Date,NUVL
2022-10-24,19.829999923706055
2022-10-25,19.479999542236328
2022-10-26,19.09000015258789
2022-10-27,22.0
2022-10-28,35.34000015258789
2022-10-31,35.709999084472656
2022-11-01,33.70000076293945
2022-11-02,31.139999389648438
2022-11-03,29.260000228881836
2022-11-04,30.760000228881836
2022-11-07,31.059999465942383
2022-11-08,32.36000061035156
2022-11-09,31.68000030517578
2022-11-10,30.809999465942383
2022-11-11,32.0
2022-11-14,30.760000228881836
2022-11-15,32.61000061035156
2022-11-16,32.400001525878906
2022-11-17,31.1200008392334
2022-11-18,30.850000381469727
2022-11-21,32.0
2022-11-22,30.959999084472656
2022-11-23,31.950000762939453
2022-11-25,32.25
2022-11-28,30.989999771118164
2022-11-29,31.639999389648438
2022-11-30,32.880001068115234
2022-12-01,34.5
2022-12-02,36.029998779296875
2022-12-05,34.15999984741211
2022-12-06,32.02000045776367
2022-12-07,30.969999313354492
2022-12-08,31.559999465942383
2022-12-09,31.010000228881836
2022-12-12,30.559999465942383
2022-12-13,31.1200008392334
2022-12-14,32.349998474121094
2022-12-15,29.729999542236328
2022-12-16,29.56999969482422
2022-12-19,28.459999084472656
2022-12-20,29.420000076293945
2022-12-21,29.3799991607666
2022-12-22,29.170000076293945
2022-12-23,28.440000534057617
2022-12-27,27.479999542236328
2022-12-28,28.43000030517578
2022-12-29,29.899999618530273
2022-12-30,29.780000686645508
2023-01-03,28.969999313354492
2023-01-04,28.520000457763672
2023-01-05,27.549999237060547
2023-01-06,27.850000381469727
2023-01-09,26.56999969482422
2023-01-10,26.770000457763672
2023-01-11,29.510000228881836
2023-01-12,32.09000015258789
2023-01-13,32.43000030517578
2023-01-17,33.29999923706055
2023-01-18,32.9900016784668
2023-01-19,32.72999954223633
2023-01-20,30.8799991607666
2023-01-23,30.8700008392334
2023-01-24,32.689998626708984
2023-01-25,33.52000045776367
2023-01-26,33.08000183105469
2023-01-27,32.459999084472656
2023-01-30,30.739999771118164
2023-01-31,30.25
2023-02-01,29.010000228881836
2023-02-02,29.600000381469727
2023-02-03,30.06999969482422
2023-02-06,27.920000076293945
2023-02-07,28.5
2023-02-08,27.65999984741211
2023-02-09,27.75
2023-02-10,28.670000076293945
2023-02-13,31.459999084472656
2023-02-14,30.479999542236328
2023-02-15,30.270000457763672
2023-02-16,30.760000228881836
2023-02-17,32.529998779296875
2023-02-21,31.360000610351562
2023-02-22,31.600000381469727
2023-02-23,30.469999313354492
2023-02-24,30.09000015258789
2023-02-27,30.65999984741211
2023-02-28,30.290000915527344
2023-03-01,29.329999923706055
2023-03-02,29.1299991607666
2023-03-03,29.950000762939453
2023-03-06,27.8700008392334
2023-03-07,29.399999618530273
2023-03-08,29.06999969482422
2023-03-09,27.469999313354492
2023-03-10,26.5
2023-03-13,28.25
2023-03-14,29.959999084472656
2023-03-15,28.09000015258789
2023-03-16,29.6200008392334
2023-03-17,30.40999984741211
2023-03-20,29.93000030517578
2023-03-21,29.40999984741211
2023-03-22,27.8700008392334
2023-03-23,27.8700008392334
2023-03-24,27.6200008392334
2023-03-27,28.06999969482422
2023-03-28,26.040000915527344
2023-03-29,27.329999923706055
2023-03-30,25.420000076293945
2023-03-31,26.09000015258789
2023-04-03,26.950000762939453
2023-04-04,24.06999969482422
2023-04-05,23.579999923706055
2023-04-06,23.850000381469727
2023-04-10,25.739999771118164
2023-04-11,26.84000015258789
2023-04-12,25.219999313354492
2023-04-13,28.639999389648438
2023-04-14,28.34000015258789
2023-04-17,30.450000762939453
2023-04-18,31.40999984741211
2023-04-19,33.02000045776367
2023-04-20,33.560001373291016
2023-04-21,34.540000915527344
2023-04-24,34.560001373291016
2023-04-25,35.29999923706055
2023-04-26,35.15999984741211
2023-04-27,34.349998474121094
2023-04-28,35.38999938964844
2023-05-01,39.02000045776367
2023-05-02,36.040000915527344
2023-05-03,37.13999938964844
2023-05-04,38.70000076293945
2023-05-05,38.5099983215332
2023-05-08,37.7599983215332
2023-05-09,39.810001373291016
2023-05-10,40.38999938964844
2023-05-11,40.09000015258789
2023-05-12,39.400001525878906
2023-05-15,40.7400016784668
2023-05-16,39.959999084472656
2023-05-17,39.5
2023-05-18,38.91999816894531
2023-05-19,39.029998779296875
2023-05-22,40.7599983215332
2023-05-23,40.369998931884766
2023-05-24,40.08000183105469
2023-05-25,38.66999816894531
2023-05-26,40.22999954223633
2023-05-30,40.79999923706055
2023-05-31,42.099998474121094
2023-06-01,42.5
2023-06-02,44.59000015258789
2023-06-05,43.970001220703125
2023-06-06,43.650001525878906
2023-06-07,43.36000061035156
2023-06-08,42.4900016784668
2023-06-09,41.81999969482422
2023-06-12,43.5
2023-06-13,43.75
2023-06-14,43.08000183105469
2023-06-15,44.68000030517578
2023-06-16,43.2599983215332
2023-06-20,43.779998779296875
2023-06-21,42.95000076293945
2023-06-22,42.06999969482422
2023-06-23,43.849998474121094
2023-06-26,41.15999984741211
2023-06-27,42.619998931884766
2023-06-28,42.869998931884766
2023-06-29,42.84000015258789
2023-06-30,42.16999816894531
2023-07-03,41.779998779296875
2023-07-05,40.5
2023-07-06,40.029998779296875
2023-07-07,39.119998931884766
2023-07-10,41.90999984741211
2023-07-11,41.810001373291016
2023-07-12,42.349998474121094
2023-07-13,41.939998626708984
2023-07-14,41.439998626708984
2023-07-17,43.150001525878906
2023-07-18,43.470001220703125
2023-07-19,44.52000045776367
2023-07-20,44.95000076293945
2023-07-21,44.72999954223633
2023-07-24,46.0099983215332
2023-07-25,46.119998931884766
2023-07-26,46.9900016784668
2023-07-27,46.43000030517578
2023-07-28,48.5
2023-07-31,49.849998474121094
2023-08-01,49.040000915527344
2023-08-02,46.59000015258789
2023-08-03,45.459999084472656
2023-08-04,45.310001373291016
2023-08-07,44.619998931884766
2023-08-08,44.040000915527344
2023-08-09,43.52000045776367
2023-08-10,43.47999954223633
2023-08-11,43.040000915527344
2023-08-14,42.90999984741211
2023-08-15,42.16999816894531
2023-08-16,41.91999816894531
2023-08-17,41.11000061035156
2023-08-18,41.27000045776367
2023-08-21,41.599998474121094
2023-08-22,42.54999923706055
2023-08-23,42.380001068115234
2023-08-24,41.83000183105469
2023-08-25,42.75
2023-08-28,42.810001373291016
2023-08-29,44.91999816894531
2023-08-30,46.04999923706055
2023-08-31,45.56999969482422
2023-09-01,46.459999084472656
2023-09-05,47.84000015258789
2023-09-06,48.20000076293945
2023-09-07,47.38999938964844
2023-09-08,47.540000915527344
2023-09-11,48.099998474121094
2023-09-12,46.97999954223633
2023-09-13,47.13999938964844
2023-09-14,48.0
2023-09-15,47.36000061035156
2023-09-18,44.47999954223633
2023-09-19,44.04999923706055
2023-09-20,42.619998931884766
2023-09-21,43.16999816894531
2023-09-22,43.59000015258789
2023-09-25,42.540000915527344
2023-09-26,42.08000183105469
2023-09-27,45.630001068115234
2023-09-28,46.560001373291016
2023-09-29,45.970001220703125
2023-10-02,45.810001373291016
2023-10-03,42.41999816894531
2023-10-04,57.5099983215332
2023-10-05,62.40999984741211
2023-10-06,64.5199966430664
2023-10-09,62.40999984741211
2023-10-10,61.459999084472656
2023-10-11,61.20000076293945
2023-10-12,60.11000061035156
2023-10-13,57.9900016784668
2023-10-16,57.959999084472656
2023-10-17,53.15999984741211
2023-10-18,53.04999923706055
2023-10-19,51.029998779296875
2023-10-20,51.060001373291016
2023-10-23,50.27000045776367
2023-10-24,51.880001068115234
2023-10-25,52.790000915527344
2023-10-26,53.95000076293945
2023-10-27,50.959999084472656
2023-10-30,50.4900016784668
2023-10-31,52.09000015258789
2023-11-01,53.68000030517578
2023-11-02,55.11000061035156
2023-11-03,56.349998474121094
2023-11-06,56.09000015258789
2023-11-07,56.9900016784668
2023-11-08,57.779998779296875
2023-11-09,56.91999816894531
2023-11-10,56.849998474121094
2023-11-13,56.900001525878906
2023-11-14,58.810001373291016
2023-11-15,59.0
2023-11-16,58.029998779296875
2023-11-17,59.7400016784668
2023-11-20,60.34000015258789
2023-11-21,60.0
2023-11-22,62.5
2023-11-24,63.290000915527344
2023-11-27,64.0199966430664
2023-11-28,62.0
2023-11-29,62.20000076293945
2023-11-30,65.37000274658203
2023-12-01,66.19999694824219
2023-12-04,67.16000366210938
2023-12-05,67.63999938964844
2023-12-06,68.19000244140625
2023-12-07,70.83000183105469
2023-12-08,70.66000366210938
2023-12-11,71.12999725341797
2023-12-12,72.76000213623047
2023-12-13,74.87999725341797
2023-12-14,79.0
2023-12-15,80.27999877929688
2023-12-18,75.43000030517578
2023-12-19,74.6500015258789
2023-12-20,72.05999755859375
2023-12-21,70.51000213623047
2023-12-22,73.12000274658203
2023-12-26,74.30000305175781
2023-12-27,74.66999816894531
2023-12-28,75.06999969482422
2023-12-29,73.58999633789062
2024-01-02,76.0999984741211
2024-01-03,73.5199966430664
2024-01-04,72.58999633789062
2024-01-05,72.3499984741211
2024-01-08,72.80000305175781
2024-01-09,72.79000091552734
2024-01-10,74.13999938964844
2024-01-11,74.23999786376953
2024-01-12,74.72000122070312
2024-01-16,74.2300033569336
2024-01-17,73.81999969482422
2024-01-18,73.5
2024-01-19,75.41999816894531
2024-01-22,79.3499984741211
2024-01-23,76.93000030517578
2024-01-24,76.56999969482422
2024-01-25,76.30000305175781
2024-01-26,76.30000305175781
2024-01-29,77.97000122070312
2024-01-30,75.70999908447266
2024-01-31,75.16999816894531
2024-02-01,77.68000030517578
2024-02-02,76.48999786376953
2024-02-05,78.38999938964844
2024-02-06,79.33000183105469
2024-02-07,78.77999877929688
2024-02-08,80.58000183105469
2024-02-09,82.44999694824219
2024-02-12,83.55000305175781
2024-02-13,80.5
2024-02-14,84.22000122070312
2024-02-15,84.5
2024-02-16,86.20999908447266
2024-02-20,81.98999786376953
2024-02-21,82.52999877929688
2024-02-22,83.2300033569336
2024-02-23,87.26000213623047
2024-02-26,86.61000061035156
2024-02-27,88.98999786376953
2024-02-28,85.36000061035156
2024-02-29,84.12000274658203
2024-03-01,87.16999816894531
2024-03-04,85.0
2024-03-05,81.41999816894531
2024-03-06,84.47000122070312
2024-03-07,83.45999908447266
2024-03-08,84.38999938964844
2024-03-11,83.63999938964844
2024-03-12,87.0199966430664
2024-03-13,88.41000366210938
2024-03-14,84.5999984741211
2024-03-15,80.80000305175781
2024-03-18,78.11000061035156
2024-03-19,78.08000183105469
2024-03-20,79.70999908447266
2024-03-21,79.54000091552734
2024-03-22,77.63999938964844
2024-03-25,76.44000244140625
2024-03-26,75.73999786376953
2024-03-27,76.63999938964844
2024-03-28,75.08999633789062
2024-04-01,77.08999633789062
2024-04-02,73.41999816894531
2024-04-03,74.0
2024-04-04,71.9000015258789
2024-04-05,70.19999694824219
2024-04-08,68.44000244140625
2024-04-09,70.0
2024-04-10,66.93000030517578
2024-04-11,68.0
2024-04-12,65.51000213623047
2024-04-15,65.27999877929688
2024-04-16,64.75
2024-04-17,64.25
2024-04-18,63.060001373291016
2024-04-19,62.7599983215332
2024-04-22,64.48999786376953
2024-04-23,67.5999984741211
2024-04-24,67.19999694824219
2024-04-25,66.06999969482422
2024-04-26,66.86000061035156
2024-04-29,67.94999694824219
2024-04-30,68.87999725341797
2024-05-01,70.6500015258789
2024-05-02,72.48999786376953
2024-05-03,70.3499984741211
2024-05-06,69.25
2024-05-07,68.63999938964844
2024-05-08,67.54000091552734
2024-05-09,67.5199966430664
2024-05-10,65.4800033569336
2024-05-13,66.08000183105469
2024-05-14,68.0199966430664
2024-05-15,71.68000030517578
2024-05-16,72.63999938964844
2024-05-17,70.87999725341797
2024-05-20,70.93000030517578
2024-05-21,69.7300033569336
2024-05-22,69.81999969482422
2024-05-23,66.68000030517578
2024-05-24,67.94999694824219
2024-05-28,67.08000183105469
2024-05-29,66.04000091552734
2024-05-30,66.4800033569336
2024-05-31,65.62000274658203
2024-06-03,68.95999908447266
2024-06-04,70.27999877929688
2024-06-05,73.56999969482422
2024-06-06,81.61000061035156
2024-06-07,79.18000030517578
2024-06-10,80.05999755859375
2024-06-11,79.05000305175781
2024-06-12,80.0250015258789
2024-06-13,78.9800033569336
2024-06-14,77.77999877929688
2024-06-17,77.18000030517578
2024-06-18,78.0999984741211
2024-06-20,78.4000015258789
2024-06-21,79.25
2024-06-24,80.61499786376953
2024-06-25,80.37000274658203
2024-06-26,78.77999877929688
2024-06-27,76.97000122070312
2024-06-28,75.86000061035156
2024-07-01,75.51000213623047
2024-07-02,73.0
2024-07-03,72.05000305175781
2024-07-05,72.87000274658203
2024-07-08,72.33000183105469
2024-07-09,73.62999725341797
2024-07-10,74.5199966430664
2024-07-11,77.98999786376953
2024-07-12,78.6500015258789
2024-07-15,81.44999694824219
2024-07-16,84.01000213623047
2024-07-17,80.5
2024-07-18,79.83000183105469
2024-07-19,78.95999908447266
2024-07-22,81.13999938964844
2024-07-23,82.51000213623047
2024-07-24,80.30000305175781
2024-07-25,79.94999694824219
2024-07-26,81.61000061035156
2024-07-29,79.12000274658203
2024-07-30,77.9000015258789
2024-07-31,79.94000244140625
2024-08-01,76.22000122070312
2024-08-02,73.16000366210938
2024-08-05,71.73500061035156
2024-08-06,71.16000366210938
2024-08-07,67.44000244140625
2024-08-08,70.23999786376953
2024-08-09,69.98999786376953
2024-08-12,72.1500015258789
2024-08-13,71.44000244140625
2024-08-14,70.0
2024-08-15,71.91000366210938
2024-08-16,71.55999755859375
2024-08-19,74.87999725341797
2024-08-20,76.30000305175781
2024-08-21,82.66000366210938
2024-08-22,83.0
2024-08-23,85.31999969482422
2024-08-26,84.13999938964844
2024-08-27,84.27999877929688
2024-08-28,84.66999816894531
2024-08-29,85.5
2024-08-30,85.12999725341797
2024-09-03,83.63999938964844
2024-09-04,84.58000183105469
2024-09-05,84.95999908447266
2024-09-06,86.25
2024-09-09,89.23999786376953
2024-09-10,87.48999786376953
2024-09-11,85.62999725341797
2024-09-12,81.68000030517578
2024-09-13,87.44999694824219
2024-09-16,112.16999816894531
2024-09-17,104.75
2024-09-18,102.62999725341797
2024-09-19,103.25
2024-09-20,108.0
2024-09-23,102.05000305175781
2024-09-24,101.30000305175781
2024-09-25,100.44999694824219
2024-09-26,101.05000305175781
2024-09-27,99.0999984741211
2024-09-30,102.30000305175781
2024-10-01,103.0199966430664
2024-10-02,103.55999755859375
2024-10-03,103.5
2024-10-04,104.93000030517578
2024-10-07,103.37000274658203
2024-10-08,102.4000015258789
2024-10-09,101.2699966430664
2024-10-10,102.43000030517578
2024-10-11,103.58999633789062
2024-10-14,103.29000091552734
2024-10-15,102.41999816894531
2024-10-16,104.80999755859375
2024-10-17,102.16000366210938
2024-10-18,103.68000030517578
2024-10-21,101.16500091552734
2024-10-22,102.51000213623047
2024-10-23,93.70999908447266
2024-10-24,93.62999725341797
2024-10-25,90.69999694824219
2024-10-28,92.69000244140625
2024-10-29,90.91999816894531
2024-10-30,90.23999786376953
2024-10-31,88.48999786376953
2024-11-01,89.22000122070312
2024-11-04,89.52999877929688
2024-11-05,91.91000366210938
2024-11-06,94.08999633789062
2024-11-07,94.08999633789062
2024-11-08,95.41999816894531
2024-11-11,94.38999938964844
2024-11-12,90.98999786376953
2024-11-13,90.33999633789062
2024-11-14,90.18000030517578
2024-11-15,86.87999725341797
2024-11-18,87.69000244140625
2024-11-19,91.05999755859375
2024-11-20,91.16999816894531
2024-11-21,92.7300033569336
