Date,COO
2022-06-15,78.83499908447266
2022-06-16,76.29000091552734
2022-06-17,76.23500061035156
2022-06-21,75.99250030517578
2022-06-22,75.3499984741211
2022-06-23,76.92749786376953
2022-06-24,80.87249755859375
2022-06-27,80.51750183105469
2022-06-28,78.5199966430664
2022-06-29,79.42749786376953
2022-06-30,78.27999877929688
2022-07-01,79.62750244140625
2022-07-05,78.97250366210938
2022-07-06,78.1500015258789
2022-07-07,79.26249694824219
2022-07-08,77.89250183105469
2022-07-11,76.13999938964844
2022-07-12,74.29499816894531
2022-07-13,73.0425033569336
2022-07-14,72.125
2022-07-15,73.37750244140625
2022-07-18,73.53500366210938
2022-07-19,75.7750015258789
2022-07-20,76.77749633789062
2022-07-21,78.97000122070312
2022-07-22,78.36000061035156
2022-07-25,78.42749786376953
2022-07-26,77.7125015258789
2022-07-27,79.63999938964844
2022-07-28,81.60749816894531
2022-07-29,81.75
2022-08-01,81.34750366210938
2022-08-02,81.20249938964844
2022-08-03,82.28500366210938
2022-08-04,81.86750030517578
2022-08-05,82.72750091552734
2022-08-08,83.4175033569336
2022-08-09,81.40750122070312
2022-08-10,83.05999755859375
2022-08-11,82.18499755859375
2022-08-12,83.51750183105469
2022-08-15,83.33499908447266
2022-08-16,84.31749725341797
2022-08-17,82.26750183105469
2022-08-18,81.74250030517578
2022-08-19,80.67250061035156
2022-08-22,78.6050033569336
2022-08-23,77.83000183105469
2022-08-24,77.45249938964844
2022-08-25,78.50749969482422
2022-08-26,74.14250183105469
2022-08-29,72.82499694824219
2022-08-30,72.06500244140625
2022-08-31,71.86000061035156
2022-09-01,75.02999877929688
2022-09-02,73.88249969482422
2022-09-06,74.04499816894531
2022-09-07,76.52749633789062
2022-09-08,76.9749984741211
2022-09-09,78.67500305175781
2022-09-12,79.69499969482422
2022-09-13,76.39250183105469
2022-09-14,75.7249984741211
2022-09-15,74.98999786376953
2022-09-16,72.86250305175781
2022-09-19,72.5875015258789
2022-09-20,70.88249969482422
2022-09-21,69.09249877929688
2022-09-22,68.54750061035156
2022-09-23,68.91999816894531
2022-09-26,67.25
2022-09-27,65.95249938964844
2022-09-28,67.27749633789062
2022-09-29,67.3499984741211
2022-09-30,65.9749984741211
2022-10-03,68.31500244140625
2022-10-04,69.89250183105469
2022-10-05,69.36499786376953
2022-10-06,67.38249969482422
2022-10-07,65.59750366210938
2022-10-10,64.4124984741211
2022-10-11,64.08000183105469
2022-10-12,63.20000076293945
2022-10-13,63.810001373291016
2022-10-14,62.16749954223633
2022-10-17,65.02749633789062
2022-10-18,64.61750030517578
2022-10-19,64.12000274658203
2022-10-20,63.92499923706055
2022-10-21,64.99749755859375
2022-10-24,64.6449966430664
2022-10-25,66.31500244140625
2022-10-26,68.56749725341797
2022-10-27,67.30750274658203
2022-10-28,68.8550033569336
2022-10-31,68.34750366210938
2022-11-01,69.75
2022-11-02,67.60749816894531
2022-11-03,66.38999938964844
2022-11-04,67.65499877929688
2022-11-07,67.64250183105469
2022-11-08,68.37750244140625
2022-11-09,68.39250183105469
2022-11-10,75.50749969482422
2022-11-11,81.08000183105469
2022-11-14,78.625
2022-11-15,78.94499969482422
2022-11-16,77.5875015258789
2022-11-17,75.75
2022-11-18,76.8499984741211
2022-11-21,76.79000091552734
2022-11-22,77.30750274658203
2022-11-23,78.2750015258789
2022-11-25,78.59500122070312
2022-11-28,77.0824966430664
2022-11-29,76.86000061035156
2022-11-30,79.0875015258789
2022-12-01,81.65499877929688
2022-12-02,80.58000183105469
2022-12-05,80.38999938964844
2022-12-06,78.2750015258789
2022-12-07,78.6449966430664
2022-12-08,79.85749816894531
2022-12-09,77.36750030517578
2022-12-12,78.52999877929688
2022-12-13,82.4574966430664
2022-12-14,81.21499633789062
2022-12-15,81.0250015258789
2022-12-16,79.46499633789062
2022-12-19,79.06500244140625
2022-12-20,79.97250366210938
2022-12-21,82.17250061035156
2022-12-22,82.7074966430664
2022-12-23,83.18250274658203
2022-12-27,83.36000061035156
2022-12-28,82.09750366210938
2022-12-29,83.59500122070312
2022-12-30,82.6675033569336
2023-01-03,83.16999816894531
2023-01-04,85.39250183105469
2023-01-05,84.83999633789062
2023-01-06,86.2925033569336
2023-01-09,86.0625
2023-01-10,85.9625015258789
2023-01-11,87.57749938964844
2023-01-12,87.36250305175781
2023-01-13,87.59750366210938
2023-01-17,86.3324966430664
2023-01-18,84.8550033569336
2023-01-19,85.59750366210938
2023-01-20,85.93250274658203
2023-01-23,86.53500366210938
2023-01-24,85.7874984741211
2023-01-25,85.8949966430664
2023-01-26,87.27749633789062
2023-01-27,86.12000274658203
2023-01-30,85.2125015258789
2023-01-31,87.23249816894531
2023-02-01,89.1449966430664
2023-02-02,90.63249969482422
2023-02-03,88.62249755859375
2023-02-06,86.61000061035156
2023-02-07,87.23500061035156
2023-02-08,86.11499786376953
2023-02-09,83.90499877929688
2023-02-10,83.78500366210938
2023-02-13,84.59750366210938
2023-02-14,84.3949966430664
2023-02-15,86.5199966430664
2023-02-16,85.93250274658203
2023-02-17,86.27999877929688
2023-02-21,84.30999755859375
2023-02-22,84.61250305175781
2023-02-23,85.01499938964844
2023-02-24,82.62750244140625
2023-02-27,83.07499694824219
2023-02-28,81.74250030517578
2023-03-01,80.88999938964844
2023-03-02,81.96499633789062
2023-03-03,87.95249938964844
2023-03-06,86.49749755859375
2023-03-07,84.08499908447266
2023-03-08,83.82499694824219
2023-03-09,83.70999908447266
2023-03-10,81.19499969482422
2023-03-13,83.48999786376953
2023-03-14,84.78500366210938
2023-03-15,84.65750122070312
2023-03-16,86.32250213623047
2023-03-17,85.375
2023-03-20,86.12750244140625
2023-03-21,87.7074966430664
2023-03-22,86.13249969482422
2023-03-23,86.23999786376953
2023-03-24,88.75499725341797
2023-03-27,89.14749908447266
2023-03-28,88.69999694824219
2023-03-29,90.45500183105469
2023-03-30,91.86750030517578
2023-03-31,93.33999633789062
2023-04-03,92.09500122070312
2023-04-04,92.51499938964844
2023-04-05,93.4000015258789
2023-04-06,93.07499694824219
2023-04-10,92.52999877929688
2023-04-11,92.98500061035156
2023-04-12,93.22000122070312
2023-04-13,94.38500213623047
2023-04-14,93.42749786376953
2023-04-17,92.87000274658203
2023-04-18,94.51249694824219
2023-04-19,96.38500213623047
2023-04-20,96.31999969482422
2023-04-21,96.3499984741211
2023-04-24,96.37249755859375
2023-04-25,94.75250244140625
2023-04-26,93.98750305175781
2023-04-27,94.54000091552734
2023-04-28,95.36250305175781
2023-05-01,95.94249725341797
2023-05-02,95.5625
2023-05-03,95.23249816894531
2023-05-04,94.81749725341797
2023-05-05,96.48500061035156
2023-05-08,96.52749633789062
2023-05-09,96.32250213623047
2023-05-10,97.7249984741211
2023-05-11,98.02249908447266
2023-05-12,97.54000091552734
2023-05-15,97.3375015258789
2023-05-16,96.92749786376953
2023-05-17,96.43000030517578
2023-05-18,96.9749984741211
2023-05-19,96.5250015258789
2023-05-22,97.53500366210938
2023-05-23,95.01000213623047
2023-05-24,94.49250030517578
2023-05-25,92.86000061035156
2023-05-26,92.34750366210938
2023-05-30,92.05000305175781
2023-05-31,92.88249969482422
2023-06-01,93.54750061035156
2023-06-02,89.11750030517578
2023-06-05,88.38749694824219
2023-06-06,88.15750122070312
2023-06-07,87.69750213623047
2023-06-08,87.44750213623047
2023-06-09,86.5374984741211
2023-06-12,88.99500274658203
2023-06-13,89.79499816894531
2023-06-14,90.68499755859375
2023-06-15,91.89250183105469
2023-06-16,91.85250091552734
2023-06-20,92.28250122070312
2023-06-21,92.67749786376953
2023-06-22,93.26499938964844
2023-06-23,93.19499969482422
2023-06-26,93.41999816894531
2023-06-27,94.65249633789062
2023-06-28,95.125
2023-06-29,94.99500274658203
2023-06-30,95.85749816894531
2023-07-03,94.3550033569336
2023-07-05,94.32499694824219
2023-07-06,93.94750213623047
2023-07-07,94.59500122070312
2023-07-10,95.86000061035156
2023-07-11,95.62249755859375
2023-07-12,96.83999633789062
2023-07-13,97.52249908447266
2023-07-14,99.33999633789062
2023-07-17,98.49250030517578
2023-07-18,98.3125
2023-07-19,98.70999908447266
2023-07-20,97.9625015258789
2023-07-21,96.90249633789062
2023-07-24,96.73999786376953
2023-07-25,96.58000183105469
2023-07-26,97.36750030517578
2023-07-27,97.1624984741211
2023-07-28,98.36250305175781
2023-07-31,97.81500244140625
2023-08-01,97.50250244140625
2023-08-02,96.96499633789062
2023-08-03,97.45500183105469
2023-08-04,97.19750213623047
2023-08-07,97.4574966430664
2023-08-08,96.26499938964844
2023-08-09,95.76750183105469
2023-08-10,94.44249725341797
2023-08-11,93.62249755859375
2023-08-14,94.4800033569336
2023-08-15,94.24749755859375
2023-08-16,93.19499969482422
2023-08-17,92.0199966430664
2023-08-18,92.23999786376953
2023-08-21,93.0199966430664
2023-08-22,92.54499816894531
2023-08-23,93.38999938964844
2023-08-24,92.45500183105469
2023-08-25,92.84500122070312
2023-08-28,93.33999633789062
2023-08-29,94.52749633789062
2023-08-30,95.21499633789062
2023-08-31,92.49749755859375
2023-09-01,91.17250061035156
2023-09-05,88.05249786376953
2023-09-06,89.1624984741211
2023-09-07,88.43499755859375
2023-09-08,87.50250244140625
2023-09-11,87.89749908447266
2023-09-12,86.95999908447266
2023-09-13,86.15750122070312
2023-09-14,85.02999877929688
2023-09-15,85.58999633789062
2023-09-18,84.36499786376953
2023-09-19,84.18000030517578
2023-09-20,84.15499877929688
2023-09-21,82.09750366210938
2023-09-22,82.21749877929688
2023-09-25,82.8375015258789
2023-09-26,80.51750183105469
2023-09-27,78.9800033569336
2023-09-28,79.84249877929688
2023-09-29,79.50250244140625
2023-10-02,77.9749984741211
2023-10-03,78.22750091552734
2023-10-04,78.71749877929688
2023-10-05,77.87750244140625
2023-10-06,78.36499786376953
2023-10-09,77.70249938964844
2023-10-10,79.02999877929688
2023-10-11,77.6875
2023-10-12,77.6875
2023-10-13,81.38500213623047
2023-10-16,82.9000015258789
2023-10-17,82.50749969482422
2023-10-18,81.7125015258789
2023-10-19,80.94999694824219
2023-10-20,81.11750030517578
2023-10-23,80.5999984741211
2023-10-24,80.37750244140625
2023-10-25,78.80500030517578
2023-10-26,76.96499633789062
2023-10-27,76.72000122070312
2023-10-30,77.38500213623047
2023-10-31,77.9375
2023-11-01,79.2300033569336
2023-11-02,81.83999633789062
2023-11-03,83.66000366210938
2023-11-06,83.62750244140625
2023-11-07,83.4375
2023-11-08,83.1675033569336
2023-11-09,81.41999816894531
2023-11-10,82.31999969482422
2023-11-13,82.64250183105469
2023-11-14,85.73750305175781
2023-11-15,85.37750244140625
2023-11-16,85.14250183105469
2023-11-17,84.27999877929688
2023-11-20,84.50250244140625
2023-11-21,84.34750366210938
2023-11-22,84.76000213623047
2023-11-24,84.83499908447266
2023-11-27,83.76499938964844
2023-11-28,83.58499908447266
2023-11-29,82.89749908447266
2023-11-30,84.2300033569336
2023-12-01,85.2699966430664
2023-12-04,84.58000183105469
2023-12-05,83.82250213623047
2023-12-06,85.64250183105469
2023-12-07,86.23750305175781
2023-12-08,83.75
2023-12-11,84.83999633789062
2023-12-12,85.06500244140625
2023-12-13,88.90249633789062
2023-12-14,91.8125
2023-12-15,90.80000305175781
2023-12-18,91.41999816894531
2023-12-19,91.3499984741211
2023-12-20,90.08499908447266
2023-12-21,92.11499786376953
2023-12-22,93.3499984741211
2023-12-26,94.24250030517578
2023-12-27,95.0
2023-12-28,94.88500213623047
2023-12-29,94.61000061035156
2024-01-02,93.2699966430664
2024-01-03,90.97000122070312
2024-01-04,91.49500274658203
2024-01-05,91.48249816894531
2024-01-08,93.39250183105469
2024-01-09,92.8324966430664
2024-01-10,96.21749877929688
2024-01-11,95.13249969482422
2024-01-12,95.94249725341797
2024-01-16,95.70500183105469
2024-01-17,94.70249938964844
2024-01-18,96.4375
2024-01-19,96.875
2024-01-22,97.00499725341797
2024-01-23,96.63999938964844
2024-01-24,94.98249816894531
2024-01-25,94.82250213623047
2024-01-26,93.16000366210938
2024-01-29,94.52999877929688
2024-01-30,93.80000305175781
2024-01-31,93.25749969482422
2024-02-01,95.37999725341797
2024-02-02,94.07250213623047
2024-02-05,92.83999633789062
2024-02-06,93.67500305175781
2024-02-07,93.66000366210938
2024-02-08,93.4124984741211
2024-02-09,94.1500015258789
2024-02-12,94.75250244140625
2024-02-13,91.92250061035156
2024-02-14,93.12249755859375
2024-02-15,93.64250183105469
2024-02-16,93.00250244140625
2024-02-20,95.69999694824219
2024-02-21,98.08000183105469
2024-02-22,97.77999877929688
2024-02-23,96.75
2024-02-26,94.5
2024-02-27,93.73999786376953
2024-02-28,94.51000213623047
2024-02-29,93.5999984741211
2024-03-01,102.19000244140625
2024-03-04,102.7699966430664
2024-03-05,101.41999816894531
2024-03-06,101.87000274658203
2024-03-07,102.08000183105469
2024-03-08,101.51000213623047
2024-03-11,101.44000244140625
2024-03-12,101.54000091552734
2024-03-13,102.36000061035156
2024-03-14,101.5
2024-03-15,100.70999908447266
2024-03-18,100.81999969482422
2024-03-19,102.25
2024-03-20,101.66000366210938
2024-03-21,101.37000274658203
2024-03-22,100.41999816894531
2024-03-25,100.87000274658203
2024-03-26,100.7300033569336
2024-03-27,101.83999633789062
2024-03-28,101.45999908447266
2024-04-01,99.23999786376953
2024-04-02,98.05999755859375
2024-04-03,98.95999908447266
2024-04-04,99.16000366210938
2024-04-05,98.5999984741211
2024-04-08,98.62999725341797
2024-04-09,98.91999816894531
2024-04-10,96.5
2024-04-11,96.12000274658203
2024-04-12,93.5199966430664
2024-04-15,92.04000091552734
2024-04-16,90.52999877929688
2024-04-17,89.86000061035156
2024-04-18,90.41000366210938
2024-04-19,90.41999816894531
2024-04-22,90.04000091552734
2024-04-23,91.68000030517578
2024-04-24,90.19999694824219
2024-04-25,89.93000030517578
2024-04-26,88.83999633789062
2024-04-29,89.88999938964844
2024-04-30,89.05999755859375
2024-05-01,89.66000366210938
2024-05-02,89.75
2024-05-03,90.63999938964844
2024-05-06,92.4000015258789
2024-05-07,93.41999816894531
2024-05-08,91.98999786376953
2024-05-09,94.69000244140625
2024-05-10,94.76000213623047
2024-05-13,92.83000183105469
2024-05-14,95.95999908447266
2024-05-15,97.9000015258789
2024-05-16,97.9000015258789
2024-05-17,97.30999755859375
2024-05-20,97.20999908447266
2024-05-21,96.76000213623047
2024-05-22,96.5999984741211
2024-05-23,94.44000244140625
2024-05-24,94.88999938964844
2024-05-28,91.68000030517578
2024-05-29,91.11000061035156
2024-05-30,90.2300033569336
2024-05-31,94.30999755859375
2024-06-03,94.72000122070312
2024-06-04,94.55999755859375
2024-06-05,94.2300033569336
2024-06-06,95.25
2024-06-07,94.37999725341797
2024-06-10,95.08000183105469
2024-06-11,93.7699966430664
2024-06-12,94.80999755859375
2024-06-13,94.19999694824219
2024-06-14,93.47000122070312
2024-06-17,92.45999908447266
2024-06-18,91.66000366210938
2024-06-20,91.7300033569336
2024-06-21,91.51000213623047
2024-06-24,89.80999755859375
2024-06-25,89.20999908447266
2024-06-26,87.95999908447266
2024-06-27,87.62000274658203
2024-06-28,87.30000305175781
2024-07-01,86.38999938964844
2024-07-02,86.51000213623047
2024-07-03,85.51000213623047
2024-07-05,85.9000015258789
2024-07-08,85.6500015258789
2024-07-09,85.68000030517578
2024-07-10,85.55000305175781
2024-07-11,88.58000183105469
2024-07-12,90.80999755859375
2024-07-15,88.66999816894531
2024-07-16,90.13999938964844
2024-07-17,90.95999908447266
2024-07-18,91.31999969482422
2024-07-19,90.75
2024-07-22,91.47000122070312
2024-07-23,90.66999816894531
2024-07-24,91.98999786376953
2024-07-25,92.68000030517578
2024-07-26,93.20999908447266
2024-07-29,92.61000061035156
2024-07-30,92.69000244140625
2024-07-31,93.33000183105469
2024-08-01,94.19999694824219
2024-08-02,93.2699966430664
2024-08-05,91.41000366210938
2024-08-06,92.48999786376953
2024-08-07,91.80000305175781
2024-08-08,93.08999633789062
2024-08-09,93.12999725341797
2024-08-12,90.97000122070312
2024-08-13,91.98999786376953
2024-08-14,91.41999816894531
2024-08-15,92.0
2024-08-16,94.13999938964844
2024-08-19,95.22000122070312
2024-08-20,95.88999938964844
2024-08-21,93.66000366210938
2024-08-22,94.11000061035156
2024-08-23,94.62000274658203
2024-08-26,94.44999694824219
2024-08-27,94.3499984741211
2024-08-28,94.54000091552734
2024-08-29,105.7300033569336
2024-08-30,105.7300033569336
2024-09-03,106.05999755859375
2024-09-04,105.54000091552734
2024-09-05,106.5
2024-09-06,106.58999633789062
2024-09-09,108.02999877929688
2024-09-10,108.33999633789062
2024-09-11,108.51000213623047
2024-09-12,108.86000061035156
2024-09-13,110.52999877929688
2024-09-16,111.2300033569336
2024-09-17,109.83000183105469
2024-09-18,110.52999877929688
2024-09-19,111.0999984741211
2024-09-20,110.48999786376953
2024-09-23,109.80999755859375
2024-09-24,109.8499984741211
2024-09-25,108.41000366210938
2024-09-26,109.54000091552734
2024-09-27,109.77999877929688
2024-09-30,110.33999633789062
2024-10-01,108.36000061035156
2024-10-02,107.80000305175781
2024-10-03,106.97000122070312
2024-10-04,105.91999816894531
2024-10-07,105.48999786376953
2024-10-08,105.61000061035156
2024-10-09,106.80000305175781
2024-10-10,106.30000305175781
2024-10-11,106.73999786376953
2024-10-14,107.68000030517578
2024-10-15,108.55000305175781
2024-10-16,108.55999755859375
2024-10-17,106.77999877929688
2024-10-18,108.26000213623047
2024-10-21,106.72000122070312
2024-10-22,105.83000183105469
2024-10-23,105.31999969482422
2024-10-24,107.30000305175781
2024-10-25,107.81999969482422
2024-10-28,105.51000213623047
2024-10-29,104.52999877929688
2024-10-30,105.19999694824219
2024-10-31,104.68000030517578
2024-11-01,105.8499984741211
2024-11-04,104.86000061035156
2024-11-05,105.20999908447266
2024-11-06,103.77999877929688
2024-11-07,103.33000183105469
2024-11-08,103.75
2024-11-11,103.55000305175781
2024-11-12,102.0
2024-11-13,101.87999725341797
2024-11-14,99.86000061035156
2024-11-15,99.62999725341797
2024-11-18,99.4800033569336
2024-11-19,99.05000305175781
2024-11-20,99.08000183105469
2024-11-21,99.91000366210938
