Date,ERIC
2022-12-20,5.760000228881836
2022-12-21,5.840000152587891
2022-12-22,5.829999923706055
2022-12-23,5.889999866485596
2022-12-27,5.900000095367432
2022-12-28,5.760000228881836
2022-12-29,5.920000076293945
2022-12-30,5.840000152587891
2023-01-03,5.940000057220459
2023-01-04,6.010000228881836
2023-01-05,6.0
2023-01-06,6.119999885559082
2023-01-09,6.079999923706055
2023-01-10,6.059999942779541
2023-01-11,6.0
2023-01-12,6.329999923706055
2023-01-13,6.059999942779541
2023-01-17,6.059999942779541
2023-01-18,6.03000020980835
2023-01-19,5.929999828338623
2023-01-20,5.679999828338623
2023-01-23,5.840000152587891
2023-01-24,5.730000019073486
2023-01-25,5.739999771118164
2023-01-26,5.869999885559082
2023-01-27,5.820000171661377
2023-01-30,5.75
2023-01-31,5.769999980926514
2023-02-01,5.880000114440918
2023-02-02,6.0
2023-02-03,5.909999847412109
2023-02-06,5.730000019073486
2023-02-07,5.800000190734863
2023-02-08,5.710000038146973
2023-02-09,5.71999979019165
2023-02-10,5.690000057220459
2023-02-13,5.679999828338623
2023-02-14,5.800000190734863
2023-02-15,5.809999942779541
2023-02-16,5.789999961853027
2023-02-17,5.760000228881836
2023-02-21,5.610000133514404
2023-02-22,5.550000190734863
2023-02-23,5.590000152587891
2023-02-24,5.489999771118164
2023-02-27,5.539999961853027
2023-02-28,5.5
2023-03-01,5.460000038146973
2023-03-02,5.510000228881836
2023-03-03,5.699999809265137
2023-03-06,5.619999885559082
2023-03-07,5.510000228881836
2023-03-08,5.519999980926514
2023-03-09,5.539999961853027
2023-03-10,5.409999847412109
2023-03-13,5.46999979019165
2023-03-14,5.5
2023-03-15,5.300000190734863
2023-03-16,5.360000133514404
2023-03-17,5.289999961853027
2023-03-20,5.340000152587891
2023-03-21,5.389999866485596
2023-03-22,5.320000171661377
2023-03-23,5.360000133514404
2023-03-24,5.460000038146973
2023-03-27,5.519999980926514
2023-03-28,5.489999771118164
2023-03-29,5.570000171661377
2023-03-30,5.78000020980835
2023-03-31,5.849999904632568
2023-04-03,5.800000190734863
2023-04-04,5.829999923706055
2023-04-05,5.860000133514404
2023-04-06,5.880000114440918
2023-04-10,5.889999866485596
2023-04-11,5.829999923706055
2023-04-12,5.800000190734863
2023-04-13,5.96999979019165
2023-04-14,5.960000038146973
2023-04-17,5.920000076293945
2023-04-18,5.389999866485596
2023-04-19,5.409999847412109
2023-04-20,5.309999942779541
2023-04-21,5.309999942779541
2023-04-24,5.309999942779541
2023-04-25,5.230000019073486
2023-04-26,5.269999980926514
2023-04-27,5.389999866485596
2023-04-28,5.489999771118164
2023-05-01,5.460000038146973
2023-05-02,5.380000114440918
2023-05-03,5.349999904632568
2023-05-04,5.320000171661377
2023-05-05,5.420000076293945
2023-05-08,5.460000038146973
2023-05-09,5.329999923706055
2023-05-10,5.320000171661377
2023-05-11,5.150000095367432
2023-05-12,5.170000076293945
2023-05-15,5.300000190734863
2023-05-16,5.179999828338623
2023-05-17,5.260000228881836
2023-05-18,5.25
2023-05-19,5.269999980926514
2023-05-22,5.300000190734863
2023-05-23,5.21999979019165
2023-05-24,5.119999885559082
2023-05-25,5.139999866485596
2023-05-26,5.25
2023-05-30,5.21999979019165
2023-05-31,5.159999847412109
2023-06-01,5.190000057220459
2023-06-02,5.230000019073486
2023-06-05,5.150000095367432
2023-06-06,5.130000114440918
2023-06-07,5.179999828338623
2023-06-08,5.170000076293945
2023-06-09,5.170000076293945
2023-06-12,5.289999961853027
2023-06-13,5.309999942779541
2023-06-14,5.300000190734863
2023-06-15,5.420000076293945
2023-06-16,5.429999828338623
2023-06-20,5.309999942779541
2023-06-21,5.210000038146973
2023-06-22,5.070000171661377
2023-06-23,5.039999961853027
2023-06-26,5.059999942779541
2023-06-27,5.139999866485596
2023-06-28,5.150000095367432
2023-06-29,5.349999904632568
2023-06-30,5.449999809265137
2023-07-03,5.46999979019165
2023-07-05,5.360000133514404
2023-07-06,5.320000171661377
2023-07-07,5.380000114440918
2023-07-10,5.380000114440918
2023-07-11,5.519999980926514
2023-07-12,5.639999866485596
2023-07-13,5.739999771118164
2023-07-14,5.03000020980835
2023-07-17,4.920000076293945
2023-07-18,4.909999847412109
2023-07-19,5.079999923706055
2023-07-20,5.099999904632568
2023-07-21,5.039999961853027
2023-07-24,5.119999885559082
2023-07-25,5.139999866485596
2023-07-26,5.159999847412109
2023-07-27,5.070000171661377
2023-07-28,5.070000171661377
2023-07-31,5.050000190734863
2023-08-01,5.059999942779541
2023-08-02,5.0
2023-08-03,4.909999847412109
2023-08-04,5.019999980926514
2023-08-07,5.03000020980835
2023-08-08,4.96999979019165
2023-08-09,5.0
2023-08-10,5.050000190734863
2023-08-11,4.940000057220459
2023-08-14,5.010000228881836
2023-08-15,4.909999847412109
2023-08-16,4.840000152587891
2023-08-17,4.889999866485596
2023-08-18,4.909999847412109
2023-08-21,4.940000057220459
2023-08-22,4.949999809265137
2023-08-23,4.960000038146973
2023-08-24,4.889999866485596
2023-08-25,4.949999809265137
2023-08-28,5.0
2023-08-29,5.119999885559082
2023-08-30,5.150000095367432
2023-08-31,5.159999847412109
2023-09-01,5.139999866485596
2023-09-05,5.210000038146973
2023-09-06,5.28000020980835
2023-09-07,5.199999809265137
2023-09-08,5.119999885559082
2023-09-11,5.170000076293945
2023-09-12,5.110000133514404
2023-09-13,5.050000190734863
2023-09-14,5.090000152587891
2023-09-15,5.059999942779541
2023-09-18,5.070000171661377
2023-09-19,5.130000114440918
2023-09-20,5.150000095367432
2023-09-21,5.090000152587891
2023-09-22,5.110000133514404
2023-09-25,5.0
2023-09-26,4.900000095367432
2023-09-27,4.869999885559082
2023-09-28,4.789999961853027
2023-09-29,4.860000133514404
2023-10-02,4.760000228881836
2023-10-03,4.840000152587891
2023-10-04,4.730000019073486
2023-10-05,4.699999809265137
2023-10-06,4.760000228881836
2023-10-09,4.860000133514404
2023-10-10,4.849999904632568
2023-10-11,4.699999809265137
2023-10-12,4.829999923706055
2023-10-13,4.769999980926514
2023-10-16,4.760000228881836
2023-10-17,4.619999885559082
2023-10-18,4.480000019073486
2023-10-19,4.420000076293945
2023-10-20,4.489999771118164
2023-10-23,4.429999828338623
2023-10-24,4.429999828338623
2023-10-25,4.420000076293945
2023-10-26,4.389999866485596
2023-10-27,4.360000133514404
2023-10-30,4.360000133514404
2023-10-31,4.460000038146973
2023-11-01,4.429999828338623
2023-11-02,4.550000190734863
2023-11-03,4.670000076293945
2023-11-06,4.639999866485596
2023-11-07,4.610000133514404
2023-11-08,4.619999885559082
2023-11-09,4.610000133514404
2023-11-10,4.619999885559082
2023-11-13,4.579999923706055
2023-11-14,4.800000190734863
2023-11-15,4.869999885559082
2023-11-16,4.840000152587891
2023-11-17,4.920000076293945
2023-11-20,5.039999961853027
2023-11-21,4.949999809265137
2023-11-22,4.940000057220459
2023-11-24,4.96999979019165
2023-11-27,4.940000057220459
2023-11-28,4.940000057220459
2023-11-29,5.010000228881836
2023-11-30,4.889999866485596
2023-12-01,5.019999980926514
2023-12-04,5.25
2023-12-05,5.460000038146973
2023-12-06,5.559999942779541
2023-12-07,5.590000152587891
2023-12-08,5.659999847412109
2023-12-11,5.679999828338623
2023-12-12,5.71999979019165
2023-12-13,5.809999942779541
2023-12-14,6.039999961853027
2023-12-15,5.989999771118164
2023-12-18,5.96999979019165
2023-12-19,6.090000152587891
2023-12-20,6.070000171661377
2023-12-21,6.159999847412109
2023-12-22,6.21999979019165
2023-12-26,6.239999771118164
2023-12-27,6.340000152587891
2023-12-28,6.329999923706055
2023-12-29,6.300000190734863
2024-01-02,6.199999809265137
2024-01-03,6.079999923706055
2024-01-04,6.150000095367432
2024-01-05,6.050000190734863
2024-01-08,6.159999847412109
2024-01-09,6.110000133514404
2024-01-10,6.170000076293945
2024-01-11,6.159999847412109
2024-01-12,6.230000019073486
2024-01-16,6.099999904632568
2024-01-17,6.050000190734863
2024-01-18,6.139999866485596
2024-01-19,5.889999866485596
2024-01-22,5.840000152587891
2024-01-23,5.889999866485596
2024-01-24,5.659999847412109
2024-01-25,5.760000228881836
2024-01-26,5.78000020980835
2024-01-29,5.78000020980835
2024-01-30,5.670000076293945
2024-01-31,5.510000228881836
2024-02-01,5.5
2024-02-02,5.429999828338623
2024-02-05,5.309999942779541
2024-02-06,5.380000114440918
2024-02-07,5.349999904632568
2024-02-08,5.389999866485596
2024-02-09,5.489999771118164
2024-02-12,5.46999979019165
2024-02-13,5.210000038146973
2024-02-14,5.309999942779541
2024-02-15,5.349999904632568
2024-02-16,5.320000171661377
2024-02-20,5.360000133514404
2024-02-21,5.349999904632568
2024-02-22,5.460000038146973
2024-02-23,5.460000038146973
2024-02-26,5.420000076293945
2024-02-27,5.510000228881836
2024-02-28,5.420000076293945
2024-02-29,5.440000057220459
2024-03-01,5.480000019073486
2024-03-04,5.5
2024-03-05,5.389999866485596
2024-03-06,5.570000171661377
2024-03-07,5.579999923706055
2024-03-08,5.559999942779541
2024-03-11,5.570000171661377
2024-03-12,5.690000057220459
2024-03-13,5.690000057220459
2024-03-14,5.679999828338623
2024-03-15,5.739999771118164
2024-03-18,5.329999923706055
2024-03-19,5.449999809265137
2024-03-20,5.559999942779541
2024-03-21,5.489999771118164
2024-03-22,5.429999828338623
2024-03-25,5.380000114440918
2024-03-26,5.429999828338623
2024-03-27,5.510000228881836
2024-03-28,5.510000228881836
2024-04-01,5.5
2024-04-02,5.349999904632568
2024-04-03,5.460000038146973
2024-04-04,5.179999828338623
2024-04-05,5.079999923706055
2024-04-08,5.150000095367432
2024-04-09,5.21999979019165
2024-04-10,5.090000152587891
2024-04-11,5.03000020980835
2024-04-12,4.889999866485596
2024-04-15,4.789999961853027
2024-04-16,4.880000114440918
2024-04-17,4.929999828338623
2024-04-18,5.059999942779541
2024-04-19,5.099999904632568
2024-04-22,5.260000228881836
2024-04-23,5.360000133514404
2024-04-24,5.28000020980835
2024-04-25,5.239999771118164
2024-04-26,5.179999828338623
2024-04-29,5.150000095367432
2024-04-30,5.019999980926514
2024-05-01,5.079999923706055
2024-05-02,5.150000095367432
2024-05-03,5.210000038146973
2024-05-06,5.260000228881836
2024-05-07,5.300000190734863
2024-05-08,5.260000228881836
2024-05-09,5.289999961853027
2024-05-10,5.340000152587891
2024-05-13,5.360000133514404
2024-05-14,5.659999847412109
2024-05-15,5.679999828338623
2024-05-16,5.690000057220459
2024-05-17,5.739999771118164
2024-05-20,5.769999980926514
2024-05-21,5.789999961853027
2024-05-22,5.949999809265137
2024-05-23,5.869999885559082
2024-05-24,5.860000133514404
2024-05-28,5.96999979019165
2024-05-29,5.860000133514404
2024-05-30,6.050000190734863
2024-05-31,6.139999866485596
2024-06-03,6.25
2024-06-04,6.260000228881836
2024-06-05,6.320000171661377
2024-06-06,6.289999961853027
2024-06-07,6.21999979019165
2024-06-10,6.139999866485596
2024-06-11,6.019999980926514
2024-06-12,6.099999904632568
2024-06-13,5.880000114440918
2024-06-14,5.809999942779541
2024-06-17,5.860000133514404
2024-06-18,5.909999847412109
2024-06-20,5.940000057220459
2024-06-21,5.960000038146973
2024-06-24,6.110000133514404
2024-06-25,6.070000171661377
2024-06-26,6.019999980926514
2024-06-27,6.130000114440918
2024-06-28,6.170000076293945
2024-07-01,6.260000228881836
2024-07-02,6.199999809265137
2024-07-03,6.190000057220459
2024-07-05,6.21999979019165
2024-07-08,6.400000095367432
2024-07-09,6.329999923706055
2024-07-10,6.440000057220459
2024-07-11,6.389999866485596
2024-07-12,6.679999828338623
2024-07-15,6.489999771118164
2024-07-16,6.760000228881836
2024-07-17,6.730000019073486
2024-07-18,6.639999866485596
2024-07-19,6.570000171661377
2024-07-22,6.71999979019165
2024-07-23,6.639999866485596
2024-07-24,6.550000190734863
2024-07-25,6.550000190734863
2024-07-26,6.690000057220459
2024-07-29,6.75
2024-07-30,6.869999885559082
2024-07-31,6.889999866485596
2024-08-01,6.78000020980835
2024-08-02,6.739999771118164
2024-08-05,6.53000020980835
2024-08-06,6.510000228881836
2024-08-07,6.579999923706055
2024-08-08,6.71999979019165
2024-08-09,6.699999809265137
2024-08-12,6.710000038146973
2024-08-13,6.920000076293945
2024-08-14,6.869999885559082
2024-08-15,7.0
2024-08-16,7.099999904632568
2024-08-19,7.190000057220459
2024-08-20,7.199999809265137
2024-08-21,7.25
2024-08-22,7.239999771118164
2024-08-23,7.400000095367432
2024-08-26,7.440000057220459
2024-08-27,7.429999828338623
2024-08-28,7.409999847412109
2024-08-29,7.429999828338623
2024-08-30,7.449999809265137
2024-09-03,7.329999923706055
2024-09-04,7.429999828338623
2024-09-05,7.369999885559082
2024-09-06,7.21999979019165
2024-09-09,7.300000190734863
2024-09-10,7.329999923706055
2024-09-11,7.289999961853027
2024-09-12,7.309999942779541
2024-09-13,7.460000038146973
2024-09-16,7.369999885559082
2024-09-17,7.360000133514404
2024-09-18,7.349999904632568
2024-09-19,7.460000038146973
2024-09-20,7.570000171661377
2024-09-23,7.570000171661377
2024-09-24,7.739999771118164
2024-09-25,7.699999809265137
2024-09-26,7.769999980926514
2024-09-27,7.699999809265137
2024-09-30,7.579999923706055
2024-10-01,7.489999771118164
2024-10-02,7.489999771118164
2024-10-03,7.349999904632568
2024-10-04,7.409999847412109
2024-10-07,7.429999828338623
2024-10-08,7.519999980926514
2024-10-09,7.550000190734863
2024-10-10,7.449999809265137
2024-10-11,7.510000228881836
2024-10-14,7.539999961853027
2024-10-15,8.529999732971191
2024-10-16,8.479999542236328
2024-10-17,8.279999732971191
2024-10-18,8.5
2024-10-21,8.460000038146973
2024-10-22,8.430000305175781
2024-10-23,8.420000076293945
2024-10-24,8.5
2024-10-25,8.4399995803833
2024-10-28,8.59000015258789
2024-10-29,8.579999923706055
2024-10-30,8.510000228881836
2024-10-31,8.380000114440918
2024-11-01,8.470000267028809
2024-11-04,8.3100004196167
2024-11-05,8.350000381469727
2024-11-06,8.180000305175781
2024-11-07,8.25
2024-11-08,8.229999542236328
2024-11-11,8.170000076293945
2024-11-12,8.079999923706055
2024-11-13,7.989999771118164
2024-11-14,8.0
2024-11-15,7.96999979019165
2024-11-18,8.0600004196167
2024-11-19,8.3100004196167
2024-11-20,7.989999771118164
2024-11-21,8.010000228881836
