Date,GLNG
2022-02-28,17.399999618530273
2022-03-01,17.59000015258789
2022-03-02,18.139999389648438
2022-03-03,17.889999389648438
2022-03-04,17.979999542236328
2022-03-07,18.40999984741211
2022-03-08,19.06999969482422
2022-03-09,18.100000381469727
2022-03-10,18.770000457763672
2022-03-11,18.549999237060547
2022-03-14,17.889999389648438
2022-03-15,18.260000228881836
2022-03-16,18.389999389648438
2022-03-17,18.719999313354492
2022-03-18,21.020000457763672
2022-03-21,21.0
2022-03-22,20.829999923706055
2022-03-23,21.520000457763672
2022-03-24,22.469999313354492
2022-03-25,24.469999313354492
2022-03-28,23.440000534057617
2022-03-29,22.920000076293945
2022-03-30,24.729999542236328
2022-03-31,24.780000686645508
2022-04-01,25.049999237060547
2022-04-04,24.770000457763672
2022-04-05,24.729999542236328
2022-04-06,24.059999465942383
2022-04-07,24.559999465942383
2022-04-08,24.600000381469727
2022-04-11,24.3700008392334
2022-04-12,25.030000686645508
2022-04-13,25.700000762939453
2022-04-14,25.989999771118164
2022-04-18,25.75
2022-04-19,25.15999984741211
2022-04-20,24.549999237060547
2022-04-21,23.520000457763672
2022-04-22,22.84000015258789
2022-04-25,21.790000915527344
2022-04-26,22.3799991607666
2022-04-27,23.059999465942383
2022-04-28,23.079999923706055
2022-04-29,22.31999969482422
2022-05-02,22.5
2022-05-03,23.75
2022-05-04,24.649999618530273
2022-05-05,24.450000762939453
2022-05-06,23.93000030517578
2022-05-09,21.350000381469727
2022-05-10,22.489999771118164
2022-05-11,22.229999542236328
2022-05-12,22.170000076293945
2022-05-13,23.610000610351562
2022-05-16,24.450000762939453
2022-05-17,23.43000030517578
2022-05-18,23.56999969482422
2022-05-19,23.940000534057617
2022-05-20,23.649999618530273
2022-05-23,24.670000076293945
2022-05-24,23.770000457763672
2022-05-25,24.75
2022-05-26,24.299999237060547
2022-05-27,25.450000762939453
2022-05-31,25.329999923706055
2022-06-01,26.65999984741211
2022-06-02,26.139999389648438
2022-06-03,26.030000686645508
2022-06-06,26.520000457763672
2022-06-07,26.420000076293945
2022-06-08,25.15999984741211
2022-06-09,23.940000534057617
2022-06-10,23.799999237060547
2022-06-13,22.350000381469727
2022-06-14,22.969999313354492
2022-06-15,23.739999771118164
2022-06-16,22.290000915527344
2022-06-17,21.700000762939453
2022-06-21,23.450000762939453
2022-06-22,22.06999969482422
2022-06-23,21.81999969482422
2022-06-24,22.579999923706055
2022-06-27,23.600000381469727
2022-06-28,23.280000686645508
2022-06-29,23.170000076293945
2022-06-30,22.75
2022-07-01,21.989999771118164
2022-07-05,22.010000228881836
2022-07-06,20.649999618530273
2022-07-07,21.719999313354492
2022-07-08,22.520000457763672
2022-07-11,21.649999618530273
2022-07-12,21.15999984741211
2022-07-13,21.979999542236328
2022-07-14,20.770000457763672
2022-07-15,21.459999084472656
2022-07-18,21.770000457763672
2022-07-19,22.440000534057617
2022-07-20,22.670000076293945
2022-07-21,22.31999969482422
2022-07-22,21.59000015258789
2022-07-25,23.149999618530273
2022-07-26,22.6200008392334
2022-07-27,23.190000534057617
2022-07-28,22.850000381469727
2022-07-29,22.3700008392334
2022-08-01,22.350000381469727
2022-08-02,22.489999771118164
2022-08-03,22.520000457763672
2022-08-04,21.81999969482422
2022-08-05,22.780000686645508
2022-08-08,23.34000015258789
2022-08-09,24.1200008392334
2022-08-10,24.299999237060547
2022-08-11,25.84000015258789
2022-08-12,27.190000534057617
2022-08-15,27.43000030517578
2022-08-16,28.43000030517578
2022-08-17,28.579999923706055
2022-08-18,28.719999313354492
2022-08-19,28.059999465942383
2022-08-22,28.0
2022-08-23,28.329999923706055
2022-08-24,29.68000030517578
2022-08-25,29.940000534057617
2022-08-26,29.350000381469727
2022-08-29,28.969999313354492
2022-08-30,27.110000610351562
2022-08-31,27.270000457763672
2022-09-01,26.030000686645508
2022-09-02,27.110000610351562
2022-09-06,27.709999084472656
2022-09-07,26.889999389648438
2022-09-08,27.790000915527344
2022-09-09,28.530000686645508
2022-09-12,27.649999618530273
2022-09-13,27.09000015258789
2022-09-14,28.0
2022-09-15,27.540000915527344
2022-09-16,26.209999084472656
2022-09-19,26.459999084472656
2022-09-20,26.049999237060547
2022-09-21,25.899999618530273
2022-09-22,25.389999389648438
2022-09-23,23.479999542236328
2022-09-26,22.8700008392334
2022-09-27,23.6299991607666
2022-09-28,24.729999542236328
2022-09-29,24.65999984741211
2022-09-30,24.920000076293945
2022-10-03,25.649999618530273
2022-10-04,26.110000610351562
2022-10-05,25.93000030517578
2022-10-06,25.780000686645508
2022-10-07,25.610000610351562
2022-10-10,24.979999542236328
2022-10-11,25.229999542236328
2022-10-12,24.559999465942383
2022-10-13,24.959999084472656
2022-10-14,24.1200008392334
2022-10-17,25.1200008392334
2022-10-18,25.479999542236328
2022-10-19,25.920000076293945
2022-10-20,25.540000915527344
2022-10-21,25.600000381469727
2022-10-24,25.239999771118164
2022-10-25,26.860000610351562
2022-10-26,27.3700008392334
2022-10-27,27.1200008392334
2022-10-28,27.239999771118164
2022-10-31,27.81999969482422
2022-11-01,27.309999465942383
2022-11-02,27.65999984741211
2022-11-03,27.510000228881836
2022-11-04,27.649999618530273
2022-11-07,27.5
2022-11-08,27.239999771118164
2022-11-09,25.110000610351562
2022-11-10,24.84000015258789
2022-11-11,25.3799991607666
2022-11-14,25.920000076293945
2022-11-15,25.8700008392334
2022-11-16,24.360000610351562
2022-11-17,24.639999389648438
2022-11-18,24.1200008392334
2022-11-21,24.68000030517578
2022-11-22,25.520000457763672
2022-11-23,25.1299991607666
2022-11-25,25.43000030517578
2022-11-28,24.309999465942383
2022-11-29,24.81999969482422
2022-11-30,25.06999969482422
2022-12-01,25.059999465942383
2022-12-02,24.959999084472656
2022-12-05,24.770000457763672
2022-12-06,24.200000762939453
2022-12-07,24.139999389648438
2022-12-08,24.459999084472656
2022-12-09,23.950000762939453
2022-12-12,24.3799991607666
2022-12-13,24.309999465942383
2022-12-14,23.479999542236328
2022-12-15,23.350000381469727
2022-12-16,22.719999313354492
2022-12-19,22.989999771118164
2022-12-20,22.979999542236328
2022-12-21,23.06999969482422
2022-12-22,22.43000030517578
2022-12-23,23.329999923706055
2022-12-27,22.68000030517578
2022-12-28,21.850000381469727
2022-12-29,22.510000228881836
2022-12-30,22.790000915527344
2023-01-03,22.100000381469727
2023-01-04,21.709999084472656
2023-01-05,21.540000915527344
2023-01-06,21.700000762939453
2023-01-09,21.649999618530273
2023-01-10,21.6299991607666
2023-01-11,21.700000762939453
2023-01-12,22.469999313354492
2023-01-13,22.81999969482422
2023-01-17,22.530000686645508
2023-01-18,22.43000030517578
2023-01-19,22.90999984741211
2023-01-20,23.459999084472656
2023-01-23,23.799999237060547
2023-01-24,23.469999313354492
2023-01-25,23.440000534057617
2023-01-26,23.280000686645508
2023-01-27,23.3799991607666
2023-01-30,23.079999923706055
2023-01-31,23.440000534057617
2023-02-01,23.780000686645508
2023-02-02,23.170000076293945
2023-02-03,23.049999237060547
2023-02-06,22.860000610351562
2023-02-07,23.760000228881836
2023-02-08,23.440000534057617
2023-02-09,23.309999465942383
2023-02-10,23.860000610351562
2023-02-13,23.809999465942383
2023-02-14,23.600000381469727
2023-02-15,23.5
2023-02-16,23.079999923706055
2023-02-17,22.270000457763672
2023-02-21,22.06999969482422
2023-02-22,22.420000076293945
2023-02-23,23.040000915527344
2023-02-24,23.010000228881836
2023-02-27,22.6200008392334
2023-02-28,22.829999923706055
2023-03-01,22.729999542236328
2023-03-02,22.540000915527344
2023-03-03,22.989999771118164
2023-03-06,22.959999084472656
2023-03-07,22.559999465942383
2023-03-08,22.65999984741211
2023-03-09,22.350000381469727
2023-03-10,22.209999084472656
2023-03-13,21.739999771118164
2023-03-14,22.110000610351562
2023-03-15,21.040000915527344
2023-03-16,21.190000534057617
2023-03-17,20.270000457763672
2023-03-20,20.489999771118164
2023-03-21,21.219999313354492
2023-03-22,20.709999084472656
2023-03-23,20.469999313354492
2023-03-24,20.399999618530273
2023-03-27,20.90999984741211
2023-03-28,20.84000015258789
2023-03-29,20.8700008392334
2023-03-30,21.450000762939453
2023-03-31,21.600000381469727
2023-04-03,21.450000762939453
2023-04-04,21.079999923706055
2023-04-05,21.06999969482422
2023-04-06,20.950000762939453
2023-04-10,21.350000381469727
2023-04-11,21.920000076293945
2023-04-12,21.760000228881836
2023-04-13,22.059999465942383
2023-04-14,21.920000076293945
2023-04-17,22.329999923706055
2023-04-18,22.239999771118164
2023-04-19,21.700000762939453
2023-04-20,21.3799991607666
2023-04-21,21.290000915527344
2023-04-24,21.530000686645508
2023-04-25,20.989999771118164
2023-04-26,20.520000457763672
2023-04-27,22.65999984741211
2023-04-28,22.700000762939453
2023-05-01,22.110000610351562
2023-05-02,21.6299991607666
2023-05-03,21.399999618530273
2023-05-04,20.969999313354492
2023-05-05,21.190000534057617
2023-05-08,21.200000762939453
2023-05-09,21.729999542236328
2023-05-10,21.739999771118164
2023-05-11,21.670000076293945
2023-05-12,21.8799991607666
2023-05-15,22.0
2023-05-16,21.56999969482422
2023-05-17,21.860000610351562
2023-05-18,21.84000015258789
2023-05-19,21.729999542236328
2023-05-22,21.6299991607666
2023-05-23,22.049999237060547
2023-05-24,21.829999923706055
2023-05-25,21.770000457763672
2023-05-26,22.3799991607666
2023-05-30,21.43000030517578
2023-05-31,20.56999969482422
2023-06-01,21.139999389648438
2023-06-02,21.739999771118164
2023-06-05,21.8700008392334
2023-06-06,22.0
2023-06-07,22.360000610351562
2023-06-08,22.239999771118164
2023-06-09,22.229999542236328
2023-06-12,21.68000030517578
2023-06-13,21.729999542236328
2023-06-14,21.65999984741211
2023-06-15,21.6299991607666
2023-06-16,21.600000381469727
2023-06-20,21.270000457763672
2023-06-21,21.219999313354492
2023-06-22,20.739999771118164
2023-06-23,20.280000686645508
2023-06-26,20.139999389648438
2023-06-27,19.979999542236328
2023-06-28,19.729999542236328
2023-06-29,19.950000762939453
2023-06-30,20.170000076293945
2023-07-03,20.059999465942383
2023-07-05,21.719999313354492
2023-07-06,21.25
2023-07-07,22.299999237060547
2023-07-10,22.469999313354492
2023-07-11,22.899999618530273
2023-07-12,23.510000228881836
2023-07-13,23.610000610351562
2023-07-14,23.450000762939453
2023-07-17,23.520000457763672
2023-07-18,23.649999618530273
2023-07-19,23.979999542236328
2023-07-20,24.049999237060547
2023-07-21,23.940000534057617
2023-07-24,23.8700008392334
2023-07-25,23.739999771118164
2023-07-26,23.84000015258789
2023-07-27,23.6200008392334
2023-07-28,23.8700008392334
2023-07-31,24.1200008392334
2023-08-01,23.989999771118164
2023-08-02,23.780000686645508
2023-08-03,24.1299991607666
2023-08-04,24.239999771118164
2023-08-07,24.139999389648438
2023-08-08,24.139999389648438
2023-08-09,24.479999542236328
2023-08-10,22.969999313354492
2023-08-11,22.399999618530273
2023-08-14,22.309999465942383
2023-08-15,22.389999389648438
2023-08-16,22.1200008392334
2023-08-17,22.200000762939453
2023-08-18,21.8700008392334
2023-08-21,22.219999313354492
2023-08-22,22.09000015258789
2023-08-23,21.700000762939453
2023-08-24,21.309999465942383
2023-08-25,21.510000228881836
2023-08-28,21.690000534057617
2023-08-29,21.84000015258789
2023-08-30,22.09000015258789
2023-08-31,22.100000381469727
2023-09-01,22.8799991607666
2023-09-05,22.600000381469727
2023-09-06,22.799999237060547
2023-09-07,22.579999923706055
2023-09-08,22.600000381469727
2023-09-11,23.219999313354492
2023-09-12,23.8700008392334
2023-09-13,23.6200008392334
2023-09-14,23.90999984741211
2023-09-15,23.770000457763672
2023-09-18,23.850000381469727
2023-09-19,23.360000610351562
2023-09-20,23.229999542236328
2023-09-21,23.06999969482422
2023-09-22,23.1299991607666
2023-09-25,23.450000762939453
2023-09-26,23.389999389648438
2023-09-27,23.610000610351562
2023-09-28,23.829999923706055
2023-09-29,24.260000228881836
2023-10-02,23.34000015258789
2023-10-03,23.079999923706055
2023-10-04,22.059999465942383
2023-10-05,22.6299991607666
2023-10-06,22.780000686645508
2023-10-09,23.670000076293945
2023-10-10,23.940000534057617
2023-10-11,23.700000762939453
2023-10-12,23.68000030517578
2023-10-13,24.09000015258789
2023-10-16,24.06999969482422
2023-10-17,24.219999313354492
2023-10-18,24.209999084472656
2023-10-19,23.280000686645508
2023-10-20,23.549999237060547
2023-10-23,23.469999313354492
2023-10-24,23.59000015258789
2023-10-25,23.040000915527344
2023-10-26,22.93000030517578
2023-10-27,22.440000534057617
2023-10-30,22.40999984741211
2023-10-31,22.43000030517578
2023-11-01,22.459999084472656
2023-11-02,23.200000762939453
2023-11-03,23.06999969482422
2023-11-06,22.899999618530273
2023-11-07,22.209999084472656
2023-11-08,21.989999771118164
2023-11-09,21.809999465942383
2023-11-10,22.010000228881836
2023-11-13,22.229999542236328
2023-11-14,22.559999465942383
2023-11-15,22.260000228881836
2023-11-16,21.739999771118164
2023-11-17,22.030000686645508
2023-11-20,21.989999771118164
2023-11-21,20.75
2023-11-22,21.399999618530273
2023-11-24,21.489999771118164
2023-11-27,21.719999313354492
2023-11-28,21.649999618530273
2023-11-29,21.600000381469727
2023-11-30,21.530000686645508
2023-12-01,21.59000015258789
2023-12-04,21.40999984741211
2023-12-05,20.969999313354492
2023-12-06,20.780000686645508
2023-12-07,20.899999618530273
2023-12-08,21.049999237060547
2023-12-11,20.799999237060547
2023-12-12,20.440000534057617
2023-12-13,21.290000915527344
2023-12-14,21.450000762939453
2023-12-15,21.3799991607666
2023-12-18,21.540000915527344
2023-12-19,22.200000762939453
2023-12-20,22.389999389648438
2023-12-21,23.030000686645508
2023-12-22,23.299999237060547
2023-12-26,23.440000534057617
2023-12-27,23.149999618530273
2023-12-28,23.209999084472656
2023-12-29,22.989999771118164
2024-01-02,23.290000915527344
2024-01-03,23.239999771118164
2024-01-04,23.100000381469727
2024-01-05,23.09000015258789
2024-01-08,23.25
2024-01-09,23.190000534057617
2024-01-10,23.020000457763672
2024-01-11,22.790000915527344
2024-01-12,23.040000915527344
2024-01-16,22.270000457763672
2024-01-17,22.06999969482422
2024-01-18,21.959999084472656
2024-01-19,21.860000610351562
2024-01-22,21.989999771118164
2024-01-23,22.059999465942383
2024-01-24,22.360000610351562
2024-01-25,22.350000381469727
2024-01-26,22.850000381469727
2024-01-29,22.520000457763672
2024-01-30,22.559999465942383
2024-01-31,21.809999465942383
2024-02-01,22.010000228881836
2024-02-02,21.690000534057617
2024-02-05,21.15999984741211
2024-02-06,21.670000076293945
2024-02-07,21.600000381469727
2024-02-08,21.450000762939453
2024-02-09,21.290000915527344
2024-02-12,21.75
2024-02-13,21.020000457763672
2024-02-14,21.190000534057617
2024-02-15,21.399999618530273
2024-02-16,21.25
2024-02-20,21.190000534057617
2024-02-21,21.59000015258789
2024-02-22,21.479999542236328
2024-02-23,21.25
2024-02-26,21.149999618530273
2024-02-27,21.15999984741211
2024-02-28,21.209999084472656
2024-02-29,20.290000915527344
2024-03-01,20.780000686645508
2024-03-04,20.510000228881836
2024-03-05,20.969999313354492
2024-03-06,21.280000686645508
2024-03-07,21.09000015258789
2024-03-08,21.229999542236328
2024-03-11,21.3700008392334
2024-03-12,23.239999771118164
2024-03-13,23.65999984741211
2024-03-14,23.639999389648438
2024-03-15,23.540000915527344
2024-03-18,23.829999923706055
2024-03-19,24.110000610351562
2024-03-20,24.559999465942383
2024-03-21,24.450000762939453
2024-03-22,23.979999542236328
2024-03-25,23.729999542236328
2024-03-26,23.520000457763672
2024-03-27,23.790000915527344
2024-03-28,24.059999465942383
2024-04-01,24.1299991607666
2024-04-02,24.479999542236328
2024-04-03,25.1200008392334
2024-04-04,25.3700008392334
2024-04-05,25.43000030517578
2024-04-08,25.399999618530273
2024-04-09,25.15999984741211
2024-04-10,25.420000076293945
2024-04-11,25.3799991607666
2024-04-12,24.969999313354492
2024-04-15,24.850000381469727
2024-04-16,24.739999771118164
2024-04-17,24.770000457763672
2024-04-18,24.690000534057617
2024-04-19,25.170000076293945
2024-04-22,25.290000915527344
2024-04-23,25.540000915527344
2024-04-24,25.18000030517578
2024-04-25,25.020000457763672
2024-04-26,25.100000381469727
2024-04-29,24.950000762939453
2024-04-30,24.520000457763672
2024-05-01,24.56999969482422
2024-05-02,24.93000030517578
2024-05-03,24.920000076293945
2024-05-06,25.139999389648438
2024-05-07,25.6200008392334
2024-05-08,25.899999618530273
2024-05-09,25.809999465942383
2024-05-10,25.889999389648438
2024-05-13,26.290000915527344
2024-05-14,26.65999984741211
2024-05-15,26.860000610351562
2024-05-16,26.940000534057617
2024-05-17,26.899999618530273
2024-05-20,27.170000076293945
2024-05-21,27.020000457763672
2024-05-22,26.780000686645508
2024-05-23,26.479999542236328
2024-05-24,26.8799991607666
2024-05-28,25.90999984741211
2024-05-29,25.389999389648438
2024-05-30,25.860000610351562
2024-05-31,26.290000915527344
2024-06-03,26.06999969482422
2024-06-04,25.739999771118164
2024-06-05,26.329999923706055
2024-06-06,26.729999542236328
2024-06-07,26.549999237060547
2024-06-10,27.739999771118164
2024-06-11,28.219999313354492
2024-06-12,28.399999618530273
2024-06-13,28.139999389648438
2024-06-14,27.420000076293945
2024-06-17,28.639999389648438
2024-06-18,28.450000762939453
2024-06-20,28.979999542236328
2024-06-21,28.8799991607666
2024-06-24,30.469999313354492
2024-06-25,30.729999542236328
2024-06-26,30.709999084472656
2024-06-27,30.979999542236328
2024-06-28,31.350000381469727
2024-07-01,31.649999618530273
2024-07-02,31.020000457763672
2024-07-03,31.489999771118164
2024-07-05,33.59000015258789
2024-07-08,33.56999969482422
2024-07-09,33.83000183105469
2024-07-10,34.29999923706055
2024-07-11,34.29999923706055
2024-07-12,34.279998779296875
2024-07-15,34.7599983215332
2024-07-16,34.709999084472656
2024-07-17,34.31999969482422
2024-07-18,33.9900016784668
2024-07-19,34.18000030517578
2024-07-22,34.2599983215332
2024-07-23,36.349998474121094
2024-07-24,35.540000915527344
2024-07-25,35.36000061035156
2024-07-26,35.2400016784668
2024-07-29,34.61000061035156
2024-07-30,34.689998626708984
2024-07-31,34.900001525878906
2024-08-01,34.290000915527344
2024-08-02,32.290000915527344
2024-08-05,31.399999618530273
2024-08-06,31.920000076293945
2024-08-07,32.06999969482422
2024-08-08,32.689998626708984
2024-08-09,32.970001220703125
2024-08-12,33.529998779296875
2024-08-13,33.15999984741211
2024-08-14,33.560001373291016
2024-08-15,33.2599983215332
2024-08-16,32.84000015258789
2024-08-19,33.060001373291016
2024-08-20,32.61000061035156
2024-08-21,32.91999816894531
2024-08-22,32.34000015258789
2024-08-23,32.84000015258789
2024-08-26,32.9900016784668
2024-08-27,32.869998931884766
2024-08-28,32.72999954223633
2024-08-29,33.0099983215332
2024-08-30,33.290000915527344
2024-09-03,32.040000915527344
2024-09-04,31.989999771118164
2024-09-05,32.040000915527344
2024-09-06,31.149999618530273
2024-09-09,31.100000381469727
2024-09-10,31.020000457763672
2024-09-11,31.170000076293945
2024-09-12,31.440000534057617
2024-09-13,31.8799991607666
2024-09-16,32.41999816894531
2024-09-17,33.459999084472656
2024-09-18,32.599998474121094
2024-09-19,34.380001068115234
2024-09-20,34.11000061035156
2024-09-23,34.52000045776367
2024-09-24,35.650001525878906
2024-09-25,34.88999938964844
2024-09-26,35.59000015258789
2024-09-27,37.5
2024-09-30,36.7599983215332
2024-10-01,38.2599983215332
2024-10-02,38.849998474121094
2024-10-03,38.84000015258789
2024-10-04,38.7599983215332
2024-10-07,38.869998931884766
2024-10-08,38.560001373291016
2024-10-09,38.20000076293945
2024-10-10,38.09000015258789
2024-10-11,38.959999084472656
2024-10-14,39.220001220703125
2024-10-15,38.09000015258789
2024-10-16,38.43000030517578
2024-10-17,38.290000915527344
2024-10-18,37.77000045776367
2024-10-21,37.45000076293945
2024-10-22,37.029998779296875
2024-10-23,36.90999984741211
2024-10-24,37.5099983215332
2024-10-25,37.54999923706055
2024-10-28,37.11000061035156
2024-10-29,36.70000076293945
2024-10-30,36.68000030517578
2024-10-31,36.2599983215332
2024-11-01,35.93000030517578
2024-11-04,35.560001373291016
2024-11-05,36.459999084472656
2024-11-06,38.16999816894531
2024-11-07,38.83000183105469
2024-11-08,37.959999084472656
2024-11-11,38.099998474121094
2024-11-12,36.45000076293945
2024-11-13,34.880001068115234
2024-11-14,34.9900016784668
2024-11-15,34.0
2024-11-18,34.439998626708984
2024-11-19,34.900001525878906
2024-11-20,35.97999954223633
2024-11-21,36.86000061035156
