Date,XP
2022-09-02,19.3799991607666
2022-09-06,18.899999618530273
2022-09-07,19.389999389648438
2022-09-08,19.3799991607666
2022-09-09,20.219999313354492
2022-09-12,21.1200008392334
2022-09-13,19.850000381469727
2022-09-14,19.799999237060547
2022-09-15,19.549999237060547
2022-09-16,19.0
2022-09-19,19.6200008392334
2022-09-20,19.700000762939453
2022-09-21,19.760000228881836
2022-09-22,19.700000762939453
2022-09-23,19.1299991607666
2022-09-26,17.799999237060547
2022-09-27,18.360000610351562
2022-09-28,18.520000457763672
2022-09-29,18.34000015258789
2022-09-30,19.010000228881836
2022-10-03,20.729999542236328
2022-10-04,20.860000610351562
2022-10-05,21.010000228881836
2022-10-06,21.520000457763672
2022-10-07,21.110000610351562
2022-10-10,21.200000762939453
2022-10-11,19.239999771118164
2022-10-12,19.1200008392334
2022-10-13,18.739999771118164
2022-10-14,17.579999923706055
2022-10-17,17.75
2022-10-18,17.440000534057617
2022-10-19,17.239999771118164
2022-10-20,16.860000610351562
2022-10-21,18.049999237060547
2022-10-24,17.850000381469727
2022-10-25,17.760000228881836
2022-10-26,17.0
2022-10-27,16.899999618530273
2022-10-28,17.489999771118164
2022-10-31,18.329999923706055
2022-11-01,19.459999084472656
2022-11-02,19.25
2022-11-03,19.399999618530273
2022-11-04,18.989999771118164
2022-11-07,18.469999313354492
2022-11-08,18.350000381469727
2022-11-09,19.700000762939453
2022-11-10,19.149999618530273
2022-11-11,19.229999542236328
2022-11-14,19.110000610351562
2022-11-15,19.489999771118164
2022-11-16,18.280000686645508
2022-11-17,17.610000610351562
2022-11-18,17.3799991607666
2022-11-21,17.270000457763672
2022-11-22,16.559999465942383
2022-11-23,16.450000762939453
2022-11-25,16.5
2022-11-28,15.989999771118164
2022-11-29,16.489999771118164
2022-11-30,17.510000228881836
2022-12-01,17.510000228881836
2022-12-02,18.3700008392334
2022-12-05,17.440000534057617
2022-12-06,16.940000534057617
2022-12-07,16.579999923706055
2022-12-08,15.899999618530273
2022-12-09,15.899999618530273
2022-12-12,15.600000381469727
2022-12-13,15.130000114440918
2022-12-14,14.699999809265137
2022-12-15,14.1899995803833
2022-12-16,13.989999771118164
2022-12-19,14.1899995803833
2022-12-20,15.079999923706055
2022-12-21,15.390000343322754
2022-12-22,14.970000267028809
2022-12-23,15.520000457763672
2022-12-27,14.550000190734863
2022-12-28,14.899999618530273
2022-12-29,15.25
2022-12-30,15.34000015258789
2023-01-03,13.819999694824219
2023-01-04,14.229999542236328
2023-01-05,13.970000267028809
2023-01-06,14.770000457763672
2023-01-09,15.069999694824219
2023-01-10,15.5600004196167
2023-01-11,16.040000915527344
2023-01-12,16.860000610351562
2023-01-13,16.649999618530273
2023-01-17,16.18000030517578
2023-01-18,16.299999237060547
2023-01-19,16.65999984741211
2023-01-20,17.030000686645508
2023-01-23,17.6299991607666
2023-01-24,17.75
2023-01-25,17.559999465942383
2023-01-26,17.850000381469727
2023-01-27,18.110000610351562
2023-01-30,17.969999313354492
2023-01-31,17.81999969482422
2023-02-01,17.579999923706055
2023-02-02,17.799999237060547
2023-02-03,17.450000762939453
2023-02-06,17.040000915527344
2023-02-07,16.549999237060547
2023-02-08,16.530000686645508
2023-02-09,15.569999694824219
2023-02-10,15.65999984741211
2023-02-13,16.06999969482422
2023-02-14,15.979999542236328
2023-02-15,16.200000762939453
2023-02-16,15.890000343322754
2023-02-17,12.90999984741211
2023-02-21,13.3100004196167
2023-02-22,13.170000076293945
2023-02-23,13.239999771118164
2023-02-24,12.949999809265137
2023-02-27,12.359999656677246
2023-02-28,12.420000076293945
2023-03-01,11.9399995803833
2023-03-02,11.510000228881836
2023-03-03,11.489999771118164
2023-03-06,11.920000076293945
2023-03-07,11.9399995803833
2023-03-08,12.90999984741211
2023-03-09,12.350000381469727
2023-03-10,11.319999694824219
2023-03-13,10.9399995803833
2023-03-14,10.920000076293945
2023-03-15,10.960000038146973
2023-03-16,11.630000114440918
2023-03-17,11.920000076293945
2023-03-20,11.470000267028809
2023-03-21,11.779999732971191
2023-03-22,11.380000114440918
2023-03-23,10.649999618530273
2023-03-24,10.920000076293945
2023-03-27,11.220000267028809
2023-03-28,11.920000076293945
2023-03-29,11.890000343322754
2023-03-30,12.039999961853027
2023-03-31,11.869999885559082
2023-04-03,11.15999984741211
2023-04-04,10.90999984741211
2023-04-05,11.0
2023-04-06,10.829999923706055
2023-04-10,10.9399995803833
2023-04-11,12.300000190734863
2023-04-12,12.920000076293945
2023-04-13,13.890000343322754
2023-04-14,13.869999885559082
2023-04-17,13.729999542236328
2023-04-18,14.050000190734863
2023-04-19,13.390000343322754
2023-04-20,13.550000190734863
2023-04-21,13.449999809265137
2023-04-24,13.729999542236328
2023-04-25,13.510000228881836
2023-04-26,13.3100004196167
2023-04-27,14.039999961853027
2023-04-28,14.289999961853027
2023-05-01,14.149999618530273
2023-05-02,13.3100004196167
2023-05-03,13.420000076293945
2023-05-04,13.869999885559082
2023-05-05,14.90999984741211
2023-05-08,14.869999885559082
2023-05-09,15.130000114440918
2023-05-10,15.680000305175781
2023-05-11,15.529999732971191
2023-05-12,15.380000114440918
2023-05-15,15.75
2023-05-16,15.960000038146973
2023-05-17,16.729999542236328
2023-05-18,16.43000030517578
2023-05-19,17.270000457763672
2023-05-22,17.690000534057617
2023-05-23,17.510000228881836
2023-05-24,17.709999084472656
2023-05-25,18.40999984741211
2023-05-26,18.90999984741211
2023-05-30,18.030000686645508
2023-05-31,17.649999618530273
2023-06-01,18.040000915527344
2023-06-02,19.020000457763672
2023-06-05,18.8799991607666
2023-06-06,19.34000015258789
2023-06-07,19.969999313354492
2023-06-08,20.520000457763672
2023-06-09,20.549999237060547
2023-06-12,21.190000534057617
2023-06-13,20.420000076293945
2023-06-14,21.139999389648438
2023-06-15,21.860000610351562
2023-06-16,22.1299991607666
2023-06-20,23.6200008392334
2023-06-21,24.520000457763672
2023-06-22,23.639999389648438
2023-06-23,23.450000762939453
2023-06-26,23.030000686645508
2023-06-27,22.450000762939453
2023-06-28,22.6200008392334
2023-06-29,23.030000686645508
2023-06-30,23.459999084472656
2023-07-03,23.729999542236328
2023-07-05,23.56999969482422
2023-07-06,22.739999771118164
2023-07-07,23.649999618530273
2023-07-10,22.75
2023-07-11,23.149999618530273
2023-07-12,23.389999389648438
2023-07-13,23.270000457763672
2023-07-14,22.860000610351562
2023-07-17,23.450000762939453
2023-07-18,23.829999923706055
2023-07-19,23.81999969482422
2023-07-20,25.190000534057617
2023-07-21,26.290000915527344
2023-07-24,26.979999542236328
2023-07-25,26.719999313354492
2023-07-26,27.280000686645508
2023-07-27,26.399999618530273
2023-07-28,26.399999618530273
2023-07-31,27.010000228881836
2023-08-01,26.829999923706055
2023-08-02,26.43000030517578
2023-08-03,26.5
2023-08-04,26.354999542236328
2023-08-07,26.170000076293945
2023-08-08,26.25
2023-08-09,25.940000534057617
2023-08-10,25.670000076293945
2023-08-11,25.31999969482422
2023-08-14,25.399999618530273
2023-08-15,24.729999542236328
2023-08-16,24.770000457763672
2023-08-17,23.6299991607666
2023-08-18,24.8799991607666
2023-08-21,25.40999984741211
2023-08-22,26.219999313354492
2023-08-23,27.459999084472656
2023-08-24,26.25
2023-08-25,25.719999313354492
2023-08-28,25.8799991607666
2023-08-29,26.5
2023-08-30,26.139999389648438
2023-08-31,25.34000015258789
2023-09-01,26.350000381469727
2023-09-05,25.459999084472656
2023-09-06,25.260000228881836
2023-09-07,25.079999923706055
2023-09-08,24.8700008392334
2023-09-11,24.93000030517578
2023-09-12,25.06999969482422
2023-09-13,25.860000610351562
2023-09-14,25.65999984741211
2023-09-15,26.360000610351562
2023-09-18,26.450000762939453
2023-09-19,25.389999389648438
2023-09-20,25.170000076293945
2023-09-21,23.56999969482422
2023-09-22,23.3799991607666
2023-09-25,23.229999542236328
2023-09-26,22.719999313354492
2023-09-27,22.09000015258789
2023-09-28,22.979999542236328
2023-09-29,23.049999237060547
2023-10-02,22.899999618530273
2023-10-03,21.389999389648438
2023-10-04,22.030000686645508
2023-10-05,22.260000228881836
2023-10-06,21.959999084472656
2023-10-09,21.959999084472656
2023-10-10,22.309999465942383
2023-10-11,21.93000030517578
2023-10-12,21.389999389648438
2023-10-13,21.40999984741211
2023-10-16,21.559999465942383
2023-10-17,21.3799991607666
2023-10-18,20.739999771118164
2023-10-19,20.8799991607666
2023-10-20,21.139999389648438
2023-10-23,21.43000030517578
2023-10-24,20.8700008392334
2023-10-25,20.040000915527344
2023-10-26,20.489999771118164
2023-10-27,20.290000915527344
2023-10-30,19.559999465942383
2023-10-31,20.0
2023-11-01,20.329999923706055
2023-11-02,20.639999389648438
2023-11-03,21.469999313354492
2023-11-06,20.8799991607666
2023-11-07,22.1200008392334
2023-11-08,21.889999389648438
2023-11-09,21.540000915527344
2023-11-10,22.3799991607666
2023-11-13,22.219999313354492
2023-11-14,22.389999389648438
2023-11-15,23.40999984741211
2023-11-16,23.309999465942383
2023-11-17,23.469999313354492
2023-11-20,23.469999313354492
2023-11-21,22.899999618530273
2023-11-22,23.190000534057617
2023-11-24,23.34000015258789
2023-11-27,23.1200008392334
2023-11-28,23.489999771118164
2023-11-29,23.40999984741211
2023-11-30,23.290000915527344
2023-12-01,23.920000076293945
2023-12-04,22.690000534057617
2023-12-05,23.8799991607666
2023-12-06,23.639999389648438
2023-12-07,24.100000381469727
2023-12-08,23.829999923706055
2023-12-11,23.31999969482422
2023-12-12,22.440000534057617
2023-12-13,23.6299991607666
2023-12-14,25.34000015258789
2023-12-15,24.540000915527344
2023-12-18,26.020000457763672
2023-12-19,26.649999618530273
2023-12-20,25.940000534057617
2023-12-21,25.920000076293945
2023-12-22,26.15999984741211
2023-12-26,26.31999969482422
2023-12-27,26.780000686645508
2023-12-28,26.350000381469727
2023-12-29,26.06999969482422
2024-01-02,25.579999923706055
2024-01-03,25.0
2024-01-04,24.329999923706055
2024-01-05,25.170000076293945
2024-01-08,26.299999237060547
2024-01-09,24.950000762939453
2024-01-10,25.020000457763672
2024-01-11,25.219999313354492
2024-01-12,25.809999465942383
2024-01-16,25.5
2024-01-17,25.469999313354492
2024-01-18,25.010000228881836
2024-01-19,25.350000381469727
2024-01-22,25.489999771118164
2024-01-23,25.239999771118164
2024-01-24,25.469999313354492
2024-01-25,25.360000610351562
2024-01-26,25.770000457763672
2024-01-29,26.260000228881836
2024-01-30,25.010000228881836
2024-01-31,24.579999923706055
2024-02-01,25.200000762939453
2024-02-02,26.260000228881836
2024-02-05,25.290000915527344
2024-02-06,25.149999618530273
2024-02-07,24.809999465942383
2024-02-08,24.65999984741211
2024-02-09,24.950000762939453
2024-02-12,25.030000686645508
2024-02-13,24.290000915527344
2024-02-14,25.09000015258789
2024-02-15,25.09000015258789
2024-02-16,24.8700008392334
2024-02-20,25.209999084472656
2024-02-21,24.399999618530273
2024-02-22,24.760000228881836
2024-02-23,24.030000686645508
2024-02-26,24.110000610351562
2024-02-27,24.610000610351562
2024-02-28,23.719999313354492
2024-02-29,23.639999389648438
2024-03-01,23.90999984741211
2024-03-04,23.649999618530273
2024-03-05,23.770000457763672
2024-03-06,24.780000686645508
2024-03-07,24.860000610351562
2024-03-08,25.309999465942383
2024-03-11,25.399999618530273
2024-03-12,25.81999969482422
2024-03-13,25.920000076293945
2024-03-14,25.280000686645508
2024-03-15,25.3700008392334
2024-03-18,25.229999542236328
2024-03-19,25.010000228881836
2024-03-20,25.670000076293945
2024-03-21,25.59000015258789
2024-03-22,25.239999771118164
2024-03-25,25.280000686645508
2024-03-26,25.479999542236328
2024-03-27,25.489999771118164
2024-03-28,25.65999984741211
2024-04-01,25.219999313354492
2024-04-02,25.110000610351562
2024-04-03,24.90999984741211
2024-04-04,24.959999084472656
2024-04-05,24.670000076293945
2024-04-08,24.969999313354492
2024-04-09,25.329999923706055
2024-04-10,24.190000534057617
2024-04-11,24.100000381469727
2024-04-12,23.360000610351562
2024-04-15,22.549999237060547
2024-04-16,21.700000762939453
2024-04-17,21.559999465942383
2024-04-18,21.06999969482422
2024-04-19,21.020000457763672
2024-04-22,21.110000610351562
2024-04-23,20.56999969482422
2024-04-24,20.639999389648438
2024-04-25,20.549999237060547
2024-04-26,21.059999465942383
2024-04-29,21.420000076293945
2024-04-30,20.469999313354492
2024-05-01,20.559999465942383
2024-05-02,21.1299991607666
2024-05-03,22.389999389648438
2024-05-06,22.40999984741211
2024-05-07,22.110000610351562
2024-05-08,22.459999084472656
2024-05-09,21.540000915527344
2024-05-10,21.579999923706055
2024-05-13,21.780000686645508
2024-05-14,21.899999618530273
2024-05-15,21.959999084472656
2024-05-16,21.93000030517578
2024-05-17,21.670000076293945
2024-05-20,21.59000015258789
2024-05-21,21.450000762939453
2024-05-22,17.989999771118164
2024-05-23,18.469999313354492
2024-05-24,18.68000030517578
2024-05-28,18.829999923706055
2024-05-29,18.31999969482422
2024-05-30,19.059999465942383
2024-05-31,18.989999771118164
2024-06-03,19.170000076293945
2024-06-04,18.989999771118164
2024-06-05,18.8700008392334
2024-06-06,19.149999618530273
2024-06-07,18.829999923706055
2024-06-10,18.639999389648438
2024-06-11,18.639999389648438
2024-06-12,18.020000457763672
2024-06-13,17.3700008392334
2024-06-14,17.18000030517578
2024-06-17,17.06999969482422
2024-06-18,17.399999618530273
2024-06-20,17.979999542236328
2024-06-21,17.6299991607666
2024-06-24,17.920000076293945
2024-06-25,17.889999389648438
2024-06-26,17.899999618530273
2024-06-27,17.979999542236328
2024-06-28,17.59000015258789
2024-07-01,16.829999923706055
2024-07-02,16.700000762939453
2024-07-03,16.829999923706055
2024-07-05,17.06999969482422
2024-07-08,17.06999969482422
2024-07-09,17.450000762939453
2024-07-10,18.25
2024-07-11,18.329999923706055
2024-07-12,18.440000534057617
2024-07-15,18.600000381469727
2024-07-16,18.700000762939453
2024-07-17,18.56999969482422
2024-07-18,17.670000076293945
2024-07-19,17.889999389648438
2024-07-22,18.360000610351562
2024-07-23,18.15999984741211
2024-07-24,17.5
2024-07-25,17.59000015258789
2024-07-26,17.729999542236328
2024-07-29,17.6200008392334
2024-07-30,17.31999969482422
2024-07-31,17.110000610351562
2024-08-01,16.6299991607666
2024-08-02,16.3700008392334
2024-08-05,15.949999809265137
2024-08-06,16.3799991607666
2024-08-07,16.690000534057617
2024-08-08,17.450000762939453
2024-08-09,18.059999465942383
2024-08-12,18.030000686645508
2024-08-13,18.440000534057617
2024-08-14,19.579999923706055
2024-08-15,19.799999237060547
2024-08-16,19.950000762939453
2024-08-19,20.0
2024-08-20,19.549999237060547
2024-08-21,19.43000030517578
2024-08-22,19.280000686645508
2024-08-23,19.600000381469727
2024-08-26,19.6200008392334
2024-08-27,19.5
2024-08-28,19.1299991607666
2024-08-29,18.56999969482422
2024-08-30,18.40999984741211
2024-09-03,18.43000030517578
2024-09-04,18.270000457763672
2024-09-05,18.6200008392334
2024-09-06,18.18000030517578
2024-09-09,18.200000762939453
2024-09-10,18.100000381469727
2024-09-11,18.3700008392334
2024-09-12,18.59000015258789
2024-09-13,19.260000228881836
2024-09-16,19.459999084472656
2024-09-17,19.6200008392334
2024-09-18,19.6299991607666
2024-09-19,19.760000228881836
2024-09-20,18.329999923706055
2024-09-23,17.520000457763672
2024-09-24,18.1299991607666
2024-09-25,17.770000457763672
2024-09-26,18.149999618530273
2024-09-27,18.200000762939453
2024-09-30,17.940000534057617
2024-10-01,18.030000686645508
2024-10-02,17.969999313354492
2024-10-03,17.93000030517578
2024-10-04,17.739999771118164
2024-10-07,17.729999542236328
2024-10-08,17.670000076293945
2024-10-09,17.18000030517578
2024-10-10,17.309999465942383
2024-10-11,17.540000915527344
2024-10-14,18.010000228881836
2024-10-15,17.559999465942383
2024-10-16,18.149999618530273
2024-10-17,18.15999984741211
2024-10-18,18.149999618530273
2024-10-21,18.079999923706055
2024-10-22,18.0
2024-10-23,17.5
2024-10-24,17.799999237060547
2024-10-25,17.6200008392334
2024-10-28,18.15999984741211
2024-10-29,17.760000228881836
2024-10-30,17.899999618530273
2024-10-31,17.459999084472656
2024-11-01,16.770000457763672
2024-11-04,17.6200008392334
2024-11-05,17.899999618530273
2024-11-06,17.93000030517578
2024-11-07,17.6200008392334
2024-11-08,17.06999969482422
2024-11-11,17.350000381469727
2024-11-12,16.81999969482422
2024-11-13,16.799999237060547
2024-11-14,16.68000030517578
2024-11-15,16.6299991607666
2024-11-18,16.860000610351562
2024-11-19,16.68000030517578
2024-11-20,15.670000076293945
2024-11-21,15.520000457763672
