Date,NTES
2022-08-18,86.11000061035156
2022-08-19,84.69999694824219
2022-08-22,85.72000122070312
2022-08-23,87.55000305175781
2022-08-24,88.19000244140625
2022-08-25,92.18000030517578
2022-08-26,90.05999755859375
2022-08-29,87.55000305175781
2022-08-30,86.94999694824219
2022-08-31,88.51000213623047
2022-09-01,88.12999725341797
2022-09-02,88.5199966430664
2022-09-06,86.79000091552734
2022-09-07,87.22000122070312
2022-09-08,85.5
2022-09-09,87.48999786376953
2022-09-12,87.45999908447266
2022-09-13,87.38999938964844
2022-09-14,85.41999816894531
2022-09-15,84.19999694824219
2022-09-16,82.70999908447266
2022-09-19,82.80000305175781
2022-09-20,83.9800033569336
2022-09-21,79.76000213623047
2022-09-22,78.94999694824219
2022-09-23,77.55000305175781
2022-09-26,77.87999725341797
2022-09-27,77.97000122070312
2022-09-28,78.05000305175781
2022-09-29,75.18000030517578
2022-09-30,75.5999984741211
2022-10-03,76.45999908447266
2022-10-04,79.91999816894531
2022-10-05,80.11000061035156
2022-10-06,79.80000305175781
2022-10-07,78.0199966430664
2022-10-10,75.16000366210938
2022-10-11,72.87999725341797
2022-10-12,71.88999938964844
2022-10-13,71.16999816894531
2022-10-14,68.5999984741211
2022-10-17,71.16999816894531
2022-10-18,70.68000030517578
2022-10-19,67.04000091552734
2022-10-20,64.69000244140625
2022-10-21,62.43000030517578
2022-10-24,56.279998779296875
2022-10-25,57.31999969482422
2022-10-26,58.81999969482422
2022-10-27,56.720001220703125
2022-10-28,55.40999984741211
2022-10-31,55.619998931884766
2022-11-01,59.56999969482422
2022-11-02,59.290000915527344
2022-11-03,59.150001525878906
2022-11-04,62.52000045776367
2022-11-07,62.630001068115234
2022-11-08,62.130001068115234
2022-11-09,59.220001220703125
2022-11-10,62.27000045776367
2022-11-11,64.76000213623047
2022-11-14,65.23999786376953
2022-11-15,71.5999984741211
2022-11-16,71.33000183105469
2022-11-17,71.0
2022-11-18,67.44000244140625
2022-11-21,66.27999877929688
2022-11-22,65.5
2022-11-23,66.62999725341797
2022-11-25,65.62999725341797
2022-11-28,66.95999908447266
2022-11-29,68.77999877929688
2022-11-30,71.12000274658203
2022-12-01,68.25
2022-12-02,70.9000015258789
2022-12-05,69.0199966430664
2022-12-06,68.20999908447266
2022-12-07,68.4000015258789
2022-12-08,71.20999908447266
2022-12-09,70.16999816894531
2022-12-12,69.3499984741211
2022-12-13,69.98999786376953
2022-12-14,72.9800033569336
2022-12-15,71.30000305175781
2022-12-16,71.30000305175781
2022-12-19,70.95999908447266
2022-12-20,69.70999908447266
2022-12-21,72.27999877929688
2022-12-22,72.18000030517578
2022-12-23,71.08999633789062
2022-12-27,73.13999938964844
2022-12-28,71.66999816894531
2022-12-29,73.1500015258789
2022-12-30,72.62999725341797
2023-01-03,76.44999694824219
2023-01-04,82.56999969482422
2023-01-05,82.05999755859375
2023-01-06,81.51000213623047
2023-01-09,79.5199966430664
2023-01-10,82.5999984741211
2023-01-11,84.0999984741211
2023-01-12,85.2699966430664
2023-01-13,88.36000061035156
2023-01-17,89.05999755859375
2023-01-18,88.5
2023-01-19,89.25
2023-01-20,89.08999633789062
2023-01-23,90.27999877929688
2023-01-24,89.94999694824219
2023-01-25,90.30000305175781
2023-01-26,92.29000091552734
2023-01-27,91.6500015258789
2023-01-30,89.58000183105469
2023-01-31,88.61000061035156
2023-02-01,91.7699966430664
2023-02-02,90.7300033569336
2023-02-03,89.9000015258789
2023-02-06,88.36000061035156
2023-02-07,88.31999969482422
2023-02-08,88.36000061035156
2023-02-09,89.19999694824219
2023-02-10,86.69999694824219
2023-02-13,87.86000061035156
2023-02-14,86.76000213623047
2023-02-15,86.37000274658203
2023-02-16,87.80999755859375
2023-02-17,85.83999633789062
2023-02-21,85.20999908447266
2023-02-22,86.05000305175781
2023-02-23,82.88999938964844
2023-02-24,78.63999938964844
2023-02-27,78.9800033569336
2023-02-28,77.63999938964844
2023-03-01,81.5199966430664
2023-03-02,85.58999633789062
2023-03-03,85.9000015258789
2023-03-06,86.45999908447266
2023-03-07,83.80000305175781
2023-03-08,83.05999755859375
2023-03-09,81.41000366210938
2023-03-10,82.83000183105469
2023-03-13,83.7699966430664
2023-03-14,85.30999755859375
2023-03-15,83.83000183105469
2023-03-16,85.51000213623047
2023-03-17,85.87000274658203
2023-03-20,85.87000274658203
2023-03-21,86.08000183105469
2023-03-22,85.16999816894531
2023-03-23,90.0999984741211
2023-03-24,89.4000015258789
2023-03-27,88.3499984741211
2023-03-28,90.69000244140625
2023-03-29,88.37999725341797
2023-03-30,88.58999633789062
2023-03-31,88.44000244140625
2023-04-03,89.76000213623047
2023-04-04,90.29000091552734
2023-04-05,88.62999725341797
2023-04-06,89.76000213623047
2023-04-10,89.0199966430664
2023-04-11,89.0
2023-04-12,88.04000091552734
2023-04-13,90.05999755859375
2023-04-14,90.44000244140625
2023-04-17,94.5
2023-04-18,92.55000305175781
2023-04-19,91.19000244140625
2023-04-20,91.31999969482422
2023-04-21,90.19999694824219
2023-04-24,90.27999877929688
2023-04-25,84.55000305175781
2023-04-26,85.87999725341797
2023-04-27,88.52999877929688
2023-04-28,89.12999725341797
2023-05-01,89.02999877929688
2023-05-02,89.05000305175781
2023-05-03,87.98999786376953
2023-05-04,88.80999755859375
2023-05-05,88.88999938964844
2023-05-08,91.13999938964844
2023-05-09,87.33000183105469
2023-05-10,88.73999786376953
2023-05-11,88.38999938964844
2023-05-12,85.18000030517578
2023-05-15,89.87999725341797
2023-05-16,89.63999938964844
2023-05-17,88.16999816894531
2023-05-18,87.04000091552734
2023-05-19,87.43000030517578
2023-05-22,88.52999877929688
2023-05-23,83.7699966430664
2023-05-24,83.48999786376953
2023-05-25,85.7300033569336
2023-05-26,89.51000213623047
2023-05-30,84.97000122070312
2023-05-31,85.08000183105469
2023-06-01,85.77999877929688
2023-06-02,86.61000061035156
2023-06-05,86.7300033569336
2023-06-06,91.37999725341797
2023-06-07,91.41999816894531
2023-06-08,92.19999694824219
2023-06-09,92.30000305175781
2023-06-12,93.37000274658203
2023-06-13,95.41999816894531
2023-06-14,98.63999938964844
2023-06-15,98.13999938964844
2023-06-16,98.44999694824219
2023-06-20,95.25
2023-06-21,94.9800033569336
2023-06-22,94.4800033569336
2023-06-23,93.06999969482422
2023-06-26,92.5
2023-06-27,96.83999633789062
2023-06-28,96.13999938964844
2023-06-29,97.98999786376953
2023-06-30,96.69000244140625
2023-07-03,99.30999755859375
2023-07-05,98.12999725341797
2023-07-06,95.77999877929688
2023-07-07,96.44999694824219
2023-07-10,97.36000061035156
2023-07-11,98.6500015258789
2023-07-12,102.80000305175781
2023-07-13,104.94999694824219
2023-07-14,105.33999633789062
2023-07-17,106.22000122070312
2023-07-18,103.25
2023-07-19,102.91000366210938
2023-07-20,102.48999786376953
2023-07-21,102.20999908447266
2023-07-24,105.58000183105469
2023-07-25,106.19000244140625
2023-07-26,108.98999786376953
2023-07-27,107.0
2023-07-28,108.5
2023-07-31,108.73999786376953
2023-08-01,109.66999816894531
2023-08-02,106.80999755859375
2023-08-03,108.87000274658203
2023-08-04,108.52999877929688
2023-08-07,108.19999694824219
2023-08-08,106.94999694824219
2023-08-09,107.4000015258789
2023-08-10,107.25
2023-08-11,103.05999755859375
2023-08-14,103.0199966430664
2023-08-15,102.66999816894531
2023-08-16,101.52999877929688
2023-08-17,101.44000244140625
2023-08-18,98.29000091552734
2023-08-21,100.4000015258789
2023-08-22,101.86000061035156
2023-08-23,102.63999938964844
2023-08-24,98.58999633789062
2023-08-25,98.76000213623047
2023-08-28,103.52999877929688
2023-08-29,104.91000366210938
2023-08-30,104.04000091552734
2023-08-31,103.4800033569336
2023-09-01,104.44999694824219
2023-09-05,101.4000015258789
2023-09-06,100.22000122070312
2023-09-07,97.94000244140625
2023-09-08,98.4000015258789
2023-09-11,101.41000366210938
2023-09-12,101.55999755859375
2023-09-13,101.12000274658203
2023-09-14,101.76000213623047
2023-09-15,101.5
2023-09-18,101.43000030517578
2023-09-19,101.31999969482422
2023-09-20,98.33000183105469
2023-09-21,96.80000305175781
2023-09-22,101.83999633789062
2023-09-25,100.81999969482422
2023-09-26,100.16000366210938
2023-09-27,98.93000030517578
2023-09-28,98.56999969482422
2023-09-29,100.16000366210938
2023-10-02,99.69000244140625
2023-10-03,98.81999969482422
2023-10-04,99.16999816894531
2023-10-05,99.2300033569336
2023-10-06,100.94000244140625
2023-10-09,104.08000183105469
2023-10-10,106.41999816894531
2023-10-11,108.77999877929688
2023-10-12,107.22000122070312
2023-10-13,105.5
2023-10-16,106.13999938964844
2023-10-17,103.7699966430664
2023-10-18,104.05000305175781
2023-10-19,102.75
2023-10-20,100.62000274658203
2023-10-23,100.87000274658203
2023-10-24,106.0
2023-10-25,104.91000366210938
2023-10-26,105.08000183105469
2023-10-27,106.77999877929688
2023-10-30,107.8499984741211
2023-10-31,106.91999816894531
2023-11-01,108.3499984741211
2023-11-02,109.76000213623047
2023-11-03,112.72000122070312
2023-11-06,111.55999755859375
2023-11-07,111.81999969482422
2023-11-08,112.12000274658203
2023-11-09,112.97000122070312
2023-11-10,113.87999725341797
2023-11-13,115.12999725341797
2023-11-14,114.27999877929688
2023-11-15,115.08000183105469
2023-11-16,112.3499984741211
2023-11-17,117.13999938964844
2023-11-20,118.47000122070312
2023-11-21,116.4800033569336
2023-11-22,116.76000213623047
2023-11-24,115.41000366210938
2023-11-27,114.30000305175781
2023-11-28,114.20999908447266
2023-11-29,113.62000274658203
2023-11-30,113.4800033569336
2023-12-01,109.37999725341797
2023-12-04,104.18000030517578
2023-12-05,102.7300033569336
2023-12-06,102.55999755859375
2023-12-07,104.76000213623047
2023-12-08,104.54000091552734
2023-12-11,105.0199966430664
2023-12-12,106.66999816894531
2023-12-13,106.93000030517578
2023-12-14,104.44000244140625
2023-12-15,102.88999938964844
2023-12-18,102.91000366210938
2023-12-19,103.22000122070312
2023-12-20,102.05999755859375
2023-12-21,104.41000366210938
2023-12-22,87.63999938964844
2023-12-26,92.19999694824219
2023-12-27,87.62999725341797
2023-12-28,89.30000305175781
2023-12-29,93.16000366210938
2024-01-02,92.47000122070312
2024-01-03,96.20999908447266
2024-01-04,95.87000274658203
2024-01-05,91.19000244140625
2024-01-08,90.11000061035156
2024-01-09,89.44000244140625
2024-01-10,88.95999908447266
2024-01-11,90.41999816894531
2024-01-12,91.05999755859375
2024-01-16,89.55000305175781
2024-01-17,88.37000274658203
2024-01-18,89.44000244140625
2024-01-19,91.69999694824219
2024-01-22,90.9000015258789
2024-01-23,98.04000091552734
2024-01-24,100.22000122070312
2024-01-25,103.5
2024-01-26,102.26000213623047
2024-01-29,99.29000091552734
2024-01-30,97.55999755859375
2024-01-31,97.63999938964844
2024-02-01,100.9000015258789
2024-02-02,98.83000183105469
2024-02-05,100.66999816894531
2024-02-06,107.37000274658203
2024-02-07,106.33999633789062
2024-02-08,104.69000244140625
2024-02-09,106.62000274658203
2024-02-12,108.05000305175781
2024-02-13,104.5999984741211
2024-02-14,107.56999969482422
2024-02-15,107.79000091552734
2024-02-16,107.76000213623047
2024-02-20,107.63999938964844
2024-02-21,106.88999938964844
2024-02-22,108.83999633789062
2024-02-23,108.6500015258789
2024-02-26,107.4800033569336
2024-02-27,113.13999938964844
2024-02-28,112.27999877929688
2024-02-29,107.91999816894531
2024-03-01,110.48999786376953
2024-03-04,108.87999725341797
2024-03-05,105.94000244140625
2024-03-06,103.58000183105469
2024-03-07,105.86000061035156
2024-03-08,105.93000030517578
2024-03-11,107.51000213623047
2024-03-12,108.91999816894531
2024-03-13,109.93000030517578
2024-03-14,107.52999877929688
2024-03-15,106.93000030517578
2024-03-18,105.76000213623047
2024-03-19,105.5
2024-03-20,107.41000366210938
2024-03-21,106.83999633789062
2024-03-22,105.5199966430664
2024-03-25,103.5199966430664
2024-03-26,104.16000366210938
2024-03-27,103.69000244140625
2024-03-28,103.47000122070312
2024-04-01,98.70999908447266
2024-04-02,96.8499984741211
2024-04-03,96.75
2024-04-04,96.06999969482422
2024-04-05,96.80000305175781
2024-04-08,96.97000122070312
2024-04-09,100.62000274658203
2024-04-10,99.5
2024-04-11,97.1500015258789
2024-04-12,92.1500015258789
2024-04-15,92.16999816894531
2024-04-16,90.41999816894531
2024-04-17,89.94000244140625
2024-04-18,92.5
2024-04-19,93.51000213623047
2024-04-22,94.87999725341797
2024-04-23,93.06999969482422
2024-04-24,94.0199966430664
2024-04-25,94.12000274658203
2024-04-26,95.98999786376953
2024-04-29,96.62999725341797
2024-04-30,93.47000122070312
2024-05-01,94.0199966430664
2024-05-02,98.94999694824219
2024-05-03,103.0199966430664
2024-05-06,101.86000061035156
2024-05-07,96.93000030517578
2024-05-08,96.62999725341797
2024-05-09,98.48999786376953
2024-05-10,98.52999877929688
2024-05-13,99.48999786376953
2024-05-14,98.63999938964844
2024-05-15,98.76000213623047
2024-05-16,104.20999908447266
2024-05-17,104.97000122070312
2024-05-20,104.7300033569336
2024-05-21,98.9000015258789
2024-05-22,98.36000061035156
2024-05-23,94.73999786376953
2024-05-24,90.4800033569336
2024-05-28,91.19000244140625
2024-05-29,89.55999755859375
2024-05-30,90.66000366210938
2024-05-31,89.02999877929688
2024-06-03,88.30999755859375
2024-06-04,88.68000030517578
2024-06-05,94.1500015258789
2024-06-06,93.9000015258789
2024-06-07,93.9000015258789
2024-06-10,94.16000366210938
2024-06-11,92.69000244140625
2024-06-12,92.91999816894531
2024-06-13,92.2300033569336
2024-06-14,92.54000091552734
2024-06-17,92.47000122070312
2024-06-18,90.62999725341797
2024-06-20,91.52999877929688
2024-06-21,89.7300033569336
2024-06-24,91.16999816894531
2024-06-25,93.04000091552734
2024-06-26,96.73999786376953
2024-06-27,96.05999755859375
2024-06-28,95.58000183105469
2024-07-01,96.45999908447266
2024-07-02,93.95999908447266
2024-07-03,95.91999816894531
2024-07-05,91.95999908447266
2024-07-08,91.7300033569336
2024-07-09,93.54000091552734
2024-07-10,90.12999725341797
2024-07-11,91.81999969482422
2024-07-12,92.87999725341797
2024-07-15,93.73999786376953
2024-07-16,92.97000122070312
2024-07-17,92.94000244140625
2024-07-18,92.55999755859375
2024-07-19,91.3499984741211
2024-07-22,93.4800033569336
2024-07-23,93.3499984741211
2024-07-24,94.43000030517578
2024-07-25,95.44999694824219
2024-07-26,92.58999633789062
2024-07-29,91.18000030517578
2024-07-30,91.6500015258789
2024-07-31,92.11000061035156
2024-08-01,91.0999984741211
2024-08-02,89.97000122070312
2024-08-05,87.91000366210938
2024-08-06,86.66999816894531
2024-08-07,87.72000122070312
2024-08-08,89.61000061035156
2024-08-09,90.36000061035156
2024-08-12,89.55000305175781
2024-08-13,89.47000122070312
2024-08-14,87.69999694824219
2024-08-15,90.06999969482422
2024-08-16,89.91000366210938
2024-08-19,92.55000305175781
2024-08-20,90.22000122070312
2024-08-21,92.58999633789062
2024-08-22,82.25
2024-08-23,82.08000183105469
2024-08-26,82.48999786376953
2024-08-27,83.52999877929688
2024-08-28,80.37000274658203
2024-08-29,80.52999877929688
2024-08-30,80.44000244140625
2024-09-03,78.0
2024-09-04,79.55999755859375
2024-09-05,78.56999969482422
2024-09-06,77.58000183105469
2024-09-09,77.55999755859375
2024-09-10,76.41999816894531
2024-09-11,78.16999816894531
2024-09-12,77.18000030517578
2024-09-13,77.31999969482422
2024-09-16,76.77999877929688
2024-09-17,77.0199966430664
2024-09-18,76.69999694824219
2024-09-19,79.45999908447266
2024-09-20,78.9000015258789
2024-09-23,80.48999786376953
2024-09-24,86.9800033569336
2024-09-25,86.88999938964844
2024-09-26,91.12999725341797
2024-09-27,93.58000183105469
2024-09-30,93.51000213623047
2024-10-01,96.63999938964844
2024-10-02,104.26000213623047
2024-10-03,101.45999908447266
2024-10-04,102.33000183105469
2024-10-07,99.55000305175781
2024-10-08,94.43000030517578
2024-10-09,89.08000183105469
2024-10-10,88.08999633789062
2024-10-11,88.3499984741211
2024-10-14,85.01000213623047
2024-10-15,82.05000305175781
2024-10-16,81.86000061035156
2024-10-17,79.7300033569336
2024-10-18,82.41999816894531
2024-10-21,81.29000091552734
2024-10-22,81.04000091552734
2024-10-23,80.05000305175781
2024-10-24,78.88999938964844
2024-10-25,79.73999786376953
2024-10-28,81.08000183105469
2024-10-29,82.31999969482422
2024-10-30,80.69999694824219
2024-10-31,80.51000213623047
2024-11-01,79.12000274658203
2024-11-04,79.04000091552734
2024-11-05,80.18000030517578
2024-11-06,80.0
2024-11-07,81.16000366210938
2024-11-08,76.76000213623047
2024-11-11,77.61000061035156
2024-11-12,78.47000122070312
2024-11-13,76.27999877929688
2024-11-14,84.22000122070312
2024-11-15,85.48999786376953
2024-11-18,88.26000213623047
2024-11-19,85.68000030517578
2024-11-20,87.52999877929688
2024-11-21,88.63999938964844
