Date,GNTX
2023-01-04,28.209999084472656
2023-01-05,28.170000076293945
2023-01-06,28.760000228881836
2023-01-09,28.360000610351562
2023-01-10,28.09000015258789
2023-01-11,28.280000686645508
2023-01-12,28.43000030517578
2023-01-13,28.780000686645508
2023-01-17,28.40999984741211
2023-01-18,28.530000686645508
2023-01-19,28.360000610351562
2023-01-20,28.770000457763672
2023-01-23,29.270000457763672
2023-01-24,28.979999542236328
2023-01-25,28.739999771118164
2023-01-26,29.190000534057617
2023-01-27,28.3799991607666
2023-01-30,28.309999465942383
2023-01-31,29.510000228881836
2023-02-01,29.690000534057617
2023-02-02,30.260000228881836
2023-02-03,30.219999313354492
2023-02-06,29.280000686645508
2023-02-07,29.170000076293945
2023-02-08,28.760000228881836
2023-02-09,28.600000381469727
2023-02-10,28.299999237060547
2023-02-13,28.549999237060547
2023-02-14,28.389999389648438
2023-02-15,28.25
2023-02-16,28.5
2023-02-17,28.649999618530273
2023-02-21,28.040000915527344
2023-02-22,28.299999237060547
2023-02-23,28.399999618530273
2023-02-24,28.489999771118164
2023-02-27,28.540000915527344
2023-02-28,28.549999237060547
2023-03-01,28.31999969482422
2023-03-02,28.56999969482422
2023-03-03,28.75
2023-03-06,28.5
2023-03-07,28.149999618530273
2023-03-08,28.200000762939453
2023-03-09,27.56999969482422
2023-03-10,26.940000534057617
2023-03-13,26.5
2023-03-14,26.690000534057617
2023-03-15,26.190000534057617
2023-03-16,26.829999923706055
2023-03-17,26.530000686645508
2023-03-20,26.979999542236328
2023-03-21,27.239999771118164
2023-03-22,26.68000030517578
2023-03-23,26.610000610351562
2023-03-24,26.780000686645508
2023-03-27,26.950000762939453
2023-03-28,27.030000686645508
2023-03-29,27.329999923706055
2023-03-30,27.40999984741211
2023-03-31,28.030000686645508
2023-04-03,27.899999618530273
2023-04-04,27.489999771118164
2023-04-05,27.049999237060547
2023-04-06,26.8799991607666
2023-04-10,27.209999084472656
2023-04-11,27.600000381469727
2023-04-12,27.450000762939453
2023-04-13,27.459999084472656
2023-04-14,27.510000228881836
2023-04-17,27.3799991607666
2023-04-18,27.110000610351562
2023-04-19,26.8799991607666
2023-04-20,26.790000915527344
2023-04-21,26.760000228881836
2023-04-24,26.940000534057617
2023-04-25,26.469999313354492
2023-04-26,26.270000457763672
2023-04-27,26.34000015258789
2023-04-28,27.59000015258789
2023-05-01,27.8700008392334
2023-05-02,27.799999237060547
2023-05-03,27.540000915527344
2023-05-04,27.219999313354492
2023-05-05,28.110000610351562
2023-05-08,28.670000076293945
2023-05-09,28.170000076293945
2023-05-10,28.31999969482422
2023-05-11,28.389999389648438
2023-05-12,28.219999313354492
2023-05-15,28.200000762939453
2023-05-16,27.799999237060547
2023-05-17,27.850000381469727
2023-05-18,28.139999389648438
2023-05-19,28.0
2023-05-22,27.639999389648438
2023-05-23,27.100000381469727
2023-05-24,26.600000381469727
2023-05-25,26.610000610351562
2023-05-26,26.979999542236328
2023-05-30,26.600000381469727
2023-05-31,26.260000228881836
2023-06-01,26.399999618530273
2023-06-02,27.280000686645508
2023-06-05,26.84000015258789
2023-06-06,27.290000915527344
2023-06-07,27.739999771118164
2023-06-08,27.34000015258789
2023-06-09,27.610000610351562
2023-06-12,27.959999084472656
2023-06-13,28.100000381469727
2023-06-14,28.200000762939453
2023-06-15,28.209999084472656
2023-06-16,28.1200008392334
2023-06-20,27.719999313354492
2023-06-21,27.760000228881836
2023-06-22,27.530000686645508
2023-06-23,27.540000915527344
2023-06-26,27.81999969482422
2023-06-27,28.780000686645508
2023-06-28,29.030000686645508
2023-06-29,29.190000534057617
2023-06-30,29.260000228881836
2023-07-03,29.31999969482422
2023-07-05,29.479999542236328
2023-07-06,29.760000228881836
2023-07-07,29.979999542236328
2023-07-10,29.979999542236328
2023-07-11,30.3700008392334
2023-07-12,30.780000686645508
2023-07-13,30.93000030517578
2023-07-14,30.75
2023-07-17,30.420000076293945
2023-07-18,30.93000030517578
2023-07-19,31.399999618530273
2023-07-20,31.65999984741211
2023-07-21,31.700000762939453
2023-07-24,31.549999237060547
2023-07-25,31.360000610351562
2023-07-26,31.719999313354492
2023-07-27,31.75
2023-07-28,32.88999938964844
2023-07-31,33.58000183105469
2023-08-01,33.970001220703125
2023-08-02,33.70000076293945
2023-08-03,33.900001525878906
2023-08-04,33.72999954223633
2023-08-07,34.16999816894531
2023-08-08,33.9900016784668
2023-08-09,33.970001220703125
2023-08-10,33.79999923706055
2023-08-11,33.08000183105469
2023-08-14,33.16999816894531
2023-08-15,32.900001525878906
2023-08-16,32.400001525878906
2023-08-17,31.850000381469727
2023-08-18,31.860000610351562
2023-08-21,31.959999084472656
2023-08-22,31.799999237060547
2023-08-23,32.25
2023-08-24,31.770000457763672
2023-08-25,31.959999084472656
2023-08-28,32.11000061035156
2023-08-29,32.31999969482422
2023-08-30,32.52000045776367
2023-08-31,32.65999984741211
2023-09-01,33.0099983215332
2023-09-05,32.38999938964844
2023-09-06,32.439998626708984
2023-09-07,31.940000534057617
2023-09-08,31.899999618530273
2023-09-11,32.220001220703125
2023-09-12,32.41999816894531
2023-09-13,31.940000534057617
2023-09-14,32.220001220703125
2023-09-15,32.040000915527344
2023-09-18,32.15999984741211
2023-09-19,32.2400016784668
2023-09-20,32.220001220703125
2023-09-21,31.799999237060547
2023-09-22,31.959999084472656
2023-09-25,32.310001373291016
2023-09-26,31.790000915527344
2023-09-27,31.81999969482422
2023-09-28,32.189998626708984
2023-09-29,32.540000915527344
2023-10-02,32.310001373291016
2023-10-03,31.56999969482422
2023-10-04,31.8700008392334
2023-10-05,31.280000686645508
2023-10-06,31.670000076293945
2023-10-09,31.40999984741211
2023-10-10,31.93000030517578
2023-10-11,31.8799991607666
2023-10-12,31.43000030517578
2023-10-13,31.040000915527344
2023-10-16,31.389999389648438
2023-10-17,31.260000228881836
2023-10-18,30.450000762939453
2023-10-19,30.34000015258789
2023-10-20,30.40999984741211
2023-10-23,30.139999389648438
2023-10-24,30.049999237060547
2023-10-25,29.799999237060547
2023-10-26,30.3700008392334
2023-10-27,28.1299991607666
2023-10-30,28.350000381469727
2023-10-31,28.68000030517578
2023-11-01,29.06999969482422
2023-11-02,29.540000915527344
2023-11-03,30.079999923706055
2023-11-06,29.84000015258789
2023-11-07,29.739999771118164
2023-11-08,29.790000915527344
2023-11-09,29.219999313354492
2023-11-10,29.700000762939453
2023-11-13,29.68000030517578
2023-11-14,30.59000015258789
2023-11-15,30.68000030517578
2023-11-16,30.549999237060547
2023-11-17,30.899999618530273
2023-11-20,31.1299991607666
2023-11-21,30.700000762939453
2023-11-22,31.059999465942383
2023-11-24,31.229999542236328
2023-11-27,30.8799991607666
2023-11-28,30.350000381469727
2023-11-29,30.40999984741211
2023-11-30,30.40999984741211
2023-12-01,30.8700008392334
2023-12-04,30.940000534057617
2023-12-05,30.600000381469727
2023-12-06,30.84000015258789
2023-12-07,30.809999465942383
2023-12-08,30.8799991607666
2023-12-11,31.229999542236328
2023-12-12,31.110000610351562
2023-12-13,31.149999618530273
2023-12-14,32.08000183105469
2023-12-15,31.639999389648438
2023-12-18,31.75
2023-12-19,32.5099983215332
2023-12-20,31.979999542236328
2023-12-21,32.40999984741211
2023-12-22,32.68000030517578
2023-12-26,32.790000915527344
2023-12-27,32.880001068115234
2023-12-28,32.939998626708984
2023-12-29,32.65999984741211
2024-01-02,32.31999969482422
2024-01-03,31.360000610351562
2024-01-04,31.469999313354492
2024-01-05,31.770000457763672
2024-01-08,32.11000061035156
2024-01-09,31.770000457763672
2024-01-10,32.04999923706055
2024-01-11,32.5099983215332
2024-01-12,32.20000076293945
2024-01-16,32.380001068115234
2024-01-17,32.380001068115234
2024-01-18,32.599998474121094
2024-01-19,32.34000015258789
2024-01-22,32.4900016784668
2024-01-23,32.15999984741211
2024-01-24,31.649999618530273
2024-01-25,31.84000015258789
2024-01-26,33.91999816894531
2024-01-29,33.689998626708984
2024-01-30,33.630001068115234
2024-01-31,33.130001068115234
2024-02-01,34.119998931884766
2024-02-02,34.040000915527344
2024-02-05,33.900001525878906
2024-02-06,34.5
2024-02-07,34.54999923706055
2024-02-08,34.90999984741211
2024-02-09,35.31999969482422
2024-02-12,35.15999984741211
2024-02-13,34.77000045776367
2024-02-14,34.869998931884766
2024-02-15,35.08000183105469
2024-02-16,35.119998931884766
2024-02-20,35.099998474121094
2024-02-21,35.2599983215332
2024-02-22,35.7599983215332
2024-02-23,36.08000183105469
2024-02-26,36.0
2024-02-27,36.41999816894531
2024-02-28,36.459999084472656
2024-02-29,36.529998779296875
2024-03-01,36.7599983215332
2024-03-04,36.970001220703125
2024-03-05,37.099998474121094
2024-03-06,36.939998626708984
2024-03-07,37.099998474121094
2024-03-08,36.31999969482422
2024-03-11,36.029998779296875
2024-03-12,36.09000015258789
2024-03-13,36.02000045776367
2024-03-14,35.93000030517578
2024-03-15,35.709999084472656
2024-03-18,36.099998474121094
2024-03-19,36.25
2024-03-20,36.43000030517578
2024-03-21,36.40999984741211
2024-03-22,36.15999984741211
2024-03-25,35.900001525878906
2024-03-26,35.90999984741211
2024-03-27,36.310001373291016
2024-03-28,36.119998931884766
2024-04-01,36.13999938964844
2024-04-02,36.380001068115234
2024-04-03,36.040000915527344
2024-04-04,35.59000015258789
2024-04-05,35.90999984741211
2024-04-08,35.900001525878906
2024-04-09,36.150001525878906
2024-04-10,35.18000030517578
2024-04-11,34.630001068115234
2024-04-12,34.25
2024-04-15,33.939998626708984
2024-04-16,33.68000030517578
2024-04-17,33.5099983215332
2024-04-18,33.58000183105469
2024-04-19,33.90999984741211
2024-04-22,34.25
2024-04-23,34.65999984741211
2024-04-24,35.15999984741211
2024-04-25,34.650001525878906
2024-04-26,34.709999084472656
2024-04-29,34.86000061035156
2024-04-30,34.29999923706055
2024-05-01,33.959999084472656
2024-05-02,34.130001068115234
2024-05-03,34.130001068115234
2024-05-06,34.54999923706055
2024-05-07,34.65999984741211
2024-05-08,34.86000061035156
2024-05-09,34.88999938964844
2024-05-10,35.15999984741211
2024-05-13,34.709999084472656
2024-05-14,34.75
2024-05-15,34.97999954223633
2024-05-16,34.619998931884766
2024-05-17,34.650001525878906
2024-05-20,34.40999984741211
2024-05-21,34.349998474121094
2024-05-22,34.29999923706055
2024-05-23,33.810001373291016
2024-05-24,34.36000061035156
2024-05-28,34.43000030517578
2024-05-29,34.279998779296875
2024-05-30,34.75
2024-05-31,35.0
2024-06-03,35.130001068115234
2024-06-04,34.40999984741211
2024-06-05,34.689998626708984
2024-06-06,34.2400016784668
2024-06-07,34.09000015258789
2024-06-10,34.09000015258789
2024-06-11,33.810001373291016
2024-06-12,34.5
2024-06-13,34.529998779296875
2024-06-14,33.97999954223633
2024-06-17,34.209999084472656
2024-06-18,34.09000015258789
2024-06-20,33.70000076293945
2024-06-21,33.72999954223633
2024-06-24,34.4900016784668
2024-06-25,33.84000015258789
2024-06-26,33.52000045776367
2024-06-27,33.380001068115234
2024-06-28,33.709999084472656
2024-07-01,33.61000061035156
2024-07-02,33.79999923706055
2024-07-03,33.77000045776367
2024-07-05,33.45000076293945
2024-07-08,33.439998626708984
2024-07-09,33.2599983215332
2024-07-10,33.56999969482422
2024-07-11,34.13999938964844
2024-07-12,34.34000015258789
2024-07-15,34.4900016784668
2024-07-16,35.189998626708984
2024-07-17,34.7400016784668
2024-07-18,34.59000015258789
2024-07-19,33.31999969482422
2024-07-22,33.279998779296875
2024-07-23,33.22999954223633
2024-07-24,32.4900016784668
2024-07-25,32.560001373291016
2024-07-26,31.200000762939453
2024-07-29,31.350000381469727
2024-07-30,30.90999984741211
2024-07-31,31.059999465942383
2024-08-01,30.459999084472656
2024-08-02,29.850000381469727
2024-08-05,29.049999237060547
2024-08-06,29.010000228881836
2024-08-07,28.729999542236328
2024-08-08,28.739999771118164
2024-08-09,28.770000457763672
2024-08-12,28.389999389648438
2024-08-13,28.93000030517578
2024-08-14,28.84000015258789
2024-08-15,29.520000457763672
2024-08-16,29.639999389648438
2024-08-19,30.15999984741211
2024-08-20,30.239999771118164
2024-08-21,30.549999237060547
2024-08-22,30.440000534057617
2024-08-23,31.209999084472656
2024-08-26,31.290000915527344
2024-08-27,30.899999618530273
2024-08-28,30.790000915527344
2024-08-29,31.030000686645508
2024-08-30,31.329999923706055
2024-09-03,30.549999237060547
2024-09-04,30.670000076293945
2024-09-05,30.59000015258789
2024-09-06,30.030000686645508
2024-09-09,29.829999923706055
2024-09-10,29.1299991607666
2024-09-11,29.260000228881836
2024-09-12,28.809999465942383
2024-09-13,29.190000534057617
2024-09-16,28.81999969482422
2024-09-17,29.489999771118164
2024-09-18,29.290000915527344
2024-09-19,29.81999969482422
2024-09-20,29.75
2024-09-23,30.149999618530273
2024-09-24,30.899999618530273
2024-09-25,30.280000686645508
2024-09-26,30.950000762939453
2024-09-27,30.979999542236328
2024-09-30,29.690000534057617
2024-10-01,29.469999313354492
2024-10-02,29.469999313354492
2024-10-03,29.149999618530273
2024-10-04,29.0
2024-10-07,28.889999389648438
2024-10-08,28.68000030517578
2024-10-09,28.889999389648438
2024-10-10,29.239999771118164
2024-10-11,29.31999969482422
2024-10-14,29.549999237060547
2024-10-15,29.299999237060547
2024-10-16,29.239999771118164
2024-10-17,29.690000534057617
2024-10-18,29.920000076293945
2024-10-21,29.5
2024-10-22,29.3700008392334
2024-10-23,29.520000457763672
2024-10-24,29.65999984741211
2024-10-25,31.25
2024-10-28,31.299999237060547
2024-10-29,31.34000015258789
2024-10-30,31.110000610351562
2024-10-31,30.309999465942383
2024-11-01,30.530000686645508
2024-11-04,30.09000015258789
2024-11-05,30.329999923706055
2024-11-06,30.68000030517578
2024-11-07,30.600000381469727
2024-11-08,30.170000076293945
2024-11-11,30.190000534057617
2024-11-12,30.360000610351562
2024-11-13,30.639999389648438
2024-11-14,30.3799991607666
2024-11-15,30.149999618530273
2024-11-18,29.610000610351562
2024-11-19,29.06999969482422
2024-11-20,29.5
2024-11-21,29.8799991607666
