Date,KTOS
2022-07-01,13.930000305175781
2022-07-05,13.739999771118164
2022-07-06,13.649999618530273
2022-07-07,13.970000267028809
2022-07-08,13.8100004196167
2022-07-11,13.239999771118164
2022-07-12,13.09000015258789
2022-07-13,12.739999771118164
2022-07-14,12.699999809265137
2022-07-15,13.050000190734863
2022-07-18,13.0
2022-07-19,13.680000305175781
2022-07-20,14.279999732971191
2022-07-21,14.579999923706055
2022-07-22,14.3100004196167
2022-07-25,14.279999732971191
2022-07-26,13.90999984741211
2022-07-27,13.960000038146973
2022-07-28,14.119999885559082
2022-07-29,14.390000343322754
2022-08-01,15.0600004196167
2022-08-02,15.289999961853027
2022-08-03,15.270000457763672
2022-08-04,15.050000190734863
2022-08-05,14.890000343322754
2022-08-08,15.0
2022-08-09,14.520000457763672
2022-08-10,15.100000381469727
2022-08-11,15.119999885559082
2022-08-12,15.579999923706055
2022-08-15,16.010000228881836
2022-08-16,15.949999809265137
2022-08-17,15.289999961853027
2022-08-18,15.390000343322754
2022-08-19,14.75
2022-08-22,14.170000076293945
2022-08-23,14.039999961853027
2022-08-24,14.0
2022-08-25,14.130000114440918
2022-08-26,13.300000190734863
2022-08-29,12.90999984741211
2022-08-30,12.75
2022-08-31,12.539999961853027
2022-09-01,12.289999961853027
2022-09-02,12.119999885559082
2022-09-06,11.880000114440918
2022-09-07,12.039999961853027
2022-09-08,12.100000381469727
2022-09-09,12.609999656677246
2022-09-12,12.789999961853027
2022-09-13,12.100000381469727
2022-09-14,12.220000267028809
2022-09-15,12.0600004196167
2022-09-16,12.130000114440918
2022-09-19,12.079999923706055
2022-09-20,11.899999618530273
2022-09-21,12.069999694824219
2022-09-22,12.109999656677246
2022-09-23,11.25
2022-09-26,10.770000457763672
2022-09-27,10.5
2022-09-28,10.90999984741211
2022-09-29,10.390000343322754
2022-09-30,10.15999984741211
2022-10-03,10.4399995803833
2022-10-04,10.8100004196167
2022-10-05,10.569999694824219
2022-10-06,10.180000305175781
2022-10-07,9.979999542236328
2022-10-10,9.829999923706055
2022-10-11,9.630000114440918
2022-10-12,9.3100004196167
2022-10-13,9.75
2022-10-14,9.359999656677246
2022-10-17,9.979999542236328
2022-10-18,10.119999885559082
2022-10-19,10.039999961853027
2022-10-20,10.0600004196167
2022-10-21,10.229999542236328
2022-10-24,10.420000076293945
2022-10-25,10.470000267028809
2022-10-26,10.489999771118164
2022-10-27,10.720000267028809
2022-10-28,11.09000015258789
2022-10-31,11.079999923706055
2022-11-01,11.319999694824219
2022-11-02,10.779999732971191
2022-11-03,10.800000190734863
2022-11-04,10.789999961853027
2022-11-07,10.989999771118164
2022-11-08,10.800000190734863
2022-11-09,10.149999618530273
2022-11-10,11.020000457763672
2022-11-11,10.970000267028809
2022-11-14,10.239999771118164
2022-11-15,10.75
2022-11-16,10.149999618530273
2022-11-17,9.569999694824219
2022-11-18,9.4399995803833
2022-11-21,9.4399995803833
2022-11-22,9.260000228881836
2022-11-23,9.319999694824219
2022-11-25,9.350000381469727
2022-11-28,9.119999885559082
2022-11-29,9.149999618530273
2022-11-30,9.520000457763672
2022-12-01,9.720000267028809
2022-12-02,9.899999618530273
2022-12-05,9.510000228881836
2022-12-06,9.319999694824219
2022-12-07,9.220000267028809
2022-12-08,9.289999961853027
2022-12-09,9.0600004196167
2022-12-12,9.260000228881836
2022-12-13,9.390000343322754
2022-12-14,9.520000457763672
2022-12-15,9.1899995803833
2022-12-16,9.210000038146973
2022-12-19,9.319999694824219
2022-12-20,9.520000457763672
2022-12-21,9.4399995803833
2022-12-22,9.199999809265137
2022-12-23,9.4399995803833
2022-12-27,9.489999771118164
2022-12-28,9.649999618530273
2022-12-29,10.069999694824219
2022-12-30,10.319999694824219
2023-01-03,10.029999732971191
2023-01-04,10.210000038146973
2023-01-05,10.279999732971191
2023-01-06,10.550000190734863
2023-01-09,10.34000015258789
2023-01-10,10.899999618530273
2023-01-11,10.819999694824219
2023-01-12,11.069999694824219
2023-01-13,10.850000381469727
2023-01-17,10.970000267028809
2023-01-18,10.670000076293945
2023-01-19,10.479999542236328
2023-01-20,10.600000381469727
2023-01-23,10.720000267028809
2023-01-24,10.779999732971191
2023-01-25,10.890000343322754
2023-01-26,10.989999771118164
2023-01-27,11.25
2023-01-30,11.170000076293945
2023-01-31,11.449999809265137
2023-02-01,11.979999542236328
2023-02-02,12.319999694824219
2023-02-03,12.050000190734863
2023-02-06,11.800000190734863
2023-02-07,11.899999618530273
2023-02-08,11.4399995803833
2023-02-09,11.140000343322754
2023-02-10,11.149999618530273
2023-02-13,11.489999771118164
2023-02-14,11.529999732971191
2023-02-15,11.869999885559082
2023-02-16,11.579999923706055
2023-02-17,11.59000015258789
2023-02-21,11.329999923706055
2023-02-22,11.380000114440918
2023-02-23,11.470000267028809
2023-02-24,12.979999542236328
2023-02-27,12.640000343322754
2023-02-28,12.649999618530273
2023-03-01,12.6899995803833
2023-03-02,13.010000228881836
2023-03-03,13.09000015258789
2023-03-06,13.15999984741211
2023-03-07,13.25
2023-03-08,13.039999961853027
2023-03-09,12.880000114440918
2023-03-10,12.890000343322754
2023-03-13,12.630000114440918
2023-03-14,13.140000343322754
2023-03-15,12.819999694824219
2023-03-16,13.0
2023-03-17,12.539999961853027
2023-03-20,12.819999694824219
2023-03-21,13.210000038146973
2023-03-22,13.079999923706055
2023-03-23,13.140000343322754
2023-03-24,13.289999961853027
2023-03-27,13.350000381469727
2023-03-28,12.84000015258789
2023-03-29,13.289999961853027
2023-03-30,13.34000015258789
2023-03-31,13.479999542236328
2023-04-03,13.220000267028809
2023-04-04,13.289999961853027
2023-04-05,12.899999618530273
2023-04-06,12.890000343322754
2023-04-10,12.880000114440918
2023-04-11,12.890000343322754
2023-04-12,13.029999732971191
2023-04-13,13.09000015258789
2023-04-14,12.859999656677246
2023-04-17,12.979999542236328
2023-04-18,12.779999732971191
2023-04-19,12.960000038146973
2023-04-20,12.84000015258789
2023-04-21,12.760000228881836
2023-04-24,12.789999961853027
2023-04-25,12.8100004196167
2023-04-26,12.579999923706055
2023-04-27,12.739999771118164
2023-04-28,12.899999618530273
2023-05-01,13.09000015258789
2023-05-02,13.100000381469727
2023-05-03,13.0
2023-05-04,13.979999542236328
2023-05-05,13.569999694824219
2023-05-08,13.210000038146973
2023-05-09,13.59000015258789
2023-05-10,13.550000190734863
2023-05-11,13.390000343322754
2023-05-12,13.390000343322754
2023-05-15,13.569999694824219
2023-05-16,13.649999618530273
2023-05-17,14.130000114440918
2023-05-18,14.15999984741211
2023-05-19,13.779999732971191
2023-05-22,14.069999694824219
2023-05-23,13.829999923706055
2023-05-24,13.4399995803833
2023-05-25,13.100000381469727
2023-05-26,13.279999732971191
2023-05-30,13.180000305175781
2023-05-31,13.140000343322754
2023-06-01,13.600000381469727
2023-06-02,13.869999885559082
2023-06-05,13.609999656677246
2023-06-06,14.109999656677246
2023-06-07,14.430000305175781
2023-06-08,14.34000015258789
2023-06-09,14.25
2023-06-12,14.350000381469727
2023-06-13,14.0
2023-06-14,13.90999984741211
2023-06-15,13.869999885559082
2023-06-16,13.720000267028809
2023-06-20,13.739999771118164
2023-06-21,15.489999771118164
2023-06-22,14.550000190734863
2023-06-23,13.869999885559082
2023-06-26,13.989999771118164
2023-06-27,14.369999885559082
2023-06-28,14.430000305175781
2023-06-29,14.630000114440918
2023-06-30,14.34000015258789
2023-07-03,14.149999618530273
2023-07-05,14.029999732971191
2023-07-06,13.609999656677246
2023-07-07,13.4399995803833
2023-07-10,13.640000343322754
2023-07-11,13.600000381469727
2023-07-12,13.5600004196167
2023-07-13,13.369999885559082
2023-07-14,13.180000305175781
2023-07-17,13.329999923706055
2023-07-18,13.470000267028809
2023-07-19,13.350000381469727
2023-07-20,14.380000114440918
2023-07-21,14.359999656677246
2023-07-24,14.569999694824219
2023-07-25,14.59000015258789
2023-07-26,14.600000381469727
2023-07-27,14.600000381469727
2023-07-28,14.699999809265137
2023-07-31,15.09000015258789
2023-08-01,15.0600004196167
2023-08-02,14.6899995803833
2023-08-03,14.430000305175781
2023-08-04,16.600000381469727
2023-08-07,16.700000762939453
2023-08-08,17.18000030517578
2023-08-09,16.329999923706055
2023-08-10,16.649999618530273
2023-08-11,16.3799991607666
2023-08-14,16.049999237060547
2023-08-15,15.300000190734863
2023-08-16,15.260000228881836
2023-08-17,15.300000190734863
2023-08-18,15.170000076293945
2023-08-21,15.25
2023-08-22,15.25
2023-08-23,15.720000267028809
2023-08-24,15.010000228881836
2023-08-25,15.25
2023-08-28,15.680000305175781
2023-08-29,15.640000343322754
2023-08-30,15.649999618530273
2023-08-31,16.09000015258789
2023-09-01,16.209999084472656
2023-09-05,15.520000457763672
2023-09-06,15.529999732971191
2023-09-07,15.079999923706055
2023-09-08,14.699999809265137
2023-09-11,14.75
2023-09-12,14.619999885559082
2023-09-13,14.619999885559082
2023-09-14,14.720000267028809
2023-09-15,14.600000381469727
2023-09-18,14.869999885559082
2023-09-19,14.630000114440918
2023-09-20,14.850000381469727
2023-09-21,14.369999885559082
2023-09-22,14.350000381469727
2023-09-25,14.380000114440918
2023-09-26,14.520000457763672
2023-09-27,14.90999984741211
2023-09-28,14.90999984741211
2023-09-29,15.020000457763672
2023-10-02,15.069999694824219
2023-10-03,14.779999732971191
2023-10-04,14.819999694824219
2023-10-05,14.869999885559082
2023-10-06,15.130000114440918
2023-10-09,16.809999465942383
2023-10-10,17.260000228881836
2023-10-11,17.030000686645508
2023-10-12,16.5
2023-10-13,16.950000762939453
2023-10-16,17.389999389648438
2023-10-17,17.600000381469727
2023-10-18,17.469999313354492
2023-10-19,17.0
2023-10-20,17.139999389648438
2023-10-23,17.170000076293945
2023-10-24,17.170000076293945
2023-10-25,17.209999084472656
2023-10-26,17.219999313354492
2023-10-27,16.959999084472656
2023-10-30,16.809999465942383
2023-10-31,17.049999237060547
2023-11-01,17.219999313354492
2023-11-02,17.950000762939453
2023-11-03,17.25
2023-11-06,17.559999465942383
2023-11-07,17.790000915527344
2023-11-08,17.3799991607666
2023-11-09,17.15999984741211
2023-11-10,17.479999542236328
2023-11-13,18.110000610351562
2023-11-14,18.56999969482422
2023-11-15,18.649999618530273
2023-11-16,18.530000686645508
2023-11-17,18.68000030517578
2023-11-20,19.18000030517578
2023-11-21,18.770000457763672
2023-11-22,19.049999237060547
2023-11-24,19.459999084472656
2023-11-27,19.520000457763672
2023-11-28,19.3799991607666
2023-11-29,18.649999618530273
2023-11-30,19.049999237060547
2023-12-01,19.530000686645508
2023-12-04,20.219999313354492
2023-12-05,20.049999237060547
2023-12-06,20.040000915527344
2023-12-07,20.15999984741211
2023-12-08,20.389999389648438
2023-12-11,20.299999237060547
2023-12-12,20.829999923706055
2023-12-13,21.15999984741211
2023-12-14,20.350000381469727
2023-12-15,20.360000610351562
2023-12-18,20.280000686645508
2023-12-19,20.56999969482422
2023-12-20,20.010000228881836
2023-12-21,20.239999771118164
2023-12-22,20.290000915527344
2023-12-26,20.549999237060547
2023-12-27,20.610000610351562
2023-12-28,20.59000015258789
2023-12-29,20.290000915527344
2024-01-02,19.760000228881836
2024-01-03,18.5
2024-01-04,18.530000686645508
2024-01-05,18.299999237060547
2024-01-08,18.510000228881836
2024-01-09,18.1299991607666
2024-01-10,18.579999923706055
2024-01-11,18.40999984741211
2024-01-12,18.959999084472656
2024-01-16,18.65999984741211
2024-01-17,18.360000610351562
2024-01-18,18.510000228881836
2024-01-19,18.350000381469727
2024-01-22,18.59000015258789
2024-01-23,18.059999465942383
2024-01-24,17.389999389648438
2024-01-25,17.459999084472656
2024-01-26,17.200000762939453
2024-01-29,17.6299991607666
2024-01-30,17.280000686645508
2024-01-31,16.93000030517578
2024-02-01,17.239999771118164
2024-02-02,17.040000915527344
2024-02-05,17.440000534057617
2024-02-06,17.729999542236328
2024-02-07,17.670000076293945
2024-02-08,17.739999771118164
2024-02-09,18.260000228881836
2024-02-12,18.3799991607666
2024-02-13,17.799999237060547
2024-02-14,20.81999969482422
2024-02-15,20.700000762939453
2024-02-16,20.770000457763672
2024-02-20,20.5
2024-02-21,20.18000030517578
2024-02-22,18.780000686645508
2024-02-23,18.049999237060547
2024-02-26,18.559999465942383
2024-02-27,18.68000030517578
2024-02-28,18.34000015258789
2024-02-29,18.239999771118164
2024-03-01,18.030000686645508
2024-03-04,18.0
2024-03-05,17.81999969482422
2024-03-06,18.170000076293945
2024-03-07,18.6299991607666
2024-03-08,18.489999771118164
2024-03-11,18.139999389648438
2024-03-12,17.93000030517578
2024-03-13,17.540000915527344
2024-03-14,17.3799991607666
2024-03-15,17.100000381469727
2024-03-18,17.0
2024-03-19,17.139999389648438
2024-03-20,17.510000228881836
2024-03-21,17.770000457763672
2024-03-22,17.5
2024-03-25,17.790000915527344
2024-03-26,17.790000915527344
2024-03-27,18.1299991607666
2024-03-28,18.3799991607666
2024-04-01,18.360000610351562
2024-04-02,18.049999237060547
2024-04-03,18.100000381469727
2024-04-04,17.639999389648438
2024-04-05,17.799999237060547
2024-04-08,18.510000228881836
2024-04-09,18.329999923706055
2024-04-10,18.100000381469727
2024-04-11,18.229999542236328
2024-04-12,18.209999084472656
2024-04-15,17.739999771118164
2024-04-16,17.6299991607666
2024-04-17,17.75
2024-04-18,17.610000610351562
2024-04-19,18.020000457763672
2024-04-22,17.829999923706055
2024-04-23,17.84000015258789
2024-04-24,17.770000457763672
2024-04-25,17.280000686645508
2024-04-26,18.860000610351562
2024-04-29,18.65999984741211
2024-04-30,17.81999969482422
2024-05-01,18.190000534057617
2024-05-02,18.09000015258789
2024-05-03,18.540000915527344
2024-05-06,19.010000228881836
2024-05-07,18.760000228881836
2024-05-08,19.84000015258789
2024-05-09,19.729999542236328
2024-05-10,19.850000381469727
2024-05-13,19.520000457763672
2024-05-14,20.059999465942383
2024-05-15,20.309999465942383
2024-05-16,20.59000015258789
2024-05-17,21.030000686645508
2024-05-20,21.639999389648438
2024-05-21,21.700000762939453
2024-05-22,21.40999984741211
2024-05-23,21.200000762939453
2024-05-24,21.540000915527344
2024-05-28,21.799999237060547
2024-05-29,21.43000030517578
2024-05-30,21.6200008392334
2024-05-31,21.739999771118164
2024-06-03,21.770000457763672
2024-06-04,21.100000381469727
2024-06-05,21.299999237060547
2024-06-06,20.799999237060547
2024-06-07,20.3799991607666
2024-06-10,20.459999084472656
2024-06-11,20.239999771118164
2024-06-12,20.459999084472656
2024-06-13,20.09000015258789
2024-06-14,19.799999237060547
2024-06-17,19.75
2024-06-18,20.200000762939453
2024-06-20,20.15999984741211
2024-06-21,20.649999618530273
2024-06-24,20.479999542236328
2024-06-25,20.15999984741211
2024-06-26,19.809999465942383
2024-06-27,19.969999313354492
2024-06-28,20.010000228881836
2024-07-01,19.739999771118164
2024-07-02,20.329999923706055
2024-07-03,20.479999542236328
2024-07-05,20.6200008392334
2024-07-08,20.780000686645508
2024-07-09,20.43000030517578
2024-07-10,20.639999389648438
2024-07-11,21.100000381469727
2024-07-12,21.010000228881836
2024-07-15,21.469999313354492
2024-07-16,22.06999969482422
2024-07-17,21.719999313354492
2024-07-18,21.299999237060547
2024-07-19,20.969999313354492
2024-07-22,21.399999618530273
2024-07-23,22.540000915527344
2024-07-24,21.799999237060547
2024-07-25,22.25
2024-07-26,22.65999984741211
2024-07-29,22.56999969482422
2024-07-30,22.389999389648438
2024-07-31,22.540000915527344
2024-08-01,22.030000686645508
2024-08-02,20.979999542236328
2024-08-05,20.25
2024-08-06,20.360000610351562
2024-08-07,20.06999969482422
2024-08-08,19.75
2024-08-09,19.729999542236328
2024-08-12,19.6200008392334
2024-08-13,19.84000015258789
2024-08-14,19.84000015258789
2024-08-15,20.239999771118164
2024-08-16,21.15999984741211
2024-08-19,21.3799991607666
2024-08-20,20.790000915527344
2024-08-21,20.950000762939453
2024-08-22,21.649999618530273
2024-08-23,22.770000457763672
2024-08-26,22.579999923706055
2024-08-27,22.299999237060547
2024-08-28,22.520000457763672
2024-08-29,22.579999923706055
2024-08-30,22.940000534057617
2024-09-03,21.93000030517578
2024-09-04,22.06999969482422
2024-09-05,21.84000015258789
2024-09-06,21.09000015258789
2024-09-09,21.360000610351562
2024-09-10,21.219999313354492
2024-09-11,21.530000686645508
2024-09-12,21.979999542236328
2024-09-13,22.489999771118164
2024-09-16,22.149999618530273
2024-09-17,22.43000030517578
2024-09-18,23.40999984741211
2024-09-19,22.799999237060547
2024-09-20,22.90999984741211
2024-09-23,23.549999237060547
2024-09-24,23.219999313354492
2024-09-25,23.059999465942383
2024-09-26,23.190000534057617
2024-09-27,23.290000915527344
2024-09-30,23.299999237060547
2024-10-01,24.81999969482422
2024-10-02,25.34000015258789
2024-10-03,25.18000030517578
2024-10-04,24.75
2024-10-07,24.790000915527344
2024-10-08,25.06999969482422
2024-10-09,24.959999084472656
2024-10-10,24.43000030517578
2024-10-11,25.15999984741211
2024-10-14,25.350000381469727
2024-10-15,25.299999237060547
2024-10-16,25.739999771118164
2024-10-17,25.219999313354492
2024-10-18,24.850000381469727
2024-10-21,24.670000076293945
2024-10-22,24.299999237060547
2024-10-23,24.010000228881836
2024-10-24,23.93000030517578
2024-10-25,23.950000762939453
2024-10-28,24.200000762939453
2024-10-29,24.190000534057617
2024-10-30,23.59000015258789
2024-10-31,22.719999313354492
2024-11-01,22.8700008392334
2024-11-04,22.989999771118164
2024-11-05,23.190000534057617
2024-11-06,24.270000457763672
2024-11-07,23.81999969482422
2024-11-08,25.969999313354492
2024-11-11,27.079999923706055
2024-11-12,27.260000228881836
2024-11-13,27.729999542236328
2024-11-14,25.280000686645508
2024-11-15,24.420000076293945
2024-11-18,24.3799991607666
2024-11-19,25.049999237060547
2024-11-20,25.219999313354492
2024-11-21,26.239999771118164
