Date,INSM
2023-01-05,19.739999771118164
2023-01-06,18.5
2023-01-09,17.790000915527344
2023-01-10,18.920000076293945
2023-01-11,18.600000381469727
2023-01-12,19.309999465942383
2023-01-13,19.450000762939453
2023-01-17,19.1200008392334
2023-01-18,18.739999771118164
2023-01-19,19.75
2023-01-20,20.8799991607666
2023-01-23,21.309999465942383
2023-01-24,21.59000015258789
2023-01-25,21.59000015258789
2023-01-26,21.459999084472656
2023-01-27,21.690000534057617
2023-01-30,20.959999084472656
2023-01-31,21.530000686645508
2023-02-01,21.6200008392334
2023-02-02,21.729999542236328
2023-02-03,21.59000015258789
2023-02-06,21.68000030517578
2023-02-07,20.899999618530273
2023-02-08,19.799999237060547
2023-02-09,19.84000015258789
2023-02-10,19.6200008392334
2023-02-13,19.829999923706055
2023-02-14,20.0
2023-02-15,20.40999984741211
2023-02-16,19.739999771118164
2023-02-17,20.610000610351562
2023-02-21,20.270000457763672
2023-02-22,20.889999389648438
2023-02-23,20.3700008392334
2023-02-24,20.06999969482422
2023-02-27,20.09000015258789
2023-02-28,20.3799991607666
2023-03-01,20.239999771118164
2023-03-02,20.030000686645508
2023-03-03,20.600000381469727
2023-03-06,20.549999237060547
2023-03-07,19.790000915527344
2023-03-08,19.610000610351562
2023-03-09,19.0
2023-03-10,17.979999542236328
2023-03-13,18.31999969482422
2023-03-14,18.31999969482422
2023-03-15,17.8700008392334
2023-03-16,17.459999084472656
2023-03-17,17.420000076293945
2023-03-20,17.020000457763672
2023-03-21,16.8799991607666
2023-03-22,16.260000228881836
2023-03-23,16.40999984741211
2023-03-24,16.459999084472656
2023-03-27,17.239999771118164
2023-03-28,16.799999237060547
2023-03-29,17.139999389648438
2023-03-30,16.760000228881836
2023-03-31,17.049999237060547
2023-04-03,17.3700008392334
2023-04-04,16.729999542236328
2023-04-05,16.440000534057617
2023-04-06,16.829999923706055
2023-04-10,16.790000915527344
2023-04-11,16.8700008392334
2023-04-12,16.6200008392334
2023-04-13,17.239999771118164
2023-04-14,16.75
2023-04-17,17.889999389648438
2023-04-18,17.6299991607666
2023-04-19,17.899999618530273
2023-04-20,17.700000762939453
2023-04-21,18.219999313354492
2023-04-24,18.90999984741211
2023-04-25,18.84000015258789
2023-04-26,19.360000610351562
2023-04-27,19.25
2023-04-28,19.5
2023-05-01,20.170000076293945
2023-05-02,19.25
2023-05-03,19.799999237060547
2023-05-04,19.559999465942383
2023-05-05,19.399999618530273
2023-05-08,18.899999618530273
2023-05-09,18.93000030517578
2023-05-10,19.170000076293945
2023-05-11,18.950000762939453
2023-05-12,18.729999542236328
2023-05-15,19.270000457763672
2023-05-16,18.3799991607666
2023-05-17,18.559999465942383
2023-05-18,18.81999969482422
2023-05-19,19.459999084472656
2023-05-22,20.309999465942383
2023-05-23,19.15999984741211
2023-05-24,19.290000915527344
2023-05-25,18.700000762939453
2023-05-26,18.790000915527344
2023-05-30,18.690000534057617
2023-05-31,19.030000686645508
2023-06-01,19.239999771118164
2023-06-02,19.540000915527344
2023-06-05,19.469999313354492
2023-06-06,19.459999084472656
2023-06-07,19.780000686645508
2023-06-08,20.030000686645508
2023-06-09,19.799999237060547
2023-06-12,19.5
2023-06-13,19.420000076293945
2023-06-14,19.290000915527344
2023-06-15,20.010000228881836
2023-06-16,20.0
2023-06-20,20.209999084472656
2023-06-21,20.690000534057617
2023-06-22,20.34000015258789
2023-06-23,19.959999084472656
2023-06-26,19.90999984741211
2023-06-27,19.969999313354492
2023-06-28,20.149999618530273
2023-06-29,20.31999969482422
2023-06-30,21.100000381469727
2023-07-03,20.75
2023-07-05,20.649999618530273
2023-07-06,20.229999542236328
2023-07-07,19.860000610351562
2023-07-10,20.399999618530273
2023-07-11,20.020000457763672
2023-07-12,20.309999465942383
2023-07-13,20.969999313354492
2023-07-14,20.600000381469727
2023-07-17,20.700000762939453
2023-07-18,20.920000076293945
2023-07-19,21.110000610351562
2023-07-20,21.290000915527344
2023-07-21,21.079999923706055
2023-07-24,20.459999084472656
2023-07-25,20.219999313354492
2023-07-26,20.360000610351562
2023-07-27,20.399999618530273
2023-07-28,21.350000381469727
2023-07-31,22.09000015258789
2023-08-01,22.1299991607666
2023-08-02,21.770000457763672
2023-08-03,22.149999618530273
2023-08-04,21.989999771118164
2023-08-07,21.8700008392334
2023-08-08,22.049999237060547
2023-08-09,21.520000457763672
2023-08-10,22.719999313354492
2023-08-11,22.43000030517578
2023-08-14,22.299999237060547
2023-08-15,22.510000228881836
2023-08-16,22.530000686645508
2023-08-17,21.969999313354492
2023-08-18,21.729999542236328
2023-08-21,22.0
2023-08-22,21.649999618530273
2023-08-23,22.09000015258789
2023-08-24,21.93000030517578
2023-08-25,21.84000015258789
2023-08-28,21.6200008392334
2023-08-29,21.610000610351562
2023-08-30,22.079999923706055
2023-08-31,21.889999389648438
2023-09-01,22.639999389648438
2023-09-05,26.3700008392334
2023-09-06,26.43000030517578
2023-09-07,26.59000015258789
2023-09-08,26.260000228881836
2023-09-11,26.5
2023-09-12,26.93000030517578
2023-09-13,26.299999237060547
2023-09-14,26.670000076293945
2023-09-15,26.610000610351562
2023-09-18,26.549999237060547
2023-09-19,26.309999465942383
2023-09-20,25.520000457763672
2023-09-21,26.34000015258789
2023-09-22,26.170000076293945
2023-09-25,25.780000686645508
2023-09-26,25.770000457763672
2023-09-27,25.899999618530273
2023-09-28,25.760000228881836
2023-09-29,25.25
2023-10-02,25.3700008392334
2023-10-03,24.31999969482422
2023-10-04,24.149999618530273
2023-10-05,25.040000915527344
2023-10-06,24.440000534057617
2023-10-09,24.510000228881836
2023-10-10,24.809999465942383
2023-10-11,25.09000015258789
2023-10-12,24.459999084472656
2023-10-13,24.760000228881836
2023-10-16,25.079999923706055
2023-10-17,25.700000762939453
2023-10-18,25.280000686645508
2023-10-19,25.229999542236328
2023-10-20,25.079999923706055
2023-10-23,24.899999618530273
2023-10-24,25.049999237060547
2023-10-25,25.450000762939453
2023-10-26,25.549999237060547
2023-10-27,23.8799991607666
2023-10-30,23.799999237060547
2023-10-31,25.059999465942383
2023-11-01,24.989999771118164
2023-11-02,25.010000228881836
2023-11-03,24.850000381469727
2023-11-06,23.84000015258789
2023-11-07,24.399999618530273
2023-11-08,23.75
2023-11-09,23.420000076293945
2023-11-10,23.75
2023-11-13,23.899999618530273
2023-11-14,24.540000915527344
2023-11-15,24.899999618530273
2023-11-16,24.440000534057617
2023-11-17,24.81999969482422
2023-11-20,24.6200008392334
2023-11-21,24.3700008392334
2023-11-22,23.729999542236328
2023-11-24,24.030000686645508
2023-11-27,23.940000534057617
2023-11-28,23.799999237060547
2023-11-29,25.100000381469727
2023-11-30,25.020000457763672
2023-12-01,26.520000457763672
2023-12-04,26.969999313354492
2023-12-05,27.479999542236328
2023-12-06,27.270000457763672
2023-12-07,27.56999969482422
2023-12-08,27.959999084472656
2023-12-11,27.260000228881836
2023-12-12,27.989999771118164
2023-12-13,28.709999084472656
2023-12-14,28.8799991607666
2023-12-15,28.420000076293945
2023-12-18,28.709999084472656
2023-12-19,29.1299991607666
2023-12-20,27.709999084472656
2023-12-21,29.420000076293945
2023-12-22,30.040000915527344
2023-12-26,31.020000457763672
2023-12-27,31.639999389648438
2023-12-28,31.739999771118164
2023-12-29,30.989999771118164
2024-01-02,29.940000534057617
2024-01-03,28.68000030517578
2024-01-04,29.1299991607666
2024-01-05,29.350000381469727
2024-01-08,29.93000030517578
2024-01-09,29.110000610351562
2024-01-10,28.34000015258789
2024-01-11,28.389999389648438
2024-01-12,28.459999084472656
2024-01-16,28.3799991607666
2024-01-17,28.809999465942383
2024-01-18,28.440000534057617
2024-01-19,28.0
2024-01-22,28.530000686645508
2024-01-23,28.239999771118164
2024-01-24,27.399999618530273
2024-01-25,27.729999542236328
2024-01-26,27.709999084472656
2024-01-29,28.170000076293945
2024-01-30,28.969999313354492
2024-01-31,27.799999237060547
2024-02-01,28.530000686645508
2024-02-02,28.18000030517578
2024-02-05,28.280000686645508
2024-02-06,29.06999969482422
2024-02-07,28.989999771118164
2024-02-08,28.56999969482422
2024-02-09,28.25
2024-02-12,27.799999237060547
2024-02-13,26.600000381469727
2024-02-14,27.440000534057617
2024-02-15,28.75
2024-02-16,29.510000228881836
2024-02-20,29.209999084472656
2024-02-21,28.239999771118164
2024-02-22,27.149999618530273
2024-02-23,27.280000686645508
2024-02-26,28.75
2024-02-27,29.229999542236328
2024-02-28,28.030000686645508
2024-02-29,27.719999313354492
2024-03-01,28.059999465942383
2024-03-04,28.270000457763672
2024-03-05,27.81999969482422
2024-03-06,27.989999771118164
2024-03-07,27.770000457763672
2024-03-08,27.81999969482422
2024-03-11,27.079999923706055
2024-03-12,27.309999465942383
2024-03-13,27.84000015258789
2024-03-14,26.309999465942383
2024-03-15,25.719999313354492
2024-03-18,26.139999389648438
2024-03-19,26.1299991607666
2024-03-20,26.579999923706055
2024-03-21,26.34000015258789
2024-03-22,26.43000030517578
2024-03-25,27.0
2024-03-26,27.020000457763672
2024-03-27,27.31999969482422
2024-03-28,27.1299991607666
2024-04-01,26.719999313354492
2024-04-02,26.299999237060547
2024-04-03,27.68000030517578
2024-04-04,27.280000686645508
2024-04-05,27.65999984741211
2024-04-08,28.110000610351562
2024-04-09,28.010000228881836
2024-04-10,28.389999389648438
2024-04-11,28.559999465942383
2024-04-12,27.25
2024-04-15,26.81999969482422
2024-04-16,26.149999618530273
2024-04-17,26.18000030517578
2024-04-18,24.799999237060547
2024-04-19,24.31999969482422
2024-04-22,24.110000610351562
2024-04-23,25.270000457763672
2024-04-24,25.809999465942383
2024-04-25,24.920000076293945
2024-04-26,24.799999237060547
2024-04-29,25.0
2024-04-30,24.719999313354492
2024-05-01,25.59000015258789
2024-05-02,25.65999984741211
2024-05-03,25.549999237060547
2024-05-06,25.950000762939453
2024-05-07,26.079999923706055
2024-05-08,26.0
2024-05-09,26.3799991607666
2024-05-10,25.969999313354492
2024-05-13,25.829999923706055
2024-05-14,25.450000762939453
2024-05-15,24.93000030517578
2024-05-16,25.100000381469727
2024-05-17,24.770000457763672
2024-05-20,25.540000915527344
2024-05-21,24.530000686645508
2024-05-22,24.15999984741211
2024-05-23,23.600000381469727
2024-05-24,22.0
2024-05-28,48.060001373291016
2024-05-29,53.54999923706055
2024-05-30,56.97999954223633
2024-05-31,55.04999923706055
2024-06-03,55.939998626708984
2024-06-04,57.0
2024-06-05,57.83000183105469
2024-06-06,57.16999816894531
2024-06-07,56.849998474121094
2024-06-10,59.900001525878906
2024-06-11,61.869998931884766
2024-06-12,61.650001525878906
2024-06-13,61.630001068115234
2024-06-14,63.91999816894531
2024-06-17,64.69999694824219
2024-06-18,65.58000183105469
2024-06-20,64.70999908447266
2024-06-21,67.98999786376953
2024-06-24,68.43000030517578
2024-06-25,69.70999908447266
2024-06-26,68.9800033569336
2024-06-27,66.94999694824219
2024-06-28,67.0
2024-07-01,66.33999633789062
2024-07-02,64.5
2024-07-03,62.0
2024-07-05,70.0
2024-07-08,70.05000305175781
2024-07-09,70.2699966430664
2024-07-10,73.0999984741211
2024-07-11,77.02999877929688
2024-07-12,76.70999908447266
2024-07-15,77.47000122070312
2024-07-16,77.9800033569336
2024-07-17,75.54000091552734
2024-07-18,75.05999755859375
2024-07-19,75.97000122070312
2024-07-22,76.27999877929688
2024-07-23,75.98999786376953
2024-07-24,74.43000030517578
2024-07-25,74.5
2024-07-26,74.54000091552734
2024-07-29,74.55999755859375
2024-07-30,72.91000366210938
2024-07-31,72.75
2024-08-01,75.33000183105469
2024-08-02,71.80999755859375
2024-08-05,71.19000244140625
2024-08-06,72.68000030517578
2024-08-07,70.98999786376953
2024-08-08,71.80999755859375
2024-08-09,73.9800033569336
2024-08-12,74.08999633789062
2024-08-13,76.37999725341797
2024-08-14,74.87000274658203
2024-08-15,74.13999938964844
2024-08-16,76.19999694824219
2024-08-19,77.58999633789062
2024-08-20,76.19000244140625
2024-08-21,77.01000213623047
2024-08-22,79.01000213623047
2024-08-23,78.83999633789062
2024-08-26,75.20999908447266
2024-08-27,77.11000061035156
2024-08-28,76.52999877929688
2024-08-29,76.33000183105469
2024-08-30,76.47000122070312
2024-09-03,73.30999755859375
2024-09-04,75.25
2024-09-05,72.91000366210938
2024-09-06,71.04000091552734
2024-09-09,71.81999969482422
2024-09-10,71.56999969482422
2024-09-11,72.76000213623047
2024-09-12,73.91000366210938
2024-09-13,74.66000366210938
2024-09-16,73.2300033569336
2024-09-17,73.26000213623047
2024-09-18,72.87000274658203
2024-09-19,74.97000122070312
2024-09-20,74.20999908447266
2024-09-23,71.81999969482422
2024-09-24,72.62999725341797
2024-09-25,72.73999786376953
2024-09-26,72.87000274658203
2024-09-27,72.4800033569336
2024-09-30,73.0
2024-10-01,72.87999725341797
2024-10-02,73.0199966430664
2024-10-03,71.4000015258789
2024-10-04,72.2699966430664
2024-10-07,70.5
2024-10-08,71.37000274658203
2024-10-09,69.95999908447266
2024-10-10,71.69999694824219
2024-10-11,74.55999755859375
2024-10-14,75.08000183105469
2024-10-15,74.66000366210938
2024-10-16,76.6500015258789
2024-10-17,74.2699966430664
2024-10-18,74.54000091552734
2024-10-21,72.27999877929688
2024-10-22,73.68000030517578
2024-10-23,71.94000244140625
2024-10-24,71.70999908447266
2024-10-25,70.95999908447266
2024-10-28,71.95999908447266
2024-10-29,70.94999694824219
2024-10-30,70.30000305175781
2024-10-31,67.27999877929688
2024-11-01,68.31999969482422
2024-11-04,68.08999633789062
2024-11-05,69.30000305175781
2024-11-06,72.86000061035156
2024-11-07,71.69000244140625
2024-11-08,73.54000091552734
2024-11-11,71.81999969482422
2024-11-12,70.13999938964844
2024-11-13,70.5999984741211
2024-11-14,71.26000213623047
2024-11-15,66.29000091552734
2024-11-18,66.61000061035156
2024-11-19,73.72000122070312
2024-11-20,72.66999816894531
2024-11-21,73.80999755859375
