Date,WBA
2023-01-05,35.189998626708984
2023-01-06,36.61000061035156
2023-01-09,36.349998474121094
2023-01-10,36.70000076293945
2023-01-11,37.119998931884766
2023-01-12,36.65999984741211
2023-01-13,36.779998779296875
2023-01-17,36.33000183105469
2023-01-18,35.61000061035156
2023-01-19,35.40999984741211
2023-01-20,35.880001068115234
2023-01-23,36.66999816894531
2023-01-24,35.900001525878906
2023-01-25,36.279998779296875
2023-01-26,36.5
2023-01-27,37.16999816894531
2023-01-30,36.529998779296875
2023-01-31,36.86000061035156
2023-02-01,37.18000030517578
2023-02-02,37.709999084472656
2023-02-03,37.09000015258789
2023-02-06,36.279998779296875
2023-02-07,36.7400016784668
2023-02-08,36.560001373291016
2023-02-09,35.810001373291016
2023-02-10,36.54999923706055
2023-02-13,37.11000061035156
2023-02-14,36.75
2023-02-15,36.52000045776367
2023-02-16,36.31999969482422
2023-02-17,36.7599983215332
2023-02-21,36.15999984741211
2023-02-22,36.08000183105469
2023-02-23,36.209999084472656
2023-02-24,35.79999923706055
2023-02-27,35.38999938964844
2023-02-28,35.529998779296875
2023-03-01,35.20000076293945
2023-03-02,35.380001068115234
2023-03-03,36.09000015258789
2023-03-06,35.45000076293945
2023-03-07,34.13999938964844
2023-03-08,34.47999954223633
2023-03-09,33.290000915527344
2023-03-10,33.2599983215332
2023-03-13,33.56999969482422
2023-03-14,33.290000915527344
2023-03-15,33.540000915527344
2023-03-16,33.40999984741211
2023-03-17,32.90999984741211
2023-03-20,33.189998626708984
2023-03-21,33.540000915527344
2023-03-22,32.5
2023-03-23,32.33000183105469
2023-03-24,32.70000076293945
2023-03-27,32.939998626708984
2023-03-28,33.81999969482422
2023-03-29,34.150001525878906
2023-03-30,34.630001068115234
2023-03-31,34.58000183105469
2023-04-03,35.459999084472656
2023-04-04,35.849998474121094
2023-04-05,36.119998931884766
2023-04-06,35.779998779296875
2023-04-10,36.099998474121094
2023-04-11,36.310001373291016
2023-04-12,35.689998626708984
2023-04-13,35.779998779296875
2023-04-14,35.31999969482422
2023-04-17,35.939998626708984
2023-04-18,35.58000183105469
2023-04-19,34.83000183105469
2023-04-20,35.369998931884766
2023-04-21,35.27000045776367
2023-04-24,35.5
2023-04-25,34.88999938964844
2023-04-26,34.810001373291016
2023-04-27,35.099998474121094
2023-04-28,35.25
2023-05-01,34.61000061035156
2023-05-02,33.5
2023-05-03,31.959999084472656
2023-05-04,31.549999237060547
2023-05-05,32.16999816894531
2023-05-08,31.65999984741211
2023-05-09,31.440000534057617
2023-05-10,31.59000015258789
2023-05-11,31.170000076293945
2023-05-12,31.06999969482422
2023-05-15,31.5
2023-05-16,31.350000381469727
2023-05-17,32.040000915527344
2023-05-18,31.459999084472656
2023-05-19,31.280000686645508
2023-05-22,31.190000534057617
2023-05-23,31.600000381469727
2023-05-24,30.790000915527344
2023-05-25,29.969999313354492
2023-05-26,30.010000228881836
2023-05-30,29.93000030517578
2023-05-31,30.3700008392334
2023-06-01,30.31999969482422
2023-06-02,31.190000534057617
2023-06-05,31.25
2023-06-06,31.530000686645508
2023-06-07,31.93000030517578
2023-06-08,31.850000381469727
2023-06-09,31.420000076293945
2023-06-12,31.639999389648438
2023-06-13,31.950000762939453
2023-06-14,31.510000228881836
2023-06-15,32.02000045776367
2023-06-16,32.66999816894531
2023-06-20,32.38999938964844
2023-06-21,31.559999465942383
2023-06-22,31.889999389648438
2023-06-23,31.399999618530273
2023-06-26,31.59000015258789
2023-06-27,28.639999389648438
2023-06-28,29.079999923706055
2023-06-29,28.3700008392334
2023-06-30,28.489999771118164
2023-07-03,29.020000457763672
2023-07-05,29.260000228881836
2023-07-06,29.110000610351562
2023-07-07,29.100000381469727
2023-07-10,29.790000915527344
2023-07-11,30.56999969482422
2023-07-12,30.31999969482422
2023-07-13,29.739999771118164
2023-07-14,29.200000762939453
2023-07-17,29.1200008392334
2023-07-18,29.579999923706055
2023-07-19,29.93000030517578
2023-07-20,30.239999771118164
2023-07-21,30.459999084472656
2023-07-24,30.639999389648438
2023-07-25,30.690000534057617
2023-07-26,30.850000381469727
2023-07-27,30.6299991607666
2023-07-28,29.799999237060547
2023-07-31,29.969999313354492
2023-08-01,29.56999969482422
2023-08-02,30.670000076293945
2023-08-03,30.309999465942383
2023-08-04,29.860000610351562
2023-08-07,29.8799991607666
2023-08-08,29.530000686645508
2023-08-09,29.260000228881836
2023-08-10,29.229999542236328
2023-08-11,29.350000381469727
2023-08-14,29.06999969482422
2023-08-15,28.600000381469727
2023-08-16,28.190000534057617
2023-08-17,27.15999984741211
2023-08-18,26.540000915527344
2023-08-21,26.440000534057617
2023-08-22,26.540000915527344
2023-08-23,26.540000915527344
2023-08-24,25.31999969482422
2023-08-25,25.260000228881836
2023-08-28,25.170000076293945
2023-08-29,25.540000915527344
2023-08-30,25.600000381469727
2023-08-31,25.309999465942383
2023-09-01,23.43000030517578
2023-09-05,22.729999542236328
2023-09-06,22.639999389648438
2023-09-07,22.040000915527344
2023-09-08,21.989999771118164
2023-09-11,21.43000030517578
2023-09-12,21.719999313354492
2023-09-13,21.899999618530273
2023-09-14,22.479999542236328
2023-09-15,22.420000076293945
2023-09-18,22.190000534057617
2023-09-19,22.030000686645508
2023-09-20,21.84000015258789
2023-09-21,21.450000762939453
2023-09-22,21.1200008392334
2023-09-25,21.34000015258789
2023-09-26,21.1299991607666
2023-09-27,21.020000457763672
2023-09-28,20.899999618530273
2023-09-29,22.239999771118164
2023-10-02,22.420000076293945
2023-10-03,22.549999237060547
2023-10-04,22.290000915527344
2023-10-05,22.18000030517578
2023-10-06,21.809999465942383
2023-10-09,22.270000457763672
2023-10-10,22.3799991607666
2023-10-11,22.600000381469727
2023-10-12,24.190000534057617
2023-10-13,23.25
2023-10-16,22.780000686645508
2023-10-17,22.850000381469727
2023-10-18,21.25
2023-10-19,20.959999084472656
2023-10-20,21.260000228881836
2023-10-23,21.959999084472656
2023-10-24,21.3700008392334
2023-10-25,21.670000076293945
2023-10-26,21.700000762939453
2023-10-27,21.139999389648438
2023-10-30,21.100000381469727
2023-10-31,21.079999923706055
2023-11-01,20.6299991607666
2023-11-02,21.5
2023-11-03,22.110000610351562
2023-11-06,21.770000457763672
2023-11-07,21.649999618530273
2023-11-08,21.0
2023-11-09,20.450000762939453
2023-11-10,20.760000228881836
2023-11-13,20.170000076293945
2023-11-14,21.09000015258789
2023-11-15,21.549999237060547
2023-11-16,20.75
2023-11-17,21.219999313354492
2023-11-20,21.030000686645508
2023-11-21,20.979999542236328
2023-11-22,20.690000534057617
2023-11-24,20.850000381469727
2023-11-27,20.110000610351562
2023-11-28,19.979999542236328
2023-11-29,19.979999542236328
2023-11-30,19.940000534057617
2023-12-01,20.790000915527344
2023-12-04,20.790000915527344
2023-12-05,20.510000228881836
2023-12-06,21.3799991607666
2023-12-07,22.90999984741211
2023-12-08,23.15999984741211
2023-12-11,23.0
2023-12-12,22.93000030517578
2023-12-13,24.6299991607666
2023-12-14,25.139999389648438
2023-12-15,25.200000762939453
2023-12-18,24.979999542236328
2023-12-19,26.030000686645508
2023-12-20,25.399999618530273
2023-12-21,26.059999465942383
2023-12-22,26.219999313354492
2023-12-26,26.610000610351562
2023-12-27,26.639999389648438
2023-12-28,26.600000381469727
2023-12-29,26.110000610351562
2024-01-02,26.649999618530273
2024-01-03,25.56999969482422
2024-01-04,24.260000228881836
2024-01-05,25.010000228881836
2024-01-08,25.6299991607666
2024-01-09,25.360000610351562
2024-01-10,24.68000030517578
2024-01-11,24.030000686645508
2024-01-12,23.270000457763672
2024-01-16,22.8700008392334
2024-01-17,22.170000076293945
2024-01-18,22.149999618530273
2024-01-19,22.0
2024-01-22,22.559999465942383
2024-01-23,22.579999923706055
2024-01-24,22.3700008392334
2024-01-25,23.110000610351562
2024-01-26,22.850000381469727
2024-01-29,22.719999313354492
2024-01-30,22.760000228881836
2024-01-31,22.56999969482422
2024-02-01,23.25
2024-02-02,22.639999389648438
2024-02-05,22.15999984741211
2024-02-06,23.110000610351562
2024-02-07,22.809999465942383
2024-02-08,22.540000915527344
2024-02-09,22.239999771118164
2024-02-12,22.6299991607666
2024-02-13,21.549999237060547
2024-02-14,21.540000915527344
2024-02-15,22.290000915527344
2024-02-16,21.979999542236328
2024-02-20,22.309999465942383
2024-02-21,21.75
2024-02-22,21.56999969482422
2024-02-23,21.729999542236328
2024-02-26,20.989999771118164
2024-02-27,21.6299991607666
2024-02-28,21.15999984741211
2024-02-29,21.260000228881836
2024-03-01,21.489999771118164
2024-03-04,20.579999923706055
2024-03-05,21.010000228881836
2024-03-06,20.889999389648438
2024-03-07,20.940000534057617
2024-03-08,21.15999984741211
2024-03-11,21.540000915527344
2024-03-12,21.280000686645508
2024-03-13,21.049999237060547
2024-03-14,20.6200008392334
2024-03-15,20.81999969482422
2024-03-18,20.690000534057617
2024-03-19,20.709999084472656
2024-03-20,21.09000015258789
2024-03-21,20.799999237060547
2024-03-22,20.579999923706055
2024-03-25,20.6299991607666
2024-03-26,20.510000228881836
2024-03-27,21.020000457763672
2024-03-28,21.690000534057617
2024-04-01,19.540000915527344
2024-04-02,18.719999313354492
2024-04-03,18.5
2024-04-04,18.979999542236328
2024-04-05,19.1299991607666
2024-04-08,19.15999984741211
2024-04-09,19.18000030517578
2024-04-10,18.020000457763672
2024-04-11,18.079999923706055
2024-04-12,17.850000381469727
2024-04-15,17.649999618530273
2024-04-16,17.639999389648438
2024-04-17,17.6299991607666
2024-04-18,17.59000015258789
2024-04-19,18.239999771118164
2024-04-22,18.219999313354492
2024-04-23,18.049999237060547
2024-04-24,17.809999465942383
2024-04-25,17.600000381469727
2024-04-26,17.700000762939453
2024-04-29,18.020000457763672
2024-04-30,17.729999542236328
2024-05-01,17.34000015258789
2024-05-02,17.530000686645508
2024-05-03,17.809999465942383
2024-05-06,17.260000228881836
2024-05-07,17.350000381469727
2024-05-08,17.229999542236328
2024-05-09,17.25
2024-05-10,17.190000534057617
2024-05-13,18.1200008392334
2024-05-14,18.350000381469727
2024-05-15,17.889999389648438
2024-05-16,18.34000015258789
2024-05-17,18.18000030517578
2024-05-20,17.81999969482422
2024-05-21,16.68000030517578
2024-05-22,16.469999313354492
2024-05-23,15.949999809265137
2024-05-24,16.030000686645508
2024-05-28,15.380000114440918
2024-05-29,14.890000343322754
2024-05-30,15.390000343322754
2024-05-31,16.219999313354492
2024-06-03,15.920000076293945
2024-06-04,16.110000610351562
2024-06-05,15.9399995803833
2024-06-06,15.859999656677246
2024-06-07,15.84000015258789
2024-06-10,15.9399995803833
2024-06-11,15.930000305175781
2024-06-12,15.539999961853027
2024-06-13,15.449999809265137
2024-06-14,15.550000190734863
2024-06-17,15.149999618530273
2024-06-18,16.110000610351562
2024-06-20,15.869999885559082
2024-06-21,15.970000267028809
2024-06-24,15.90999984741211
2024-06-25,15.699999809265137
2024-06-26,15.65999984741211
2024-06-27,12.1899995803833
2024-06-28,12.100000381469727
2024-07-01,11.579999923706055
2024-07-02,11.569999694824219
2024-07-03,11.100000381469727
2024-07-05,11.260000228881836
2024-07-08,10.819999694824219
2024-07-09,10.789999961853027
2024-07-10,11.260000228881836
2024-07-11,11.430000305175781
2024-07-12,11.5
2024-07-15,11.699999809265137
2024-07-16,11.729999542236328
2024-07-17,11.850000381469727
2024-07-18,11.359999656677246
2024-07-19,11.010000228881836
2024-07-22,11.300000190734863
2024-07-23,11.229999542236328
2024-07-24,11.15999984741211
2024-07-25,11.510000228881836
2024-07-26,11.819999694824219
2024-07-29,11.9399995803833
2024-07-30,12.15999984741211
2024-07-31,11.869999885559082
2024-08-01,11.8100004196167
2024-08-02,11.479999542236328
2024-08-05,10.720000267028809
2024-08-06,10.90999984741211
2024-08-07,10.779999732971191
2024-08-08,10.859999656677246
2024-08-09,10.680000305175781
2024-08-12,10.199999809265137
2024-08-13,10.5600004196167
2024-08-14,10.430000305175781
2024-08-15,10.819999694824219
2024-08-16,10.920000076293945
2024-08-19,10.850000381469727
2024-08-20,10.729999542236328
2024-08-21,10.390000343322754
2024-08-22,10.029999732971191
2024-08-23,10.300000190734863
2024-08-26,10.380000114440918
2024-08-27,9.449999809265137
2024-08-28,9.380000114440918
2024-08-29,9.25
2024-08-30,9.25
2024-09-03,8.970000267028809
2024-09-04,8.649999618530273
2024-09-05,8.739999771118164
2024-09-06,8.770000457763672
2024-09-09,8.90999984741211
2024-09-10,8.880000114440918
2024-09-11,8.739999771118164
2024-09-12,8.84000015258789
2024-09-13,9.210000038146973
2024-09-16,9.020000457763672
2024-09-17,9.0600004196167
2024-09-18,9.010000228881836
2024-09-19,8.979999542236328
2024-09-20,8.710000038146973
2024-09-23,8.5600004196167
2024-09-24,8.529999732971191
2024-09-25,8.25
2024-09-26,8.520000457763672
2024-09-27,9.0600004196167
2024-09-30,8.960000038146973
2024-10-01,8.699999809265137
2024-10-02,8.699999809265137
2024-10-03,8.670000076293945
2024-10-04,8.720000267028809
2024-10-07,8.869999885559082
2024-10-08,9.079999923706055
2024-10-09,8.90999984741211
2024-10-10,9.029999732971191
2024-10-11,9.210000038146973
2024-10-14,9.0
2024-10-15,10.420000076293945
2024-10-16,11.069999694824219
2024-10-17,10.65999984741211
2024-10-18,10.789999961853027
2024-10-21,10.449999809265137
2024-10-22,9.729999542236328
2024-10-23,9.350000381469727
2024-10-24,9.34000015258789
2024-10-25,9.260000228881836
2024-10-28,9.4399995803833
2024-10-29,9.350000381469727
2024-10-30,9.239999771118164
2024-10-31,9.460000038146973
2024-11-01,9.460000038146973
2024-11-04,9.329999923706055
2024-11-05,9.619999885559082
2024-11-06,9.229999542236328
2024-11-07,9.270000457763672
2024-11-08,9.069999694824219
2024-11-11,9.390000343322754
2024-11-12,9.010000228881836
2024-11-13,9.029999732971191
2024-11-14,8.8100004196167
2024-11-15,8.479999542236328
2024-11-18,8.65999984741211
2024-11-19,8.289999961853027
2024-11-20,8.239999771118164
2024-11-21,8.300000190734863
