Date,ETSY
2022-06-21,71.80999755859375
2022-06-22,74.08999633789062
2022-06-23,78.7300033569336
2022-06-24,83.62000274658203
2022-06-27,80.6500015258789
2022-06-28,74.04000091552734
2022-06-29,74.80000305175781
2022-06-30,73.20999908447266
2022-07-01,79.80999755859375
2022-07-05,88.23999786376953
2022-07-06,85.94000244140625
2022-07-07,89.6500015258789
2022-07-08,88.75
2022-07-11,86.06999969482422
2022-07-12,85.58999633789062
2022-07-13,83.20999908447266
2022-07-14,79.7300033569336
2022-07-15,82.5
2022-07-18,84.72000122070312
2022-07-19,87.44000244140625
2022-07-20,92.66000366210938
2022-07-21,96.87000274658203
2022-07-22,97.11000061035156
2022-07-25,96.47000122070312
2022-07-26,93.30000305175781
2022-07-27,95.5
2022-07-28,104.91999816894531
2022-07-29,103.72000122070312
2022-08-01,103.61000061035156
2022-08-02,104.44000244140625
2022-08-03,108.5
2022-08-04,109.33000183105469
2022-08-05,109.37999725341797
2022-08-08,111.9800033569336
2022-08-09,108.87000274658203
2022-08-10,116.9000015258789
2022-08-11,114.68000030517578
2022-08-12,119.91000366210938
2022-08-15,117.61000061035156
2022-08-16,120.86000061035156
2022-08-17,116.91000366210938
2022-08-18,114.44999694824219
2022-08-19,107.01000213623047
2022-08-22,103.73999786376953
2022-08-23,103.73999786376953
2022-08-24,105.9000015258789
2022-08-25,108.31999969482422
2022-08-26,104.25
2022-08-29,104.5199966430664
2022-08-30,105.77999877929688
2022-08-31,105.61000061035156
2022-09-01,106.12999725341797
2022-09-02,105.72000122070312
2022-09-06,103.86000061035156
2022-09-07,107.36000061035156
2022-09-08,108.30000305175781
2022-09-09,110.41999816894531
2022-09-12,114.08000183105469
2022-09-13,107.05999755859375
2022-09-14,111.2300033569336
2022-09-15,112.3499984741211
2022-09-16,108.02999877929688
2022-09-19,111.77999877929688
2022-09-20,103.97000122070312
2022-09-21,104.06999969482422
2022-09-22,97.48999786376953
2022-09-23,96.47000122070312
2022-09-26,94.30000305175781
2022-09-27,96.7300033569336
2022-09-28,102.1500015258789
2022-09-29,101.5199966430664
2022-09-30,100.12999725341797
2022-10-03,104.98999786376953
2022-10-04,110.19999694824219
2022-10-05,112.33000183105469
2022-10-06,115.11000061035156
2022-10-07,110.44000244140625
2022-10-10,108.97000122070312
2022-10-11,105.5999984741211
2022-10-12,106.16000366210938
2022-10-13,96.31999969482422
2022-10-14,92.44999694824219
2022-10-17,98.12000274658203
2022-10-18,100.4800033569336
2022-10-19,94.33000183105469
2022-10-20,97.44000244140625
2022-10-21,100.91000366210938
2022-10-24,102.06999969482422
2022-10-25,103.23999786376953
2022-10-26,101.4000015258789
2022-10-27,100.91000366210938
2022-10-28,97.91000366210938
2022-10-31,93.91000366210938
2022-11-01,91.43000030517578
2022-11-02,87.54000091552734
2022-11-03,100.02999877929688
2022-11-04,98.3499984741211
2022-11-07,99.19000244140625
2022-11-08,101.77999877929688
2022-11-09,94.95999908447266
2022-11-10,110.20999908447266
2022-11-11,115.63999938964844
2022-11-14,119.73999786376953
2022-11-15,125.30999755859375
2022-11-16,119.72000122070312
2022-11-17,114.37000274658203
2022-11-18,113.91999816894531
2022-11-21,114.94000244140625
2022-11-22,119.29000091552734
2022-11-23,119.98999786376953
2022-11-25,120.30999755859375
2022-11-28,119.4800033569336
2022-11-29,121.87999725341797
2022-11-30,132.08999633789062
2022-12-01,139.38999938964844
2022-12-02,140.49000549316406
2022-12-05,137.2100067138672
2022-12-06,135.00999450683594
2022-12-07,130.1300048828125
2022-12-08,134.5
2022-12-09,126.77999877929688
2022-12-12,129.52000427246094
2022-12-13,131.60000610351562
2022-12-14,132.02999877929688
2022-12-15,125.97000122070312
2022-12-16,126.31999969482422
2022-12-19,125.91000366210938
2022-12-20,127.0999984741211
2022-12-21,134.3300018310547
2022-12-22,127.3499984741211
2022-12-23,126.94000244140625
2022-12-27,121.33999633789062
2022-12-28,120.4000015258789
2022-12-29,122.68000030517578
2022-12-30,119.77999877929688
2023-01-03,113.55999755859375
2023-01-04,117.11000061035156
2023-01-05,119.55999755859375
2023-01-06,120.58999633789062
2023-01-09,120.98999786376953
2023-01-10,126.93000030517578
2023-01-11,134.69000244140625
2023-01-12,131.6300048828125
2023-01-13,134.6699981689453
2023-01-17,132.50999450683594
2023-01-18,131.44000244140625
2023-01-19,128.97000122070312
2023-01-20,131.82000732421875
2023-01-23,139.1199951171875
2023-01-24,136.67999267578125
2023-01-25,135.86000061035156
2023-01-26,134.5399932861328
2023-01-27,137.8000030517578
2023-01-30,134.6999969482422
2023-01-31,137.5800018310547
2023-02-01,139.5800018310547
2023-02-02,148.1999969482422
2023-02-03,147.5
2023-02-06,144.5399932861328
2023-02-07,145.02999877929688
2023-02-08,144.02000427246094
2023-02-09,137.55999755859375
2023-02-10,132.1300048828125
2023-02-13,134.75
2023-02-14,133.75
2023-02-15,142.25999450683594
2023-02-16,130.30999755859375
2023-02-17,129.67999267578125
2023-02-21,124.84500122070312
2023-02-22,128.4499969482422
2023-02-23,131.5800018310547
2023-02-24,124.1050033569336
2023-02-27,120.5999984741211
2023-02-28,121.41000366210938
2023-03-01,118.27999877929688
2023-03-02,118.45999908447266
2023-03-03,121.41999816894531
2023-03-06,118.77999877929688
2023-03-07,115.88999938964844
2023-03-08,113.18000030517578
2023-03-09,107.73999786376953
2023-03-10,105.9800033569336
2023-03-13,103.70999908447266
2023-03-14,102.79000091552734
2023-03-15,104.73999786376953
2023-03-16,104.43000030517578
2023-03-17,105.33999633789062
2023-03-20,108.36000061035156
2023-03-21,112.70999908447266
2023-03-22,110.95999908447266
2023-03-23,110.08999633789062
2023-03-24,106.8499984741211
2023-03-27,104.87999725341797
2023-03-28,105.05999755859375
2023-03-29,107.66999816894531
2023-03-30,108.77999877929688
2023-03-31,111.33000183105469
2023-04-03,108.25
2023-04-04,109.63999938964844
2023-04-05,105.2699966430664
2023-04-06,104.05999755859375
2023-04-10,103.04000091552734
2023-04-11,103.63999938964844
2023-04-12,100.16000366210938
2023-04-13,100.72000122070312
2023-04-14,102.52999877929688
2023-04-17,103.12000274658203
2023-04-18,102.16999816894531
2023-04-19,102.37999725341797
2023-04-20,102.23999786376953
2023-04-21,102.05000305175781
2023-04-24,102.83999633789062
2023-04-25,98.37000274658203
2023-04-26,97.7699966430664
2023-04-27,100.48999786376953
2023-04-28,101.02999877929688
2023-05-01,96.2699966430664
2023-05-02,99.19000244140625
2023-05-03,98.96499633789062
2023-05-04,92.55000305175781
2023-05-05,90.0
2023-05-08,92.77999877929688
2023-05-09,92.70999908447266
2023-05-10,94.83999633789062
2023-05-11,96.36000061035156
2023-05-12,94.68000030517578
2023-05-15,97.8499984741211
2023-05-16,92.6500015258789
2023-05-17,94.98999786376953
2023-05-18,92.38999938964844
2023-05-19,89.0999984741211
2023-05-22,90.0199966430664
2023-05-23,88.02999877929688
2023-05-24,87.66000366210938
2023-05-25,86.2300033569336
2023-05-26,85.52999877929688
2023-05-30,82.48999786376953
2023-05-31,81.05000305175781
2023-06-01,81.98999786376953
2023-06-02,85.01000213623047
2023-06-05,85.25
2023-06-06,90.05000305175781
2023-06-07,87.56999969482422
2023-06-08,87.55999755859375
2023-06-09,91.23999786376953
2023-06-12,90.51000213623047
2023-06-13,92.83999633789062
2023-06-14,95.05999755859375
2023-06-15,95.97000122070312
2023-06-16,94.5999984741211
2023-06-20,96.19000244140625
2023-06-21,94.62999725341797
2023-06-22,92.13999938964844
2023-06-23,88.93000030517578
2023-06-26,84.56999969482422
2023-06-27,87.48999786376953
2023-06-28,87.44999694824219
2023-06-29,85.7300033569336
2023-06-30,84.61000061035156
2023-07-03,85.4000015258789
2023-07-05,85.1500015258789
2023-07-06,82.91000366210938
2023-07-07,82.76000213623047
2023-07-10,85.83000183105469
2023-07-11,93.70999908447266
2023-07-12,91.5
2023-07-13,93.1500015258789
2023-07-14,92.25
2023-07-17,93.4000015258789
2023-07-18,93.33000183105469
2023-07-19,96.08999633789062
2023-07-20,93.06999969482422
2023-07-21,96.73999786376953
2023-07-24,96.54000091552734
2023-07-25,94.98999786376953
2023-07-26,96.38999938964844
2023-07-27,95.7300033569336
2023-07-28,99.62999725341797
2023-07-31,101.6500015258789
2023-08-01,98.5999984741211
2023-08-02,96.06999969482422
2023-08-03,82.91999816894531
2023-08-04,81.58999633789062
2023-08-07,84.43000030517578
2023-08-08,82.5
2023-08-09,79.87000274658203
2023-08-10,78.20999908447266
2023-08-11,76.63999938964844
2023-08-14,79.30000305175781
2023-08-15,75.86000061035156
2023-08-16,73.94999694824219
2023-08-17,74.97000122070312
2023-08-18,73.77999877929688
2023-08-21,73.31999969482422
2023-08-22,73.4800033569336
2023-08-23,73.08000183105469
2023-08-24,71.62000274658203
2023-08-25,72.30999755859375
2023-08-28,72.23999786376953
2023-08-29,74.4000015258789
2023-08-30,74.31999969482422
2023-08-31,73.56999969482422
2023-09-01,74.63500213623047
2023-09-05,72.81999969482422
2023-09-06,72.73999786376953
2023-09-07,69.08999633789062
2023-09-08,67.12999725341797
2023-09-11,64.81999969482422
2023-09-12,64.80999755859375
2023-09-13,64.55999755859375
2023-09-14,66.68000030517578
2023-09-15,64.94000244140625
2023-09-18,63.849998474121094
2023-09-19,65.73999786376953
2023-09-20,64.69000244140625
2023-09-21,64.25
2023-09-22,63.79999923706055
2023-09-25,64.72000122070312
2023-09-26,61.869998931884766
2023-09-27,61.88999938964844
2023-09-28,63.75
2023-09-29,64.58000183105469
2023-10-02,64.6500015258789
2023-10-03,62.290000915527344
2023-10-04,63.7400016784668
2023-10-05,62.86000061035156
2023-10-06,62.720001220703125
2023-10-09,63.380001068115234
2023-10-10,63.709999084472656
2023-10-11,64.83999633789062
2023-10-12,64.76000213623047
2023-10-13,63.16999816894531
2023-10-16,66.47000122070312
2023-10-17,70.05999755859375
2023-10-18,67.9000015258789
2023-10-19,65.41999816894531
2023-10-20,64.9000015258789
2023-10-23,64.1500015258789
2023-10-24,64.58999633789062
2023-10-25,62.959999084472656
2023-10-26,62.369998931884766
2023-10-27,62.459999084472656
2023-10-30,61.310001373291016
2023-10-31,62.29999923706055
2023-11-01,60.65999984741211
2023-11-02,61.630001068115234
2023-11-03,65.25
2023-11-06,63.08000183105469
2023-11-07,64.83999633789062
2023-11-08,63.9900016784668
2023-11-09,62.02000045776367
2023-11-10,63.2400016784668
2023-11-13,63.209999084472656
2023-11-14,68.37999725341797
2023-11-15,71.73999786376953
2023-11-16,70.1500015258789
2023-11-17,72.52999877929688
2023-11-20,72.06999969482422
2023-11-21,70.58999633789062
2023-11-22,71.4800033569336
2023-11-24,71.81999969482422
2023-11-27,73.94999694824219
2023-11-28,75.2699966430664
2023-11-29,77.19999694824219
2023-11-30,75.80999755859375
2023-12-01,82.04000091552734
2023-12-04,82.98999786376953
2023-12-05,81.66000366210938
2023-12-06,79.54000091552734
2023-12-07,78.97000122070312
2023-12-08,80.08000183105469
2023-12-11,84.69000244140625
2023-12-12,85.81999969482422
2023-12-13,83.97000122070312
2023-12-14,83.26000213623047
2023-12-15,80.68000030517578
2023-12-18,84.45999908447266
2023-12-19,87.02999877929688
2023-12-20,83.58999633789062
2023-12-21,85.23999786376953
2023-12-22,84.94999694824219
2023-12-26,82.58999633789062
2023-12-27,82.38999938964844
2023-12-28,81.91999816894531
2023-12-29,81.05000305175781
2024-01-02,81.08000183105469
2024-01-03,79.12999725341797
2024-01-04,76.29000091552734
2024-01-05,75.63999938964844
2024-01-08,77.76000213623047
2024-01-09,76.80999755859375
2024-01-10,74.72000122070312
2024-01-11,73.04000091552734
2024-01-12,70.33999633789062
2024-01-16,67.86000061035156
2024-01-17,68.31999969482422
2024-01-18,69.22000122070312
2024-01-19,70.66000366210938
2024-01-22,70.81999969482422
2024-01-23,70.22000122070312
2024-01-24,68.31999969482422
2024-01-25,69.55999755859375
2024-01-26,69.52999877929688
2024-01-29,70.81999969482422
2024-01-30,69.72000122070312
2024-01-31,66.55999755859375
2024-02-01,72.62000274658203
2024-02-02,75.69999694824219
2024-02-05,74.81999969482422
2024-02-06,74.8499984741211
2024-02-07,73.26000213623047
2024-02-08,74.48999786376953
2024-02-09,78.08999633789062
2024-02-12,78.8499984741211
2024-02-13,74.38999938964844
2024-02-14,76.19000244140625
2024-02-15,77.76000213623047
2024-02-16,76.56999969482422
2024-02-20,75.87000274658203
2024-02-21,77.12999725341797
2024-02-22,70.62000274658203
2024-02-23,73.9800033569336
2024-02-26,71.95999908447266
2024-02-27,72.08000183105469
2024-02-28,71.0
2024-02-29,71.69000244140625
2024-03-01,69.80999755859375
2024-03-04,67.70999908447266
2024-03-05,68.55000305175781
2024-03-06,68.61000061035156
2024-03-07,68.4000015258789
2024-03-08,72.30999755859375
2024-03-11,72.91999816894531
2024-03-12,71.41999816894531
2024-03-13,69.76000213623047
2024-03-14,67.41999816894531
2024-03-15,66.26000213623047
2024-03-18,66.06999969482422
2024-03-19,66.83999633789062
2024-03-20,68.51000213623047
2024-03-21,68.11000061035156
2024-03-22,67.81999969482422
2024-03-25,65.75
2024-03-26,65.80000305175781
2024-03-27,67.98999786376953
2024-03-28,68.72000122070312
2024-04-01,65.9000015258789
2024-04-02,65.18000030517578
2024-04-03,65.1500015258789
2024-04-04,65.55999755859375
2024-04-05,64.9800033569336
2024-04-08,66.0999984741211
2024-04-09,68.66999816894531
2024-04-10,67.69000244140625
2024-04-11,68.41000366210938
2024-04-12,67.05000305175781
2024-04-15,66.7300033569336
2024-04-16,68.36000061035156
2024-04-17,67.48999786376953
2024-04-18,67.33999633789062
2024-04-19,66.76000213623047
2024-04-22,66.44999694824219
2024-04-23,68.3499984741211
2024-04-24,66.87000274658203
2024-04-25,67.19999694824219
2024-04-26,67.43000030517578
2024-04-29,68.87999725341797
2024-04-30,68.66999816894531
2024-05-01,69.73999786376953
2024-05-02,59.2400016784668
2024-05-03,59.970001220703125
2024-05-06,62.459999084472656
2024-05-07,62.77000045776367
2024-05-08,62.56999969482422
2024-05-09,63.45000076293945
2024-05-10,61.91999816894531
2024-05-13,62.5099983215332
2024-05-14,63.56999969482422
2024-05-15,64.56999969482422
2024-05-16,64.08999633789062
2024-05-17,63.970001220703125
2024-05-20,64.12999725341797
2024-05-21,64.18000030517578
2024-05-22,64.04000091552734
2024-05-23,62.08000183105469
2024-05-24,60.619998931884766
2024-05-28,61.06999969482422
2024-05-29,60.79999923706055
2024-05-30,61.43000030517578
2024-05-31,63.470001220703125
2024-06-03,65.19999694824219
2024-06-04,64.91000366210938
2024-06-05,64.86000061035156
2024-06-06,66.22000122070312
2024-06-07,65.27999877929688
2024-06-10,66.06999969482422
2024-06-11,65.45999908447266
2024-06-12,63.27000045776367
2024-06-13,60.13999938964844
2024-06-14,58.869998931884766
2024-06-17,58.70000076293945
2024-06-18,57.66999816894531
2024-06-20,58.20000076293945
2024-06-21,60.16999816894531
2024-06-24,59.95000076293945
2024-06-25,59.4900016784668
2024-06-26,59.4900016784668
2024-06-27,58.720001220703125
2024-06-28,58.97999954223633
2024-07-01,57.0099983215332
2024-07-02,58.2599983215332
2024-07-03,58.22999954223633
2024-07-05,58.45000076293945
2024-07-08,55.369998931884766
2024-07-09,57.0099983215332
2024-07-10,57.31999969482422
2024-07-11,58.310001373291016
2024-07-12,60.5
2024-07-15,61.56999969482422
2024-07-16,65.47000122070312
2024-07-17,64.94999694824219
2024-07-18,63.65999984741211
2024-07-19,62.7599983215332
2024-07-22,62.38999938964844
2024-07-23,60.790000915527344
2024-07-24,60.2599983215332
2024-07-25,60.43000030517578
2024-07-26,62.27000045776367
2024-07-29,63.869998931884766
2024-07-30,64.5199966430664
2024-07-31,65.13999938964844
2024-08-01,60.15999984741211
2024-08-02,59.349998474121094
2024-08-05,55.45000076293945
2024-08-06,53.97999954223633
2024-08-07,53.36000061035156
2024-08-08,54.22999954223633
2024-08-09,54.970001220703125
2024-08-12,53.189998626708984
2024-08-13,54.064998626708984
2024-08-14,51.5
2024-08-15,53.72999954223633
2024-08-16,53.90999984741211
2024-08-19,54.880001068115234
2024-08-20,54.2599983215332
2024-08-21,54.63999938964844
2024-08-22,53.790000915527344
2024-08-23,55.400001525878906
2024-08-26,55.15999984741211
2024-08-27,55.38999938964844
2024-08-28,55.22999954223633
2024-08-29,55.5
2024-08-30,55.09000015258789
2024-09-03,54.7599983215332
2024-09-04,55.56999969482422
2024-09-05,55.56999969482422
2024-09-06,53.189998626708984
2024-09-09,52.349998474121094
2024-09-10,52.58000183105469
2024-09-11,51.91999816894531
2024-09-12,51.7400016784668
2024-09-13,55.650001525878906
2024-09-16,53.880001068115234
2024-09-17,54.09000015258789
2024-09-18,54.0
2024-09-19,54.06999969482422
2024-09-20,53.90999984741211
2024-09-23,54.83000183105469
2024-09-24,55.02000045776367
2024-09-25,54.619998931884766
2024-09-26,55.75
2024-09-27,57.13999938964844
2024-09-30,55.529998779296875
2024-10-01,52.29999923706055
2024-10-02,51.84000015258789
2024-10-03,51.099998474121094
2024-10-04,52.79999923706055
2024-10-07,51.189998626708984
2024-10-08,50.83000183105469
2024-10-09,50.7599983215332
2024-10-10,49.650001525878906
2024-10-11,49.689998626708984
2024-10-14,49.61000061035156
2024-10-15,51.310001373291016
2024-10-16,52.529998779296875
2024-10-17,50.75
2024-10-18,51.560001373291016
2024-10-21,51.77000045776367
2024-10-22,49.33000183105469
2024-10-23,49.63999938964844
2024-10-24,48.630001068115234
2024-10-25,48.63999938964844
2024-10-28,48.77000045776367
2024-10-29,47.47999954223633
2024-10-30,47.9900016784668
2024-10-31,51.439998626708984
2024-11-01,52.77000045776367
2024-11-04,52.27000045776367
2024-11-05,52.72999954223633
2024-11-06,53.08000183105469
2024-11-07,53.40999984741211
2024-11-08,53.310001373291016
2024-11-11,54.0
2024-11-12,54.0
2024-11-13,53.43000030517578
2024-11-14,51.040000915527344
2024-11-15,49.630001068115234
2024-11-18,50.560001373291016
2024-11-19,50.40999984741211
2024-11-20,50.86000061035156
2024-11-21,51.9900016784668
