Date,COLB
2022-09-23,29.770000457763672
2022-09-26,29.59000015258789
2022-09-27,29.25
2022-09-28,29.34000015258789
2022-09-29,28.969999313354492
2022-09-30,28.889999389648438
2022-10-03,29.31999969482422
2022-10-04,30.489999771118164
2022-10-05,30.34000015258789
2022-10-06,30.170000076293945
2022-10-07,29.100000381469727
2022-10-10,29.25
2022-10-11,29.6200008392334
2022-10-12,29.260000228881836
2022-10-13,30.3700008392334
2022-10-14,29.790000915527344
2022-10-17,30.56999969482422
2022-10-18,30.6299991607666
2022-10-19,29.8799991607666
2022-10-20,30.31999969482422
2022-10-21,31.15999984741211
2022-10-24,31.110000610351562
2022-10-25,31.43000030517578
2022-10-26,32.060001373291016
2022-10-27,32.380001068115234
2022-10-28,33.560001373291016
2022-10-31,33.470001220703125
2022-11-01,33.810001373291016
2022-11-02,33.15999984741211
2022-11-03,33.400001525878906
2022-11-04,34.09000015258789
2022-11-07,33.880001068115234
2022-11-08,33.88999938964844
2022-11-09,33.630001068115234
2022-11-10,35.16999816894531
2022-11-11,34.88999938964844
2022-11-14,34.43000030517578
2022-11-15,34.310001373291016
2022-11-16,33.68000030517578
2022-11-17,33.5
2022-11-18,33.93000030517578
2022-11-21,33.900001525878906
2022-11-22,33.91999816894531
2022-11-23,33.7599983215332
2022-11-25,33.9900016784668
2022-11-28,33.369998931884766
2022-11-29,33.459999084472656
2022-11-30,34.060001373291016
2022-12-01,33.75
2022-12-02,33.93000030517578
2022-12-05,31.700000762939453
2022-12-06,31.399999618530273
2022-12-07,31.290000915527344
2022-12-08,31.040000915527344
2022-12-09,30.809999465942383
2022-12-12,31.020000457763672
2022-12-13,30.520000457763672
2022-12-14,30.079999923706055
2022-12-15,29.860000610351562
2022-12-16,29.520000457763672
2022-12-19,29.829999923706055
2022-12-20,30.420000076293945
2022-12-21,30.8799991607666
2022-12-22,29.799999237060547
2022-12-23,29.510000228881836
2022-12-27,29.469999313354492
2022-12-28,29.670000076293945
2022-12-29,30.049999237060547
2022-12-30,30.1299991607666
2023-01-03,29.260000228881836
2023-01-04,29.100000381469727
2023-01-05,28.600000381469727
2023-01-06,29.520000457763672
2023-01-09,29.389999389648438
2023-01-10,29.290000915527344
2023-01-11,29.18000030517578
2023-01-12,29.510000228881836
2023-01-13,29.170000076293945
2023-01-17,29.030000686645508
2023-01-18,28.280000686645508
2023-01-19,27.600000381469727
2023-01-20,28.489999771118164
2023-01-23,28.6200008392334
2023-01-24,29.350000381469727
2023-01-25,29.940000534057617
2023-01-26,29.719999313354492
2023-01-27,30.049999237060547
2023-01-30,29.940000534057617
2023-01-31,30.90999984741211
2023-02-01,32.0
2023-02-02,32.86000061035156
2023-02-03,32.599998474121094
2023-02-06,32.939998626708984
2023-02-07,32.709999084472656
2023-02-08,32.15999984741211
2023-02-09,31.8799991607666
2023-02-10,31.860000610351562
2023-02-13,31.969999313354492
2023-02-14,31.709999084472656
2023-02-15,32.04999923706055
2023-02-16,31.399999618530273
2023-02-17,31.59000015258789
2023-02-21,30.770000457763672
2023-02-22,30.459999084472656
2023-02-23,30.510000228881836
2023-02-24,30.450000762939453
2023-02-27,30.139999389648438
2023-02-28,29.729999542236328
2023-03-01,29.950000762939453
2023-03-02,29.06999969482422
2023-03-03,28.700000762939453
2023-03-06,28.06999969482422
2023-03-07,27.280000686645508
2023-03-08,27.360000610351562
2023-03-09,24.700000762939453
2023-03-10,23.920000076293945
2023-03-13,20.540000915527344
2023-03-14,21.530000686645508
2023-03-15,21.219999313354492
2023-03-16,21.940000534057617
2023-03-17,21.719999313354492
2023-03-20,21.190000534057617
2023-03-21,22.65999984741211
2023-03-22,21.420000076293945
2023-03-23,20.190000534057617
2023-03-24,20.520000457763672
2023-03-27,20.809999465942383
2023-03-28,20.940000534057617
2023-03-29,21.0
2023-03-30,20.979999542236328
2023-03-31,21.420000076293945
2023-04-03,21.030000686645508
2023-04-04,20.729999542236328
2023-04-05,20.549999237060547
2023-04-06,21.760000228881836
2023-04-10,21.8700008392334
2023-04-11,22.219999313354492
2023-04-12,21.989999771118164
2023-04-13,22.290000915527344
2023-04-14,21.579999923706055
2023-04-17,22.3700008392334
2023-04-18,21.520000457763672
2023-04-19,22.260000228881836
2023-04-20,21.959999084472656
2023-04-21,21.360000610351562
2023-04-24,21.5
2023-04-25,20.079999923706055
2023-04-26,19.969999313354492
2023-04-27,21.549999237060547
2023-04-28,21.360000610351562
2023-05-01,20.959999084472656
2023-05-02,19.43000030517578
2023-05-03,18.940000534057617
2023-05-04,19.079999923706055
2023-05-05,20.049999237060547
2023-05-08,19.34000015258789
2023-05-09,19.399999618530273
2023-05-10,19.0
2023-05-11,18.450000762939453
2023-05-12,18.440000534057617
2023-05-15,20.25
2023-05-16,19.760000228881836
2023-05-17,21.010000228881836
2023-05-18,21.100000381469727
2023-05-19,20.489999771118164
2023-05-22,21.31999969482422
2023-05-23,21.510000228881836
2023-05-24,21.079999923706055
2023-05-25,20.860000610351562
2023-05-26,21.059999465942383
2023-05-30,20.700000762939453
2023-05-31,20.030000686645508
2023-06-01,20.459999084472656
2023-06-02,22.06999969482422
2023-06-05,21.579999923706055
2023-06-06,23.149999618530273
2023-06-07,23.709999084472656
2023-06-08,23.25
2023-06-09,22.93000030517578
2023-06-12,23.010000228881836
2023-06-13,23.25
2023-06-14,22.649999618530273
2023-06-15,23.020000457763672
2023-06-16,22.600000381469727
2023-06-20,22.280000686645508
2023-06-21,21.739999771118164
2023-06-22,20.969999313354492
2023-06-23,20.479999542236328
2023-06-26,20.530000686645508
2023-06-27,20.520000457763672
2023-06-28,20.200000762939453
2023-06-29,20.309999465942383
2023-06-30,20.280000686645508
2023-07-03,20.8799991607666
2023-07-05,20.5
2023-07-06,19.959999084472656
2023-07-07,20.739999771118164
2023-07-10,20.739999771118164
2023-07-11,21.040000915527344
2023-07-12,21.56999969482422
2023-07-13,22.479999542236328
2023-07-14,21.59000015258789
2023-07-17,22.049999237060547
2023-07-18,23.0
2023-07-19,23.549999237060547
2023-07-20,21.93000030517578
2023-07-21,21.170000076293945
2023-07-24,22.149999618530273
2023-07-25,21.770000457763672
2023-07-26,22.6299991607666
2023-07-27,21.809999465942383
2023-07-28,22.239999771118164
2023-07-31,22.350000381469727
2023-08-01,22.06999969482422
2023-08-02,21.84000015258789
2023-08-03,21.8700008392334
2023-08-04,22.290000915527344
2023-08-07,22.3799991607666
2023-08-08,22.229999542236328
2023-08-09,21.59000015258789
2023-08-10,21.59000015258789
2023-08-11,21.469999313354492
2023-08-14,20.8700008392334
2023-08-15,19.850000381469727
2023-08-16,19.579999923706055
2023-08-17,19.540000915527344
2023-08-18,19.6299991607666
2023-08-21,19.43000030517578
2023-08-22,18.8799991607666
2023-08-23,19.59000015258789
2023-08-24,19.739999771118164
2023-08-25,19.719999313354492
2023-08-28,20.420000076293945
2023-08-29,20.610000610351562
2023-08-30,20.540000915527344
2023-08-31,20.479999542236328
2023-09-01,21.149999618530273
2023-09-05,20.739999771118164
2023-09-06,20.260000228881836
2023-09-07,19.780000686645508
2023-09-08,20.3700008392334
2023-09-11,20.270000457763672
2023-09-12,20.540000915527344
2023-09-13,20.290000915527344
2023-09-14,20.829999923706055
2023-09-15,20.889999389648438
2023-09-18,20.440000534057617
2023-09-19,20.239999771118164
2023-09-20,19.850000381469727
2023-09-21,19.670000076293945
2023-09-22,19.520000457763672
2023-09-25,19.729999542236328
2023-09-26,19.920000076293945
2023-09-27,19.65999984741211
2023-09-28,19.6299991607666
2023-09-29,20.299999237060547
2023-10-02,19.469999313354492
2023-10-03,18.90999984741211
2023-10-04,18.920000076293945
2023-10-05,19.43000030517578
2023-10-06,19.8700008392334
2023-10-09,19.799999237060547
2023-10-10,19.770000457763672
2023-10-11,20.0
2023-10-12,20.049999237060547
2023-10-13,19.610000610351562
2023-10-16,20.06999969482422
2023-10-17,20.6299991607666
2023-10-18,20.059999465942383
2023-10-19,19.860000610351562
2023-10-20,18.850000381469727
2023-10-23,18.690000534057617
2023-10-24,18.559999465942383
2023-10-25,18.59000015258789
2023-10-26,19.790000915527344
2023-10-27,19.209999084472656
2023-10-30,19.579999923706055
2023-10-31,19.670000076293945
2023-11-01,19.6299991607666
2023-11-02,20.84000015258789
2023-11-03,21.760000228881836
2023-11-06,21.420000076293945
2023-11-07,21.170000076293945
2023-11-08,20.760000228881836
2023-11-09,20.290000915527344
2023-11-10,20.489999771118164
2023-11-13,20.65999984741211
2023-11-14,22.56999969482422
2023-11-15,22.889999389648438
2023-11-16,22.489999771118164
2023-11-17,22.780000686645508
2023-11-20,22.540000915527344
2023-11-21,22.260000228881836
2023-11-22,21.8799991607666
2023-11-24,21.989999771118164
2023-11-27,21.719999313354492
2023-11-28,21.809999465942383
2023-11-29,22.329999923706055
2023-11-30,22.43000030517578
2023-12-01,23.889999389648438
2023-12-04,24.260000228881836
2023-12-05,23.700000762939453
2023-12-06,24.020000457763672
2023-12-07,24.3700008392334
2023-12-08,24.899999618530273
2023-12-11,24.6299991607666
2023-12-12,24.479999542236328
2023-12-13,25.979999542236328
2023-12-14,27.84000015258789
2023-12-15,27.18000030517578
2023-12-18,26.639999389648438
2023-12-19,26.899999618530273
2023-12-20,26.309999465942383
2023-12-21,26.600000381469727
2023-12-22,26.639999389648438
2023-12-26,26.959999084472656
2023-12-27,26.979999542236328
2023-12-28,27.110000610351562
2023-12-29,26.68000030517578
2024-01-02,26.579999923706055
2024-01-03,25.649999618530273
2024-01-04,25.670000076293945
2024-01-05,25.940000534057617
2024-01-08,26.139999389648438
2024-01-09,25.56999969482422
2024-01-10,25.670000076293945
2024-01-11,25.34000015258789
2024-01-12,24.940000534057617
2024-01-16,24.530000686645508
2024-01-17,24.329999923706055
2024-01-18,24.59000015258789
2024-01-19,24.8799991607666
2024-01-22,25.43000030517578
2024-01-23,25.110000610351562
2024-01-24,25.59000015258789
2024-01-25,20.18000030517578
2024-01-26,20.40999984741211
2024-01-29,20.899999618530273
2024-01-30,21.110000610351562
2024-01-31,20.15999984741211
2024-02-01,19.309999465942383
2024-02-02,19.5
2024-02-05,19.06999969482422
2024-02-06,18.579999923706055
2024-02-07,18.3700008392334
2024-02-08,18.780000686645508
2024-02-09,18.84000015258789
2024-02-12,19.40999984741211
2024-02-13,18.489999771118164
2024-02-14,18.649999618530273
2024-02-15,19.010000228881836
2024-02-16,18.5
2024-02-20,18.559999465942383
2024-02-21,18.280000686645508
2024-02-22,18.100000381469727
2024-02-23,18.149999618530273
2024-02-26,17.729999542236328
2024-02-27,17.90999984741211
2024-02-28,17.760000228881836
2024-02-29,18.100000381469727
2024-03-01,17.8700008392334
2024-03-04,18.079999923706055
2024-03-05,18.8799991607666
2024-03-06,19.489999771118164
2024-03-07,19.559999465942383
2024-03-08,19.510000228881836
2024-03-11,19.530000686645508
2024-03-12,19.270000457763672
2024-03-13,19.260000228881836
2024-03-14,18.459999084472656
2024-03-15,18.219999313354492
2024-03-18,18.010000228881836
2024-03-19,17.93000030517578
2024-03-20,18.799999237060547
2024-03-21,18.68000030517578
2024-03-22,18.280000686645508
2024-03-25,18.549999237060547
2024-03-26,18.3700008392334
2024-03-27,19.100000381469727
2024-03-28,19.350000381469727
2024-04-01,18.8700008392334
2024-04-02,18.520000457763672
2024-04-03,18.540000915527344
2024-04-04,18.389999389648438
2024-04-05,18.360000610351562
2024-04-08,18.850000381469727
2024-04-09,19.100000381469727
2024-04-10,18.049999237060547
2024-04-11,17.920000076293945
2024-04-12,17.649999618530273
2024-04-15,17.579999923706055
2024-04-16,17.350000381469727
2024-04-17,17.489999771118164
2024-04-18,17.739999771118164
2024-04-19,18.309999465942383
2024-04-22,18.790000915527344
2024-04-23,19.079999923706055
2024-04-24,19.209999084472656
2024-04-25,19.010000228881836
2024-04-26,19.1200008392334
2024-04-29,18.969999313354492
2024-04-30,18.809999465942383
2024-05-01,19.530000686645508
2024-05-02,19.75
2024-05-03,20.170000076293945
2024-05-06,20.3700008392334
2024-05-07,20.079999923706055
2024-05-08,20.229999542236328
2024-05-09,20.059999465942383
2024-05-10,20.31999969482422
2024-05-13,20.219999313354492
2024-05-14,20.399999618530273
2024-05-15,20.450000762939453
2024-05-16,20.34000015258789
2024-05-17,20.420000076293945
2024-05-20,20.06999969482422
2024-05-21,20.110000610351562
2024-05-22,19.670000076293945
2024-05-23,18.850000381469727
2024-05-24,18.81999969482422
2024-05-28,18.770000457763672
2024-05-29,18.329999923706055
2024-05-30,18.93000030517578
2024-05-31,19.280000686645508
2024-06-03,18.889999389648438
2024-06-04,18.270000457763672
2024-06-05,18.65999984741211
2024-06-06,18.889999389648438
2024-06-07,18.93000030517578
2024-06-10,18.760000228881836
2024-06-11,18.469999313354492
2024-06-12,19.1299991607666
2024-06-13,18.639999389648438
2024-06-14,18.399999618530273
2024-06-17,18.81999969482422
2024-06-18,18.639999389648438
2024-06-20,18.479999542236328
2024-06-21,18.43000030517578
2024-06-24,19.010000228881836
2024-06-25,18.559999465942383
2024-06-26,18.81999969482422
2024-06-27,19.079999923706055
2024-06-28,19.889999389648438
2024-07-01,19.829999923706055
2024-07-02,19.829999923706055
2024-07-03,19.559999465942383
2024-07-05,19.1299991607666
2024-07-08,19.56999969482422
2024-07-09,20.15999984741211
2024-07-10,20.770000457763672
2024-07-11,21.530000686645508
2024-07-12,21.440000534057617
2024-07-15,22.299999237060547
2024-07-16,23.469999313354492
2024-07-17,23.700000762939453
2024-07-18,23.469999313354492
2024-07-19,23.299999237060547
2024-07-22,23.739999771118164
2024-07-23,23.959999084472656
2024-07-24,23.3799991607666
2024-07-25,24.190000534057617
2024-07-26,26.989999771118164
2024-07-29,26.1200008392334
2024-07-30,26.260000228881836
2024-07-31,26.15999984741211
2024-08-01,24.770000457763672
2024-08-02,23.8700008392334
2024-08-05,23.200000762939453
2024-08-06,23.229999542236328
2024-08-07,23.09000015258789
2024-08-08,23.459999084472656
2024-08-09,23.15999984741211
2024-08-12,22.950000762939453
2024-08-13,23.440000534057617
2024-08-14,23.329999923706055
2024-08-15,23.610000610351562
2024-08-16,23.959999084472656
2024-08-19,24.260000228881836
2024-08-20,23.649999618530273
2024-08-21,23.600000381469727
2024-08-22,23.68000030517578
2024-08-23,24.969999313354492
2024-08-26,25.040000915527344
2024-08-27,24.729999542236328
2024-08-28,24.84000015258789
2024-08-29,25.0
2024-08-30,25.18000030517578
2024-09-03,24.670000076293945
2024-09-04,24.239999771118164
2024-09-05,24.25
2024-09-06,23.639999389648438
2024-09-09,24.030000686645508
2024-09-10,23.8799991607666
2024-09-11,23.479999542236328
2024-09-12,23.549999237060547
2024-09-13,24.3700008392334
2024-09-16,24.709999084472656
2024-09-17,24.8799991607666
2024-09-18,25.229999542236328
2024-09-19,26.280000686645508
2024-09-20,25.799999237060547
2024-09-23,25.739999771118164
2024-09-24,26.079999923706055
2024-09-25,25.6299991607666
2024-09-26,25.969999313354492
2024-09-27,25.959999084472656
2024-09-30,26.110000610351562
2024-10-01,25.280000686645508
2024-10-02,25.329999923706055
2024-10-03,25.34000015258789
2024-10-04,25.670000076293945
2024-10-07,25.559999465942383
2024-10-08,25.549999237060547
2024-10-09,25.989999771118164
2024-10-10,25.950000762939453
2024-10-11,26.899999618530273
2024-10-14,27.15999984741211
2024-10-15,27.450000762939453
2024-10-16,27.690000534057617
2024-10-17,27.760000228881836
2024-10-18,27.479999542236328
2024-10-21,26.6299991607666
2024-10-22,27.049999237060547
2024-10-23,27.079999923706055
2024-10-24,28.270000457763672
2024-10-25,27.899999618530273
2024-10-28,28.770000457763672
2024-10-29,28.639999389648438
2024-10-30,29.170000076293945
2024-10-31,28.510000228881836
2024-11-01,28.3700008392334
2024-11-04,27.760000228881836
2024-11-05,28.18000030517578
2024-11-06,31.690000534057617
2024-11-07,30.43000030517578
2024-11-08,30.479999542236328
2024-11-11,31.5
2024-11-12,31.3799991607666
2024-11-13,30.950000762939453
2024-11-14,31.1200008392334
2024-11-15,30.8799991607666
2024-11-18,30.549999237060547
2024-11-19,30.149999618530273
2024-11-20,29.979999542236328
2024-11-21,30.670000076293945
