Date,SOFI
2023-01-05,4.630000114440918
2023-01-06,4.619999885559082
2023-01-09,4.820000171661377
2023-01-10,5.119999885559082
2023-01-11,5.150000095367432
2023-01-12,5.360000133514404
2023-01-13,5.440000057220459
2023-01-17,5.639999866485596
2023-01-18,5.559999942779541
2023-01-19,5.409999847412109
2023-01-20,5.670000076293945
2023-01-23,5.869999885559082
2023-01-24,5.789999961853027
2023-01-25,5.789999961853027
2023-01-26,5.710000038146973
2023-01-27,5.940000057220459
2023-01-30,6.679999828338623
2023-01-31,6.929999828338623
2023-02-01,7.380000114440918
2023-02-02,7.71999979019165
2023-02-03,7.460000038146973
2023-02-06,7.409999847412109
2023-02-07,7.380000114440918
2023-02-08,7.199999809265137
2023-02-09,6.889999866485596
2023-02-10,6.809999942779541
2023-02-13,6.760000228881836
2023-02-14,6.739999771118164
2023-02-15,7.25
2023-02-16,6.980000019073486
2023-02-17,6.619999885559082
2023-02-21,6.420000076293945
2023-02-22,6.539999961853027
2023-02-23,6.550000190734863
2023-02-24,6.380000114440918
2023-02-27,6.420000076293945
2023-02-28,6.599999904632568
2023-03-01,6.440000057220459
2023-03-02,6.449999809265137
2023-03-03,6.71999979019165
2023-03-06,6.679999828338623
2023-03-07,6.510000228881836
2023-03-08,6.46999979019165
2023-03-09,6.090000152587891
2023-03-10,5.579999923706055
2023-03-13,5.489999771118164
2023-03-14,5.550000190734863
2023-03-15,5.409999847412109
2023-03-16,5.449999809265137
2023-03-17,5.460000038146973
2023-03-20,5.21999979019165
2023-03-21,5.570000171661377
2023-03-22,5.559999942779541
2023-03-23,5.78000020980835
2023-03-24,5.739999771118164
2023-03-27,5.760000228881836
2023-03-28,5.590000152587891
2023-03-29,5.75
2023-03-30,5.71999979019165
2023-03-31,6.070000171661377
2023-04-03,6.03000020980835
2023-04-04,5.889999866485596
2023-04-05,5.739999771118164
2023-04-06,5.75
2023-04-10,5.909999847412109
2023-04-11,5.96999979019165
2023-04-12,5.820000171661377
2023-04-13,5.860000133514404
2023-04-14,5.920000076293945
2023-04-17,5.960000038146973
2023-04-18,5.980000019073486
2023-04-19,6.079999923706055
2023-04-20,5.920000076293945
2023-04-21,5.940000057220459
2023-04-24,5.829999923706055
2023-04-25,5.75
2023-04-26,5.670000076293945
2023-04-27,6.059999942779541
2023-04-28,6.230000019073486
2023-05-01,5.46999979019165
2023-05-02,4.90500020980835
2023-05-03,4.849999904632568
2023-05-04,4.894999980926514
2023-05-05,5.159999847412109
2023-05-08,5.46999979019165
2023-05-09,5.409999847412109
2023-05-10,5.480000019073486
2023-05-11,5.139999866485596
2023-05-12,5.019999980926514
2023-05-15,4.769999980926514
2023-05-16,4.760000228881836
2023-05-17,4.960000038146973
2023-05-18,5.070000171661377
2023-05-19,4.929999828338623
2023-05-22,5.260000228881836
2023-05-23,5.289999961853027
2023-05-24,5.309999942779541
2023-05-25,5.210000038146973
2023-05-26,5.409999847412109
2023-05-30,6.03000020980835
2023-05-31,6.940000057220459
2023-06-01,6.820000171661377
2023-06-02,7.03000020980835
2023-06-05,7.25
2023-06-06,7.650000095367432
2023-06-07,7.739999771118164
2023-06-08,8.119999885559082
2023-06-09,8.180000305175781
2023-06-12,9.15999984741211
2023-06-13,9.539999961853027
2023-06-14,9.739999771118164
2023-06-15,9.550000190734863
2023-06-16,8.600000381469727
2023-06-20,8.59000015258789
2023-06-21,8.630000114440918
2023-06-22,8.489999771118164
2023-06-23,8.279999732971191
2023-06-26,8.199999809265137
2023-06-27,8.640000343322754
2023-06-28,8.869999885559082
2023-06-29,8.710000038146973
2023-06-30,8.34000015258789
2023-07-03,8.520000457763672
2023-07-05,8.380000114440918
2023-07-06,8.100000381469727
2023-07-07,8.050000190734863
2023-07-10,8.710000038146973
2023-07-11,9.069999694824219
2023-07-12,9.199999809265137
2023-07-13,9.15999984741211
2023-07-14,9.079999923706055
2023-07-17,9.479999542236328
2023-07-18,9.569999694824219
2023-07-19,9.850000381469727
2023-07-20,9.569999694824219
2023-07-21,9.430000305175781
2023-07-24,9.449999809265137
2023-07-25,9.329999923706055
2023-07-26,9.520000457763672
2023-07-27,9.09000015258789
2023-07-28,9.550000190734863
2023-07-31,11.449999809265137
2023-08-01,10.350000381469727
2023-08-02,10.079999923706055
2023-08-03,10.050000190734863
2023-08-04,9.5
2023-08-07,9.390000343322754
2023-08-08,9.3100004196167
2023-08-09,8.989999771118164
2023-08-10,8.720000267028809
2023-08-11,8.649999618530273
2023-08-14,8.680000305175781
2023-08-15,8.369999885559082
2023-08-16,8.260000228881836
2023-08-17,8.109999656677246
2023-08-18,8.220000267028809
2023-08-21,8.289999961853027
2023-08-22,8.149999618530273
2023-08-23,8.430000305175781
2023-08-24,8.119999885559082
2023-08-25,8.289999961853027
2023-08-28,8.229999542236328
2023-08-29,8.460000038146973
2023-08-30,8.739999771118164
2023-08-31,8.65999984741211
2023-09-01,8.789999961853027
2023-09-05,8.75
2023-09-06,8.539999961853027
2023-09-07,8.569999694824219
2023-09-08,8.550000190734863
2023-09-11,8.899999618530273
2023-09-12,9.0
2023-09-13,8.800000190734863
2023-09-14,9.050000190734863
2023-09-15,9.069999694824219
2023-09-18,8.670000076293945
2023-09-19,8.619999885559082
2023-09-20,8.319999694824219
2023-09-21,7.949999809265137
2023-09-22,7.539999961853027
2023-09-25,7.510000228881836
2023-09-26,7.400000095367432
2023-09-27,7.599999904632568
2023-09-28,7.769999980926514
2023-09-29,7.989999771118164
2023-10-02,7.840000152587891
2023-10-03,7.28000020980835
2023-10-04,7.46999979019165
2023-10-05,7.650000095367432
2023-10-06,7.989999771118164
2023-10-09,8.180000305175781
2023-10-10,8.359999656677246
2023-10-11,8.59000015258789
2023-10-12,8.390000343322754
2023-10-13,8.119999885559082
2023-10-16,8.25
2023-10-17,8.25
2023-10-18,7.769999980926514
2023-10-19,7.630000114440918
2023-10-20,7.369999885559082
2023-10-23,7.260000228881836
2023-10-24,7.380000114440918
2023-10-25,7.079999923706055
2023-10-26,6.900000095367432
2023-10-27,6.869999885559082
2023-10-30,6.940000057220459
2023-10-31,7.550000190734863
2023-11-01,7.579999923706055
2023-11-02,8.170000076293945
2023-11-03,8.010000228881836
2023-11-06,7.489999771118164
2023-11-07,7.420000076293945
2023-11-08,7.309999942779541
2023-11-09,6.849999904632568
2023-11-10,6.940000057220459
2023-11-13,7.039999961853027
2023-11-14,7.480000019073486
2023-11-15,7.369999885559082
2023-11-16,6.710000038146973
2023-11-17,6.829999923706055
2023-11-20,6.614999771118164
2023-11-21,6.71999979019165
2023-11-22,6.900000095367432
2023-11-24,6.860000133514404
2023-11-27,7.03000020980835
2023-11-28,7.340000152587891
2023-11-29,7.349999904632568
2023-11-30,7.289999961853027
2023-12-01,7.829999923706055
2023-12-04,7.960000038146973
2023-12-05,7.989999771118164
2023-12-06,7.889999866485596
2023-12-07,7.960000038146973
2023-12-08,8.130000114440918
2023-12-11,8.069999694824219
2023-12-12,7.949999809265137
2023-12-13,8.9399995803833
2023-12-14,9.470000267028809
2023-12-15,9.350000381469727
2023-12-18,9.65999984741211
2023-12-19,9.9399995803833
2023-12-20,9.3100004196167
2023-12-21,9.640000343322754
2023-12-22,9.710000038146973
2023-12-26,9.960000038146973
2023-12-27,10.319999694824219
2023-12-28,10.279999732971191
2023-12-29,9.949999809265137
2024-01-02,9.649999618530273
2024-01-03,8.3100004196167
2024-01-04,8.420000076293945
2024-01-05,8.220000267028809
2024-01-08,8.529999732971191
2024-01-09,8.319999694824219
2024-01-10,8.479999542236328
2024-01-11,8.170000076293945
2024-01-12,7.889999866485596
2024-01-16,7.71999979019165
2024-01-17,7.53000020980835
2024-01-18,7.409999847412109
2024-01-19,7.489999771118164
2024-01-22,7.920000076293945
2024-01-23,7.75
2024-01-24,7.559999942779541
2024-01-25,7.650000095367432
2024-01-26,7.619999885559082
2024-01-29,9.15999984741211
2024-01-30,8.399999618530273
2024-01-31,7.829999923706055
2024-02-01,7.730000019073486
2024-02-02,7.880000114440918
2024-02-05,7.579999923706055
2024-02-06,7.800000190734863
2024-02-07,7.659999847412109
2024-02-08,8.079999923706055
2024-02-09,8.130000114440918
2024-02-12,8.329999923706055
2024-02-13,8.020000457763672
2024-02-14,8.420000076293945
2024-02-15,8.529999732971191
2024-02-16,8.359999656677246
2024-02-20,8.510000228881836
2024-02-21,8.109999656677246
2024-02-22,8.15999984741211
2024-02-23,8.170000076293945
2024-02-26,8.539999961853027
2024-02-27,9.149999618530273
2024-02-28,8.859999656677246
2024-02-29,8.979999542236328
2024-03-01,8.989999771118164
2024-03-04,8.579999923706055
2024-03-05,7.269999980926514
2024-03-06,7.400000095367432
2024-03-07,7.46999979019165
2024-03-08,7.710000038146973
2024-03-11,7.679999828338623
2024-03-12,7.480000019073486
2024-03-13,7.380000114440918
2024-03-14,7.050000190734863
2024-03-15,7.03000020980835
2024-03-18,7.079999923706055
2024-03-19,6.920000076293945
2024-03-20,7.360000133514404
2024-03-21,7.440000057220459
2024-03-22,7.300000190734863
2024-03-25,7.449999809265137
2024-03-26,7.199999809265137
2024-03-27,7.360000133514404
2024-03-28,7.300000190734863
2024-04-01,7.21999979019165
2024-04-02,7.199999809265137
2024-04-03,7.539999961853027
2024-04-04,7.309999942779541
2024-04-05,7.400000095367432
2024-04-08,7.760000228881836
2024-04-09,7.889999866485596
2024-04-10,7.559999942779541
2024-04-11,7.639999866485596
2024-04-12,7.329999923706055
2024-04-15,7.119999885559082
2024-04-16,7.199999809265137
2024-04-17,7.159999847412109
2024-04-18,7.130000114440918
2024-04-19,7.110000133514404
2024-04-22,7.25
2024-04-23,7.579999923706055
2024-04-24,7.599999904632568
2024-04-25,7.590000152587891
2024-04-26,7.869999885559082
2024-04-29,7.045000076293945
2024-04-30,6.78000020980835
2024-05-01,6.920000076293945
2024-05-02,6.989999771118164
2024-05-03,6.960000038146973
2024-05-06,7.159999847412109
2024-05-07,7.059999942779541
2024-05-08,7.050000190734863
2024-05-09,7.059999942779541
2024-05-10,6.940000057220459
2024-05-13,7.110000133514404
2024-05-14,7.46999979019165
2024-05-15,7.269999980926514
2024-05-16,7.119999885559082
2024-05-17,7.28000020980835
2024-05-20,7.190000057220459
2024-05-21,7.079999923706055
2024-05-22,7.019999980926514
2024-05-23,6.829999923706055
2024-05-24,6.920000076293945
2024-05-28,6.889999866485596
2024-05-29,6.849999904632568
2024-05-30,6.909999847412109
2024-05-31,6.900000095367432
2024-06-03,6.769999980926514
2024-06-04,6.71999979019165
2024-06-05,6.909999847412109
2024-06-06,7.079999923706055
2024-06-07,6.989999771118164
2024-06-10,7.03000020980835
2024-06-11,7.0
2024-06-12,7.070000171661377
2024-06-13,6.800000190734863
2024-06-14,6.460000038146973
2024-06-17,6.460000038146973
2024-06-18,6.420000076293945
2024-06-20,6.320000171661377
2024-06-21,6.320000171661377
2024-06-24,6.539999961853027
2024-06-25,6.449999809265137
2024-06-26,6.460000038146973
2024-06-27,6.539999961853027
2024-06-28,6.610000133514404
2024-07-01,6.429999828338623
2024-07-02,6.449999809265137
2024-07-03,6.519999980926514
2024-07-05,6.46999979019165
2024-07-08,6.349999904632568
2024-07-09,6.380000114440918
2024-07-10,6.570000171661377
2024-07-11,6.769999980926514
2024-07-12,6.96999979019165
2024-07-15,7.329999923706055
2024-07-16,7.75
2024-07-17,7.840000152587891
2024-07-18,7.53000020980835
2024-07-19,7.46999979019165
2024-07-22,7.539999961853027
2024-07-23,7.429999828338623
2024-07-24,7.099999904632568
2024-07-25,7.269999980926514
2024-07-26,7.409999847412109
2024-07-29,7.329999923706055
2024-07-30,7.420000076293945
2024-07-31,7.539999961853027
2024-08-01,7.159999847412109
2024-08-02,6.650000095367432
2024-08-05,6.539999961853027
2024-08-06,6.429999828338623
2024-08-07,6.320000171661377
2024-08-08,6.639999866485596
2024-08-09,6.639999866485596
2024-08-12,6.480000019073486
2024-08-13,6.639999866485596
2024-08-14,6.610000133514404
2024-08-15,6.909999847412109
2024-08-16,7.0
2024-08-19,7.460000038146973
2024-08-20,7.369999885559082
2024-08-21,7.300000190734863
2024-08-22,7.190000057220459
2024-08-23,7.519999980926514
2024-08-26,7.670000076293945
2024-08-27,7.769999980926514
2024-08-28,7.489999771118164
2024-08-29,8.029999732971191
2024-08-30,7.989999771118164
2024-09-03,7.53000020980835
2024-09-04,7.480000019073486
2024-09-05,7.260000228881836
2024-09-06,7.010000228881836
2024-09-09,7.079999923706055
2024-09-10,7.050000190734863
2024-09-11,7.309999942779541
2024-09-12,7.460000038146973
2024-09-13,7.739999771118164
2024-09-16,8.0600004196167
2024-09-17,8.119999885559082
2024-09-18,8.109999656677246
2024-09-19,8.1899995803833
2024-09-20,8.050000190734863
2024-09-23,7.920000076293945
2024-09-24,7.829999923706055
2024-09-25,7.730000019073486
2024-09-26,7.760000228881836
2024-09-27,7.949999809265137
2024-09-30,7.860000133514404
2024-10-01,7.630000114440918
2024-10-02,7.789999961853027
2024-10-03,7.829999923706055
2024-10-04,8.390000343322754
2024-10-07,8.270000457763672
2024-10-08,8.40999984741211
2024-10-09,8.59000015258789
2024-10-10,8.630000114440918
2024-10-11,9.010000228881836
2024-10-14,10.039999961853027
2024-10-15,10.180000305175781
2024-10-16,10.039999961853027
2024-10-17,9.869999885559082
2024-10-18,10.180000305175781
2024-10-21,10.399999618530273
2024-10-22,10.579999923706055
2024-10-23,10.420000076293945
2024-10-24,10.930000305175781
2024-10-25,10.989999771118164
2024-10-28,11.1899995803833
2024-10-29,10.470000267028809
2024-10-30,11.220000267028809
2024-10-31,11.170000076293945
2024-11-01,11.039999961853027
2024-11-04,10.90999984741211
2024-11-05,11.420000076293945
2024-11-06,11.8100004196167
2024-11-07,11.899999618530273
2024-11-08,13.010000228881836
2024-11-11,14.109999656677246
2024-11-12,13.819999694824219
2024-11-13,13.5
2024-11-14,13.399999618530273
2024-11-15,13.630000114440918
2024-11-18,13.930000305175781
2024-11-19,14.420000076293945
2024-11-20,14.670000076293945
2024-11-21,15.010000228881836
