Date,OTEX
2022-12-12,28.860000610351562
2022-12-13,29.65999984741211
2022-12-14,29.43000030517578
2022-12-15,28.809999465942383
2022-12-16,28.739999771118164
2022-12-19,28.6200008392334
2022-12-20,28.770000457763672
2022-12-21,29.290000915527344
2022-12-22,28.899999618530273
2022-12-23,28.959999084472656
2022-12-27,28.950000762939453
2022-12-28,28.860000610351562
2022-12-29,29.950000762939453
2022-12-30,29.639999389648438
2023-01-03,30.079999923706055
2023-01-04,31.100000381469727
2023-01-05,30.06999969482422
2023-01-06,30.469999313354492
2023-01-09,30.84000015258789
2023-01-10,30.940000534057617
2023-01-11,31.670000076293945
2023-01-12,32.310001373291016
2023-01-13,32.61000061035156
2023-01-17,32.810001373291016
2023-01-18,32.310001373291016
2023-01-19,32.560001373291016
2023-01-20,33.06999969482422
2023-01-23,33.900001525878906
2023-01-24,33.2400016784668
2023-01-25,33.029998779296875
2023-01-26,33.9900016784668
2023-01-27,33.959999084472656
2023-01-30,33.119998931884766
2023-01-31,33.54999923706055
2023-02-01,32.9900016784668
2023-02-02,33.2599983215332
2023-02-03,34.70000076293945
2023-02-06,34.849998474121094
2023-02-07,34.75
2023-02-08,35.40999984741211
2023-02-09,35.959999084472656
2023-02-10,35.310001373291016
2023-02-13,35.41999816894531
2023-02-14,35.7400016784668
2023-02-15,36.2400016784668
2023-02-16,35.310001373291016
2023-02-17,35.18000030517578
2023-02-21,34.83000183105469
2023-02-22,34.58000183105469
2023-02-23,34.650001525878906
2023-02-24,34.119998931884766
2023-02-27,34.099998474121094
2023-02-28,34.380001068115234
2023-03-01,34.2400016784668
2023-03-02,34.27000045776367
2023-03-03,35.279998779296875
2023-03-06,35.2599983215332
2023-03-07,34.7400016784668
2023-03-08,35.02000045776367
2023-03-09,35.27000045776367
2023-03-10,34.38999938964844
2023-03-13,35.61000061035156
2023-03-14,36.369998931884766
2023-03-15,35.47999954223633
2023-03-16,36.599998474121094
2023-03-17,36.68000030517578
2023-03-20,37.65999984741211
2023-03-21,38.27000045776367
2023-03-22,37.040000915527344
2023-03-23,37.2400016784668
2023-03-24,36.9900016784668
2023-03-27,37.36000061035156
2023-03-28,37.68000030517578
2023-03-29,37.619998931884766
2023-03-30,37.959999084472656
2023-03-31,38.54999923706055
2023-04-03,38.41999816894531
2023-04-04,38.41999816894531
2023-04-05,38.08000183105469
2023-04-06,38.22999954223633
2023-04-10,38.33000183105469
2023-04-11,38.70000076293945
2023-04-12,38.77000045776367
2023-04-13,39.68000030517578
2023-04-14,39.2599983215332
2023-04-17,38.9900016784668
2023-04-18,38.75
2023-04-19,38.20000076293945
2023-04-20,38.22999954223633
2023-04-21,37.79999923706055
2023-04-24,37.63999938964844
2023-04-25,37.130001068115234
2023-04-26,37.209999084472656
2023-04-27,37.86000061035156
2023-04-28,37.88999938964844
2023-05-01,37.779998779296875
2023-05-02,37.66999816894531
2023-05-03,37.58000183105469
2023-05-04,36.560001373291016
2023-05-05,41.40999984741211
2023-05-08,41.43000030517578
2023-05-09,41.66999816894531
2023-05-10,41.470001220703125
2023-05-11,40.2599983215332
2023-05-12,40.18000030517578
2023-05-15,40.75
2023-05-16,40.75
2023-05-17,40.869998931884766
2023-05-18,41.540000915527344
2023-05-19,41.59000015258789
2023-05-22,41.97999954223633
2023-05-23,40.720001220703125
2023-05-24,40.25
2023-05-25,40.790000915527344
2023-05-26,41.689998626708984
2023-05-30,41.45000076293945
2023-05-31,41.619998931884766
2023-06-01,41.630001068115234
2023-06-02,42.099998474121094
2023-06-05,42.59000015258789
2023-06-06,43.18000030517578
2023-06-07,41.7599983215332
2023-06-08,41.61000061035156
2023-06-09,42.08000183105469
2023-06-12,42.66999816894531
2023-06-13,42.43000030517578
2023-06-14,42.0
2023-06-15,41.939998626708984
2023-06-16,41.4900016784668
2023-06-20,41.0
2023-06-21,40.58000183105469
2023-06-22,40.45000076293945
2023-06-23,40.09000015258789
2023-06-26,40.119998931884766
2023-06-27,40.560001373291016
2023-06-28,40.77000045776367
2023-06-29,40.77000045776367
2023-06-30,41.54999923706055
2023-07-03,41.599998474121094
2023-07-05,40.7400016784668
2023-07-06,39.88999938964844
2023-07-07,39.599998474121094
2023-07-10,39.900001525878906
2023-07-11,40.290000915527344
2023-07-12,40.95000076293945
2023-07-13,42.040000915527344
2023-07-14,41.560001373291016
2023-07-17,41.900001525878906
2023-07-18,41.790000915527344
2023-07-19,42.11000061035156
2023-07-20,41.4900016784668
2023-07-21,41.79999923706055
2023-07-24,42.220001220703125
2023-07-25,43.130001068115234
2023-07-26,42.06999969482422
2023-07-27,41.54999923706055
2023-07-28,42.29999923706055
2023-07-31,42.95000076293945
2023-08-01,42.439998626708984
2023-08-02,40.849998474121094
2023-08-03,40.47999954223633
2023-08-04,36.790000915527344
2023-08-07,36.59000015258789
2023-08-08,36.849998474121094
2023-08-09,37.36000061035156
2023-08-10,37.52000045776367
2023-08-11,38.040000915527344
2023-08-14,38.150001525878906
2023-08-15,37.34000015258789
2023-08-16,37.13999938964844
2023-08-17,36.72999954223633
2023-08-18,36.900001525878906
2023-08-21,37.349998474121094
2023-08-22,37.790000915527344
2023-08-23,38.709999084472656
2023-08-24,38.400001525878906
2023-08-25,39.06999969482422
2023-08-28,38.9900016784668
2023-08-29,39.61000061035156
2023-08-30,39.81999969482422
2023-08-31,40.2599983215332
2023-09-01,40.459999084472656
2023-09-05,40.02000045776367
2023-09-06,39.939998626708984
2023-09-07,39.18000030517578
2023-09-08,39.02000045776367
2023-09-11,39.400001525878906
2023-09-12,39.20000076293945
2023-09-13,38.56999969482422
2023-09-14,39.290000915527344
2023-09-15,38.97999954223633
2023-09-18,38.849998474121094
2023-09-19,37.25
2023-09-20,36.88999938964844
2023-09-21,35.40999984741211
2023-09-22,35.61000061035156
2023-09-25,35.59000015258789
2023-09-26,34.66999816894531
2023-09-27,34.650001525878906
2023-09-28,34.93000030517578
2023-09-29,35.099998474121094
2023-10-02,34.97999954223633
2023-10-03,34.150001525878906
2023-10-04,34.59000015258789
2023-10-05,35.04999923706055
2023-10-06,35.33000183105469
2023-10-09,35.16999816894531
2023-10-10,35.560001373291016
2023-10-11,36.029998779296875
2023-10-12,34.970001220703125
2023-10-13,34.47999954223633
2023-10-16,34.630001068115234
2023-10-17,34.5
2023-10-18,33.90999984741211
2023-10-19,33.40999984741211
2023-10-20,33.2400016784668
2023-10-23,33.18000030517578
2023-10-24,33.38999938964844
2023-10-25,33.119998931884766
2023-10-26,32.290000915527344
2023-10-27,32.459999084472656
2023-10-30,33.27000045776367
2023-10-31,33.400001525878906
2023-11-01,33.47999954223633
2023-11-02,34.459999084472656
2023-11-03,36.29999923706055
2023-11-06,35.599998474121094
2023-11-07,36.130001068115234
2023-11-08,36.20000076293945
2023-11-09,36.02000045776367
2023-11-10,36.630001068115234
2023-11-13,36.83000183105469
2023-11-14,37.56999969482422
2023-11-15,38.470001220703125
2023-11-16,38.52000045776367
2023-11-17,38.7400016784668
2023-11-20,38.91999816894531
2023-11-21,38.75
2023-11-22,38.720001220703125
2023-11-24,39.130001068115234
2023-11-27,39.77000045776367
2023-11-28,40.34000015258789
2023-11-29,40.66999816894531
2023-11-30,40.13999938964844
2023-12-01,40.72999954223633
2023-12-04,40.279998779296875
2023-12-05,40.209999084472656
2023-12-06,39.7400016784668
2023-12-07,39.77000045776367
2023-12-08,39.93000030517578
2023-12-11,40.31999969482422
2023-12-12,40.54999923706055
2023-12-13,41.0
2023-12-14,41.59000015258789
2023-12-15,41.11000061035156
2023-12-18,41.25
2023-12-19,41.220001220703125
2023-12-20,41.0099983215332
2023-12-21,42.11000061035156
2023-12-22,42.150001525878906
2023-12-26,42.439998626708984
2023-12-27,42.599998474121094
2023-12-28,42.29999923706055
2023-12-29,42.02000045776367
2024-01-02,40.650001525878906
2024-01-03,39.810001373291016
2024-01-04,39.7400016784668
2024-01-05,40.130001068115234
2024-01-08,41.290000915527344
2024-01-09,40.880001068115234
2024-01-10,41.56999969482422
2024-01-11,42.15999984741211
2024-01-12,41.54999923706055
2024-01-16,40.31999969482422
2024-01-17,39.91999816894531
2024-01-18,40.900001525878906
2024-01-19,41.16999816894531
2024-01-22,41.70000076293945
2024-01-23,41.540000915527344
2024-01-24,41.88999938964844
2024-01-25,43.130001068115234
2024-01-26,43.5
2024-01-29,44.16999816894531
2024-01-30,44.029998779296875
2024-01-31,43.61000061035156
2024-02-01,44.09000015258789
2024-02-02,43.06999969482422
2024-02-05,41.88999938964844
2024-02-06,41.33000183105469
2024-02-07,40.90999984741211
2024-02-08,41.099998474121094
2024-02-09,41.86000061035156
2024-02-12,40.779998779296875
2024-02-13,39.08000183105469
2024-02-14,40.25
2024-02-15,40.54999923706055
2024-02-16,39.97999954223633
2024-02-20,39.20000076293945
2024-02-21,38.040000915527344
2024-02-22,38.79999923706055
2024-02-23,38.68000030517578
2024-02-26,38.459999084472656
2024-02-27,39.16999816894531
2024-02-28,38.68000030517578
2024-02-29,38.4900016784668
2024-03-01,39.2599983215332
2024-03-04,39.540000915527344
2024-03-05,37.88999938964844
2024-03-06,37.58000183105469
2024-03-07,38.63999938964844
2024-03-08,38.41999816894531
2024-03-11,38.65999984741211
2024-03-12,38.31999969482422
2024-03-13,39.150001525878906
2024-03-14,38.7599983215332
2024-03-15,38.47999954223633
2024-03-18,38.599998474121094
2024-03-19,38.38999938964844
2024-03-20,39.29999923706055
2024-03-21,39.95000076293945
2024-03-22,39.130001068115234
2024-03-25,39.18000030517578
2024-03-26,39.380001068115234
2024-03-27,38.810001373291016
2024-03-28,38.83000183105469
2024-04-01,38.40999984741211
2024-04-02,37.970001220703125
2024-04-03,37.970001220703125
2024-04-04,37.45000076293945
2024-04-05,37.599998474121094
2024-04-08,37.150001525878906
2024-04-09,37.29999923706055
2024-04-10,36.150001525878906
2024-04-11,35.90999984741211
2024-04-12,35.52000045776367
2024-04-15,34.720001220703125
2024-04-16,34.470001220703125
2024-04-17,34.599998474121094
2024-04-18,34.75
2024-04-19,35.04999923706055
2024-04-22,35.45000076293945
2024-04-23,36.09000015258789
2024-04-24,36.02000045776367
2024-04-25,35.7400016784668
2024-04-26,35.68000030517578
2024-04-29,35.4900016784668
2024-04-30,35.310001373291016
2024-05-01,35.349998474121094
2024-05-02,35.470001220703125
2024-05-03,30.25
2024-05-06,30.219999313354492
2024-05-07,30.25
2024-05-08,30.530000686645508
2024-05-09,30.1299991607666
2024-05-10,30.350000381469727
2024-05-13,30.610000610351562
2024-05-14,30.549999237060547
2024-05-15,30.8700008392334
2024-05-16,30.68000030517578
2024-05-17,30.479999542236328
2024-05-20,31.1299991607666
2024-05-21,30.93000030517578
2024-05-22,30.940000534057617
2024-05-23,30.350000381469727
2024-05-24,30.06999969482422
2024-05-28,29.850000381469727
2024-05-29,29.540000915527344
2024-05-30,28.84000015258789
2024-05-31,29.25
2024-06-03,28.90999984741211
2024-06-04,27.829999923706055
2024-06-05,28.09000015258789
2024-06-06,28.170000076293945
2024-06-07,27.700000762939453
2024-06-10,28.270000457763672
2024-06-11,28.329999923706055
2024-06-12,28.81999969482422
2024-06-13,28.59000015258789
2024-06-14,28.780000686645508
2024-06-17,29.31999969482422
2024-06-18,28.899999618530273
2024-06-20,29.100000381469727
2024-06-21,29.690000534057617
2024-06-24,29.389999389648438
2024-06-25,29.760000228881836
2024-06-26,29.649999618530273
2024-06-27,29.850000381469727
2024-06-28,30.040000915527344
2024-07-01,30.079999923706055
2024-07-02,30.639999389648438
2024-07-03,31.100000381469727
2024-07-05,30.959999084472656
2024-07-08,31.0
2024-07-09,30.8799991607666
2024-07-10,31.18000030517578
2024-07-11,31.399999618530273
2024-07-12,31.540000915527344
2024-07-15,31.040000915527344
2024-07-16,31.709999084472656
2024-07-17,31.329999923706055
2024-07-18,30.850000381469727
2024-07-19,30.940000534057617
2024-07-22,31.270000457763672
2024-07-23,31.389999389648438
2024-07-24,30.739999771118164
2024-07-25,31.149999618530273
2024-07-26,31.5
2024-07-29,31.149999618530273
2024-07-30,31.15999984741211
2024-07-31,31.530000686645508
2024-08-01,30.489999771118164
2024-08-02,28.489999771118164
2024-08-05,28.540000915527344
2024-08-06,28.920000076293945
2024-08-07,29.020000457763672
2024-08-08,30.020000457763672
2024-08-09,30.219999313354492
2024-08-12,29.770000457763672
2024-08-13,30.739999771118164
2024-08-14,31.110000610351562
2024-08-15,31.780000686645508
2024-08-16,32.0099983215332
2024-08-19,32.45000076293945
2024-08-20,31.75
2024-08-21,32.13999938964844
2024-08-22,31.860000610351562
2024-08-23,32.59000015258789
2024-08-26,32.66999816894531
2024-08-27,32.619998931884766
2024-08-28,32.0099983215332
2024-08-29,31.889999389648438
2024-08-30,31.81999969482422
2024-09-03,31.790000915527344
2024-09-04,31.799999237060547
2024-09-05,31.799999237060547
2024-09-06,31.3799991607666
2024-09-09,31.770000457763672
2024-09-10,32.06999969482422
2024-09-11,32.29999923706055
2024-09-12,32.31999969482422
2024-09-13,32.150001525878906
2024-09-16,32.130001068115234
2024-09-17,31.780000686645508
2024-09-18,31.81999969482422
2024-09-19,32.79999923706055
2024-09-20,32.7599983215332
2024-09-23,33.099998474121094
2024-09-24,33.560001373291016
2024-09-25,33.0099983215332
2024-09-26,33.63999938964844
2024-09-27,33.09000015258789
2024-09-30,33.279998779296875
2024-10-01,32.81999969482422
2024-10-02,32.880001068115234
2024-10-03,32.939998626708984
2024-10-04,33.18000030517578
2024-10-07,32.939998626708984
2024-10-08,33.20000076293945
2024-10-09,33.77000045776367
2024-10-10,33.7400016784668
2024-10-11,33.810001373291016
2024-10-14,33.619998931884766
2024-10-15,33.599998474121094
2024-10-16,34.040000915527344
2024-10-17,33.939998626708984
2024-10-18,34.029998779296875
2024-10-21,33.470001220703125
2024-10-22,33.56999969482422
2024-10-23,32.84000015258789
2024-10-24,33.31999969482422
2024-10-25,33.279998779296875
2024-10-28,33.75
2024-10-29,33.84000015258789
2024-10-30,33.779998779296875
2024-10-31,30.0
2024-11-01,28.979999542236328
2024-11-04,28.6200008392334
2024-11-05,28.899999618530273
2024-11-06,29.209999084472656
2024-11-07,29.600000381469727
2024-11-08,29.25
2024-11-11,29.729999542236328
2024-11-12,30.09000015258789
2024-11-13,30.489999771118164
2024-11-14,28.940000534057617
2024-11-15,28.829999923706055
2024-11-18,28.25
2024-11-19,28.559999465942383
2024-11-20,28.8700008392334
2024-11-21,29.18000030517578
