Date,RIOT
2023-01-05,4.21999979019165
2023-01-06,4.28000020980835
2023-01-09,4.889999866485596
2023-01-10,5.639999866485596
2023-01-11,5.369999885559082
2023-01-12,6.150000095367432
2023-01-13,6.019999980926514
2023-01-17,6.409999847412109
2023-01-18,5.710000038146973
2023-01-19,5.78000020980835
2023-01-20,6.199999809265137
2023-01-23,6.480000019073486
2023-01-24,6.139999866485596
2023-01-25,6.230000019073486
2023-01-26,6.130000114440918
2023-01-27,6.329999923706055
2023-01-30,5.940000057220459
2023-01-31,6.269999980926514
2023-02-01,6.860000133514404
2023-02-02,7.489999771118164
2023-02-03,6.840000152587891
2023-02-06,6.679999828338623
2023-02-07,6.599999904632568
2023-02-08,6.519999980926514
2023-02-09,5.650000095367432
2023-02-10,5.510000228881836
2023-02-13,5.46999979019165
2023-02-14,5.900000095367432
2023-02-15,6.659999847412109
2023-02-16,6.360000133514404
2023-02-17,6.590000152587891
2023-02-21,6.21999979019165
2023-02-22,6.349999904632568
2023-02-23,6.369999885559082
2023-02-24,5.869999885559082
2023-02-27,6.010000228881836
2023-02-28,6.25
2023-03-01,6.139999866485596
2023-03-02,6.179999828338623
2023-03-03,6.340000152587891
2023-03-06,6.369999885559082
2023-03-07,6.170000076293945
2023-03-08,6.300000190734863
2023-03-09,5.53000020980835
2023-03-10,5.300000190734863
2023-03-13,6.25
2023-03-14,6.889999866485596
2023-03-15,6.690000057220459
2023-03-16,7.050000190734863
2023-03-17,8.100000381469727
2023-03-20,8.550000190734863
2023-03-21,9.069999694824219
2023-03-22,8.100000381469727
2023-03-23,9.470000267028809
2023-03-24,8.630000114440918
2023-03-27,8.039999961853027
2023-03-28,8.109999656677246
2023-03-29,9.229999542236328
2023-03-30,9.140000343322754
2023-03-31,9.989999771118164
2023-04-03,9.670000076293945
2023-04-04,9.5600004196167
2023-04-05,9.149999618530273
2023-04-06,9.15999984741211
2023-04-10,10.579999923706055
2023-04-11,12.380000114440918
2023-04-12,12.350000381469727
2023-04-13,13.5
2023-04-14,13.479999542236328
2023-04-17,12.930000305175781
2023-04-18,13.449999809265137
2023-04-19,12.109999656677246
2023-04-20,10.899999618530273
2023-04-21,10.520000457763672
2023-04-24,10.390000343322754
2023-04-25,10.710000038146973
2023-04-26,10.90999984741211
2023-04-27,11.84000015258789
2023-04-28,11.960000038146973
2023-05-01,10.520000457763672
2023-05-02,11.779999732971191
2023-05-03,10.739999771118164
2023-05-04,10.84000015258789
2023-05-05,11.539999961853027
2023-05-08,10.489999771118164
2023-05-09,11.4399995803833
2023-05-10,12.279999732971191
2023-05-11,10.710000038146973
2023-05-12,10.609999656677246
2023-05-15,11.079999923706055
2023-05-16,10.850000381469727
2023-05-17,11.529999732971191
2023-05-18,11.069999694824219
2023-05-19,11.079999923706055
2023-05-22,12.199999809265137
2023-05-23,11.279999732971191
2023-05-24,11.270000457763672
2023-05-25,11.069999694824219
2023-05-26,10.920000076293945
2023-05-30,12.029999732971191
2023-05-31,12.0
2023-06-01,12.40999984741211
2023-06-02,11.710000038146973
2023-06-05,10.680000305175781
2023-06-06,10.899999618530273
2023-06-07,10.430000305175781
2023-06-08,10.550000190734863
2023-06-09,10.329999923706055
2023-06-12,10.239999771118164
2023-06-13,10.260000228881836
2023-06-14,10.149999618530273
2023-06-15,9.970000267028809
2023-06-16,10.399999618530273
2023-06-20,11.25
2023-06-21,11.680000305175781
2023-06-22,11.239999771118164
2023-06-23,11.600000381469727
2023-06-26,10.770000457763672
2023-06-27,11.649999618530273
2023-06-28,11.539999961853027
2023-06-29,11.65999984741211
2023-06-30,11.819999694824219
2023-07-03,13.350000381469727
2023-07-05,13.59000015258789
2023-07-06,13.539999961853027
2023-07-07,15.479999542236328
2023-07-10,16.860000610351562
2023-07-11,17.510000228881836
2023-07-12,17.649999618530273
2023-07-13,20.290000915527344
2023-07-14,19.1200008392334
2023-07-17,18.479999542236328
2023-07-18,18.280000686645508
2023-07-19,18.93000030517578
2023-07-20,18.469999313354492
2023-07-21,18.3799991607666
2023-07-24,17.43000030517578
2023-07-25,17.950000762939453
2023-07-26,18.450000762939453
2023-07-27,17.600000381469727
2023-07-28,18.3799991607666
2023-07-31,18.520000457763672
2023-08-01,18.229999542236328
2023-08-02,17.969999313354492
2023-08-03,17.809999465942383
2023-08-04,17.110000610351562
2023-08-07,16.31999969482422
2023-08-08,17.094999313354492
2023-08-09,16.34000015258789
2023-08-10,15.0
2023-08-11,15.229999542236328
2023-08-14,14.65999984741211
2023-08-15,13.699999809265137
2023-08-16,13.100000381469727
2023-08-17,11.710000038146973
2023-08-18,11.069999694824219
2023-08-21,10.729999542236328
2023-08-22,10.550000190734863
2023-08-23,11.119999885559082
2023-08-24,10.359999656677246
2023-08-25,10.369999885559082
2023-08-28,10.489999771118164
2023-08-29,12.300000190734863
2023-08-30,12.050000190734863
2023-08-31,11.350000381469727
2023-09-01,11.039999961853027
2023-09-05,10.979999542236328
2023-09-06,11.239999771118164
2023-09-07,11.380000114440918
2023-09-08,10.949999809265137
2023-09-11,10.140000343322754
2023-09-12,10.539999961853027
2023-09-13,10.279999732971191
2023-09-14,10.970000267028809
2023-09-15,10.770000457763672
2023-09-18,10.930000305175781
2023-09-19,10.4399995803833
2023-09-20,10.020000457763672
2023-09-21,9.579999923706055
2023-09-22,9.239999771118164
2023-09-25,9.260000228881836
2023-09-26,9.0600004196167
2023-09-27,9.020000457763672
2023-09-28,9.430000305175781
2023-09-29,9.329999923706055
2023-10-02,9.880000114440918
2023-10-03,8.779999732971191
2023-10-04,9.0649995803833
2023-10-05,9.010000228881836
2023-10-06,9.920000076293945
2023-10-09,10.170000076293945
2023-10-10,10.15999984741211
2023-10-11,9.404999732971191
2023-10-12,9.199999809265137
2023-10-13,9.149999618530273
2023-10-16,9.420000076293945
2023-10-17,9.670000076293945
2023-10-18,8.84000015258789
2023-10-19,8.819999694824219
2023-10-20,8.869999885559082
2023-10-23,9.670000076293945
2023-10-24,10.670000076293945
2023-10-25,10.5600004196167
2023-10-26,9.789999961853027
2023-10-27,9.539999961853027
2023-10-30,9.609999656677246
2023-10-31,9.779999732971191
2023-11-01,10.210000038146973
2023-11-02,11.300000190734863
2023-11-03,11.390000343322754
2023-11-06,11.010000228881836
2023-11-07,11.069999694824219
2023-11-08,10.279999732971191
2023-11-09,10.210000038146973
2023-11-10,10.359999656677246
2023-11-13,9.789999961853027
2023-11-14,9.729999542236328
2023-11-15,10.680000305175781
2023-11-16,10.15999984741211
2023-11-17,10.479999542236328
2023-11-20,11.319999694824219
2023-11-21,11.170000076293945
2023-11-22,11.600000381469727
2023-11-24,12.020000457763672
2023-11-27,11.819999694824219
2023-11-28,12.859999656677246
2023-11-29,13.0
2023-11-30,12.550000190734863
2023-12-01,13.770000457763672
2023-12-04,15.0
2023-12-05,15.140000343322754
2023-12-06,14.760000228881836
2023-12-07,14.880000114440918
2023-12-08,15.829999923706055
2023-12-11,14.020000457763672
2023-12-12,14.0649995803833
2023-12-13,15.239999771118164
2023-12-14,15.75
2023-12-15,15.630000114440918
2023-12-18,16.399999618530273
2023-12-19,16.68000030517578
2023-12-20,16.450000762939453
2023-12-21,16.75
2023-12-22,17.780000686645508
2023-12-26,17.350000381469727
2023-12-27,18.6200008392334
2023-12-28,17.600000381469727
2023-12-29,15.470000267028809
2024-01-02,15.40999984741211
2024-01-03,15.039999961853027
2024-01-04,15.859999656677246
2024-01-05,14.829999923706055
2024-01-08,16.010000228881836
2024-01-09,15.739999771118164
2024-01-10,15.550000190734863
2024-01-11,13.09000015258789
2024-01-12,11.729999542236328
2024-01-16,11.289999961853027
2024-01-17,10.869999885559082
2024-01-18,10.329999923706055
2024-01-19,10.289999961853027
2024-01-22,10.600000381469727
2024-01-23,10.380000114440918
2024-01-24,10.069999694824219
2024-01-25,10.630000114440918
2024-01-26,11.350000381469727
2024-01-29,11.550000190734863
2024-01-30,11.34000015258789
2024-01-31,10.899999618530273
2024-02-01,11.300000190734863
2024-02-02,11.210000038146973
2024-02-05,10.34000015258789
2024-02-06,10.8100004196167
2024-02-07,11.319999694824219
2024-02-08,13.050000190734863
2024-02-09,14.550000190734863
2024-02-12,15.920000076293945
2024-02-13,15.4399995803833
2024-02-14,17.6200008392334
2024-02-15,16.530000686645508
2024-02-16,16.450000762939453
2024-02-20,16.040000915527344
2024-02-21,15.100000381469727
2024-02-22,15.729999542236328
2024-02-23,14.850000381469727
2024-02-26,17.3700008392334
2024-02-27,16.799999237060547
2024-02-28,15.649999618530273
2024-02-29,14.119999885559082
2024-03-01,14.4399995803833
2024-03-04,13.479999542236328
2024-03-05,12.25
2024-03-06,12.119999885559082
2024-03-07,11.970000267028809
2024-03-08,12.350000381469727
2024-03-11,11.779999732971191
2024-03-12,11.619999885559082
2024-03-13,11.729999542236328
2024-03-14,10.930000305175781
2024-03-15,11.600000381469727
2024-03-18,11.430000305175781
2024-03-19,11.09000015258789
2024-03-20,12.399999618530273
2024-03-21,11.979999542236328
2024-03-22,11.399999618530273
2024-03-25,12.4399995803833
2024-03-26,12.050000190734863
2024-03-27,12.239999771118164
2024-03-28,12.239999771118164
2024-04-01,11.470000267028809
2024-04-02,10.609999656677246
2024-04-03,10.289999961853027
2024-04-04,10.1899995803833
2024-04-05,10.199999809265137
2024-04-08,10.050000190734863
2024-04-09,10.0
2024-04-10,9.869999885559082
2024-04-11,9.75
2024-04-12,9.100000381469727
2024-04-15,8.569999694824219
2024-04-16,8.0600004196167
2024-04-17,7.96999979019165
2024-04-18,8.289999961853027
2024-04-19,9.130000114440918
2024-04-22,11.239999771118164
2024-04-23,11.850000381469727
2024-04-24,11.880000114440918
2024-04-25,12.109999656677246
2024-04-26,11.930000305175781
2024-04-29,11.079999923706055
2024-04-30,10.109999656677246
2024-05-01,9.819999694824219
2024-05-02,10.300000190734863
2024-05-03,10.420000076293945
2024-05-06,10.770000457763672
2024-05-07,10.170000076293945
2024-05-08,10.350000381469727
2024-05-09,10.279999732971191
2024-05-10,9.199999809265137
2024-05-13,9.5
2024-05-14,9.779999732971191
2024-05-15,10.380000114440918
2024-05-16,10.0
2024-05-17,10.0600004196167
2024-05-20,10.960000038146973
2024-05-21,10.609999656677246
2024-05-22,10.789999961853027
2024-05-23,9.970000267028809
2024-05-24,10.369999885559082
2024-05-28,10.34000015258789
2024-05-29,10.0
2024-05-30,10.050000190734863
2024-05-31,9.739999771118164
2024-06-03,9.649999618530273
2024-06-04,9.670000076293945
2024-06-05,9.649999618530273
2024-06-06,10.15999984741211
2024-06-07,9.720000267028809
2024-06-10,9.895000457763672
2024-06-11,9.989999771118164
2024-06-12,10.640000343322754
2024-06-13,10.979999542236328
2024-06-14,10.529999732971191
2024-06-17,10.90999984741211
2024-06-18,10.65999984741211
2024-06-20,10.420000076293945
2024-06-21,9.550000190734863
2024-06-24,9.210000038146973
2024-06-25,9.199999809265137
2024-06-26,9.029999732971191
2024-06-27,9.119999885559082
2024-06-28,9.140000343322754
2024-07-01,9.949999809265137
2024-07-02,9.720000267028809
2024-07-03,9.569999694824219
2024-07-05,9.640000343322754
2024-07-08,9.399999618530273
2024-07-09,9.140000343322754
2024-07-10,9.15999984741211
2024-07-11,9.3100004196167
2024-07-12,9.805000305175781
2024-07-15,11.479999542236328
2024-07-16,12.699999809265137
2024-07-17,12.420000076293945
2024-07-18,10.949999809265137
2024-07-19,12.029999732971191
2024-07-22,12.239999771118164
2024-07-23,11.59000015258789
2024-07-24,11.319999694824219
2024-07-25,10.729999542236328
2024-07-26,11.199999809265137
2024-07-29,10.630000114440918
2024-07-30,10.369999885559082
2024-07-31,10.1899995803833
2024-08-01,9.319999694824219
2024-08-02,8.569999694824219
2024-08-05,8.3100004196167
2024-08-06,8.40999984741211
2024-08-07,7.639999866485596
2024-08-08,8.289999961853027
2024-08-09,8.0600004196167
2024-08-12,7.610000133514404
2024-08-13,7.840000152587891
2024-08-14,7.650000095367432
2024-08-15,7.679999828338623
2024-08-16,7.989999771118164
2024-08-19,8.050000190734863
2024-08-20,8.039999961853027
2024-08-21,8.350000381469727
2024-08-22,8.050000190734863
2024-08-23,8.5
2024-08-26,8.359999656677246
2024-08-27,7.900000095367432
2024-08-28,7.639999866485596
2024-08-29,7.679999828338623
2024-08-30,7.53000020980835
2024-09-03,6.78000020980835
2024-09-04,6.849999904632568
2024-09-05,6.690000057220459
2024-09-06,6.380000114440918
2024-09-09,6.809999942779541
2024-09-10,7.239999771118164
2024-09-11,7.090000152587891
2024-09-12,7.03000020980835
2024-09-13,7.199999809265137
2024-09-16,6.960000038146973
2024-09-17,7.099999904632568
2024-09-18,7.170000076293945
2024-09-19,7.21999979019165
2024-09-20,7.190000057220459
2024-09-23,7.329999923706055
2024-09-24,7.53000020980835
2024-09-25,7.440000057220459
2024-09-26,7.769999980926514
2024-09-27,7.840000152587891
2024-09-30,7.420000076293945
2024-10-01,7.079999923706055
2024-10-02,7.25
2024-10-03,7.429999828338623
2024-10-04,7.849999904632568
2024-10-07,8.15999984741211
2024-10-08,8.15999984741211
2024-10-09,7.820000171661377
2024-10-10,7.739999771118164
2024-10-11,8.40999984741211
2024-10-14,8.739999771118164
2024-10-15,8.770000457763672
2024-10-16,9.079999923706055
2024-10-17,9.199999809265137
2024-10-18,9.859999656677246
2024-10-21,9.739999771118164
2024-10-22,9.920000076293945
2024-10-23,9.770000457763672
2024-10-24,10.1899995803833
2024-10-25,9.640000343322754
2024-10-28,10.5600004196167
2024-10-29,10.869999885559082
2024-10-30,10.479999542236328
2024-10-31,9.239999771118164
2024-11-01,9.4399995803833
2024-11-04,8.979999542236328
2024-11-05,9.710000038146973
2024-11-06,12.25
2024-11-07,12.390000343322754
2024-11-08,12.8100004196167
2024-11-11,14.970000267028809
2024-11-12,14.449999809265137
2024-11-13,12.670000076293945
2024-11-14,11.864999771118164
2024-11-15,12.369999885559082
2024-11-18,12.15999984741211
2024-11-19,12.270000457763672
2024-11-20,12.149999618530273
2024-11-21,11.760000228881836
