Date,AVT
2023-02-03,46.79999923706055
2023-02-06,46.4900016784668
2023-02-07,46.41999816894531
2023-02-08,46.06999969482422
2023-02-09,45.84000015258789
2023-02-10,46.0099983215332
2023-02-13,46.33000183105469
2023-02-14,46.31999969482422
2023-02-15,46.150001525878906
2023-02-16,46.43000030517578
2023-02-17,46.43000030517578
2023-02-21,45.43000030517578
2023-02-22,45.439998626708984
2023-02-23,45.7599983215332
2023-02-24,45.61000061035156
2023-02-27,45.34000015258789
2023-02-28,44.709999084472656
2023-03-01,45.220001220703125
2023-03-02,45.459999084472656
2023-03-03,45.56999969482422
2023-03-06,44.97999954223633
2023-03-07,44.38999938964844
2023-03-08,44.88999938964844
2023-03-09,43.84000015258789
2023-03-10,42.95000076293945
2023-03-13,42.31999969482422
2023-03-14,43.119998931884766
2023-03-15,41.939998626708984
2023-03-16,43.279998779296875
2023-03-17,43.08000183105469
2023-03-20,43.52000045776367
2023-03-21,43.290000915527344
2023-03-22,42.630001068115234
2023-03-23,42.9900016784668
2023-03-24,43.34000015258789
2023-03-27,43.2599983215332
2023-03-28,43.220001220703125
2023-03-29,44.099998474121094
2023-03-30,44.45000076293945
2023-03-31,45.20000076293945
2023-04-03,45.11000061035156
2023-04-04,44.0
2023-04-05,43.790000915527344
2023-04-06,43.2599983215332
2023-04-10,43.83000183105469
2023-04-11,44.13999938964844
2023-04-12,43.86000061035156
2023-04-13,44.13999938964844
2023-04-14,43.9900016784668
2023-04-17,43.88999938964844
2023-04-18,42.97999954223633
2023-04-19,41.70000076293945
2023-04-20,41.470001220703125
2023-04-21,41.58000183105469
2023-04-24,41.029998779296875
2023-04-25,40.41999816894531
2023-04-26,40.41999816894531
2023-04-27,40.63999938964844
2023-04-28,41.2599983215332
2023-05-01,41.130001068115234
2023-05-02,40.779998779296875
2023-05-03,40.7400016784668
2023-05-04,42.40999984741211
2023-05-05,42.7599983215332
2023-05-08,41.34000015258789
2023-05-09,41.5099983215332
2023-05-10,41.97999954223633
2023-05-11,41.630001068115234
2023-05-12,41.310001373291016
2023-05-15,41.31999969482422
2023-05-16,41.119998931884766
2023-05-17,41.86000061035156
2023-05-18,42.630001068115234
2023-05-19,42.43000030517578
2023-05-22,42.54999923706055
2023-05-23,42.709999084472656
2023-05-24,42.209999084472656
2023-05-25,44.0
2023-05-26,45.310001373291016
2023-05-30,44.97999954223633
2023-05-31,43.84000015258789
2023-06-01,43.369998931884766
2023-06-02,44.58000183105469
2023-06-05,43.619998931884766
2023-06-06,44.599998474121094
2023-06-07,46.34000015258789
2023-06-08,46.7599983215332
2023-06-09,46.560001373291016
2023-06-12,47.369998931884766
2023-06-13,48.33000183105469
2023-06-14,48.5
2023-06-15,48.47999954223633
2023-06-16,48.0099983215332
2023-06-20,47.77000045776367
2023-06-21,47.599998474121094
2023-06-22,47.63999938964844
2023-06-23,47.22999954223633
2023-06-26,47.130001068115234
2023-06-27,47.47999954223633
2023-06-28,47.869998931884766
2023-06-29,49.65999984741211
2023-06-30,50.45000076293945
2023-07-03,50.09000015258789
2023-07-05,49.7400016784668
2023-07-06,49.290000915527344
2023-07-07,49.61000061035156
2023-07-10,49.380001068115234
2023-07-11,50.040000915527344
2023-07-12,50.0099983215332
2023-07-13,50.61000061035156
2023-07-14,49.150001525878906
2023-07-17,49.20000076293945
2023-07-18,49.619998931884766
2023-07-19,48.790000915527344
2023-07-20,47.90999984741211
2023-07-21,47.31999969482422
2023-07-24,47.4900016784668
2023-07-25,48.08000183105469
2023-07-26,47.970001220703125
2023-07-27,48.060001373291016
2023-07-28,47.81999969482422
2023-07-31,48.5
2023-08-01,48.540000915527344
2023-08-02,48.130001068115234
2023-08-03,45.880001068115234
2023-08-04,45.56999969482422
2023-08-07,45.77000045776367
2023-08-08,46.060001373291016
2023-08-09,45.86000061035156
2023-08-10,45.939998626708984
2023-08-11,45.83000183105469
2023-08-14,46.119998931884766
2023-08-15,45.63999938964844
2023-08-16,44.95000076293945
2023-08-17,48.58000183105469
2023-08-18,48.54999923706055
2023-08-21,48.900001525878906
2023-08-22,48.90999984741211
2023-08-23,49.61000061035156
2023-08-24,48.81999969482422
2023-08-25,49.47999954223633
2023-08-28,49.41999816894531
2023-08-29,50.0099983215332
2023-08-30,50.529998779296875
2023-08-31,50.75
2023-09-01,50.9900016784668
2023-09-05,49.79999923706055
2023-09-06,49.38999938964844
2023-09-07,48.08000183105469
2023-09-08,48.02000045776367
2023-09-11,48.220001220703125
2023-09-12,47.97999954223633
2023-09-13,47.459999084472656
2023-09-14,48.36000061035156
2023-09-15,47.779998779296875
2023-09-18,47.7599983215332
2023-09-19,48.0
2023-09-20,47.72999954223633
2023-09-21,47.5099983215332
2023-09-22,47.689998626708984
2023-09-25,48.25
2023-09-26,46.97999954223633
2023-09-27,47.61000061035156
2023-09-28,48.959999084472656
2023-09-29,48.189998626708984
2023-10-02,48.38999938964844
2023-10-03,47.560001373291016
2023-10-04,48.0
2023-10-05,48.08000183105469
2023-10-06,48.38999938964844
2023-10-09,48.119998931884766
2023-10-10,48.66999816894531
2023-10-11,48.66999816894531
2023-10-12,48.060001373291016
2023-10-13,47.2400016784668
2023-10-16,47.7599983215332
2023-10-17,47.970001220703125
2023-10-18,47.09000015258789
2023-10-19,46.349998474121094
2023-10-20,46.599998474121094
2023-10-23,46.4900016784668
2023-10-24,46.290000915527344
2023-10-25,45.40999984741211
2023-10-26,46.060001373291016
2023-10-27,45.689998626708984
2023-10-30,45.88999938964844
2023-10-31,46.33000183105469
2023-11-01,46.13999938964844
2023-11-02,45.369998931884766
2023-11-03,46.599998474121094
2023-11-06,46.220001220703125
2023-11-07,46.04999923706055
2023-11-08,45.540000915527344
2023-11-09,45.290000915527344
2023-11-10,46.61000061035156
2023-11-13,46.04999923706055
2023-11-14,47.880001068115234
2023-11-15,48.70000076293945
2023-11-16,47.83000183105469
2023-11-17,47.7599983215332
2023-11-20,47.97999954223633
2023-11-21,47.16999816894531
2023-11-22,47.290000915527344
2023-11-24,47.209999084472656
2023-11-27,47.02000045776367
2023-11-28,46.5
2023-11-29,46.88999938964844
2023-11-30,46.7599983215332
2023-12-01,47.43000030517578
2023-12-04,47.619998931884766
2023-12-05,46.470001220703125
2023-12-06,46.0099983215332
2023-12-07,46.880001068115234
2023-12-08,47.5
2023-12-11,48.150001525878906
2023-12-12,48.0
2023-12-13,48.15999984741211
2023-12-14,49.4900016784668
2023-12-15,49.220001220703125
2023-12-18,49.02000045776367
2023-12-19,49.5
2023-12-20,49.2599983215332
2023-12-21,49.7400016784668
2023-12-22,50.439998626708984
2023-12-26,50.88999938964844
2023-12-27,50.7400016784668
2023-12-28,50.66999816894531
2023-12-29,50.400001525878906
2024-01-02,49.18000030517578
2024-01-03,48.380001068115234
2024-01-04,47.63999938964844
2024-01-05,47.4900016784668
2024-01-08,47.9900016784668
2024-01-09,47.34000015258789
2024-01-10,47.380001068115234
2024-01-11,47.47999954223633
2024-01-12,47.099998474121094
2024-01-16,46.849998474121094
2024-01-17,46.20000076293945
2024-01-18,47.220001220703125
2024-01-19,47.58000183105469
2024-01-22,47.93000030517578
2024-01-23,48.15999984741211
2024-01-24,48.060001373291016
2024-01-25,47.83000183105469
2024-01-26,47.279998779296875
2024-01-29,47.599998474121094
2024-01-30,47.869998931884766
2024-01-31,45.29999923706055
2024-02-01,45.36000061035156
2024-02-02,45.63999938964844
2024-02-05,45.11000061035156
2024-02-06,44.43000030517578
2024-02-07,43.95000076293945
2024-02-08,44.720001220703125
2024-02-09,44.91999816894531
2024-02-12,45.43000030517578
2024-02-13,44.099998474121094
2024-02-14,45.08000183105469
2024-02-15,45.470001220703125
2024-02-16,45.040000915527344
2024-02-20,45.040000915527344
2024-02-21,45.70000076293945
2024-02-22,46.439998626708984
2024-02-23,46.34000015258789
2024-02-26,46.099998474121094
2024-02-27,45.9900016784668
2024-02-28,46.34000015258789
2024-02-29,46.59000015258789
2024-03-01,47.56999969482422
2024-03-04,47.59000015258789
2024-03-05,47.27000045776367
2024-03-06,47.43000030517578
2024-03-07,47.29999923706055
2024-03-08,46.58000183105469
2024-03-11,46.900001525878906
2024-03-12,47.22999954223633
2024-03-13,48.43000030517578
2024-03-14,47.5
2024-03-15,46.9900016784668
2024-03-18,46.130001068115234
2024-03-19,46.45000076293945
2024-03-20,47.0
2024-03-21,47.83000183105469
2024-03-22,47.790000915527344
2024-03-25,48.45000076293945
2024-03-26,48.400001525878906
2024-03-27,49.470001220703125
2024-03-28,49.58000183105469
2024-04-01,49.2599983215332
2024-04-02,48.84000015258789
2024-04-03,49.2400016784668
2024-04-04,48.130001068115234
2024-04-05,48.529998779296875
2024-04-08,48.689998626708984
2024-04-09,49.38999938964844
2024-04-10,47.93000030517578
2024-04-11,48.5
2024-04-12,47.22999954223633
2024-04-15,47.09000015258789
2024-04-16,47.11000061035156
2024-04-17,46.59000015258789
2024-04-18,46.540000915527344
2024-04-19,46.65999984741211
2024-04-22,47.380001068115234
2024-04-23,48.470001220703125
2024-04-24,49.2400016784668
2024-04-25,49.58000183105469
2024-04-26,50.099998474121094
2024-04-29,49.959999084472656
2024-04-30,48.869998931884766
2024-05-01,48.06999969482422
2024-05-02,48.63999938964844
2024-05-03,49.40999984741211
2024-05-06,49.7400016784668
2024-05-07,51.09000015258789
2024-05-08,52.2400016784668
2024-05-09,51.75
2024-05-10,51.75
2024-05-13,52.560001373291016
2024-05-14,53.290000915527344
2024-05-15,53.45000076293945
2024-05-16,53.06999969482422
2024-05-17,53.33000183105469
2024-05-20,53.77000045776367
2024-05-21,54.13999938964844
2024-05-22,54.790000915527344
2024-05-23,53.97999954223633
2024-05-24,54.95000076293945
2024-05-28,54.83000183105469
2024-05-29,53.380001068115234
2024-05-30,54.58000183105469
2024-05-31,54.599998474121094
2024-06-03,54.619998931884766
2024-06-04,53.77000045776367
2024-06-05,54.45000076293945
2024-06-06,53.709999084472656
2024-06-07,53.43000030517578
2024-06-10,54.189998626708984
2024-06-11,53.45000076293945
2024-06-12,53.75
2024-06-13,53.470001220703125
2024-06-14,52.20000076293945
2024-06-17,52.66999816894531
2024-06-18,52.849998474121094
2024-06-20,52.310001373291016
2024-06-21,52.400001525878906
2024-06-24,52.459999084472656
2024-06-25,51.90999984741211
2024-06-26,51.70000076293945
2024-06-27,50.93000030517578
2024-06-28,51.4900016784668
2024-07-01,50.720001220703125
2024-07-02,50.81999969482422
2024-07-03,51.099998474121094
2024-07-05,50.560001373291016
2024-07-08,51.369998931884766
2024-07-09,50.79999923706055
2024-07-10,51.630001068115234
2024-07-11,52.83000183105469
2024-07-12,52.90999984741211
2024-07-15,52.88999938964844
2024-07-16,54.16999816894531
2024-07-17,54.33000183105469
2024-07-18,53.16999816894531
2024-07-19,52.349998474121094
2024-07-22,53.65999984741211
2024-07-23,53.099998474121094
2024-07-24,52.040000915527344
2024-07-25,51.84000015258789
2024-07-26,52.84000015258789
2024-07-29,53.18000030517578
2024-07-30,53.15999984741211
2024-07-31,53.7599983215332
2024-08-01,52.43000030517578
2024-08-02,50.7599983215332
2024-08-05,49.88999938964844
2024-08-06,50.22999954223633
2024-08-07,49.939998626708984
2024-08-08,53.369998931884766
2024-08-09,52.95000076293945
2024-08-12,52.709999084472656
2024-08-13,53.2400016784668
2024-08-14,53.29999923706055
2024-08-15,54.58000183105469
2024-08-16,54.220001220703125
2024-08-19,55.43000030517578
2024-08-20,54.290000915527344
2024-08-21,55.119998931884766
2024-08-22,54.59000015258789
2024-08-23,55.29999923706055
2024-08-26,55.02000045776367
2024-08-27,54.90999984741211
2024-08-28,54.470001220703125
2024-08-29,54.790000915527344
2024-08-30,55.18000030517578
2024-09-03,52.16999816894531
2024-09-04,52.130001068115234
2024-09-05,51.83000183105469
2024-09-06,50.7400016784668
2024-09-09,49.900001525878906
2024-09-10,49.630001068115234
2024-09-11,50.11000061035156
2024-09-12,49.9900016784668
2024-09-13,50.63999938964844
2024-09-16,51.099998474121094
2024-09-17,51.47999954223633
2024-09-18,51.09000015258789
2024-09-19,52.54999923706055
2024-09-20,52.79999923706055
2024-09-23,52.84000015258789
2024-09-24,53.09000015258789
2024-09-25,52.63999938964844
2024-09-26,54.380001068115234
2024-09-27,54.349998474121094
2024-09-30,54.310001373291016
2024-10-01,53.45000076293945
2024-10-02,53.36000061035156
2024-10-03,53.279998779296875
2024-10-04,54.04999923706055
2024-10-07,54.0
2024-10-08,54.380001068115234
2024-10-09,54.79999923706055
2024-10-10,54.220001220703125
2024-10-11,55.02000045776367
2024-10-14,55.369998931884766
2024-10-15,54.83000183105469
2024-10-16,55.34000015258789
2024-10-17,55.45000076293945
2024-10-18,54.65999984741211
2024-10-21,53.97999954223633
2024-10-22,54.060001373291016
2024-10-23,53.90999984741211
2024-10-24,54.25
2024-10-25,53.91999816894531
2024-10-28,54.40999984741211
2024-10-29,54.459999084472656
2024-10-30,57.689998626708984
2024-10-31,54.209999084472656
2024-11-01,54.540000915527344
2024-11-04,54.0
2024-11-05,54.58000183105469
2024-11-06,57.16999816894531
2024-11-07,57.130001068115234
2024-11-08,56.560001373291016
2024-11-11,55.599998474121094
2024-11-12,54.0
2024-11-13,53.040000915527344
2024-11-14,53.040000915527344
2024-11-15,53.06999969482422
2024-11-18,52.869998931884766
2024-11-19,52.2599983215332
2024-11-20,52.91999816894531
2024-11-21,53.72999954223633
