Date,MRVL
2022-12-16,38.9900016784668
2022-12-19,38.400001525878906
2022-12-20,37.810001373291016
2022-12-21,38.869998931884766
2022-12-22,37.06999969482422
2022-12-23,37.189998626708984
2022-12-27,36.04999923706055
2022-12-28,35.380001068115234
2022-12-29,36.7599983215332
2022-12-30,37.040000915527344
2023-01-03,35.9900016784668
2023-01-04,36.61000061035156
2023-01-05,34.68000030517578
2023-01-06,36.099998474121094
2023-01-09,36.91999816894531
2023-01-10,37.0099983215332
2023-01-11,38.41999816894531
2023-01-12,39.310001373291016
2023-01-13,40.66999816894531
2023-01-17,41.029998779296875
2023-01-18,40.4900016784668
2023-01-19,38.56999969482422
2023-01-20,39.47999954223633
2023-01-23,42.75
2023-01-24,42.5099983215332
2023-01-25,42.7400016784668
2023-01-26,44.38999938964844
2023-01-27,44.25
2023-01-30,41.9900016784668
2023-01-31,43.150001525878906
2023-02-01,46.119998931884766
2023-02-02,48.7599983215332
2023-02-03,46.58000183105469
2023-02-06,45.029998779296875
2023-02-07,46.779998779296875
2023-02-08,45.099998474121094
2023-02-09,45.11000061035156
2023-02-10,44.54999923706055
2023-02-13,45.599998474121094
2023-02-14,47.209999084472656
2023-02-15,46.7400016784668
2023-02-16,45.689998626708984
2023-02-17,44.13999938964844
2023-02-21,42.599998474121094
2023-02-22,42.970001220703125
2023-02-23,45.25
2023-02-24,43.849998474121094
2023-02-27,44.310001373291016
2023-02-28,45.150001525878906
2023-03-01,45.36000061035156
2023-03-02,46.22999954223633
2023-03-03,44.040000915527344
2023-03-06,42.27000045776367
2023-03-07,41.11000061035156
2023-03-08,43.150001525878906
2023-03-09,40.90999984741211
2023-03-10,38.68000030517578
2023-03-13,37.9900016784668
2023-03-14,38.61000061035156
2023-03-15,37.619998931884766
2023-03-16,40.36000061035156
2023-03-17,39.970001220703125
2023-03-20,40.349998474121094
2023-03-21,41.130001068115234
2023-03-22,40.15999984741211
2023-03-23,42.279998779296875
2023-03-24,41.06999969482422
2023-03-27,41.209999084472656
2023-03-28,40.45000076293945
2023-03-29,42.70000076293945
2023-03-30,43.25
2023-03-31,43.29999923706055
2023-04-03,41.95000076293945
2023-04-04,40.47999954223633
2023-04-05,40.09000015258789
2023-04-06,39.2599983215332
2023-04-10,40.34000015258789
2023-04-11,40.09000015258789
2023-04-12,39.529998779296875
2023-04-13,40.38999938964844
2023-04-14,40.290000915527344
2023-04-17,40.459999084472656
2023-04-18,42.2400016784668
2023-04-19,41.029998779296875
2023-04-20,39.470001220703125
2023-04-21,39.02000045776367
2023-04-24,38.7599983215332
2023-04-25,36.90999984741211
2023-04-26,38.08000183105469
2023-04-27,38.630001068115234
2023-04-28,39.47999954223633
2023-05-01,40.0099983215332
2023-05-02,39.4900016784668
2023-05-03,39.52000045776367
2023-05-04,39.34000015258789
2023-05-05,40.970001220703125
2023-05-08,41.0099983215332
2023-05-09,39.9900016784668
2023-05-10,40.43000030517578
2023-05-11,39.72999954223633
2023-05-12,40.119998931884766
2023-05-15,42.06999969482422
2023-05-16,41.66999816894531
2023-05-17,43.59000015258789
2023-05-18,44.7400016784668
2023-05-19,45.459999084472656
2023-05-22,46.439998626708984
2023-05-23,46.59000015258789
2023-05-24,45.97999954223633
2023-05-25,49.470001220703125
2023-05-26,65.51000213623047
2023-05-30,63.400001525878906
2023-05-31,58.4900016784668
2023-06-01,61.099998474121094
2023-06-02,60.18000030517578
2023-06-05,58.029998779296875
2023-06-06,59.13999938964844
2023-06-07,59.33000183105469
2023-06-08,59.720001220703125
2023-06-09,60.0099983215332
2023-06-12,62.04999923706055
2023-06-13,63.04999923706055
2023-06-14,62.959999084472656
2023-06-15,62.029998779296875
2023-06-16,61.119998931884766
2023-06-20,60.83000183105469
2023-06-21,58.849998474121094
2023-06-22,59.119998931884766
2023-06-23,57.81999969482422
2023-06-26,57.75
2023-06-27,60.59000015258789
2023-06-28,60.06999969482422
2023-06-29,58.369998931884766
2023-06-30,59.779998779296875
2023-07-03,61.349998474121094
2023-07-05,59.810001373291016
2023-07-06,58.81999969482422
2023-07-07,59.150001525878906
2023-07-10,60.290000915527344
2023-07-11,62.150001525878906
2023-07-12,62.880001068115234
2023-07-13,65.37000274658203
2023-07-14,63.45000076293945
2023-07-17,64.55999755859375
2023-07-18,65.76000213623047
2023-07-19,65.62999725341797
2023-07-20,63.220001220703125
2023-07-21,63.40999984741211
2023-07-24,63.11000061035156
2023-07-25,63.900001525878906
2023-07-26,63.709999084472656
2023-07-27,63.88999938964844
2023-07-28,64.91000366210938
2023-07-31,65.12999725341797
2023-08-01,65.93000030517578
2023-08-02,62.11000061035156
2023-08-03,62.349998474121094
2023-08-04,62.689998626708984
2023-08-07,63.54999923706055
2023-08-08,61.959999084472656
2023-08-09,59.939998626708984
2023-08-10,58.93000030517578
2023-08-11,57.09000015258789
2023-08-14,59.56999969482422
2023-08-15,59.119998931884766
2023-08-16,57.369998931884766
2023-08-17,57.560001373291016
2023-08-18,57.59000015258789
2023-08-21,60.029998779296875
2023-08-22,59.59000015258789
2023-08-23,61.5
2023-08-24,57.290000915527344
2023-08-25,53.5
2023-08-28,55.16999816894531
2023-08-29,56.119998931884766
2023-08-30,57.34000015258789
2023-08-31,58.25
2023-09-01,57.95000076293945
2023-09-05,57.88999938964844
2023-09-06,56.709999084472656
2023-09-07,56.58000183105469
2023-09-08,55.7400016784668
2023-09-11,56.31999969482422
2023-09-12,55.650001525878906
2023-09-13,55.599998474121094
2023-09-14,55.84000015258789
2023-09-15,54.4900016784668
2023-09-18,54.779998779296875
2023-09-19,54.09000015258789
2023-09-20,52.939998626708984
2023-09-21,51.84000015258789
2023-09-22,52.29999923706055
2023-09-25,52.630001068115234
2023-09-26,51.709999084472656
2023-09-27,52.54999923706055
2023-09-28,54.0
2023-09-29,54.130001068115234
2023-10-02,54.59000015258789
2023-10-03,52.560001373291016
2023-10-04,53.310001373291016
2023-10-05,53.099998474121094
2023-10-06,54.529998779296875
2023-10-09,54.27000045776367
2023-10-10,55.04999923706055
2023-10-11,55.13999938964844
2023-10-12,54.619998931884766
2023-10-13,52.619998931884766
2023-10-16,53.65999984741211
2023-10-17,53.16999816894531
2023-10-18,51.470001220703125
2023-10-19,50.689998626708984
2023-10-20,49.470001220703125
2023-10-23,49.02000045776367
2023-10-24,49.4900016784668
2023-10-25,47.54999923706055
2023-10-26,46.630001068115234
2023-10-27,47.2599983215332
2023-10-30,46.83000183105469
2023-10-31,47.220001220703125
2023-11-01,47.70000076293945
2023-11-02,48.900001525878906
2023-11-03,51.36000061035156
2023-11-06,51.2400016784668
2023-11-07,51.18000030517578
2023-11-08,51.58000183105469
2023-11-09,52.4900016784668
2023-11-10,54.619998931884766
2023-11-13,53.45000076293945
2023-11-14,57.029998779296875
2023-11-15,57.16999816894531
2023-11-16,54.65999984741211
2023-11-17,55.58000183105469
2023-11-20,56.380001068115234
2023-11-21,54.68000030517578
2023-11-22,55.5
2023-11-24,56.029998779296875
2023-11-27,55.900001525878906
2023-11-28,55.58000183105469
2023-11-29,56.099998474121094
2023-11-30,55.72999954223633
2023-12-01,52.79999923706055
2023-12-04,52.0099983215332
2023-12-05,50.70000076293945
2023-12-06,50.43000030517578
2023-12-07,52.189998626708984
2023-12-08,52.880001068115234
2023-12-11,54.47999954223633
2023-12-12,54.2599983215332
2023-12-13,57.209999084472656
2023-12-14,59.290000915527344
2023-12-15,59.59000015258789
2023-12-18,59.720001220703125
2023-12-19,59.65999984741211
2023-12-20,57.540000915527344
2023-12-21,60.25
2023-12-22,60.25
2023-12-26,61.150001525878906
2023-12-27,61.2599983215332
2023-12-28,61.29999923706055
2023-12-29,60.310001373291016
2024-01-02,58.16999816894531
2024-01-03,56.7599983215332
2024-01-04,58.06999969482422
2024-01-05,59.91999816894531
2024-01-08,64.11000061035156
2024-01-09,63.470001220703125
2024-01-10,63.43000030517578
2024-01-11,65.87000274658203
2024-01-12,65.68000030517578
2024-01-16,65.5199966430664
2024-01-17,65.36000061035156
2024-01-18,68.20999908447266
2024-01-19,71.08000183105469
2024-01-22,70.11000061035156
2024-01-23,70.5999984741211
2024-01-24,72.27999877929688
2024-01-25,70.0
2024-01-26,68.04000091552734
2024-01-29,70.13999938964844
2024-01-30,68.83000183105469
2024-01-31,67.69999694824219
2024-02-01,66.87000274658203
2024-02-02,67.52999877929688
2024-02-05,67.0199966430664
2024-02-06,67.08000183105469
2024-02-07,69.37000274658203
2024-02-08,71.0199966430664
2024-02-09,68.83000183105469
2024-02-12,70.41999816894531
2024-02-13,68.12999725341797
2024-02-14,68.95999908447266
2024-02-15,67.44000244140625
2024-02-16,66.29000091552734
2024-02-20,65.04000091552734
2024-02-21,65.5199966430664
2024-02-22,69.87000274658203
2024-02-23,67.58000183105469
2024-02-26,68.62000274658203
2024-02-27,69.12999725341797
2024-02-28,67.54000091552734
2024-02-29,71.66000366210938
2024-03-01,77.61000061035156
2024-03-04,79.3499984741211
2024-03-05,78.7300033569336
2024-03-06,81.37000274658203
2024-03-07,85.08999633789062
2024-03-08,75.41999816894531
2024-03-11,72.36000061035156
2024-03-12,71.7699966430664
2024-03-13,67.62999725341797
2024-03-14,66.08000183105469
2024-03-15,66.87000274658203
2024-03-18,67.19999694824219
2024-03-19,65.05999755859375
2024-03-20,65.54000091552734
2024-03-21,66.58999633789062
2024-03-22,66.54000091552734
2024-03-25,66.12000274658203
2024-03-26,68.26000213623047
2024-03-27,72.30999755859375
2024-03-28,70.87999725341797
2024-04-01,73.19999694824219
2024-04-02,73.58999633789062
2024-04-03,73.02999877929688
2024-04-04,70.87999725341797
2024-04-05,72.6500015258789
2024-04-08,71.91999816894531
2024-04-09,73.33999633789062
2024-04-10,71.43000030517578
2024-04-11,71.52999877929688
2024-04-12,70.16000366210938
2024-04-15,67.87999725341797
2024-04-16,68.27999877929688
2024-04-17,66.4800033569336
2024-04-18,65.23999786376953
2024-04-19,62.130001068115234
2024-04-22,62.880001068115234
2024-04-23,63.86000061035156
2024-04-24,64.8499984741211
2024-04-25,67.4800033569336
2024-04-26,69.62000274658203
2024-04-29,68.75
2024-04-30,65.91000366210938
2024-05-01,63.81999969482422
2024-05-02,66.66999816894531
2024-05-03,68.51000213623047
2024-05-06,69.81999969482422
2024-05-07,68.68000030517578
2024-05-08,68.11000061035156
2024-05-09,67.68000030517578
2024-05-10,68.47000122070312
2024-05-13,69.0199966430664
2024-05-14,68.0199966430664
2024-05-15,70.1500015258789
2024-05-16,73.08000183105469
2024-05-17,71.91999816894531
2024-05-20,74.47000122070312
2024-05-21,73.30000305175781
2024-05-22,73.68000030517578
2024-05-23,75.0199966430664
2024-05-24,76.68000030517578
2024-05-28,78.33000183105469
2024-05-29,75.77999877929688
2024-05-30,76.8499984741211
2024-05-31,68.80999755859375
2024-06-03,68.20999908447266
2024-06-04,66.37999725341797
2024-06-05,69.80000305175781
2024-06-06,68.0999984741211
2024-06-07,67.98999786376953
2024-06-10,69.47000122070312
2024-06-11,70.4000015258789
2024-06-12,73.36000061035156
2024-06-13,72.87000274658203
2024-06-14,73.2699966430664
2024-06-17,71.81999969482422
2024-06-18,73.13999938964844
2024-06-20,73.23999786376953
2024-06-21,71.88999938964844
2024-06-24,67.7699966430664
2024-06-25,68.26000213623047
2024-06-26,68.2699966430664
2024-06-27,68.7300033569336
2024-06-28,69.9000015258789
2024-07-01,71.0
2024-07-02,71.5999984741211
2024-07-03,72.19999694824219
2024-07-05,72.08000183105469
2024-07-08,74.91000366210938
2024-07-09,73.83999633789062
2024-07-10,74.87999725341797
2024-07-11,72.18000030517578
2024-07-12,73.58999633789062
2024-07-15,73.5999984741211
2024-07-16,75.5999984741211
2024-07-17,67.93000030517578
2024-07-18,68.20999908447266
2024-07-19,66.51000213623047
2024-07-22,69.01000213623047
2024-07-23,68.38999938964844
2024-07-24,64.3499984741211
2024-07-25,63.9900016784668
2024-07-26,65.72000122070312
2024-07-29,64.4800033569336
2024-07-30,62.79999923706055
2024-07-31,66.9800033569336
2024-08-01,63.060001373291016
2024-08-02,59.25
2024-08-05,57.66999816894531
2024-08-06,58.220001220703125
2024-08-07,56.150001525878906
2024-08-08,61.15999984741211
2024-08-09,60.560001373291016
2024-08-12,60.5099983215332
2024-08-13,64.05000305175781
2024-08-14,63.790000915527344
2024-08-15,69.33000183105469
2024-08-16,69.31999969482422
2024-08-19,71.04000091552734
2024-08-20,69.41000366210938
2024-08-21,71.33999633789062
2024-08-22,68.66000366210938
2024-08-23,71.83999633789062
2024-08-26,68.81999969482422
2024-08-27,69.70999908447266
2024-08-28,68.44000244140625
2024-08-29,69.83999633789062
2024-08-30,76.23999786376953
2024-09-03,70.0199966430664
2024-09-04,70.87000274658203
2024-09-05,69.88999938964844
2024-09-06,66.19999694824219
2024-09-09,68.93000030517578
2024-09-10,71.5999984741211
2024-09-11,74.88999938964844
2024-09-12,74.30000305175781
2024-09-13,74.4800033569336
2024-09-16,73.4000015258789
2024-09-17,72.7699966430664
2024-09-18,71.55000305175781
2024-09-19,74.87999725341797
2024-09-20,73.87000274658203
2024-09-23,71.80999755859375
2024-09-24,71.19999694824219
2024-09-25,71.18000030517578
2024-09-26,73.44999694824219
2024-09-27,70.98999786376953
2024-09-30,72.12000274658203
2024-10-01,70.30999755859375
2024-10-02,72.04000091552734
2024-10-03,72.23999786376953
2024-10-04,73.41000366210938
2024-10-07,73.72000122070312
2024-10-08,73.11000061035156
2024-10-09,72.83999633789062
2024-10-10,72.54000091552734
2024-10-11,74.01000213623047
2024-10-14,77.68000030517578
2024-10-15,79.41000366210938
2024-10-16,81.68000030517578
2024-10-17,79.91000366210938
2024-10-18,79.8499984741211
2024-10-21,81.83000183105469
2024-10-22,83.3499984741211
2024-10-23,81.83000183105469
2024-10-24,81.93000030517578
2024-10-25,81.61000061035156
2024-10-28,83.44000244140625
2024-10-29,84.87000274658203
2024-10-30,82.80000305175781
2024-10-31,80.11000061035156
2024-11-01,84.7699966430664
2024-11-04,84.37999725341797
2024-11-05,87.19000244140625
2024-11-06,90.62999725341797
2024-11-07,93.94000244140625
2024-11-08,93.80000305175781
2024-11-11,92.25
2024-11-12,92.77999877929688
2024-11-13,90.06999969482422
2024-11-14,90.69999694824219
2024-11-15,87.83000183105469
2024-11-18,88.70999908447266
2024-11-19,89.33999633789062
2024-11-20,89.86000061035156
2024-11-21,92.94000244140625
