Date,BLKB
2022-09-30,44.060001373291016
2022-10-03,45.0099983215332
2022-10-04,53.130001068115234
2022-10-05,52.09000015258789
2022-10-06,52.2400016784668
2022-10-07,51.849998474121094
2022-10-10,51.810001373291016
2022-10-11,51.86000061035156
2022-10-12,51.2400016784668
2022-10-13,53.099998474121094
2022-10-14,52.720001220703125
2022-10-17,52.560001373291016
2022-10-18,53.939998626708984
2022-10-19,52.560001373291016
2022-10-20,52.220001220703125
2022-10-21,51.91999816894531
2022-10-24,51.70000076293945
2022-10-25,52.70000076293945
2022-10-26,52.4900016784668
2022-10-27,52.459999084472656
2022-10-28,53.970001220703125
2022-10-31,54.70000076293945
2022-11-01,54.40999984741211
2022-11-02,55.45000076293945
2022-11-03,57.0099983215332
2022-11-04,57.349998474121094
2022-11-07,58.790000915527344
2022-11-08,56.650001525878906
2022-11-09,56.4900016784668
2022-11-10,59.459999084472656
2022-11-11,59.43000030517578
2022-11-14,58.47999954223633
2022-11-15,59.209999084472656
2022-11-16,57.61000061035156
2022-11-17,57.5
2022-11-18,57.380001068115234
2022-11-21,56.709999084472656
2022-11-22,57.36000061035156
2022-11-23,57.939998626708984
2022-11-25,58.630001068115234
2022-11-28,58.150001525878906
2022-11-29,58.38999938964844
2022-11-30,59.27000045776367
2022-12-01,60.25
2022-12-02,60.150001525878906
2022-12-05,58.86000061035156
2022-12-06,57.689998626708984
2022-12-07,56.43000030517578
2022-12-08,57.27000045776367
2022-12-09,56.560001373291016
2022-12-12,57.68000030517578
2022-12-13,57.900001525878906
2022-12-14,58.599998474121094
2022-12-15,57.83000183105469
2022-12-16,57.86000061035156
2022-12-19,56.54999923706055
2022-12-20,57.41999816894531
2022-12-21,58.400001525878906
2022-12-22,58.20000076293945
2022-12-23,58.279998779296875
2022-12-27,58.36000061035156
2022-12-28,58.25
2022-12-29,59.599998474121094
2022-12-30,58.86000061035156
2023-01-03,59.869998931884766
2023-01-04,60.45000076293945
2023-01-05,59.47999954223633
2023-01-06,61.61000061035156
2023-01-09,61.11000061035156
2023-01-10,61.56999969482422
2023-01-11,61.38999938964844
2023-01-12,61.79999923706055
2023-01-13,61.43000030517578
2023-01-17,61.189998626708984
2023-01-18,60.75
2023-01-19,60.5
2023-01-20,61.0099983215332
2023-01-23,62.93000030517578
2023-01-24,63.52000045776367
2023-01-25,62.18000030517578
2023-01-26,62.369998931884766
2023-01-27,61.779998779296875
2023-01-30,61.060001373291016
2023-01-31,62.209999084472656
2023-02-01,63.63999938964844
2023-02-02,63.310001373291016
2023-02-03,62.79999923706055
2023-02-06,61.90999984741211
2023-02-07,62.70000076293945
2023-02-08,61.540000915527344
2023-02-09,61.63999938964844
2023-02-10,61.119998931884766
2023-02-13,61.36000061035156
2023-02-14,58.06999969482422
2023-02-15,59.959999084472656
2023-02-16,57.93000030517578
2023-02-17,58.61000061035156
2023-02-21,58.06999969482422
2023-02-22,57.790000915527344
2023-02-23,58.02000045776367
2023-02-24,57.150001525878906
2023-02-27,57.0099983215332
2023-02-28,55.689998626708984
2023-03-01,55.93000030517578
2023-03-02,56.119998931884766
2023-03-03,56.599998474121094
2023-03-06,56.130001068115234
2023-03-07,55.86000061035156
2023-03-08,56.02000045776367
2023-03-09,55.970001220703125
2023-03-10,55.220001220703125
2023-03-13,53.41999816894531
2023-03-14,55.720001220703125
2023-03-15,55.18000030517578
2023-03-16,57.900001525878906
2023-03-17,57.13999938964844
2023-03-20,57.83000183105469
2023-03-21,58.25
2023-03-22,56.2599983215332
2023-03-23,57.060001373291016
2023-03-24,57.83000183105469
2023-03-27,63.93000030517578
2023-03-28,64.87999725341797
2023-03-29,67.27999877929688
2023-03-30,68.08000183105469
2023-03-31,69.30000305175781
2023-04-03,69.61000061035156
2023-04-04,69.06999969482422
2023-04-05,67.5
2023-04-06,67.88999938964844
2023-04-10,68.06999969482422
2023-04-11,67.45999908447266
2023-04-12,67.11000061035156
2023-04-13,69.02999877929688
2023-04-14,68.0199966430664
2023-04-17,67.08000183105469
2023-04-18,67.0
2023-04-19,66.58000183105469
2023-04-20,66.48999786376953
2023-04-21,66.80000305175781
2023-04-24,66.98999786376953
2023-04-25,66.38999938964844
2023-04-26,68.02999877929688
2023-04-27,68.83000183105469
2023-04-28,69.36000061035156
2023-05-01,68.69999694824219
2023-05-02,67.51000213623047
2023-05-03,67.33000183105469
2023-05-04,70.0999984741211
2023-05-05,70.0
2023-05-08,70.13999938964844
2023-05-09,69.69000244140625
2023-05-10,70.11000061035156
2023-05-11,69.79000091552734
2023-05-12,70.37000274658203
2023-05-15,70.8499984741211
2023-05-16,71.13999938964844
2023-05-17,72.4000015258789
2023-05-18,72.5199966430664
2023-05-19,71.87999725341797
2023-05-22,72.88999938964844
2023-05-23,72.05999755859375
2023-05-24,71.98999786376953
2023-05-25,72.4800033569336
2023-05-26,72.87999725341797
2023-05-30,72.33000183105469
2023-05-31,73.36000061035156
2023-06-01,72.48999786376953
2023-06-02,74.04000091552734
2023-06-05,74.05999755859375
2023-06-06,73.72000122070312
2023-06-07,73.51000213623047
2023-06-08,73.02999877929688
2023-06-09,72.91000366210938
2023-06-12,73.4800033569336
2023-06-13,73.94999694824219
2023-06-14,72.91000366210938
2023-06-15,72.7300033569336
2023-06-16,72.43000030517578
2023-06-20,71.12000274658203
2023-06-21,70.18000030517578
2023-06-22,70.20999908447266
2023-06-23,69.30000305175781
2023-06-26,68.52999877929688
2023-06-27,68.55999755859375
2023-06-28,68.7300033569336
2023-06-29,70.16999816894531
2023-06-30,71.18000030517578
2023-07-03,71.27999877929688
2023-07-05,71.27999877929688
2023-07-06,71.2300033569336
2023-07-07,72.98999786376953
2023-07-10,73.7699966430664
2023-07-11,73.94999694824219
2023-07-12,74.41999816894531
2023-07-13,75.83000183105469
2023-07-14,76.55999755859375
2023-07-17,77.62000274658203
2023-07-18,77.79000091552734
2023-07-19,78.47000122070312
2023-07-20,75.86000061035156
2023-07-21,74.4800033569336
2023-07-24,73.97000122070312
2023-07-25,75.13999938964844
2023-07-26,75.0
2023-07-27,74.16000366210938
2023-07-28,74.19000244140625
2023-07-31,75.44999694824219
2023-08-01,75.06999969482422
2023-08-02,74.27999877929688
2023-08-03,74.02999877929688
2023-08-04,73.55000305175781
2023-08-07,73.94999694824219
2023-08-08,73.05999755859375
2023-08-09,73.02999877929688
2023-08-10,72.61000061035156
2023-08-11,73.0199966430664
2023-08-14,74.69000244140625
2023-08-15,73.87999725341797
2023-08-16,74.16999816894531
2023-08-17,71.94999694824219
2023-08-18,71.76000213623047
2023-08-21,72.73999786376953
2023-08-22,72.80999755859375
2023-08-23,72.9000015258789
2023-08-24,71.02999877929688
2023-08-25,72.5999984741211
2023-08-28,73.69000244140625
2023-08-29,74.61000061035156
2023-08-30,74.98999786376953
2023-08-31,76.11000061035156
2023-09-01,76.12999725341797
2023-09-05,75.0199966430664
2023-09-06,73.08000183105469
2023-09-07,72.62999725341797
2023-09-08,72.73999786376953
2023-09-11,73.0
2023-09-12,73.27999877929688
2023-09-13,72.86000061035156
2023-09-14,73.7300033569336
2023-09-15,72.83000183105469
2023-09-18,73.6500015258789
2023-09-19,73.16999816894531
2023-09-20,73.05000305175781
2023-09-21,72.16000366210938
2023-09-22,72.12000274658203
2023-09-25,72.26000213623047
2023-09-26,71.0199966430664
2023-09-27,70.73999786376953
2023-09-28,70.52999877929688
2023-09-29,70.31999969482422
2023-10-02,69.47000122070312
2023-10-03,68.4800033569336
2023-10-04,69.5999984741211
2023-10-05,69.18000030517578
2023-10-06,69.91999816894531
2023-10-09,69.66000366210938
2023-10-10,70.11000061035156
2023-10-11,69.93000030517578
2023-10-12,69.16000366210938
2023-10-13,69.16000366210938
2023-10-16,70.58000183105469
2023-10-17,70.77999877929688
2023-10-18,69.22000122070312
2023-10-19,68.93000030517578
2023-10-20,68.70999908447266
2023-10-23,67.97000122070312
2023-10-24,68.0
2023-10-25,66.51000213623047
2023-10-26,66.29000091552734
2023-10-27,65.30000305175781
2023-10-30,65.36000061035156
2023-10-31,65.4000015258789
2023-11-01,70.94000244140625
2023-11-02,71.48999786376953
2023-11-03,73.12999725341797
2023-11-06,73.38999938964844
2023-11-07,72.86000061035156
2023-11-08,73.0999984741211
2023-11-09,72.55000305175781
2023-11-10,72.62999725341797
2023-11-13,72.12999725341797
2023-11-14,74.0
2023-11-15,73.37999725341797
2023-11-16,72.72000122070312
2023-11-17,74.08000183105469
2023-11-20,74.54000091552734
2023-11-21,74.5199966430664
2023-11-22,75.52999877929688
2023-11-24,75.62999725341797
2023-11-27,75.56999969482422
2023-11-28,75.44000244140625
2023-11-29,75.45999908447266
2023-11-30,75.23999786376953
2023-12-01,77.47000122070312
2023-12-04,80.48999786376953
2023-12-05,83.05999755859375
2023-12-06,82.56999969482422
2023-12-07,84.12000274658203
2023-12-08,85.86000061035156
2023-12-11,86.48999786376953
2023-12-12,86.63999938964844
2023-12-13,86.33999633789062
2023-12-14,86.91999816894531
2023-12-15,86.54000091552734
2023-12-18,86.70999908447266
2023-12-19,87.51000213623047
2023-12-20,86.44000244140625
2023-12-21,86.52999877929688
2023-12-22,86.86000061035156
2023-12-26,87.55999755859375
2023-12-27,87.75
2023-12-28,87.58000183105469
2023-12-29,86.69999694824219
2024-01-02,85.56999969482422
2024-01-03,83.91000366210938
2024-01-04,83.44999694824219
2024-01-05,81.7300033569336
2024-01-08,82.58999633789062
2024-01-09,81.27999877929688
2024-01-10,82.76000213623047
2024-01-11,82.55999755859375
2024-01-12,82.29000091552734
2024-01-16,80.77999877929688
2024-01-17,80.87999725341797
2024-01-18,81.5
2024-01-19,81.80999755859375
2024-01-22,82.55999755859375
2024-01-23,84.25
2024-01-24,83.2300033569336
2024-01-25,84.04000091552734
2024-01-26,83.55000305175781
2024-01-29,84.1500015258789
2024-01-30,83.62999725341797
2024-01-31,80.91999816894531
2024-02-01,82.2699966430664
2024-02-02,80.33999633789062
2024-02-05,79.22000122070312
2024-02-06,80.08999633789062
2024-02-07,79.91000366210938
2024-02-08,80.66999816894531
2024-02-09,82.05000305175781
2024-02-12,82.6500015258789
2024-02-13,70.37999725341797
2024-02-14,71.61000061035156
2024-02-15,72.27999877929688
2024-02-16,69.13999938964844
2024-02-20,68.98999786376953
2024-02-21,67.7300033569336
2024-02-22,67.68000030517578
2024-02-23,68.61000061035156
2024-02-26,68.88999938964844
2024-02-27,67.41999816894531
2024-02-28,67.3499984741211
2024-02-29,69.18000030517578
2024-03-01,70.36000061035156
2024-03-04,72.4800033569336
2024-03-05,71.83999633789062
2024-03-06,72.87000274658203
2024-03-07,73.6500015258789
2024-03-08,73.12999725341797
2024-03-11,74.08000183105469
2024-03-12,74.45999908447266
2024-03-13,73.77999877929688
2024-03-14,72.69999694824219
2024-03-15,70.94000244140625
2024-03-18,70.51000213623047
2024-03-19,71.05999755859375
2024-03-20,71.58999633789062
2024-03-21,71.66000366210938
2024-03-22,71.5999984741211
2024-03-25,70.5
2024-03-26,70.70999908447266
2024-03-27,72.91000366210938
2024-03-28,74.13999938964844
2024-04-01,75.30999755859375
2024-04-02,71.76000213623047
2024-04-03,71.66999816894531
2024-04-04,70.80999755859375
2024-04-05,72.01000213623047
2024-04-08,73.41999816894531
2024-04-09,74.94000244140625
2024-04-10,72.87999725341797
2024-04-11,75.97000122070312
2024-04-12,76.72000122070312
2024-04-15,79.12999725341797
2024-04-16,78.26000213623047
2024-04-17,77.5199966430664
2024-04-18,76.70999908447266
2024-04-19,76.4800033569336
2024-04-22,78.62999725341797
2024-04-23,79.18000030517578
2024-04-24,78.37999725341797
2024-04-25,78.27999877929688
2024-04-26,77.94999694824219
2024-04-29,78.9000015258789
2024-04-30,77.91999816894531
2024-05-01,76.05000305175781
2024-05-02,78.43000030517578
2024-05-03,78.02999877929688
2024-05-06,79.16000366210938
2024-05-07,78.5999984741211
2024-05-08,77.26000213623047
2024-05-09,77.66000366210938
2024-05-10,77.6500015258789
2024-05-13,77.31999969482422
2024-05-14,77.66999816894531
2024-05-15,79.01000213623047
2024-05-16,78.5199966430664
2024-05-17,79.30000305175781
2024-05-20,79.5999984741211
2024-05-21,79.91999816894531
2024-05-22,79.63999938964844
2024-05-23,79.20999908447266
2024-05-24,79.31999969482422
2024-05-28,78.05000305175781
2024-05-29,77.48999786376953
2024-05-30,77.0
2024-05-31,77.94000244140625
2024-06-03,77.51000213623047
2024-06-04,78.94000244140625
2024-06-05,79.02999877929688
2024-06-06,78.73999786376953
2024-06-07,78.12000274658203
2024-06-10,75.80999755859375
2024-06-11,76.75
2024-06-12,76.69999694824219
2024-06-13,76.58999633789062
2024-06-14,76.19999694824219
2024-06-17,76.70999908447266
2024-06-18,76.97000122070312
2024-06-20,75.72000122070312
2024-06-21,75.70999908447266
2024-06-24,75.43000030517578
2024-06-25,75.26000213623047
2024-06-26,74.93000030517578
2024-06-27,76.47000122070312
2024-06-28,76.16999816894531
2024-07-01,76.16999816894531
2024-07-02,75.5999984741211
2024-07-03,75.95999908447266
2024-07-05,75.4000015258789
2024-07-08,75.08000183105469
2024-07-09,74.5
2024-07-10,74.9800033569336
2024-07-11,77.04000091552734
2024-07-12,77.38999938964844
2024-07-15,77.38999938964844
2024-07-16,77.69999694824219
2024-07-17,77.47000122070312
2024-07-18,76.98999786376953
2024-07-19,77.3499984741211
2024-07-22,78.0999984741211
2024-07-23,79.2300033569336
2024-07-24,78.36000061035156
2024-07-25,78.83999633789062
2024-07-26,79.9800033569336
2024-07-29,80.01000213623047
2024-07-30,80.36000061035156
2024-07-31,79.37999725341797
2024-08-01,78.16000366210938
2024-08-02,76.31999969482422
2024-08-05,74.5
2024-08-06,75.43000030517578
2024-08-07,76.44999694824219
2024-08-08,76.38999938964844
2024-08-09,76.26000213623047
2024-08-12,75.4800033569336
2024-08-13,76.08000183105469
2024-08-14,76.2300033569336
2024-08-15,77.62999725341797
2024-08-16,78.0999984741211
2024-08-19,78.58000183105469
2024-08-20,77.44000244140625
2024-08-21,79.30000305175781
2024-08-22,79.4800033569336
2024-08-23,81.7699966430664
2024-08-26,82.12999725341797
2024-08-27,82.36000061035156
2024-08-28,81.91999816894531
2024-08-29,83.44999694824219
2024-08-30,83.5999984741211
2024-09-03,81.86000061035156
2024-09-04,82.16000366210938
2024-09-05,81.88999938964844
2024-09-06,81.47000122070312
2024-09-09,81.62999725341797
2024-09-10,81.66999816894531
2024-09-11,81.3499984741211
2024-09-12,82.05000305175781
2024-09-13,84.7699966430664
2024-09-16,84.44999694824219
2024-09-17,84.18000030517578
2024-09-18,84.0999984741211
2024-09-19,85.69000244140625
2024-09-20,84.73999786376953
2024-09-23,84.69000244140625
2024-09-24,84.06999969482422
2024-09-25,83.69999694824219
2024-09-26,83.98999786376953
2024-09-27,84.0999984741211
2024-09-30,84.68000030517578
2024-10-01,83.7300033569336
2024-10-02,83.38999938964844
2024-10-03,81.94999694824219
2024-10-04,82.41000366210938
2024-10-07,80.87000274658203
2024-10-08,81.0999984741211
2024-10-09,81.4000015258789
2024-10-10,82.47000122070312
2024-10-11,83.5199966430664
2024-10-14,83.9000015258789
2024-10-15,85.22000122070312
2024-10-16,86.5999984741211
2024-10-17,86.33999633789062
2024-10-18,85.88999938964844
2024-10-21,85.94999694824219
2024-10-22,87.19000244140625
2024-10-23,86.05999755859375
2024-10-24,85.93000030517578
2024-10-25,85.54000091552734
2024-10-28,86.20999908447266
2024-10-29,87.4800033569336
2024-10-30,74.29000091552734
2024-10-31,75.51000213623047
2024-11-01,77.72000122070312
2024-11-04,76.69000244140625
2024-11-05,77.7699966430664
2024-11-06,83.45999908447266
2024-11-07,83.4800033569336
2024-11-08,83.9800033569336
2024-11-11,86.62999725341797
2024-11-12,85.75
2024-11-13,86.5999984741211
2024-11-14,84.0
2024-11-15,81.0
2024-11-18,82.33999633789062
2024-11-19,83.5
2024-11-20,83.0199966430664
2024-11-21,85.37000274658203
