Date,RRR
2022-06-16,31.940000534057617
2022-06-17,33.04999923706055
2022-06-21,33.16999816894531
2022-06-22,32.959999084472656
2022-06-23,32.720001220703125
2022-06-24,35.36000061035156
2022-06-27,35.22999954223633
2022-06-28,34.4900016784668
2022-06-29,33.56999969482422
2022-06-30,33.36000061035156
2022-07-01,34.22999954223633
2022-07-05,34.38999938964844
2022-07-06,32.7400016784668
2022-07-07,33.41999816894531
2022-07-08,32.90999984741211
2022-07-11,31.670000076293945
2022-07-12,32.439998626708984
2022-07-13,33.130001068115234
2022-07-14,32.84000015258789
2022-07-15,34.130001068115234
2022-07-18,34.540000915527344
2022-07-19,35.77000045776367
2022-07-20,36.20000076293945
2022-07-21,36.880001068115234
2022-07-22,36.689998626708984
2022-07-25,36.84000015258789
2022-07-26,36.4900016784668
2022-07-27,38.36000061035156
2022-07-28,39.25
2022-07-29,39.33000183105469
2022-08-01,39.91999816894531
2022-08-02,41.02000045776367
2022-08-03,41.529998779296875
2022-08-04,41.58000183105469
2022-08-05,40.31999969482422
2022-08-08,40.86000061035156
2022-08-09,40.25
2022-08-10,40.56999969482422
2022-08-11,41.58000183105469
2022-08-12,42.349998474121094
2022-08-15,42.459999084472656
2022-08-16,42.93000030517578
2022-08-17,41.869998931884766
2022-08-18,42.25
2022-08-19,40.400001525878906
2022-08-22,39.27000045776367
2022-08-23,40.5
2022-08-24,40.689998626708984
2022-08-25,42.09000015258789
2022-08-26,40.16999816894531
2022-08-29,40.0099983215332
2022-08-30,39.529998779296875
2022-08-31,38.220001220703125
2022-09-01,37.779998779296875
2022-09-02,37.31999969482422
2022-09-06,37.36000061035156
2022-09-07,38.90999984741211
2022-09-08,38.560001373291016
2022-09-09,40.66999816894531
2022-09-12,40.5099983215332
2022-09-13,38.63999938964844
2022-09-14,38.47999954223633
2022-09-15,38.869998931884766
2022-09-16,38.63999938964844
2022-09-19,39.349998474121094
2022-09-20,38.56999969482422
2022-09-21,37.25
2022-09-22,35.060001373291016
2022-09-23,34.68000030517578
2022-09-26,34.790000915527344
2022-09-27,35.22999954223633
2022-09-28,36.0099983215332
2022-09-29,34.810001373291016
2022-09-30,34.2599983215332
2022-10-03,35.2599983215332
2022-10-04,37.27000045776367
2022-10-05,37.150001525878906
2022-10-06,37.59000015258789
2022-10-07,37.15999984741211
2022-10-10,36.709999084472656
2022-10-11,37.540000915527344
2022-10-12,37.47999954223633
2022-10-13,37.939998626708984
2022-10-14,37.619998931884766
2022-10-17,39.459999084472656
2022-10-18,39.540000915527344
2022-10-19,38.33000183105469
2022-10-20,38.060001373291016
2022-10-21,39.119998931884766
2022-10-24,39.18000030517578
2022-10-25,39.540000915527344
2022-10-26,39.040000915527344
2022-10-27,39.04999923706055
2022-10-28,41.099998474121094
2022-10-31,41.650001525878906
2022-11-01,41.47999954223633
2022-11-02,40.0
2022-11-03,39.529998779296875
2022-11-04,40.0
2022-11-07,41.09000015258789
2022-11-08,41.33000183105469
2022-11-09,40.63999938964844
2022-11-10,42.4900016784668
2022-11-11,42.84000015258789
2022-11-14,43.9900016784668
2022-11-15,44.900001525878906
2022-11-16,44.38999938964844
2022-11-17,43.47999954223633
2022-11-18,43.189998626708984
2022-11-21,42.4900016784668
2022-11-22,44.540000915527344
2022-11-23,44.470001220703125
2022-11-25,44.47999954223633
2022-11-28,45.2599983215332
2022-11-29,45.130001068115234
2022-11-30,45.060001373291016
2022-12-01,44.38999938964844
2022-12-02,43.720001220703125
2022-12-05,43.099998474121094
2022-12-06,43.13999938964844
2022-12-07,42.869998931884766
2022-12-08,43.220001220703125
2022-12-09,42.93000030517578
2022-12-12,44.11000061035156
2022-12-13,43.900001525878906
2022-12-14,42.9900016784668
2022-12-15,42.0099983215332
2022-12-16,42.0099983215332
2022-12-19,41.099998474121094
2022-12-20,41.40999984741211
2022-12-21,40.77000045776367
2022-12-22,39.52000045776367
2022-12-23,40.04999923706055
2022-12-27,40.31999969482422
2022-12-28,38.970001220703125
2022-12-29,40.060001373291016
2022-12-30,40.0099983215332
2023-01-03,40.79999923706055
2023-01-04,42.86000061035156
2023-01-05,42.790000915527344
2023-01-06,43.470001220703125
2023-01-09,43.2400016784668
2023-01-10,43.22999954223633
2023-01-11,43.279998779296875
2023-01-12,43.27000045776367
2023-01-13,43.540000915527344
2023-01-17,43.630001068115234
2023-01-18,42.93000030517578
2023-01-19,42.77000045776367
2023-01-20,44.279998779296875
2023-01-23,44.529998779296875
2023-01-24,44.709999084472656
2023-01-25,44.29999923706055
2023-01-26,44.810001373291016
2023-01-27,44.84000015258789
2023-01-30,43.45000076293945
2023-01-31,45.0099983215332
2023-02-01,45.900001525878906
2023-02-02,46.2400016784668
2023-02-03,47.279998779296875
2023-02-06,47.02000045776367
2023-02-07,48.47999954223633
2023-02-08,46.599998474121094
2023-02-09,47.16999816894531
2023-02-10,47.06999969482422
2023-02-13,47.22999954223633
2023-02-14,47.2599983215332
2023-02-15,47.709999084472656
2023-02-16,46.33000183105469
2023-02-17,46.2400016784668
2023-02-21,45.5099983215332
2023-02-22,45.31999969482422
2023-02-23,44.88999938964844
2023-02-24,43.72999954223633
2023-02-27,43.52000045776367
2023-02-28,43.66999816894531
2023-03-01,44.31999969482422
2023-03-02,43.869998931884766
2023-03-03,44.099998474121094
2023-03-06,43.68000030517578
2023-03-07,44.0099983215332
2023-03-08,45.290000915527344
2023-03-09,44.18000030517578
2023-03-10,43.20000076293945
2023-03-13,41.58000183105469
2023-03-14,42.88999938964844
2023-03-15,41.529998779296875
2023-03-16,42.7599983215332
2023-03-17,42.04999923706055
2023-03-20,42.31999969482422
2023-03-21,43.290000915527344
2023-03-22,42.619998931884766
2023-03-23,41.939998626708984
2023-03-24,42.2400016784668
2023-03-27,42.709999084472656
2023-03-28,42.959999084472656
2023-03-29,43.869998931884766
2023-03-30,43.54999923706055
2023-03-31,44.56999969482422
2023-04-03,45.11000061035156
2023-04-04,45.119998931884766
2023-04-05,43.83000183105469
2023-04-06,43.59000015258789
2023-04-10,43.58000183105469
2023-04-11,44.11000061035156
2023-04-12,43.31999969482422
2023-04-13,43.7400016784668
2023-04-14,43.54999923706055
2023-04-17,43.650001525878906
2023-04-18,45.5
2023-04-19,45.380001068115234
2023-04-20,46.81999969482422
2023-04-21,47.29999923706055
2023-04-24,46.59000015258789
2023-04-25,46.70000076293945
2023-04-26,46.13999938964844
2023-04-27,48.0
2023-04-28,48.79999923706055
2023-05-01,48.7599983215332
2023-05-02,48.400001525878906
2023-05-03,47.540000915527344
2023-05-04,46.439998626708984
2023-05-05,48.380001068115234
2023-05-08,47.36000061035156
2023-05-09,47.09000015258789
2023-05-10,45.58000183105469
2023-05-11,45.0
2023-05-12,45.91999816894531
2023-05-15,46.380001068115234
2023-05-16,45.58000183105469
2023-05-17,46.22999954223633
2023-05-18,47.5099983215332
2023-05-19,47.099998474121094
2023-05-22,46.88999938964844
2023-05-23,46.540000915527344
2023-05-24,46.0
2023-05-25,45.63999938964844
2023-05-26,45.630001068115234
2023-05-30,45.58000183105469
2023-05-31,45.59000015258789
2023-06-01,46.040000915527344
2023-06-02,47.150001525878906
2023-06-05,46.849998474121094
2023-06-06,48.380001068115234
2023-06-07,48.540000915527344
2023-06-08,49.41999816894531
2023-06-09,49.0
2023-06-12,49.47999954223633
2023-06-13,49.72999954223633
2023-06-14,48.77000045776367
2023-06-15,48.560001373291016
2023-06-16,47.36000061035156
2023-06-20,46.68000030517578
2023-06-21,46.93000030517578
2023-06-22,45.61000061035156
2023-06-23,44.31999969482422
2023-06-26,44.63999938964844
2023-06-27,46.52000045776367
2023-06-28,46.20000076293945
2023-06-29,46.880001068115234
2023-06-30,46.779998779296875
2023-07-03,46.72999954223633
2023-07-05,45.93000030517578
2023-07-06,45.58000183105469
2023-07-07,46.75
2023-07-10,48.38999938964844
2023-07-11,48.619998931884766
2023-07-12,48.4900016784668
2023-07-13,48.68000030517578
2023-07-14,49.06999969482422
2023-07-17,49.150001525878906
2023-07-18,50.47999954223633
2023-07-19,50.540000915527344
2023-07-20,50.400001525878906
2023-07-21,50.65999984741211
2023-07-24,50.47999954223633
2023-07-25,50.83000183105469
2023-07-26,50.68000030517578
2023-07-27,49.7400016784668
2023-07-28,48.279998779296875
2023-07-31,48.5
2023-08-01,47.83000183105469
2023-08-02,47.779998779296875
2023-08-03,47.18000030517578
2023-08-04,45.150001525878906
2023-08-07,45.66999816894531
2023-08-08,43.93000030517578
2023-08-09,45.220001220703125
2023-08-10,44.90999984741211
2023-08-11,44.36000061035156
2023-08-14,44.61000061035156
2023-08-15,43.52000045776367
2023-08-16,42.79999923706055
2023-08-17,42.029998779296875
2023-08-18,42.09000015258789
2023-08-21,42.119998931884766
2023-08-22,42.61000061035156
2023-08-23,43.5
2023-08-24,43.310001373291016
2023-08-25,43.130001068115234
2023-08-28,43.5
2023-08-29,44.060001373291016
2023-08-30,43.52000045776367
2023-08-31,43.93000030517578
2023-09-01,44.5099983215332
2023-09-05,42.95000076293945
2023-09-06,43.36000061035156
2023-09-07,41.9900016784668
2023-09-08,42.7599983215332
2023-09-11,43.63999938964844
2023-09-12,44.209999084472656
2023-09-13,43.70000076293945
2023-09-14,44.369998931884766
2023-09-15,44.470001220703125
2023-09-18,44.0099983215332
2023-09-19,43.290000915527344
2023-09-20,43.16999816894531
2023-09-21,42.54999923706055
2023-09-22,41.79999923706055
2023-09-25,40.810001373291016
2023-09-26,40.22999954223633
2023-09-27,40.310001373291016
2023-09-28,40.47999954223633
2023-09-29,41.0
2023-10-02,41.04999923706055
2023-10-03,39.83000183105469
2023-10-04,40.13999938964844
2023-10-05,39.83000183105469
2023-10-06,40.34000015258789
2023-10-09,40.61000061035156
2023-10-10,41.349998474121094
2023-10-11,41.849998474121094
2023-10-12,40.970001220703125
2023-10-13,40.470001220703125
2023-10-16,42.0
2023-10-17,42.47999954223633
2023-10-18,41.36000061035156
2023-10-19,41.599998474121094
2023-10-20,41.5
2023-10-23,42.0
2023-10-24,42.119998931884766
2023-10-25,39.59000015258789
2023-10-26,39.18000030517578
2023-10-27,39.11000061035156
2023-10-30,39.90999984741211
2023-10-31,39.54999923706055
2023-11-01,38.130001068115234
2023-11-02,40.0
2023-11-03,42.18000030517578
2023-11-06,41.880001068115234
2023-11-07,41.720001220703125
2023-11-08,42.650001525878906
2023-11-09,41.06999969482422
2023-11-10,42.459999084472656
2023-11-13,41.59000015258789
2023-11-14,44.2599983215332
2023-11-15,44.66999816894531
2023-11-16,44.13999938964844
2023-11-17,44.59000015258789
2023-11-20,44.9900016784668
2023-11-21,44.38999938964844
2023-11-22,45.400001525878906
2023-11-24,45.0099983215332
2023-11-27,45.66999816894531
2023-11-28,45.540000915527344
2023-11-29,44.72999954223633
2023-11-30,44.529998779296875
2023-12-01,46.220001220703125
2023-12-04,44.81999969482422
2023-12-05,43.900001525878906
2023-12-06,44.54999923706055
2023-12-07,45.61000061035156
2023-12-08,46.56999969482422
2023-12-11,47.22999954223633
2023-12-12,47.150001525878906
2023-12-13,47.790000915527344
2023-12-14,50.369998931884766
2023-12-15,49.81999969482422
2023-12-18,50.61000061035156
2023-12-19,53.20000076293945
2023-12-20,51.88999938964844
2023-12-21,52.38999938964844
2023-12-22,52.849998474121094
2023-12-26,53.349998474121094
2023-12-27,54.22999954223633
2023-12-28,53.849998474121094
2023-12-29,53.33000183105469
2024-01-02,53.40999984741211
2024-01-03,50.18000030517578
2024-01-04,50.2599983215332
2024-01-05,50.45000076293945
2024-01-08,51.84000015258789
2024-01-09,50.43000030517578
2024-01-10,50.380001068115234
2024-01-11,50.22999954223633
2024-01-12,49.790000915527344
2024-01-16,50.54999923706055
2024-01-17,51.40999984741211
2024-01-18,52.04999923706055
2024-01-19,54.0099983215332
2024-01-22,53.790000915527344
2024-01-23,53.66999816894531
2024-01-24,53.349998474121094
2024-01-25,54.02000045776367
2024-01-26,54.31999969482422
2024-01-29,55.77000045776367
2024-01-30,55.310001373291016
2024-01-31,54.68000030517578
2024-02-01,55.0
2024-02-02,55.09000015258789
2024-02-05,54.060001373291016
2024-02-06,55.029998779296875
2024-02-07,55.2400016784668
2024-02-08,57.90999984741211
2024-02-09,58.86000061035156
2024-02-12,59.20000076293945
2024-02-13,57.06999969482422
2024-02-14,57.9900016784668
2024-02-15,59.15999984741211
2024-02-16,58.5
2024-02-20,57.97999954223633
2024-02-21,57.599998474121094
2024-02-22,57.13999938964844
2024-02-23,57.65999984741211
2024-02-26,55.69499969482422
2024-02-27,55.9900016784668
2024-02-28,56.7400016784668
2024-02-29,57.9900016784668
2024-03-01,57.88999938964844
2024-03-04,57.54999923706055
2024-03-05,56.56999969482422
2024-03-06,56.849998474121094
2024-03-07,57.959999084472656
2024-03-08,57.2599983215332
2024-03-11,56.70000076293945
2024-03-12,57.470001220703125
2024-03-13,57.290000915527344
2024-03-14,55.72999954223633
2024-03-15,55.02000045776367
2024-03-18,55.189998626708984
2024-03-19,55.13999938964844
2024-03-20,56.470001220703125
2024-03-21,56.56999969482422
2024-03-22,56.33000183105469
2024-03-25,57.22999954223633
2024-03-26,59.63999938964844
2024-03-27,59.7599983215332
2024-03-28,59.81999969482422
2024-04-01,61.29999923706055
2024-04-02,61.5099983215332
2024-04-03,62.47999954223633
2024-04-04,59.849998474121094
2024-04-05,61.54999923706055
2024-04-08,61.47999954223633
2024-04-09,61.869998931884766
2024-04-10,60.45000076293945
2024-04-11,61.59000015258789
2024-04-12,59.849998474121094
2024-04-15,59.959999084472656
2024-04-16,59.79999923706055
2024-04-17,58.65999984741211
2024-04-18,57.86000061035156
2024-04-19,57.38999938964844
2024-04-22,58.36000061035156
2024-04-23,58.93000030517578
2024-04-24,59.849998474121094
2024-04-25,59.22999954223633
2024-04-26,54.119998931884766
2024-04-29,55.02000045776367
2024-04-30,53.119998931884766
2024-05-01,53.45000076293945
2024-05-02,53.52000045776367
2024-05-03,54.369998931884766
2024-05-06,54.22999954223633
2024-05-07,54.36000061035156
2024-05-08,50.220001220703125
2024-05-09,50.97999954223633
2024-05-10,50.220001220703125
2024-05-13,50.38999938964844
2024-05-14,50.2400016784668
2024-05-15,52.029998779296875
2024-05-16,51.4900016784668
2024-05-17,51.31999969482422
2024-05-20,51.2599983215332
2024-05-21,51.150001525878906
2024-05-22,48.90999984741211
2024-05-23,48.56999969482422
2024-05-24,49.709999084472656
2024-05-28,48.720001220703125
2024-05-29,48.849998474121094
2024-05-30,49.75
2024-05-31,51.25
2024-06-03,52.099998474121094
2024-06-04,51.0099983215332
2024-06-05,50.939998626708984
2024-06-06,50.7400016784668
2024-06-07,50.40999984741211
2024-06-10,50.68000030517578
2024-06-11,50.650001525878906
2024-06-12,51.849998474121094
2024-06-13,52.560001373291016
2024-06-14,51.5
2024-06-17,52.4900016784668
2024-06-18,52.189998626708984
2024-06-20,51.75
2024-06-21,52.79999923706055
2024-06-24,52.439998626708984
2024-06-25,52.65999984741211
2024-06-26,52.97999954223633
2024-06-27,54.689998626708984
2024-06-28,54.93000030517578
2024-07-01,53.779998779296875
2024-07-02,53.810001373291016
2024-07-03,54.209999084472656
2024-07-05,54.27000045776367
2024-07-08,55.54999923706055
2024-07-09,55.81999969482422
2024-07-10,57.08000183105469
2024-07-11,58.7400016784668
2024-07-12,58.88999938964844
2024-07-15,59.779998779296875
2024-07-16,61.2400016784668
2024-07-17,60.939998626708984
2024-07-18,58.790000915527344
2024-07-19,58.9900016784668
2024-07-22,59.0
2024-07-23,60.709999084472656
2024-07-24,56.31999969482422
2024-07-25,56.4900016784668
2024-07-26,57.7599983215332
2024-07-29,58.040000915527344
2024-07-30,57.2599983215332
2024-07-31,57.0
2024-08-01,54.970001220703125
2024-08-02,51.58000183105469
2024-08-05,49.65999984741211
2024-08-06,52.65999984741211
2024-08-07,53.72999954223633
2024-08-08,54.70000076293945
2024-08-09,54.90999984741211
2024-08-12,54.099998474121094
2024-08-13,53.90999984741211
2024-08-14,54.4900016784668
2024-08-15,55.720001220703125
2024-08-16,55.599998474121094
2024-08-19,56.18000030517578
2024-08-20,55.83000183105469
2024-08-21,55.41999816894531
2024-08-22,54.81999969482422
2024-08-23,56.25
2024-08-26,56.0
2024-08-27,56.13999938964844
2024-08-28,56.95000076293945
2024-08-29,57.779998779296875
2024-08-30,58.279998779296875
2024-09-03,56.779998779296875
2024-09-04,57.599998474121094
2024-09-05,57.349998474121094
2024-09-06,55.040000915527344
2024-09-09,54.70000076293945
2024-09-10,53.79999923706055
2024-09-11,53.5099983215332
2024-09-12,53.630001068115234
2024-09-13,54.20000076293945
2024-09-16,53.15999984741211
2024-09-17,53.630001068115234
2024-09-18,53.869998931884766
2024-09-19,54.22999954223633
2024-09-20,53.40999984741211
2024-09-23,53.2599983215332
2024-09-24,54.040000915527344
2024-09-25,53.79999923706055
2024-09-26,54.349998474121094
2024-09-27,54.70000076293945
2024-09-30,54.439998626708984
2024-10-01,54.119998931884766
2024-10-02,54.97999954223633
2024-10-03,54.16999816894531
2024-10-04,55.75
2024-10-07,54.77000045776367
2024-10-08,52.619998931884766
2024-10-09,52.70000076293945
2024-10-10,51.900001525878906
2024-10-11,52.540000915527344
2024-10-14,52.75
2024-10-15,52.11000061035156
2024-10-16,52.290000915527344
2024-10-17,52.59000015258789
2024-10-18,52.2599983215332
2024-10-21,52.08000183105469
2024-10-22,51.52000045776367
2024-10-23,50.279998779296875
2024-10-24,51.220001220703125
2024-10-25,52.599998474121094
2024-10-28,54.16999816894531
2024-10-29,54.66999816894531
2024-10-30,53.099998474121094
2024-10-31,51.459999084472656
2024-11-01,51.9900016784668
2024-11-04,51.060001373291016
2024-11-05,52.33000183105469
2024-11-06,56.61000061035156
2024-11-07,55.65999984741211
2024-11-08,53.27000045776367
2024-11-11,52.540000915527344
2024-11-12,52.40999984741211
2024-11-13,51.279998779296875
2024-11-14,50.209999084472656
2024-11-15,50.84000015258789
2024-11-18,50.099998474121094
2024-11-19,49.52000045776367
2024-11-20,49.689998626708984
2024-11-21,50.029998779296875
