Date,CGNX
2023-01-04,49.279998779296875
2023-01-05,48.68000030517578
2023-01-06,49.869998931884766
2023-01-09,52.029998779296875
2023-01-10,51.720001220703125
2023-01-11,52.63999938964844
2023-01-12,52.599998474121094
2023-01-13,53.20000076293945
2023-01-17,51.130001068115234
2023-01-18,50.9900016784668
2023-01-19,50.630001068115234
2023-01-20,51.58000183105469
2023-01-23,53.45000076293945
2023-01-24,52.84000015258789
2023-01-25,53.13999938964844
2023-01-26,53.099998474121094
2023-01-27,52.7400016784668
2023-01-30,52.18000030517578
2023-01-31,54.7400016784668
2023-02-01,55.290000915527344
2023-02-02,57.040000915527344
2023-02-03,55.900001525878906
2023-02-06,54.400001525878906
2023-02-07,54.650001525878906
2023-02-08,54.459999084472656
2023-02-09,54.029998779296875
2023-02-10,53.060001373291016
2023-02-13,54.119998931884766
2023-02-14,55.33000183105469
2023-02-15,56.369998931884766
2023-02-16,55.310001373291016
2023-02-17,48.13999938964844
2023-02-21,47.209999084472656
2023-02-22,46.81999969482422
2023-02-23,46.84000015258789
2023-02-24,47.040000915527344
2023-02-27,46.90999984741211
2023-02-28,47.41999816894531
2023-03-01,48.060001373291016
2023-03-02,47.779998779296875
2023-03-03,49.220001220703125
2023-03-06,48.77000045776367
2023-03-07,48.5
2023-03-08,48.63999938964844
2023-03-09,48.27000045776367
2023-03-10,47.470001220703125
2023-03-13,47.290000915527344
2023-03-14,48.029998779296875
2023-03-15,47.70000076293945
2023-03-16,48.58000183105469
2023-03-17,48.650001525878906
2023-03-20,49.31999969482422
2023-03-21,49.63999938964844
2023-03-22,48.40999984741211
2023-03-23,49.189998626708984
2023-03-24,48.0
2023-03-27,47.709999084472656
2023-03-28,47.38999938964844
2023-03-29,47.91999816894531
2023-03-30,48.70000076293945
2023-03-31,49.54999923706055
2023-04-03,49.27000045776367
2023-04-04,48.34000015258789
2023-04-05,47.79999923706055
2023-04-06,47.189998626708984
2023-04-10,48.38999938964844
2023-04-11,48.54999923706055
2023-04-12,48.369998931884766
2023-04-13,49.15999984741211
2023-04-14,49.08000183105469
2023-04-17,49.47999954223633
2023-04-18,49.38999938964844
2023-04-19,48.68000030517578
2023-04-20,48.400001525878906
2023-04-21,48.619998931884766
2023-04-24,48.720001220703125
2023-04-25,47.310001373291016
2023-04-26,47.02000045776367
2023-04-27,47.869998931884766
2023-04-28,47.689998626708984
2023-05-01,48.279998779296875
2023-05-02,46.470001220703125
2023-05-03,47.349998474121094
2023-05-04,50.4900016784668
2023-05-05,49.599998474121094
2023-05-08,49.61000061035156
2023-05-09,49.540000915527344
2023-05-10,50.380001068115234
2023-05-11,50.130001068115234
2023-05-12,49.720001220703125
2023-05-15,51.18000030517578
2023-05-16,50.599998474121094
2023-05-17,52.0
2023-05-18,52.20000076293945
2023-05-19,53.0
2023-05-22,52.7400016784668
2023-05-23,52.099998474121094
2023-05-24,52.150001525878906
2023-05-25,53.709999084472656
2023-05-26,54.81999969482422
2023-05-30,55.84000015258789
2023-05-31,54.959999084472656
2023-06-01,55.630001068115234
2023-06-02,56.869998931884766
2023-06-05,55.54999923706055
2023-06-06,55.41999816894531
2023-06-07,55.810001373291016
2023-06-08,55.5
2023-06-09,55.29999923706055
2023-06-12,56.349998474121094
2023-06-13,56.7400016784668
2023-06-14,55.900001525878906
2023-06-15,56.5
2023-06-16,55.75
2023-06-20,54.869998931884766
2023-06-21,54.0099983215332
2023-06-22,53.56999969482422
2023-06-23,53.349998474121094
2023-06-26,53.380001068115234
2023-06-27,54.38999938964844
2023-06-28,54.75
2023-06-29,55.529998779296875
2023-06-30,56.02000045776367
2023-07-03,56.0
2023-07-05,55.04999923706055
2023-07-06,54.38999938964844
2023-07-07,54.22999954223633
2023-07-10,55.810001373291016
2023-07-11,55.83000183105469
2023-07-12,56.900001525878906
2023-07-13,57.59000015258789
2023-07-14,57.08000183105469
2023-07-17,58.560001373291016
2023-07-18,58.93000030517578
2023-07-19,58.58000183105469
2023-07-20,56.220001220703125
2023-07-21,55.95000076293945
2023-07-24,54.58000183105469
2023-07-25,54.220001220703125
2023-07-26,54.369998931884766
2023-07-27,53.9900016784668
2023-07-28,54.040000915527344
2023-07-31,54.619998931884766
2023-08-01,51.97999954223633
2023-08-02,51.02000045776367
2023-08-03,50.97999954223633
2023-08-04,49.369998931884766
2023-08-07,50.0099983215332
2023-08-08,48.75
2023-08-09,48.77000045776367
2023-08-10,49.459999084472656
2023-08-11,48.84000015258789
2023-08-14,49.0
2023-08-15,47.459999084472656
2023-08-16,47.2599983215332
2023-08-17,46.43000030517578
2023-08-18,46.02000045776367
2023-08-21,46.470001220703125
2023-08-22,47.119998931884766
2023-08-23,47.72999954223633
2023-08-24,46.77000045776367
2023-08-25,46.93000030517578
2023-08-28,47.439998626708984
2023-08-29,47.84000015258789
2023-08-30,47.86000061035156
2023-08-31,47.08000183105469
2023-09-01,47.47999954223633
2023-09-05,45.470001220703125
2023-09-06,45.560001373291016
2023-09-07,43.9900016784668
2023-09-08,43.56999969482422
2023-09-11,43.22999954223633
2023-09-12,42.560001373291016
2023-09-13,43.18000030517578
2023-09-14,43.619998931884766
2023-09-15,43.77000045776367
2023-09-18,44.4900016784668
2023-09-19,43.959999084472656
2023-09-20,43.209999084472656
2023-09-21,42.56999969482422
2023-09-22,42.40999984741211
2023-09-25,42.70000076293945
2023-09-26,41.86000061035156
2023-09-27,41.939998626708984
2023-09-28,42.34000015258789
2023-09-29,42.439998626708984
2023-10-02,42.22999954223633
2023-10-03,41.25
2023-10-04,41.900001525878906
2023-10-05,41.970001220703125
2023-10-06,42.150001525878906
2023-10-09,41.380001068115234
2023-10-10,41.5099983215332
2023-10-11,40.93000030517578
2023-10-12,39.380001068115234
2023-10-13,38.2599983215332
2023-10-16,39.38999938964844
2023-10-17,38.58000183105469
2023-10-18,37.029998779296875
2023-10-19,36.790000915527344
2023-10-20,36.5
2023-10-23,36.290000915527344
2023-10-24,35.810001373291016
2023-10-25,34.9900016784668
2023-10-26,34.65999984741211
2023-10-27,34.63999938964844
2023-10-30,34.939998626708984
2023-10-31,35.9900016784668
2023-11-01,34.77000045776367
2023-11-02,35.22999954223633
2023-11-03,36.2599983215332
2023-11-06,35.9900016784668
2023-11-07,36.689998626708984
2023-11-08,36.54999923706055
2023-11-09,35.54999923706055
2023-11-10,36.380001068115234
2023-11-13,35.349998474121094
2023-11-14,36.7599983215332
2023-11-15,37.369998931884766
2023-11-16,36.56999969482422
2023-11-17,36.939998626708984
2023-11-20,37.2400016784668
2023-11-21,36.970001220703125
2023-11-22,36.81999969482422
2023-11-24,37.040000915527344
2023-11-27,36.7400016784668
2023-11-28,36.81999969482422
2023-11-29,37.61000061035156
2023-11-30,37.70000076293945
2023-12-01,38.400001525878906
2023-12-04,38.279998779296875
2023-12-05,37.959999084472656
2023-12-06,38.529998779296875
2023-12-07,38.040000915527344
2023-12-08,38.06999969482422
2023-12-11,38.029998779296875
2023-12-12,37.900001525878906
2023-12-13,38.86000061035156
2023-12-14,42.4900016784668
2023-12-15,41.84000015258789
2023-12-18,41.43000030517578
2023-12-19,42.25
2023-12-20,40.869998931884766
2023-12-21,41.939998626708984
2023-12-22,42.22999954223633
2023-12-26,42.619998931884766
2023-12-27,42.400001525878906
2023-12-28,42.560001373291016
2023-12-29,41.7400016784668
2024-01-02,40.34000015258789
2024-01-03,39.02000045776367
2024-01-04,38.20000076293945
2024-01-05,37.849998474121094
2024-01-08,38.470001220703125
2024-01-09,38.849998474121094
2024-01-10,39.220001220703125
2024-01-11,39.09000015258789
2024-01-12,38.08000183105469
2024-01-16,38.02000045776367
2024-01-17,37.220001220703125
2024-01-18,38.130001068115234
2024-01-19,37.63999938964844
2024-01-22,38.2400016784668
2024-01-23,38.689998626708984
2024-01-24,38.08000183105469
2024-01-25,37.83000183105469
2024-01-26,37.77000045776367
2024-01-29,37.970001220703125
2024-01-30,37.33000183105469
2024-01-31,36.13999938964844
2024-02-01,36.58000183105469
2024-02-02,36.790000915527344
2024-02-05,35.310001373291016
2024-02-06,35.36000061035156
2024-02-07,35.70000076293945
2024-02-08,36.040000915527344
2024-02-09,36.7599983215332
2024-02-12,36.869998931884766
2024-02-13,35.31999969482422
2024-02-14,36.150001525878906
2024-02-15,38.5099983215332
2024-02-16,38.130001068115234
2024-02-20,39.439998626708984
2024-02-21,39.599998474121094
2024-02-22,40.83000183105469
2024-02-23,39.560001373291016
2024-02-26,38.70000076293945
2024-02-27,38.650001525878906
2024-02-28,38.15999984741211
2024-02-29,39.45000076293945
2024-03-01,39.83000183105469
2024-03-04,39.72999954223633
2024-03-05,40.0099983215332
2024-03-06,40.9900016784668
2024-03-07,40.91999816894531
2024-03-08,40.939998626708984
2024-03-11,40.88999938964844
2024-03-12,41.29999923706055
2024-03-13,40.869998931884766
2024-03-14,40.66999816894531
2024-03-15,40.720001220703125
2024-03-18,40.11000061035156
2024-03-19,41.16999816894531
2024-03-20,41.15999984741211
2024-03-21,41.93000030517578
2024-03-22,41.849998474121094
2024-03-25,41.63999938964844
2024-03-26,41.34000015258789
2024-03-27,42.47999954223633
2024-03-28,42.41999816894531
2024-04-01,41.75
2024-04-02,40.790000915527344
2024-04-03,40.810001373291016
2024-04-04,40.099998474121094
2024-04-05,40.41999816894531
2024-04-08,40.97999954223633
2024-04-09,42.189998626708984
2024-04-10,41.13999938964844
2024-04-11,41.29999923706055
2024-04-12,40.25
2024-04-15,39.959999084472656
2024-04-16,39.619998931884766
2024-04-17,39.209999084472656
2024-04-18,38.689998626708984
2024-04-19,38.459999084472656
2024-04-22,39.16999816894531
2024-04-23,39.540000915527344
2024-04-24,39.529998779296875
2024-04-25,39.790000915527344
2024-04-26,40.61000061035156
2024-04-29,41.40999984741211
2024-04-30,41.540000915527344
2024-05-01,40.939998626708984
2024-05-02,43.36000061035156
2024-05-03,43.790000915527344
2024-05-06,44.4900016784668
2024-05-07,45.900001525878906
2024-05-08,46.31999969482422
2024-05-09,46.5
2024-05-10,46.41999816894531
2024-05-13,46.849998474121094
2024-05-14,47.09000015258789
2024-05-15,47.439998626708984
2024-05-16,47.5
2024-05-17,47.849998474121094
2024-05-20,48.5099983215332
2024-05-21,48.15999984741211
2024-05-22,48.27000045776367
2024-05-23,47.709999084472656
2024-05-24,47.66999816894531
2024-05-28,47.20000076293945
2024-05-29,45.79999923706055
2024-05-30,45.470001220703125
2024-05-31,45.52000045776367
2024-06-03,45.22999954223633
2024-06-04,42.279998779296875
2024-06-05,43.59000015258789
2024-06-06,43.88999938964844
2024-06-07,43.349998474121094
2024-06-10,43.79999923706055
2024-06-11,43.540000915527344
2024-06-12,44.25
2024-06-13,46.27000045776367
2024-06-14,45.58000183105469
2024-06-17,46.790000915527344
2024-06-18,46.779998779296875
2024-06-20,47.2400016784668
2024-06-21,47.90999984741211
2024-06-24,46.95000076293945
2024-06-25,46.65999984741211
2024-06-26,46.4900016784668
2024-06-27,46.52000045776367
2024-06-28,46.7599983215332
2024-07-01,46.400001525878906
2024-07-02,47.189998626708984
2024-07-03,47.15999984741211
2024-07-05,47.279998779296875
2024-07-08,47.29999923706055
2024-07-09,48.459999084472656
2024-07-10,49.34000015258789
2024-07-11,50.630001068115234
2024-07-12,50.97999954223633
2024-07-15,51.779998779296875
2024-07-16,52.90999984741211
2024-07-17,51.72999954223633
2024-07-18,50.310001373291016
2024-07-19,49.77000045776367
2024-07-22,50.459999084472656
2024-07-23,50.779998779296875
2024-07-24,50.27000045776367
2024-07-25,48.689998626708984
2024-07-26,49.68000030517578
2024-07-29,49.47999954223633
2024-07-30,48.869998931884766
2024-07-31,49.619998931884766
2024-08-01,39.08000183105469
2024-08-02,38.220001220703125
2024-08-05,36.849998474121094
2024-08-06,38.06999969482422
2024-08-07,37.349998474121094
2024-08-08,38.75
2024-08-09,38.7400016784668
2024-08-12,38.5
2024-08-13,39.15999984741211
2024-08-14,38.5099983215332
2024-08-15,39.34000015258789
2024-08-16,39.459999084472656
2024-08-19,39.56999969482422
2024-08-20,39.119998931884766
2024-08-21,40.0099983215332
2024-08-22,38.790000915527344
2024-08-23,39.689998626708984
2024-08-26,39.529998779296875
2024-08-27,39.2599983215332
2024-08-28,38.790000915527344
2024-08-29,40.0
2024-08-30,40.380001068115234
2024-09-03,38.2599983215332
2024-09-04,38.650001525878906
2024-09-05,38.88999938964844
2024-09-06,38.22999954223633
2024-09-09,38.25
2024-09-10,37.849998474121094
2024-09-11,38.380001068115234
2024-09-12,38.29999923706055
2024-09-13,38.66999816894531
2024-09-16,38.650001525878906
2024-09-17,38.959999084472656
2024-09-18,38.47999954223633
2024-09-19,39.83000183105469
2024-09-20,39.7400016784668
2024-09-23,39.40999984741211
2024-09-24,39.599998474121094
2024-09-25,38.7400016784668
2024-09-26,40.29999923706055
2024-09-27,40.27000045776367
2024-09-30,40.5
2024-10-01,39.689998626708984
2024-10-02,39.810001373291016
2024-10-03,39.189998626708984
2024-10-04,39.52000045776367
2024-10-07,39.459999084472656
2024-10-08,39.689998626708984
2024-10-09,38.959999084472656
2024-10-10,38.52000045776367
2024-10-11,39.529998779296875
2024-10-14,40.150001525878906
2024-10-15,39.689998626708984
2024-10-16,40.18000030517578
2024-10-17,39.9900016784668
2024-10-18,40.75
2024-10-21,39.630001068115234
2024-10-22,39.22999954223633
2024-10-23,38.7599983215332
2024-10-24,38.689998626708984
2024-10-25,38.84000015258789
2024-10-28,39.220001220703125
2024-10-29,40.599998474121094
2024-10-30,40.459999084472656
2024-10-31,40.22999954223633
2024-11-01,40.40999984741211
2024-11-04,40.849998474121094
2024-11-05,39.84000015258789
2024-11-06,42.599998474121094
2024-11-07,43.04999923706055
2024-11-08,42.90999984741211
2024-11-11,42.86000061035156
2024-11-12,42.189998626708984
2024-11-13,41.45000076293945
2024-11-14,40.529998779296875
2024-11-15,39.61000061035156
2024-11-18,38.599998474121094
2024-11-19,39.2599983215332
2024-11-20,39.04999923706055
2024-11-21,39.20000076293945
