Date,ROKU
2023-01-06,43.599998474121094
2023-01-09,45.189998626708984
2023-01-10,47.119998931884766
2023-01-11,48.970001220703125
2023-01-12,49.150001525878906
2023-01-13,50.81999969482422
2023-01-17,51.029998779296875
2023-01-18,50.2400016784668
2023-01-19,49.939998626708984
2023-01-20,52.38999938964844
2023-01-23,54.63999938964844
2023-01-24,52.61000061035156
2023-01-25,52.150001525878906
2023-01-26,52.58000183105469
2023-01-27,56.040000915527344
2023-01-30,54.0
2023-01-31,57.5
2023-02-01,60.04999923706055
2023-02-02,65.47000122070312
2023-02-03,62.84000015258789
2023-02-06,62.209999084472656
2023-02-07,62.5
2023-02-08,59.099998474121094
2023-02-09,54.9900016784668
2023-02-10,54.900001525878906
2023-02-13,55.36000061035156
2023-02-14,56.63999938964844
2023-02-15,63.4900016784668
2023-02-16,70.56999969482422
2023-02-17,71.55999755859375
2023-02-21,65.62999725341797
2023-02-22,68.83999633789062
2023-02-23,66.79000091552734
2023-02-24,62.650001525878906
2023-02-27,62.349998474121094
2023-02-28,64.69000244140625
2023-03-01,63.63999938964844
2023-03-02,64.02999877929688
2023-03-03,65.62000274658203
2023-03-06,63.63999938964844
2023-03-07,62.400001525878906
2023-03-08,63.2400016784668
2023-03-09,60.52000045776367
2023-03-10,59.9900016784668
2023-03-13,59.540000915527344
2023-03-14,61.709999084472656
2023-03-15,62.34000015258789
2023-03-16,65.18000030517578
2023-03-17,64.23999786376953
2023-03-20,61.81999969482422
2023-03-21,65.91000366210938
2023-03-22,62.939998626708984
2023-03-23,63.20000076293945
2023-03-24,60.0
2023-03-27,62.81999969482422
2023-03-28,60.599998474121094
2023-03-29,63.90999984741211
2023-03-30,61.619998931884766
2023-03-31,65.81999969482422
2023-04-03,65.70999908447266
2023-04-04,66.12000274658203
2023-04-05,61.27000045776367
2023-04-06,64.08000183105469
2023-04-10,64.31999969482422
2023-04-11,63.970001220703125
2023-04-12,60.470001220703125
2023-04-13,63.31999969482422
2023-04-14,61.720001220703125
2023-04-17,64.47000122070312
2023-04-18,64.83999633789062
2023-04-19,61.7400016784668
2023-04-20,58.91999816894531
2023-04-21,58.04999923706055
2023-04-24,59.060001373291016
2023-04-25,57.720001220703125
2023-04-26,56.560001373291016
2023-04-27,57.0099983215332
2023-04-28,56.209999084472656
2023-05-01,56.68000030517578
2023-05-02,55.349998474121094
2023-05-03,53.5099983215332
2023-05-04,52.790000915527344
2023-05-05,54.970001220703125
2023-05-08,55.709999084472656
2023-05-09,55.41999816894531
2023-05-10,55.93000030517578
2023-05-11,56.849998474121094
2023-05-12,53.72999954223633
2023-05-15,54.02000045776367
2023-05-16,52.22999954223633
2023-05-17,52.560001373291016
2023-05-18,53.810001373291016
2023-05-19,52.61000061035156
2023-05-22,56.619998931884766
2023-05-23,55.880001068115234
2023-05-24,58.18000030517578
2023-05-25,54.58000183105469
2023-05-26,56.04999923706055
2023-05-30,57.72999954223633
2023-05-31,58.20000076293945
2023-06-01,58.54999923706055
2023-06-02,60.13999938964844
2023-06-05,60.91999816894531
2023-06-06,62.97999954223633
2023-06-07,68.02999877929688
2023-06-08,69.0999984741211
2023-06-09,69.4800033569336
2023-06-12,71.69999694824219
2023-06-13,73.58999633789062
2023-06-14,73.37000274658203
2023-06-15,71.75
2023-06-16,70.69000244140625
2023-06-20,67.95999908447266
2023-06-21,64.5199966430664
2023-06-22,63.16999816894531
2023-06-23,62.56999969482422
2023-06-26,62.939998626708984
2023-06-27,63.5099983215332
2023-06-28,65.22000122070312
2023-06-29,63.0
2023-06-30,63.959999084472656
2023-07-03,65.33999633789062
2023-07-05,65.06999969482422
2023-07-06,61.599998474121094
2023-07-07,62.83000183105469
2023-07-10,67.87000274658203
2023-07-11,75.43000030517578
2023-07-12,76.31999969482422
2023-07-13,76.41000366210938
2023-07-14,74.0199966430664
2023-07-17,75.83999633789062
2023-07-18,75.6500015258789
2023-07-19,77.30000305175781
2023-07-20,73.58999633789062
2023-07-21,73.5
2023-07-24,71.86000061035156
2023-07-25,70.4000015258789
2023-07-26,71.47000122070312
2023-07-27,68.19000244140625
2023-07-28,89.61000061035156
2023-07-31,96.2699966430664
2023-08-01,97.48999786376953
2023-08-02,91.25
2023-08-03,88.47000122070312
2023-08-04,86.3499984741211
2023-08-07,88.4000015258789
2023-08-08,86.54000091552734
2023-08-09,81.63999938964844
2023-08-10,78.83000183105469
2023-08-11,79.26000213623047
2023-08-14,82.26000213623047
2023-08-15,82.69000244140625
2023-08-16,80.61000061035156
2023-08-17,77.2300033569336
2023-08-18,79.30000305175781
2023-08-21,78.19000244140625
2023-08-22,78.66000366210938
2023-08-23,80.2699966430664
2023-08-24,76.1500015258789
2023-08-25,76.94999694824219
2023-08-28,76.7300033569336
2023-08-29,80.25
2023-08-30,81.0199966430664
2023-08-31,81.19999694824219
2023-09-01,81.72000122070312
2023-09-05,83.7300033569336
2023-09-06,86.19000244140625
2023-09-07,83.62000274658203
2023-09-08,83.47000122070312
2023-09-11,84.25
2023-09-12,81.30000305175781
2023-09-13,78.44000244140625
2023-09-14,77.80000305175781
2023-09-15,76.26000213623047
2023-09-18,74.38999938964844
2023-09-19,73.80999755859375
2023-09-20,71.48999786376953
2023-09-21,71.62999725341797
2023-09-22,69.2699966430664
2023-09-25,68.55000305175781
2023-09-26,67.87000274658203
2023-09-27,67.63999938964844
2023-09-28,68.08000183105469
2023-09-29,70.58999633789062
2023-10-02,70.5
2023-10-03,68.6500015258789
2023-10-04,70.16999816894531
2023-10-05,70.04000091552734
2023-10-06,71.83000183105469
2023-10-09,71.72000122070312
2023-10-10,72.93000030517578
2023-10-11,71.36000061035156
2023-10-12,67.7699966430664
2023-10-13,66.06999969482422
2023-10-16,67.1500015258789
2023-10-17,68.43000030517578
2023-10-18,62.099998474121094
2023-10-19,62.47999954223633
2023-10-20,59.79999923706055
2023-10-23,61.18000030517578
2023-10-24,61.41999816894531
2023-10-25,58.5
2023-10-26,56.40999984741211
2023-10-27,56.349998474121094
2023-10-30,56.349998474121094
2023-10-31,59.56999969482422
2023-11-01,59.70000076293945
2023-11-02,78.05000305175781
2023-11-03,84.75
2023-11-06,83.30000305175781
2023-11-07,83.43000030517578
2023-11-08,82.83999633789062
2023-11-09,81.58000183105469
2023-11-10,81.30999755859375
2023-11-13,83.97000122070312
2023-11-14,88.0999984741211
2023-11-15,91.0999984741211
2023-11-16,89.5
2023-11-17,92.97000122070312
2023-11-20,94.98999786376953
2023-11-21,93.5999984741211
2023-11-22,94.77999877929688
2023-11-24,94.93000030517578
2023-11-27,102.9800033569336
2023-11-28,106.87000274658203
2023-11-29,106.75
2023-11-30,104.19999694824219
2023-12-01,103.54000091552734
2023-12-04,104.4800033569336
2023-12-05,105.19000244140625
2023-12-06,102.36000061035156
2023-12-07,100.68000030517578
2023-12-08,103.36000061035156
2023-12-11,102.97000122070312
2023-12-12,100.9800033569336
2023-12-13,101.68000030517578
2023-12-14,102.87999725341797
2023-12-15,95.93000030517578
2023-12-18,93.48999786376953
2023-12-19,94.41999816894531
2023-12-20,89.11000061035156
2023-12-21,92.04000091552734
2023-12-22,91.33999633789062
2023-12-26,94.9000015258789
2023-12-27,94.2300033569336
2023-12-28,94.0999984741211
2023-12-29,91.66000366210938
2024-01-02,89.0
2024-01-03,86.61000061035156
2024-01-04,87.91000366210938
2024-01-05,89.29000091552734
2024-01-08,93.94999694824219
2024-01-09,91.5999984741211
2024-01-10,89.69000244140625
2024-01-11,86.6500015258789
2024-01-12,86.05000305175781
2024-01-16,84.79000091552734
2024-01-17,84.01000213623047
2024-01-18,84.05999755859375
2024-01-19,87.06999969482422
2024-01-22,88.45999908447266
2024-01-23,90.97000122070312
2024-01-24,88.2300033569336
2024-01-25,88.83000183105469
2024-01-26,89.0
2024-01-29,93.2699966430664
2024-01-30,90.91999816894531
2024-01-31,88.05999755859375
2024-02-01,88.6500015258789
2024-02-02,91.02999877929688
2024-02-05,87.75
2024-02-06,93.4800033569336
2024-02-07,94.48999786376953
2024-02-08,94.69999694824219
2024-02-09,95.80000305175781
2024-02-12,98.56999969482422
2024-02-13,89.94000244140625
2024-02-14,91.23999786376953
2024-02-15,94.5
2024-02-16,72.0
2024-02-20,67.25
2024-02-21,63.900001525878906
2024-02-22,63.290000915527344
2024-02-23,64.4800033569336
2024-02-26,64.3499984741211
2024-02-27,63.83000183105469
2024-02-28,63.709999084472656
2024-02-29,63.18000030517578
2024-03-01,63.349998474121094
2024-03-04,63.02000045776367
2024-03-05,62.790000915527344
2024-03-06,62.66999816894531
2024-03-07,63.06999969482422
2024-03-08,64.5
2024-03-11,64.41000366210938
2024-03-12,64.12999725341797
2024-03-13,64.47000122070312
2024-03-14,64.66000366210938
2024-03-15,63.9900016784668
2024-03-18,63.369998931884766
2024-03-19,64.54000091552734
2024-03-20,64.94999694824219
2024-03-21,63.83000183105469
2024-03-22,63.58000183105469
2024-03-25,64.63999938964844
2024-03-26,64.6500015258789
2024-03-27,65.58000183105469
2024-03-28,65.16999816894531
2024-04-01,64.19000244140625
2024-04-02,62.849998474121094
2024-04-03,62.220001220703125
2024-04-04,60.2400016784668
2024-04-05,59.83000183105469
2024-04-08,60.849998474121094
2024-04-09,62.849998474121094
2024-04-10,61.13999938964844
2024-04-11,61.95000076293945
2024-04-12,59.900001525878906
2024-04-15,58.939998626708984
2024-04-16,57.81999969482422
2024-04-17,57.59000015258789
2024-04-18,58.689998626708984
2024-04-19,56.900001525878906
2024-04-22,58.56999969482422
2024-04-23,61.7400016784668
2024-04-24,61.83000183105469
2024-04-25,62.810001373291016
2024-04-26,56.349998474121094
2024-04-29,58.65999984741211
2024-04-30,57.65999984741211
2024-05-01,59.130001068115234
2024-05-02,59.94499969482422
2024-05-03,59.11000061035156
2024-05-06,60.33000183105469
2024-05-07,60.13999938964844
2024-05-08,59.54999923706055
2024-05-09,60.2400016784668
2024-05-10,57.90999984741211
2024-05-13,60.15999984741211
2024-05-14,62.2599983215332
2024-05-15,62.27000045776367
2024-05-16,61.25
2024-05-17,61.439998626708984
2024-05-20,59.27000045776367
2024-05-21,57.970001220703125
2024-05-22,58.52000045776367
2024-05-23,56.20000076293945
2024-05-24,56.7599983215332
2024-05-28,56.45000076293945
2024-05-29,56.47999954223633
2024-05-30,57.31999969482422
2024-05-31,57.400001525878906
2024-06-03,57.939998626708984
2024-06-04,57.779998779296875
2024-06-05,58.119998931884766
2024-06-06,57.970001220703125
2024-06-07,57.349998474121094
2024-06-10,57.880001068115234
2024-06-11,58.16999816894531
2024-06-12,56.36000061035156
2024-06-13,54.20000076293945
2024-06-14,54.5099983215332
2024-06-17,53.970001220703125
2024-06-18,52.529998779296875
2024-06-20,53.66999816894531
2024-06-21,54.400001525878906
2024-06-24,54.45000076293945
2024-06-25,54.63999938964844
2024-06-26,57.15999984741211
2024-06-27,59.150001525878906
2024-06-28,59.93000030517578
2024-07-01,62.470001220703125
2024-07-02,61.36000061035156
2024-07-03,62.290000915527344
2024-07-05,62.08000183105469
2024-07-08,61.02000045776367
2024-07-09,63.11000061035156
2024-07-10,61.369998931884766
2024-07-11,60.66999816894531
2024-07-12,61.31999969482422
2024-07-15,62.439998626708984
2024-07-16,64.7300033569336
2024-07-17,64.7699966430664
2024-07-18,62.77000045776367
2024-07-19,62.54999923706055
2024-07-22,62.04999923706055
2024-07-23,62.09000015258789
2024-07-24,55.59000015258789
2024-07-25,57.45000076293945
2024-07-26,59.040000915527344
2024-07-29,58.900001525878906
2024-07-30,57.439998626708984
2024-07-31,58.209999084472656
2024-08-01,55.33000183105469
2024-08-02,53.13999938964844
2024-08-05,51.66999816894531
2024-08-06,53.029998779296875
2024-08-07,52.84000015258789
2024-08-08,55.61000061035156
2024-08-09,55.099998474121094
2024-08-12,53.52000045776367
2024-08-13,56.5099983215332
2024-08-14,56.220001220703125
2024-08-15,59.27000045776367
2024-08-16,58.58000183105469
2024-08-19,61.959999084472656
2024-08-20,61.9900016784668
2024-08-21,62.77000045776367
2024-08-22,61.810001373291016
2024-08-23,69.1449966430664
2024-08-26,69.5999984741211
2024-08-27,69.73999786376953
2024-08-28,66.8499984741211
2024-08-29,68.44000244140625
2024-08-30,67.7699966430664
2024-09-03,65.22000122070312
2024-09-04,63.54999923706055
2024-09-05,66.69999694824219
2024-09-06,64.37000274658203
2024-09-09,65.41000366210938
2024-09-10,65.66000366210938
2024-09-11,70.1500015258789
2024-09-12,74.12999725341797
2024-09-13,74.69000244140625
2024-09-16,74.37000274658203
2024-09-17,74.66999816894531
2024-09-18,77.36000061035156
2024-09-19,77.44999694824219
2024-09-20,76.0199966430664
2024-09-23,73.80000305175781
2024-09-24,76.36000061035156
2024-09-25,74.01000213623047
2024-09-26,73.69999694824219
2024-09-27,74.41000366210938
2024-09-30,74.66000366210938
2024-10-01,74.33999633789062
2024-10-02,74.18000030517578
2024-10-03,75.44999694824219
2024-10-04,75.88999938964844
2024-10-07,76.3499984741211
2024-10-08,78.56999969482422
2024-10-09,77.4000015258789
2024-10-10,77.37000274658203
2024-10-11,78.37000274658203
2024-10-14,76.36000061035156
2024-10-15,78.93000030517578
2024-10-16,77.55999755859375
2024-10-17,76.94999694824219
2024-10-18,80.06999969482422
2024-10-21,77.0
2024-10-22,76.79000091552734
2024-10-23,73.5
2024-10-24,74.04000091552734
2024-10-25,75.2699966430664
2024-10-28,76.05000305175781
2024-10-29,76.41000366210938
2024-10-30,77.51000213623047
2024-10-31,64.08000183105469
2024-11-01,65.69999694824219
2024-11-04,67.18000030517578
2024-11-05,69.66999816894531
2024-11-06,72.2699966430664
2024-11-07,72.02999877929688
2024-11-08,73.81999969482422
2024-11-11,77.12000274658203
2024-11-12,76.62000274658203
2024-11-13,75.20999908447266
2024-11-14,74.31999969482422
2024-11-15,68.87000274658203
2024-11-18,74.02999877929688
2024-11-19,73.61000061035156
2024-11-20,68.70999908447266
2024-11-21,68.68000030517578
