Date,CHX
2022-02-28,21.40999984741211
2022-03-01,20.799999237060547
2022-03-02,21.700000762939453
2022-03-03,21.719999313354492
2022-03-04,21.3700008392334
2022-03-07,23.40999984741211
2022-03-08,24.579999923706055
2022-03-09,24.6299991607666
2022-03-10,25.670000076293945
2022-03-11,25.34000015258789
2022-03-14,24.719999313354492
2022-03-15,23.5
2022-03-16,24.149999618530273
2022-03-17,24.719999313354492
2022-03-18,24.520000457763672
2022-03-21,24.799999237060547
2022-03-22,24.200000762939453
2022-03-23,23.690000534057617
2022-03-24,24.399999618530273
2022-03-25,24.889999389648438
2022-03-28,23.989999771118164
2022-03-29,24.610000610351562
2022-03-30,24.68000030517578
2022-03-31,24.479999542236328
2022-04-01,24.90999984741211
2022-04-04,24.860000610351562
2022-04-05,23.719999313354492
2022-04-06,23.209999084472656
2022-04-07,23.299999237060547
2022-04-08,23.81999969482422
2022-04-11,23.8799991607666
2022-04-12,24.649999618530273
2022-04-13,25.09000015258789
2022-04-14,25.18000030517578
2022-04-18,25.5
2022-04-19,25.799999237060547
2022-04-20,24.940000534057617
2022-04-21,23.850000381469727
2022-04-22,22.709999084472656
2022-04-25,21.639999389648438
2022-04-26,21.09000015258789
2022-04-27,21.290000915527344
2022-04-28,22.299999237060547
2022-04-29,21.100000381469727
2022-05-02,21.399999618530273
2022-05-03,22.219999313354492
2022-05-04,23.489999771118164
2022-05-05,22.540000915527344
2022-05-06,22.290000915527344
2022-05-09,20.260000228881836
2022-05-10,20.360000610351562
2022-05-11,20.350000381469727
2022-05-12,20.209999084472656
2022-05-13,21.770000457763672
2022-05-16,21.799999237060547
2022-05-17,22.18000030517578
2022-05-18,21.389999389648438
2022-05-19,21.25
2022-05-20,21.459999084472656
2022-05-23,21.799999237060547
2022-05-24,21.84000015258789
2022-05-25,22.1299991607666
2022-05-26,22.579999923706055
2022-05-27,23.399999618530273
2022-05-31,23.270000457763672
2022-06-01,23.549999237060547
2022-06-02,23.56999969482422
2022-06-03,24.1299991607666
2022-06-06,24.6299991607666
2022-06-07,25.239999771118164
2022-06-08,25.3700008392334
2022-06-09,24.709999084472656
2022-06-10,24.329999923706055
2022-06-13,22.780000686645508
2022-06-14,22.969999313354492
2022-06-15,23.1299991607666
2022-06-16,21.579999923706055
2022-06-17,21.639999389648438
2022-06-21,21.93000030517578
2022-06-22,20.0
2022-06-23,18.75
2022-06-24,19.479999542236328
2022-06-27,20.809999465942383
2022-06-28,21.1299991607666
2022-06-29,20.3700008392334
2022-06-30,19.850000381469727
2022-07-01,19.68000030517578
2022-07-05,17.75
2022-07-06,17.56999969482422
2022-07-07,18.75
2022-07-08,19.06999969482422
2022-07-11,18.540000915527344
2022-07-12,17.940000534057617
2022-07-13,17.90999984741211
2022-07-14,17.65999984741211
2022-07-15,18.68000030517578
2022-07-18,19.030000686645508
2022-07-19,20.010000228881836
2022-07-20,20.06999969482422
2022-07-21,19.56999969482422
2022-07-22,19.40999984741211
2022-07-25,20.549999237060547
2022-07-26,20.360000610351562
2022-07-27,20.18000030517578
2022-07-28,19.799999237060547
2022-07-29,20.889999389648438
2022-08-01,20.59000015258789
2022-08-02,20.860000610351562
2022-08-03,20.809999465942383
2022-08-04,20.489999771118164
2022-08-05,20.719999313354492
2022-08-08,20.920000076293945
2022-08-09,20.989999771118164
2022-08-10,21.25
2022-08-11,21.889999389648438
2022-08-12,22.280000686645508
2022-08-15,21.68000030517578
2022-08-16,21.389999389648438
2022-08-17,21.459999084472656
2022-08-18,22.43000030517578
2022-08-19,22.200000762939453
2022-08-22,21.950000762939453
2022-08-23,22.6200008392334
2022-08-24,23.149999618530273
2022-08-25,23.219999313354492
2022-08-26,22.530000686645508
2022-08-29,22.75
2022-08-30,21.979999542236328
2022-08-31,21.809999465942383
2022-09-01,21.260000228881836
2022-09-02,21.639999389648438
2022-09-06,21.40999984741211
2022-09-07,21.510000228881836
2022-09-08,21.700000762939453
2022-09-09,22.549999237060547
2022-09-12,22.860000610351562
2022-09-13,21.889999389648438
2022-09-14,22.020000457763672
2022-09-15,21.860000610351562
2022-09-16,21.360000610351562
2022-09-19,21.43000030517578
2022-09-20,20.969999313354492
2022-09-21,20.469999313354492
2022-09-22,20.530000686645508
2022-09-23,18.989999771118164
2022-09-26,18.079999923706055
2022-09-27,18.049999237060547
2022-09-28,18.979999542236328
2022-09-29,19.290000915527344
2022-09-30,19.56999969482422
2022-10-03,20.889999389648438
2022-10-04,21.25
2022-10-05,21.920000076293945
2022-10-06,21.760000228881836
2022-10-07,21.34000015258789
2022-10-10,21.079999923706055
2022-10-11,20.700000762939453
2022-10-12,20.440000534057617
2022-10-13,21.799999237060547
2022-10-14,21.030000686645508
2022-10-17,21.649999618530273
2022-10-18,22.200000762939453
2022-10-19,23.09000015258789
2022-10-20,22.780000686645508
2022-10-21,23.260000228881836
2022-10-24,24.190000534057617
2022-10-25,24.670000076293945
2022-10-26,29.149999618530273
2022-10-27,28.25
2022-10-28,28.389999389648438
2022-10-31,28.6200008392334
2022-11-01,29.6299991607666
2022-11-02,28.530000686645508
2022-11-03,29.3799991607666
2022-11-04,30.139999389648438
2022-11-07,31.549999237060547
2022-11-08,31.809999465942383
2022-11-09,30.93000030517578
2022-11-10,31.649999618530273
2022-11-11,32.720001220703125
2022-11-14,32.04999923706055
2022-11-15,32.54999923706055
2022-11-16,31.8700008392334
2022-11-17,31.790000915527344
2022-11-18,31.40999984741211
2022-11-21,30.889999389648438
2022-11-22,31.84000015258789
2022-11-23,30.8700008392334
2022-11-25,30.600000381469727
2022-11-28,29.93000030517578
2022-11-29,30.559999465942383
2022-11-30,30.84000015258789
2022-12-01,30.799999237060547
2022-12-02,30.93000030517578
2022-12-05,29.389999389648438
2022-12-06,29.3700008392334
2022-12-07,28.219999313354492
2022-12-08,27.8700008392334
2022-12-09,27.079999923706055
2022-12-12,27.889999389648438
2022-12-13,28.889999389648438
2022-12-14,28.15999984741211
2022-12-15,27.920000076293945
2022-12-16,27.760000228881836
2022-12-19,27.3700008392334
2022-12-20,27.84000015258789
2022-12-21,28.709999084472656
2022-12-22,27.75
2022-12-23,28.59000015258789
2022-12-27,28.59000015258789
2022-12-28,28.040000915527344
2022-12-29,28.829999923706055
2022-12-30,28.989999771118164
2023-01-03,27.93000030517578
2023-01-04,28.3700008392334
2023-01-05,28.81999969482422
2023-01-06,29.829999923706055
2023-01-09,30.25
2023-01-10,30.8700008392334
2023-01-11,30.889999389648438
2023-01-12,31.850000381469727
2023-01-13,31.979999542236328
2023-01-17,32.15999984741211
2023-01-18,30.989999771118164
2023-01-19,31.149999618530273
2023-01-20,31.75
2023-01-23,31.43000030517578
2023-01-24,30.969999313354492
2023-01-25,32.0
2023-01-26,32.43000030517578
2023-01-27,32.91999816894531
2023-01-30,32.4900016784668
2023-01-31,33.02000045776367
2023-02-01,32.5
2023-02-02,29.110000610351562
2023-02-03,29.170000076293945
2023-02-06,29.6200008392334
2023-02-07,31.299999237060547
2023-02-08,32.20000076293945
2023-02-09,30.90999984741211
2023-02-10,31.780000686645508
2023-02-13,32.06999969482422
2023-02-14,32.310001373291016
2023-02-15,31.889999389648438
2023-02-16,31.959999084472656
2023-02-17,31.09000015258789
2023-02-21,30.020000457763672
2023-02-22,29.690000534057617
2023-02-23,30.1299991607666
2023-02-24,30.8700008392334
2023-02-27,31.1200008392334
2023-02-28,30.56999969482422
2023-03-01,32.04999923706055
2023-03-02,32.4900016784668
2023-03-03,33.0
2023-03-06,32.43000030517578
2023-03-07,31.290000915527344
2023-03-08,30.209999084472656
2023-03-09,28.959999084472656
2023-03-10,28.68000030517578
2023-03-13,27.600000381469727
2023-03-14,27.459999084472656
2023-03-15,25.610000610351562
2023-03-16,25.950000762939453
2023-03-17,25.290000915527344
2023-03-20,26.309999465942383
2023-03-21,26.709999084472656
2023-03-22,25.5
2023-03-23,24.59000015258789
2023-03-24,24.829999923706055
2023-03-27,25.719999313354492
2023-03-28,26.649999618530273
2023-03-29,27.020000457763672
2023-03-30,26.3700008392334
2023-03-31,27.1299991607666
2023-04-03,28.43000030517578
2023-04-04,28.059999465942383
2023-04-05,27.709999084472656
2023-04-06,27.3700008392334
2023-04-10,28.0
2023-04-11,28.520000457763672
2023-04-12,28.309999465942383
2023-04-13,28.5
2023-04-14,28.15999984741211
2023-04-17,28.280000686645508
2023-04-18,27.979999542236328
2023-04-19,27.68000030517578
2023-04-20,27.059999465942383
2023-04-21,26.709999084472656
2023-04-24,27.559999465942383
2023-04-25,26.75
2023-04-26,27.190000534057617
2023-04-27,26.940000534057617
2023-04-28,27.079999923706055
2023-05-01,27.1299991607666
2023-05-02,25.84000015258789
2023-05-03,25.8799991607666
2023-05-04,26.010000228881836
2023-05-05,27.170000076293945
2023-05-08,27.1200008392334
2023-05-09,27.25
2023-05-10,26.920000076293945
2023-05-11,26.299999237060547
2023-05-12,25.719999313354492
2023-05-15,26.3799991607666
2023-05-16,26.040000915527344
2023-05-17,27.219999313354492
2023-05-18,27.700000762939453
2023-05-19,27.15999984741211
2023-05-22,27.3799991607666
2023-05-23,27.030000686645508
2023-05-24,27.420000076293945
2023-05-25,26.639999389648438
2023-05-26,26.6299991607666
2023-05-30,26.260000228881836
2023-05-31,25.260000228881836
2023-06-01,26.229999542236328
2023-06-02,27.989999771118164
2023-06-05,27.299999237060547
2023-06-06,27.84000015258789
2023-06-07,28.59000015258789
2023-06-08,27.920000076293945
2023-06-09,27.809999465942383
2023-06-12,27.469999313354492
2023-06-13,28.239999771118164
2023-06-14,27.989999771118164
2023-06-15,28.290000915527344
2023-06-16,28.31999969482422
2023-06-20,28.030000686645508
2023-06-21,28.260000228881836
2023-06-22,28.139999389648438
2023-06-23,28.350000381469727
2023-06-26,28.559999465942383
2023-06-27,28.84000015258789
2023-06-28,28.8700008392334
2023-06-29,30.459999084472656
2023-06-30,31.040000915527344
2023-07-03,31.190000534057617
2023-07-05,31.479999542236328
2023-07-06,30.68000030517578
2023-07-07,32.529998779296875
2023-07-10,33.25
2023-07-11,33.7599983215332
2023-07-12,34.08000183105469
2023-07-13,34.02000045776367
2023-07-14,34.040000915527344
2023-07-17,34.33000183105469
2023-07-18,34.52000045776367
2023-07-19,34.22999954223633
2023-07-20,34.27000045776367
2023-07-21,34.79999923706055
2023-07-24,35.060001373291016
2023-07-25,34.869998931884766
2023-07-26,35.060001373291016
2023-07-27,33.66999816894531
2023-07-28,34.709999084472656
2023-07-31,35.599998474121094
2023-08-01,36.040000915527344
2023-08-02,35.650001525878906
2023-08-03,35.63999938964844
2023-08-04,35.779998779296875
2023-08-07,35.7400016784668
2023-08-08,35.900001525878906
2023-08-09,36.38999938964844
2023-08-10,36.19499969482422
2023-08-11,36.79999923706055
2023-08-14,36.45000076293945
2023-08-15,36.04999923706055
2023-08-16,35.40999984741211
2023-08-17,34.90999984741211
2023-08-18,35.380001068115234
2023-08-21,35.22999954223633
2023-08-22,35.31999969482422
2023-08-23,35.5
2023-08-24,35.310001373291016
2023-08-25,35.29999923706055
2023-08-28,36.040000915527344
2023-08-29,36.45000076293945
2023-08-30,36.5099983215332
2023-08-31,36.09000015258789
2023-09-01,37.060001373291016
2023-09-05,37.029998779296875
2023-09-06,37.36000061035156
2023-09-07,37.31999969482422
2023-09-08,37.79999923706055
2023-09-11,37.41999816894531
2023-09-12,38.029998779296875
2023-09-13,37.20000076293945
2023-09-14,37.470001220703125
2023-09-15,37.25
2023-09-18,37.45000076293945
2023-09-19,37.0
2023-09-20,36.4900016784668
2023-09-21,35.900001525878906
2023-09-22,36.08000183105469
2023-09-25,36.7400016784668
2023-09-26,36.02000045776367
2023-09-27,36.70000076293945
2023-09-28,36.5099983215332
2023-09-29,35.619998931884766
2023-10-02,34.84000015258789
2023-10-03,34.970001220703125
2023-10-04,33.4900016784668
2023-10-05,32.939998626708984
2023-10-06,33.279998779296875
2023-10-09,34.41999816894531
2023-10-10,34.40999984741211
2023-10-11,34.33000183105469
2023-10-12,33.58000183105469
2023-10-13,33.599998474121094
2023-10-16,33.599998474121094
2023-10-17,34.77000045776367
2023-10-18,34.619998931884766
2023-10-19,34.2599983215332
2023-10-20,33.61000061035156
2023-10-23,33.900001525878906
2023-10-24,33.7599983215332
2023-10-25,31.059999465942383
2023-10-26,29.610000610351562
2023-10-27,30.3799991607666
2023-10-30,30.469999313354492
2023-10-31,30.799999237060547
2023-11-01,30.280000686645508
2023-11-02,31.309999465942383
2023-11-03,31.290000915527344
2023-11-06,30.149999618530273
2023-11-07,29.350000381469727
2023-11-08,28.959999084472656
2023-11-09,28.84000015258789
2023-11-10,29.110000610351562
2023-11-13,29.200000762939453
2023-11-14,30.489999771118164
2023-11-15,30.040000915527344
2023-11-16,29.1299991607666
2023-11-17,29.40999984741211
2023-11-20,29.6299991607666
2023-11-21,29.309999465942383
2023-11-22,29.40999984741211
2023-11-24,29.440000534057617
2023-11-27,29.420000076293945
2023-11-28,29.110000610351562
2023-11-29,29.40999984741211
2023-11-30,29.31999969482422
2023-12-01,29.520000457763672
2023-12-04,29.459999084472656
2023-12-05,28.969999313354492
2023-12-06,28.260000228881836
2023-12-07,28.770000457763672
2023-12-08,29.15999984741211
2023-12-11,28.8700008392334
2023-12-12,28.399999618530273
2023-12-13,29.549999237060547
2023-12-14,30.799999237060547
2023-12-15,30.940000534057617
2023-12-18,30.979999542236328
2023-12-19,31.399999618530273
2023-12-20,30.579999923706055
2023-12-21,30.270000457763672
2023-12-22,30.100000381469727
2023-12-26,30.700000762939453
2023-12-27,30.309999465942383
2023-12-28,29.649999618530273
2023-12-29,29.209999084472656
2024-01-02,28.899999618530273
2024-01-03,28.799999237060547
2024-01-04,27.739999771118164
2024-01-05,27.889999389648438
2024-01-08,27.670000076293945
2024-01-09,26.8700008392334
2024-01-10,26.389999389648438
2024-01-11,26.649999618530273
2024-01-12,26.6200008392334
2024-01-16,26.049999237060547
2024-01-17,26.18000030517578
2024-01-18,26.459999084472656
2024-01-19,26.34000015258789
2024-01-22,26.850000381469727
2024-01-23,26.709999084472656
2024-01-24,27.81999969482422
2024-01-25,28.079999923706055
2024-01-26,28.34000015258789
2024-01-29,28.3799991607666
2024-01-30,28.200000762939453
2024-01-31,27.40999984741211
2024-02-01,27.25
2024-02-02,26.270000457763672
2024-02-05,26.56999969482422
2024-02-06,29.010000228881836
2024-02-07,29.010000228881836
2024-02-08,29.079999923706055
2024-02-09,28.989999771118164
2024-02-12,28.829999923706055
2024-02-13,28.399999618530273
2024-02-14,28.799999237060547
2024-02-15,29.950000762939453
2024-02-16,30.25
2024-02-20,29.850000381469727
2024-02-21,30.579999923706055
2024-02-22,30.75
2024-02-23,30.610000610351562
2024-02-26,31.139999389648438
2024-02-27,31.43000030517578
2024-02-28,31.1200008392334
2024-02-29,31.059999465942383
2024-03-01,31.889999389648438
2024-03-04,31.5
2024-03-05,31.399999618530273
2024-03-06,31.270000457763672
2024-03-07,31.760000228881836
2024-03-08,31.739999771118164
2024-03-11,31.90999984741211
2024-03-12,31.760000228881836
2024-03-13,32.619998931884766
2024-03-14,32.470001220703125
2024-03-15,32.779998779296875
2024-03-18,33.0099983215332
2024-03-19,33.79999923706055
2024-03-20,34.11000061035156
2024-03-21,34.36000061035156
2024-03-22,34.400001525878906
2024-03-25,34.33000183105469
2024-03-26,34.439998626708984
2024-03-27,35.45000076293945
2024-03-28,35.88999938964844
2024-04-01,35.400001525878906
2024-04-02,39.08000183105469
2024-04-03,39.0
2024-04-04,38.75
2024-04-05,39.34000015258789
2024-04-08,38.4900016784668
2024-04-09,38.59000015258789
2024-04-10,38.65999984741211
2024-04-11,38.5
2024-04-12,37.220001220703125
2024-04-15,36.939998626708984
2024-04-16,36.63999938964844
2024-04-17,36.06999969482422
2024-04-18,36.279998779296875
2024-04-19,35.529998779296875
2024-04-22,35.2400016784668
2024-04-23,35.099998474121094
2024-04-24,34.650001525878906
2024-04-25,35.0099983215332
2024-04-26,34.86000061035156
2024-04-29,34.560001373291016
2024-04-30,33.56999969482422
2024-05-01,33.20000076293945
2024-05-02,33.54999923706055
2024-05-03,33.599998474121094
2024-05-06,33.7599983215332
2024-05-07,34.029998779296875
2024-05-08,33.880001068115234
2024-05-09,34.220001220703125
2024-05-10,34.22999954223633
2024-05-13,34.41999816894531
2024-05-14,34.380001068115234
2024-05-15,34.06999969482422
2024-05-16,34.189998626708984
2024-05-17,34.36000061035156
2024-05-20,34.130001068115234
2024-05-21,34.22999954223633
2024-05-22,32.869998931884766
2024-05-23,32.810001373291016
2024-05-24,32.650001525878906
2024-05-28,32.97999954223633
2024-05-29,32.29999923706055
2024-05-30,32.20000076293945
2024-05-31,32.619998931884766
2024-06-03,31.110000610351562
2024-06-04,30.639999389648438
2024-06-05,30.719999313354492
2024-06-06,30.979999542236328
2024-06-07,31.559999465942383
2024-06-10,31.790000915527344
2024-06-11,31.729999542236328
2024-06-12,31.649999618530273
2024-06-13,30.959999084472656
2024-06-14,30.190000534057617
2024-06-17,30.59000015258789
2024-06-18,31.15999984741211
2024-06-20,31.940000534057617
2024-06-21,32.0099983215332
2024-06-24,33.34000015258789
2024-06-25,33.40999984741211
2024-06-26,32.65999984741211
2024-06-27,33.11000061035156
2024-06-28,33.209999084472656
2024-07-01,32.7599983215332
2024-07-02,33.0099983215332
2024-07-03,33.369998931884766
2024-07-05,32.34000015258789
2024-07-08,32.38999938964844
2024-07-09,31.690000534057617
2024-07-10,31.809999465942383
2024-07-11,32.58000183105469
2024-07-12,32.68000030517578
2024-07-15,33.93000030517578
2024-07-16,34.52000045776367
2024-07-17,34.56999969482422
2024-07-18,34.43000030517578
2024-07-19,35.09000015258789
2024-07-22,34.97999954223633
2024-07-23,34.77000045776367
2024-07-24,34.08000183105469
2024-07-25,34.08000183105469
2024-07-26,34.56999969482422
2024-07-29,33.900001525878906
2024-07-30,33.709999084472656
2024-07-31,34.2599983215332
2024-08-01,33.06999969482422
