Date,BILI
2022-12-19,21.65999984741211
2022-12-20,22.18000030517578
2022-12-21,23.34000015258789
2022-12-22,23.600000381469727
2022-12-23,23.170000076293945
2022-12-27,24.75
2022-12-28,22.760000228881836
2022-12-29,24.290000915527344
2022-12-30,23.690000534057617
2023-01-03,27.0
2023-01-04,28.31999969482422
2023-01-05,29.200000762939453
2023-01-06,28.649999618530273
2023-01-09,27.0
2023-01-10,27.5
2023-01-11,26.940000534057617
2023-01-12,26.68000030517578
2023-01-13,27.969999313354492
2023-01-17,26.540000915527344
2023-01-18,25.43000030517578
2023-01-19,24.649999618530273
2023-01-20,25.389999389648438
2023-01-23,26.18000030517578
2023-01-24,25.639999389648438
2023-01-25,25.90999984741211
2023-01-26,28.020000457763672
2023-01-27,27.780000686645508
2023-01-30,25.31999969482422
2023-01-31,25.0
2023-02-01,26.25
2023-02-02,25.65999984741211
2023-02-03,24.329999923706055
2023-02-06,23.329999923706055
2023-02-07,23.270000457763672
2023-02-08,22.459999084472656
2023-02-09,22.420000076293945
2023-02-10,21.6200008392334
2023-02-13,22.40999984741211
2023-02-14,22.469999313354492
2023-02-15,22.649999618530273
2023-02-16,22.75
2023-02-17,22.049999237060547
2023-02-21,21.5
2023-02-22,21.889999389648438
2023-02-23,22.049999237060547
2023-02-24,20.469999313354492
2023-02-27,20.040000915527344
2023-02-28,19.299999237060547
2023-03-01,19.670000076293945
2023-03-02,21.56999969482422
2023-03-03,22.610000610351562
2023-03-06,21.6299991607666
2023-03-07,20.549999237060547
2023-03-08,20.239999771118164
2023-03-09,18.6200008392334
2023-03-10,19.729999542236328
2023-03-13,21.100000381469727
2023-03-14,21.5
2023-03-15,21.09000015258789
2023-03-16,22.34000015258789
2023-03-17,22.18000030517578
2023-03-20,23.6299991607666
2023-03-21,23.15999984741211
2023-03-22,22.780000686645508
2023-03-23,24.209999084472656
2023-03-24,23.899999618530273
2023-03-27,24.389999389648438
2023-03-28,25.09000015258789
2023-03-29,24.709999084472656
2023-03-30,25.030000686645508
2023-03-31,23.5
2023-04-03,22.690000534057617
2023-04-04,21.65999984741211
2023-04-05,21.260000228881836
2023-04-06,21.510000228881836
2023-04-10,20.940000534057617
2023-04-11,21.739999771118164
2023-04-12,20.290000915527344
2023-04-13,21.399999618530273
2023-04-14,20.899999618530273
2023-04-17,21.729999542236328
2023-04-18,21.59000015258789
2023-04-19,20.959999084472656
2023-04-20,20.31999969482422
2023-04-21,20.3799991607666
2023-04-24,19.8799991607666
2023-04-25,19.280000686645508
2023-04-26,19.850000381469727
2023-04-27,20.040000915527344
2023-04-28,20.360000610351562
2023-05-01,20.229999542236328
2023-05-02,18.790000915527344
2023-05-03,19.110000610351562
2023-05-04,19.8799991607666
2023-05-05,20.25
2023-05-08,19.979999542236328
2023-05-09,19.40999984741211
2023-05-10,18.8799991607666
2023-05-11,19.100000381469727
2023-05-12,18.209999084472656
2023-05-15,19.579999923706055
2023-05-16,19.010000228881836
2023-05-17,18.56999969482422
2023-05-18,18.25
2023-05-19,18.200000762939453
2023-05-22,18.799999237060547
2023-05-23,18.0
2023-05-24,17.290000915527344
2023-05-25,16.549999237060547
2023-05-26,16.889999389648438
2023-05-30,16.56999969482422
2023-05-31,15.65999984741211
2023-06-01,15.869999885559082
2023-06-02,15.319999694824219
2023-06-05,14.970000267028809
2023-06-06,15.8100004196167
2023-06-07,15.670000076293945
2023-06-08,15.90999984741211
2023-06-09,16.110000610351562
2023-06-12,16.290000915527344
2023-06-13,16.8700008392334
2023-06-14,17.600000381469727
2023-06-15,18.299999237060547
2023-06-16,17.469999313354492
2023-06-20,15.970000267028809
2023-06-21,15.5600004196167
2023-06-22,15.369999885559082
2023-06-23,14.9399995803833
2023-06-26,14.989999771118164
2023-06-27,15.550000190734863
2023-06-28,15.3100004196167
2023-06-29,14.930000305175781
2023-06-30,15.100000381469727
2023-07-03,15.729999542236328
2023-07-05,15.260000228881836
2023-07-06,14.550000190734863
2023-07-07,14.899999618530273
2023-07-10,14.890000343322754
2023-07-11,15.5
2023-07-12,16.700000762939453
2023-07-13,17.540000915527344
2023-07-14,16.739999771118164
2023-07-17,16.639999389648438
2023-07-18,15.5600004196167
2023-07-19,15.75
2023-07-20,15.369999885559082
2023-07-21,15.460000038146973
2023-07-24,17.100000381469727
2023-07-25,16.950000762939453
2023-07-26,17.3799991607666
2023-07-27,16.200000762939453
2023-07-28,18.670000076293945
2023-07-31,19.06999969482422
2023-08-01,17.809999465942383
2023-08-02,16.899999618530273
2023-08-03,18.420000076293945
2023-08-04,18.15999984741211
2023-08-07,17.719999313354492
2023-08-08,17.280000686645508
2023-08-09,17.1200008392334
2023-08-10,16.950000762939453
2023-08-11,16.030000686645508
2023-08-14,16.389999389648438
2023-08-15,15.640000343322754
2023-08-16,15.239999771118164
2023-08-17,15.350000381469727
2023-08-18,14.369999885559082
2023-08-21,14.739999771118164
2023-08-22,14.600000381469727
2023-08-23,14.850000381469727
2023-08-24,14.930000305175781
2023-08-25,14.5600004196167
2023-08-28,14.779999732971191
2023-08-29,15.819999694824219
2023-08-30,15.529999732971191
2023-08-31,15.130000114440918
2023-09-01,15.579999923706055
2023-09-05,15.210000038146973
2023-09-06,15.34000015258789
2023-09-07,14.300000190734863
2023-09-08,13.5600004196167
2023-09-11,14.050000190734863
2023-09-12,14.109999656677246
2023-09-13,13.8100004196167
2023-09-14,13.930000305175781
2023-09-15,13.800000190734863
2023-09-18,13.670000076293945
2023-09-19,13.600000381469727
2023-09-20,13.399999618530273
2023-09-21,12.930000305175781
2023-09-22,13.649999618530273
2023-09-25,13.430000305175781
2023-09-26,13.380000114440918
2023-09-27,13.550000190734863
2023-09-28,13.520000457763672
2023-09-29,13.770000457763672
2023-10-02,13.630000114440918
2023-10-03,13.5
2023-10-04,13.3100004196167
2023-10-05,13.140000343322754
2023-10-06,13.569999694824219
2023-10-09,13.279999732971191
2023-10-10,14.329999923706055
2023-10-11,14.649999618530273
2023-10-12,13.970000267028809
2023-10-13,13.65999984741211
2023-10-16,13.619999885559082
2023-10-17,13.4399995803833
2023-10-18,12.869999885559082
2023-10-19,12.710000038146973
2023-10-20,12.510000228881836
2023-10-23,12.640000343322754
2023-10-24,13.569999694824219
2023-10-25,13.039999961853027
2023-10-26,13.25
2023-10-27,13.300000190734863
2023-10-30,13.880000114440918
2023-10-31,13.430000305175781
2023-11-01,13.199999809265137
2023-11-02,13.859999656677246
2023-11-03,14.6899995803833
2023-11-06,14.539999961853027
2023-11-07,14.399999618530273
2023-11-08,14.550000190734863
2023-11-09,14.199999809265137
2023-11-10,14.15999984741211
2023-11-13,14.350000381469727
2023-11-14,14.789999961853027
2023-11-15,15.199999809265137
2023-11-16,14.039999961853027
2023-11-17,13.989999771118164
2023-11-20,14.569999694824219
2023-11-21,14.15999984741211
2023-11-22,14.010000228881836
2023-11-24,14.140000343322754
2023-11-27,13.6899995803833
2023-11-28,13.34000015258789
2023-11-29,11.859999656677246
2023-11-30,11.329999923706055
2023-12-01,11.510000228881836
2023-12-04,11.529999732971191
2023-12-05,11.40999984741211
2023-12-06,11.739999771118164
2023-12-07,12.0
2023-12-08,11.930000305175781
2023-12-11,12.220000267028809
2023-12-12,12.279999732971191
2023-12-13,12.210000038146973
2023-12-14,12.010000228881836
2023-12-15,11.960000038146973
2023-12-18,11.40999984741211
2023-12-19,11.789999961853027
2023-12-20,11.0
2023-12-21,11.569999694824219
2023-12-22,11.0
2023-12-26,11.220000267028809
2023-12-27,11.119999885559082
2023-12-28,11.84000015258789
2023-12-29,12.170000076293945
2024-01-02,11.609999656677246
2024-01-03,12.069999694824219
2024-01-04,11.6899995803833
2024-01-05,11.119999885559082
2024-01-08,11.119999885559082
2024-01-09,10.850000381469727
2024-01-10,10.779999732971191
2024-01-11,10.899999618530273
2024-01-12,10.649999618530273
2024-01-16,10.039999961853027
2024-01-17,9.8100004196167
2024-01-18,9.699999809265137
2024-01-19,9.40999984741211
2024-01-22,9.210000038146973
2024-01-23,10.050000190734863
2024-01-24,10.010000228881836
2024-01-25,9.640000343322754
2024-01-26,9.550000190734863
2024-01-29,9.420000076293945
2024-01-30,8.979999542236328
2024-01-31,9.069999694824219
2024-02-01,9.350000381469727
2024-02-02,8.9399995803833
2024-02-05,9.09000015258789
2024-02-06,10.199999809265137
2024-02-07,9.739999771118164
2024-02-08,9.729999542236328
2024-02-09,9.880000114440918
2024-02-12,10.199999809265137
2024-02-13,9.630000114440918
2024-02-14,10.029999732971191
2024-02-15,10.140000343322754
2024-02-16,10.359999656677246
2024-02-20,10.199999809265137
2024-02-21,10.3100004196167
2024-02-22,10.279999732971191
2024-02-23,10.020000457763672
2024-02-26,10.130000114440918
2024-02-27,10.3100004196167
2024-02-28,9.670000076293945
2024-02-29,9.680000305175781
2024-03-01,10.050000190734863
2024-03-04,10.369999885559082
2024-03-05,10.15999984741211
2024-03-06,10.8100004196167
2024-03-07,10.600000381469727
2024-03-08,11.130000114440918
2024-03-11,12.609999656677246
2024-03-12,12.6899995803833
2024-03-13,12.510000228881836
2024-03-14,11.65999984741211
2024-03-15,11.779999732971191
2024-03-18,11.84000015258789
2024-03-19,11.829999923706055
2024-03-20,12.279999732971191
2024-03-21,11.199999809265137
2024-03-22,10.930000305175781
2024-03-25,10.739999771118164
2024-03-26,10.470000267028809
2024-03-27,11.029999732971191
2024-03-28,11.199999809265137
2024-04-01,11.15999984741211
2024-04-02,11.529999732971191
2024-04-03,11.329999923706055
2024-04-04,11.0600004196167
2024-04-05,10.869999885559082
2024-04-08,11.079999923706055
2024-04-09,11.930000305175781
2024-04-10,11.680000305175781
2024-04-11,12.229999542236328
2024-04-12,11.479999542236328
2024-04-15,11.260000228881836
2024-04-16,10.989999771118164
2024-04-17,11.029999732971191
2024-04-18,11.069999694824219
2024-04-19,10.90999984741211
2024-04-22,11.739999771118164
2024-04-23,11.489999771118164
2024-04-24,12.75
2024-04-25,12.5
2024-04-26,13.119999885559082
2024-04-29,13.350000381469727
2024-04-30,12.640000343322754
2024-05-01,12.729999542236328
2024-05-02,14.720000267028809
2024-05-03,14.829999923706055
2024-05-06,14.770000457763672
2024-05-07,13.869999885559082
2024-05-08,13.65999984741211
2024-05-09,14.010000228881836
2024-05-10,14.069999694824219
2024-05-13,15.8100004196167
2024-05-14,15.640000343322754
2024-05-15,15.84000015258789
2024-05-16,16.280000686645508
2024-05-17,16.690000534057617
2024-05-20,16.100000381469727
2024-05-21,15.529999732971191
2024-05-22,15.680000305175781
2024-05-23,13.739999771118164
2024-05-24,13.9399995803833
2024-05-28,13.930000305175781
2024-05-29,13.649999618530273
2024-05-30,14.420000076293945
2024-05-31,14.520000457763672
2024-06-03,14.699999809265137
2024-06-04,14.90999984741211
2024-06-05,15.289999961853027
2024-06-06,14.8100004196167
2024-06-07,13.970000267028809
2024-06-10,14.199999809265137
2024-06-11,13.949999809265137
2024-06-12,14.390000343322754
2024-06-13,15.5
2024-06-14,14.729999542236328
2024-06-17,15.710000038146973
2024-06-18,16.18000030517578
2024-06-20,17.049999237060547
2024-06-21,18.139999389648438
2024-06-24,17.790000915527344
2024-06-25,17.260000228881836
2024-06-26,16.450000762939453
2024-06-27,15.979999542236328
2024-06-28,15.4399995803833
2024-07-01,15.289999961853027
2024-07-02,15.399999618530273
2024-07-03,16.110000610351562
2024-07-05,16.049999237060547
2024-07-08,16.440000534057617
2024-07-09,17.170000076293945
2024-07-10,16.959999084472656
2024-07-11,17.6200008392334
2024-07-12,16.709999084472656
2024-07-15,15.859999656677246
2024-07-16,16.100000381469727
2024-07-17,15.529999732971191
2024-07-18,15.59000015258789
2024-07-19,15.039999961853027
2024-07-22,15.350000381469727
2024-07-23,14.850000381469727
2024-07-24,14.470000267028809
2024-07-25,14.609999656677246
2024-07-26,14.9399995803833
2024-07-29,15.130000114440918
2024-07-30,14.920000076293945
2024-07-31,15.149999618530273
2024-08-01,15.229999542236328
2024-08-02,15.5
2024-08-05,15.989999771118164
2024-08-06,15.670000076293945
2024-08-07,14.970000267028809
2024-08-08,14.59000015258789
2024-08-09,13.859999656677246
2024-08-12,13.489999771118164
2024-08-13,13.989999771118164
2024-08-14,13.109999656677246
2024-08-15,13.390000343322754
2024-08-16,13.84000015258789
2024-08-19,14.3100004196167
2024-08-20,13.949999809265137
2024-08-21,14.020000457763672
2024-08-22,12.960000038146973
2024-08-23,14.9399995803833
2024-08-26,14.260000228881836
2024-08-27,14.470000267028809
2024-08-28,13.65999984741211
2024-08-29,14.229999542236328
2024-08-30,14.380000114440918
2024-09-03,14.609999656677246
2024-09-04,15.029999732971191
2024-09-05,15.369999885559082
2024-09-06,15.119999885559082
2024-09-09,15.109999656677246
2024-09-10,15.0600004196167
2024-09-11,15.630000114440918
2024-09-12,15.40999984741211
2024-09-13,14.829999923706055
2024-09-16,14.670000076293945
2024-09-17,15.140000343322754
2024-09-18,14.829999923706055
2024-09-19,15.779999732971191
2024-09-20,15.899999618530273
2024-09-23,15.920000076293945
2024-09-24,18.6299991607666
2024-09-25,18.270000457763672
2024-09-26,21.09000015258789
2024-09-27,22.920000076293945
2024-09-30,23.3799991607666
2024-10-01,26.729999542236328
2024-10-02,29.65999984741211
2024-10-03,27.049999237060547
2024-10-04,27.56999969482422
2024-10-07,26.459999084472656
2024-10-08,23.040000915527344
2024-10-09,22.979999542236328
2024-10-10,22.40999984741211
2024-10-11,22.639999389648438
2024-10-14,21.81999969482422
2024-10-15,20.309999465942383
2024-10-16,20.59000015258789
2024-10-17,19.459999084472656
2024-10-18,20.149999618530273
2024-10-21,20.219999313354492
2024-10-22,20.489999771118164
2024-10-23,20.389999389648438
2024-10-24,19.959999084472656
2024-10-25,20.649999618530273
2024-10-28,22.229999542236328
2024-10-29,21.93000030517578
2024-10-30,22.219999313354492
2024-10-31,22.1200008392334
2024-11-01,21.899999618530273
2024-11-04,22.0
2024-11-05,23.219999313354492
2024-11-06,22.15999984741211
2024-11-07,24.1299991607666
2024-11-08,22.59000015258789
2024-11-11,22.75
2024-11-12,21.079999923706055
2024-11-13,21.270000457763672
2024-11-14,18.59000015258789
2024-11-15,18.299999237060547
2024-11-18,19.09000015258789
2024-11-19,18.520000457763672
2024-11-20,19.190000534057617
2024-11-21,18.829999923706055
