Date,HTHT
2022-08-01,37.52000045776367
2022-08-02,38.41999816894531
2022-08-03,38.56999969482422
2022-08-04,39.7599983215332
2022-08-05,39.7599983215332
2022-08-08,38.54999923706055
2022-08-09,38.720001220703125
2022-08-10,39.04999923706055
2022-08-11,39.779998779296875
2022-08-12,39.970001220703125
2022-08-15,40.0
2022-08-16,39.9900016784668
2022-08-17,39.58000183105469
2022-08-18,39.470001220703125
2022-08-19,38.93000030517578
2022-08-22,39.02000045776367
2022-08-23,38.90999984741211
2022-08-24,38.90999984741211
2022-08-25,40.290000915527344
2022-08-26,40.310001373291016
2022-08-29,38.79999923706055
2022-08-30,36.209999084472656
2022-08-31,37.630001068115234
2022-09-01,36.0
2022-09-02,35.31999969482422
2022-09-06,33.7599983215332
2022-09-07,34.290000915527344
2022-09-08,34.459999084472656
2022-09-09,36.029998779296875
2022-09-12,36.310001373291016
2022-09-13,35.540000915527344
2022-09-14,36.0099983215332
2022-09-15,36.58000183105469
2022-09-16,35.54999923706055
2022-09-19,35.86000061035156
2022-09-20,36.43000030517578
2022-09-21,34.0099983215332
2022-09-22,33.060001373291016
2022-09-23,33.25
2022-09-26,35.29999923706055
2022-09-27,35.619998931884766
2022-09-28,35.849998474121094
2022-09-29,34.84000015258789
2022-09-30,33.540000915527344
2022-10-03,35.81999969482422
2022-10-04,37.66999816894531
2022-10-05,37.22999954223633
2022-10-06,36.18000030517578
2022-10-07,34.65999984741211
2022-10-10,31.030000686645508
2022-10-11,31.049999237060547
2022-10-12,31.040000915527344
2022-10-13,30.65999984741211
2022-10-14,30.40999984741211
2022-10-17,32.0
2022-10-18,31.579999923706055
2022-10-19,28.719999313354492
2022-10-20,29.489999771118164
2022-10-21,30.200000762939453
2022-10-24,25.81999969482422
2022-10-25,26.84000015258789
2022-10-26,30.3700008392334
2022-10-27,29.469999313354492
2022-10-28,27.899999618530273
2022-10-31,27.079999923706055
2022-11-01,30.0
2022-11-02,31.549999237060547
2022-11-03,32.97999954223633
2022-11-04,35.20000076293945
2022-11-07,33.959999084472656
2022-11-08,34.02000045776367
2022-11-09,31.780000686645508
2022-11-10,33.59000015258789
2022-11-11,37.7400016784668
2022-11-14,36.650001525878906
2022-11-15,37.720001220703125
2022-11-16,37.90999984741211
2022-11-17,38.790000915527344
2022-11-18,37.380001068115234
2022-11-21,35.529998779296875
2022-11-22,34.97999954223633
2022-11-23,34.16999816894531
2022-11-25,33.34000015258789
2022-11-28,35.630001068115234
2022-11-29,36.060001373291016
2022-11-30,38.279998779296875
2022-12-01,37.650001525878906
2022-12-02,39.86000061035156
2022-12-05,42.06999969482422
2022-12-06,42.75
2022-12-07,41.27000045776367
2022-12-08,43.36000061035156
2022-12-09,42.97999954223633
2022-12-12,42.529998779296875
2022-12-13,43.540000915527344
2022-12-14,43.2599983215332
2022-12-15,42.5
2022-12-16,42.63999938964844
2022-12-19,41.54999923706055
2022-12-20,41.560001373291016
2022-12-21,42.90999984741211
2022-12-22,42.79999923706055
2022-12-23,41.720001220703125
2022-12-27,43.2400016784668
2022-12-28,42.06999969482422
2022-12-29,42.970001220703125
2022-12-30,42.41999816894531
2023-01-03,42.900001525878906
2023-01-04,45.599998474121094
2023-01-05,44.900001525878906
2023-01-06,43.689998626708984
2023-01-09,43.79999923706055
2023-01-10,44.189998626708984
2023-01-11,45.5
2023-01-12,46.7400016784668
2023-01-13,47.59000015258789
2023-01-17,45.38999938964844
2023-01-18,45.02000045776367
2023-01-19,46.900001525878906
2023-01-20,48.47999954223633
2023-01-23,48.720001220703125
2023-01-24,48.97999954223633
2023-01-25,49.779998779296875
2023-01-26,50.970001220703125
2023-01-27,50.22999954223633
2023-01-30,48.75
2023-01-31,47.47999954223633
2023-02-01,47.97999954223633
2023-02-02,47.5099983215332
2023-02-03,46.68000030517578
2023-02-06,46.38999938964844
2023-02-07,48.91999816894531
2023-02-08,49.36000061035156
2023-02-09,51.349998474121094
2023-02-10,51.0
2023-02-13,52.4900016784668
2023-02-14,51.88999938964844
2023-02-15,51.900001525878906
2023-02-16,51.810001373291016
2023-02-17,49.220001220703125
2023-02-21,49.5
2023-02-22,50.290000915527344
2023-02-23,50.25
2023-02-24,47.650001525878906
2023-02-27,47.15999984741211
2023-02-28,47.369998931884766
2023-03-01,49.9900016784668
2023-03-02,51.54999923706055
2023-03-03,52.0099983215332
2023-03-06,51.849998474121094
2023-03-07,50.630001068115234
2023-03-08,51.040000915527344
2023-03-09,47.790000915527344
2023-03-10,48.310001373291016
2023-03-13,49.119998931884766
2023-03-14,49.349998474121094
2023-03-15,48.290000915527344
2023-03-16,49.04999923706055
2023-03-17,47.439998626708984
2023-03-20,47.5099983215332
2023-03-21,48.59000015258789
2023-03-22,48.79999923706055
2023-03-23,49.09000015258789
2023-03-24,47.4900016784668
2023-03-27,47.380001068115234
2023-03-28,47.939998626708984
2023-03-29,47.11000061035156
2023-03-30,48.77000045776367
2023-03-31,48.97999954223633
2023-04-03,49.650001525878906
2023-04-04,49.380001068115234
2023-04-05,48.5
2023-04-06,50.119998931884766
2023-04-10,49.709999084472656
2023-04-11,49.56999969482422
2023-04-12,47.540000915527344
2023-04-13,47.779998779296875
2023-04-14,47.150001525878906
2023-04-17,49.36000061035156
2023-04-18,49.599998474121094
2023-04-19,49.58000183105469
2023-04-20,48.209999084472656
2023-04-21,47.02000045776367
2023-04-24,45.040000915527344
2023-04-25,44.970001220703125
2023-04-26,46.16999816894531
2023-04-27,45.56999969482422
2023-04-28,46.900001525878906
2023-05-01,45.970001220703125
2023-05-02,44.93000030517578
2023-05-03,44.869998931884766
2023-05-04,45.20000076293945
2023-05-05,45.060001373291016
2023-05-08,44.0
2023-05-09,42.0099983215332
2023-05-10,41.66999816894531
2023-05-11,42.880001068115234
2023-05-12,41.75
2023-05-15,43.720001220703125
2023-05-16,42.81999969482422
2023-05-17,42.27000045776367
2023-05-18,41.5099983215332
2023-05-19,41.619998931884766
2023-05-22,41.97999954223633
2023-05-23,39.939998626708984
2023-05-24,37.439998626708984
2023-05-25,38.040000915527344
2023-05-26,37.939998626708984
2023-05-30,36.9900016784668
2023-05-31,36.619998931884766
2023-06-01,37.5
2023-06-02,40.439998626708984
2023-06-05,40.869998931884766
2023-06-06,42.310001373291016
2023-06-07,42.459999084472656
2023-06-08,43.689998626708984
2023-06-09,43.06999969482422
2023-06-12,43.5
2023-06-13,44.06999969482422
2023-06-14,44.400001525878906
2023-06-15,44.279998779296875
2023-06-16,43.0
2023-06-20,40.66999816894531
2023-06-21,39.66999816894531
2023-06-22,39.689998626708984
2023-06-23,38.38999938964844
2023-06-26,38.97999954223633
2023-06-27,39.93000030517578
2023-06-28,39.099998474121094
2023-06-29,38.2400016784668
2023-06-30,38.779998779296875
2023-07-03,40.029998779296875
2023-07-05,39.630001068115234
2023-07-06,38.06999969482422
2023-07-07,39.15999984741211
2023-07-10,40.56999969482422
2023-07-11,41.72999954223633
2023-07-12,42.81999969482422
2023-07-13,43.88999938964844
2023-07-14,44.33000183105469
2023-07-17,43.439998626708984
2023-07-18,41.439998626708984
2023-07-19,40.93000030517578
2023-07-20,41.22999954223633
2023-07-21,41.459999084472656
2023-07-24,42.77000045776367
2023-07-25,42.689998626708984
2023-07-26,43.869998931884766
2023-07-27,43.689998626708984
2023-07-28,47.7400016784668
2023-07-31,48.040000915527344
2023-08-01,46.119998931884766
2023-08-02,44.13999938964844
2023-08-03,46.130001068115234
2023-08-04,45.959999084472656
2023-08-07,46.54999923706055
2023-08-08,46.72999954223633
2023-08-09,47.790000915527344
2023-08-10,46.93000030517578
2023-08-11,44.9900016784668
2023-08-14,45.86000061035156
2023-08-15,45.959999084472656
2023-08-16,45.25
2023-08-17,44.88999938964844
2023-08-18,43.91999816894531
2023-08-21,43.11000061035156
2023-08-22,43.279998779296875
2023-08-23,44.91999816894531
2023-08-24,42.4900016784668
2023-08-25,40.2599983215332
2023-08-28,40.83000183105469
2023-08-29,41.150001525878906
2023-08-30,40.970001220703125
2023-08-31,40.279998779296875
2023-09-01,41.63999938964844
2023-09-05,40.7599983215332
2023-09-06,39.81999969482422
2023-09-07,38.349998474121094
2023-09-08,38.54999923706055
2023-09-11,39.0
2023-09-12,39.790000915527344
2023-09-13,39.86000061035156
2023-09-14,40.7599983215332
2023-09-15,40.630001068115234
2023-09-18,41.04999923706055
2023-09-19,39.869998931884766
2023-09-20,39.439998626708984
2023-09-21,38.790000915527344
2023-09-22,39.560001373291016
2023-09-25,39.0099983215332
2023-09-26,38.52000045776367
2023-09-27,38.209999084472656
2023-09-28,38.540000915527344
2023-09-29,39.43000030517578
2023-10-02,38.880001068115234
2023-10-03,37.63999938964844
2023-10-04,37.470001220703125
2023-10-05,37.38999938964844
2023-10-06,37.869998931884766
2023-10-09,36.65999984741211
2023-10-10,37.5
2023-10-11,37.189998626708984
2023-10-12,36.04999923706055
2023-10-13,35.36000061035156
2023-10-16,35.68000030517578
2023-10-17,34.88999938964844
2023-10-18,34.400001525878906
2023-10-19,34.25
2023-10-20,34.08000183105469
2023-10-23,36.099998474121094
2023-10-24,37.20000076293945
2023-10-25,36.540000915527344
2023-10-26,36.88999938964844
2023-10-27,37.45000076293945
2023-10-30,38.11000061035156
2023-10-31,37.65999984741211
2023-11-01,35.7400016784668
2023-11-02,35.59000015258789
2023-11-03,36.77000045776367
2023-11-06,36.06999969482422
2023-11-07,35.75
2023-11-08,35.459999084472656
2023-11-09,34.61000061035156
2023-11-10,34.810001373291016
2023-11-13,35.369998931884766
2023-11-14,36.0099983215332
2023-11-15,36.90999984741211
2023-11-16,35.959999084472656
2023-11-17,36.150001525878906
2023-11-20,37.939998626708984
2023-11-21,36.68000030517578
2023-11-22,36.880001068115234
2023-11-24,36.77000045776367
2023-11-27,36.79999923706055
2023-11-28,36.720001220703125
2023-11-29,35.150001525878906
2023-11-30,36.58000183105469
2023-12-01,36.099998474121094
2023-12-04,36.16999816894531
2023-12-05,34.959999084472656
2023-12-06,34.90999984741211
2023-12-07,34.939998626708984
2023-12-08,34.56999969482422
2023-12-11,34.43000030517578
2023-12-12,35.040000915527344
2023-12-13,34.84000015258789
2023-12-14,34.380001068115234
2023-12-15,34.31999969482422
2023-12-18,34.36000061035156
2023-12-19,34.650001525878906
2023-12-20,33.38999938964844
2023-12-21,34.380001068115234
2023-12-22,34.25
2023-12-26,33.099998474121094
2023-12-27,33.029998779296875
2023-12-28,33.29999923706055
2023-12-29,33.439998626708984
2024-01-02,32.77000045776367
2024-01-03,33.5
2024-01-04,33.47999954223633
2024-01-05,33.66999816894531
2024-01-08,32.31999969482422
2024-01-09,31.239999771118164
2024-01-10,32.400001525878906
2024-01-11,33.20000076293945
2024-01-12,33.02000045776367
2024-01-16,32.36000061035156
2024-01-17,30.93000030517578
2024-01-18,31.420000076293945
2024-01-19,31.81999969482422
2024-01-22,31.170000076293945
2024-01-23,32.86000061035156
2024-01-24,33.29999923706055
2024-01-25,33.77000045776367
2024-01-26,33.93000030517578
2024-01-29,33.58000183105469
2024-01-30,31.899999618530273
2024-01-31,31.770000457763672
2024-02-01,31.799999237060547
2024-02-02,31.200000762939453
2024-02-05,31.639999389648438
2024-02-06,32.68000030517578
2024-02-07,31.93000030517578
2024-02-08,31.969999313354492
2024-02-09,31.889999389648438
2024-02-12,32.29999923706055
2024-02-13,31.889999389648438
2024-02-14,33.470001220703125
2024-02-15,36.16999816894531
2024-02-16,36.939998626708984
2024-02-20,35.970001220703125
2024-02-21,36.72999954223633
2024-02-22,37.58000183105469
2024-02-23,39.38999938964844
2024-02-26,37.61000061035156
2024-02-27,37.599998474121094
2024-02-28,37.560001373291016
2024-02-29,36.560001373291016
2024-03-01,36.029998779296875
2024-03-04,34.06999969482422
2024-03-05,34.43000030517578
2024-03-06,34.33000183105469
2024-03-07,34.459999084472656
2024-03-08,34.7400016784668
2024-03-11,36.040000915527344
2024-03-12,38.02000045776367
2024-03-13,39.310001373291016
2024-03-14,38.68000030517578
2024-03-15,39.09000015258789
2024-03-18,39.0
2024-03-19,39.7400016784668
2024-03-20,39.20000076293945
2024-03-21,37.220001220703125
2024-03-22,37.79999923706055
2024-03-25,37.560001373291016
2024-03-26,38.650001525878906
2024-03-27,38.650001525878906
2024-03-28,38.70000076293945
2024-04-01,39.099998474121094
2024-04-02,40.31999969482422
2024-04-03,41.04999923706055
2024-04-04,40.2599983215332
2024-04-05,40.599998474121094
2024-04-08,40.56999969482422
2024-04-09,39.9900016784668
2024-04-10,39.81999969482422
2024-04-11,39.38999938964844
2024-04-12,37.47999954223633
2024-04-15,38.59000015258789
2024-04-16,38.2400016784668
2024-04-17,37.7400016784668
2024-04-18,37.36000061035156
2024-04-19,36.88999938964844
2024-04-22,37.75
2024-04-23,38.650001525878906
2024-04-24,39.15999984741211
2024-04-25,39.7400016784668
2024-04-26,40.060001373291016
2024-04-29,39.41999816894531
2024-04-30,36.709999084472656
2024-05-01,37.4900016784668
2024-05-02,39.7400016784668
2024-05-03,40.97999954223633
2024-05-06,40.93000030517578
2024-05-07,40.16999816894531
2024-05-08,39.88999938964844
2024-05-09,39.86000061035156
2024-05-10,39.95000076293945
2024-05-13,40.70000076293945
2024-05-14,41.290000915527344
2024-05-15,40.63999938964844
2024-05-16,42.040000915527344
2024-05-17,41.33000183105469
2024-05-20,39.720001220703125
2024-05-21,37.7599983215332
2024-05-22,36.93000030517578
2024-05-23,36.04999923706055
2024-05-24,36.43000030517578
2024-05-28,38.150001525878906
2024-05-29,37.5
2024-05-30,37.56999969482422
2024-05-31,37.22999954223633
2024-06-03,36.63999938964844
2024-06-04,35.790000915527344
2024-06-05,35.630001068115234
2024-06-06,36.06999969482422
2024-06-07,34.849998474121094
2024-06-10,34.79999923706055
2024-06-11,34.13999938964844
2024-06-12,34.4900016784668
2024-06-13,34.16999816894531
2024-06-14,34.119998931884766
2024-06-17,34.540000915527344
2024-06-18,34.619998931884766
2024-06-20,33.7400016784668
2024-06-21,33.66999816894531
2024-06-24,34.16999816894531
2024-06-25,33.65999984741211
2024-06-26,33.59000015258789
2024-06-27,33.59000015258789
2024-06-28,33.31999969482422
2024-07-01,33.459999084472656
2024-07-02,33.31999969482422
2024-07-03,33.45000076293945
2024-07-05,31.93000030517578
2024-07-08,30.850000381469727
2024-07-09,31.059999465942383
2024-07-10,30.65999984741211
2024-07-11,32.16999816894531
2024-07-12,32.79999923706055
2024-07-15,31.790000915527344
2024-07-16,32.189998626708984
2024-07-17,31.350000381469727
2024-07-18,31.1200008392334
2024-07-19,30.100000381469727
2024-07-22,31.079999923706055
2024-07-23,30.709999084472656
2024-07-24,30.6299991607666
2024-07-25,31.100000381469727
2024-07-26,31.100000381469727
2024-07-29,30.149999618530273
2024-07-30,29.6200008392334
2024-07-31,30.0
2024-08-01,28.549999237060547
2024-08-02,28.229999542236328
2024-08-05,28.489999771118164
2024-08-06,28.81999969482422
2024-08-07,27.559999465942383
2024-08-08,28.8700008392334
2024-08-09,28.770000457763672
2024-08-12,29.1200008392334
2024-08-13,29.09000015258789
2024-08-14,28.200000762939453
2024-08-15,28.579999923706055
2024-08-16,28.809999465942383
2024-08-19,29.020000457763672
2024-08-20,27.670000076293945
2024-08-21,28.520000457763672
2024-08-22,29.1200008392334
2024-08-23,29.079999923706055
2024-08-26,29.09000015258789
2024-08-27,29.450000762939453
2024-08-28,28.709999084472656
2024-08-29,30.520000457763672
2024-08-30,30.440000534057617
2024-09-03,29.56999969482422
2024-09-04,29.389999389648438
2024-09-05,29.739999771118164
2024-09-06,30.1200008392334
2024-09-09,29.899999618530273
2024-09-10,29.6299991607666
2024-09-11,29.34000015258789
2024-09-12,28.729999542236328
2024-09-13,28.729999542236328
2024-09-16,28.739999771118164
2024-09-17,29.030000686645508
2024-09-18,28.920000076293945
2024-09-19,29.8700008392334
2024-09-20,29.809999465942383
2024-09-23,29.6299991607666
2024-09-24,32.43000030517578
2024-09-25,31.34000015258789
2024-09-26,36.540000915527344
2024-09-27,37.689998626708984
2024-09-30,37.20000076293945
2024-10-01,38.86000061035156
2024-10-02,41.459999084472656
2024-10-03,40.41999816894531
2024-10-04,41.72999954223633
2024-10-07,41.45000076293945
2024-10-08,40.45000076293945
2024-10-09,40.41999816894531
2024-10-10,41.0099983215332
2024-10-11,40.33000183105469
2024-10-14,39.220001220703125
2024-10-15,37.79999923706055
2024-10-16,38.349998474121094
2024-10-17,36.83000183105469
2024-10-18,38.18000030517578
2024-10-21,37.09000015258789
2024-10-22,37.70000076293945
2024-10-23,38.400001525878906
2024-10-24,37.970001220703125
2024-10-25,38.310001373291016
2024-10-28,39.099998474121094
2024-10-29,38.7599983215332
2024-10-30,37.5099983215332
2024-10-31,36.689998626708984
2024-11-01,37.619998931884766
2024-11-04,36.790000915527344
2024-11-05,37.2400016784668
2024-11-06,36.63999938964844
2024-11-07,37.810001373291016
2024-11-08,37.0
2024-11-11,36.75
2024-11-12,35.93000030517578
2024-11-13,36.0
2024-11-14,35.36000061035156
2024-11-15,35.810001373291016
2024-11-18,36.130001068115234
2024-11-19,36.18000030517578
2024-11-20,36.0
2024-11-21,35.91999816894531
