Date,VRNS
2022-02-28,43.599998474121094
2022-03-01,43.970001220703125
2022-03-02,44.689998626708984
2022-03-03,42.349998474121094
2022-03-04,41.619998931884766
2022-03-07,40.220001220703125
2022-03-08,40.61000061035156
2022-03-09,41.81999969482422
2022-03-10,41.40999984741211
2022-03-11,40.38999938964844
2022-03-14,36.349998474121094
2022-03-15,37.900001525878906
2022-03-16,39.5099983215332
2022-03-17,41.22999954223633
2022-03-18,44.0
2022-03-21,43.83000183105469
2022-03-22,45.900001525878906
2022-03-23,46.650001525878906
2022-03-24,47.08000183105469
2022-03-25,46.18000030517578
2022-03-28,47.11000061035156
2022-03-29,48.16999816894531
2022-03-30,47.36000061035156
2022-03-31,47.540000915527344
2022-04-01,48.349998474121094
2022-04-04,49.2599983215332
2022-04-05,47.45000076293945
2022-04-06,45.099998474121094
2022-04-07,45.13999938964844
2022-04-08,44.459999084472656
2022-04-11,47.68000030517578
2022-04-12,48.04999923706055
2022-04-13,51.04999923706055
2022-04-14,49.61000061035156
2022-04-18,48.54999923706055
2022-04-19,49.88999938964844
2022-04-20,48.63999938964844
2022-04-21,45.93000030517578
2022-04-22,44.540000915527344
2022-04-25,46.810001373291016
2022-04-26,43.97999954223633
2022-04-27,43.34000015258789
2022-04-28,44.11000061035156
2022-04-29,43.20000076293945
2022-05-02,43.66999816894531
2022-05-03,38.349998474121094
2022-05-04,39.22999954223633
2022-05-05,37.20000076293945
2022-05-06,34.5
2022-05-09,30.280000686645508
2022-05-10,30.190000534057617
2022-05-11,28.450000762939453
2022-05-12,29.8700008392334
2022-05-13,31.969999313354492
2022-05-16,30.59000015258789
2022-05-17,31.260000228881836
2022-05-18,31.450000762939453
2022-05-19,32.27000045776367
2022-05-20,32.90999984741211
2022-05-23,34.209999084472656
2022-05-24,31.399999618530273
2022-05-25,32.16999816894531
2022-05-26,32.65999984741211
2022-05-27,34.06999969482422
2022-05-31,33.06999969482422
2022-06-01,32.4900016784668
2022-06-02,35.16999816894531
2022-06-03,34.349998474121094
2022-06-06,33.93000030517578
2022-06-07,34.58000183105469
2022-06-08,34.459999084472656
2022-06-09,33.83000183105469
2022-06-10,31.6200008392334
2022-06-13,29.649999618530273
2022-06-14,29.329999923706055
2022-06-15,30.760000228881836
2022-06-16,28.65999984741211
2022-06-17,29.610000610351562
2022-06-21,29.979999542236328
2022-06-22,30.149999618530273
2022-06-23,32.86000061035156
2022-06-24,34.91999816894531
2022-06-27,32.400001525878906
2022-06-28,30.920000076293945
2022-06-29,30.610000610351562
2022-06-30,29.31999969482422
2022-07-01,30.530000686645508
2022-07-05,31.81999969482422
2022-07-06,31.170000076293945
2022-07-07,32.5
2022-07-08,32.15999984741211
2022-07-11,30.709999084472656
2022-07-12,28.68000030517578
2022-07-13,27.959999084472656
2022-07-14,27.34000015258789
2022-07-15,27.690000534057617
2022-07-18,27.100000381469727
2022-07-19,28.079999923706055
2022-07-20,28.899999618530273
2022-07-21,29.84000015258789
2022-07-22,29.09000015258789
2022-07-25,27.5
2022-07-26,25.479999542236328
2022-07-27,25.90999984741211
2022-07-28,25.889999389648438
2022-07-29,25.43000030517578
2022-08-01,25.389999389648438
2022-08-02,27.84000015258789
2022-08-03,30.049999237060547
2022-08-04,30.239999771118164
2022-08-05,29.959999084472656
2022-08-08,31.110000610351562
2022-08-09,29.68000030517578
2022-08-10,31.110000610351562
2022-08-11,30.700000762939453
2022-08-12,30.8700008392334
2022-08-15,31.889999389648438
2022-08-16,31.290000915527344
2022-08-17,29.8799991607666
2022-08-18,30.329999923706055
2022-08-19,29.239999771118164
2022-08-22,28.860000610351562
2022-08-23,28.739999771118164
2022-08-24,29.0
2022-08-25,29.190000534057617
2022-08-26,28.25
2022-08-29,27.290000915527344
2022-08-30,27.31999969482422
2022-08-31,27.350000381469727
2022-09-01,25.8700008392334
2022-09-02,25.739999771118164
2022-09-06,25.760000228881836
2022-09-07,27.100000381469727
2022-09-08,28.200000762939453
2022-09-09,29.829999923706055
2022-09-12,30.579999923706055
2022-09-13,29.110000610351562
2022-09-14,28.84000015258789
2022-09-15,28.719999313354492
2022-09-16,26.81999969482422
2022-09-19,28.40999984741211
2022-09-20,27.790000915527344
2022-09-21,27.3799991607666
2022-09-22,26.469999313354492
2022-09-23,26.3700008392334
2022-09-26,26.190000534057617
2022-09-27,26.40999984741211
2022-09-28,27.440000534057617
2022-09-29,26.899999618530273
2022-09-30,26.520000457763672
2022-10-03,26.950000762939453
2022-10-04,28.209999084472656
2022-10-05,28.40999984741211
2022-10-06,27.969999313354492
2022-10-07,25.889999389648438
2022-10-10,23.15999984741211
2022-10-11,24.170000076293945
2022-10-12,24.6299991607666
2022-10-13,24.649999618530273
2022-10-14,24.40999984741211
2022-10-17,26.15999984741211
2022-10-18,26.709999084472656
2022-10-19,26.09000015258789
2022-10-20,26.459999084472656
2022-10-21,26.65999984741211
2022-10-24,26.350000381469727
2022-10-25,27.309999465942383
2022-10-26,26.760000228881836
2022-10-27,27.0
2022-10-28,27.0
2022-10-31,26.770000457763672
2022-11-01,17.270000457763672
2022-11-02,17.600000381469727
2022-11-03,17.0
2022-11-04,16.010000228881836
2022-11-07,16.59000015258789
2022-11-08,18.670000076293945
2022-11-09,17.770000457763672
2022-11-10,19.809999465942383
2022-11-11,20.790000915527344
2022-11-14,20.729999542236328
2022-11-15,21.59000015258789
2022-11-16,20.979999542236328
2022-11-17,20.649999618530273
2022-11-18,20.700000762939453
2022-11-21,20.100000381469727
2022-11-22,20.229999542236328
2022-11-23,20.799999237060547
2022-11-25,21.209999084472656
2022-11-28,21.100000381469727
2022-11-29,20.729999542236328
2022-11-30,21.239999771118164
2022-12-01,21.959999084472656
2022-12-02,21.84000015258789
2022-12-05,20.90999984741211
2022-12-06,20.829999923706055
2022-12-07,20.510000228881836
2022-12-08,20.700000762939453
2022-12-09,21.229999542236328
2022-12-12,22.329999923706055
2022-12-13,24.06999969482422
2022-12-14,24.020000457763672
2022-12-15,23.700000762939453
2022-12-16,23.889999389648438
2022-12-19,22.940000534057617
2022-12-20,23.389999389648438
2022-12-21,23.8700008392334
2022-12-22,23.610000610351562
2022-12-23,23.420000076293945
2022-12-27,22.649999618530273
2022-12-28,22.690000534057617
2022-12-29,23.790000915527344
2022-12-30,23.940000534057617
2023-01-03,24.03499984741211
2023-01-04,24.450000762939453
2023-01-05,22.84000015258789
2023-01-06,23.139999389648438
2023-01-09,23.770000457763672
2023-01-10,24.200000762939453
2023-01-11,24.889999389648438
2023-01-12,24.510000228881836
2023-01-13,24.610000610351562
2023-01-17,25.31999969482422
2023-01-18,25.010000228881836
2023-01-19,25.200000762939453
2023-01-20,25.719999313354492
2023-01-23,25.799999237060547
2023-01-24,25.56999969482422
2023-01-25,26.290000915527344
2023-01-26,26.799999237060547
2023-01-27,26.729999542236328
2023-01-30,25.65999984741211
2023-01-31,25.84000015258789
2023-02-01,27.139999389648438
2023-02-02,27.309999465942383
2023-02-03,26.420000076293945
2023-02-06,26.229999542236328
2023-02-07,28.540000915527344
2023-02-08,28.559999465942383
2023-02-09,27.610000610351562
2023-02-10,27.479999542236328
2023-02-13,27.670000076293945
2023-02-14,27.31999969482422
2023-02-15,28.260000228881836
2023-02-16,27.09000015258789
2023-02-17,27.329999923706055
2023-02-21,26.93000030517578
2023-02-22,27.360000610351562
2023-02-23,27.450000762939453
2023-02-24,27.479999542236328
2023-02-27,27.100000381469727
2023-02-28,27.079999923706055
2023-03-01,26.93000030517578
2023-03-02,27.389999389648438
2023-03-03,27.950000762939453
2023-03-06,27.510000228881836
2023-03-07,27.079999923706055
2023-03-08,26.93000030517578
2023-03-09,25.049999237060547
2023-03-10,24.299999237060547
2023-03-13,23.59000015258789
2023-03-14,25.5
2023-03-15,25.649999618530273
2023-03-16,25.809999465942383
2023-03-17,25.3700008392334
2023-03-20,26.020000457763672
2023-03-21,26.850000381469727
2023-03-22,25.979999542236328
2023-03-23,26.18000030517578
2023-03-24,25.729999542236328
2023-03-27,25.459999084472656
2023-03-28,25.149999618530273
2023-03-29,24.889999389648438
2023-03-30,24.549999237060547
2023-03-31,26.010000228881836
2023-04-03,25.399999618530273
2023-04-04,25.700000762939453
2023-04-05,24.6200008392334
2023-04-06,25.270000457763672
2023-04-10,24.700000762939453
2023-04-11,24.920000076293945
2023-04-12,24.6299991607666
2023-04-13,24.90999984741211
2023-04-14,24.950000762939453
2023-04-17,25.209999084472656
2023-04-18,25.510000228881836
2023-04-19,25.5
2023-04-20,24.75
2023-04-21,25.25
2023-04-24,24.510000228881836
2023-04-25,23.280000686645508
2023-04-26,23.450000762939453
2023-04-27,23.030000686645508
2023-04-28,23.15999984741211
2023-05-01,23.229999542236328
2023-05-02,23.25
2023-05-03,22.969999313354492
2023-05-04,22.440000534057617
2023-05-05,23.030000686645508
2023-05-08,23.190000534057617
2023-05-09,23.600000381469727
2023-05-10,24.020000457763672
2023-05-11,23.510000228881836
2023-05-12,23.6200008392334
2023-05-15,24.229999542236328
2023-05-16,23.68000030517578
2023-05-17,24.010000228881836
2023-05-18,24.84000015258789
2023-05-19,24.770000457763672
2023-05-22,25.110000610351562
2023-05-23,25.43000030517578
2023-05-24,25.739999771118164
2023-05-25,25.020000457763672
2023-05-26,25.649999618530273
2023-05-30,25.540000915527344
2023-05-31,26.280000686645508
2023-06-01,26.0
2023-06-02,26.479999542236328
2023-06-05,25.920000076293945
2023-06-06,26.770000457763672
2023-06-07,25.959999084472656
2023-06-08,25.84000015258789
2023-06-09,25.5
2023-06-12,25.8799991607666
2023-06-13,26.56999969482422
2023-06-14,26.34000015258789
2023-06-15,27.1299991607666
2023-06-16,26.479999542236328
2023-06-20,26.139999389648438
2023-06-21,25.600000381469727
2023-06-22,25.540000915527344
2023-06-23,25.0
2023-06-26,24.709999084472656
2023-06-27,25.190000534057617
2023-06-28,25.799999237060547
2023-06-29,26.530000686645508
2023-06-30,26.649999618530273
2023-07-03,26.459999084472656
2023-07-05,26.690000534057617
2023-07-06,26.1299991607666
2023-07-07,26.219999313354492
2023-07-10,27.010000228881836
2023-07-11,26.450000762939453
2023-07-12,26.0
2023-07-13,26.790000915527344
2023-07-14,26.31999969482422
2023-07-17,26.389999389648438
2023-07-18,26.799999237060547
2023-07-19,26.8799991607666
2023-07-20,26.3700008392334
2023-07-21,26.40999984741211
2023-07-24,26.350000381469727
2023-07-25,26.90999984741211
2023-07-26,27.420000076293945
2023-07-27,28.0
2023-07-28,28.030000686645508
2023-07-31,28.700000762939453
2023-08-01,31.90999984741211
2023-08-02,30.549999237060547
2023-08-03,30.260000228881836
2023-08-04,29.790000915527344
2023-08-07,30.399999618530273
2023-08-08,30.790000915527344
2023-08-09,30.530000686645508
2023-08-10,30.8799991607666
2023-08-11,30.56999969482422
2023-08-14,30.600000381469727
2023-08-15,30.59000015258789
2023-08-16,30.309999465942383
2023-08-17,29.690000534057617
2023-08-18,29.770000457763672
2023-08-21,29.729999542236328
2023-08-22,29.68000030517578
2023-08-23,30.229999542236328
2023-08-24,29.65999984741211
2023-08-25,30.940000534057617
2023-08-28,31.270000457763672
2023-08-29,31.649999618530273
2023-08-30,31.860000610351562
2023-08-31,31.93000030517578
2023-09-01,32.2400016784668
2023-09-05,32.06999969482422
2023-09-06,31.639999389648438
2023-09-07,30.989999771118164
2023-09-08,30.559999465942383
2023-09-11,31.56999969482422
2023-09-12,31.079999923706055
2023-09-13,31.09000015258789
2023-09-14,31.579999923706055
2023-09-15,30.850000381469727
2023-09-18,31.559999465942383
2023-09-19,31.399999618530273
2023-09-20,31.610000610351562
2023-09-21,30.399999618530273
2023-09-22,30.540000915527344
2023-09-25,30.34000015258789
2023-09-26,29.899999618530273
2023-09-27,30.18000030517578
2023-09-28,30.5
2023-09-29,30.540000915527344
2023-10-02,30.350000381469727
2023-10-03,29.81999969482422
2023-10-04,30.0
2023-10-05,29.950000762939453
2023-10-06,30.950000762939453
2023-10-09,30.760000228881836
2023-10-10,30.31999969482422
2023-10-11,30.43000030517578
2023-10-12,30.040000915527344
2023-10-13,30.579999923706055
2023-10-16,32.630001068115234
2023-10-17,33.849998474121094
2023-10-18,33.029998779296875
2023-10-19,33.0
2023-10-20,32.220001220703125
2023-10-23,31.8799991607666
2023-10-24,32.540000915527344
2023-10-25,31.3799991607666
2023-10-26,31.09000015258789
2023-10-27,31.510000228881836
2023-10-30,31.5
2023-10-31,33.63999938964844
2023-11-01,33.56999969482422
2023-11-02,33.34000015258789
2023-11-03,34.38999938964844
2023-11-06,33.970001220703125
2023-11-07,35.2599983215332
2023-11-08,35.36000061035156
2023-11-09,35.310001373291016
2023-11-10,35.560001373291016
2023-11-13,35.880001068115234
2023-11-14,37.93000030517578
2023-11-15,38.04999923706055
2023-11-16,37.869998931884766
2023-11-17,38.65999984741211
2023-11-20,39.209999084472656
2023-11-21,39.4900016784668
2023-11-22,39.540000915527344
2023-11-24,39.970001220703125
2023-11-27,40.349998474121094
2023-11-28,40.279998779296875
2023-11-29,41.470001220703125
2023-11-30,41.88999938964844
2023-12-01,43.08000183105469
2023-12-04,44.0
2023-12-05,44.41999816894531
2023-12-06,43.540000915527344
2023-12-07,43.5
2023-12-08,43.619998931884766
2023-12-11,44.2400016784668
2023-12-12,44.560001373291016
2023-12-13,44.470001220703125
2023-12-14,44.310001373291016
2023-12-15,44.2599983215332
2023-12-18,45.310001373291016
2023-12-19,45.459999084472656
2023-12-20,44.63999938964844
2023-12-21,45.040000915527344
2023-12-22,45.09000015258789
2023-12-26,45.43000030517578
2023-12-27,45.40999984741211
2023-12-28,45.65999984741211
2023-12-29,45.279998779296875
2024-01-02,44.52000045776367
2024-01-03,42.9900016784668
2024-01-04,42.7599983215332
2024-01-05,42.52000045776367
2024-01-08,43.7400016784668
2024-01-09,44.77000045776367
2024-01-10,45.38999938964844
2024-01-11,46.689998626708984
2024-01-12,46.540000915527344
2024-01-16,45.93000030517578
2024-01-17,45.36000061035156
2024-01-18,44.40999984741211
2024-01-19,44.599998474121094
2024-01-22,45.45000076293945
2024-01-23,45.22999954223633
2024-01-24,45.22999954223633
2024-01-25,45.52000045776367
2024-01-26,45.2400016784668
2024-01-29,46.02000045776367
2024-01-30,46.43000030517578
2024-01-31,44.880001068115234
2024-02-01,45.81999969482422
2024-02-02,45.40999984741211
2024-02-05,45.540000915527344
2024-02-06,48.599998474121094
2024-02-07,48.45000076293945
2024-02-08,50.689998626708984
2024-02-09,51.97999954223633
2024-02-12,49.959999084472656
2024-02-13,48.38999938964844
2024-02-14,49.91999816894531
2024-02-15,49.939998626708984
2024-02-16,49.4900016784668
2024-02-20,48.25
2024-02-21,47.09000015258789
2024-02-22,49.02000045776367
2024-02-23,49.0099983215332
2024-02-26,50.45000076293945
2024-02-27,50.91999816894531
2024-02-28,50.349998474121094
2024-02-29,50.79999923706055
2024-03-01,51.11000061035156
2024-03-04,50.4900016784668
2024-03-05,48.7400016784668
2024-03-06,49.77000045776367
2024-03-07,50.2400016784668
2024-03-08,49.810001373291016
2024-03-11,49.63999938964844
2024-03-12,49.54999923706055
2024-03-13,50.0099983215332
2024-03-14,49.06999969482422
2024-03-15,48.90999984741211
2024-03-18,49.150001525878906
2024-03-19,48.849998474121094
2024-03-20,49.189998626708984
2024-03-21,49.060001373291016
2024-03-22,47.970001220703125
2024-03-25,47.599998474121094
2024-03-26,46.70000076293945
2024-03-27,47.310001373291016
2024-03-28,47.16999816894531
2024-04-01,46.810001373291016
2024-04-02,45.54999923706055
2024-04-03,46.470001220703125
2024-04-04,46.72999954223633
2024-04-05,47.810001373291016
2024-04-08,47.5
2024-04-09,46.630001068115234
2024-04-10,45.56999969482422
2024-04-11,45.709999084472656
2024-04-12,44.52000045776367
2024-04-15,42.93000030517578
2024-04-16,43.959999084472656
2024-04-17,43.5099983215332
2024-04-18,43.18000030517578
2024-04-19,43.34000015258789
2024-04-22,44.029998779296875
2024-04-23,44.790000915527344
2024-04-24,44.869998931884766
2024-04-25,44.84000015258789
2024-04-26,45.33000183105469
2024-04-29,44.88999938964844
2024-04-30,43.75
2024-05-01,43.439998626708984
2024-05-02,44.189998626708984
2024-05-03,43.77000045776367
2024-05-06,44.59000015258789
2024-05-07,45.0
2024-05-08,45.63999938964844
2024-05-09,45.189998626708984
2024-05-10,44.5099983215332
2024-05-13,44.11000061035156
2024-05-14,43.790000915527344
2024-05-15,44.56999969482422
2024-05-16,43.4900016784668
2024-05-17,43.130001068115234
2024-05-20,44.150001525878906
2024-05-21,43.7400016784668
2024-05-22,44.81999969482422
2024-05-23,44.54999923706055
2024-05-24,45.06999969482422
2024-05-28,45.720001220703125
2024-05-29,44.81999969482422
2024-05-30,43.41999816894531
2024-05-31,42.959999084472656
2024-06-03,42.15999984741211
2024-06-04,41.5
2024-06-05,42.849998474121094
2024-06-06,42.27000045776367
2024-06-07,42.36000061035156
2024-06-10,42.70000076293945
2024-06-11,42.959999084472656
2024-06-12,42.52000045776367
2024-06-13,41.84000015258789
2024-06-14,42.81999969482422
2024-06-17,43.70000076293945
2024-06-18,43.33000183105469
2024-06-20,43.33000183105469
2024-06-21,44.220001220703125
2024-06-24,43.31999969482422
2024-06-25,43.310001373291016
2024-06-26,43.45000076293945
2024-06-27,45.959999084472656
2024-06-28,47.970001220703125
2024-07-01,47.4900016784668
2024-07-02,48.029998779296875
2024-07-03,48.0
2024-07-05,48.33000183105469
2024-07-08,46.93000030517578
2024-07-09,46.029998779296875
2024-07-10,46.34000015258789
2024-07-11,48.16999816894531
2024-07-12,49.45000076293945
2024-07-15,50.560001373291016
2024-07-16,50.7599983215332
2024-07-17,49.56999969482422
2024-07-18,47.529998779296875
2024-07-19,46.970001220703125
2024-07-22,47.29999923706055
2024-07-23,47.47999954223633
2024-07-24,46.65999984741211
2024-07-25,46.90999984741211
2024-07-26,48.470001220703125
2024-07-29,48.4900016784668
2024-07-30,55.59000015258789
2024-07-31,55.130001068115234
2024-08-01,53.16999816894531
2024-08-02,51.79999923706055
2024-08-05,50.279998779296875
2024-08-06,51.58000183105469
2024-08-07,51.09000015258789
2024-08-08,53.75
2024-08-09,54.77000045776367
2024-08-12,54.439998626708984
2024-08-13,54.83000183105469
2024-08-14,55.220001220703125
2024-08-15,55.220001220703125
2024-08-16,55.220001220703125
2024-08-19,55.97999954223633
2024-08-20,56.470001220703125
2024-08-21,57.060001373291016
2024-08-22,56.2599983215332
2024-08-23,57.27000045776367
2024-08-26,57.540000915527344
2024-08-27,57.459999084472656
2024-08-28,56.61000061035156
2024-08-29,56.06999969482422
2024-08-30,56.599998474121094
2024-09-03,55.349998474121094
2024-09-04,55.04999923706055
2024-09-05,52.18000030517578
2024-09-06,51.119998931884766
2024-09-09,50.790000915527344
2024-09-10,51.43000030517578
2024-09-11,51.220001220703125
2024-09-12,52.88999938964844
2024-09-13,53.75
2024-09-16,53.900001525878906
2024-09-17,53.84000015258789
2024-09-18,53.54999923706055
2024-09-19,55.09000015258789
2024-09-20,55.880001068115234
2024-09-23,56.119998931884766
2024-09-24,57.04999923706055
2024-09-25,57.150001525878906
2024-09-26,57.060001373291016
2024-09-27,56.22999954223633
2024-09-30,56.5
2024-10-01,55.02000045776367
2024-10-02,55.58000183105469
2024-10-03,55.59000015258789
2024-10-04,56.47999954223633
2024-10-07,55.52000045776367
2024-10-08,56.54999923706055
2024-10-09,58.619998931884766
2024-10-10,58.959999084472656
2024-10-11,59.119998931884766
2024-10-14,59.900001525878906
2024-10-15,59.97999954223633
2024-10-16,58.970001220703125
2024-10-17,59.2400016784668
2024-10-18,59.43000030517578
2024-10-21,58.52000045776367
2024-10-22,58.349998474121094
2024-10-23,56.58000183105469
2024-10-24,56.310001373291016
2024-10-25,56.86000061035156
2024-10-28,57.380001068115234
2024-10-29,58.779998779296875
2024-10-30,52.47999954223633
2024-10-31,50.369998931884766
2024-11-01,51.22999954223633
2024-11-04,50.88999938964844
2024-11-05,50.849998474121094
2024-11-06,53.34000015258789
2024-11-07,53.189998626708984
2024-11-08,52.380001068115234
2024-11-11,52.470001220703125
2024-11-12,52.27000045776367
2024-11-13,53.20000076293945
2024-11-14,52.22999954223633
2024-11-15,51.08000183105469
2024-11-18,49.2400016784668
2024-11-19,49.540000915527344
2024-11-20,49.970001220703125
2024-11-21,50.20000076293945
