Date,CWST
2022-06-15,66.30000305175781
2022-06-16,65.62000274658203
2022-06-17,66.05999755859375
2022-06-21,67.18000030517578
2022-06-22,68.37999725341797
2022-06-23,70.05999755859375
2022-06-24,72.56999969482422
2022-06-27,72.55999755859375
2022-06-28,70.01000213623047
2022-06-29,71.66000366210938
2022-06-30,72.68000030517578
2022-07-01,73.37999725341797
2022-07-05,72.30000305175781
2022-07-06,73.41999816894531
2022-07-07,73.43000030517578
2022-07-08,74.0199966430664
2022-07-11,73.76000213623047
2022-07-12,73.55000305175781
2022-07-13,73.5999984741211
2022-07-14,73.41999816894531
2022-07-15,73.12999725341797
2022-07-18,72.13999938964844
2022-07-19,73.94000244140625
2022-07-20,74.44000244140625
2022-07-21,75.58999633789062
2022-07-22,75.26000213623047
2022-07-25,75.29000091552734
2022-07-26,74.8499984741211
2022-07-27,76.26000213623047
2022-07-28,79.83999633789062
2022-07-29,80.94999694824219
2022-08-01,82.47000122070312
2022-08-02,81.58000183105469
2022-08-03,84.7699966430664
2022-08-04,83.91999816894531
2022-08-05,84.08000183105469
2022-08-08,83.88999938964844
2022-08-09,83.98999786376953
2022-08-10,85.38999938964844
2022-08-11,84.20999908447266
2022-08-12,85.6500015258789
2022-08-15,85.94000244140625
2022-08-16,86.7300033569336
2022-08-17,87.27999877929688
2022-08-18,85.79000091552734
2022-08-19,84.79000091552734
2022-08-22,84.05000305175781
2022-08-23,83.45999908447266
2022-08-24,84.27999877929688
2022-08-25,84.44000244140625
2022-08-26,82.13999938964844
2022-08-29,82.0
2022-08-30,83.2300033569336
2022-08-31,81.93000030517578
2022-09-01,81.5
2022-09-02,80.70999908447266
2022-09-06,81.22000122070312
2022-09-07,83.62999725341797
2022-09-08,83.55000305175781
2022-09-09,83.88999938964844
2022-09-12,84.05000305175781
2022-09-13,83.08999633789062
2022-09-14,83.93000030517578
2022-09-15,82.44999694824219
2022-09-16,81.19999694824219
2022-09-19,82.29000091552734
2022-09-20,81.87000274658203
2022-09-21,81.79000091552734
2022-09-22,78.62999725341797
2022-09-23,78.38999938964844
2022-09-26,77.13999938964844
2022-09-27,78.12999725341797
2022-09-28,79.80000305175781
2022-09-29,79.18000030517578
2022-09-30,76.38999938964844
2022-10-03,77.20999908447266
2022-10-04,79.26000213623047
2022-10-05,78.95999908447266
2022-10-06,75.41000366210938
2022-10-07,71.61000061035156
2022-10-10,71.68000030517578
2022-10-11,72.94999694824219
2022-10-12,74.22000122070312
2022-10-13,75.55000305175781
2022-10-14,74.0
2022-10-17,76.3499984741211
2022-10-18,77.12999725341797
2022-10-19,78.13999938964844
2022-10-20,76.06999969482422
2022-10-21,76.80000305175781
2022-10-24,77.16999816894531
2022-10-25,78.2300033569336
2022-10-26,77.19000244140625
2022-10-27,76.86000061035156
2022-10-28,80.20999908447266
2022-10-31,81.80999755859375
2022-11-01,82.41999816894531
2022-11-02,79.7300033569336
2022-11-03,82.0
2022-11-04,80.58999633789062
2022-11-07,80.87000274658203
2022-11-08,80.38999938964844
2022-11-09,80.45999908447266
2022-11-10,82.81999969482422
2022-11-11,79.93000030517578
2022-11-14,79.70999908447266
2022-11-15,79.87000274658203
2022-11-16,80.72000122070312
2022-11-17,80.94999694824219
2022-11-18,82.41999816894531
2022-11-21,83.25
2022-11-22,85.04000091552734
2022-11-23,85.06999969482422
2022-11-25,85.16999816894531
2022-11-28,84.93000030517578
2022-11-29,83.41000366210938
2022-11-30,86.08999633789062
2022-12-01,85.56999969482422
2022-12-02,86.62999725341797
2022-12-05,85.47000122070312
2022-12-06,82.3499984741211
2022-12-07,82.76000213623047
2022-12-08,83.55000305175781
2022-12-09,83.5999984741211
2022-12-12,84.05999755859375
2022-12-13,85.13999938964844
2022-12-14,84.31999969482422
2022-12-15,81.68000030517578
2022-12-16,81.44000244140625
2022-12-19,78.91999816894531
2022-12-20,79.33000183105469
2022-12-21,80.48999786376953
2022-12-22,79.87999725341797
2022-12-23,80.69999694824219
2022-12-27,80.33999633789062
2022-12-28,78.22000122070312
2022-12-29,80.63999938964844
2022-12-30,79.30999755859375
2023-01-03,78.83999633789062
2023-01-04,78.16999816894531
2023-01-05,76.2300033569336
2023-01-06,79.30999755859375
2023-01-09,79.31999969482422
2023-01-10,82.06999969482422
2023-01-11,81.66999816894531
2023-01-12,79.0
2023-01-13,77.7699966430664
2023-01-17,78.95999908447266
2023-01-18,78.86000061035156
2023-01-19,77.3499984741211
2023-01-20,79.58000183105469
2023-01-23,80.0
2023-01-24,80.80000305175781
2023-01-25,81.04000091552734
2023-01-26,79.91000366210938
2023-01-27,79.45999908447266
2023-01-30,79.16000366210938
2023-01-31,80.12000274658203
2023-02-01,80.77999877929688
2023-02-02,80.45999908447266
2023-02-03,80.19999694824219
2023-02-06,79.47000122070312
2023-02-07,78.02999877929688
2023-02-08,79.2300033569336
2023-02-09,79.16000366210938
2023-02-10,80.41999816894531
2023-02-13,80.37999725341797
2023-02-14,79.70999908447266
2023-02-15,80.6500015258789
2023-02-16,80.13999938964844
2023-02-17,77.13999938964844
2023-02-21,76.66000366210938
2023-02-22,76.75
2023-02-23,76.52999877929688
2023-02-24,77.30999755859375
2023-02-27,78.44999694824219
2023-02-28,77.81999969482422
2023-03-01,77.01000213623047
2023-03-02,76.94999694824219
2023-03-03,77.44999694824219
2023-03-06,78.31999969482422
2023-03-07,77.86000061035156
2023-03-08,78.13999938964844
2023-03-09,77.91000366210938
2023-03-10,75.41000366210938
2023-03-13,79.2699966430664
2023-03-14,83.02999877929688
2023-03-15,81.5199966430664
2023-03-16,80.56999969482422
2023-03-17,79.1500015258789
2023-03-20,79.87000274658203
2023-03-21,79.2300033569336
2023-03-22,78.0
2023-03-23,77.69999694824219
2023-03-24,78.95999908447266
2023-03-27,78.98999786376953
2023-03-28,79.98999786376953
2023-03-29,80.37000274658203
2023-03-30,80.79000091552734
2023-03-31,82.66000366210938
2023-04-03,81.86000061035156
2023-04-04,81.18000030517578
2023-04-05,81.80999755859375
2023-04-06,81.80000305175781
2023-04-10,83.55000305175781
2023-04-11,83.88999938964844
2023-04-12,84.87999725341797
2023-04-13,85.69000244140625
2023-04-14,84.4800033569336
2023-04-17,85.68000030517578
2023-04-18,86.05000305175781
2023-04-19,87.20999908447266
2023-04-20,87.91999816894531
2023-04-21,88.98999786376953
2023-04-24,88.2699966430664
2023-04-25,89.5
2023-04-26,86.56999969482422
2023-04-27,87.4000015258789
2023-04-28,89.0
2023-05-01,89.5999984741211
2023-05-02,89.52999877929688
2023-05-03,89.37999725341797
2023-05-04,89.05999755859375
2023-05-05,90.7300033569336
2023-05-08,91.20999908447266
2023-05-09,91.86000061035156
2023-05-10,93.37999725341797
2023-05-11,94.30000305175781
2023-05-12,94.52999877929688
2023-05-15,95.51000213623047
2023-05-16,95.0
2023-05-17,95.02999877929688
2023-05-18,94.58999633789062
2023-05-19,94.16999816894531
2023-05-22,93.56999969482422
2023-05-23,92.83999633789062
2023-05-24,93.05999755859375
2023-05-25,92.26000213623047
2023-05-26,92.37000274658203
2023-05-30,92.55999755859375
2023-05-31,90.16000366210938
2023-06-01,91.5999984741211
2023-06-02,93.81999969482422
2023-06-05,91.9800033569336
2023-06-06,92.68000030517578
2023-06-07,92.29000091552734
2023-06-08,93.12000274658203
2023-06-09,92.5
2023-06-12,92.45999908447266
2023-06-13,87.87000274658203
2023-06-14,87.41000366210938
2023-06-15,86.7699966430664
2023-06-16,86.81999969482422
2023-06-20,86.86000061035156
2023-06-21,86.44999694824219
2023-06-22,86.47000122070312
2023-06-23,85.62999725341797
2023-06-26,86.23999786376953
2023-06-27,86.5999984741211
2023-06-28,86.61000061035156
2023-06-29,87.37999725341797
2023-06-30,90.44999694824219
2023-07-03,88.36000061035156
2023-07-05,87.58000183105469
2023-07-06,86.9800033569336
2023-07-07,87.1500015258789
2023-07-10,88.33999633789062
2023-07-11,88.37000274658203
2023-07-12,86.80999755859375
2023-07-13,86.31999969482422
2023-07-14,86.93000030517578
2023-07-17,86.76000213623047
2023-07-18,85.4000015258789
2023-07-19,85.5999984741211
2023-07-20,88.30999755859375
2023-07-21,87.62999725341797
2023-07-24,86.44000244140625
2023-07-25,85.37000274658203
2023-07-26,84.04000091552734
2023-07-27,82.37000274658203
2023-07-28,80.05999755859375
2023-07-31,80.69000244140625
2023-08-01,82.01000213623047
2023-08-02,81.52999877929688
2023-08-03,81.33000183105469
2023-08-04,81.2300033569336
2023-08-07,80.11000061035156
2023-08-08,79.5199966430664
2023-08-09,80.44999694824219
2023-08-10,79.12000274658203
2023-08-11,79.02999877929688
2023-08-14,80.55000305175781
2023-08-15,79.47000122070312
2023-08-16,81.12000274658203
2023-08-17,79.05999755859375
2023-08-18,79.5999984741211
2023-08-21,80.55000305175781
2023-08-22,81.0
2023-08-23,81.58999633789062
2023-08-24,79.58000183105469
2023-08-25,80.2300033569336
2023-08-28,79.45999908447266
2023-08-29,79.87000274658203
2023-08-30,79.63999938964844
2023-08-31,78.7699966430664
2023-09-01,79.6500015258789
2023-09-05,80.36000061035156
2023-09-06,80.3499984741211
2023-09-07,80.58999633789062
2023-09-08,78.4000015258789
2023-09-11,78.97000122070312
2023-09-12,81.08000183105469
2023-09-13,81.94000244140625
2023-09-14,82.02999877929688
2023-09-15,83.36000061035156
2023-09-18,83.25
2023-09-19,82.43000030517578
2023-09-20,82.13999938964844
2023-09-21,79.51000213623047
2023-09-22,77.55999755859375
2023-09-25,78.30000305175781
2023-09-26,76.83999633789062
2023-09-27,78.12000274658203
2023-09-28,78.06999969482422
2023-09-29,76.30000305175781
2023-10-02,75.30000305175781
2023-10-03,74.7699966430664
2023-10-04,75.12999725341797
2023-10-05,76.55999755859375
2023-10-06,76.76000213623047
2023-10-09,77.68000030517578
2023-10-10,78.08999633789062
2023-10-11,77.61000061035156
2023-10-12,77.19000244140625
2023-10-13,77.23999786376953
2023-10-16,78.62000274658203
2023-10-17,79.5199966430664
2023-10-18,78.9800033569336
2023-10-19,76.70999908447266
2023-10-20,75.9000015258789
2023-10-23,75.9000015258789
2023-10-24,75.0
2023-10-25,76.08999633789062
2023-10-26,73.31999969482422
2023-10-27,73.5199966430664
2023-10-30,74.77999877929688
2023-10-31,75.44999694824219
2023-11-01,74.56999969482422
2023-11-02,78.58000183105469
2023-11-03,79.12999725341797
2023-11-06,79.72000122070312
2023-11-07,78.9000015258789
2023-11-08,77.55999755859375
2023-11-09,77.81999969482422
2023-11-10,78.70999908447266
2023-11-13,78.66999816894531
2023-11-14,82.86000061035156
2023-11-15,81.94000244140625
2023-11-16,81.0999984741211
2023-11-17,80.20999908447266
2023-11-20,80.55000305175781
2023-11-21,80.01000213623047
2023-11-22,79.54000091552734
2023-11-24,79.87000274658203
2023-11-27,79.69000244140625
2023-11-28,79.94000244140625
2023-11-29,79.75
2023-11-30,80.87999725341797
2023-12-01,83.62000274658203
2023-12-04,85.01000213623047
2023-12-05,84.31999969482422
2023-12-06,84.37999725341797
2023-12-07,84.29000091552734
2023-12-08,83.97000122070312
2023-12-11,83.81999969482422
2023-12-12,85.88999938964844
2023-12-13,88.70999908447266
2023-12-14,87.44000244140625
2023-12-15,86.43000030517578
2023-12-18,87.69999694824219
2023-12-19,86.7300033569336
2023-12-20,85.98999786376953
2023-12-21,86.0
2023-12-22,86.12000274658203
2023-12-26,85.94999694824219
2023-12-27,85.61000061035156
2023-12-28,86.0199966430664
2023-12-29,85.45999908447266
2024-01-02,84.68000030517578
2024-01-03,81.9000015258789
2024-01-04,81.13999938964844
2024-01-05,81.02999877929688
2024-01-08,83.18000030517578
2024-01-09,83.41999816894531
2024-01-10,83.27999877929688
2024-01-11,84.02999877929688
2024-01-12,85.62000274658203
2024-01-16,83.62000274658203
2024-01-17,84.0
2024-01-18,84.16000366210938
2024-01-19,84.55999755859375
2024-01-22,85.55000305175781
2024-01-23,85.62999725341797
2024-01-24,84.94000244140625
2024-01-25,84.83999633789062
2024-01-26,85.63999938964844
2024-01-29,86.41999816894531
2024-01-30,86.5
2024-01-31,85.33999633789062
2024-02-01,86.66999816894531
2024-02-02,87.23999786376953
2024-02-05,86.16000366210938
2024-02-06,87.51000213623047
2024-02-07,87.26000213623047
2024-02-08,87.27999877929688
2024-02-09,89.27999877929688
2024-02-12,89.19000244140625
2024-02-13,87.75
2024-02-14,91.95999908447266
2024-02-15,92.80000305175781
2024-02-16,91.83000183105469
2024-02-20,90.70999908447266
2024-02-21,90.68000030517578
2024-02-22,91.2300033569336
2024-02-23,92.36000061035156
2024-02-26,91.25
2024-02-27,91.04000091552734
2024-02-28,90.25
2024-02-29,90.0999984741211
2024-03-01,91.11000061035156
2024-03-04,92.2300033569336
2024-03-05,92.3499984741211
2024-03-06,93.11000061035156
2024-03-07,94.22000122070312
2024-03-08,93.2699966430664
2024-03-11,93.81999969482422
2024-03-12,93.87000274658203
2024-03-13,94.86000061035156
2024-03-14,94.48999786376953
2024-03-15,96.06999969482422
2024-03-18,96.45999908447266
2024-03-19,97.22000122070312
2024-03-20,97.5
2024-03-21,98.69000244140625
2024-03-22,97.0999984741211
2024-03-25,96.38999938964844
2024-03-26,96.11000061035156
2024-03-27,98.77999877929688
2024-03-28,98.87000274658203
2024-04-01,97.25
2024-04-02,95.04000091552734
2024-04-03,94.27999877929688
2024-04-04,93.86000061035156
2024-04-05,94.48999786376953
2024-04-08,95.66000366210938
2024-04-09,96.72000122070312
2024-04-10,96.63999938964844
2024-04-11,97.18000030517578
2024-04-12,95.23999786376953
2024-04-15,95.63999938964844
2024-04-16,94.30999755859375
2024-04-17,92.44999694824219
2024-04-18,92.37000274658203
2024-04-19,93.43000030517578
2024-04-22,94.08999633789062
2024-04-23,95.43000030517578
2024-04-24,94.98999786376953
2024-04-25,94.31999969482422
2024-04-26,90.05999755859375
2024-04-29,90.81999969482422
2024-04-30,90.4000015258789
2024-05-01,90.18000030517578
2024-05-02,91.55000305175781
2024-05-03,91.62000274658203
2024-05-06,94.27999877929688
2024-05-07,95.3499984741211
2024-05-08,95.62000274658203
2024-05-09,96.77999877929688
2024-05-10,97.51000213623047
2024-05-13,96.47000122070312
2024-05-14,97.62999725341797
2024-05-15,97.61000061035156
2024-05-16,97.62000274658203
2024-05-17,98.55000305175781
2024-05-20,100.26000213623047
2024-05-21,98.80999755859375
2024-05-22,98.87000274658203
2024-05-23,97.86000061035156
2024-05-24,99.75
2024-05-28,99.43000030517578
2024-05-29,98.11000061035156
2024-05-30,99.25
2024-05-31,100.58999633789062
2024-06-03,98.91999816894531
2024-06-04,97.4800033569336
2024-06-05,98.33000183105469
2024-06-06,96.47000122070312
2024-06-07,95.36000061035156
2024-06-10,95.95999908447266
2024-06-11,95.05999755859375
2024-06-12,97.13999938964844
2024-06-13,96.91999816894531
2024-06-14,96.37999725341797
2024-06-17,98.58999633789062
2024-06-18,99.48999786376953
2024-06-20,98.33000183105469
2024-06-21,98.19999694824219
2024-06-24,100.02999877929688
2024-06-25,99.33000183105469
2024-06-26,98.44000244140625
2024-06-27,99.79000091552734
2024-06-28,99.22000122070312
2024-07-01,96.58999633789062
2024-07-02,96.86000061035156
2024-07-03,97.98999786376953
2024-07-05,97.93000030517578
2024-07-08,100.05999755859375
2024-07-09,100.29000091552734
2024-07-10,101.63999938964844
2024-07-11,101.6500015258789
2024-07-12,102.98999786376953
2024-07-15,105.26000213623047
2024-07-16,105.37999725341797
2024-07-17,106.76000213623047
2024-07-18,106.37999725341797
2024-07-19,106.19000244140625
2024-07-22,107.72000122070312
2024-07-23,105.7300033569336
2024-07-24,105.47000122070312
2024-07-25,101.7699966430664
2024-07-26,101.91999816894531
2024-07-29,102.4000015258789
2024-07-30,102.63999938964844
2024-07-31,103.55999755859375
2024-08-01,102.29000091552734
2024-08-02,105.45999908447266
2024-08-05,101.83000183105469
2024-08-06,101.9800033569336
2024-08-07,102.9800033569336
2024-08-08,103.86000061035156
2024-08-09,103.22000122070312
2024-08-12,102.27999877929688
2024-08-13,103.41999816894531
2024-08-14,103.56999969482422
2024-08-15,105.37999725341797
2024-08-16,105.12000274658203
2024-08-19,105.83999633789062
2024-08-20,106.01000213623047
2024-08-21,105.62000274658203
2024-08-22,105.25
2024-08-23,107.0999984741211
2024-08-26,107.58000183105469
2024-08-27,105.87999725341797
2024-08-28,106.83000183105469
2024-08-29,106.70999908447266
2024-08-30,107.86000061035156
2024-09-03,104.75
2024-09-04,105.23999786376953
2024-09-05,104.69999694824219
2024-09-06,103.55000305175781
2024-09-09,105.37000274658203
2024-09-10,105.19000244140625
2024-09-11,104.75
2024-09-12,106.41000366210938
2024-09-13,108.05999755859375
2024-09-16,108.4000015258789
2024-09-17,106.7300033569336
2024-09-18,100.55999755859375
2024-09-19,101.2300033569336
2024-09-20,99.83000183105469
2024-09-23,100.0999984741211
2024-09-24,100.12999725341797
2024-09-25,100.01000213623047
2024-09-26,98.26000213623047
2024-09-27,98.36000061035156
2024-09-30,99.48999786376953
2024-10-01,98.5199966430664
2024-10-02,98.26000213623047
2024-10-03,99.25
2024-10-04,98.94999694824219
2024-10-07,97.5
2024-10-08,98.30000305175781
2024-10-09,99.2300033569336
2024-10-10,99.0199966430664
2024-10-11,101.01000213623047
2024-10-14,102.16999816894531
2024-10-15,103.88999938964844
2024-10-16,105.62000274658203
2024-10-17,106.30000305175781
2024-10-18,104.06999969482422
2024-10-21,104.0999984741211
2024-10-22,103.13999938964844
2024-10-23,103.13999938964844
2024-10-24,102.16000366210938
2024-10-25,100.01000213623047
2024-10-28,101.02999877929688
2024-10-29,102.41000366210938
2024-10-30,101.29000091552734
2024-10-31,97.87999725341797
2024-11-01,99.33999633789062
2024-11-04,99.44999694824219
2024-11-05,101.81999969482422
2024-11-06,106.91000366210938
2024-11-07,106.5
2024-11-08,106.58999633789062
2024-11-11,107.51000213623047
2024-11-12,107.51000213623047
2024-11-13,109.87999725341797
2024-11-14,107.0199966430664
2024-11-15,106.55000305175781
2024-11-18,108.01000213623047
2024-11-19,109.36000061035156
2024-11-20,109.05000305175781
2024-11-21,111.33000183105469
