Date,LOGI
2023-01-04,63.65999984741211
2023-01-05,64.05000305175781
2023-01-06,66.0
2023-01-09,66.19999694824219
2023-01-10,67.19999694824219
2023-01-11,68.1500015258789
2023-01-12,56.65999984741211
2023-01-13,54.7400016784668
2023-01-17,54.869998931884766
2023-01-18,55.779998779296875
2023-01-19,56.040000915527344
2023-01-20,55.84000015258789
2023-01-23,57.540000915527344
2023-01-24,57.90999984741211
2023-01-25,57.709999084472656
2023-01-26,59.0
2023-01-27,59.290000915527344
2023-01-30,58.11000061035156
2023-01-31,58.369998931884766
2023-02-01,59.279998779296875
2023-02-02,60.52000045776367
2023-02-03,60.630001068115234
2023-02-06,58.52000045776367
2023-02-07,59.02000045776367
2023-02-08,58.029998779296875
2023-02-09,57.959999084472656
2023-02-10,57.060001373291016
2023-02-13,58.290000915527344
2023-02-14,58.400001525878906
2023-02-15,58.70000076293945
2023-02-16,58.11000061035156
2023-02-17,57.83000183105469
2023-02-21,54.779998779296875
2023-02-22,54.25
2023-02-23,55.34000015258789
2023-02-24,54.93000030517578
2023-02-27,55.33000183105469
2023-02-28,54.54999923706055
2023-03-01,52.9900016784668
2023-03-02,53.439998626708984
2023-03-03,53.720001220703125
2023-03-06,53.380001068115234
2023-03-07,51.68000030517578
2023-03-08,52.70000076293945
2023-03-09,53.040000915527344
2023-03-10,52.599998474121094
2023-03-13,53.099998474121094
2023-03-14,53.5
2023-03-15,52.75
2023-03-16,53.459999084472656
2023-03-17,53.22999954223633
2023-03-20,53.27000045776367
2023-03-21,53.689998626708984
2023-03-22,53.099998474121094
2023-03-23,53.83000183105469
2023-03-24,53.27000045776367
2023-03-27,53.310001373291016
2023-03-28,53.5
2023-03-29,55.220001220703125
2023-03-30,56.400001525878906
2023-03-31,58.060001373291016
2023-04-03,57.31999969482422
2023-04-04,57.4900016784668
2023-04-05,56.689998626708984
2023-04-06,57.02000045776367
2023-04-10,57.09000015258789
2023-04-11,56.68000030517578
2023-04-12,57.029998779296875
2023-04-13,58.08000183105469
2023-04-14,58.63999938964844
2023-04-17,59.310001373291016
2023-04-18,59.31999969482422
2023-04-19,57.279998779296875
2023-04-20,56.79999923706055
2023-04-21,56.970001220703125
2023-04-24,57.38999938964844
2023-04-25,55.689998626708984
2023-04-26,56.290000915527344
2023-04-27,57.31999969482422
2023-04-28,59.459999084472656
2023-05-01,60.97999954223633
2023-05-02,63.33000183105469
2023-05-03,62.68000030517578
2023-05-04,63.75
2023-05-05,64.33000183105469
2023-05-08,64.52999877929688
2023-05-09,63.93000030517578
2023-05-10,63.900001525878906
2023-05-11,64.1500015258789
2023-05-12,62.970001220703125
2023-05-15,63.849998474121094
2023-05-16,63.31999969482422
2023-05-17,63.529998779296875
2023-05-18,63.77000045776367
2023-05-19,65.38999938964844
2023-05-22,65.81999969482422
2023-05-23,64.7699966430664
2023-05-24,63.5099983215332
2023-05-25,64.41999816894531
2023-05-26,65.81999969482422
2023-05-30,65.05000305175781
2023-05-31,63.84000015258789
2023-06-01,63.5
2023-06-02,63.63999938964844
2023-06-05,62.630001068115234
2023-06-06,63.22999954223633
2023-06-07,62.939998626708984
2023-06-08,63.220001220703125
2023-06-09,63.04999923706055
2023-06-12,63.619998931884766
2023-06-13,63.900001525878906
2023-06-14,56.810001373291016
2023-06-15,57.83000183105469
2023-06-16,56.90999984741211
2023-06-20,56.04999923706055
2023-06-21,54.540000915527344
2023-06-22,55.709999084472656
2023-06-23,55.79999923706055
2023-06-26,55.2599983215332
2023-06-27,57.33000183105469
2023-06-28,58.349998474121094
2023-06-29,58.52000045776367
2023-06-30,59.400001525878906
2023-07-03,58.689998626708984
2023-07-05,59.29999923706055
2023-07-06,58.34000015258789
2023-07-07,59.70000076293945
2023-07-10,59.75
2023-07-11,60.81999969482422
2023-07-12,61.439998626708984
2023-07-13,62.79999923706055
2023-07-14,62.869998931884766
2023-07-17,63.77000045776367
2023-07-18,63.779998779296875
2023-07-19,63.400001525878906
2023-07-20,62.900001525878906
2023-07-21,63.470001220703125
2023-07-24,62.959999084472656
2023-07-25,71.5199966430664
2023-07-26,72.37999725341797
2023-07-27,71.55000305175781
2023-07-28,71.4800033569336
2023-07-31,69.37999725341797
2023-08-01,68.93000030517578
2023-08-02,68.79000091552734
2023-08-03,68.16000366210938
2023-08-04,68.29000091552734
2023-08-07,68.36000061035156
2023-08-08,67.83999633789062
2023-08-09,67.52999877929688
2023-08-10,68.0199966430664
2023-08-11,67.38999938964844
2023-08-14,67.95999908447266
2023-08-15,67.52999877929688
2023-08-16,66.7300033569336
2023-08-17,66.08999633789062
2023-08-18,66.26000213623047
2023-08-21,66.8499984741211
2023-08-22,67.18000030517578
2023-08-23,68.01000213623047
2023-08-24,66.44999694824219
2023-08-25,67.22000122070312
2023-08-28,67.7699966430664
2023-08-29,68.81999969482422
2023-08-30,69.08999633789062
2023-08-31,68.81999969482422
2023-09-01,69.55000305175781
2023-09-05,71.37999725341797
2023-09-06,72.19999694824219
2023-09-07,70.8499984741211
2023-09-08,70.11000061035156
2023-09-11,70.77999877929688
2023-09-12,70.5
2023-09-13,70.58000183105469
2023-09-14,70.2699966430664
2023-09-15,71.52999877929688
2023-09-18,71.58000183105469
2023-09-19,71.98999786376953
2023-09-20,71.80000305175781
2023-09-21,70.87999725341797
2023-09-22,70.80999755859375
2023-09-25,68.80000305175781
2023-09-26,66.41999816894531
2023-09-27,67.58000183105469
2023-09-28,68.26000213623047
2023-09-29,68.94000244140625
2023-10-02,69.2300033569336
2023-10-03,68.66000366210938
2023-10-04,70.0999984741211
2023-10-05,70.3499984741211
2023-10-06,71.23999786376953
2023-10-09,71.23999786376953
2023-10-10,71.36000061035156
2023-10-11,71.33000183105469
2023-10-12,71.44000244140625
2023-10-13,71.05999755859375
2023-10-16,72.36000061035156
2023-10-17,72.16999816894531
2023-10-18,70.79000091552734
2023-10-19,70.31999969482422
2023-10-20,69.16999816894531
2023-10-23,68.3499984741211
2023-10-24,77.16000366210938
2023-10-25,76.76000213623047
2023-10-26,76.51000213623047
2023-10-27,77.01000213623047
2023-10-30,77.63999938964844
2023-10-31,78.62999725341797
2023-11-01,79.02999877929688
2023-11-02,79.80000305175781
2023-11-03,79.36000061035156
2023-11-06,78.70999908447266
2023-11-07,80.7699966430664
2023-11-08,81.05000305175781
2023-11-09,80.91999816894531
2023-11-10,81.55999755859375
2023-11-13,81.58000183105469
2023-11-14,83.88999938964844
2023-11-15,85.29000091552734
2023-11-16,84.93000030517578
2023-11-17,85.05000305175781
2023-11-20,86.23999786376953
2023-11-21,85.81999969482422
2023-11-22,85.88999938964844
2023-11-24,84.66999816894531
2023-11-27,84.83999633789062
2023-11-28,84.70999908447266
2023-11-29,86.37999725341797
2023-11-30,87.69999694824219
2023-12-01,87.11000061035156
2023-12-04,87.01000213623047
2023-12-05,86.47000122070312
2023-12-06,86.36000061035156
2023-12-07,87.33000183105469
2023-12-08,89.11000061035156
2023-12-11,90.2300033569336
2023-12-12,92.04000091552734
2023-12-13,93.44000244140625
2023-12-14,94.9800033569336
2023-12-15,94.08000183105469
2023-12-18,93.43000030517578
2023-12-19,94.08999633789062
2023-12-20,92.66999816894531
2023-12-21,93.2300033569336
2023-12-22,92.58000183105469
2023-12-26,93.2300033569336
2023-12-27,94.55999755859375
2023-12-28,94.51000213623047
2023-12-29,95.05999755859375
2024-01-02,93.62999725341797
2024-01-03,93.08999633789062
2024-01-04,92.87999725341797
2024-01-05,92.55999755859375
2024-01-08,94.72000122070312
2024-01-09,94.02999877929688
2024-01-10,95.94000244140625
2024-01-11,95.37999725341797
2024-01-12,95.95999908447266
2024-01-16,94.04000091552734
2024-01-17,93.75
2024-01-18,94.72000122070312
2024-01-19,94.66999816894531
2024-01-22,95.93000030517578
2024-01-23,84.86000061035156
2024-01-24,87.1500015258789
2024-01-25,85.23999786376953
2024-01-26,85.56999969482422
2024-01-29,83.94000244140625
2024-01-30,84.44000244140625
2024-01-31,83.38999938964844
2024-02-01,85.19999694824219
2024-02-02,84.33000183105469
2024-02-05,84.18000030517578
2024-02-06,84.97000122070312
2024-02-07,83.33999633789062
2024-02-08,84.5999984741211
2024-02-09,85.20999908447266
2024-02-12,85.2699966430664
2024-02-13,85.41999816894531
2024-02-14,87.0999984741211
2024-02-15,87.41000366210938
2024-02-16,85.9000015258789
2024-02-20,87.79000091552734
2024-02-21,86.73999786376953
2024-02-22,89.0
2024-02-23,89.63999938964844
2024-02-26,89.8499984741211
2024-02-27,89.94000244140625
2024-02-28,88.7699966430664
2024-02-29,87.81999969482422
2024-03-01,87.9000015258789
2024-03-04,86.33000183105469
2024-03-05,84.77999877929688
2024-03-06,88.26000213623047
2024-03-07,89.52999877929688
2024-03-08,90.51000213623047
2024-03-11,91.41000366210938
2024-03-12,92.5
2024-03-13,93.30999755859375
2024-03-14,93.55000305175781
2024-03-15,94.72000122070312
2024-03-18,88.16000366210938
2024-03-19,90.4800033569336
2024-03-20,90.47000122070312
2024-03-21,89.80000305175781
2024-03-22,90.83999633789062
2024-03-25,91.12000274658203
2024-03-26,90.76000213623047
2024-03-27,88.45999908447266
2024-03-28,89.37000274658203
2024-04-01,89.27999877929688
2024-04-02,88.69999694824219
2024-04-03,90.37999725341797
2024-04-04,87.55999755859375
2024-04-05,87.36000061035156
2024-04-08,87.73999786376953
2024-04-09,88.55999755859375
2024-04-10,85.94000244140625
2024-04-11,87.41000366210938
2024-04-12,86.83999633789062
2024-04-15,81.26000213623047
2024-04-16,79.69000244140625
2024-04-17,79.0
2024-04-18,78.08000183105469
2024-04-19,77.30999755859375
2024-04-22,78.2300033569336
2024-04-23,79.01000213623047
2024-04-24,79.41000366210938
2024-04-25,78.72000122070312
2024-04-26,79.26000213623047
2024-04-29,79.44000244140625
2024-04-30,78.38999938964844
2024-05-01,79.01000213623047
2024-05-02,81.7699966430664
2024-05-03,82.08999633789062
2024-05-06,83.91000366210938
2024-05-07,84.3499984741211
2024-05-08,84.38999938964844
2024-05-09,84.80000305175781
2024-05-10,84.76000213623047
2024-05-13,86.36000061035156
2024-05-14,89.16999816894531
2024-05-15,88.58000183105469
2024-05-16,89.2300033569336
2024-05-17,89.95999908447266
2024-05-20,89.88999938964844
2024-05-21,92.45999908447266
2024-05-22,94.75
2024-05-23,95.12999725341797
2024-05-24,96.01000213623047
2024-05-28,95.43000030517578
2024-05-29,95.20999908447266
2024-05-30,97.76000213623047
2024-05-31,100.01000213623047
2024-06-03,96.88999938964844
2024-06-04,98.0
2024-06-05,99.98999786376953
2024-06-06,102.0999984741211
2024-06-07,101.13999938964844
2024-06-10,101.43000030517578
2024-06-11,100.12999725341797
2024-06-12,101.8499984741211
2024-06-13,102.16999816894531
2024-06-14,98.7699966430664
2024-06-17,99.1500015258789
2024-06-18,99.05000305175781
2024-06-20,97.16999816894531
2024-06-21,96.11000061035156
2024-06-24,97.62999725341797
2024-06-25,97.93000030517578
2024-06-26,96.2699966430664
2024-06-27,96.31999969482422
2024-06-28,96.87999725341797
2024-07-01,96.51000213623047
2024-07-02,94.36000061035156
2024-07-03,95.19999694824219
2024-07-05,93.8499984741211
2024-07-08,94.94000244140625
2024-07-09,94.5999984741211
2024-07-10,90.4000015258789
2024-07-11,91.68000030517578
2024-07-12,92.77999877929688
2024-07-15,92.41000366210938
2024-07-16,92.48999786376953
2024-07-17,90.0
2024-07-18,89.70999908447266
2024-07-19,88.91999816894531
2024-07-22,92.05000305175781
2024-07-23,89.4000015258789
2024-07-24,88.63999938964844
2024-07-25,88.4000015258789
2024-07-26,88.91999816894531
2024-07-29,88.26000213623047
2024-07-30,88.8499984741211
2024-07-31,90.56999969482422
2024-08-01,87.69999694824219
2024-08-02,87.51000213623047
2024-08-05,84.8499984741211
2024-08-06,84.5999984741211
2024-08-07,83.69999694824219
2024-08-08,85.4800033569336
2024-08-09,86.12000274658203
2024-08-12,86.6500015258789
2024-08-13,87.76000213623047
2024-08-14,88.26000213623047
2024-08-15,89.16000366210938
2024-08-16,90.2300033569336
2024-08-19,91.26000213623047
2024-08-20,91.62000274658203
2024-08-21,92.63999938964844
2024-08-22,91.12999725341797
2024-08-23,92.26000213623047
2024-08-26,90.86000061035156
2024-08-27,90.87999725341797
2024-08-28,90.20999908447266
2024-08-29,90.37999725341797
2024-08-30,91.01000213623047
2024-09-03,88.66000366210938
2024-09-04,86.29000091552734
2024-09-05,85.83000183105469
2024-09-06,84.9000015258789
2024-09-09,84.70999908447266
2024-09-10,85.19000244140625
2024-09-11,84.55999755859375
2024-09-12,84.93000030517578
2024-09-13,86.06999969482422
2024-09-16,85.70999908447266
2024-09-17,87.02999877929688
2024-09-18,85.69000244140625
2024-09-19,86.98999786376953
2024-09-20,86.80000305175781
2024-09-23,86.94999694824219
2024-09-24,85.31999969482422
2024-09-25,85.73999786376953
2024-09-26,87.76000213623047
2024-09-27,89.08999633789062
2024-09-30,89.7300033569336
2024-10-01,86.61000061035156
2024-10-02,86.54000091552734
2024-10-03,85.61000061035156
2024-10-04,85.66000366210938
2024-10-07,85.61000061035156
2024-10-08,85.72000122070312
2024-10-09,85.2699966430664
2024-10-10,85.19000244140625
2024-10-11,86.27999877929688
2024-10-14,88.19000244140625
2024-10-15,87.41000366210938
2024-10-16,86.12999725341797
2024-10-17,87.5999984741211
2024-10-18,88.62999725341797
2024-10-21,91.80999755859375
2024-10-22,83.98999786376953
2024-10-23,80.44000244140625
2024-10-24,80.95999908447266
2024-10-25,80.70999908447266
2024-10-28,83.72000122070312
2024-10-29,84.62000274658203
2024-10-30,82.69999694824219
2024-10-31,81.69999694824219
2024-11-01,83.44999694824219
2024-11-04,83.5199966430664
2024-11-05,83.62999725341797
2024-11-06,78.62000274658203
2024-11-07,81.11000061035156
2024-11-08,79.4000015258789
2024-11-11,78.77999877929688
2024-11-12,77.29000091552734
2024-11-13,77.08000183105469
2024-11-14,78.23999786376953
2024-11-15,77.5999984741211
2024-11-18,78.48999786376953
2024-11-19,77.93000030517578
2024-11-20,78.0999984741211
2024-11-21,79.45999908447266
