Date,OKTA
2022-08-23,93.51000213623047
2022-08-24,96.62999725341797
2022-08-25,98.56999969482422
2022-08-26,93.4800033569336
2022-08-29,89.80000305175781
2022-08-30,91.16000366210938
2022-08-31,91.4000015258789
2022-09-01,60.599998474121094
2022-09-02,64.62999725341797
2022-09-06,60.65999984741211
2022-09-07,61.189998626708984
2022-09-08,62.66999816894531
2022-09-09,64.69999694824219
2022-09-12,64.80000305175781
2022-09-13,61.47999954223633
2022-09-14,60.79999923706055
2022-09-15,62.540000915527344
2022-09-16,59.0099983215332
2022-09-19,58.90999984741211
2022-09-20,58.5
2022-09-21,56.970001220703125
2022-09-22,55.2599983215332
2022-09-23,54.18000030517578
2022-09-26,52.84000015258789
2022-09-27,54.06999969482422
2022-09-28,55.650001525878906
2022-09-29,56.79999923706055
2022-09-30,56.869998931884766
2022-10-03,57.81999969482422
2022-10-04,59.77000045776367
2022-10-05,59.4900016784668
2022-10-06,58.0099983215332
2022-10-07,53.720001220703125
2022-10-10,52.02000045776367
2022-10-11,50.7599983215332
2022-10-12,50.77000045776367
2022-10-13,51.40999984741211
2022-10-14,49.119998931884766
2022-10-17,52.029998779296875
2022-10-18,54.40999984741211
2022-10-19,53.83000183105469
2022-10-20,54.400001525878906
2022-10-21,55.0099983215332
2022-10-24,54.709999084472656
2022-10-25,58.310001373291016
2022-10-26,56.97999954223633
2022-10-27,56.529998779296875
2022-10-28,57.290000915527344
2022-10-31,56.119998931884766
2022-11-01,55.0
2022-11-02,50.93000030517578
2022-11-03,50.150001525878906
2022-11-04,45.02000045776367
2022-11-07,47.2400016784668
2022-11-08,47.70000076293945
2022-11-09,45.5099983215332
2022-11-10,49.25
2022-11-11,54.349998474121094
2022-11-14,51.40999984741211
2022-11-15,53.41999816894531
2022-11-16,50.41999816894531
2022-11-17,49.06999969482422
2022-11-18,49.86000061035156
2022-11-21,48.290000915527344
2022-11-22,47.970001220703125
2022-11-23,50.7400016784668
2022-11-25,50.09000015258789
2022-11-28,50.20000076293945
2022-11-29,51.25
2022-11-30,53.31999969482422
2022-12-01,67.43000030517578
2022-12-02,65.08000183105469
2022-12-05,61.939998626708984
2022-12-06,61.88999938964844
2022-12-07,61.65999984741211
2022-12-08,63.81999969482422
2022-12-09,64.41999816894531
2022-12-12,68.48999786376953
2022-12-13,70.5199966430664
2022-12-14,70.91000366210938
2022-12-15,67.9800033569336
2022-12-16,67.91999816894531
2022-12-19,65.3499984741211
2022-12-20,66.2699966430664
2022-12-21,67.94000244140625
2022-12-22,67.80999755859375
2022-12-23,67.04000091552734
2022-12-27,64.95999908447266
2022-12-28,65.37999725341797
2022-12-29,68.37000274658203
2022-12-30,68.33000183105469
2023-01-03,69.55000305175781
2023-01-04,70.18000030517578
2023-01-05,66.76000213623047
2023-01-06,68.02999877929688
2023-01-09,69.0199966430664
2023-01-10,67.98999786376953
2023-01-11,64.9000015258789
2023-01-12,65.8499984741211
2023-01-13,69.76000213623047
2023-01-17,71.12000274658203
2023-01-18,68.58999633789062
2023-01-19,67.66999816894531
2023-01-20,68.69999694824219
2023-01-23,69.83000183105469
2023-01-24,68.69999694824219
2023-01-25,67.95999908447266
2023-01-26,69.98999786376953
2023-01-27,71.37999725341797
2023-01-30,69.20999908447266
2023-01-31,73.61000061035156
2023-02-01,76.1500015258789
2023-02-02,81.2699966430664
2023-02-03,77.47000122070312
2023-02-06,76.33999633789062
2023-02-07,77.22000122070312
2023-02-08,75.91000366210938
2023-02-09,77.16000366210938
2023-02-10,76.38999938964844
2023-02-13,75.55999755859375
2023-02-14,77.27999877929688
2023-02-15,78.45999908447266
2023-02-16,75.2699966430664
2023-02-17,74.01000213623047
2023-02-21,72.16999816894531
2023-02-22,72.55999755859375
2023-02-23,73.41999816894531
2023-02-24,72.2699966430664
2023-02-27,71.63999938964844
2023-02-28,71.29000091552734
2023-03-01,71.44000244140625
2023-03-02,80.91000366210938
2023-03-03,85.55000305175781
2023-03-06,84.1500015258789
2023-03-07,85.41999816894531
2023-03-08,85.95999908447266
2023-03-09,83.6500015258789
2023-03-10,81.02999877929688
2023-03-13,79.98999786376953
2023-03-14,81.80999755859375
2023-03-15,83.20999908447266
2023-03-16,84.36000061035156
2023-03-17,83.83000183105469
2023-03-20,84.23999786376953
2023-03-21,84.4800033569336
2023-03-22,82.29000091552734
2023-03-23,84.26000213623047
2023-03-24,82.25
2023-03-27,83.33000183105469
2023-03-28,82.16000366210938
2023-03-29,84.19000244140625
2023-03-30,84.33999633789062
2023-03-31,86.23999786376953
2023-04-03,83.44999694824219
2023-04-04,82.2300033569336
2023-04-05,78.58999633789062
2023-04-06,79.95999908447266
2023-04-10,78.01000213623047
2023-04-11,78.2300033569336
2023-04-12,75.95999908447266
2023-04-13,75.75
2023-04-14,74.30000305175781
2023-04-17,77.73999786376953
2023-04-18,77.80999755859375
2023-04-19,76.91000366210938
2023-04-20,76.37000274658203
2023-04-21,75.95999908447266
2023-04-24,73.1500015258789
2023-04-25,69.87999725341797
2023-04-26,69.23999786376953
2023-04-27,70.02999877929688
2023-04-28,68.52999877929688
2023-05-01,68.63999938964844
2023-05-02,70.27999877929688
2023-05-03,70.1500015258789
2023-05-04,72.6500015258789
2023-05-05,73.77999877929688
2023-05-08,79.25
2023-05-09,76.02999877929688
2023-05-10,78.25
2023-05-11,78.88999938964844
2023-05-12,76.47000122070312
2023-05-15,78.37999725341797
2023-05-16,78.11000061035156
2023-05-17,80.3499984741211
2023-05-18,81.19000244140625
2023-05-19,82.1500015258789
2023-05-22,85.44000244140625
2023-05-23,83.41999816894531
2023-05-24,84.66999816894531
2023-05-25,84.56999969482422
2023-05-26,88.0999984741211
2023-05-30,90.11000061035156
2023-05-31,90.9000015258789
2023-06-01,74.69000244140625
2023-06-02,73.83000183105469
2023-06-05,72.01000213623047
2023-06-06,72.63999938964844
2023-06-07,72.02999877929688
2023-06-08,71.44999694824219
2023-06-09,71.4000015258789
2023-06-12,73.08999633789062
2023-06-13,76.06999969482422
2023-06-14,74.41999816894531
2023-06-15,76.18000030517578
2023-06-16,75.75
2023-06-20,73.3499984741211
2023-06-21,70.3499984741211
2023-06-22,70.98999786376953
2023-06-23,69.25
2023-06-26,69.62999725341797
2023-06-27,69.2300033569336
2023-06-28,69.58999633789062
2023-06-29,69.16999816894531
2023-06-30,69.3499984741211
2023-07-03,69.26000213623047
2023-07-05,70.33999633789062
2023-07-06,68.56999969482422
2023-07-07,68.52999877929688
2023-07-10,69.73999786376953
2023-07-11,70.58999633789062
2023-07-12,70.94999694824219
2023-07-13,73.52999877929688
2023-07-14,70.69000244140625
2023-07-17,70.8499984741211
2023-07-18,70.83999633789062
2023-07-19,70.37000274658203
2023-07-20,69.76000213623047
2023-07-21,70.0
2023-07-24,70.5
2023-07-25,70.52999877929688
2023-07-26,71.41000366210938
2023-07-27,70.30999755859375
2023-07-28,73.9800033569336
2023-07-31,76.86000061035156
2023-08-01,76.19000244140625
2023-08-02,72.33999633789062
2023-08-03,72.94000244140625
2023-08-04,72.55999755859375
2023-08-07,73.12000274658203
2023-08-08,71.4800033569336
2023-08-09,69.94999694824219
2023-08-10,72.08000183105469
2023-08-11,71.4000015258789
2023-08-14,72.26000213623047
2023-08-15,72.26000213623047
2023-08-16,72.37000274658203
2023-08-17,70.70999908447266
2023-08-18,71.7249984741211
2023-08-21,72.94000244140625
2023-08-22,71.37999725341797
2023-08-23,73.51000213623047
2023-08-24,71.37000274658203
2023-08-25,72.2300033569336
2023-08-28,72.12000274658203
2023-08-29,71.86000061035156
2023-08-30,73.56999969482422
2023-08-31,83.51000213623047
2023-09-01,86.16000366210938
2023-09-05,87.16999816894531
2023-09-06,87.5
2023-09-07,87.68000030517578
2023-09-08,87.37999725341797
2023-09-11,90.08000183105469
2023-09-12,87.58999633789062
2023-09-13,87.44000244140625
2023-09-14,86.02999877929688
2023-09-15,84.30999755859375
2023-09-18,83.16000366210938
2023-09-19,82.04000091552734
2023-09-20,83.52999877929688
2023-09-21,81.12999725341797
2023-09-22,80.68000030517578
2023-09-25,80.19000244140625
2023-09-26,79.62999725341797
2023-09-27,80.69999694824219
2023-09-28,81.45999908447266
2023-09-29,81.51000213623047
2023-10-02,80.72000122070312
2023-10-03,78.83999633789062
2023-10-04,78.01000213623047
2023-10-05,76.9800033569336
2023-10-06,80.41999816894531
2023-10-09,83.5
2023-10-10,85.0199966430664
2023-10-11,87.97000122070312
2023-10-12,84.5999984741211
2023-10-13,83.08000183105469
2023-10-16,86.51000213623047
2023-10-17,86.16999816894531
2023-10-18,85.3949966430664
2023-10-19,85.45999908447266
2023-10-20,75.56999969482422
2023-10-23,69.41999816894531
2023-10-24,71.91000366210938
2023-10-25,67.41999816894531
2023-10-26,67.69999694824219
2023-10-27,67.08000183105469
2023-10-30,65.76000213623047
2023-10-31,67.41000366210938
2023-11-01,68.7300033569336
2023-11-02,67.98999786376953
2023-11-03,69.87999725341797
2023-11-06,67.76000213623047
2023-11-07,68.44999694824219
2023-11-08,67.44999694824219
2023-11-09,66.30000305175781
2023-11-10,67.7699966430664
2023-11-13,68.2300033569336
2023-11-14,70.18000030517578
2023-11-15,70.41000366210938
2023-11-16,69.62000274658203
2023-11-17,70.22000122070312
2023-11-20,72.05999755859375
2023-11-21,71.0199966430664
2023-11-22,71.93000030517578
2023-11-24,73.25
2023-11-27,70.27999877929688
2023-11-28,72.61000061035156
2023-11-29,70.7699966430664
2023-11-30,67.05000305175781
2023-12-01,73.62999725341797
2023-12-04,72.5
2023-12-05,72.69000244140625
2023-12-06,73.9800033569336
2023-12-07,72.0
2023-12-08,72.01000213623047
2023-12-11,73.53500366210938
2023-12-12,76.98999786376953
2023-12-13,78.63999938964844
2023-12-14,81.05999755859375
2023-12-15,83.16999816894531
2023-12-18,84.3499984741211
2023-12-19,86.68000030517578
2023-12-20,85.2699966430664
2023-12-21,89.04000091552734
2023-12-22,89.36000061035156
2023-12-26,91.72000122070312
2023-12-27,90.5999984741211
2023-12-28,91.33000183105469
2023-12-29,90.52999877929688
2024-01-02,87.0
2024-01-03,83.87000274658203
2024-01-04,83.37000274658203
2024-01-05,82.45999908447266
2024-01-08,83.86000061035156
2024-01-09,83.98999786376953
2024-01-10,83.94999694824219
2024-01-11,83.77999877929688
2024-01-12,83.79000091552734
2024-01-16,82.66000366210938
2024-01-17,81.8499984741211
2024-01-18,81.22000122070312
2024-01-19,81.27999877929688
2024-01-22,84.55000305175781
2024-01-23,86.20999908447266
2024-01-24,85.05999755859375
2024-01-25,84.51000213623047
2024-01-26,84.7699966430664
2024-01-29,87.16000366210938
2024-01-30,85.37999725341797
2024-01-31,82.6500015258789
2024-02-01,84.9000015258789
2024-02-02,82.77999877929688
2024-02-05,82.13999938964844
2024-02-06,81.86000061035156
2024-02-07,83.55999755859375
2024-02-08,84.68000030517578
2024-02-09,87.8499984741211
2024-02-12,85.93000030517578
2024-02-13,83.4000015258789
2024-02-14,87.5999984741211
2024-02-15,89.44000244140625
2024-02-16,88.86000061035156
2024-02-20,83.66000366210938
2024-02-21,81.18000030517578
2024-02-22,82.30000305175781
2024-02-23,83.23999786376953
2024-02-26,86.31999969482422
2024-02-27,86.91000366210938
2024-02-28,87.30000305175781
2024-02-29,107.30000305175781
2024-03-01,108.48999786376953
2024-03-04,109.26000213623047
2024-03-05,106.98999786376953
2024-03-06,108.9000015258789
2024-03-07,111.48999786376953
2024-03-08,110.30000305175781
2024-03-11,108.30999755859375
2024-03-12,107.72000122070312
2024-03-13,109.66000366210938
2024-03-14,107.69999694824219
2024-03-15,106.0999984741211
2024-03-18,105.87999725341797
2024-03-19,105.36000061035156
2024-03-20,105.5
2024-03-21,104.76000213623047
2024-03-22,106.12999725341797
2024-03-25,105.6500015258789
2024-03-26,104.43000030517578
2024-03-27,104.91999816894531
2024-03-28,104.62000274658203
2024-04-01,103.48999786376953
2024-04-02,102.63999938964844
2024-04-03,102.16000366210938
2024-04-04,99.41999816894531
2024-04-05,101.5
2024-04-08,101.01000213623047
2024-04-09,101.2300033569336
2024-04-10,99.44999694824219
2024-04-11,100.80000305175781
2024-04-12,98.26000213623047
2024-04-15,94.2300033569336
2024-04-16,95.01000213623047
2024-04-17,93.80000305175781
2024-04-18,93.70999908447266
2024-04-19,92.02999877929688
2024-04-22,93.23999786376953
2024-04-23,94.37000274658203
2024-04-24,93.76000213623047
2024-04-25,92.93000030517578
2024-04-26,92.29000091552734
2024-04-29,93.16000366210938
2024-04-30,92.9800033569336
2024-05-01,93.33999633789062
2024-05-02,95.4800033569336
2024-05-03,96.55000305175781
2024-05-06,99.25
2024-05-07,98.55999755859375
2024-05-08,97.54000091552734
2024-05-09,98.12000274658203
2024-05-10,97.41999816894531
2024-05-13,98.4000015258789
2024-05-14,97.88999938964844
2024-05-15,99.2699966430664
2024-05-16,100.73999786376953
2024-05-17,102.95999908447266
2024-05-20,102.62999725341797
2024-05-21,101.37999725341797
2024-05-22,100.87000274658203
2024-05-23,98.73999786376953
2024-05-24,97.16000366210938
2024-05-28,96.1500015258789
2024-05-29,96.36000061035156
2024-05-30,88.80999755859375
2024-05-31,88.68000030517578
2024-06-03,88.5
2024-06-04,86.62000274658203
2024-06-05,88.51000213623047
2024-06-06,87.69000244140625
2024-06-07,87.41999816894531
2024-06-10,89.11000061035156
2024-06-11,89.13999938964844
2024-06-12,89.29000091552734
2024-06-13,88.23999786376953
2024-06-14,89.76000213623047
2024-06-17,89.77999877929688
2024-06-18,87.54000091552734
2024-06-20,86.5199966430664
2024-06-21,86.91000366210938
2024-06-24,88.3499984741211
2024-06-25,88.9000015258789
2024-06-26,88.30000305175781
2024-06-27,92.37000274658203
2024-06-28,93.61000061035156
2024-07-01,94.55000305175781
2024-07-02,93.61000061035156
2024-07-03,93.79000091552734
2024-07-05,96.3499984741211
2024-07-08,98.05000305175781
2024-07-09,94.63999938964844
2024-07-10,92.79000091552734
2024-07-11,93.25
2024-07-12,96.08000183105469
2024-07-15,98.47000122070312
2024-07-16,100.38999938964844
2024-07-17,96.19000244140625
2024-07-18,93.91999816894531
2024-07-19,94.02999877929688
2024-07-22,95.0199966430664
2024-07-23,96.05000305175781
2024-07-24,92.69000244140625
2024-07-25,93.11000061035156
2024-07-26,93.4800033569336
2024-07-29,94.2300033569336
2024-07-30,92.81999969482422
2024-07-31,93.94000244140625
2024-08-01,91.37999725341797
2024-08-02,86.69000244140625
2024-08-05,82.8499984741211
2024-08-06,83.80000305175781
2024-08-07,85.76000213623047
2024-08-08,88.6500015258789
2024-08-09,90.36000061035156
2024-08-12,92.0199966430664
2024-08-13,92.81999969482422
2024-08-14,95.08000183105469
2024-08-15,95.51000213623047
2024-08-16,96.69000244140625
2024-08-19,97.93000030517578
2024-08-20,97.61000061035156
2024-08-21,97.93000030517578
2024-08-22,97.11000061035156
2024-08-23,99.01000213623047
2024-08-26,97.79000091552734
2024-08-27,96.9800033569336
2024-08-28,96.54000091552734
2024-08-29,79.51000213623047
2024-08-30,78.7300033569336
2024-09-03,76.04000091552734
2024-09-04,75.26000213623047
2024-09-05,74.70999908447266
2024-09-06,72.44999694824219
2024-09-09,71.2699966430664
2024-09-10,71.0
2024-09-11,73.33999633789062
2024-09-12,73.5
2024-09-13,74.05999755859375
2024-09-16,74.02999877929688
2024-09-17,74.20999908447266
2024-09-18,73.88999938964844
2024-09-19,75.0199966430664
2024-09-20,75.75
2024-09-23,76.18000030517578
2024-09-24,75.83000183105469
2024-09-25,74.86000061035156
2024-09-26,74.29000091552734
2024-09-27,73.98999786376953
2024-09-30,74.33999633789062
2024-10-01,72.58000183105469
2024-10-02,72.38999938964844
2024-10-03,72.08999633789062
2024-10-04,72.30999755859375
2024-10-07,71.80999755859375
2024-10-08,73.22000122070312
2024-10-09,76.5199966430664
2024-10-10,77.93000030517578
2024-10-11,77.33999633789062
2024-10-14,77.97000122070312
2024-10-15,78.6500015258789
2024-10-16,75.72000122070312
2024-10-17,74.44999694824219
2024-10-18,74.81999969482422
2024-10-21,74.04000091552734
2024-10-22,74.02999877929688
2024-10-23,72.16000366210938
2024-10-24,72.1500015258789
2024-10-25,72.23999786376953
2024-10-28,73.25
2024-10-29,73.80999755859375
2024-10-30,72.4000015258789
2024-10-31,71.88999938964844
2024-11-01,73.2300033569336
2024-11-04,73.23999786376953
2024-11-05,74.06999969482422
2024-11-06,76.61000061035156
2024-11-07,77.18000030517578
2024-11-08,76.75
2024-11-11,78.44999694824219
2024-11-12,78.22000122070312
2024-11-13,78.41999816894531
2024-11-14,76.93000030517578
2024-11-15,73.66000366210938
2024-11-18,72.87999725341797
2024-11-19,74.51000213623047
2024-11-20,73.69000244140625
2024-11-21,75.44999694824219
