Date,SNY
2022-08-16,44.810001373291016
2022-08-17,42.18000030517578
2022-08-18,41.189998626708984
2022-08-19,41.27000045776367
2022-08-22,40.959999084472656
2022-08-23,40.720001220703125
2022-08-24,40.58000183105469
2022-08-25,40.4900016784668
2022-08-26,40.81999969482422
2022-08-29,40.70000076293945
2022-08-30,41.2400016784668
2022-08-31,41.029998779296875
2022-09-01,40.400001525878906
2022-09-02,40.08000183105469
2022-09-06,39.59000015258789
2022-09-07,40.470001220703125
2022-09-08,40.08000183105469
2022-09-09,40.79999923706055
2022-09-12,41.4900016784668
2022-09-13,40.529998779296875
2022-09-14,40.04999923706055
2022-09-15,40.66999816894531
2022-09-16,40.81999969482422
2022-09-19,40.59000015258789
2022-09-20,39.939998626708984
2022-09-21,38.7599983215332
2022-09-22,39.130001068115234
2022-09-23,38.400001525878906
2022-09-26,37.25
2022-09-27,37.220001220703125
2022-09-28,38.16999816894531
2022-09-29,38.0
2022-09-30,38.02000045776367
2022-10-03,39.189998626708984
2022-10-04,40.119998931884766
2022-10-05,39.81999969482422
2022-10-06,38.900001525878906
2022-10-07,38.86000061035156
2022-10-10,39.099998474121094
2022-10-11,39.689998626708984
2022-10-12,39.2400016784668
2022-10-13,39.91999816894531
2022-10-14,39.58000183105469
2022-10-17,40.439998626708984
2022-10-18,40.04999923706055
2022-10-19,39.63999938964844
2022-10-20,39.630001068115234
2022-10-21,40.439998626708984
2022-10-24,40.81999969482422
2022-10-25,41.279998779296875
2022-10-26,41.849998474121094
2022-10-27,41.58000183105469
2022-10-28,43.04999923706055
2022-10-31,43.22999954223633
2022-11-01,42.9900016784668
2022-11-02,42.939998626708984
2022-11-03,42.84000015258789
2022-11-04,43.619998931884766
2022-11-07,43.45000076293945
2022-11-08,43.439998626708984
2022-11-09,43.34000015258789
2022-11-10,44.310001373291016
2022-11-11,42.79999923706055
2022-11-14,43.209999084472656
2022-11-15,43.54999923706055
2022-11-16,43.86000061035156
2022-11-17,43.709999084472656
2022-11-18,44.5099983215332
2022-11-21,44.7400016784668
2022-11-22,45.04999923706055
2022-11-23,45.040000915527344
2022-11-25,45.38999938964844
2022-11-28,45.540000915527344
2022-11-29,45.869998931884766
2022-11-30,45.349998474121094
2022-12-01,45.869998931884766
2022-12-02,45.0099983215332
2022-12-05,44.93000030517578
2022-12-06,48.54999923706055
2022-12-07,47.939998626708984
2022-12-08,46.91999816894531
2022-12-09,46.2599983215332
2022-12-12,46.65999984741211
2022-12-13,47.040000915527344
2022-12-14,47.95000076293945
2022-12-15,47.15999984741211
2022-12-16,46.97999954223633
2022-12-19,46.97999954223633
2022-12-20,47.15999984741211
2022-12-21,48.27000045776367
2022-12-22,48.189998626708984
2022-12-23,48.52000045776367
2022-12-27,48.119998931884766
2022-12-28,47.79999923706055
2022-12-29,48.54999923706055
2022-12-30,48.43000030517578
2023-01-03,49.0
2023-01-04,48.7400016784668
2023-01-05,47.75
2023-01-06,48.13999938964844
2023-01-09,48.5099983215332
2023-01-10,48.81999969482422
2023-01-11,48.7400016784668
2023-01-12,49.349998474121094
2023-01-13,49.27000045776367
2023-01-17,49.83000183105469
2023-01-18,49.15999984741211
2023-01-19,49.439998626708984
2023-01-20,49.08000183105469
2023-01-23,48.630001068115234
2023-01-24,48.529998779296875
2023-01-25,48.88999938964844
2023-01-26,48.810001373291016
2023-01-27,48.4900016784668
2023-01-30,48.56999969482422
2023-01-31,49.13999938964844
2023-02-01,48.75
2023-02-02,47.2400016784668
2023-02-03,46.02000045776367
2023-02-06,45.86000061035156
2023-02-07,46.970001220703125
2023-02-08,47.709999084472656
2023-02-09,48.08000183105469
2023-02-10,47.540000915527344
2023-02-13,47.400001525878906
2023-02-14,47.599998474121094
2023-02-15,47.25
2023-02-16,46.83000183105469
2023-02-17,47.66999816894531
2023-02-21,47.599998474121094
2023-02-22,48.02000045776367
2023-02-23,48.310001373291016
2023-02-24,47.70000076293945
2023-02-27,47.849998474121094
2023-02-28,46.849998474121094
2023-03-01,47.02000045776367
2023-03-02,47.630001068115234
2023-03-03,47.7599983215332
2023-03-06,47.72999954223633
2023-03-07,47.560001373291016
2023-03-08,47.22999954223633
2023-03-09,47.04999923706055
2023-03-10,47.279998779296875
2023-03-13,47.029998779296875
2023-03-14,47.86000061035156
2023-03-15,47.56999969482422
2023-03-16,48.119998931884766
2023-03-17,47.7400016784668
2023-03-20,48.0
2023-03-21,48.560001373291016
2023-03-22,48.790000915527344
2023-03-23,51.72999954223633
2023-03-24,52.61000061035156
2023-03-27,53.220001220703125
2023-03-28,54.189998626708984
2023-03-29,54.45000076293945
2023-03-30,53.970001220703125
2023-03-31,54.41999816894531
2023-04-03,54.18000030517578
2023-04-04,54.209999084472656
2023-04-05,54.84000015258789
2023-04-06,55.93000030517578
2023-04-10,54.9900016784668
2023-04-11,55.220001220703125
2023-04-12,55.79999923706055
2023-04-13,56.099998474121094
2023-04-14,56.150001525878906
2023-04-17,55.900001525878906
2023-04-18,55.20000076293945
2023-04-19,55.720001220703125
2023-04-20,55.470001220703125
2023-04-21,56.70000076293945
2023-04-24,56.61000061035156
2023-04-25,57.18000030517578
2023-04-26,56.220001220703125
2023-04-27,56.09000015258789
2023-04-28,53.650001525878906
2023-05-01,53.439998626708984
2023-05-02,53.349998474121094
2023-05-03,54.220001220703125
2023-05-04,54.72999954223633
2023-05-05,55.77000045776367
2023-05-08,54.93000030517578
2023-05-09,55.11000061035156
2023-05-10,54.56999969482422
2023-05-11,54.380001068115234
2023-05-12,54.130001068115234
2023-05-15,54.540000915527344
2023-05-16,54.54999923706055
2023-05-17,53.689998626708984
2023-05-18,53.86000061035156
2023-05-19,55.029998779296875
2023-05-22,53.97999954223633
2023-05-23,54.38999938964844
2023-05-24,53.970001220703125
2023-05-25,52.59000015258789
2023-05-26,52.5099983215332
2023-05-30,50.45000076293945
2023-05-31,51.02000045776367
2023-06-01,50.459999084472656
2023-06-02,51.0099983215332
2023-06-05,50.83000183105469
2023-06-06,51.4900016784668
2023-06-07,50.880001068115234
2023-06-08,51.540000915527344
2023-06-09,51.2400016784668
2023-06-12,51.0099983215332
2023-06-13,50.52000045776367
2023-06-14,50.720001220703125
2023-06-15,51.790000915527344
2023-06-16,52.040000915527344
2023-06-20,53.099998474121094
2023-06-21,53.63999938964844
2023-06-22,53.29999923706055
2023-06-23,53.29999923706055
2023-06-26,53.47999954223633
2023-06-27,53.66999816894531
2023-06-28,53.7400016784668
2023-06-29,52.9900016784668
2023-06-30,53.900001525878906
2023-07-03,53.630001068115234
2023-07-05,52.9900016784668
2023-07-06,51.86000061035156
2023-07-07,51.29999923706055
2023-07-10,51.83000183105469
2023-07-11,51.720001220703125
2023-07-12,51.83000183105469
2023-07-13,52.119998931884766
2023-07-14,52.68000030517578
2023-07-17,52.88999938964844
2023-07-18,53.72999954223633
2023-07-19,53.77000045776367
2023-07-20,54.720001220703125
2023-07-21,54.95000076293945
2023-07-24,53.91999816894531
2023-07-25,53.77000045776367
2023-07-26,53.5099983215332
2023-07-27,53.540000915527344
2023-07-28,52.47999954223633
2023-07-31,53.369998931884766
2023-08-01,53.060001373291016
2023-08-02,51.4900016784668
2023-08-03,50.95000076293945
2023-08-04,51.650001525878906
2023-08-07,52.040000915527344
2023-08-08,52.65999984741211
2023-08-09,53.220001220703125
2023-08-10,53.689998626708984
2023-08-11,53.529998779296875
2023-08-14,53.279998779296875
2023-08-15,52.79999923706055
2023-08-16,52.41999816894531
2023-08-17,52.93000030517578
2023-08-18,53.25
2023-08-21,53.709999084472656
2023-08-22,54.02000045776367
2023-08-23,53.5
2023-08-24,52.959999084472656
2023-08-25,53.41999816894531
2023-08-28,53.7599983215332
2023-08-29,54.15999984741211
2023-08-30,54.13999938964844
2023-08-31,53.18000030517578
2023-09-01,53.130001068115234
2023-09-05,52.939998626708984
2023-09-06,52.68000030517578
2023-09-07,53.029998779296875
2023-09-08,53.59000015258789
2023-09-11,54.470001220703125
2023-09-12,54.68000030517578
2023-09-13,54.279998779296875
2023-09-14,54.54999923706055
2023-09-15,54.540000915527344
2023-09-18,54.08000183105469
2023-09-19,54.869998931884766
2023-09-20,55.20000076293945
2023-09-21,54.279998779296875
2023-09-22,54.02000045776367
2023-09-25,54.349998474121094
2023-09-26,54.189998626708984
2023-09-27,52.970001220703125
2023-09-28,53.0099983215332
2023-09-29,53.63999938964844
2023-10-02,53.58000183105469
2023-10-03,53.58000183105469
2023-10-04,53.83000183105469
2023-10-05,54.04999923706055
2023-10-06,53.900001525878906
2023-10-09,54.04999923706055
2023-10-10,54.45000076293945
2023-10-11,54.790000915527344
2023-10-12,54.790000915527344
2023-10-13,54.529998779296875
2023-10-16,54.63999938964844
2023-10-17,53.790000915527344
2023-10-18,52.61000061035156
2023-10-19,52.310001373291016
2023-10-20,52.04999923706055
2023-10-23,52.06999969482422
2023-10-24,52.33000183105469
2023-10-25,53.09000015258789
2023-10-26,53.33000183105469
2023-10-27,43.130001068115234
2023-10-30,44.86000061035156
2023-10-31,45.25
2023-11-01,46.33000183105469
2023-11-02,46.5099983215332
2023-11-03,45.79999923706055
2023-11-06,45.2400016784668
2023-11-07,45.2400016784668
2023-11-08,45.779998779296875
2023-11-09,45.470001220703125
2023-11-10,45.91999816894531
2023-11-13,45.52000045776367
2023-11-14,45.72999954223633
2023-11-15,45.41999816894531
2023-11-16,46.349998474121094
2023-11-17,47.02000045776367
2023-11-20,46.5
2023-11-21,46.54999923706055
2023-11-22,46.459999084472656
2023-11-24,47.18000030517578
2023-11-27,47.650001525878906
2023-11-28,46.97999954223633
2023-11-29,46.599998474121094
2023-11-30,46.75
2023-12-01,46.720001220703125
2023-12-04,47.02000045776367
2023-12-05,46.34000015258789
2023-12-06,45.97999954223633
2023-12-07,46.060001373291016
2023-12-08,46.31999969482422
2023-12-11,47.150001525878906
2023-12-12,47.33000183105469
2023-12-13,48.29999923706055
2023-12-14,48.2400016784668
2023-12-15,47.68000030517578
2023-12-18,48.540000915527344
2023-12-19,49.060001373291016
2023-12-20,48.209999084472656
2023-12-21,48.95000076293945
2023-12-22,48.7400016784668
2023-12-26,49.08000183105469
2023-12-27,49.75
2023-12-28,49.380001068115234
2023-12-29,49.72999954223633
2024-01-02,50.0
2024-01-03,50.61000061035156
2024-01-04,51.0099983215332
2024-01-05,51.209999084472656
2024-01-08,51.9900016784668
2024-01-09,51.7599983215332
2024-01-10,52.40999984741211
2024-01-11,52.47999954223633
2024-01-12,52.209999084472656
2024-01-16,51.560001373291016
2024-01-17,51.63999938964844
2024-01-18,51.880001068115234
2024-01-19,51.029998779296875
2024-01-22,50.83000183105469
2024-01-23,49.88999938964844
2024-01-24,49.88999938964844
2024-01-25,49.880001068115234
2024-01-26,50.13999938964844
2024-01-29,50.279998779296875
2024-01-30,50.25
2024-01-31,49.900001525878906
2024-02-01,48.40999984741211
2024-02-02,47.22999954223633
2024-02-05,46.95000076293945
2024-02-06,47.060001373291016
2024-02-07,46.91999816894531
2024-02-08,46.560001373291016
2024-02-09,46.5
2024-02-12,46.34000015258789
2024-02-13,45.75
2024-02-14,45.79999923706055
2024-02-15,46.38999938964844
2024-02-16,46.18000030517578
2024-02-20,46.849998474121094
2024-02-21,47.91999816894531
2024-02-22,47.79999923706055
2024-02-23,48.77000045776367
2024-02-26,48.20000076293945
2024-02-27,48.209999084472656
2024-02-28,48.0
2024-02-29,47.849998474121094
2024-03-01,47.290000915527344
2024-03-04,47.150001525878906
2024-03-05,47.5
2024-03-06,47.68000030517578
2024-03-07,48.060001373291016
2024-03-08,48.25
2024-03-11,48.349998474121094
2024-03-12,48.459999084472656
2024-03-13,48.2400016784668
2024-03-14,48.09000015258789
2024-03-15,48.290000915527344
2024-03-18,47.83000183105469
2024-03-19,47.47999954223633
2024-03-20,48.22999954223633
2024-03-21,47.72999954223633
2024-03-22,48.06999969482422
2024-03-25,49.439998626708984
2024-03-26,49.75
2024-03-27,49.540000915527344
2024-03-28,48.599998474121094
2024-04-01,48.290000915527344
2024-04-02,47.70000076293945
2024-04-03,47.959999084472656
2024-04-04,47.79999923706055
2024-04-05,47.25
2024-04-08,47.150001525878906
2024-04-09,47.529998779296875
2024-04-10,47.130001068115234
2024-04-11,46.599998474121094
2024-04-12,45.93000030517578
2024-04-15,46.2400016784668
2024-04-16,45.79999923706055
2024-04-17,46.11000061035156
2024-04-18,45.38999938964844
2024-04-19,46.29999923706055
2024-04-22,47.150001525878906
2024-04-23,47.689998626708984
2024-04-24,46.61000061035156
2024-04-25,49.36000061035156
2024-04-26,49.130001068115234
2024-04-29,49.09000015258789
2024-04-30,49.22999954223633
2024-05-01,50.029998779296875
2024-05-02,49.459999084472656
2024-05-03,49.0099983215332
2024-05-06,49.33000183105469
2024-05-07,49.56999969482422
2024-05-08,50.099998474121094
2024-05-09,48.689998626708984
2024-05-10,49.279998779296875
2024-05-13,50.209999084472656
2024-05-14,49.5
2024-05-15,49.0099983215332
2024-05-16,48.81999969482422
2024-05-17,48.66999816894531
2024-05-20,48.41999816894531
2024-05-21,48.95000076293945
2024-05-22,50.36000061035156
2024-05-23,49.0
2024-05-24,48.540000915527344
2024-05-28,47.939998626708984
2024-05-29,47.56999969482422
2024-05-30,47.83000183105469
2024-05-31,49.029998779296875
2024-06-03,49.25
2024-06-04,49.209999084472656
2024-06-05,49.130001068115234
2024-06-06,49.5099983215332
2024-06-07,48.97999954223633
2024-06-10,48.86000061035156
2024-06-11,48.5099983215332
2024-06-12,48.439998626708984
2024-06-13,47.529998779296875
2024-06-14,46.25
2024-06-17,47.290000915527344
2024-06-18,47.220001220703125
2024-06-20,46.849998474121094
2024-06-21,47.209999084472656
2024-06-24,48.970001220703125
2024-06-25,50.11000061035156
2024-06-26,48.33000183105469
2024-06-27,48.08000183105469
2024-06-28,48.52000045776367
2024-07-01,49.59000015258789
2024-07-02,48.540000915527344
2024-07-03,48.86000061035156
2024-07-05,49.65999984741211
2024-07-08,50.2400016784668
2024-07-09,50.06999969482422
2024-07-10,51.029998779296875
2024-07-11,51.209999084472656
2024-07-12,51.33000183105469
2024-07-15,50.150001525878906
2024-07-16,50.04999923706055
2024-07-17,50.209999084472656
2024-07-18,50.36000061035156
2024-07-19,50.619998931884766
2024-07-22,51.060001373291016
2024-07-23,50.43000030517578
2024-07-24,51.20000076293945
2024-07-25,53.099998474121094
2024-07-26,52.400001525878906
2024-07-29,52.09000015258789
2024-07-30,51.689998626708984
2024-07-31,51.810001373291016
2024-08-01,51.65999984741211
2024-08-02,53.04999923706055
2024-08-05,51.45000076293945
2024-08-06,51.0099983215332
2024-08-07,51.79999923706055
2024-08-08,52.11000061035156
2024-08-09,52.369998931884766
2024-08-12,52.18000030517578
2024-08-13,53.58000183105469
2024-08-14,53.529998779296875
2024-08-15,54.02000045776367
2024-08-16,54.06999969482422
2024-08-19,54.52000045776367
2024-08-20,54.779998779296875
2024-08-21,55.220001220703125
2024-08-22,55.22999954223633
2024-08-23,56.209999084472656
2024-08-26,56.27000045776367
2024-08-27,56.31999969482422
2024-08-28,56.11000061035156
2024-08-29,56.33000183105469
2024-08-30,56.2599983215332
2024-09-03,57.529998779296875
2024-09-04,58.529998779296875
2024-09-05,58.2400016784668
2024-09-06,57.72999954223633
2024-09-09,58.5099983215332
2024-09-10,58.130001068115234
2024-09-11,57.459999084472656
2024-09-12,56.75
2024-09-13,57.130001068115234
2024-09-16,57.33000183105469
2024-09-17,56.90999984741211
2024-09-18,57.470001220703125
2024-09-19,58.2599983215332
2024-09-20,57.630001068115234
2024-09-23,57.43000030517578
2024-09-24,57.619998931884766
2024-09-25,56.650001525878906
2024-09-26,57.0
2024-09-27,57.650001525878906
2024-09-30,57.630001068115234
2024-10-01,57.310001373291016
2024-10-02,56.25
2024-10-03,55.540000915527344
2024-10-04,55.470001220703125
2024-10-07,54.7599983215332
2024-10-08,54.849998474121094
2024-10-09,55.150001525878906
2024-10-10,54.77000045776367
2024-10-11,54.959999084472656
2024-10-14,54.91999816894531
2024-10-15,54.56999969482422
2024-10-16,54.439998626708984
2024-10-17,54.86000061035156
2024-10-18,54.93000030517578
2024-10-21,53.65999984741211
2024-10-22,53.2599983215332
2024-10-23,52.88999938964844
2024-10-24,52.04999923706055
2024-10-25,54.34000015258789
2024-10-28,54.36000061035156
2024-10-29,53.83000183105469
2024-10-30,53.45000076293945
2024-10-31,52.880001068115234
2024-11-01,53.27000045776367
2024-11-04,52.95000076293945
2024-11-05,52.849998474121094
2024-11-06,51.2599983215332
2024-11-07,51.72999954223633
2024-11-08,51.31999969482422
2024-11-11,50.619998931884766
2024-11-12,50.13999938964844
2024-11-13,49.5099983215332
2024-11-14,47.81999969482422
2024-11-15,47.970001220703125
2024-11-18,48.5099983215332
2024-11-19,48.0
2024-11-20,47.779998779296875
2024-11-21,47.97999954223633
