Date,OLED
2022-07-08,108.61000061035156
2022-07-11,105.83000183105469
2022-07-12,106.66000366210938
2022-07-13,107.58999633789062
2022-07-14,108.08999633789062
2022-07-15,108.69000244140625
2022-07-18,107.5199966430664
2022-07-19,113.43000030517578
2022-07-20,116.16999816894531
2022-07-21,117.22000122070312
2022-07-22,113.8499984741211
2022-07-25,112.86000061035156
2022-07-26,108.63999938964844
2022-07-27,114.87000274658203
2022-07-28,114.6500015258789
2022-07-29,115.45999908447266
2022-08-01,115.86000061035156
2022-08-02,115.0
2022-08-03,120.91999816894531
2022-08-04,119.05000305175781
2022-08-05,125.41000366210938
2022-08-08,120.68000030517578
2022-08-09,116.75
2022-08-10,123.48999786376953
2022-08-11,121.81999969482422
2022-08-12,126.1500015258789
2022-08-15,125.22000122070312
2022-08-16,124.43000030517578
2022-08-17,123.70999908447266
2022-08-18,127.43000030517578
2022-08-19,120.83000183105469
2022-08-22,116.02999877929688
2022-08-23,116.05999755859375
2022-08-24,116.01000213623047
2022-08-25,119.33000183105469
2022-08-26,112.37999725341797
2022-08-29,110.41999816894531
2022-08-30,109.73999786376953
2022-08-31,111.7300033569336
2022-09-01,108.91000366210938
2022-09-02,106.5999984741211
2022-09-06,104.8499984741211
2022-09-07,107.48999786376953
2022-09-08,105.91999816894531
2022-09-09,108.0999984741211
2022-09-12,108.83000183105469
2022-09-13,99.77999877929688
2022-09-14,103.73999786376953
2022-09-15,101.47000122070312
2022-09-16,101.69000244140625
2022-09-19,103.61000061035156
2022-09-20,103.86000061035156
2022-09-21,101.86000061035156
2022-09-22,98.94999694824219
2022-09-23,97.58999633789062
2022-09-26,96.4800033569336
2022-09-27,96.7699966430664
2022-09-28,97.5999984741211
2022-09-29,96.37999725341797
2022-09-30,94.3499984741211
2022-10-03,97.12999725341797
2022-10-04,101.9800033569336
2022-10-05,101.12000274658203
2022-10-06,103.12999725341797
2022-10-07,99.48999786376953
2022-10-10,97.26000213623047
2022-10-11,96.41000366210938
2022-10-12,94.73999786376953
2022-10-13,97.91999816894531
2022-10-14,92.62000274658203
2022-10-17,95.02999877929688
2022-10-18,95.18000030517578
2022-10-19,96.2300033569336
2022-10-20,95.18000030517578
2022-10-21,97.5
2022-10-24,95.37999725341797
2022-10-25,98.41000366210938
2022-10-26,97.70999908447266
2022-10-27,96.87999725341797
2022-10-28,99.05000305175781
2022-10-31,95.22000122070312
2022-11-01,96.97000122070312
2022-11-02,94.25
2022-11-03,89.97000122070312
2022-11-04,100.8499984741211
2022-11-07,104.08999633789062
2022-11-08,102.91999816894531
2022-11-09,100.5199966430664
2022-11-10,107.44999694824219
2022-11-11,110.61000061035156
2022-11-14,108.5
2022-11-15,113.44000244140625
2022-11-16,110.19000244140625
2022-11-17,109.54000091552734
2022-11-18,109.44000244140625
2022-11-21,107.25
2022-11-22,110.05000305175781
2022-11-23,110.73999786376953
2022-11-25,109.70999908447266
2022-11-28,107.86000061035156
2022-11-29,107.5
2022-11-30,112.62000274658203
2022-12-01,112.88999938964844
2022-12-02,112.69000244140625
2022-12-05,119.12000274658203
2022-12-06,114.4000015258789
2022-12-07,112.48999786376953
2022-12-08,115.1500015258789
2022-12-09,115.41000366210938
2022-12-12,115.66999816894531
2022-12-13,116.75
2022-12-14,116.37000274658203
2022-12-15,111.68000030517578
2022-12-16,110.37000274658203
2022-12-19,108.05999755859375
2022-12-20,108.87000274658203
2022-12-21,110.3499984741211
2022-12-22,106.98999786376953
2022-12-23,106.6500015258789
2022-12-27,105.4000015258789
2022-12-28,104.02999877929688
2022-12-29,107.97000122070312
2022-12-30,108.04000091552734
2023-01-03,106.69999694824219
2023-01-04,107.97000122070312
2023-01-05,107.2699966430664
2023-01-06,111.81999969482422
2023-01-09,115.86000061035156
2023-01-10,125.08000183105469
2023-01-11,126.1500015258789
2023-01-12,126.87000274658203
2023-01-13,128.5800018310547
2023-01-17,127.04000091552734
2023-01-18,127.69000244140625
2023-01-19,127.97000122070312
2023-01-20,129.1699981689453
2023-01-23,132.9199981689453
2023-01-24,130.88999938964844
2023-01-25,131.4199981689453
2023-01-26,132.11000061035156
2023-01-27,132.3699951171875
2023-01-30,129.1999969482422
2023-01-31,132.52999877929688
2023-02-01,135.83999633789062
2023-02-02,138.02000427246094
2023-02-03,135.99000549316406
2023-02-06,133.8699951171875
2023-02-07,136.86000061035156
2023-02-08,135.07000732421875
2023-02-09,134.97999572753906
2023-02-10,131.97999572753906
2023-02-13,133.25
2023-02-14,134.33999633789062
2023-02-15,135.5500030517578
2023-02-16,133.44000244140625
2023-02-17,132.55999755859375
2023-02-21,126.87000274658203
2023-02-22,128.1199951171875
2023-02-23,129.55999755859375
2023-02-24,137.44000244140625
2023-02-27,136.00999450683594
2023-02-28,135.85000610351562
2023-03-01,139.14999389648438
2023-03-02,138.97000122070312
2023-03-03,141.52000427246094
2023-03-06,140.6199951171875
2023-03-07,138.64999389648438
2023-03-08,141.1999969482422
2023-03-09,140.99000549316406
2023-03-10,136.4499969482422
2023-03-13,136.9600067138672
2023-03-14,141.80999755859375
2023-03-15,137.88999938964844
2023-03-16,143.64999389648438
2023-03-17,142.02999877929688
2023-03-20,144.8800048828125
2023-03-21,146.4499969482422
2023-03-22,144.88999938964844
2023-03-23,147.82000732421875
2023-03-24,146.05999755859375
2023-03-27,146.5399932861328
2023-03-28,144.64999389648438
2023-03-29,148.42999267578125
2023-03-30,152.69000244140625
2023-03-31,155.1300048828125
2023-04-03,152.82000732421875
2023-04-04,151.08999633789062
2023-04-05,150.14999389648438
2023-04-06,150.13999938964844
2023-04-10,151.47999572753906
2023-04-11,151.27999877929688
2023-04-12,148.6999969482422
2023-04-13,148.66000366210938
2023-04-14,145.50999450683594
2023-04-17,144.67999267578125
2023-04-18,143.3000030517578
2023-04-19,140.9499969482422
2023-04-20,142.13999938964844
2023-04-21,141.74000549316406
2023-04-24,138.0500030517578
2023-04-25,134.5
2023-04-26,133.08999633789062
2023-04-27,132.99000549316406
2023-04-28,133.4600067138672
2023-05-01,133.64999389648438
2023-05-02,130.97999572753906
2023-05-03,128.4199981689453
2023-05-04,134.92999267578125
2023-05-05,137.4499969482422
2023-05-08,139.27000427246094
2023-05-09,135.72000122070312
2023-05-10,138.36000061035156
2023-05-11,138.02000427246094
2023-05-12,136.72999572753906
2023-05-15,139.50999450683594
2023-05-16,148.6300048828125
2023-05-17,152.3300018310547
2023-05-18,150.49000549316406
2023-05-19,150.49000549316406
2023-05-22,151.91000366210938
2023-05-23,147.1699981689453
2023-05-24,145.92999267578125
2023-05-25,147.49000549316406
2023-05-26,153.9199981689453
2023-05-30,153.2899932861328
2023-05-31,147.3300018310547
2023-06-01,147.64999389648438
2023-06-02,148.17999267578125
2023-06-05,146.33999633789062
2023-06-06,147.99000549316406
2023-06-07,148.1199951171875
2023-06-08,147.42999267578125
2023-06-09,143.07000732421875
2023-06-12,144.77999877929688
2023-06-13,143.92999267578125
2023-06-14,145.36000061035156
2023-06-15,142.22000122070312
2023-06-16,143.3699951171875
2023-06-20,141.27999877929688
2023-06-21,139.1300048828125
2023-06-22,140.27999877929688
2023-06-23,135.9499969482422
2023-06-26,138.2100067138672
2023-06-27,140.77000427246094
2023-06-28,137.9199981689453
2023-06-29,141.5
2023-06-30,144.1300048828125
2023-07-03,143.94000244140625
2023-07-05,138.5500030517578
2023-07-06,137.61000061035156
2023-07-07,137.64999389648438
2023-07-10,141.55999755859375
2023-07-11,143.52000427246094
2023-07-12,145.72000122070312
2023-07-13,148.35000610351562
2023-07-14,144.25
2023-07-17,145.6999969482422
2023-07-18,145.69000244140625
2023-07-19,147.07000732421875
2023-07-20,141.1699981689453
2023-07-21,142.6699981689453
2023-07-24,141.91000366210938
2023-07-25,141.86000061035156
2023-07-26,144.07000732421875
2023-07-27,143.0800018310547
2023-07-28,143.74000549316406
2023-07-31,145.8800048828125
2023-08-01,143.66000366210938
2023-08-02,140.32000732421875
2023-08-03,139.08999633789062
2023-08-04,158.2100067138672
2023-08-07,164.60000610351562
2023-08-08,160.55999755859375
2023-08-09,155.52999877929688
2023-08-10,157.35000610351562
2023-08-11,153.91000366210938
2023-08-14,155.50999450683594
2023-08-15,153.1999969482422
2023-08-16,151.0500030517578
2023-08-17,150.67999267578125
2023-08-18,151.2100067138672
2023-08-21,152.7899932861328
2023-08-22,150.77000427246094
2023-08-23,152.02999877929688
2023-08-24,148.9199981689453
2023-08-25,149.92999267578125
2023-08-28,152.63999938964844
2023-08-29,158.3000030517578
2023-08-30,161.1199951171875
2023-08-31,162.55999755859375
2023-09-01,164.13999938964844
2023-09-05,161.77999877929688
2023-09-06,161.32000732421875
2023-09-07,157.38999938964844
2023-09-08,158.6699981689453
2023-09-11,158.0800018310547
2023-09-12,159.77999877929688
2023-09-13,162.19000244140625
2023-09-14,160.6999969482422
2023-09-15,157.88999938964844
2023-09-18,162.08999633789062
2023-09-19,162.16000366210938
2023-09-20,159.8300018310547
2023-09-21,158.47999572753906
2023-09-22,158.4600067138672
2023-09-25,157.8000030517578
2023-09-26,152.33999633789062
2023-09-27,154.72999572753906
2023-09-28,156.0399932861328
2023-09-29,156.99000549316406
2023-10-02,156.0500030517578
2023-10-03,153.86000061035156
2023-10-04,156.14999389648438
2023-10-05,155.67999267578125
2023-10-06,158.77999877929688
2023-10-09,159.0
2023-10-10,161.07000732421875
2023-10-11,163.9199981689453
2023-10-12,163.35000610351562
2023-10-13,160.41000366210938
2023-10-16,162.17999267578125
2023-10-17,163.10000610351562
2023-10-18,162.22000122070312
2023-10-19,158.3800048828125
2023-10-20,156.47000122070312
2023-10-23,152.85000610351562
2023-10-24,154.16000366210938
2023-10-25,144.80999755859375
2023-10-26,144.91000366210938
2023-10-27,144.1199951171875
2023-10-30,138.85000610351562
2023-10-31,139.17999267578125
2023-11-01,137.0800018310547
2023-11-02,141.9600067138672
2023-11-03,147.0500030517578
2023-11-06,147.27000427246094
2023-11-07,151.1199951171875
2023-11-08,155.3300018310547
2023-11-09,149.5500030517578
2023-11-10,155.69000244140625
2023-11-13,153.72000122070312
2023-11-14,161.07000732421875
2023-11-15,163.6300048828125
2023-11-16,162.42999267578125
2023-11-17,163.25
2023-11-20,165.85000610351562
2023-11-21,163.39999389648438
2023-11-22,165.4499969482422
2023-11-24,165.47999572753906
2023-11-27,167.91000366210938
2023-11-28,169.17999267578125
2023-11-29,170.27000427246094
2023-11-30,169.1999969482422
2023-12-01,176.35000610351562
2023-12-04,177.07000732421875
2023-12-05,175.9199981689453
2023-12-06,172.64999389648438
2023-12-07,175.24000549316406
2023-12-08,175.25
2023-12-11,178.77000427246094
2023-12-12,179.16000366210938
2023-12-13,181.02999877929688
2023-12-14,185.89999389648438
2023-12-15,185.1300048828125
2023-12-18,190.9499969482422
2023-12-19,193.27999877929688
2023-12-20,186.14999389648438
2023-12-21,188.80999755859375
2023-12-22,189.50999450683594
2023-12-26,191.67999267578125
2023-12-27,192.64999389648438
2023-12-28,192.42999267578125
2023-12-29,191.25999450683594
2024-01-02,186.5800018310547
2024-01-03,179.72999572753906
2024-01-04,175.32000732421875
2024-01-05,176.58999633789062
2024-01-08,179.55999755859375
2024-01-09,177.5
2024-01-10,176.8300018310547
2024-01-11,177.22000122070312
2024-01-12,177.6199951171875
2024-01-16,178.66000366210938
2024-01-17,174.10000610351562
2024-01-18,179.72999572753906
2024-01-19,178.08999633789062
2024-01-22,184.02000427246094
2024-01-23,180.00999450683594
2024-01-24,178.33999633789062
2024-01-25,178.8000030517578
2024-01-26,175.5800018310547
2024-01-29,179.6300048828125
2024-01-30,174.6300048828125
2024-01-31,169.77000427246094
2024-02-01,171.02999877929688
2024-02-02,171.3300018310547
2024-02-05,170.05999755859375
2024-02-06,171.77999877929688
2024-02-07,175.92999267578125
2024-02-08,181.44000244140625
2024-02-09,183.74000549316406
2024-02-12,182.60000610351562
2024-02-13,177.83999633789062
2024-02-14,183.3699951171875
2024-02-15,185.94000244140625
2024-02-16,181.75999450683594
2024-02-20,185.82000732421875
2024-02-21,183.75
2024-02-22,187.13999938964844
2024-02-23,171.88999938964844
2024-02-26,173.1199951171875
2024-02-27,169.0399932861328
2024-02-28,169.39999389648438
2024-02-29,174.4199981689453
2024-03-01,174.67999267578125
2024-03-04,173.02999877929688
2024-03-05,169.9199981689453
2024-03-06,169.07000732421875
2024-03-07,172.74000549316406
2024-03-08,169.22999572753906
2024-03-11,168.66000366210938
2024-03-12,166.6699981689453
2024-03-13,162.9199981689453
2024-03-14,159.94000244140625
2024-03-15,159.6199951171875
2024-03-18,159.50999450683594
2024-03-19,158.85000610351562
2024-03-20,161.63999938964844
2024-03-21,164.47000122070312
2024-03-22,166.1699981689453
2024-03-25,165.9499969482422
2024-03-26,164.8800048828125
2024-03-27,167.75
2024-03-28,168.4499969482422
2024-04-01,166.42999267578125
2024-04-02,164.49000549316406
2024-04-03,164.08999633789062
2024-04-04,162.66000366210938
2024-04-05,162.9199981689453
2024-04-08,164.25999450683594
2024-04-09,167.36000061035156
2024-04-10,163.63999938964844
2024-04-11,164.2899932861328
2024-04-12,159.58999633789062
2024-04-15,159.60000610351562
2024-04-16,154.02999877929688
2024-04-17,151.97000122070312
2024-04-18,152.9600067138672
2024-04-19,149.80999755859375
2024-04-22,152.22000122070312
2024-04-23,153.89999389648438
2024-04-24,156.44000244140625
2024-04-25,156.5800018310547
2024-04-26,158.30999755859375
2024-04-29,162.02000427246094
2024-04-30,157.97999572753906
2024-05-01,152.66000366210938
2024-05-02,156.32000732421875
2024-05-03,170.82000732421875
2024-05-06,176.2899932861328
2024-05-07,175.17999267578125
2024-05-08,175.14999389648438
2024-05-09,173.75999450683594
2024-05-10,171.0800018310547
2024-05-13,172.97999572753906
2024-05-14,174.9199981689453
2024-05-15,175.4600067138672
2024-05-16,173.6699981689453
2024-05-17,173.13999938964844
2024-05-20,175.6199951171875
2024-05-21,175.08999633789062
2024-05-22,176.3300018310547
2024-05-23,174.36000061035156
2024-05-24,176.58999633789062
2024-05-28,181.27000427246094
2024-05-29,175.4499969482422
2024-05-30,175.7899932861328
2024-05-31,175.6999969482422
2024-06-03,177.50999450683594
2024-06-04,177.5800018310547
2024-06-05,182.30999755859375
2024-06-06,182.38999938964844
2024-06-07,183.02999877929688
2024-06-10,186.0399932861328
2024-06-11,194.16000366210938
2024-06-12,202.6699981689453
2024-06-13,204.42999267578125
2024-06-14,201.39999389648438
2024-06-17,207.22999572753906
2024-06-18,209.3300018310547
2024-06-20,207.1199951171875
2024-06-21,209.4199981689453
2024-06-24,206.11000061035156
2024-06-25,207.77000427246094
2024-06-26,207.60000610351562
2024-06-27,207.58999633789062
2024-06-28,210.25
2024-07-01,208.61000061035156
2024-07-02,213.44000244140625
2024-07-03,217.97999572753906
2024-07-05,218.32000732421875
2024-07-08,222.4499969482422
2024-07-09,221.3800048828125
2024-07-10,221.64999389648438
2024-07-11,222.10000610351562
2024-07-12,225.3699951171875
2024-07-15,230.22000122070312
2024-07-16,236.4199981689453
2024-07-17,224.89999389648438
2024-07-18,222.35000610351562
2024-07-19,218.9600067138672
2024-07-22,224.9199981689453
2024-07-23,231.22999572753906
2024-07-24,224.07000732421875
2024-07-25,221.91000366210938
2024-07-26,228.38999938964844
2024-07-29,228.27000427246094
2024-07-30,215.77999877929688
2024-07-31,222.6199951171875
2024-08-01,212.6699981689453
2024-08-02,172.27999877929688
2024-08-05,166.82000732421875
2024-08-06,168.0
2024-08-07,157.72000122070312
2024-08-08,167.99000549316406
2024-08-09,168.5800018310547
2024-08-12,171.6300048828125
2024-08-13,180.35000610351562
2024-08-14,178.41000366210938
2024-08-15,187.6199951171875
2024-08-16,189.35000610351562
2024-08-19,191.17999267578125
2024-08-20,189.2100067138672
2024-08-21,193.0
2024-08-22,190.0
2024-08-23,194.1199951171875
2024-08-26,191.38999938964844
2024-08-27,187.9199981689453
2024-08-28,187.77999877929688
2024-08-29,190.85000610351562
2024-08-30,193.72000122070312
2024-09-03,182.4199981689453
2024-09-04,186.22999572753906
2024-09-05,187.22000122070312
2024-09-06,184.6199951171875
2024-09-09,190.24000549316406
2024-09-10,195.60000610351562
2024-09-11,202.52999877929688
2024-09-12,203.02999877929688
2024-09-13,209.14999389648438
2024-09-16,203.4199981689453
2024-09-17,204.67999267578125
2024-09-18,204.38999938964844
2024-09-19,210.85000610351562
2024-09-20,211.44000244140625
2024-09-23,212.92999267578125
2024-09-24,214.35000610351562
2024-09-25,207.30999755859375
2024-09-26,207.63999938964844
2024-09-27,205.88999938964844
2024-09-30,209.89999389648438
2024-10-01,203.3699951171875
2024-10-02,207.5800018310547
2024-10-03,208.1199951171875
2024-10-04,211.7100067138672
2024-10-07,209.58999633789062
2024-10-08,209.9600067138672
2024-10-09,211.08999633789062
2024-10-10,203.77000427246094
2024-10-11,206.86000061035156
2024-10-14,206.17999267578125
2024-10-15,201.83999633789062
2024-10-16,201.8800048828125
2024-10-17,204.99000549316406
2024-10-18,204.22999572753906
2024-10-21,204.52000427246094
2024-10-22,205.27000427246094
2024-10-23,200.83999633789062
2024-10-24,201.10000610351562
2024-10-25,202.14999389648438
2024-10-28,204.16000366210938
2024-10-29,213.8300018310547
2024-10-30,203.16000366210938
2024-10-31,180.32000732421875
2024-11-01,180.25
2024-11-04,179.67999267578125
2024-11-05,180.8000030517578
2024-11-06,185.85000610351562
2024-11-07,183.4600067138672
2024-11-08,179.8800048828125
2024-11-11,174.9199981689453
2024-11-12,172.5500030517578
2024-11-13,167.63999938964844
2024-11-14,166.47999572753906
2024-11-15,164.02999877929688
2024-11-18,165.32000732421875
2024-11-19,164.42999267578125
2024-11-20,165.89999389648438
2024-11-21,167.05999755859375
