Date,OPCH
2023-01-05,28.479999542236328
2023-01-06,29.399999618530273
2023-01-09,28.540000915527344
2023-01-10,28.940000534057617
2023-01-11,28.90999984741211
2023-01-12,29.100000381469727
2023-01-13,28.940000534057617
2023-01-17,29.020000457763672
2023-01-18,28.360000610351562
2023-01-19,28.68000030517578
2023-01-20,27.989999771118164
2023-01-23,28.34000015258789
2023-01-24,28.059999465942383
2023-01-25,28.56999969482422
2023-01-26,28.75
2023-01-27,28.639999389648438
2023-01-30,28.270000457763672
2023-01-31,28.8700008392334
2023-02-01,29.18000030517578
2023-02-02,29.260000228881836
2023-02-03,28.700000762939453
2023-02-06,27.68000030517578
2023-02-07,28.270000457763672
2023-02-08,28.670000076293945
2023-02-09,28.770000457763672
2023-02-10,29.06999969482422
2023-02-13,28.899999618530273
2023-02-14,28.6200008392334
2023-02-15,29.100000381469727
2023-02-16,29.299999237060547
2023-02-17,29.3799991607666
2023-02-21,28.6299991607666
2023-02-22,28.860000610351562
2023-02-23,31.899999618530273
2023-02-24,30.90999984741211
2023-02-27,30.81999969482422
2023-02-28,30.670000076293945
2023-03-01,31.290000915527344
2023-03-02,32.06999969482422
2023-03-03,33.16999816894531
2023-03-06,32.54999923706055
2023-03-07,32.29999923706055
2023-03-08,32.189998626708984
2023-03-09,31.719999313354492
2023-03-10,30.6299991607666
2023-03-13,30.56999969482422
2023-03-14,31.760000228881836
2023-03-15,31.09000015258789
2023-03-16,31.549999237060547
2023-03-17,31.139999389648438
2023-03-20,31.110000610351562
2023-03-21,31.899999618530273
2023-03-22,31.059999465942383
2023-03-23,30.989999771118164
2023-03-24,31.56999969482422
2023-03-27,31.559999465942383
2023-03-28,31.649999618530273
2023-03-29,31.790000915527344
2023-03-30,31.459999084472656
2023-03-31,31.770000457763672
2023-04-03,31.729999542236328
2023-04-04,31.799999237060547
2023-04-05,31.959999084472656
2023-04-06,31.610000610351562
2023-04-10,31.209999084472656
2023-04-11,31.760000228881836
2023-04-12,31.469999313354492
2023-04-13,31.829999923706055
2023-04-14,31.690000534057617
2023-04-17,31.40999984741211
2023-04-18,31.760000228881836
2023-04-19,31.43000030517578
2023-04-20,31.479999542236328
2023-04-21,32.41999816894531
2023-04-24,32.33000183105469
2023-04-25,32.13999938964844
2023-04-26,31.610000610351562
2023-04-27,32.040000915527344
2023-04-28,32.150001525878906
2023-05-01,32.63999938964844
2023-05-02,32.22999954223633
2023-05-03,32.790000915527344
2023-05-04,27.5
2023-05-05,27.979999542236328
2023-05-08,28.15999984741211
2023-05-09,27.329999923706055
2023-05-10,26.989999771118164
2023-05-11,27.170000076293945
2023-05-12,26.969999313354492
2023-05-15,26.84000015258789
2023-05-16,27.459999084472656
2023-05-17,28.190000534057617
2023-05-18,27.489999771118164
2023-05-19,28.59000015258789
2023-05-22,28.110000610351562
2023-05-23,28.079999923706055
2023-05-24,27.8799991607666
2023-05-25,27.6200008392334
2023-05-26,27.8799991607666
2023-05-30,27.25
2023-05-31,27.549999237060547
2023-06-01,27.729999542236328
2023-06-02,28.559999465942383
2023-06-05,30.350000381469727
2023-06-06,31.469999313354492
2023-06-07,30.780000686645508
2023-06-08,31.34000015258789
2023-06-09,30.639999389648438
2023-06-12,30.059999465942383
2023-06-13,30.850000381469727
2023-06-14,30.209999084472656
2023-06-15,30.459999084472656
2023-06-16,30.690000534057617
2023-06-20,30.6299991607666
2023-06-21,29.84000015258789
2023-06-22,29.860000610351562
2023-06-23,30.299999237060547
2023-06-26,31.8700008392334
2023-06-27,31.40999984741211
2023-06-28,31.290000915527344
2023-06-29,31.93000030517578
2023-06-30,32.4900016784668
2023-07-03,32.41999816894531
2023-07-05,32.0
2023-07-06,31.709999084472656
2023-07-07,31.229999542236328
2023-07-10,31.110000610351562
2023-07-11,30.950000762939453
2023-07-12,30.65999984741211
2023-07-13,31.3799991607666
2023-07-14,32.5099983215332
2023-07-17,33.20000076293945
2023-07-18,33.83000183105469
2023-07-19,33.290000915527344
2023-07-20,33.09000015258789
2023-07-21,33.04999923706055
2023-07-24,32.779998779296875
2023-07-25,32.939998626708984
2023-07-26,32.439998626708984
2023-07-27,33.86000061035156
2023-07-28,34.150001525878906
2023-07-31,33.779998779296875
2023-08-01,33.72999954223633
2023-08-02,33.63999938964844
2023-08-03,33.61000061035156
2023-08-04,33.380001068115234
2023-08-07,33.66999816894531
2023-08-08,33.880001068115234
2023-08-09,34.02000045776367
2023-08-10,34.369998931884766
2023-08-11,34.599998474121094
2023-08-14,34.9900016784668
2023-08-15,34.75
2023-08-16,34.70000076293945
2023-08-17,34.29999923706055
2023-08-18,34.75
2023-08-21,35.15999984741211
2023-08-22,35.45000076293945
2023-08-23,35.189998626708984
2023-08-24,34.7599983215332
2023-08-25,35.0099983215332
2023-08-28,34.7599983215332
2023-08-29,35.040000915527344
2023-08-30,35.22999954223633
2023-08-31,34.83000183105469
2023-09-01,34.56999969482422
2023-09-05,34.0
2023-09-06,34.20000076293945
2023-09-07,34.310001373291016
2023-09-08,34.33000183105469
2023-09-11,34.56999969482422
2023-09-12,34.66999816894531
2023-09-13,34.58000183105469
2023-09-14,34.779998779296875
2023-09-15,34.84000015258789
2023-09-18,34.4900016784668
2023-09-19,34.099998474121094
2023-09-20,34.060001373291016
2023-09-21,33.060001373291016
2023-09-22,33.290000915527344
2023-09-25,34.02000045776367
2023-09-26,33.529998779296875
2023-09-27,32.869998931884766
2023-09-28,33.0099983215332
2023-09-29,32.349998474121094
2023-10-02,33.2400016784668
2023-10-03,32.47999954223633
2023-10-04,32.290000915527344
2023-10-05,32.52000045776367
2023-10-06,32.529998779296875
2023-10-09,32.18000030517578
2023-10-10,32.68000030517578
2023-10-11,31.979999542236328
2023-10-12,31.229999542236328
2023-10-13,32.130001068115234
2023-10-16,32.290000915527344
2023-10-17,33.0099983215332
2023-10-18,32.27000045776367
2023-10-19,32.33000183105469
2023-10-20,32.2599983215332
2023-10-23,32.13999938964844
2023-10-24,32.869998931884766
2023-10-25,27.780000686645508
2023-10-26,27.729999542236328
2023-10-27,26.6299991607666
2023-10-30,26.829999923706055
2023-10-31,27.729999542236328
2023-11-01,28.670000076293945
2023-11-02,28.040000915527344
2023-11-03,28.59000015258789
2023-11-06,28.700000762939453
2023-11-07,28.600000381469727
2023-11-08,28.450000762939453
2023-11-09,28.219999313354492
2023-11-10,28.549999237060547
2023-11-13,28.399999618530273
2023-11-14,29.489999771118164
2023-11-15,29.450000762939453
2023-11-16,29.06999969482422
2023-11-17,29.309999465942383
2023-11-20,29.690000534057617
2023-11-21,29.940000534057617
2023-11-22,30.15999984741211
2023-11-24,30.200000762939453
2023-11-27,30.200000762939453
2023-11-28,30.18000030517578
2023-11-29,29.739999771118164
2023-11-30,29.75
2023-12-01,30.25
2023-12-04,30.260000228881836
2023-12-05,29.6200008392334
2023-12-06,29.229999542236328
2023-12-07,29.670000076293945
2023-12-08,29.899999618530273
2023-12-11,29.600000381469727
2023-12-12,30.56999969482422
2023-12-13,31.649999618530273
2023-12-14,32.41999816894531
2023-12-15,31.969999313354492
2023-12-18,32.16999816894531
2023-12-19,32.66999816894531
2023-12-20,32.66999816894531
2023-12-21,33.369998931884766
2023-12-22,33.7599983215332
2023-12-26,33.9900016784668
2023-12-27,33.97999954223633
2023-12-28,34.02000045776367
2023-12-29,33.689998626708984
2024-01-02,34.310001373291016
2024-01-03,33.2400016784668
2024-01-04,32.93000030517578
2024-01-05,32.599998474121094
2024-01-08,33.220001220703125
2024-01-09,32.36000061035156
2024-01-10,32.130001068115234
2024-01-11,32.150001525878906
2024-01-12,31.899999618530273
2024-01-16,32.279998779296875
2024-01-17,32.119998931884766
2024-01-18,32.349998474121094
2024-01-19,32.029998779296875
2024-01-22,32.45000076293945
2024-01-23,32.220001220703125
2024-01-24,32.04999923706055
2024-01-25,31.329999923706055
2024-01-26,31.09000015258789
2024-01-29,31.639999389648438
2024-01-30,31.479999542236328
2024-01-31,31.239999771118164
2024-02-01,31.690000534057617
2024-02-02,31.540000915527344
2024-02-05,31.239999771118164
2024-02-06,31.829999923706055
2024-02-07,31.489999771118164
2024-02-08,32.43000030517578
2024-02-09,32.72999954223633
2024-02-12,33.11000061035156
2024-02-13,32.25
2024-02-14,32.84000015258789
2024-02-15,33.4900016784668
2024-02-16,33.93000030517578
2024-02-20,33.45000076293945
2024-02-21,33.36000061035156
2024-02-22,32.54999923706055
2024-02-23,32.2400016784668
2024-02-26,31.270000457763672
2024-02-27,32.7599983215332
2024-02-28,31.610000610351562
2024-02-29,32.27000045776367
2024-03-01,32.119998931884766
2024-03-04,32.79999923706055
2024-03-05,32.52000045776367
2024-03-06,32.380001068115234
2024-03-07,32.939998626708984
2024-03-08,32.34000015258789
2024-03-11,32.43000030517578
2024-03-12,32.7400016784668
2024-03-13,32.40999984741211
2024-03-14,31.799999237060547
2024-03-15,31.219999313354492
2024-03-18,31.530000686645508
2024-03-19,32.130001068115234
2024-03-20,32.61000061035156
2024-03-21,32.380001068115234
2024-03-22,32.68000030517578
2024-03-25,32.72999954223633
2024-03-26,32.849998474121094
2024-03-27,33.18000030517578
2024-03-28,33.540000915527344
2024-04-01,32.790000915527344
2024-04-02,31.989999771118164
2024-04-03,32.16999816894531
2024-04-04,31.670000076293945
2024-04-05,32.02000045776367
2024-04-08,31.450000762939453
2024-04-09,31.969999313354492
2024-04-10,31.3799991607666
2024-04-11,31.40999984741211
2024-04-12,30.420000076293945
2024-04-15,30.90999984741211
2024-04-16,31.31999969482422
2024-04-17,30.270000457763672
2024-04-18,30.899999618530273
2024-04-19,31.079999923706055
2024-04-22,30.40999984741211
2024-04-23,30.59000015258789
2024-04-24,29.93000030517578
2024-04-25,29.290000915527344
2024-04-26,29.610000610351562
2024-04-29,30.25
2024-04-30,29.889999389648438
2024-05-01,29.979999542236328
2024-05-02,29.889999389648438
2024-05-03,29.809999465942383
2024-05-06,30.020000457763672
2024-05-07,30.31999969482422
2024-05-08,30.219999313354492
2024-05-09,30.280000686645508
2024-05-10,30.1200008392334
2024-05-13,30.09000015258789
2024-05-14,29.969999313354492
2024-05-15,30.059999465942383
2024-05-16,29.84000015258789
2024-05-17,29.780000686645508
2024-05-20,29.059999465942383
2024-05-21,29.1299991607666
2024-05-22,29.030000686645508
2024-05-23,28.600000381469727
2024-05-24,29.040000915527344
2024-05-28,29.75
2024-05-29,29.549999237060547
2024-05-30,29.700000762939453
2024-05-31,29.81999969482422
2024-06-03,29.8700008392334
2024-06-04,30.31999969482422
2024-06-05,29.690000534057617
2024-06-06,29.100000381469727
2024-06-07,29.190000534057617
2024-06-10,28.719999313354492
2024-06-11,28.25
2024-06-12,28.149999618530273
2024-06-13,27.90999984741211
2024-06-14,27.8700008392334
2024-06-17,28.5
2024-06-18,27.899999618530273
2024-06-20,27.84000015258789
2024-06-21,28.18000030517578
2024-06-24,28.65999984741211
2024-06-25,28.15999984741211
2024-06-26,28.1200008392334
2024-06-27,27.950000762939453
2024-06-28,27.700000762939453
2024-07-01,27.34000015258789
2024-07-02,27.540000915527344
2024-07-03,26.959999084472656
2024-07-05,26.75
2024-07-08,26.729999542236328
2024-07-09,26.979999542236328
2024-07-10,27.520000457763672
2024-07-11,28.959999084472656
2024-07-12,29.3700008392334
2024-07-15,30.1200008392334
2024-07-16,31.229999542236328
2024-07-17,30.8700008392334
2024-07-18,29.790000915527344
2024-07-19,30.329999923706055
2024-07-22,31.139999389648438
2024-07-23,31.3700008392334
2024-07-24,30.989999771118164
2024-07-25,31.0
2024-07-26,31.139999389648438
2024-07-29,30.8799991607666
2024-07-30,31.350000381469727
2024-07-31,29.690000534057617
2024-08-01,30.770000457763672
2024-08-02,31.610000610351562
2024-08-05,29.690000534057617
2024-08-06,29.780000686645508
2024-08-07,29.229999542236328
2024-08-08,30.030000686645508
2024-08-09,29.84000015258789
2024-08-12,30.540000915527344
2024-08-13,30.56999969482422
2024-08-14,30.649999618530273
2024-08-15,31.639999389648438
2024-08-16,31.3700008392334
2024-08-19,31.559999465942383
2024-08-20,31.049999237060547
2024-08-21,31.030000686645508
2024-08-22,31.079999923706055
2024-08-23,31.829999923706055
2024-08-26,31.3700008392334
2024-08-27,31.15999984741211
2024-08-28,31.43000030517578
2024-08-29,31.649999618530273
2024-08-30,32.02000045776367
2024-09-03,32.369998931884766
2024-09-04,32.7400016784668
2024-09-05,32.619998931884766
2024-09-06,32.099998474121094
2024-09-09,32.16999816894531
2024-09-10,32.459999084472656
2024-09-11,32.43000030517578
2024-09-12,31.790000915527344
2024-09-13,31.989999771118164
2024-09-16,31.739999771118164
2024-09-17,31.260000228881836
2024-09-18,31.110000610351562
2024-09-19,31.549999237060547
2024-09-20,31.899999618530273
2024-09-23,31.790000915527344
2024-09-24,31.450000762939453
2024-09-25,31.0
2024-09-26,31.170000076293945
2024-09-27,31.420000076293945
2024-09-30,31.299999237060547
2024-10-01,30.149999618530273
2024-10-02,29.889999389648438
2024-10-03,29.280000686645508
2024-10-04,29.149999618530273
2024-10-07,28.399999618530273
2024-10-08,28.209999084472656
2024-10-09,29.030000686645508
2024-10-10,28.760000228881836
2024-10-11,29.579999923706055
2024-10-14,30.59000015258789
2024-10-15,30.610000610351562
2024-10-16,30.90999984741211
2024-10-17,30.940000534057617
2024-10-18,31.639999389648438
2024-10-21,30.510000228881836
2024-10-22,30.34000015258789
2024-10-23,30.049999237060547
2024-10-24,29.760000228881836
2024-10-25,29.450000762939453
2024-10-28,30.149999618530273
2024-10-29,30.5
2024-10-30,23.549999237060547
2024-10-31,23.040000915527344
2024-11-01,24.110000610351562
2024-11-04,22.489999771118164
2024-11-05,22.31999969482422
2024-11-06,23.5
2024-11-07,22.93000030517578
2024-11-08,22.479999542236328
2024-11-11,22.860000610351562
2024-11-12,22.850000381469727
2024-11-13,22.18000030517578
2024-11-14,22.190000534057617
2024-11-15,21.93000030517578
2024-11-18,21.739999771118164
2024-11-19,21.81999969482422
2024-11-20,21.8799991607666
2024-11-21,22.489999771118164
