Date,DOCU
2023-01-06,54.540000915527344
2023-01-09,56.5099983215332
2023-01-10,58.04999923706055
2023-01-11,59.599998474121094
2023-01-12,58.70000076293945
2023-01-13,58.34000015258789
2023-01-17,59.720001220703125
2023-01-18,57.5
2023-01-19,53.9900016784668
2023-01-20,56.5099983215332
2023-01-23,58.689998626708984
2023-01-24,57.95000076293945
2023-01-25,57.33000183105469
2023-01-26,58.599998474121094
2023-01-27,59.25
2023-01-30,58.290000915527344
2023-01-31,60.63999938964844
2023-02-01,63.0
2023-02-02,67.83000183105469
2023-02-03,65.33000183105469
2023-02-06,62.95000076293945
2023-02-07,66.18000030517578
2023-02-08,64.94999694824219
2023-02-09,63.849998474121094
2023-02-10,60.689998626708984
2023-02-13,61.849998474121094
2023-02-14,63.63999938964844
2023-02-15,65.48999786376953
2023-02-16,66.6500015258789
2023-02-17,64.47000122070312
2023-02-21,59.61000061035156
2023-02-22,60.459999084472656
2023-02-23,61.439998626708984
2023-02-24,59.13999938964844
2023-02-27,59.7599983215332
2023-02-28,61.349998474121094
2023-03-01,58.9900016784668
2023-03-02,61.279998779296875
2023-03-03,65.08999633789062
2023-03-06,64.1500015258789
2023-03-07,64.91999816894531
2023-03-08,65.66000366210938
2023-03-09,64.41000366210938
2023-03-10,49.689998626708984
2023-03-13,53.064998626708984
2023-03-14,55.4900016784668
2023-03-15,56.54999923706055
2023-03-16,58.810001373291016
2023-03-17,58.52000045776367
2023-03-20,55.790000915527344
2023-03-21,58.5099983215332
2023-03-22,56.59000015258789
2023-03-23,57.209999084472656
2023-03-24,56.619998931884766
2023-03-27,57.16999816894531
2023-03-28,57.040000915527344
2023-03-29,57.97999954223633
2023-03-30,56.540000915527344
2023-03-31,58.29999923706055
2023-04-03,58.08000183105469
2023-04-04,56.959999084472656
2023-04-05,55.93000030517578
2023-04-06,56.470001220703125
2023-04-10,56.83000183105469
2023-04-11,57.099998474121094
2023-04-12,54.47999954223633
2023-04-13,55.68000030517578
2023-04-14,54.459999084472656
2023-04-17,53.779998779296875
2023-04-18,53.25
2023-04-19,53.04999923706055
2023-04-20,52.290000915527344
2023-04-21,51.04999923706055
2023-04-24,50.47999954223633
2023-04-25,49.150001525878906
2023-04-26,48.220001220703125
2023-04-27,49.099998474121094
2023-04-28,49.439998626708984
2023-05-01,49.4900016784668
2023-05-02,48.45000076293945
2023-05-03,47.400001525878906
2023-05-04,47.540000915527344
2023-05-05,48.72999954223633
2023-05-08,49.29999923706055
2023-05-09,49.43000030517578
2023-05-10,50.0099983215332
2023-05-11,49.439998626708984
2023-05-12,48.849998474121094
2023-05-15,51.099998474121094
2023-05-16,50.2599983215332
2023-05-17,52.290000915527344
2023-05-18,52.560001373291016
2023-05-19,53.119998931884766
2023-05-22,55.45000076293945
2023-05-23,54.400001525878906
2023-05-24,53.470001220703125
2023-05-25,53.34000015258789
2023-05-26,55.0
2023-05-30,55.970001220703125
2023-05-31,56.400001525878906
2023-06-01,57.20000076293945
2023-06-02,57.470001220703125
2023-06-05,57.56999969482422
2023-06-06,59.150001525878906
2023-06-07,57.220001220703125
2023-06-08,58.47999954223633
2023-06-09,57.02000045776367
2023-06-12,54.91999816894531
2023-06-13,55.279998779296875
2023-06-14,54.099998474121094
2023-06-15,54.279998779296875
2023-06-16,53.849998474121094
2023-06-20,52.0099983215332
2023-06-21,50.70000076293945
2023-06-22,50.849998474121094
2023-06-23,50.08000183105469
2023-06-26,50.61000061035156
2023-06-27,50.93000030517578
2023-06-28,51.720001220703125
2023-06-29,51.220001220703125
2023-06-30,51.09000015258789
2023-07-03,51.79999923706055
2023-07-05,50.93000030517578
2023-07-06,49.439998626708984
2023-07-07,49.70000076293945
2023-07-10,51.11000061035156
2023-07-11,51.7599983215332
2023-07-12,51.79999923706055
2023-07-13,53.93000030517578
2023-07-14,52.720001220703125
2023-07-17,52.7599983215332
2023-07-18,53.84000015258789
2023-07-19,54.18000030517578
2023-07-20,51.720001220703125
2023-07-21,52.060001373291016
2023-07-24,51.81999969482422
2023-07-25,51.290000915527344
2023-07-26,52.529998779296875
2023-07-27,52.0099983215332
2023-07-28,52.86000061035156
2023-07-31,53.81999969482422
2023-08-01,52.9900016784668
2023-08-02,51.34000015258789
2023-08-03,52.25
2023-08-04,51.2400016784668
2023-08-07,51.5099983215332
2023-08-08,51.09000015258789
2023-08-09,50.70000076293945
2023-08-10,50.290000915527344
2023-08-11,49.220001220703125
2023-08-14,49.43000030517578
2023-08-15,48.540000915527344
2023-08-16,48.36000061035156
2023-08-17,47.619998931884766
2023-08-18,48.279998779296875
2023-08-21,47.970001220703125
2023-08-22,47.869998931884766
2023-08-23,48.15999984741211
2023-08-24,46.689998626708984
2023-08-25,48.290000915527344
2023-08-28,47.7400016784668
2023-08-29,47.95000076293945
2023-08-30,48.880001068115234
2023-08-31,50.29999923706055
2023-09-01,51.66999816894531
2023-09-05,52.27000045776367
2023-09-06,52.779998779296875
2023-09-07,52.130001068115234
2023-09-08,50.209999084472656
2023-09-11,47.0099983215332
2023-09-12,46.400001525878906
2023-09-13,45.47999954223633
2023-09-14,44.95000076293945
2023-09-15,43.95000076293945
2023-09-18,43.7599983215332
2023-09-19,43.689998626708984
2023-09-20,43.41999816894531
2023-09-21,42.189998626708984
2023-09-22,41.5
2023-09-25,41.5
2023-09-26,41.040000915527344
2023-09-27,41.31999969482422
2023-09-28,42.0099983215332
2023-09-29,42.0
2023-10-02,41.72999954223633
2023-10-03,41.52000045776367
2023-10-04,41.439998626708984
2023-10-05,41.040000915527344
2023-10-06,42.130001068115234
2023-10-09,42.380001068115234
2023-10-10,42.349998474121094
2023-10-11,42.22999954223633
2023-10-12,40.45000076293945
2023-10-13,40.56999969482422
2023-10-16,41.66999816894531
2023-10-17,42.47999954223633
2023-10-18,41.650001525878906
2023-10-19,41.13999938964844
2023-10-20,40.27000045776367
2023-10-23,40.08000183105469
2023-10-24,40.540000915527344
2023-10-25,39.38999938964844
2023-10-26,38.959999084472656
2023-10-27,38.529998779296875
2023-10-30,38.77000045776367
2023-10-31,38.880001068115234
2023-11-01,38.689998626708984
2023-11-02,39.880001068115234
2023-11-03,41.09000015258789
2023-11-06,40.40999984741211
2023-11-07,41.08000183105469
2023-11-08,41.130001068115234
2023-11-09,40.040000915527344
2023-11-10,40.97999954223633
2023-11-13,41.119998931884766
2023-11-14,42.72999954223633
2023-11-15,43.380001068115234
2023-11-16,42.619998931884766
2023-11-17,42.95000076293945
2023-11-20,43.79999923706055
2023-11-21,42.5
2023-11-22,42.2599983215332
2023-11-24,42.7400016784668
2023-11-27,42.349998474121094
2023-11-28,42.709999084472656
2023-11-29,43.619998931884766
2023-11-30,43.099998474121094
2023-12-01,45.9900016784668
2023-12-04,45.880001068115234
2023-12-05,46.060001373291016
2023-12-06,47.36000061035156
2023-12-07,47.439998626708984
2023-12-08,49.72999954223633
2023-12-11,53.720001220703125
2023-12-12,56.0
2023-12-13,56.150001525878906
2023-12-14,56.119998931884766
2023-12-15,63.11000061035156
2023-12-18,61.540000915527344
2023-12-19,62.43000030517578
2023-12-20,59.630001068115234
2023-12-21,60.470001220703125
2023-12-22,60.689998626708984
2023-12-26,60.38999938964844
2023-12-27,59.7599983215332
2023-12-28,60.20000076293945
2023-12-29,59.45000076293945
2024-01-02,57.02000045776367
2024-01-03,55.029998779296875
2024-01-04,54.970001220703125
2024-01-05,54.63999938964844
2024-01-08,55.65999984741211
2024-01-09,56.09000015258789
2024-01-10,56.11000061035156
2024-01-11,61.349998474121094
2024-01-12,63.54999923706055
2024-01-16,62.650001525878906
2024-01-17,61.650001525878906
2024-01-18,61.2599983215332
2024-01-19,63.20000076293945
2024-01-22,62.0099983215332
2024-01-23,62.33000183105469
2024-01-24,62.470001220703125
2024-01-25,62.470001220703125
2024-01-26,62.630001068115234
2024-01-29,63.349998474121094
2024-01-30,61.61000061035156
2024-01-31,60.91999816894531
2024-02-01,58.93000030517578
2024-02-02,58.119998931884766
2024-02-05,53.209999084472656
2024-02-06,52.16999816894531
2024-02-07,51.310001373291016
2024-02-08,51.14500045776367
2024-02-09,51.18000030517578
2024-02-12,51.56999969482422
2024-02-13,50.52000045776367
2024-02-14,51.09000015258789
2024-02-15,51.5099983215332
2024-02-16,50.220001220703125
2024-02-20,49.97999954223633
2024-02-21,50.08000183105469
2024-02-22,50.13999938964844
2024-02-23,51.72999954223633
2024-02-26,51.79999923706055
2024-02-27,52.11000061035156
2024-02-28,52.77000045776367
2024-02-29,53.27000045776367
2024-03-01,54.58000183105469
2024-03-04,53.54999923706055
2024-03-05,51.779998779296875
2024-03-06,52.470001220703125
2024-03-07,53.560001373291016
2024-03-08,55.970001220703125
2024-03-11,57.97999954223633
2024-03-12,58.47999954223633
2024-03-13,59.40999984741211
2024-03-14,57.459999084472656
2024-03-15,56.77000045776367
2024-03-18,58.119998931884766
2024-03-19,58.95000076293945
2024-03-20,58.540000915527344
2024-03-21,58.70000076293945
2024-03-22,58.27000045776367
2024-03-25,58.630001068115234
2024-03-26,58.0
2024-03-27,59.27000045776367
2024-03-28,59.54999923706055
2024-04-01,58.22999954223633
2024-04-02,58.59000015258789
2024-04-03,60.54999923706055
2024-04-04,58.79999923706055
2024-04-05,59.470001220703125
2024-04-08,59.65999984741211
2024-04-09,60.13999938964844
2024-04-10,59.25
2024-04-11,59.47999954223633
2024-04-12,58.900001525878906
2024-04-15,56.66999816894531
2024-04-16,57.7400016784668
2024-04-17,58.060001373291016
2024-04-18,57.040000915527344
2024-04-19,55.70000076293945
2024-04-22,55.84000015258789
2024-04-23,56.709999084472656
2024-04-24,57.290000915527344
2024-04-25,57.349998474121094
2024-04-26,57.20000076293945
2024-04-29,57.099998474121094
2024-04-30,56.599998474121094
2024-05-01,57.29999923706055
2024-05-02,58.7599983215332
2024-05-03,59.79999923706055
2024-05-06,59.5
2024-05-07,58.310001373291016
2024-05-08,57.5099983215332
2024-05-09,57.279998779296875
2024-05-10,58.029998779296875
2024-05-13,59.7599983215332
2024-05-14,59.72999954223633
2024-05-15,61.130001068115234
2024-05-16,59.900001525878906
2024-05-17,60.21500015258789
2024-05-20,60.5
2024-05-21,59.88999938964844
2024-05-22,58.040000915527344
2024-05-23,57.31999969482422
2024-05-24,56.93000030517578
2024-05-28,57.709999084472656
2024-05-29,58.5
2024-05-30,54.689998626708984
2024-05-31,54.7400016784668
2024-06-03,53.439998626708984
2024-06-04,53.20000076293945
2024-06-05,53.540000915527344
2024-06-06,54.599998474121094
2024-06-07,52.04999923706055
2024-06-10,50.9900016784668
2024-06-11,52.06999969482422
2024-06-12,51.31999969482422
2024-06-13,51.18000030517578
2024-06-14,50.84000015258789
2024-06-17,51.029998779296875
2024-06-18,50.970001220703125
2024-06-20,52.20000076293945
2024-06-21,52.7400016784668
2024-06-24,51.689998626708984
2024-06-25,51.540000915527344
2024-06-26,51.619998931884766
2024-06-27,52.689998626708984
2024-06-28,53.5
2024-07-01,55.13999938964844
2024-07-02,54.31999969482422
2024-07-03,54.130001068115234
2024-07-05,54.459999084472656
2024-07-08,53.83000183105469
2024-07-09,51.90999984741211
2024-07-10,53.790000915527344
2024-07-11,54.290000915527344
2024-07-12,56.380001068115234
2024-07-15,57.1349983215332
2024-07-16,56.900001525878906
2024-07-17,56.18000030517578
2024-07-18,54.59000015258789
2024-07-19,55.88999938964844
2024-07-22,56.619998931884766
2024-07-23,56.11000061035156
2024-07-24,53.79999923706055
2024-07-25,55.099998474121094
2024-07-26,55.900001525878906
2024-07-29,55.77000045776367
2024-07-30,55.43000030517578
2024-07-31,55.47999954223633
2024-08-01,53.61000061035156
2024-08-02,51.72999954223633
2024-08-05,49.72999954223633
2024-08-06,50.58000183105469
2024-08-07,51.04999923706055
2024-08-08,52.099998474121094
2024-08-09,52.52000045776367
2024-08-12,52.02000045776367
2024-08-13,53.59000015258789
2024-08-14,55.59000015258789
2024-08-15,56.459999084472656
2024-08-16,56.79999923706055
2024-08-19,57.189998626708984
2024-08-20,56.869998931884766
2024-08-21,56.790000915527344
2024-08-22,56.70000076293945
2024-08-23,57.439998626708984
2024-08-26,58.720001220703125
2024-08-27,58.459999084472656
2024-08-28,57.65999984741211
2024-08-29,59.029998779296875
2024-08-30,59.209999084472656
2024-09-03,57.90999984741211
2024-09-04,57.41999816894531
2024-09-05,56.93000030517578
2024-09-06,59.189998626708984
2024-09-09,56.040000915527344
2024-09-10,54.560001373291016
2024-09-11,55.310001373291016
2024-09-12,56.4900016784668
2024-09-13,56.630001068115234
2024-09-16,56.7599983215332
2024-09-17,55.689998626708984
2024-09-18,56.63999938964844
2024-09-19,57.90999984741211
2024-09-20,57.970001220703125
2024-09-23,58.849998474121094
2024-09-24,58.65999984741211
2024-09-25,60.54999923706055
2024-09-26,62.529998779296875
2024-09-27,61.66999816894531
2024-09-30,62.09000015258789
2024-10-01,61.41999816894531
2024-10-02,62.33000183105469
2024-10-03,62.97999954223633
2024-10-04,63.84000015258789
2024-10-07,62.779998779296875
2024-10-08,66.88999938964844
2024-10-09,69.25
2024-10-10,69.22000122070312
2024-10-11,68.88999938964844
2024-10-14,68.86000061035156
2024-10-15,70.04000091552734
2024-10-16,72.5999984741211
2024-10-17,72.5
2024-10-18,72.30000305175781
2024-10-21,71.77999877929688
2024-10-22,70.68000030517578
2024-10-23,70.55999755859375
2024-10-24,70.58000183105469
2024-10-25,68.98999786376953
2024-10-28,69.58000183105469
2024-10-29,70.1500015258789
2024-10-30,68.9800033569336
2024-10-31,69.37999725341797
2024-11-01,71.11000061035156
2024-11-04,69.8499984741211
2024-11-05,72.25
2024-11-06,75.51000213623047
2024-11-07,76.47000122070312
2024-11-08,79.37999725341797
2024-11-11,81.22000122070312
2024-11-12,82.47000122070312
2024-11-13,81.80999755859375
2024-11-14,80.36000061035156
2024-11-15,79.11000061035156
2024-11-18,78.37000274658203
2024-11-19,79.5199966430664
2024-11-20,78.80999755859375
2024-11-21,80.1500015258789
