Date,MNDY
2023-01-04,112.87999725341797
2023-01-05,100.1500015258789
2023-01-06,100.5
2023-01-09,103.12999725341797
2023-01-10,104.58000183105469
2023-01-11,108.55999755859375
2023-01-12,110.62999725341797
2023-01-13,115.94999694824219
2023-01-17,123.56999969482422
2023-01-18,124.26000213623047
2023-01-19,114.94000244140625
2023-01-20,116.97000122070312
2023-01-23,122.29000091552734
2023-01-24,121.80999755859375
2023-01-25,120.77999877929688
2023-01-26,122.33000183105469
2023-01-27,129.74000549316406
2023-01-30,125.80000305175781
2023-01-31,130.19000244140625
2023-02-01,140.64999389648438
2023-02-02,147.61000061035156
2023-02-03,140.80999755859375
2023-02-06,136.5
2023-02-07,139.94000244140625
2023-02-08,142.47999572753906
2023-02-09,139.91000366210938
2023-02-10,131.17999267578125
2023-02-13,145.47999572753906
2023-02-14,163.97999572753906
2023-02-15,170.0
2023-02-16,159.4499969482422
2023-02-17,153.11000061035156
2023-02-21,147.39999389648438
2023-02-22,153.41000366210938
2023-02-23,156.44000244140625
2023-02-24,154.6999969482422
2023-02-27,157.72000122070312
2023-02-28,154.72000122070312
2023-03-01,147.99000549316406
2023-03-02,152.0800018310547
2023-03-03,156.27999877929688
2023-03-06,147.38999938964844
2023-03-07,145.52000427246094
2023-03-08,148.69000244140625
2023-03-09,140.63999938964844
2023-03-10,129.4499969482422
2023-03-13,134.22999572753906
2023-03-14,137.77000427246094
2023-03-15,137.4600067138672
2023-03-16,135.91000366210938
2023-03-17,135.77000427246094
2023-03-20,130.22999572753906
2023-03-21,137.8350067138672
2023-03-22,136.5399932861328
2023-03-23,139.66000366210938
2023-03-24,135.7899932861328
2023-03-27,138.2100067138672
2023-03-28,133.4600067138672
2023-03-29,136.63999938964844
2023-03-30,136.69000244140625
2023-03-31,142.75
2023-04-03,138.99000549316406
2023-04-04,140.5399932861328
2023-04-05,129.36000061035156
2023-04-06,133.8699951171875
2023-04-10,134.75
2023-04-11,132.80999755859375
2023-04-12,132.8000030517578
2023-04-13,132.5399932861328
2023-04-14,130.9199981689453
2023-04-17,131.97000122070312
2023-04-18,132.3800048828125
2023-04-19,129.60000610351562
2023-04-20,128.13999938964844
2023-04-21,130.32000732421875
2023-04-24,126.44000244140625
2023-04-25,119.06999969482422
2023-04-26,123.69000244140625
2023-04-27,123.83999633789062
2023-04-28,121.91999816894531
2023-05-01,119.91000366210938
2023-05-02,112.05999755859375
2023-05-03,111.18000030517578
2023-05-04,110.1500015258789
2023-05-05,116.25
2023-05-08,124.5
2023-05-09,127.37999725341797
2023-05-10,131.25999450683594
2023-05-11,133.00999450683594
2023-05-12,131.10000610351562
2023-05-15,152.8000030517578
2023-05-16,149.83999633789062
2023-05-17,150.5500030517578
2023-05-18,150.0
2023-05-19,149.77999877929688
2023-05-22,150.75
2023-05-23,157.6199951171875
2023-05-24,164.2899932861328
2023-05-25,165.7899932861328
2023-05-26,167.1999969482422
2023-05-30,167.1999969482422
2023-05-31,180.1999969482422
2023-06-01,181.82000732421875
2023-06-02,175.0
2023-06-05,176.75
2023-06-06,179.30999755859375
2023-06-07,167.5399932861328
2023-06-08,173.61000061035156
2023-06-09,174.72000122070312
2023-06-12,176.5800018310547
2023-06-13,181.72999572753906
2023-06-14,182.91000366210938
2023-06-15,182.77000427246094
2023-06-16,178.80999755859375
2023-06-20,174.8000030517578
2023-06-21,171.2899932861328
2023-06-22,176.75999450683594
2023-06-23,169.52000427246094
2023-06-26,163.8800048828125
2023-06-27,168.11000061035156
2023-06-28,172.72000122070312
2023-06-29,169.11000061035156
2023-06-30,171.22000122070312
2023-07-03,166.82000732421875
2023-07-05,167.57000732421875
2023-07-06,163.6699981689453
2023-07-07,161.86000061035156
2023-07-10,166.33999633789062
2023-07-11,175.25999450683594
2023-07-12,175.91000366210938
2023-07-13,179.0500030517578
2023-07-14,174.55999755859375
2023-07-17,184.57000732421875
2023-07-18,186.72000122070312
2023-07-19,182.25999450683594
2023-07-20,173.5800018310547
2023-07-21,173.22000122070312
2023-07-24,171.83999633789062
2023-07-25,175.0399932861328
2023-07-26,178.85000610351562
2023-07-27,175.30999755859375
2023-07-28,179.22999572753906
2023-07-31,180.77999877929688
2023-08-01,177.86000061035156
2023-08-02,166.10000610351562
2023-08-03,165.99000549316406
2023-08-04,160.99000549316406
2023-08-07,162.9600067138672
2023-08-08,154.49000549316406
2023-08-09,152.49000549316406
2023-08-10,155.32000732421875
2023-08-11,155.83999633789062
2023-08-14,169.11000061035156
2023-08-15,163.22000122070312
2023-08-16,165.52999877929688
2023-08-17,162.13999938964844
2023-08-18,161.07000732421875
2023-08-21,165.67999267578125
2023-08-22,167.1300048828125
2023-08-23,172.60000610351562
2023-08-24,164.39999389648438
2023-08-25,169.19000244140625
2023-08-28,169.17999267578125
2023-08-29,172.47999572753906
2023-08-30,176.5
2023-08-31,177.44000244140625
2023-09-01,176.58999633789062
2023-09-05,174.24000549316406
2023-09-06,172.7100067138672
2023-09-07,173.63999938964844
2023-09-08,171.1999969482422
2023-09-11,175.66000366210938
2023-09-12,168.38999938964844
2023-09-13,165.36000061035156
2023-09-14,164.07000732421875
2023-09-15,163.3800048828125
2023-09-18,161.99000549316406
2023-09-19,160.0800018310547
2023-09-20,158.44000244140625
2023-09-21,158.42999267578125
2023-09-22,157.0
2023-09-25,155.6199951171875
2023-09-26,150.77000427246094
2023-09-27,153.0500030517578
2023-09-28,158.8699951171875
2023-09-29,159.22000122070312
2023-10-02,160.99000549316406
2023-10-03,151.9600067138672
2023-10-04,155.0500030517578
2023-10-05,152.6199951171875
2023-10-06,158.6199951171875
2023-10-09,152.02000427246094
2023-10-10,149.63999938964844
2023-10-11,148.07000732421875
2023-10-12,144.5500030517578
2023-10-13,140.0800018310547
2023-10-16,145.6300048828125
2023-10-17,144.61000061035156
2023-10-18,139.27000427246094
2023-10-19,138.8800048828125
2023-10-20,132.00999450683594
2023-10-23,137.77000427246094
2023-10-24,138.49000549316406
2023-10-25,128.66000366210938
2023-10-26,125.5199966430664
2023-10-27,129.24000549316406
2023-10-30,129.97000122070312
2023-10-31,129.99000549316406
2023-11-01,127.26000213623047
2023-11-02,127.66999816894531
2023-11-03,131.9600067138672
2023-11-06,129.9199981689453
2023-11-07,142.0
2023-11-08,140.99000549316406
2023-11-09,135.5500030517578
2023-11-10,140.1199951171875
2023-11-13,154.8300018310547
2023-11-14,163.69000244140625
2023-11-15,171.22000122070312
2023-11-16,168.5500030517578
2023-11-17,169.6999969482422
2023-11-20,172.58999633789062
2023-11-21,170.60000610351562
2023-11-22,175.0
2023-11-24,175.0500030517578
2023-11-27,178.8800048828125
2023-11-28,179.85000610351562
2023-11-29,175.0
2023-11-30,179.83999633789062
2023-12-01,176.3699951171875
2023-12-04,182.13999938964844
2023-12-05,182.72000122070312
2023-12-06,176.8000030517578
2023-12-07,174.0800018310547
2023-12-08,175.02999877929688
2023-12-11,178.0
2023-12-12,175.4199981689453
2023-12-13,181.5
2023-12-14,190.77000427246094
2023-12-15,189.07000732421875
2023-12-18,197.02999877929688
2023-12-19,194.36000061035156
2023-12-20,189.7100067138672
2023-12-21,188.1300048828125
2023-12-22,189.4600067138672
2023-12-26,189.07000732421875
2023-12-27,189.49000549316406
2023-12-28,190.88999938964844
2023-12-29,187.80999755859375
2024-01-02,177.88999938964844
2024-01-03,171.9199981689453
2024-01-04,172.10000610351562
2024-01-05,176.7899932861328
2024-01-08,185.47000122070312
2024-01-09,192.0500030517578
2024-01-10,192.16000366210938
2024-01-11,193.19000244140625
2024-01-12,190.7100067138672
2024-01-16,195.19000244140625
2024-01-17,191.11000061035156
2024-01-18,193.0399932861328
2024-01-19,195.6300048828125
2024-01-22,202.94000244140625
2024-01-23,215.99000549316406
2024-01-24,209.7100067138672
2024-01-25,208.0
2024-01-26,208.6300048828125
2024-01-29,218.8000030517578
2024-01-30,218.0800018310547
2024-01-31,210.0399932861328
2024-02-01,211.1199951171875
2024-02-02,214.05999755859375
2024-02-05,211.94000244140625
2024-02-06,215.36000061035156
2024-02-07,217.9600067138672
2024-02-08,227.07000732421875
2024-02-09,235.9199981689453
2024-02-12,212.00999450683594
2024-02-13,215.11000061035156
2024-02-14,219.9499969482422
2024-02-15,222.16000366210938
2024-02-16,225.3000030517578
2024-02-20,217.32000732421875
2024-02-21,207.97999572753906
2024-02-22,207.61000061035156
2024-02-23,207.89999389648438
2024-02-26,216.0
2024-02-27,217.44000244140625
2024-02-28,217.4199981689453
2024-02-29,223.00999450683594
2024-03-01,228.9199981689453
2024-03-04,230.14999389648438
2024-03-05,218.27000427246094
2024-03-06,224.47000122070312
2024-03-07,226.72999572753906
2024-03-08,220.4499969482422
2024-03-11,217.10000610351562
2024-03-12,224.74000549316406
2024-03-13,219.44000244140625
2024-03-14,217.5800018310547
2024-03-15,217.0
2024-03-18,223.22000122070312
2024-03-19,223.17999267578125
2024-03-20,232.3800048828125
2024-03-21,229.25
2024-03-22,228.0
2024-03-25,225.14999389648438
2024-03-26,229.02000427246094
2024-03-27,226.85000610351562
2024-03-28,225.8699951171875
2024-04-01,221.0
2024-04-02,214.89999389648438
2024-04-03,215.38999938964844
2024-04-04,213.99000549316406
2024-04-05,217.0
2024-04-08,215.42999267578125
2024-04-09,215.75
2024-04-10,199.91000366210938
2024-04-11,200.19000244140625
2024-04-12,193.11000061035156
2024-04-15,184.25
2024-04-16,187.9199981689453
2024-04-17,184.75999450683594
2024-04-18,185.10000610351562
2024-04-19,178.07000732421875
2024-04-22,181.88999938964844
2024-04-23,184.7899932861328
2024-04-24,187.25
2024-04-25,185.1999969482422
2024-04-26,190.39999389648438
2024-04-29,192.8000030517578
2024-04-30,189.3300018310547
2024-05-01,189.9499969482422
2024-05-02,186.92999267578125
2024-05-03,185.47999572753906
2024-05-06,194.5399932861328
2024-05-07,190.3699951171875
2024-05-08,186.27999877929688
2024-05-09,181.0
2024-05-10,181.75999450683594
2024-05-13,181.27999877929688
2024-05-14,181.86000061035156
2024-05-15,220.72000122070312
2024-05-16,228.39999389648438
2024-05-17,228.8300018310547
2024-05-20,229.39999389648438
2024-05-21,241.4499969482422
2024-05-22,246.44000244140625
2024-05-23,244.72000122070312
2024-05-24,243.5
2024-05-28,240.5399932861328
2024-05-29,240.25999450683594
2024-05-30,224.39999389648438
2024-05-31,225.91000366210938
2024-06-03,216.0
2024-06-04,213.8800048828125
2024-06-05,216.0800018310547
2024-06-06,223.58999633789062
2024-06-07,223.24000549316406
2024-06-10,225.2100067138672
2024-06-11,228.61000061035156
2024-06-12,231.5500030517578
2024-06-13,228.13999938964844
2024-06-14,226.5800018310547
2024-06-17,222.33999633789062
2024-06-18,225.0800018310547
2024-06-20,217.6999969482422
2024-06-21,224.97000122070312
2024-06-24,221.67999267578125
2024-06-25,223.77999877929688
2024-06-26,229.52000427246094
2024-06-27,236.27999877929688
2024-06-28,240.75999450683594
2024-07-01,239.97000122070312
2024-07-02,237.02999877929688
2024-07-03,243.30999755859375
2024-07-05,248.97999572753906
2024-07-08,244.24000549316406
2024-07-09,237.74000549316406
2024-07-10,234.61000061035156
2024-07-11,231.3300018310547
2024-07-12,231.5800018310547
2024-07-15,236.52999877929688
2024-07-16,237.16000366210938
2024-07-17,230.27999877929688
2024-07-18,227.08999633789062
2024-07-19,228.64999389648438
2024-07-22,235.63999938964844
2024-07-23,236.49000549316406
2024-07-24,229.83999633789062
2024-07-25,236.10000610351562
2024-07-26,237.97000122070312
2024-07-29,233.64999389648438
2024-07-30,227.74000549316406
2024-07-31,229.80999755859375
2024-08-01,217.0800018310547
2024-08-02,203.61000061035156
2024-08-05,202.41000366210938
2024-08-06,208.74000549316406
2024-08-07,207.4199981689453
2024-08-08,215.88999938964844
2024-08-09,225.6999969482422
2024-08-12,259.04998779296875
2024-08-13,262.17999267578125
2024-08-14,259.3599853515625
2024-08-15,260.7900085449219
2024-08-16,263.3800048828125
2024-08-19,270.0
2024-08-20,268.69000244140625
2024-08-21,266.5
2024-08-22,262.3399963378906
2024-08-23,263.4200134277344
2024-08-26,263.3599853515625
2024-08-27,259.4100036621094
2024-08-28,256.1700134277344
2024-08-29,263.95001220703125
2024-08-30,265.8900146484375
2024-09-03,250.77999877929688
2024-09-04,247.83999633789062
2024-09-05,249.1199951171875
2024-09-06,241.0800018310547
2024-09-09,244.47000122070312
2024-09-10,243.3300018310547
2024-09-11,250.24000549316406
2024-09-12,258.989990234375
2024-09-13,255.72999572753906
2024-09-16,263.1300048828125
2024-09-17,258.92999267578125
2024-09-18,261.1700134277344
2024-09-19,274.3299865722656
2024-09-20,280.1700134277344
2024-09-23,277.92999267578125
2024-09-24,281.6400146484375
2024-09-25,280.70001220703125
2024-09-26,273.0899963378906
2024-09-27,271.9700012207031
2024-09-30,277.7699890136719
2024-10-01,269.1400146484375
2024-10-02,271.3399963378906
2024-10-03,275.989990234375
2024-10-04,277.5899963378906
2024-10-07,273.8699951171875
2024-10-08,277.1400146484375
2024-10-09,280.010009765625
2024-10-10,282.6099853515625
2024-10-11,289.55999755859375
2024-10-14,291.7300109863281
2024-10-15,285.8299865722656
2024-10-16,284.30999755859375
2024-10-17,285.8599853515625
2024-10-18,287.30999755859375
2024-10-21,289.7200012207031
2024-10-22,289.3800048828125
2024-10-23,282.5199890136719
2024-10-24,297.2699890136719
2024-10-25,299.6099853515625
2024-10-28,297.3500061035156
2024-10-29,302.5
2024-10-30,300.2300109863281
2024-10-31,293.8699951171875
2024-11-01,299.54998779296875
2024-11-04,295.7799987792969
2024-11-05,296.95001220703125
2024-11-06,316.0299987792969
2024-11-07,318.55999755859375
2024-11-08,324.30999755859375
2024-11-11,275.2099914550781
2024-11-12,260.5899963378906
2024-11-13,269.1600036621094
2024-11-14,268.8999938964844
2024-11-15,262.8900146484375
2024-11-18,255.4600067138672
2024-11-19,257.0199890136719
2024-11-20,260.1499938964844
2024-11-21,276.260009765625
