Date,FYBR
2022-08-22,25.690000534057617
2022-08-23,26.280000686645508
2022-08-24,27.139999389648438
2022-08-25,27.100000381469727
2022-08-26,26.579999923706055
2022-08-29,26.350000381469727
2022-08-30,25.989999771118164
2022-08-31,25.760000228881836
2022-09-01,26.0
2022-09-02,25.920000076293945
2022-09-06,25.940000534057617
2022-09-07,26.6299991607666
2022-09-08,26.989999771118164
2022-09-09,26.6200008392334
2022-09-12,25.93000030517578
2022-09-13,25.200000762939453
2022-09-14,25.31999969482422
2022-09-15,24.809999465942383
2022-09-16,24.260000228881836
2022-09-19,24.350000381469727
2022-09-20,24.059999465942383
2022-09-21,23.290000915527344
2022-09-22,22.610000610351562
2022-09-23,22.56999969482422
2022-09-26,21.309999465942383
2022-09-27,22.219999313354492
2022-09-28,24.15999984741211
2022-09-29,23.18000030517578
2022-09-30,23.43000030517578
2022-10-03,23.950000762939453
2022-10-04,25.329999923706055
2022-10-05,24.440000534057617
2022-10-06,24.09000015258789
2022-10-07,23.020000457763672
2022-10-10,22.739999771118164
2022-10-11,22.690000534057617
2022-10-12,22.0
2022-10-13,22.649999618530273
2022-10-14,22.229999542236328
2022-10-17,23.049999237060547
2022-10-18,23.459999084472656
2022-10-19,23.0
2022-10-20,22.850000381469727
2022-10-21,22.020000457763672
2022-10-24,21.6200008392334
2022-10-25,22.639999389648438
2022-10-26,22.479999542236328
2022-10-27,22.5
2022-10-28,23.479999542236328
2022-10-31,23.420000076293945
2022-11-01,23.239999771118164
2022-11-02,23.010000228881836
2022-11-03,21.299999237060547
2022-11-04,21.329999923706055
2022-11-07,21.75
2022-11-08,22.209999084472656
2022-11-09,22.09000015258789
2022-11-10,24.0
2022-11-11,24.3700008392334
2022-11-14,24.979999542236328
2022-11-15,25.670000076293945
2022-11-16,24.809999465942383
2022-11-17,24.59000015258789
2022-11-18,24.969999313354492
2022-11-21,24.290000915527344
2022-11-22,24.969999313354492
2022-11-23,24.989999771118164
2022-11-25,25.579999923706055
2022-11-28,25.149999618530273
2022-11-29,24.979999542236328
2022-11-30,25.770000457763672
2022-12-01,26.079999923706055
2022-12-02,26.6200008392334
2022-12-05,25.600000381469727
2022-12-06,25.360000610351562
2022-12-07,25.229999542236328
2022-12-08,24.969999313354492
2022-12-09,24.790000915527344
2022-12-12,25.209999084472656
2022-12-13,25.56999969482422
2022-12-14,24.959999084472656
2022-12-15,24.170000076293945
2022-12-16,24.149999618530273
2022-12-19,24.139999389648438
2022-12-20,24.200000762939453
2022-12-21,24.690000534057617
2022-12-22,24.5
2022-12-23,24.690000534057617
2022-12-27,25.1200008392334
2022-12-28,24.579999923706055
2022-12-29,25.670000076293945
2022-12-30,25.479999542236328
2023-01-03,25.219999313354492
2023-01-04,26.010000228881836
2023-01-05,26.399999618530273
2023-01-06,26.81999969482422
2023-01-09,27.1299991607666
2023-01-10,27.600000381469727
2023-01-11,27.90999984741211
2023-01-12,28.15999984741211
2023-01-13,27.979999542236328
2023-01-17,28.469999313354492
2023-01-18,28.329999923706055
2023-01-19,28.5
2023-01-20,28.760000228881836
2023-01-23,29.420000076293945
2023-01-24,29.200000762939453
2023-01-25,28.850000381469727
2023-01-26,28.959999084472656
2023-01-27,29.610000610351562
2023-01-30,29.270000457763672
2023-01-31,29.610000610351562
2023-02-01,30.219999313354492
2023-02-02,30.540000915527344
2023-02-03,30.270000457763672
2023-02-06,30.010000228881836
2023-02-07,29.979999542236328
2023-02-08,29.31999969482422
2023-02-09,28.6299991607666
2023-02-10,28.549999237060547
2023-02-13,28.420000076293945
2023-02-14,28.489999771118164
2023-02-15,28.68000030517578
2023-02-16,28.420000076293945
2023-02-17,27.989999771118164
2023-02-21,27.420000076293945
2023-02-22,27.809999465942383
2023-02-23,28.0
2023-02-24,26.299999237060547
2023-02-27,27.610000610351562
2023-02-28,27.360000610351562
2023-03-01,27.6299991607666
2023-03-02,26.8700008392334
2023-03-03,27.450000762939453
2023-03-06,27.260000228881836
2023-03-07,26.709999084472656
2023-03-08,26.729999542236328
2023-03-09,25.6299991607666
2023-03-10,24.34000015258789
2023-03-13,23.729999542236328
2023-03-14,24.360000610351562
2023-03-15,23.979999542236328
2023-03-16,23.68000030517578
2023-03-17,23.049999237060547
2023-03-20,23.3700008392334
2023-03-21,23.489999771118164
2023-03-22,22.959999084472656
2023-03-23,23.559999465942383
2023-03-24,23.56999969482422
2023-03-27,21.469999313354492
2023-03-28,20.530000686645508
2023-03-29,21.309999465942383
2023-03-30,21.920000076293945
2023-03-31,22.770000457763672
2023-04-03,22.290000915527344
2023-04-04,21.729999542236328
2023-04-05,21.829999923706055
2023-04-06,22.049999237060547
2023-04-10,22.219999313354492
2023-04-11,22.3700008392334
2023-04-12,21.950000762939453
2023-04-13,22.389999389648438
2023-04-14,21.559999465942383
2023-04-17,21.6299991607666
2023-04-18,21.149999618530273
2023-04-19,21.139999389648438
2023-04-20,20.75
2023-04-21,20.920000076293945
2023-04-24,21.56999969482422
2023-04-25,21.540000915527344
2023-04-26,21.15999984741211
2023-04-27,21.889999389648438
2023-04-28,22.540000915527344
2023-05-01,22.760000228881836
2023-05-02,22.25
2023-05-03,22.010000228881836
2023-05-04,21.479999542236328
2023-05-05,19.68000030517578
2023-05-08,18.729999542236328
2023-05-09,18.3700008392334
2023-05-10,18.56999969482422
2023-05-11,18.90999984741211
2023-05-12,18.610000610351562
2023-05-15,18.450000762939453
2023-05-16,17.25
2023-05-17,17.59000015258789
2023-05-18,17.479999542236328
2023-05-19,16.799999237060547
2023-05-22,16.229999542236328
2023-05-23,16.260000228881836
2023-05-24,15.600000381469727
2023-05-25,15.350000381469727
2023-05-26,15.529999732971191
2023-05-30,15.960000038146973
2023-05-31,14.880000114440918
2023-06-01,14.795000076293945
2023-06-02,15.170000076293945
2023-06-05,15.40999984741211
2023-06-06,15.630000114440918
2023-06-07,16.649999618530273
2023-06-08,16.530000686645508
2023-06-09,16.739999771118164
2023-06-12,17.170000076293945
2023-06-13,18.489999771118164
2023-06-14,17.729999542236328
2023-06-15,17.520000457763672
2023-06-16,17.56999969482422
2023-06-20,17.270000457763672
2023-06-21,16.469999313354492
2023-06-22,15.680000305175781
2023-06-23,15.510000228881836
2023-06-26,16.209999084472656
2023-06-27,17.530000686645508
2023-06-28,17.59000015258789
2023-06-29,18.020000457763672
2023-06-30,18.639999389648438
2023-07-03,18.239999771118164
2023-07-05,18.040000915527344
2023-07-06,17.700000762939453
2023-07-07,18.190000534057617
2023-07-10,17.309999465942383
2023-07-11,18.06999969482422
2023-07-12,17.40999984741211
2023-07-13,16.239999771118164
2023-07-14,14.3100004196167
2023-07-17,12.050000190734863
2023-07-18,12.100000381469727
2023-07-19,15.279999732971191
2023-07-20,16.700000762939453
2023-07-21,16.770000457763672
2023-07-24,17.18000030517578
2023-07-25,17.43000030517578
2023-07-26,16.950000762939453
2023-07-27,17.0
2023-07-28,17.209999084472656
2023-07-31,18.209999084472656
2023-08-01,18.639999389648438
2023-08-02,18.100000381469727
2023-08-03,17.799999237060547
2023-08-04,17.899999618530273
2023-08-07,17.690000534057617
2023-08-08,18.1200008392334
2023-08-09,18.149999618530273
2023-08-10,18.610000610351562
2023-08-11,18.389999389648438
2023-08-14,17.579999923706055
2023-08-15,16.530000686645508
2023-08-16,16.15999984741211
2023-08-17,16.420000076293945
2023-08-18,15.460000038146973
2023-08-21,15.40999984741211
2023-08-22,15.149999618530273
2023-08-23,15.550000190734863
2023-08-24,15.050000190734863
2023-08-25,15.239999771118164
2023-08-28,15.100000381469727
2023-08-29,16.200000762939453
2023-08-30,15.84000015258789
2023-08-31,16.020000457763672
2023-09-01,16.309999465942383
2023-09-05,15.979999542236328
2023-09-06,16.059999465942383
2023-09-07,14.9399995803833
2023-09-08,14.829999923706055
2023-09-11,14.449999809265137
2023-09-12,14.550000190734863
2023-09-13,14.449999809265137
2023-09-14,15.449999809265137
2023-09-15,14.579999923706055
2023-09-18,14.890000343322754
2023-09-19,15.130000114440918
2023-09-20,15.770000457763672
2023-09-21,15.899999618530273
2023-09-22,15.600000381469727
2023-09-25,15.279999732971191
2023-09-26,14.670000076293945
2023-09-27,15.199999809265137
2023-09-28,15.260000228881836
2023-09-29,15.649999618530273
2023-10-02,14.770000457763672
2023-10-03,14.199999809265137
2023-10-04,14.0600004196167
2023-10-05,15.149999618530273
2023-10-06,15.239999771118164
2023-10-09,15.949999809265137
2023-10-10,15.970000267028809
2023-10-11,16.6299991607666
2023-10-12,16.75
2023-10-13,16.610000610351562
2023-10-16,17.15999984741211
2023-10-17,17.969999313354492
2023-10-18,18.940000534057617
2023-10-19,18.780000686645508
2023-10-20,18.3799991607666
2023-10-23,16.93000030517578
2023-10-24,17.260000228881836
2023-10-25,16.40999984741211
2023-10-26,17.450000762939453
2023-10-27,16.610000610351562
2023-10-30,17.93000030517578
2023-10-31,17.920000076293945
2023-11-01,17.25
2023-11-02,19.1299991607666
2023-11-03,20.639999389648438
2023-11-06,20.309999465942383
2023-11-07,20.219999313354492
2023-11-08,19.979999542236328
2023-11-09,19.260000228881836
2023-11-10,19.389999389648438
2023-11-13,19.229999542236328
2023-11-14,20.739999771118164
2023-11-15,21.399999618530273
2023-11-16,21.0
2023-11-17,20.90999984741211
2023-11-20,21.34000015258789
2023-11-21,20.899999618530273
2023-11-22,20.920000076293945
2023-11-24,21.40999984741211
2023-11-27,20.899999618530273
2023-11-28,21.1299991607666
2023-11-29,21.809999465942383
2023-11-30,21.889999389648438
2023-12-01,22.350000381469727
2023-12-04,23.649999618530273
2023-12-05,22.309999465942383
2023-12-06,22.25
2023-12-07,23.09000015258789
2023-12-08,23.34000015258789
2023-12-11,22.850000381469727
2023-12-12,22.31999969482422
2023-12-13,23.559999465942383
2023-12-14,24.549999237060547
2023-12-15,24.790000915527344
2023-12-18,24.18000030517578
2023-12-19,23.559999465942383
2023-12-20,23.489999771118164
2023-12-21,24.09000015258789
2023-12-22,24.34000015258789
2023-12-26,24.770000457763672
2023-12-27,24.799999237060547
2023-12-28,25.520000457763672
2023-12-29,25.34000015258789
2024-01-02,25.81999969482422
2024-01-03,24.489999771118164
2024-01-04,24.170000076293945
2024-01-05,24.670000076293945
2024-01-08,24.65999984741211
2024-01-09,24.15999984741211
2024-01-10,23.940000534057617
2024-01-11,22.399999618530273
2024-01-12,22.920000076293945
2024-01-16,22.530000686645508
2024-01-17,21.889999389648438
2024-01-18,22.06999969482422
2024-01-19,22.479999542236328
2024-01-22,23.950000762939453
2024-01-23,24.049999237060547
2024-01-24,23.770000457763672
2024-01-25,24.579999923706055
2024-01-26,24.799999237060547
2024-01-29,25.34000015258789
2024-01-30,25.389999389648438
2024-01-31,24.6299991607666
2024-02-01,24.690000534057617
2024-02-02,24.110000610351562
2024-02-05,24.139999389648438
2024-02-06,24.139999389648438
2024-02-07,23.799999237060547
2024-02-08,22.885000228881836
2024-02-09,22.579999923706055
2024-02-12,23.229999542236328
2024-02-13,22.239999771118164
2024-02-14,22.209999084472656
2024-02-15,22.65999984741211
2024-02-16,22.190000534057617
2024-02-20,21.59000015258789
2024-02-21,21.579999923706055
2024-02-22,21.6299991607666
2024-02-23,22.1299991607666
2024-02-26,24.239999771118164
2024-02-27,23.940000534057617
2024-02-28,23.809999465942383
2024-02-29,23.68000030517578
2024-03-01,23.81999969482422
2024-03-04,23.5
2024-03-05,23.6200008392334
2024-03-06,23.969999313354492
2024-03-07,23.989999771118164
2024-03-08,24.579999923706055
2024-03-11,25.010000228881836
2024-03-12,24.559999465942383
2024-03-13,24.309999465942383
2024-03-14,23.530000686645508
2024-03-15,23.799999237060547
2024-03-18,23.579999923706055
2024-03-19,23.65999984741211
2024-03-20,23.510000228881836
2024-03-21,23.989999771118164
2024-03-22,23.360000610351562
2024-03-25,23.75
2024-03-26,23.739999771118164
2024-03-27,24.639999389648438
2024-03-28,24.5
2024-04-01,23.93000030517578
2024-04-02,23.170000076293945
2024-04-03,24.219999313354492
2024-04-04,23.299999237060547
2024-04-05,22.739999771118164
2024-04-08,23.1299991607666
2024-04-09,24.110000610351562
2024-04-10,23.510000228881836
2024-04-11,24.399999618530273
2024-04-12,23.8700008392334
2024-04-15,23.709999084472656
2024-04-16,23.68000030517578
2024-04-17,22.75
2024-04-18,22.56999969482422
2024-04-19,21.700000762939453
2024-04-22,21.799999237060547
2024-04-23,22.8700008392334
2024-04-24,22.860000610351562
2024-04-25,22.6200008392334
2024-04-26,22.93000030517578
2024-04-29,23.600000381469727
2024-04-30,23.139999389648438
2024-05-01,23.34000015258789
2024-05-02,24.0
2024-05-03,25.6200008392334
2024-05-06,26.290000915527344
2024-05-07,25.81999969482422
2024-05-08,25.360000610351562
2024-05-09,25.799999237060547
2024-05-10,26.0
2024-05-13,26.06999969482422
2024-05-14,26.139999389648438
2024-05-15,26.719999313354492
2024-05-16,26.739999771118164
2024-05-17,26.8700008392334
2024-05-20,27.049999237060547
2024-05-21,26.59000015258789
2024-05-22,26.530000686645508
2024-05-23,26.06999969482422
2024-05-24,25.579999923706055
2024-05-28,25.510000228881836
2024-05-29,25.700000762939453
2024-05-30,26.719999313354492
2024-05-31,26.65999984741211
2024-06-03,26.389999389648438
2024-06-04,25.989999771118164
2024-06-05,26.40999984741211
2024-06-06,26.18000030517578
2024-06-07,26.09000015258789
2024-06-10,25.649999618530273
2024-06-11,25.290000915527344
2024-06-12,25.6200008392334
2024-06-13,25.40999984741211
2024-06-14,25.049999237060547
2024-06-17,24.709999084472656
2024-06-18,25.1299991607666
2024-06-20,24.90999984741211
2024-06-21,25.360000610351562
2024-06-24,25.030000686645508
2024-06-25,25.219999313354492
2024-06-26,25.469999313354492
2024-06-27,25.790000915527344
2024-06-28,26.18000030517578
2024-07-01,26.059999465942383
2024-07-02,26.06999969482422
2024-07-03,26.1200008392334
2024-07-05,25.790000915527344
2024-07-08,25.610000610351562
2024-07-09,25.530000686645508
2024-07-10,25.639999389648438
2024-07-11,26.739999771118164
2024-07-12,27.280000686645508
2024-07-15,28.020000457763672
2024-07-16,28.079999923706055
2024-07-17,27.59000015258789
2024-07-18,27.479999542236328
2024-07-19,26.729999542236328
2024-07-22,26.8700008392334
2024-07-23,27.149999618530273
2024-07-24,27.450000762939453
2024-07-25,27.360000610351562
2024-07-26,28.010000228881836
2024-07-29,28.8700008392334
2024-07-30,28.610000610351562
2024-07-31,29.299999237060547
2024-08-01,28.8700008392334
2024-08-02,26.600000381469727
2024-08-05,26.030000686645508
2024-08-06,27.68000030517578
2024-08-07,27.43000030517578
2024-08-08,27.940000534057617
2024-08-09,28.030000686645508
2024-08-12,27.760000228881836
2024-08-13,27.68000030517578
2024-08-14,27.799999237060547
2024-08-15,28.200000762939453
2024-08-16,28.3799991607666
2024-08-19,29.145000457763672
2024-08-20,29.18000030517578
2024-08-21,28.670000076293945
2024-08-22,27.719999313354492
2024-08-23,28.6200008392334
2024-08-26,29.459999084472656
2024-08-27,28.950000762939453
2024-08-28,28.440000534057617
2024-08-29,28.510000228881836
2024-08-30,28.799999237060547
2024-09-03,28.040000915527344
2024-09-04,38.68000030517578
2024-09-05,35.0
2024-09-06,35.529998779296875
2024-09-09,35.77000045776367
2024-09-10,35.56999969482422
2024-09-11,36.029998779296875
2024-09-12,35.584999084472656
2024-09-13,36.439998626708984
2024-09-16,35.95000076293945
2024-09-17,35.650001525878906
2024-09-18,35.349998474121094
2024-09-19,35.38999938964844
2024-09-20,35.650001525878906
2024-09-23,35.72999954223633
2024-09-24,35.47999954223633
2024-09-25,35.52000045776367
2024-09-26,35.720001220703125
2024-09-27,35.709999084472656
2024-09-30,35.529998779296875
2024-10-01,35.380001068115234
2024-10-02,35.45000076293945
2024-10-03,35.41999816894531
2024-10-04,35.36000061035156
2024-10-07,35.31999969482422
2024-10-08,35.349998474121094
2024-10-09,35.2599983215332
2024-10-10,35.25
2024-10-11,35.25
2024-10-14,35.25
2024-10-15,35.709999084472656
2024-10-16,35.959999084472656
2024-10-17,35.849998474121094
2024-10-18,35.70000076293945
2024-10-21,35.709999084472656
2024-10-22,35.54999923706055
2024-10-23,35.81999969482422
2024-10-24,36.150001525878906
2024-10-25,36.0099983215332
2024-10-28,35.83000183105469
2024-10-29,35.88999938964844
2024-10-30,35.93000030517578
2024-10-31,35.72999954223633
2024-11-01,36.13999938964844
2024-11-04,35.40999984741211
2024-11-05,34.95000076293945
2024-11-06,35.06999969482422
2024-11-07,34.83000183105469
2024-11-08,34.5
2024-11-11,34.38999938964844
2024-11-12,34.150001525878906
2024-11-13,34.66999816894531
2024-11-14,34.75
2024-11-15,34.86000061035156
2024-11-18,34.93000030517578
2024-11-19,34.75
2024-11-20,34.70000076293945
2024-11-21,34.79999923706055
