Date,AZN
2023-01-05,69.80999755859375
2023-01-06,70.80000305175781
2023-01-09,70.9000015258789
2023-01-10,71.5999984741211
2023-01-11,70.44999694824219
2023-01-12,70.08000183105469
2023-01-13,71.08000183105469
2023-01-17,70.73999786376953
2023-01-18,70.88999938964844
2023-01-19,70.48999786376953
2023-01-20,69.1500015258789
2023-01-23,67.61000061035156
2023-01-24,66.27999877929688
2023-01-25,66.62999725341797
2023-01-26,65.98999786376953
2023-01-27,65.52999877929688
2023-01-30,65.83999633789062
2023-01-31,65.37000274658203
2023-02-01,63.560001373291016
2023-02-02,63.150001525878906
2023-02-03,63.439998626708984
2023-02-06,63.52000045776367
2023-02-07,64.29000091552734
2023-02-08,64.36000061035156
2023-02-09,67.41999816894531
2023-02-10,68.87999725341797
2023-02-13,69.70999908447266
2023-02-14,70.33999633789062
2023-02-15,69.69000244140625
2023-02-16,67.94999694824219
2023-02-17,68.97000122070312
2023-02-21,69.58999633789062
2023-02-22,68.8499984741211
2023-02-23,67.4000015258789
2023-02-24,66.37000274658203
2023-02-27,66.80000305175781
2023-02-28,65.18000030517578
2023-03-01,65.20999908447266
2023-03-02,65.0999984741211
2023-03-03,65.19999694824219
2023-03-06,64.55999755859375
2023-03-07,64.29000091552734
2023-03-08,64.12000274658203
2023-03-09,64.0999984741211
2023-03-10,64.19000244140625
2023-03-13,65.18000030517578
2023-03-14,65.08999633789062
2023-03-15,64.58000183105469
2023-03-16,65.9800033569336
2023-03-17,65.61000061035156
2023-03-20,66.73999786376953
2023-03-21,66.98999786376953
2023-03-22,66.56999969482422
2023-03-23,67.26000213623047
2023-03-24,67.91000366210938
2023-03-27,68.7300033569336
2023-03-28,68.5999984741211
2023-03-29,68.63999938964844
2023-03-30,69.19999694824219
2023-03-31,69.41000366210938
2023-04-03,69.91000366210938
2023-04-04,70.25
2023-04-05,72.05000305175781
2023-04-06,72.33999633789062
2023-04-10,72.06999969482422
2023-04-11,72.18000030517578
2023-04-12,73.76000213623047
2023-04-13,74.7699966430664
2023-04-14,73.86000061035156
2023-04-17,73.62999725341797
2023-04-18,75.0199966430664
2023-04-19,74.83999633789062
2023-04-20,74.52999877929688
2023-04-21,75.5999984741211
2023-04-24,75.80999755859375
2023-04-25,75.66000366210938
2023-04-26,73.6500015258789
2023-04-27,73.77999877929688
2023-04-28,73.22000122070312
2023-05-01,73.5
2023-05-02,73.69999694824219
2023-05-03,74.58999633789062
2023-05-04,74.37999725341797
2023-05-05,75.2699966430664
2023-05-08,75.33000183105469
2023-05-09,75.08000183105469
2023-05-10,74.87000274658203
2023-05-11,74.7300033569336
2023-05-12,74.7300033569336
2023-05-15,74.98999786376953
2023-05-16,75.27999877929688
2023-05-17,74.69999694824219
2023-05-18,74.20999908447266
2023-05-19,74.79000091552734
2023-05-22,74.44999694824219
2023-05-23,74.06999969482422
2023-05-24,72.4000015258789
2023-05-25,71.79000091552734
2023-05-26,72.5199966430664
2023-05-30,71.43000030517578
2023-05-31,73.08000183105469
2023-06-01,72.83999633789062
2023-06-02,72.58999633789062
2023-06-05,73.19999694824219
2023-06-06,73.4000015258789
2023-06-07,73.30999755859375
2023-06-08,74.25
2023-06-09,74.05999755859375
2023-06-12,73.8499984741211
2023-06-13,74.12999725341797
2023-06-14,72.7699966430664
2023-06-15,74.62000274658203
2023-06-16,75.22000122070312
2023-06-20,73.94999694824219
2023-06-21,73.37999725341797
2023-06-22,73.94999694824219
2023-06-23,72.12000274658203
2023-06-26,71.7300033569336
2023-06-27,71.66999816894531
2023-06-28,70.95999908447266
2023-06-29,70.8499984741211
2023-06-30,71.56999969482422
2023-07-03,65.25
2023-07-05,67.05999755859375
2023-07-06,65.41000366210938
2023-07-07,64.8499984741211
2023-07-10,65.19000244140625
2023-07-11,64.86000061035156
2023-07-12,66.47000122070312
2023-07-13,67.70999908447266
2023-07-14,67.37999725341797
2023-07-17,67.05000305175781
2023-07-18,66.7699966430664
2023-07-19,67.55000305175781
2023-07-20,68.55999755859375
2023-07-21,69.33999633789062
2023-07-24,68.91999816894531
2023-07-25,69.19999694824219
2023-07-26,69.37999725341797
2023-07-27,68.13999938964844
2023-07-28,71.33000183105469
2023-07-31,71.69999694824219
2023-08-01,71.44999694824219
2023-08-02,70.47000122070312
2023-08-03,69.66999816894531
2023-08-04,69.4000015258789
2023-08-07,69.93000030517578
2023-08-08,70.4800033569336
2023-08-09,71.27999877929688
2023-08-10,70.33999633789062
2023-08-11,70.37000274658203
2023-08-14,70.83999633789062
2023-08-15,69.51000213623047
2023-08-16,69.70999908447266
2023-08-17,69.12000274658203
2023-08-18,68.45999908447266
2023-08-21,68.87999725341797
2023-08-22,68.7699966430664
2023-08-23,69.0999984741211
2023-08-24,67.88999938964844
2023-08-25,68.25
2023-08-28,68.63999938964844
2023-08-29,69.13999938964844
2023-08-30,68.86000061035156
2023-08-31,67.81999969482422
2023-09-01,68.13999938964844
2023-09-05,67.63999938964844
2023-09-06,67.0
2023-09-07,68.0
2023-09-08,68.22000122070312
2023-09-11,66.5999984741211
2023-09-12,67.33999633789062
2023-09-13,66.44999694824219
2023-09-14,67.77999877929688
2023-09-15,68.2699966430664
2023-09-18,66.62999725341797
2023-09-19,66.66999816894531
2023-09-20,67.95999908447266
2023-09-21,67.0199966430664
2023-09-22,67.83000183105469
2023-09-25,68.94000244140625
2023-09-26,68.22000122070312
2023-09-27,67.94000244140625
2023-09-28,67.41999816894531
2023-09-29,67.72000122070312
2023-10-02,66.7300033569336
2023-10-03,66.26000213623047
2023-10-04,66.62000274658203
2023-10-05,66.87999725341797
2023-10-06,67.41999816894531
2023-10-09,67.04000091552734
2023-10-10,68.01000213623047
2023-10-11,68.01000213623047
2023-10-12,68.11000061035156
2023-10-13,67.33000183105469
2023-10-16,67.81999969482422
2023-10-17,69.27999877929688
2023-10-18,65.23999786376953
2023-10-19,64.41999816894531
2023-10-20,63.83000183105469
2023-10-23,63.04999923706055
2023-10-24,64.56999969482422
2023-10-25,64.20999908447266
2023-10-26,63.40999984741211
2023-10-27,61.88999938964844
2023-10-30,62.939998626708984
2023-10-31,63.22999954223633
2023-11-01,63.779998779296875
2023-11-02,64.18000030517578
2023-11-03,63.959999084472656
2023-11-06,64.05000305175781
2023-11-07,63.61000061035156
2023-11-08,63.529998779296875
2023-11-09,64.08999633789062
2023-11-10,63.16999816894531
2023-11-13,63.70000076293945
2023-11-14,64.2300033569336
2023-11-15,63.130001068115234
2023-11-16,63.79999923706055
2023-11-17,64.12999725341797
2023-11-20,63.790000915527344
2023-11-21,64.27999877929688
2023-11-22,63.61000061035156
2023-11-24,64.5
2023-11-27,63.65999984741211
2023-11-28,63.29999923706055
2023-11-29,64.12000274658203
2023-11-30,64.58999633789062
2023-12-01,64.79000091552734
2023-12-04,65.0199966430664
2023-12-05,64.01000213623047
2023-12-06,63.59000015258789
2023-12-07,63.5099983215332
2023-12-08,63.25
2023-12-11,63.5
2023-12-12,63.97999954223633
2023-12-13,65.9000015258789
2023-12-14,66.3499984741211
2023-12-15,64.80000305175781
2023-12-18,65.94999694824219
2023-12-19,65.9000015258789
2023-12-20,65.77999877929688
2023-12-21,66.30000305175781
2023-12-22,66.29000091552734
2023-12-26,66.5
2023-12-27,67.3499984741211
2023-12-28,67.30000305175781
2023-12-29,67.3499984741211
2024-01-02,68.4000015258789
2024-01-03,68.31999969482422
2024-01-04,68.77999877929688
2024-01-05,68.37999725341797
2024-01-08,69.20999908447266
2024-01-09,68.91000366210938
2024-01-10,69.56999969482422
2024-01-11,69.18000030517578
2024-01-12,69.41999816894531
2024-01-16,67.2699966430664
2024-01-17,66.25
2024-01-18,66.5199966430664
2024-01-19,66.54000091552734
2024-01-22,67.13999938964844
2024-01-23,66.75
2024-01-24,66.5999984741211
2024-01-25,67.0199966430664
2024-01-26,67.0999984741211
2024-01-29,67.19000244140625
2024-01-30,67.19999694824219
2024-01-31,66.63999938964844
2024-02-01,66.8499984741211
2024-02-02,65.63999938964844
2024-02-05,65.13999938964844
2024-02-06,67.04000091552734
2024-02-07,66.55000305175781
2024-02-08,63.52000045776367
2024-02-09,62.2599983215332
2024-02-12,61.40999984741211
2024-02-13,61.029998779296875
2024-02-14,61.65999984741211
2024-02-15,62.84000015258789
2024-02-16,64.2699966430664
2024-02-20,65.04000091552734
2024-02-21,65.08999633789062
2024-02-22,64.12999725341797
2024-02-23,65.83000183105469
2024-02-26,65.93000030517578
2024-02-27,66.33000183105469
2024-02-28,65.3499984741211
2024-02-29,64.16000366210938
2024-03-01,64.5999984741211
2024-03-04,64.79000091552734
2024-03-05,64.80999755859375
2024-03-06,65.2699966430664
2024-03-07,66.19000244140625
2024-03-08,66.5
2024-03-11,67.66999816894531
2024-03-12,67.4000015258789
2024-03-13,67.58000183105469
2024-03-14,67.04000091552734
2024-03-15,66.30999755859375
2024-03-18,65.8499984741211
2024-03-19,65.86000061035156
2024-03-20,65.7300033569336
2024-03-21,66.19000244140625
2024-03-22,66.26000213623047
2024-03-25,65.86000061035156
2024-03-26,66.33000183105469
2024-03-27,68.26000213623047
2024-03-28,67.75
2024-04-01,67.25
2024-04-02,67.0
2024-04-03,66.80999755859375
2024-04-04,67.33999633789062
2024-04-05,67.44999694824219
2024-04-08,67.69999694824219
2024-04-09,68.41000366210938
2024-04-10,68.11000061035156
2024-04-11,69.44999694824219
2024-04-12,68.93000030517578
2024-04-15,68.7300033569336
2024-04-16,68.2699966430664
2024-04-17,68.52999877929688
2024-04-18,68.36000061035156
2024-04-19,68.55000305175781
2024-04-22,70.12999725341797
2024-04-23,70.8499984741211
2024-04-24,71.19999694824219
2024-04-25,75.02999877929688
2024-04-26,75.16999816894531
2024-04-29,75.4800033569336
2024-04-30,75.87999725341797
2024-05-01,76.41000366210938
2024-05-02,75.80000305175781
2024-05-03,76.3499984741211
2024-05-06,75.76000213623047
2024-05-07,76.31999969482422
2024-05-08,76.97000122070312
2024-05-09,77.61000061035156
2024-05-10,77.18000030517578
2024-05-13,77.43000030517578
2024-05-14,77.04000091552734
2024-05-15,76.97000122070312
2024-05-16,77.04000091552734
2024-05-17,76.9000015258789
2024-05-20,77.11000061035156
2024-05-21,79.18000030517578
2024-05-22,78.80000305175781
2024-05-23,78.18000030517578
2024-05-24,78.54000091552734
2024-05-28,76.62000274658203
2024-05-29,76.08000183105469
2024-05-30,76.7699966430664
2024-05-31,78.0199966430664
2024-06-03,78.98999786376953
2024-06-04,80.0199966430664
2024-06-05,80.31999969482422
2024-06-06,80.83000183105469
2024-06-07,80.0199966430664
2024-06-10,80.20999908447266
2024-06-11,79.2300033569336
2024-06-12,80.06999969482422
2024-06-13,79.52999877929688
2024-06-14,79.58999633789062
2024-06-17,79.30999755859375
2024-06-18,78.41999816894531
2024-06-20,78.55999755859375
2024-06-21,78.87999725341797
2024-06-24,79.37000274658203
2024-06-25,79.75
2024-06-26,79.08000183105469
2024-06-27,78.18000030517578
2024-06-28,77.98999786376953
2024-07-01,77.94000244140625
2024-07-02,76.98999786376953
2024-07-03,76.80000305175781
2024-07-05,77.33999633789062
2024-07-08,77.12999725341797
2024-07-09,76.66999816894531
2024-07-10,77.75
2024-07-11,77.94000244140625
2024-07-12,79.23999786376953
2024-07-15,78.12000274658203
2024-07-16,78.58999633789062
2024-07-17,79.76000213623047
2024-07-18,78.05999755859375
2024-07-19,78.70999908447266
2024-07-22,79.16000366210938
2024-07-23,79.16999816894531
2024-07-24,79.70999908447266
2024-07-25,78.5199966430664
2024-07-26,78.12999725341797
2024-07-29,78.36000061035156
2024-07-30,77.9000015258789
2024-07-31,79.1500015258789
2024-08-01,81.19999694824219
2024-08-02,81.80999755859375
2024-08-05,79.33000183105469
2024-08-06,79.25
2024-08-07,80.62000274658203
2024-08-08,81.8499984741211
2024-08-09,81.19000244140625
2024-08-12,82.5199966430664
2024-08-13,83.37000274658203
2024-08-14,83.76000213623047
2024-08-15,84.9000015258789
2024-08-16,84.41000366210938
2024-08-19,84.77999877929688
2024-08-20,85.12999725341797
2024-08-21,85.55999755859375
2024-08-22,85.88999938964844
2024-08-23,86.66000366210938
2024-08-26,86.62000274658203
2024-08-27,87.20999908447266
2024-08-28,87.36000061035156
2024-08-29,87.30000305175781
2024-08-30,87.62000274658203
2024-09-03,85.72000122070312
2024-09-04,85.75
2024-09-05,83.0
2024-09-06,83.05000305175781
2024-09-09,80.88999938964844
2024-09-10,81.16000366210938
2024-09-11,80.52999877929688
2024-09-12,78.95999908447266
2024-09-13,78.2699966430664
2024-09-16,79.04000091552734
2024-09-17,78.52999877929688
2024-09-18,78.58000183105469
2024-09-19,78.9000015258789
2024-09-20,78.37999725341797
2024-09-23,77.13999938964844
2024-09-24,76.87000274658203
2024-09-25,77.54000091552734
2024-09-26,78.18000030517578
2024-09-27,77.62000274658203
2024-09-30,77.91000366210938
2024-10-01,78.66999816894531
2024-10-02,79.58000183105469
2024-10-03,77.93000030517578
2024-10-04,77.47000122070312
2024-10-07,76.87000274658203
2024-10-08,76.87000274658203
2024-10-09,77.51000213623047
2024-10-10,76.87000274658203
2024-10-11,77.3499984741211
2024-10-14,78.0999984741211
2024-10-15,77.8499984741211
2024-10-16,78.30999755859375
2024-10-17,78.0199966430664
2024-10-18,78.26000213623047
2024-10-21,77.44000244140625
2024-10-22,77.31999969482422
2024-10-23,76.94999694824219
2024-10-24,75.9000015258789
2024-10-25,75.05000305175781
2024-10-28,76.01000213623047
2024-10-29,75.22000122070312
2024-10-30,72.83000183105469
2024-10-31,71.1500015258789
2024-11-01,71.41999816894531
2024-11-04,71.43000030517578
2024-11-05,66.2699966430664
2024-11-06,63.849998474121094
2024-11-07,64.69000244140625
2024-11-08,64.48999786376953
2024-11-11,64.79000091552734
2024-11-12,65.19000244140625
2024-11-13,65.29000091552734
2024-11-14,65.04000091552734
2024-11-15,63.22999954223633
2024-11-18,63.38999938964844
2024-11-19,63.79999923706055
2024-11-20,63.20000076293945
2024-11-21,64.26000213623047
