Date,APLS
2023-04-20,82.43000030517578
2023-04-21,86.25
2023-04-24,88.7699966430664
2023-04-25,87.43000030517578
2023-04-26,84.68000030517578
2023-04-27,82.77999877929688
2023-04-28,83.43000030517578
2023-05-01,82.91999816894531
2023-05-02,83.13999938964844
2023-05-03,85.0199966430664
2023-05-04,84.37000274658203
2023-05-05,93.18000030517578
2023-05-08,91.37999725341797
2023-05-09,89.47000122070312
2023-05-10,91.37999725341797
2023-05-11,88.54000091552734
2023-05-12,87.95999908447266
2023-05-15,88.11000061035156
2023-05-16,87.68000030517578
2023-05-17,89.25
2023-05-18,87.5
2023-05-19,88.86000061035156
2023-05-22,87.4800033569336
2023-05-23,86.08999633789062
2023-05-24,86.56999969482422
2023-05-25,85.1500015258789
2023-05-26,86.97000122070312
2023-05-30,86.91000366210938
2023-05-31,85.8499984741211
2023-06-01,87.30999755859375
2023-06-02,87.95999908447266
2023-06-05,89.79000091552734
2023-06-06,91.22000122070312
2023-06-07,92.12999725341797
2023-06-08,90.16999816894531
2023-06-09,90.01000213623047
2023-06-12,90.5999984741211
2023-06-13,93.30999755859375
2023-06-14,92.12000274658203
2023-06-15,89.5999984741211
2023-06-16,89.2699966430664
2023-06-20,88.16000366210938
2023-06-21,87.44000244140625
2023-06-22,86.6500015258789
2023-06-23,85.29000091552734
2023-06-26,84.44000244140625
2023-06-27,86.41999816894531
2023-06-28,92.31999969482422
2023-06-29,89.11000061035156
2023-06-30,91.0999984741211
2023-07-03,89.22000122070312
2023-07-05,88.2699966430664
2023-07-06,87.18000030517578
2023-07-07,86.08999633789062
2023-07-10,86.62000274658203
2023-07-11,86.5
2023-07-12,85.01000213623047
2023-07-13,85.9800033569336
2023-07-14,84.5
2023-07-17,52.459999084472656
2023-07-18,40.0
2023-07-19,40.4900016784668
2023-07-20,34.2400016784668
2023-07-21,34.38999938964844
2023-07-24,32.220001220703125
2023-07-25,30.219999313354492
2023-07-26,31.950000762939453
2023-07-27,32.11000061035156
2023-07-28,32.02000045776367
2023-07-31,25.75
2023-08-01,24.219999313354492
2023-08-02,23.959999084472656
2023-08-03,23.860000610351562
2023-08-04,24.530000686645508
2023-08-07,23.649999618530273
2023-08-08,24.110000610351562
2023-08-09,24.170000076293945
2023-08-10,27.010000228881836
2023-08-11,32.38999938964844
2023-08-14,33.88999938964844
2023-08-15,32.720001220703125
2023-08-16,31.229999542236328
2023-08-17,30.899999618530273
2023-08-18,30.649999618530273
2023-08-21,31.469999313354492
2023-08-22,30.760000228881836
2023-08-23,40.040000915527344
2023-08-24,40.08000183105469
2023-08-25,40.77000045776367
2023-08-28,42.970001220703125
2023-08-29,40.650001525878906
2023-08-30,40.61000061035156
2023-08-31,42.209999084472656
2023-09-01,43.47999954223633
2023-09-05,43.099998474121094
2023-09-06,42.75
2023-09-07,42.9900016784668
2023-09-08,41.58000183105469
2023-09-11,41.5099983215332
2023-09-12,42.2400016784668
2023-09-13,42.5099983215332
2023-09-14,43.310001373291016
2023-09-15,44.439998626708984
2023-09-18,47.0
2023-09-19,48.29999923706055
2023-09-20,48.529998779296875
2023-09-21,47.0
2023-09-22,43.77000045776367
2023-09-25,43.08000183105469
2023-09-26,43.18000030517578
2023-09-27,38.834999084472656
2023-09-28,39.66999816894531
2023-09-29,38.040000915527344
2023-10-02,37.13999938964844
2023-10-03,38.935001373291016
2023-10-04,37.619998931884766
2023-10-05,39.63999938964844
2023-10-06,41.029998779296875
2023-10-09,42.689998626708984
2023-10-10,44.400001525878906
2023-10-11,44.91999816894531
2023-10-12,43.900001525878906
2023-10-13,48.439998626708984
2023-10-16,48.18000030517578
2023-10-17,46.779998779296875
2023-10-18,46.04999923706055
2023-10-19,46.18000030517578
2023-10-20,46.400001525878906
2023-10-23,45.400001525878906
2023-10-24,48.959999084472656
2023-10-25,47.4900016784668
2023-10-26,48.45000076293945
2023-10-27,47.540000915527344
2023-10-30,47.90999984741211
2023-10-31,48.65999984741211
2023-11-01,49.900001525878906
2023-11-02,49.31999969482422
2023-11-03,46.83000183105469
2023-11-06,45.45000076293945
2023-11-07,47.29999923706055
2023-11-08,46.9900016784668
2023-11-09,46.36000061035156
2023-11-10,46.9900016784668
2023-11-13,45.7400016784668
2023-11-14,48.13999938964844
2023-11-15,48.400001525878906
2023-11-16,47.88999938964844
2023-11-17,49.099998474121094
2023-11-20,49.5
2023-11-21,49.36000061035156
2023-11-22,47.630001068115234
2023-11-24,48.400001525878906
2023-11-27,48.290000915527344
2023-11-28,47.15999984741211
2023-11-29,50.29999923706055
2023-11-30,53.869998931884766
2023-12-01,61.58000183105469
2023-12-04,63.869998931884766
2023-12-05,64.81999969482422
2023-12-06,62.97999954223633
2023-12-07,64.04000091552734
2023-12-08,62.72999954223633
2023-12-11,59.880001068115234
2023-12-12,61.76499938964844
2023-12-13,62.880001068115234
2023-12-14,52.18000030517578
2023-12-15,52.68000030517578
2023-12-18,55.97999954223633
2023-12-19,57.97999954223633
2023-12-20,54.959999084472656
2023-12-21,54.439998626708984
2023-12-22,57.720001220703125
2023-12-26,60.099998474121094
2023-12-27,62.939998626708984
2023-12-28,62.83000183105469
2023-12-29,59.86000061035156
2024-01-02,61.27000045776367
2024-01-03,60.0
2024-01-04,60.72999954223633
2024-01-05,59.61000061035156
2024-01-08,68.3499984741211
2024-01-09,72.47000122070312
2024-01-10,69.36000061035156
2024-01-11,66.08999633789062
2024-01-12,70.2300033569336
2024-01-16,66.30000305175781
2024-01-17,65.91999816894531
2024-01-18,63.880001068115234
2024-01-19,63.79999923706055
2024-01-22,65.44999694824219
2024-01-23,66.18000030517578
2024-01-24,66.5199966430664
2024-01-25,66.25
2024-01-26,64.04000091552734
2024-01-29,65.36000061035156
2024-01-30,65.97000122070312
2024-01-31,63.290000915527344
2024-02-01,62.130001068115234
2024-02-02,62.560001373291016
2024-02-05,68.16000366210938
2024-02-06,67.30999755859375
2024-02-07,66.69999694824219
2024-02-08,68.12000274658203
2024-02-09,68.55999755859375
2024-02-12,67.75
2024-02-13,66.16999816894531
2024-02-14,67.38999938964844
2024-02-15,67.58000183105469
2024-02-16,68.77999877929688
2024-02-20,67.8499984741211
2024-02-21,66.88999938964844
2024-02-22,67.58999633789062
2024-02-23,68.47000122070312
2024-02-26,71.7300033569336
2024-02-27,69.3499984741211
2024-02-28,64.05000305175781
2024-02-29,61.970001220703125
2024-03-01,63.88999938964844
2024-03-04,64.62999725341797
2024-03-05,62.470001220703125
2024-03-06,60.939998626708984
2024-03-07,62.439998626708984
2024-03-08,61.630001068115234
2024-03-11,60.689998626708984
2024-03-12,58.5
2024-03-13,57.36000061035156
2024-03-14,56.47999954223633
2024-03-15,56.7400016784668
2024-03-18,56.2599983215332
2024-03-19,56.91999816894531
2024-03-20,55.52000045776367
2024-03-21,56.61000061035156
2024-03-22,55.38999938964844
2024-03-25,55.529998779296875
2024-03-26,59.0
2024-03-27,58.4900016784668
2024-03-28,58.779998779296875
2024-04-01,59.709999084472656
2024-04-02,55.70000076293945
2024-04-03,56.95000076293945
2024-04-04,56.04999923706055
2024-04-05,55.90999984741211
2024-04-08,53.810001373291016
2024-04-09,55.119998931884766
2024-04-10,56.84000015258789
2024-04-11,55.72999954223633
2024-04-12,51.790000915527344
2024-04-15,51.5
2024-04-16,51.81999969482422
2024-04-17,48.029998779296875
2024-04-18,47.5099983215332
2024-04-19,47.529998779296875
2024-04-22,47.63999938964844
2024-04-23,48.720001220703125
2024-04-24,49.93000030517578
2024-04-25,47.93000030517578
2024-04-26,49.86000061035156
2024-04-29,47.84000015258789
2024-04-30,44.189998626708984
2024-05-01,46.04999923706055
2024-05-02,47.4900016784668
2024-05-03,47.459999084472656
2024-05-06,48.810001373291016
2024-05-07,43.900001525878906
2024-05-08,42.29999923706055
2024-05-09,42.52000045776367
2024-05-10,41.9900016784668
2024-05-13,43.0099983215332
2024-05-14,41.20000076293945
2024-05-15,41.91999816894531
2024-05-16,42.0
2024-05-17,41.310001373291016
2024-05-20,43.220001220703125
2024-05-21,42.560001373291016
2024-05-22,43.599998474121094
2024-05-23,39.68000030517578
2024-05-24,40.61000061035156
2024-05-28,40.560001373291016
2024-05-29,41.11000061035156
2024-05-30,40.75
2024-05-31,39.25
2024-06-03,40.11000061035156
2024-06-04,39.83000183105469
2024-06-05,41.5
2024-06-06,41.04999923706055
2024-06-07,40.369998931884766
2024-06-10,41.70000076293945
2024-06-11,42.75
2024-06-12,42.5
2024-06-13,42.560001373291016
2024-06-14,42.0
2024-06-17,40.33000183105469
2024-06-18,40.06999969482422
2024-06-20,39.72999954223633
2024-06-21,38.06999969482422
2024-06-24,38.41999816894531
2024-06-25,40.400001525878906
2024-06-26,40.43000030517578
2024-06-27,41.52000045776367
2024-06-28,38.36000061035156
2024-07-01,36.290000915527344
2024-07-02,34.97999954223633
2024-07-03,35.40999984741211
2024-07-05,36.2400016784668
2024-07-08,37.0099983215332
2024-07-09,37.540000915527344
2024-07-10,37.439998626708984
2024-07-11,38.88999938964844
2024-07-12,39.529998779296875
2024-07-15,40.0
2024-07-16,41.150001525878906
2024-07-17,39.4900016784668
2024-07-18,37.95000076293945
2024-07-19,37.97999954223633
2024-07-22,37.04999923706055
2024-07-23,36.880001068115234
2024-07-24,37.38999938964844
2024-07-25,38.880001068115234
2024-07-26,39.75
2024-07-29,39.279998779296875
2024-07-30,39.22999954223633
2024-07-31,39.599998474121094
2024-08-01,36.0
2024-08-02,36.55500030517578
2024-08-05,33.88999938964844
2024-08-06,35.11000061035156
2024-08-07,33.59000015258789
2024-08-08,37.65999984741211
2024-08-09,37.0099983215332
2024-08-12,36.15999984741211
2024-08-13,35.720001220703125
2024-08-14,36.02000045776367
2024-08-15,37.619998931884766
2024-08-16,37.25
2024-08-19,38.56999969482422
2024-08-20,38.95000076293945
2024-08-21,39.85499954223633
2024-08-22,39.13999938964844
2024-08-23,40.11000061035156
2024-08-26,39.834999084472656
2024-08-27,39.599998474121094
2024-08-28,38.18000030517578
2024-08-29,38.720001220703125
2024-08-30,38.900001525878906
2024-09-03,38.79999923706055
2024-09-04,37.779998779296875
2024-09-05,39.290000915527344
2024-09-06,41.04999923706055
2024-09-09,39.939998626708984
2024-09-10,39.18000030517578
2024-09-11,38.36000061035156
2024-09-12,36.779998779296875
2024-09-13,37.619998931884766
2024-09-16,36.310001373291016
2024-09-17,35.529998779296875
2024-09-18,35.630001068115234
2024-09-19,36.72999954223633
2024-09-20,32.5099983215332
2024-09-23,32.720001220703125
2024-09-24,30.75
2024-09-25,30.59000015258789
2024-09-26,29.850000381469727
2024-09-27,29.469999313354492
2024-09-30,28.84000015258789
2024-10-01,27.739999771118164
2024-10-02,28.479999542236328
2024-10-03,28.059999465942383
2024-10-04,27.510000228881836
2024-10-07,27.450000762939453
2024-10-08,27.399999618530273
2024-10-09,26.899999618530273
2024-10-10,26.670000076293945
2024-10-11,27.139999389648438
2024-10-14,27.3799991607666
2024-10-15,27.950000762939453
2024-10-16,27.950000762939453
2024-10-17,27.920000076293945
2024-10-18,28.0
2024-10-21,26.8799991607666
2024-10-22,27.600000381469727
2024-10-23,26.979999542236328
2024-10-24,27.579999923706055
2024-10-25,26.68000030517578
2024-10-28,27.34000015258789
2024-10-29,27.40999984741211
2024-10-30,27.709999084472656
2024-10-31,27.260000228881836
2024-11-01,27.979999542236328
2024-11-04,28.559999465942383
2024-11-05,28.075000762939453
2024-11-06,28.829999923706055
2024-11-07,28.739999771118164
2024-11-08,29.979999542236328
2024-11-11,29.579999923706055
2024-11-12,29.260000228881836
2024-11-13,28.25
2024-11-14,28.059999465942383
2024-11-15,26.270000457763672
2024-11-18,26.18000030517578
2024-11-19,28.989999771118164
2024-11-20,27.489999771118164
2024-11-21,27.75
