Date,FTDR
2022-06-15,21.40999984741211
2022-06-16,20.75
2022-06-17,20.829999923706055
2022-06-21,21.3700008392334
2022-06-22,21.239999771118164
2022-06-23,21.540000915527344
2022-06-24,21.6200008392334
2022-06-27,22.3799991607666
2022-06-28,22.1200008392334
2022-06-29,23.950000762939453
2022-06-30,24.079999923706055
2022-07-01,25.0
2022-07-05,24.5
2022-07-06,24.510000228881836
2022-07-07,25.219999313354492
2022-07-08,25.06999969482422
2022-07-11,25.700000762939453
2022-07-12,25.8799991607666
2022-07-13,25.850000381469727
2022-07-14,25.889999389648438
2022-07-15,26.459999084472656
2022-07-18,26.43000030517578
2022-07-19,27.09000015258789
2022-07-20,26.8799991607666
2022-07-21,27.100000381469727
2022-07-22,26.969999313354492
2022-07-25,26.18000030517578
2022-07-26,25.59000015258789
2022-07-27,26.030000686645508
2022-07-28,26.56999969482422
2022-07-29,26.770000457763672
2022-08-01,26.559999465942383
2022-08-02,26.190000534057617
2022-08-03,26.200000762939453
2022-08-04,25.059999465942383
2022-08-05,25.959999084472656
2022-08-08,25.200000762939453
2022-08-09,24.780000686645508
2022-08-10,25.600000381469727
2022-08-11,25.479999542236328
2022-08-12,26.049999237060547
2022-08-15,25.8700008392334
2022-08-16,25.729999542236328
2022-08-17,26.1200008392334
2022-08-18,26.149999618530273
2022-08-19,25.899999618530273
2022-08-22,24.829999923706055
2022-08-23,25.709999084472656
2022-08-24,26.469999313354492
2022-08-25,25.25
2022-08-26,23.09000015258789
2022-08-29,23.1299991607666
2022-08-30,23.559999465942383
2022-08-31,23.479999542236328
2022-09-01,22.8799991607666
2022-09-02,22.93000030517578
2022-09-06,23.030000686645508
2022-09-07,23.540000915527344
2022-09-08,23.719999313354492
2022-09-09,24.079999923706055
2022-09-12,24.5
2022-09-13,23.3700008392334
2022-09-14,22.450000762939453
2022-09-15,22.25
2022-09-16,22.0
2022-09-19,22.170000076293945
2022-09-20,22.0
2022-09-21,21.780000686645508
2022-09-22,21.040000915527344
2022-09-23,20.520000457763672
2022-09-26,20.520000457763672
2022-09-27,20.899999618530273
2022-09-28,21.329999923706055
2022-09-29,20.75
2022-09-30,20.389999389648438
2022-10-03,20.860000610351562
2022-10-04,21.68000030517578
2022-10-05,21.549999237060547
2022-10-06,21.030000686645508
2022-10-07,20.75
2022-10-10,20.290000915527344
2022-10-11,20.450000762939453
2022-10-12,20.690000534057617
2022-10-13,20.579999923706055
2022-10-14,20.290000915527344
2022-10-17,20.809999465942383
2022-10-18,21.030000686645508
2022-10-19,20.1299991607666
2022-10-20,19.93000030517578
2022-10-21,20.239999771118164
2022-10-24,20.329999923706055
2022-10-25,21.75
2022-10-26,21.399999618530273
2022-10-27,21.420000076293945
2022-10-28,22.049999237060547
2022-10-31,22.059999465942383
2022-11-01,21.790000915527344
2022-11-02,20.68000030517578
2022-11-03,24.15999984741211
2022-11-04,23.34000015258789
2022-11-07,23.209999084472656
2022-11-08,23.200000762939453
2022-11-09,22.93000030517578
2022-11-10,24.40999984741211
2022-11-11,25.020000457763672
2022-11-14,24.510000228881836
2022-11-15,24.600000381469727
2022-11-16,24.209999084472656
2022-11-17,23.59000015258789
2022-11-18,23.25
2022-11-21,23.479999542236328
2022-11-22,23.559999465942383
2022-11-23,23.700000762939453
2022-11-25,23.729999542236328
2022-11-28,23.200000762939453
2022-11-29,23.049999237060547
2022-11-30,23.3700008392334
2022-12-01,23.3799991607666
2022-12-02,23.329999923706055
2022-12-05,23.139999389648438
2022-12-06,22.780000686645508
2022-12-07,22.8799991607666
2022-12-08,22.100000381469727
2022-12-09,22.110000610351562
2022-12-12,22.649999618530273
2022-12-13,22.760000228881836
2022-12-14,22.530000686645508
2022-12-15,21.350000381469727
2022-12-16,20.850000381469727
2022-12-19,20.299999237060547
2022-12-20,20.1200008392334
2022-12-21,20.260000228881836
2022-12-22,19.670000076293945
2022-12-23,19.549999237060547
2022-12-27,19.8700008392334
2022-12-28,20.030000686645508
2022-12-29,20.81999969482422
2022-12-30,20.799999237060547
2023-01-03,21.299999237060547
2023-01-04,21.489999771118164
2023-01-05,21.440000534057617
2023-01-06,21.850000381469727
2023-01-09,21.780000686645508
2023-01-10,22.65999984741211
2023-01-11,23.360000610351562
2023-01-12,23.540000915527344
2023-01-13,23.90999984741211
2023-01-17,23.809999465942383
2023-01-18,23.700000762939453
2023-01-19,23.8799991607666
2023-01-20,24.899999618530273
2023-01-23,25.65999984741211
2023-01-24,25.770000457763672
2023-01-25,25.920000076293945
2023-01-26,26.68000030517578
2023-01-27,26.8799991607666
2023-01-30,26.700000762939453
2023-01-31,27.18000030517578
2023-02-01,27.549999237060547
2023-02-02,28.360000610351562
2023-02-03,27.459999084472656
2023-02-06,27.559999465942383
2023-02-07,27.90999984741211
2023-02-08,27.540000915527344
2023-02-09,27.149999618530273
2023-02-10,27.329999923706055
2023-02-13,28.260000228881836
2023-02-14,29.200000762939453
2023-02-15,29.530000686645508
2023-02-16,28.520000457763672
2023-02-17,28.40999984741211
2023-02-21,28.350000381469727
2023-02-22,28.459999084472656
2023-02-23,28.579999923706055
2023-02-24,28.3799991607666
2023-02-27,28.219999313354492
2023-02-28,28.25
2023-03-01,27.969999313354492
2023-03-02,29.459999084472656
2023-03-03,28.34000015258789
2023-03-06,28.690000534057617
2023-03-07,27.90999984741211
2023-03-08,27.65999984741211
2023-03-09,27.0
2023-03-10,25.739999771118164
2023-03-13,25.739999771118164
2023-03-14,25.93000030517578
2023-03-15,25.700000762939453
2023-03-16,25.719999313354492
2023-03-17,25.360000610351562
2023-03-20,26.399999618530273
2023-03-21,27.860000610351562
2023-03-22,27.309999465942383
2023-03-23,26.18000030517578
2023-03-24,26.420000076293945
2023-03-27,26.950000762939453
2023-03-28,27.299999237060547
2023-03-29,26.799999237060547
2023-03-30,27.170000076293945
2023-03-31,27.8799991607666
2023-04-03,28.020000457763672
2023-04-04,27.8799991607666
2023-04-05,27.049999237060547
2023-04-06,27.0
2023-04-10,27.079999923706055
2023-04-11,27.010000228881836
2023-04-12,26.5
2023-04-13,27.459999084472656
2023-04-14,27.18000030517578
2023-04-17,27.350000381469727
2023-04-18,27.450000762939453
2023-04-19,27.389999389648438
2023-04-20,27.139999389648438
2023-04-21,27.190000534057617
2023-04-24,27.219999313354492
2023-04-25,26.549999237060547
2023-04-26,26.290000915527344
2023-04-27,26.84000015258789
2023-04-28,27.360000610351562
2023-05-01,27.239999771118164
2023-05-02,26.43000030517578
2023-05-03,26.670000076293945
2023-05-04,30.040000915527344
2023-05-05,29.780000686645508
2023-05-08,30.270000457763672
2023-05-09,30.690000534057617
2023-05-10,30.84000015258789
2023-05-11,31.040000915527344
2023-05-12,31.559999465942383
2023-05-15,31.780000686645508
2023-05-16,31.540000915527344
2023-05-17,31.399999618530273
2023-05-18,31.299999237060547
2023-05-19,31.030000686645508
2023-05-22,30.719999313354492
2023-05-23,31.350000381469727
2023-05-24,31.360000610351562
2023-05-25,31.420000076293945
2023-05-26,31.280000686645508
2023-05-30,30.719999313354492
2023-05-31,30.829999923706055
2023-06-01,31.489999771118164
2023-06-02,31.8799991607666
2023-06-05,31.389999389648438
2023-06-06,32.189998626708984
2023-06-07,32.18000030517578
2023-06-08,31.940000534057617
2023-06-09,31.84000015258789
2023-06-12,31.809999465942383
2023-06-13,31.549999237060547
2023-06-14,31.280000686645508
2023-06-15,30.950000762939453
2023-06-16,31.190000534057617
2023-06-20,31.059999465942383
2023-06-21,31.260000228881836
2023-06-22,31.139999389648438
2023-06-23,30.93000030517578
2023-06-26,31.100000381469727
2023-06-27,31.670000076293945
2023-06-28,31.229999542236328
2023-06-29,31.3700008392334
2023-06-30,31.899999618530273
2023-07-03,31.850000381469727
2023-07-05,31.850000381469727
2023-07-06,31.959999084472656
2023-07-07,32.81999969482422
2023-07-10,33.099998474121094
2023-07-11,33.45000076293945
2023-07-12,33.97999954223633
2023-07-13,34.11000061035156
2023-07-14,34.040000915527344
2023-07-17,34.2599983215332
2023-07-18,34.560001373291016
2023-07-19,34.70000076293945
2023-07-20,34.349998474121094
2023-07-21,34.400001525878906
2023-07-24,34.0
2023-07-25,34.290000915527344
2023-07-26,34.4900016784668
2023-07-27,34.33000183105469
2023-07-28,34.529998779296875
2023-07-31,34.91999816894531
2023-08-01,34.93000030517578
2023-08-02,36.93000030517578
2023-08-03,36.900001525878906
2023-08-04,37.0
2023-08-07,36.529998779296875
2023-08-08,35.58000183105469
2023-08-09,34.5
2023-08-10,34.470001220703125
2023-08-11,34.560001373291016
2023-08-14,34.709999084472656
2023-08-15,34.33000183105469
2023-08-16,33.849998474121094
2023-08-17,32.849998474121094
2023-08-18,32.79999923706055
2023-08-21,32.43000030517578
2023-08-22,32.439998626708984
2023-08-23,32.36000061035156
2023-08-24,32.16999816894531
2023-08-25,32.41999816894531
2023-08-28,32.65999984741211
2023-08-29,33.33000183105469
2023-08-30,33.119998931884766
2023-08-31,32.81999969482422
2023-09-01,33.2599983215332
2023-09-05,32.540000915527344
2023-09-06,32.34000015258789
2023-09-07,32.040000915527344
2023-09-08,32.130001068115234
2023-09-11,32.13999938964844
2023-09-12,32.09000015258789
2023-09-13,31.719999313354492
2023-09-14,31.6200008392334
2023-09-15,31.229999542236328
2023-09-18,31.200000762939453
2023-09-19,31.030000686645508
2023-09-20,31.1200008392334
2023-09-21,30.549999237060547
2023-09-22,30.549999237060547
2023-09-25,30.079999923706055
2023-09-26,29.8799991607666
2023-09-27,30.489999771118164
2023-09-28,31.200000762939453
2023-09-29,30.59000015258789
2023-10-02,30.219999313354492
2023-10-03,28.950000762939453
2023-10-04,29.329999923706055
2023-10-05,29.309999465942383
2023-10-06,30.610000610351562
2023-10-09,30.639999389648438
2023-10-10,31.049999237060547
2023-10-11,31.479999542236328
2023-10-12,30.559999465942383
2023-10-13,30.790000915527344
2023-10-16,31.100000381469727
2023-10-17,30.959999084472656
2023-10-18,30.139999389648438
2023-10-19,30.290000915527344
2023-10-20,30.31999969482422
2023-10-23,29.979999542236328
2023-10-24,30.469999313354492
2023-10-25,29.979999542236328
2023-10-26,29.309999465942383
2023-10-27,28.329999923706055
2023-10-30,28.43000030517578
2023-10-31,28.93000030517578
2023-11-01,33.310001373291016
2023-11-02,32.81999969482422
2023-11-03,33.72999954223633
2023-11-06,35.06999969482422
2023-11-07,35.56999969482422
2023-11-08,34.720001220703125
2023-11-09,34.279998779296875
2023-11-10,34.33000183105469
2023-11-13,34.65999984741211
2023-11-14,35.529998779296875
2023-11-15,34.56999969482422
2023-11-16,34.11000061035156
2023-11-17,34.16999816894531
2023-11-20,34.560001373291016
2023-11-21,33.869998931884766
2023-11-22,34.13999938964844
2023-11-24,34.220001220703125
2023-11-27,34.70000076293945
2023-11-28,34.33000183105469
2023-11-29,34.369998931884766
2023-11-30,34.33000183105469
2023-12-01,34.58000183105469
2023-12-04,34.810001373291016
2023-12-05,35.16999816894531
2023-12-06,34.97999954223633
2023-12-07,35.290000915527344
2023-12-08,34.97999954223633
2023-12-11,35.779998779296875
2023-12-12,35.959999084472656
2023-12-13,36.18000030517578
2023-12-14,35.83000183105469
2023-12-15,35.75
2023-12-18,36.209999084472656
2023-12-19,36.81999969482422
2023-12-20,35.79999923706055
2023-12-21,36.16999816894531
2023-12-22,36.060001373291016
2023-12-26,35.88999938964844
2023-12-27,35.5099983215332
2023-12-28,35.33000183105469
2023-12-29,35.220001220703125
2024-01-02,34.099998474121094
2024-01-03,33.20000076293945
2024-01-04,33.5099983215332
2024-01-05,33.029998779296875
2024-01-08,32.970001220703125
2024-01-09,32.7599983215332
2024-01-10,32.90999984741211
2024-01-11,32.790000915527344
2024-01-12,32.849998474121094
2024-01-16,32.88999938964844
2024-01-17,32.7400016784668
2024-01-18,33.15999984741211
2024-01-19,33.33000183105469
2024-01-22,33.220001220703125
2024-01-23,33.130001068115234
2024-01-24,33.380001068115234
2024-01-25,33.34000015258789
2024-01-26,33.43000030517578
2024-01-29,33.599998474121094
2024-01-30,33.47999954223633
2024-01-31,32.7599983215332
2024-02-01,33.16999816894531
2024-02-02,33.04999923706055
2024-02-05,32.400001525878906
2024-02-06,32.369998931884766
2024-02-07,32.029998779296875
2024-02-08,32.47999954223633
2024-02-09,33.04999923706055
2024-02-12,33.61000061035156
2024-02-13,33.099998474121094
2024-02-14,33.63999938964844
2024-02-15,33.18000030517578
2024-02-16,33.13999938964844
2024-02-20,32.290000915527344
2024-02-21,32.529998779296875
2024-02-22,32.4900016784668
2024-02-23,32.97999954223633
2024-02-26,32.869998931884766
2024-02-27,33.029998779296875
2024-02-28,31.1200008392334
2024-02-29,31.360000610351562
2024-03-01,31.139999389648438
2024-03-04,30.770000457763672
2024-03-05,30.149999618530273
2024-03-06,30.540000915527344
2024-03-07,31.40999984741211
2024-03-08,31.5
2024-03-11,31.649999618530273
2024-03-12,31.65999984741211
2024-03-13,31.899999618530273
2024-03-14,30.43000030517578
2024-03-15,30.670000076293945
2024-03-18,30.3700008392334
2024-03-19,30.729999542236328
2024-03-20,31.190000534057617
2024-03-21,31.65999984741211
2024-03-22,31.950000762939453
2024-03-25,31.799999237060547
2024-03-26,31.690000534057617
2024-03-27,32.310001373291016
2024-03-28,32.58000183105469
2024-04-01,32.040000915527344
2024-04-02,31.809999465942383
2024-04-03,31.31999969482422
2024-04-04,30.809999465942383
2024-04-05,30.75
2024-04-08,30.93000030517578
2024-04-09,31.010000228881836
2024-04-10,30.260000228881836
2024-04-11,30.440000534057617
2024-04-12,30.31999969482422
2024-04-15,30.209999084472656
2024-04-16,29.950000762939453
2024-04-17,29.59000015258789
2024-04-18,30.010000228881836
2024-04-19,30.469999313354492
2024-04-22,30.81999969482422
2024-04-23,31.049999237060547
2024-04-24,30.920000076293945
2024-04-25,30.690000534057617
2024-04-26,31.049999237060547
2024-04-29,31.280000686645508
2024-04-30,30.690000534057617
2024-05-01,30.760000228881836
2024-05-02,34.02000045776367
2024-05-03,34.650001525878906
2024-05-06,35.95000076293945
2024-05-07,35.939998626708984
2024-05-08,36.119998931884766
2024-05-09,36.650001525878906
2024-05-10,36.150001525878906
2024-05-13,36.2599983215332
2024-05-14,36.810001373291016
2024-05-15,36.59000015258789
2024-05-16,35.970001220703125
2024-05-17,35.90999984741211
2024-05-20,35.470001220703125
2024-05-21,35.61000061035156
2024-05-22,35.45000076293945
2024-05-23,34.84000015258789
2024-05-24,35.189998626708984
2024-05-28,34.97999954223633
2024-05-29,34.63999938964844
2024-05-30,34.869998931884766
2024-05-31,35.369998931884766
2024-06-03,35.5
2024-06-04,36.599998474121094
2024-06-05,37.540000915527344
2024-06-06,36.47999954223633
2024-06-07,35.43000030517578
2024-06-10,34.970001220703125
2024-06-11,34.56999969482422
2024-06-12,35.06999969482422
2024-06-13,34.9900016784668
2024-06-14,34.88999938964844
2024-06-17,35.189998626708984
2024-06-18,35.310001373291016
2024-06-20,35.47999954223633
2024-06-21,35.5
2024-06-24,35.779998779296875
2024-06-25,35.09000015258789
2024-06-26,33.90999984741211
2024-06-27,33.79999923706055
2024-06-28,33.790000915527344
2024-07-01,33.38999938964844
2024-07-02,34.119998931884766
2024-07-03,34.4900016784668
2024-07-05,33.93000030517578
2024-07-08,33.540000915527344
2024-07-09,33.0099983215332
2024-07-10,33.709999084472656
2024-07-11,34.900001525878906
2024-07-12,34.75
2024-07-15,35.779998779296875
2024-07-16,37.810001373291016
2024-07-17,37.599998474121094
2024-07-18,37.04999923706055
2024-07-19,36.68000030517578
2024-07-22,37.349998474121094
2024-07-23,37.599998474121094
2024-07-24,36.599998474121094
2024-07-25,36.91999816894531
2024-07-26,38.16999816894531
2024-07-29,39.529998779296875
2024-07-30,39.689998626708984
2024-07-31,39.459999084472656
2024-08-01,44.5
2024-08-02,44.0
2024-08-05,43.68000030517578
2024-08-06,44.709999084472656
2024-08-07,43.83000183105469
2024-08-08,44.709999084472656
2024-08-09,44.83000183105469
2024-08-12,45.15999984741211
2024-08-13,46.0
2024-08-14,46.09000015258789
2024-08-15,46.630001068115234
2024-08-16,46.349998474121094
2024-08-19,46.689998626708984
2024-08-20,47.2599983215332
2024-08-21,48.220001220703125
2024-08-22,47.2400016784668
2024-08-23,48.52000045776367
2024-08-26,48.4900016784668
2024-08-27,48.599998474121094
2024-08-28,47.540000915527344
2024-08-29,47.54999923706055
2024-08-30,48.08000183105469
2024-09-03,47.689998626708984
2024-09-04,47.9900016784668
2024-09-05,47.880001068115234
2024-09-06,47.59000015258789
2024-09-09,47.470001220703125
2024-09-10,47.630001068115234
2024-09-11,47.75
2024-09-12,47.630001068115234
2024-09-13,47.75
2024-09-16,48.38999938964844
2024-09-17,48.790000915527344
2024-09-18,48.41999816894531
2024-09-19,48.880001068115234
2024-09-20,48.54999923706055
2024-09-23,47.279998779296875
2024-09-24,48.220001220703125
2024-09-25,48.540000915527344
2024-09-26,48.349998474121094
2024-09-27,48.619998931884766
2024-09-30,47.9900016784668
2024-10-01,47.11000061035156
2024-10-02,46.709999084472656
2024-10-03,46.95000076293945
2024-10-04,47.779998779296875
2024-10-07,47.650001525878906
2024-10-08,47.86000061035156
2024-10-09,48.130001068115234
2024-10-10,48.77000045776367
2024-10-11,49.59000015258789
2024-10-14,51.09000015258789
2024-10-15,51.369998931884766
2024-10-16,51.380001068115234
2024-10-17,52.4900016784668
2024-10-18,52.529998779296875
2024-10-21,51.130001068115234
2024-10-22,49.939998626708984
2024-10-23,50.0099983215332
2024-10-24,50.209999084472656
2024-10-25,49.970001220703125
2024-10-28,49.5099983215332
2024-10-29,49.7400016784668
2024-10-30,51.56999969482422
2024-10-31,49.689998626708984
2024-11-01,49.52000045776367
2024-11-04,52.93000030517578
2024-11-05,54.81999969482422
2024-11-06,57.34000015258789
2024-11-07,56.9900016784668
2024-11-08,58.38999938964844
2024-11-11,57.7599983215332
2024-11-12,56.779998779296875
2024-11-13,56.529998779296875
2024-11-14,55.560001373291016
2024-11-15,54.869998931884766
2024-11-18,54.290000915527344
2024-11-19,54.099998474121094
2024-11-20,56.31999969482422
2024-11-21,57.439998626708984
