Date,MTSI
2023-01-05,62.0099983215332
2023-01-06,64.91000366210938
2023-01-09,65.80999755859375
2023-01-10,65.83000183105469
2023-01-11,64.0
2023-01-12,63.119998931884766
2023-01-13,64.16999816894531
2023-01-17,64.7300033569336
2023-01-18,65.44999694824219
2023-01-19,61.68000030517578
2023-01-20,62.47999954223633
2023-01-23,65.98999786376953
2023-01-24,66.19000244140625
2023-01-25,66.58999633789062
2023-01-26,68.18000030517578
2023-01-27,68.23999786376953
2023-01-30,65.87999725341797
2023-01-31,67.0199966430664
2023-02-01,68.52999877929688
2023-02-02,66.5199966430664
2023-02-03,65.98999786376953
2023-02-06,65.88999938964844
2023-02-07,68.61000061035156
2023-02-08,67.4000015258789
2023-02-09,67.51000213623047
2023-02-10,66.20999908447266
2023-02-13,67.7300033569336
2023-02-14,67.72000122070312
2023-02-15,67.98999786376953
2023-02-16,67.86000061035156
2023-02-17,67.94999694824219
2023-02-21,65.1500015258789
2023-02-22,65.19999694824219
2023-02-23,67.33999633789062
2023-02-24,67.06999969482422
2023-02-27,68.11000061035156
2023-02-28,68.54000091552734
2023-03-01,68.83000183105469
2023-03-02,69.86000061035156
2023-03-03,71.30000305175781
2023-03-06,70.44999694824219
2023-03-07,70.48999786376953
2023-03-08,72.37000274658203
2023-03-09,72.0
2023-03-10,70.0
2023-03-13,68.91000366210938
2023-03-14,70.75
2023-03-15,68.58000183105469
2023-03-16,70.31999969482422
2023-03-17,68.87999725341797
2023-03-20,71.22000122070312
2023-03-21,71.7699966430664
2023-03-22,69.91999816894531
2023-03-23,70.9000015258789
2023-03-24,70.13999938964844
2023-03-27,70.20999908447266
2023-03-28,67.73999786376953
2023-03-29,69.47000122070312
2023-03-30,69.58000183105469
2023-03-31,70.83999633789062
2023-04-03,70.0999984741211
2023-04-04,66.5999984741211
2023-04-05,65.58000183105469
2023-04-06,63.86000061035156
2023-04-10,65.62999725341797
2023-04-11,64.81999969482422
2023-04-12,63.380001068115234
2023-04-13,64.05999755859375
2023-04-14,63.189998626708984
2023-04-17,63.66999816894531
2023-04-18,63.15999984741211
2023-04-19,63.189998626708984
2023-04-20,62.91999816894531
2023-04-21,63.189998626708984
2023-04-24,63.029998779296875
2023-04-25,59.630001068115234
2023-04-26,59.540000915527344
2023-04-27,57.720001220703125
2023-04-28,58.34000015258789
2023-05-01,58.43000030517578
2023-05-02,57.2599983215332
2023-05-03,57.040000915527344
2023-05-04,54.849998474121094
2023-05-05,56.41999816894531
2023-05-08,54.95000076293945
2023-05-09,53.810001373291016
2023-05-10,55.77000045776367
2023-05-11,55.52000045776367
2023-05-12,55.630001068115234
2023-05-15,57.13999938964844
2023-05-16,57.13999938964844
2023-05-17,59.29999923706055
2023-05-18,59.689998626708984
2023-05-19,59.18000030517578
2023-05-22,59.68000030517578
2023-05-23,58.599998474121094
2023-05-24,57.04999923706055
2023-05-25,58.349998474121094
2023-05-26,61.099998474121094
2023-05-30,60.09000015258789
2023-05-31,59.83000183105469
2023-06-01,61.189998626708984
2023-06-02,61.22999954223633
2023-06-05,59.15999984741211
2023-06-06,59.2599983215332
2023-06-07,60.380001068115234
2023-06-08,60.470001220703125
2023-06-09,59.88999938964844
2023-06-12,61.459999084472656
2023-06-13,62.13999938964844
2023-06-14,62.0
2023-06-15,61.459999084472656
2023-06-16,60.900001525878906
2023-06-20,61.959999084472656
2023-06-21,60.34000015258789
2023-06-22,60.58000183105469
2023-06-23,59.279998779296875
2023-06-26,60.810001373291016
2023-06-27,63.060001373291016
2023-06-28,62.52000045776367
2023-06-29,63.790000915527344
2023-06-30,65.52999877929688
2023-07-03,65.1500015258789
2023-07-05,63.13999938964844
2023-07-06,61.689998626708984
2023-07-07,61.97999954223633
2023-07-10,64.08999633789062
2023-07-11,64.79000091552734
2023-07-12,66.91000366210938
2023-07-13,68.27999877929688
2023-07-14,65.47000122070312
2023-07-17,66.37999725341797
2023-07-18,65.51000213623047
2023-07-19,65.9800033569336
2023-07-20,64.37999725341797
2023-07-21,65.41999816894531
2023-07-24,65.91000366210938
2023-07-25,68.05999755859375
2023-07-26,67.72000122070312
2023-07-27,68.06999969482422
2023-07-28,68.91000366210938
2023-07-31,69.91999816894531
2023-08-01,69.4800033569336
2023-08-02,67.26000213623047
2023-08-03,74.75
2023-08-04,74.56999969482422
2023-08-07,77.36000061035156
2023-08-08,75.81999969482422
2023-08-09,75.44000244140625
2023-08-10,74.9000015258789
2023-08-11,74.37000274658203
2023-08-14,76.80999755859375
2023-08-15,76.5
2023-08-16,73.4000015258789
2023-08-17,71.44999694824219
2023-08-18,71.91000366210938
2023-08-21,72.41000366210938
2023-08-22,77.62999725341797
2023-08-23,80.0199966430664
2023-08-24,79.63999938964844
2023-08-25,80.04000091552734
2023-08-28,80.58000183105469
2023-08-29,81.56999969482422
2023-08-30,82.97000122070312
2023-08-31,84.55999755859375
2023-09-01,83.12000274658203
2023-09-05,81.04000091552734
2023-09-06,82.12000274658203
2023-09-07,80.44999694824219
2023-09-08,79.38999938964844
2023-09-11,79.02999877929688
2023-09-12,78.43000030517578
2023-09-13,78.9000015258789
2023-09-14,80.01000213623047
2023-09-15,77.95999908447266
2023-09-18,77.44999694824219
2023-09-19,77.2300033569336
2023-09-20,77.55999755859375
2023-09-21,76.63999938964844
2023-09-22,77.88999938964844
2023-09-25,78.83000183105469
2023-09-26,78.31999969482422
2023-09-27,80.5199966430664
2023-09-28,82.1500015258789
2023-09-29,81.58000183105469
2023-10-02,81.73999786376953
2023-10-03,80.55999755859375
2023-10-04,81.06999969482422
2023-10-05,78.80000305175781
2023-10-06,81.69999694824219
2023-10-09,82.16000366210938
2023-10-10,82.70999908447266
2023-10-11,83.08999633789062
2023-10-12,82.69000244140625
2023-10-13,79.68000030517578
2023-10-16,80.20999908447266
2023-10-17,79.30000305175781
2023-10-18,78.30999755859375
2023-10-19,76.66000366210938
2023-10-20,75.33999633789062
2023-10-23,73.68000030517578
2023-10-24,74.95999908447266
2023-10-25,72.11000061035156
2023-10-26,70.81999969482422
2023-10-27,72.0
2023-10-30,70.23999786376953
2023-10-31,70.54000091552734
2023-11-01,70.61000061035156
2023-11-02,72.75
2023-11-03,75.04000091552734
2023-11-06,73.7300033569336
2023-11-07,73.91999816894531
2023-11-08,73.01000213623047
2023-11-09,72.41000366210938
2023-11-10,77.0999984741211
2023-11-13,78.33000183105469
2023-11-14,81.93000030517578
2023-11-15,81.91000366210938
2023-11-16,81.06999969482422
2023-11-17,83.08999633789062
2023-11-20,84.02999877929688
2023-11-21,82.79000091552734
2023-11-22,84.19999694824219
2023-11-24,84.37999725341797
2023-11-27,84.66999816894531
2023-11-28,82.94000244140625
2023-11-29,83.52999877929688
2023-11-30,83.9800033569336
2023-12-01,85.41000366210938
2023-12-04,85.0999984741211
2023-12-05,84.86000061035156
2023-12-06,84.16999816894531
2023-12-07,84.80999755859375
2023-12-08,86.37999725341797
2023-12-11,87.69999694824219
2023-12-12,88.12999725341797
2023-12-13,89.94000244140625
2023-12-14,92.08999633789062
2023-12-15,92.88999938964844
2023-12-18,92.98999786376953
2023-12-19,94.0199966430664
2023-12-20,91.6500015258789
2023-12-21,94.05000305175781
2023-12-22,94.36000061035156
2023-12-26,95.51000213623047
2023-12-27,95.30000305175781
2023-12-28,94.45999908447266
2023-12-29,92.94999694824219
2024-01-02,90.27999877929688
2024-01-03,85.72000122070312
2024-01-04,82.75
2024-01-05,81.83000183105469
2024-01-08,84.66000366210938
2024-01-09,83.63999938964844
2024-01-10,84.08000183105469
2024-01-11,83.70999908447266
2024-01-12,84.25
2024-01-16,86.16999816894531
2024-01-17,85.06999969482422
2024-01-18,88.87999725341797
2024-01-19,90.30999755859375
2024-01-22,92.5199966430664
2024-01-23,91.66999816894531
2024-01-24,89.83000183105469
2024-01-25,89.68000030517578
2024-01-26,87.37000274658203
2024-01-29,89.5999984741211
2024-01-30,88.08000183105469
2024-01-31,86.2300033569336
2024-02-01,84.04000091552734
2024-02-02,80.26000213623047
2024-02-05,81.2699966430664
2024-02-06,79.91999816894531
2024-02-07,80.81999969482422
2024-02-08,82.44999694824219
2024-02-09,83.61000061035156
2024-02-12,85.02999877929688
2024-02-13,84.20999908447266
2024-02-14,85.9000015258789
2024-02-15,86.20999908447266
2024-02-16,85.62999725341797
2024-02-20,83.75
2024-02-21,84.73999786376953
2024-02-22,87.5199966430664
2024-02-23,86.52999877929688
2024-02-26,87.7300033569336
2024-02-27,85.81999969482422
2024-02-28,86.08999633789062
2024-02-29,88.33000183105469
2024-03-01,92.68000030517578
2024-03-04,94.05000305175781
2024-03-05,90.9000015258789
2024-03-06,94.20999908447266
2024-03-07,98.51000213623047
2024-03-08,93.4800033569336
2024-03-11,92.8499984741211
2024-03-12,93.26000213623047
2024-03-13,91.3499984741211
2024-03-14,89.93000030517578
2024-03-15,89.48999786376953
2024-03-18,91.08000183105469
2024-03-19,91.0
2024-03-20,94.25
2024-03-21,98.27999877929688
2024-03-22,98.06999969482422
2024-03-25,96.80999755859375
2024-03-26,94.94000244140625
2024-03-27,95.54000091552734
2024-03-28,95.63999938964844
2024-04-01,97.62000274658203
2024-04-02,99.08000183105469
2024-04-03,101.43000030517578
2024-04-04,98.55999755859375
2024-04-05,100.66999816894531
2024-04-08,101.4000015258789
2024-04-09,102.77999877929688
2024-04-10,99.45999908447266
2024-04-11,102.4800033569336
2024-04-12,98.4000015258789
2024-04-15,97.51000213623047
2024-04-16,99.8499984741211
2024-04-17,96.38999938964844
2024-04-18,95.16000366210938
2024-04-19,92.80999755859375
2024-04-22,95.58000183105469
2024-04-23,98.80000305175781
2024-04-24,100.72000122070312
2024-04-25,100.58000183105469
2024-04-26,101.70999908447266
2024-04-29,104.0
2024-04-30,101.94999694824219
2024-05-01,99.12000274658203
2024-05-02,98.9800033569336
2024-05-03,102.8499984741211
2024-05-06,103.51000213623047
2024-05-07,103.0
2024-05-08,101.43000030517578
2024-05-09,101.38999938964844
2024-05-10,101.94000244140625
2024-05-13,102.61000061035156
2024-05-14,102.87999725341797
2024-05-15,103.37000274658203
2024-05-16,101.5999984741211
2024-05-17,100.8499984741211
2024-05-20,102.37999725341797
2024-05-21,102.36000061035156
2024-05-22,101.16000366210938
2024-05-23,101.43000030517578
2024-05-24,102.33000183105469
2024-05-28,104.52999877929688
2024-05-29,101.97000122070312
2024-05-30,101.2300033569336
2024-05-31,101.13999938964844
2024-06-03,101.93000030517578
2024-06-04,99.58999633789062
2024-06-05,102.44000244140625
2024-06-06,102.87000274658203
2024-06-07,101.4000015258789
2024-06-10,102.20999908447266
2024-06-11,102.62999725341797
2024-06-12,105.26000213623047
2024-06-13,104.79000091552734
2024-06-14,104.23999786376953
2024-06-17,107.05999755859375
2024-06-18,107.18000030517578
2024-06-20,105.0
2024-06-21,105.7699966430664
2024-06-24,106.44999694824219
2024-06-25,106.0999984741211
2024-06-26,108.2300033569336
2024-06-27,109.6500015258789
2024-06-28,111.47000122070312
2024-07-01,110.36000061035156
2024-07-02,111.76000213623047
2024-07-03,111.91999816894531
2024-07-05,114.11000061035156
2024-07-08,118.0999984741211
2024-07-09,115.81999969482422
2024-07-10,115.72000122070312
2024-07-11,114.12999725341797
2024-07-12,112.80999755859375
2024-07-15,113.6500015258789
2024-07-16,117.30000305175781
2024-07-17,107.63999938964844
2024-07-18,104.94999694824219
2024-07-19,104.2699966430664
2024-07-22,106.72000122070312
2024-07-23,106.5
2024-07-24,101.58999633789062
2024-07-25,97.77999877929688
2024-07-26,100.16000366210938
2024-07-29,99.54000091552734
2024-07-30,95.9800033569336
2024-07-31,100.91999816894531
2024-08-01,99.6500015258789
2024-08-02,97.12999725341797
2024-08-05,96.05000305175781
2024-08-06,97.19000244140625
2024-08-07,95.93000030517578
2024-08-08,100.87999725341797
2024-08-09,101.41000366210938
2024-08-12,101.56999969482422
2024-08-13,102.94000244140625
2024-08-14,102.66000366210938
2024-08-15,106.0
2024-08-16,106.30999755859375
2024-08-19,106.20999908447266
2024-08-20,105.58000183105469
2024-08-21,106.62999725341797
2024-08-22,104.5
2024-08-23,107.0
2024-08-26,104.36000061035156
2024-08-27,104.52999877929688
2024-08-28,105.4800033569336
2024-08-29,109.33000183105469
2024-08-30,109.2300033569336
2024-09-03,97.97000122070312
2024-09-04,100.05999755859375
2024-09-05,99.05999755859375
2024-09-06,95.66999816894531
2024-09-09,97.12000274658203
2024-09-10,96.55000305175781
2024-09-11,101.37999725341797
2024-09-12,101.13999938964844
2024-09-13,101.44999694824219
2024-09-16,100.94000244140625
2024-09-17,101.54000091552734
2024-09-18,100.01000213623047
2024-09-19,105.56999969482422
2024-09-20,103.69999694824219
2024-09-23,107.0199966430664
2024-09-24,106.23999786376953
2024-09-25,106.13999938964844
2024-09-26,113.26000213623047
2024-09-27,111.5199966430664
2024-09-30,111.26000213623047
2024-10-01,107.0
2024-10-02,108.56999969482422
2024-10-03,108.0999984741211
2024-10-04,110.22000122070312
2024-10-07,109.79000091552734
2024-10-08,112.80000305175781
2024-10-09,114.26000213623047
2024-10-10,113.95999908447266
2024-10-11,116.16999816894531
2024-10-14,116.63999938964844
2024-10-15,113.41999816894531
2024-10-16,113.66999816894531
2024-10-17,112.66999816894531
2024-10-18,113.80000305175781
2024-10-21,114.08000183105469
2024-10-22,113.79000091552734
2024-10-23,115.56999969482422
2024-10-24,116.9800033569336
2024-10-25,121.69999694824219
2024-10-28,117.54000091552734
2024-10-29,119.58000183105469
2024-10-30,117.80999755859375
2024-10-31,112.4000015258789
2024-11-01,112.6500015258789
2024-11-04,113.80000305175781
2024-11-05,116.69000244140625
2024-11-06,121.91999816894531
2024-11-07,139.13999938964844
2024-11-08,137.86000061035156
2024-11-11,134.49000549316406
2024-11-12,131.86000061035156
2024-11-13,128.7100067138672
2024-11-14,126.76000213623047
2024-11-15,123.0
2024-11-18,123.2300033569336
2024-11-19,125.27999877929688
2024-11-20,127.55999755859375
2024-11-21,131.3300018310547
