Date,NSIT
2023-02-28,133.9199981689453
2023-03-01,134.38999938964844
2023-03-02,136.36000061035156
2023-03-03,136.97999572753906
2023-03-06,136.2100067138672
2023-03-07,136.22999572753906
2023-03-08,137.10000610351562
2023-03-09,137.11000061035156
2023-03-10,134.36000061035156
2023-03-13,135.0399932861328
2023-03-14,138.36000061035156
2023-03-15,136.19000244140625
2023-03-16,139.47999572753906
2023-03-17,138.00999450683594
2023-03-20,138.6999969482422
2023-03-21,138.49000549316406
2023-03-22,137.60000610351562
2023-03-23,138.77000427246094
2023-03-24,139.36000061035156
2023-03-27,140.0
2023-03-28,140.0
2023-03-29,140.0
2023-03-30,139.52999877929688
2023-03-31,142.9600067138672
2023-04-03,143.57000732421875
2023-04-04,144.5399932861328
2023-04-05,143.55999755859375
2023-04-06,143.3800048828125
2023-04-10,143.72000122070312
2023-04-11,142.36000061035156
2023-04-12,137.1699981689453
2023-04-13,137.3300018310547
2023-04-14,137.85000610351562
2023-04-17,137.92999267578125
2023-04-18,139.0399932861328
2023-04-19,127.04000091552734
2023-04-20,127.94999694824219
2023-04-21,120.61000061035156
2023-04-24,120.47000122070312
2023-04-25,119.61000061035156
2023-04-26,118.79000091552734
2023-04-27,119.4000015258789
2023-04-28,120.94999694824219
2023-05-01,121.62999725341797
2023-05-02,119.37999725341797
2023-05-03,123.72000122070312
2023-05-04,124.2300033569336
2023-05-05,124.77999877929688
2023-05-08,124.08000183105469
2023-05-09,123.77999877929688
2023-05-10,125.9000015258789
2023-05-11,124.55000305175781
2023-05-12,123.93000030517578
2023-05-15,123.66999816894531
2023-05-16,123.72000122070312
2023-05-17,127.5999984741211
2023-05-18,129.5
2023-05-19,130.8300018310547
2023-05-22,132.4499969482422
2023-05-23,131.67999267578125
2023-05-24,131.02999877929688
2023-05-25,132.94000244140625
2023-05-26,135.72000122070312
2023-05-30,136.08999633789062
2023-05-31,135.22000122070312
2023-06-01,134.85000610351562
2023-06-02,136.94000244140625
2023-06-05,135.86000061035156
2023-06-06,137.8800048828125
2023-06-07,141.10000610351562
2023-06-08,142.94000244140625
2023-06-09,144.11000061035156
2023-06-12,146.32000732421875
2023-06-13,145.6199951171875
2023-06-14,144.6300048828125
2023-06-15,144.35000610351562
2023-06-16,144.00999450683594
2023-06-20,142.9600067138672
2023-06-21,143.61000061035156
2023-06-22,143.49000549316406
2023-06-23,142.33999633789062
2023-06-26,142.36000061035156
2023-06-27,143.30999755859375
2023-06-28,143.42999267578125
2023-06-29,145.97000122070312
2023-06-30,146.33999633789062
2023-07-03,146.3800048828125
2023-07-05,144.5
2023-07-06,143.42999267578125
2023-07-07,143.30999755859375
2023-07-10,146.97000122070312
2023-07-11,147.7100067138672
2023-07-12,149.0399932861328
2023-07-13,151.02000427246094
2023-07-14,149.25
2023-07-17,150.25999450683594
2023-07-18,150.27000427246094
2023-07-19,149.22000122070312
2023-07-20,148.77000427246094
2023-07-21,147.61000061035156
2023-07-24,147.97000122070312
2023-07-25,148.9199981689453
2023-07-26,148.39999389648438
2023-07-27,145.9600067138672
2023-07-28,144.92999267578125
2023-07-31,146.69000244140625
2023-08-01,146.3800048828125
2023-08-02,145.7899932861328
2023-08-03,139.16000366210938
2023-08-04,142.5399932861328
2023-08-07,144.33999633789062
2023-08-08,143.92999267578125
2023-08-09,144.07000732421875
2023-08-10,144.52000427246094
2023-08-11,146.0500030517578
2023-08-14,148.47999572753906
2023-08-15,148.83999633789062
2023-08-16,147.82000732421875
2023-08-17,148.86000061035156
2023-08-18,150.11000061035156
2023-08-21,149.50999450683594
2023-08-22,151.0
2023-08-23,153.11000061035156
2023-08-24,152.25
2023-08-25,152.60000610351562
2023-08-28,155.85000610351562
2023-08-29,158.25999450683594
2023-08-30,158.97000122070312
2023-08-31,160.08999633789062
2023-09-01,159.1999969482422
2023-09-05,153.42999267578125
2023-09-06,153.42999267578125
2023-09-07,152.64999389648438
2023-09-08,152.27999877929688
2023-09-11,150.88999938964844
2023-09-12,150.39999389648438
2023-09-13,150.74000549316406
2023-09-14,151.66000366210938
2023-09-15,149.5500030517578
2023-09-18,149.97999572753906
2023-09-19,149.3300018310547
2023-09-20,150.00999450683594
2023-09-21,149.00999450683594
2023-09-22,148.8000030517578
2023-09-25,147.6300048828125
2023-09-26,145.25999450683594
2023-09-27,145.22000122070312
2023-09-28,147.3300018310547
2023-09-29,145.5
2023-10-02,144.8300018310547
2023-10-03,143.0
2023-10-04,143.33999633789062
2023-10-05,142.3000030517578
2023-10-06,143.92999267578125
2023-10-09,145.27000427246094
2023-10-10,147.9600067138672
2023-10-11,148.88999938964844
2023-10-12,148.85000610351562
2023-10-13,147.5
2023-10-16,149.41000366210938
2023-10-17,151.25
2023-10-18,149.83999633789062
2023-10-19,144.63999938964844
2023-10-20,144.1699981689453
2023-10-23,141.19000244140625
2023-10-24,141.50999450683594
2023-10-25,141.39999389648438
2023-10-26,141.41000366210938
2023-10-27,141.97000122070312
2023-10-30,141.27999877929688
2023-10-31,143.3000030517578
2023-11-01,144.49000549316406
2023-11-02,143.02999877929688
2023-11-03,147.75
2023-11-06,147.8800048828125
2023-11-07,146.5
2023-11-08,144.72000122070312
2023-11-09,142.9499969482422
2023-11-10,143.91000366210938
2023-11-13,143.6199951171875
2023-11-14,147.39999389648438
2023-11-15,151.9199981689453
2023-11-16,150.1199951171875
2023-11-17,149.07000732421875
2023-11-20,150.17999267578125
2023-11-21,149.85000610351562
2023-11-22,149.8800048828125
2023-11-24,150.02999877929688
2023-11-27,149.49000549316406
2023-11-28,148.80999755859375
2023-11-29,148.6999969482422
2023-11-30,151.4199981689453
2023-12-01,159.47000122070312
2023-12-04,166.44000244140625
2023-12-05,171.25
2023-12-06,168.13999938964844
2023-12-07,170.00999450683594
2023-12-08,172.3699951171875
2023-12-11,175.72999572753906
2023-12-12,174.9499969482422
2023-12-13,180.22000122070312
2023-12-14,180.8800048828125
2023-12-15,182.8800048828125
2023-12-18,183.1300048828125
2023-12-19,183.64999389648438
2023-12-20,179.60000610351562
2023-12-21,178.92999267578125
2023-12-22,177.3699951171875
2023-12-26,178.16000366210938
2023-12-27,177.60000610351562
2023-12-28,177.9499969482422
2023-12-29,177.19000244140625
2024-01-02,176.75
2024-01-03,177.85000610351562
2024-01-04,176.22000122070312
2024-01-05,173.82000732421875
2024-01-08,176.64999389648438
2024-01-09,177.69000244140625
2024-01-10,180.5500030517578
2024-01-11,181.25999450683594
2024-01-12,183.24000549316406
2024-01-16,182.64999389648438
2024-01-17,181.30999755859375
2024-01-18,183.61000061035156
2024-01-19,185.88999938964844
2024-01-22,191.66000366210938
2024-01-23,187.99000549316406
2024-01-24,185.08999633789062
2024-01-25,183.7100067138672
2024-01-26,184.7899932861328
2024-01-29,186.22000122070312
2024-01-30,188.5
2024-01-31,184.74000549316406
2024-02-01,187.69000244140625
2024-02-02,186.92999267578125
2024-02-05,183.69000244140625
2024-02-06,185.35000610351562
2024-02-07,184.22999572753906
2024-02-08,189.44000244140625
2024-02-09,192.10000610351562
2024-02-12,193.35000610351562
2024-02-13,189.2100067138672
2024-02-14,192.61000061035156
2024-02-15,182.74000549316406
2024-02-16,179.5800018310547
2024-02-20,182.66000366210938
2024-02-21,182.7100067138672
2024-02-22,184.77999877929688
2024-02-23,185.4499969482422
2024-02-26,183.75
2024-02-27,183.49000549316406
2024-02-28,186.3699951171875
2024-02-29,188.0
2024-03-01,188.57000732421875
2024-03-04,190.24000549316406
2024-03-05,185.39999389648438
2024-03-06,186.22999572753906
2024-03-07,187.0
2024-03-08,186.25
2024-03-11,186.32000732421875
2024-03-12,185.85000610351562
2024-03-13,185.1300048828125
2024-03-14,184.41000366210938
2024-03-15,185.94000244140625
2024-03-18,184.30999755859375
2024-03-19,183.88999938964844
2024-03-20,184.13999938964844
2024-03-21,187.08999633789062
2024-03-22,185.3699951171875
2024-03-25,182.47999572753906
2024-03-26,182.63999938964844
2024-03-27,186.14999389648438
2024-03-28,185.52000427246094
2024-04-01,186.0
2024-04-02,183.1199951171875
2024-04-03,185.1199951171875
2024-04-04,185.6199951171875
2024-04-05,185.8300018310547
2024-04-08,186.3699951171875
2024-04-09,186.3000030517578
2024-04-10,182.57000732421875
2024-04-11,184.07000732421875
2024-04-12,182.6699981689453
2024-04-15,182.1999969482422
2024-04-16,182.1199951171875
2024-04-17,180.85000610351562
2024-04-18,181.0
2024-04-19,182.5800018310547
2024-04-22,182.97000122070312
2024-04-23,186.27000427246094
2024-04-24,184.36000061035156
2024-04-25,182.57000732421875
2024-04-26,182.75
2024-04-29,183.57000732421875
2024-04-30,182.57000732421875
2024-05-01,173.22000122070312
2024-05-02,178.4199981689453
2024-05-03,193.74000549316406
2024-05-06,199.9199981689453
2024-05-07,200.1300048828125
2024-05-08,200.33999633789062
2024-05-09,203.92999267578125
2024-05-10,206.27999877929688
2024-05-13,203.72999572753906
2024-05-14,205.19000244140625
2024-05-15,210.33999633789062
2024-05-16,209.08999633789062
2024-05-17,206.7899932861328
2024-05-20,209.08999633789062
2024-05-21,208.3699951171875
2024-05-22,207.1199951171875
2024-05-23,208.02999877929688
2024-05-24,208.35000610351562
2024-05-28,205.6199951171875
2024-05-29,195.99000549316406
2024-05-30,195.17999267578125
2024-05-31,195.5
2024-06-03,197.16000366210938
2024-06-04,195.00999450683594
2024-06-05,197.39999389648438
2024-06-06,197.99000549316406
2024-06-07,199.60000610351562
2024-06-10,195.6300048828125
2024-06-11,196.33999633789062
2024-06-12,197.6199951171875
2024-06-13,198.38999938964844
2024-06-14,197.33999633789062
2024-06-17,201.4600067138672
2024-06-18,205.02999877929688
2024-06-20,203.30999755859375
2024-06-21,201.77000427246094
2024-06-24,202.72000122070312
2024-06-25,199.25
2024-06-26,197.89999389648438
2024-06-27,196.67999267578125
2024-06-28,198.36000061035156
2024-07-01,198.08999633789062
2024-07-02,200.35000610351562
2024-07-03,199.63999938964844
2024-07-05,196.6699981689453
2024-07-08,198.27999877929688
2024-07-09,194.83999633789062
2024-07-10,196.4600067138672
2024-07-11,201.77999877929688
2024-07-12,203.17999267578125
2024-07-15,208.52000427246094
2024-07-16,217.7899932861328
2024-07-17,220.74000549316406
2024-07-18,215.3699951171875
2024-07-19,213.3300018310547
2024-07-22,216.80999755859375
2024-07-23,222.64999389648438
2024-07-24,216.6999969482422
2024-07-25,219.75
2024-07-26,225.24000549316406
2024-07-29,222.6300048828125
2024-07-30,224.25
2024-07-31,224.5
2024-08-01,197.75999450683594
2024-08-02,181.52000427246094
2024-08-05,180.0
2024-08-06,180.4499969482422
2024-08-07,182.58999633789062
2024-08-08,185.1999969482422
2024-08-09,187.72000122070312
2024-08-12,185.69000244140625
2024-08-13,189.8699951171875
2024-08-14,196.44000244140625
2024-08-15,203.9600067138672
2024-08-16,204.0500030517578
2024-08-19,205.11000061035156
2024-08-20,204.52000427246094
2024-08-21,208.60000610351562
2024-08-22,206.8800048828125
2024-08-23,213.38999938964844
2024-08-26,214.0800018310547
2024-08-27,214.75
2024-08-28,214.36000061035156
2024-08-29,214.8699951171875
2024-08-30,217.07000732421875
2024-09-03,202.36000061035156
2024-09-04,204.27999877929688
2024-09-05,203.08999633789062
2024-09-06,199.33999633789062
2024-09-09,201.3000030517578
2024-09-10,198.75999450683594
2024-09-11,197.72000122070312
2024-09-12,202.6699981689453
2024-09-13,208.7100067138672
2024-09-16,212.1699981689453
2024-09-17,212.7100067138672
2024-09-18,209.77999877929688
2024-09-19,213.0800018310547
2024-09-20,213.83999633789062
2024-09-23,211.22999572753906
2024-09-24,211.99000549316406
2024-09-25,208.27999877929688
2024-09-26,211.72999572753906
2024-09-27,213.05999755859375
2024-09-30,215.38999938964844
2024-10-01,211.19000244140625
2024-10-02,213.02000427246094
2024-10-03,214.13999938964844
2024-10-04,219.67999267578125
2024-10-07,219.94000244140625
2024-10-08,221.72999572753906
2024-10-09,224.72999572753906
2024-10-10,216.9199981689453
2024-10-11,214.42999267578125
2024-10-14,219.3000030517578
2024-10-15,220.39999389648438
2024-10-16,223.6300048828125
2024-10-17,222.2899932861328
2024-10-18,221.8000030517578
2024-10-21,221.72000122070312
2024-10-22,216.50999450683594
2024-10-23,211.0
2024-10-24,210.6699981689453
2024-10-25,209.13999938964844
2024-10-28,206.8300018310547
2024-10-29,210.33999633789062
2024-10-30,203.88999938964844
2024-10-31,174.9199981689453
2024-11-01,172.2100067138672
2024-11-04,170.5
2024-11-05,170.0
2024-11-06,174.5
2024-11-07,172.0800018310547
2024-11-08,170.7899932861328
2024-11-11,167.44000244140625
2024-11-12,161.39999389648438
2024-11-13,157.85000610351562
2024-11-14,152.6300048828125
2024-11-15,151.5
2024-11-18,150.0
2024-11-19,149.61000061035156
2024-11-20,150.16000366210938
2024-11-21,149.9499969482422
