Date,EXE
2023-01-11,89.56999969482422
2023-01-12,91.48999786376953
2023-01-13,91.20999908447266
2023-01-17,90.4800033569336
2023-01-18,88.81999969482422
2023-01-19,90.9000015258789
2023-01-20,90.875
2023-01-23,92.2300033569336
2023-01-24,91.83999633789062
2023-01-25,91.19999694824219
2023-01-26,87.86000061035156
2023-01-27,87.63999938964844
2023-01-30,86.23999786376953
2023-01-31,86.72000122070312
2023-02-01,83.77999877929688
2023-02-02,85.4800033569336
2023-02-03,84.5999984741211
2023-02-06,82.86000061035156
2023-02-07,85.08999633789062
2023-02-08,81.9800033569336
2023-02-09,82.18000030517578
2023-02-10,83.83999633789062
2023-02-13,83.47000122070312
2023-02-14,83.87000274658203
2023-02-15,83.16000366210938
2023-02-16,83.91000366210938
2023-02-17,80.08999633789062
2023-02-21,78.04000091552734
2023-02-22,79.69999694824219
2023-02-23,80.91999816894531
2023-02-24,85.4000015258789
2023-02-27,81.93000030517578
2023-02-28,80.80999755859375
2023-03-01,81.33999633789062
2023-03-02,82.08000183105469
2023-03-03,84.16999816894531
2023-03-06,79.4800033569336
2023-03-07,79.16999816894531
2023-03-08,78.43000030517578
2023-03-09,76.52999877929688
2023-03-10,75.18000030517578
2023-03-13,74.26000213623047
2023-03-14,74.72000122070312
2023-03-15,71.66000366210938
2023-03-16,73.25
2023-03-17,72.06999969482422
2023-03-20,73.73999786376953
2023-03-21,74.94000244140625
2023-03-22,73.77999877929688
2023-03-23,73.1500015258789
2023-03-24,74.30000305175781
2023-03-27,75.37999725341797
2023-03-28,75.79000091552734
2023-03-29,75.11000061035156
2023-03-30,74.9800033569336
2023-03-31,76.04000091552734
2023-04-03,76.87000274658203
2023-04-04,76.30999755859375
2023-04-05,76.72000122070312
2023-04-06,75.27999877929688
2023-04-10,77.54000091552734
2023-04-11,78.87000274658203
2023-04-12,79.05000305175781
2023-04-13,80.52999877929688
2023-04-14,80.9800033569336
2023-04-17,81.58999633789062
2023-04-18,81.36000061035156
2023-04-19,80.93000030517578
2023-04-20,80.98999786376953
2023-04-21,80.8499984741211
2023-04-24,82.47000122070312
2023-04-25,79.81999969482422
2023-04-26,79.33000183105469
2023-04-27,80.36000061035156
2023-04-28,82.68000030517578
2023-05-01,82.23999786376953
2023-05-02,80.11000061035156
2023-05-03,77.02999877929688
2023-05-04,76.97000122070312
2023-05-05,78.63999938964844
2023-05-08,78.31999969482422
2023-05-09,78.08999633789062
2023-05-10,77.69999694824219
2023-05-11,77.26000213623047
2023-05-12,79.77999877929688
2023-05-15,82.01000213623047
2023-05-16,79.9800033569336
2023-05-17,78.26000213623047
2023-05-18,82.2300033569336
2023-05-19,81.22000122070312
2023-05-22,81.81999969482422
2023-05-23,80.77999877929688
2023-05-24,79.97000122070312
2023-05-25,78.95999908447266
2023-05-26,77.62999725341797
2023-05-30,75.5199966430664
2023-05-31,75.25
2023-06-01,76.1500015258789
2023-06-02,79.62999725341797
2023-06-05,77.69000244140625
2023-06-06,79.12000274658203
2023-06-07,81.23999786376953
2023-06-08,81.37999725341797
2023-06-09,79.9000015258789
2023-06-12,78.94000244140625
2023-06-13,80.55999755859375
2023-06-14,79.76000213623047
2023-06-15,81.52999877929688
2023-06-16,82.36000061035156
2023-06-20,81.01000213623047
2023-06-21,81.86000061035156
2023-06-22,81.08000183105469
2023-06-23,80.58999633789062
2023-06-26,81.45999908447266
2023-06-27,81.81999969482422
2023-06-28,81.30999755859375
2023-06-29,84.0
2023-06-30,83.68000030517578
2023-07-03,83.79000091552734
2023-07-05,83.30999755859375
2023-07-06,81.30000305175781
2023-07-07,82.1500015258789
2023-07-10,82.83999633789062
2023-07-11,84.2300033569336
2023-07-12,84.11000061035156
2023-07-13,83.4000015258789
2023-07-14,81.12000274658203
2023-07-17,80.8499984741211
2023-07-18,81.51000213623047
2023-07-19,82.13999938964844
2023-07-20,83.47000122070312
2023-07-21,83.08999633789062
2023-07-24,83.41999816894531
2023-07-25,82.87999725341797
2023-07-26,83.31999969482422
2023-07-27,82.16000366210938
2023-07-28,84.4800033569336
2023-07-31,84.33999633789062
2023-08-01,84.44999694824219
2023-08-02,82.48999786376953
2023-08-03,84.0199966430664
2023-08-04,85.37000274658203
2023-08-07,86.9000015258789
2023-08-08,87.19999694824219
2023-08-09,87.77999877929688
2023-08-10,85.41999816894531
2023-08-11,84.94999694824219
2023-08-14,84.33000183105469
2023-08-15,82.87000274658203
2023-08-16,82.58000183105469
2023-08-17,86.25
2023-08-18,85.93000030517578
2023-08-21,86.77999877929688
2023-08-22,86.06999969482422
2023-08-23,84.9000015258789
2023-08-24,84.5199966430664
2023-08-25,85.12999725341797
2023-08-28,85.47000122070312
2023-08-29,86.36000061035156
2023-08-30,87.80000305175781
2023-08-31,88.20999908447266
2023-09-01,90.26000213623047
2023-09-05,88.76000213623047
2023-09-06,88.4000015258789
2023-09-07,87.63999938964844
2023-09-08,88.48999786376953
2023-09-11,87.41999816894531
2023-09-12,88.19999694824219
2023-09-13,87.25
2023-09-14,87.52999877929688
2023-09-15,85.44999694824219
2023-09-18,85.27999877929688
2023-09-19,84.66999816894531
2023-09-20,83.80999755859375
2023-09-21,82.69999694824219
2023-09-22,82.06999969482422
2023-09-25,83.08999633789062
2023-09-26,83.08000183105469
2023-09-27,85.62000274658203
2023-09-28,86.72000122070312
2023-09-29,86.2300033569336
2023-10-02,83.63999938964844
2023-10-03,82.97000122070312
2023-10-04,82.19000244140625
2023-10-05,83.9800033569336
2023-10-06,87.27999877929688
2023-10-09,89.0999984741211
2023-10-10,88.73999786376953
2023-10-11,88.19999694824219
2023-10-12,88.91999816894531
2023-10-13,88.91999816894531
2023-10-16,89.0
2023-10-17,89.58999633789062
2023-10-18,89.37000274658203
2023-10-19,88.7699966430664
2023-10-20,88.0199966430664
2023-10-23,86.8499984741211
2023-10-24,86.93000030517578
2023-10-25,86.6500015258789
2023-10-26,87.08000183105469
2023-10-27,85.79000091552734
2023-10-30,85.5999984741211
2023-10-31,86.08000183105469
2023-11-01,86.91000366210938
2023-11-02,88.69999694824219
2023-11-03,89.36000061035156
2023-11-06,85.22000122070312
2023-11-07,82.58999633789062
2023-11-08,81.4000015258789
2023-11-09,80.48999786376953
2023-11-10,79.08999633789062
2023-11-13,80.01000213623047
2023-11-14,81.54000091552734
2023-11-15,83.25
2023-11-16,81.12999725341797
2023-11-17,81.58000183105469
2023-11-20,81.76000213623047
2023-11-21,81.66999816894531
2023-11-22,81.80999755859375
2023-11-24,82.1500015258789
2023-11-27,81.55999755859375
2023-11-28,80.9800033569336
2023-11-29,79.76499938964844
2023-11-30,80.30999755859375
2023-12-01,80.5999984741211
2023-12-04,78.31999969482422
2023-12-05,76.38999938964844
2023-12-06,73.94999694824219
2023-12-07,75.04000091552734
2023-12-08,75.05000305175781
2023-12-11,75.0999984741211
2023-12-12,73.76000213623047
2023-12-13,74.94999694824219
2023-12-14,75.7699966430664
2023-12-15,75.7699966430664
2023-12-18,76.30000305175781
2023-12-19,76.91999816894531
2023-12-20,75.18000030517578
2023-12-21,77.33000183105469
2023-12-22,77.27999877929688
2023-12-26,77.94999694824219
2023-12-27,78.0999984741211
2023-12-28,77.5199966430664
2023-12-29,76.94000244140625
2024-01-02,76.98999786376953
2024-01-03,77.94000244140625
2024-01-04,76.95999908447266
2024-01-05,79.19999694824219
2024-01-08,78.75499725341797
2024-01-09,78.3499984741211
2024-01-10,77.18000030517578
2024-01-11,79.62000274658203
2024-01-12,82.87000274658203
2024-01-16,78.66000366210938
2024-01-17,76.98999786376953
2024-01-18,76.3499984741211
2024-01-19,75.94000244140625
2024-01-22,75.30999755859375
2024-01-23,74.88999938964844
2024-01-24,76.44000244140625
2024-01-25,77.3499984741211
2024-01-26,77.51000213623047
2024-01-29,77.4800033569336
2024-01-30,79.12000274658203
2024-01-31,77.11000061035156
2024-02-01,76.93000030517578
2024-02-02,76.58999633789062
2024-02-05,75.3499984741211
2024-02-06,76.02999877929688
2024-02-07,76.04000091552734
2024-02-08,77.2699966430664
2024-02-09,76.83000183105469
2024-02-12,77.55999755859375
2024-02-13,76.43000030517578
2024-02-14,75.8499984741211
2024-02-15,78.08999633789062
2024-02-16,78.7300033569336
2024-02-20,77.6500015258789
2024-02-21,83.8499984741211
2024-02-22,83.27999877929688
2024-02-23,81.93000030517578
2024-02-26,81.9800033569336
2024-02-27,81.94000244140625
2024-02-28,82.05000305175781
2024-02-29,82.77999877929688
2024-03-01,82.80999755859375
2024-03-04,82.41999816894531
2024-03-05,82.91999816894531
2024-03-06,81.91999816894531
2024-03-07,81.52999877929688
2024-03-08,82.01000213623047
2024-03-11,83.3499984741211
2024-03-12,83.73999786376953
2024-03-13,84.95999908447266
2024-03-14,84.4000015258789
2024-03-15,83.47000122070312
2024-03-18,83.4800033569336
2024-03-19,84.66000366210938
2024-03-20,86.19000244140625
2024-03-21,86.25
2024-03-22,86.30999755859375
2024-03-25,86.77999877929688
2024-03-26,85.7300033569336
2024-03-27,87.7300033569336
2024-03-28,88.83000183105469
2024-04-01,89.75
2024-04-02,88.97000122070312
2024-04-03,90.30000305175781
2024-04-04,89.31999969482422
2024-04-05,89.51000213623047
2024-04-08,90.19000244140625
2024-04-09,89.91000366210938
2024-04-10,90.0
2024-04-11,87.9800033569336
2024-04-12,88.58999633789062
2024-04-15,87.55999755859375
2024-04-16,87.2699966430664
2024-04-17,87.1500015258789
2024-04-18,87.31999969482422
2024-04-19,87.51000213623047
2024-04-22,88.41000366210938
2024-04-23,88.52999877929688
2024-04-24,90.69000244140625
2024-04-25,91.47000122070312
2024-04-26,92.05999755859375
2024-04-29,92.95999908447266
2024-04-30,89.87999725341797
2024-05-01,86.68000030517578
2024-05-02,86.79000091552734
2024-05-03,86.66999816894531
2024-05-06,89.08000183105469
2024-05-07,88.62000274658203
2024-05-08,88.37000274658203
2024-05-09,88.30000305175781
2024-05-10,87.12000274658203
2024-05-13,88.38999938964844
2024-05-14,90.80999755859375
2024-05-15,91.25
2024-05-16,91.11000061035156
2024-05-17,91.69000244140625
2024-05-20,91.5999984741211
2024-05-21,90.7300033569336
2024-05-22,89.75
2024-05-23,89.11000061035156
2024-05-24,89.72000122070312
2024-05-28,90.48999786376953
2024-05-29,89.33000183105469
2024-05-30,89.91000366210938
2024-05-31,90.93000030517578
2024-06-03,90.98500061035156
2024-06-04,88.55999755859375
2024-06-05,88.80000305175781
2024-06-06,88.30999755859375
2024-06-07,88.29000091552734
2024-06-10,88.94000244140625
2024-06-11,88.70999908447266
2024-06-12,87.16999816894531
2024-06-13,86.05000305175781
2024-06-14,85.13999938964844
2024-06-17,84.62999725341797
2024-06-18,83.94999694824219
2024-06-20,83.94499969482422
2024-06-21,82.41999816894531
2024-06-24,84.77999877929688
2024-06-25,83.62000274658203
2024-06-26,82.73999786376953
2024-06-27,82.31999969482422
2024-06-28,82.19000244140625
2024-07-01,82.5
2024-07-02,83.0199966430664
2024-07-03,83.62999725341797
2024-07-05,82.30999755859375
2024-07-08,82.5999984741211
2024-07-09,82.54000091552734
2024-07-10,83.0199966430664
2024-07-11,83.4800033569336
2024-07-12,83.4800033569336
2024-07-15,83.7699966430664
2024-07-16,82.83000183105469
2024-07-17,82.05000305175781
2024-07-18,81.33999633789062
2024-07-19,81.01000213623047
2024-07-22,81.36000061035156
2024-07-23,79.97000122070312
2024-07-24,77.66000366210938
2024-07-25,77.4000015258789
2024-07-26,77.79000091552734
2024-07-29,76.56999969482422
2024-07-30,76.23999786376953
2024-07-31,76.33000183105469
2024-08-01,75.04000091552734
2024-08-02,72.43000030517578
2024-08-05,71.0999984741211
2024-08-06,70.72000122070312
2024-08-07,71.51000213623047
2024-08-08,72.43000030517578
2024-08-09,72.5199966430664
2024-08-12,73.37000274658203
2024-08-13,72.25
2024-08-14,72.16999816894531
2024-08-15,73.05999755859375
2024-08-16,72.93000030517578
2024-08-19,74.18000030517578
2024-08-20,73.18000030517578
2024-08-21,72.37000274658203
2024-08-22,71.61000061035156
2024-08-23,73.44000244140625
2024-08-26,73.88999938964844
2024-08-27,72.9800033569336
2024-08-28,71.9800033569336
2024-08-29,73.98999786376953
2024-08-30,74.48999786376953
2024-09-03,72.19000244140625
2024-09-04,70.41999816894531
2024-09-05,72.0
2024-09-06,70.83999633789062
2024-09-09,70.30999755859375
2024-09-10,70.72000122070312
2024-09-11,72.3499984741211
2024-09-12,72.33999633789062
2024-09-13,73.22000122070312
2024-09-16,73.05999755859375
2024-09-17,73.33999633789062
2024-09-18,74.51000213623047
2024-09-19,76.56999969482422
2024-09-20,78.45999908447266
2024-09-23,80.26000213623047
2024-09-24,80.08999633789062
2024-09-25,78.23999786376953
2024-09-26,80.30000305175781
2024-09-27,82.5999984741211
2024-09-30,82.25
2024-10-01,81.45999908447266
2024-10-02,83.23999786376953
2024-10-03,85.20999908447266
2024-10-04,85.62999725341797
2024-10-07,85.44000244140625
2024-10-08,86.0
2024-10-09,87.02999877929688
2024-10-10,86.61000061035156
2024-10-11,87.38999938964844
2024-10-14,86.62000274658203
2024-10-15,85.79000091552734
2024-10-16,86.45999908447266
2024-10-17,87.56999969482422
2024-10-18,86.66000366210938
2024-10-21,85.75
2024-10-22,84.37000274658203
2024-10-23,83.29000091552734
2024-10-24,85.30000305175781
2024-10-25,84.79000091552734
2024-10-28,85.26000213623047
2024-10-29,85.7300033569336
2024-10-30,88.69999694824219
2024-10-31,84.72000122070312
2024-11-01,83.66000366210938
2024-11-04,85.83999633789062
2024-11-05,86.66999816894531
2024-11-06,92.36000061035156
2024-11-07,92.13999938964844
2024-11-08,92.48999786376953
2024-11-11,95.73999786376953
2024-11-12,95.58000183105469
2024-11-13,96.13999938964844
2024-11-14,95.19000244140625
2024-11-15,94.98999786376953
2024-11-18,96.41999816894531
2024-11-19,95.70999908447266
2024-11-20,98.26000213623047
2024-11-21,100.97000122070312
