Date,GLBE
2023-03-28,28.40999984741211
2023-03-29,29.8700008392334
2023-03-30,29.959999084472656
2023-03-31,32.22999954223633
2023-04-03,31.75
2023-04-04,31.850000381469727
2023-04-05,29.43000030517578
2023-04-06,29.020000457763672
2023-04-10,29.889999389648438
2023-04-11,30.0
2023-04-12,29.459999084472656
2023-04-13,30.09000015258789
2023-04-14,29.90999984741211
2023-04-17,30.100000381469727
2023-04-18,29.959999084472656
2023-04-19,29.889999389648438
2023-04-20,29.19499969482422
2023-04-21,29.68000030517578
2023-04-24,29.110000610351562
2023-04-25,28.40999984741211
2023-04-26,27.93000030517578
2023-04-27,27.68000030517578
2023-04-28,27.8799991607666
2023-05-01,27.25
2023-05-02,26.459999084472656
2023-05-03,27.010000228881836
2023-05-04,29.190000534057617
2023-05-05,30.93000030517578
2023-05-08,31.360000610351562
2023-05-09,30.68000030517578
2023-05-10,31.59000015258789
2023-05-11,30.770000457763672
2023-05-12,30.049999237060547
2023-05-15,31.440000534057617
2023-05-16,31.299999237060547
2023-05-17,32.31999969482422
2023-05-18,33.869998931884766
2023-05-19,35.939998626708984
2023-05-22,34.939998626708984
2023-05-23,32.79999923706055
2023-05-24,33.75
2023-05-25,32.470001220703125
2023-05-26,32.20000076293945
2023-05-30,33.61000061035156
2023-05-31,35.81999969482422
2023-06-01,34.900001525878906
2023-06-02,34.72999954223633
2023-06-05,35.45000076293945
2023-06-06,35.45000076293945
2023-06-07,33.9900016784668
2023-06-08,36.43000030517578
2023-06-09,37.130001068115234
2023-06-12,37.970001220703125
2023-06-13,37.849998474121094
2023-06-14,38.52000045776367
2023-06-15,37.29999923706055
2023-06-16,38.09000015258789
2023-06-20,37.88999938964844
2023-06-21,37.63999938964844
2023-06-22,37.33000183105469
2023-06-23,37.02000045776367
2023-06-26,36.650001525878906
2023-06-27,37.81999969482422
2023-06-28,39.58000183105469
2023-06-29,40.279998779296875
2023-06-30,40.939998626708984
2023-07-03,41.59000015258789
2023-07-05,42.5099983215332
2023-07-06,42.720001220703125
2023-07-07,42.2400016784668
2023-07-10,43.349998474121094
2023-07-11,43.619998931884766
2023-07-12,44.689998626708984
2023-07-13,44.90999984741211
2023-07-14,44.06999969482422
2023-07-17,44.529998779296875
2023-07-18,44.79499816894531
2023-07-19,43.86000061035156
2023-07-20,41.939998626708984
2023-07-21,41.66999816894531
2023-07-24,40.7400016784668
2023-07-25,41.81999969482422
2023-07-26,42.45000076293945
2023-07-27,41.84000015258789
2023-07-28,43.86000061035156
2023-07-31,45.04999923706055
2023-08-01,44.95000076293945
2023-08-02,41.97999954223633
2023-08-03,41.41999816894531
2023-08-04,41.130001068115234
2023-08-07,40.81999969482422
2023-08-08,38.779998779296875
2023-08-09,36.7400016784668
2023-08-10,36.79999923706055
2023-08-11,36.880001068115234
2023-08-14,38.90999984741211
2023-08-15,37.33000183105469
2023-08-16,37.689998626708984
2023-08-17,36.459999084472656
2023-08-18,36.77000045776367
2023-08-21,37.20000076293945
2023-08-22,37.68000030517578
2023-08-23,39.5099983215332
2023-08-24,37.93000030517578
2023-08-25,39.0
2023-08-28,39.709999084472656
2023-08-29,40.5
2023-08-30,41.16999816894531
2023-08-31,39.630001068115234
2023-09-01,40.0
2023-09-05,39.95000076293945
2023-09-06,41.119998931884766
2023-09-07,41.75
2023-09-08,40.06999969482422
2023-09-11,41.04999923706055
2023-09-12,40.209999084472656
2023-09-13,38.209999084472656
2023-09-14,36.709999084472656
2023-09-15,37.619998931884766
2023-09-18,38.400001525878906
2023-09-19,36.93000030517578
2023-09-20,37.720001220703125
2023-09-21,36.58000183105469
2023-09-22,37.119998931884766
2023-09-25,38.790000915527344
2023-09-26,37.38999938964844
2023-09-27,37.18000030517578
2023-09-28,38.84000015258789
2023-09-29,39.7400016784668
2023-10-02,39.18000030517578
2023-10-03,37.02000045776367
2023-10-04,37.72999954223633
2023-10-05,38.779998779296875
2023-10-06,40.04999923706055
2023-10-09,37.45000076293945
2023-10-10,36.2400016784668
2023-10-11,35.63999938964844
2023-10-12,35.900001525878906
2023-10-13,35.22999954223633
2023-10-16,36.650001525878906
2023-10-17,35.97999954223633
2023-10-18,35.849998474121094
2023-10-19,35.34000015258789
2023-10-20,35.0
2023-10-23,34.540000915527344
2023-10-24,35.41999816894531
2023-10-25,33.58000183105469
2023-10-26,32.75
2023-10-27,32.380001068115234
2023-10-30,34.18000030517578
2023-10-31,35.11000061035156
2023-11-01,34.665000915527344
2023-11-02,36.08000183105469
2023-11-03,37.04999923706055
2023-11-06,37.16999816894531
2023-11-07,38.040000915527344
2023-11-08,37.08000183105469
2023-11-09,36.09000015258789
2023-11-10,35.18000030517578
2023-11-13,36.650001525878906
2023-11-14,39.439998626708984
2023-11-15,28.75
2023-11-16,30.3700008392334
2023-11-17,30.520000457763672
2023-11-20,31.90999984741211
2023-11-21,31.299999237060547
2023-11-22,31.510000228881836
2023-11-24,31.600000381469727
2023-11-27,33.43000030517578
2023-11-28,34.29999923706055
2023-11-29,34.369998931884766
2023-11-30,34.25
2023-12-01,36.52000045776367
2023-12-04,36.470001220703125
2023-12-05,36.560001373291016
2023-12-06,35.459999084472656
2023-12-07,34.45000076293945
2023-12-08,34.150001525878906
2023-12-11,35.459999084472656
2023-12-12,35.06999969482422
2023-12-13,36.88999938964844
2023-12-14,38.709999084472656
2023-12-15,39.290000915527344
2023-12-18,39.86000061035156
2023-12-19,40.34000015258789
2023-12-20,38.7400016784668
2023-12-21,40.380001068115234
2023-12-22,39.869998931884766
2023-12-26,40.119998931884766
2023-12-27,40.61000061035156
2023-12-28,40.36000061035156
2023-12-29,39.630001068115234
2024-01-02,38.689998626708984
2024-01-03,37.279998779296875
2024-01-04,37.04999923706055
2024-01-05,37.349998474121094
2024-01-08,39.029998779296875
2024-01-09,39.2599983215332
2024-01-10,39.459999084472656
2024-01-11,40.2400016784668
2024-01-12,39.4900016784668
2024-01-16,38.68000030517578
2024-01-17,38.650001525878906
2024-01-18,38.040000915527344
2024-01-19,37.470001220703125
2024-01-22,38.0
2024-01-23,37.41999816894531
2024-01-24,37.09000015258789
2024-01-25,37.29999923706055
2024-01-26,38.75
2024-01-29,40.5099983215332
2024-01-30,38.939998626708984
2024-01-31,37.77000045776367
2024-02-01,37.349998474121094
2024-02-02,39.06999969482422
2024-02-05,38.90999984741211
2024-02-06,39.459999084472656
2024-02-07,39.59000015258789
2024-02-08,40.150001525878906
2024-02-09,42.09000015258789
2024-02-12,41.41999816894531
2024-02-13,39.97999954223633
2024-02-14,40.93000030517578
2024-02-15,41.7400016784668
2024-02-16,40.97999954223633
2024-02-20,40.310001373291016
2024-02-21,33.494998931884766
2024-02-22,32.40999984741211
2024-02-23,33.11000061035156
2024-02-26,33.439998626708984
2024-02-27,34.349998474121094
2024-02-28,34.20000076293945
2024-02-29,33.869998931884766
2024-03-01,33.97999954223633
2024-03-04,33.38999938964844
2024-03-05,32.459999084472656
2024-03-06,32.58000183105469
2024-03-07,33.56999969482422
2024-03-08,33.70000076293945
2024-03-11,33.4900016784668
2024-03-12,34.58000183105469
2024-03-13,35.95000076293945
2024-03-14,34.369998931884766
2024-03-15,33.314998626708984
2024-03-18,34.11000061035156
2024-03-19,35.619998931884766
2024-03-20,37.2400016784668
2024-03-21,37.599998474121094
2024-03-22,36.709999084472656
2024-03-25,36.34000015258789
2024-03-26,36.290000915527344
2024-03-27,36.220001220703125
2024-03-28,36.349998474121094
2024-04-01,36.29999923706055
2024-04-02,35.66999816894531
2024-04-03,34.68000030517578
2024-04-04,34.119998931884766
2024-04-05,33.83000183105469
2024-04-08,36.380001068115234
2024-04-09,36.5099983215332
2024-04-10,35.209999084472656
2024-04-11,35.7599983215332
2024-04-12,34.43000030517578
2024-04-15,33.2599983215332
2024-04-16,33.95000076293945
2024-04-17,33.43000030517578
2024-04-18,33.689998626708984
2024-04-19,33.0
2024-04-22,32.68000030517578
2024-04-23,33.93000030517578
2024-04-24,33.529998779296875
2024-04-25,32.810001373291016
2024-04-26,33.61000061035156
2024-04-29,33.630001068115234
2024-04-30,33.529998779296875
2024-05-01,33.099998474121094
2024-05-02,32.38999938964844
2024-05-03,31.920000076293945
2024-05-06,32.779998779296875
2024-05-07,32.689998626708984
2024-05-08,29.860000610351562
2024-05-09,29.940000534057617
2024-05-10,29.549999237060547
2024-05-13,29.75
2024-05-14,29.809999465942383
2024-05-15,29.510000228881836
2024-05-16,28.399999618530273
2024-05-17,29.1299991607666
2024-05-20,30.690000534057617
2024-05-21,30.040000915527344
2024-05-22,30.799999237060547
2024-05-23,29.450000762939453
2024-05-24,29.420000076293945
2024-05-28,30.579999923706055
2024-05-29,31.229999542236328
2024-05-30,31.829999923706055
2024-05-31,31.219999313354492
2024-06-03,31.309999465942383
2024-06-04,30.21500015258789
2024-06-05,30.389999389648438
2024-06-06,30.149999618530273
2024-06-07,30.0
2024-06-10,31.479999542236328
2024-06-11,31.399999618530273
2024-06-12,31.860000610351562
2024-06-13,31.079999923706055
2024-06-14,32.0
2024-06-17,31.65999984741211
2024-06-18,30.860000610351562
2024-06-20,31.110000610351562
2024-06-21,31.209999084472656
2024-06-24,32.099998474121094
2024-06-25,32.709999084472656
2024-06-26,33.38999938964844
2024-06-27,35.849998474121094
2024-06-28,36.27000045776367
2024-07-01,36.970001220703125
2024-07-02,36.33000183105469
2024-07-03,35.959999084472656
2024-07-05,35.900001525878906
2024-07-08,36.470001220703125
2024-07-09,36.43000030517578
2024-07-10,36.13999938964844
2024-07-11,36.900001525878906
2024-07-12,36.810001373291016
2024-07-15,36.93000030517578
2024-07-16,37.099998474121094
2024-07-17,35.959999084472656
2024-07-18,34.560001373291016
2024-07-19,34.779998779296875
2024-07-22,35.9900016784668
2024-07-23,35.439998626708984
2024-07-24,34.06999969482422
2024-07-25,34.5099983215332
2024-07-26,34.81999969482422
2024-07-29,33.959999084472656
2024-07-30,33.90999984741211
2024-07-31,34.31999969482422
2024-08-01,32.31999969482422
2024-08-02,31.559999465942383
2024-08-05,31.90999984741211
2024-08-06,32.060001373291016
2024-08-07,33.38999938964844
2024-08-08,34.349998474121094
2024-08-09,33.369998931884766
2024-08-12,32.9900016784668
2024-08-13,33.380001068115234
2024-08-14,31.530000686645508
2024-08-15,32.279998779296875
2024-08-16,34.560001373291016
2024-08-19,34.790000915527344
2024-08-20,34.0
2024-08-21,35.459999084472656
2024-08-22,34.70000076293945
2024-08-23,34.90999984741211
2024-08-26,34.779998779296875
2024-08-27,34.75
2024-08-28,33.7599983215332
2024-08-29,33.7599983215332
2024-08-30,34.41999816894531
2024-09-03,33.2400016784668
2024-09-04,33.400001525878906
2024-09-05,33.06999969482422
2024-09-06,32.7599983215332
2024-09-09,34.439998626708984
2024-09-10,35.79999923706055
2024-09-11,36.66999816894531
2024-09-12,37.20000076293945
2024-09-13,36.650001525878906
2024-09-16,36.790000915527344
2024-09-17,37.79999923706055
2024-09-18,37.470001220703125
2024-09-19,37.959999084472656
2024-09-20,38.04999923706055
2024-09-23,38.0
2024-09-24,38.119998931884766
2024-09-25,37.34000015258789
2024-09-26,37.70000076293945
2024-09-27,38.06999969482422
2024-09-30,38.439998626708984
2024-10-01,37.20000076293945
2024-10-02,37.58000183105469
2024-10-03,36.599998474121094
2024-10-04,36.59000015258789
2024-10-07,35.95000076293945
2024-10-08,36.95000076293945
2024-10-09,37.130001068115234
2024-10-10,36.9900016784668
2024-10-11,38.099998474121094
2024-10-14,38.47999954223633
2024-10-15,38.27000045776367
2024-10-16,37.630001068115234
2024-10-17,37.650001525878906
2024-10-18,38.11000061035156
2024-10-21,38.209999084472656
2024-10-22,39.29999923706055
2024-10-23,37.61000061035156
2024-10-24,38.29999923706055
2024-10-25,37.95000076293945
2024-10-28,38.4900016784668
2024-10-29,39.209999084472656
2024-10-30,38.9900016784668
2024-10-31,38.439998626708984
2024-11-01,38.33000183105469
2024-11-04,38.52000045776367
2024-11-05,38.880001068115234
2024-11-06,39.689998626708984
2024-11-07,39.779998779296875
2024-11-08,40.04999923706055
2024-11-11,40.20000076293945
2024-11-12,42.529998779296875
2024-11-13,42.25
2024-11-14,41.02000045776367
2024-11-15,40.29999923706055
2024-11-18,40.81999969482422
2024-11-19,42.7400016784668
2024-11-20,47.86000061035156
2024-11-21,49.88999938964844
