Date,SMCI
2022-11-09,7.64900016784668
2022-11-10,8.071999549865723
2022-11-11,8.347000122070312
2022-11-14,8.192999839782715
2022-11-15,8.689000129699707
2022-11-16,8.217000007629395
2022-11-17,8.70199966430664
2022-11-18,8.64900016784668
2022-11-21,8.390999794006348
2022-11-22,8.772000312805176
2022-11-23,9.121999740600586
2022-11-25,9.38700008392334
2022-11-28,9.25
2022-11-29,9.14900016784668
2022-11-30,9.02299976348877
2022-12-01,9.050999641418457
2022-12-02,8.670000076293945
2022-12-05,8.331000328063965
2022-12-06,8.628000259399414
2022-12-07,8.609999656677246
2022-12-08,8.560999870300293
2022-12-09,8.402000427246094
2022-12-12,8.916000366210938
2022-12-13,9.00100040435791
2022-12-14,9.003999710083008
2022-12-15,8.057999610900879
2022-12-16,8.072999954223633
2022-12-19,7.828999996185303
2022-12-20,8.331000328063965
2022-12-21,8.38700008392334
2022-12-22,8.199999809265137
2022-12-23,8.218999862670898
2022-12-27,8.288999557495117
2022-12-28,8.0600004196167
2022-12-29,8.190999984741211
2022-12-30,8.210000038146973
2023-01-03,8.38599967956543
2023-01-04,8.225000381469727
2023-01-05,8.024999618530273
2023-01-06,8.439000129699707
2023-01-09,8.47700023651123
2023-01-10,7.836999893188477
2023-01-11,7.560999870300293
2023-01-12,8.045000076293945
2023-01-13,8.057999610900879
2023-01-17,8.482999801635742
2023-01-18,7.88700008392334
2023-01-19,7.085999965667725
2023-01-20,7.197999954223633
2023-01-23,7.375
2023-01-24,7.824999809265137
2023-01-25,7.730999946594238
2023-01-26,7.626999855041504
2023-01-27,7.429999828338623
2023-01-30,7.2129998207092285
2023-01-31,7.232999801635742
2023-02-01,7.973999977111816
2023-02-02,8.187999725341797
2023-02-03,8.434000015258789
2023-02-06,8.321000099182129
2023-02-07,8.197999954223633
2023-02-08,8.522000312805176
2023-02-09,8.699999809265137
2023-02-10,9.001999855041504
2023-02-13,9.053000450134277
2023-02-14,9.288000106811523
2023-02-15,9.300000190734863
2023-02-16,9.588000297546387
2023-02-17,9.197999954223633
2023-02-21,8.805999755859375
2023-02-22,8.670999526977539
2023-02-23,9.427000045776367
2023-02-24,9.815999984741211
2023-02-27,10.11299991607666
2023-02-28,9.79699993133545
2023-03-01,10.199999809265137
2023-03-02,9.836999893188477
2023-03-03,9.782999992370605
2023-03-06,9.829999923706055
2023-03-07,9.85099983215332
2023-03-08,10.234999656677246
2023-03-09,9.855999946594238
2023-03-10,9.276000022888184
2023-03-13,8.928000450134277
2023-03-14,9.246999740600586
2023-03-15,9.175000190734863
2023-03-16,9.722999572753906
2023-03-17,9.550000190734863
2023-03-20,9.85200023651123
2023-03-21,10.824999809265137
2023-03-22,11.253999710083008
2023-03-23,11.399999618530273
2023-03-24,11.083000183105469
2023-03-27,11.09000015258789
2023-03-28,10.277999877929688
2023-03-29,10.5649995803833
2023-03-30,10.333999633789062
2023-03-31,10.654999732971191
2023-04-03,11.272000312805176
2023-04-04,10.946000099182129
2023-04-05,10.803000450134277
2023-04-06,10.069000244140625
2023-04-10,10.654999732971191
2023-04-11,10.468000411987305
2023-04-12,10.810999870300293
2023-04-13,10.824000358581543
2023-04-14,10.914999961853027
2023-04-17,11.043000221252441
2023-04-18,11.588000297546387
2023-04-19,10.982000350952148
2023-04-20,10.800999641418457
2023-04-21,10.732000350952148
2023-04-24,9.859000205993652
2023-04-25,9.32800006866455
2023-04-26,9.48900032043457
2023-04-27,9.857999801635742
2023-04-28,10.543000221252441
2023-05-01,10.51099967956543
2023-05-02,10.442999839782715
2023-05-03,13.395000457763672
2023-05-04,13.640000343322754
2023-05-05,13.722999572753906
2023-05-08,13.663000106811523
2023-05-09,13.225000381469727
2023-05-10,13.428000450134277
2023-05-11,13.642999649047852
2023-05-12,13.449999809265137
2023-05-15,13.784000396728516
2023-05-16,14.583999633789062
2023-05-17,15.430999755859375
2023-05-18,16.45599937438965
2023-05-19,16.41900062561035
2023-05-22,16.481000900268555
2023-05-23,16.19099998474121
2023-05-24,16.761999130249023
2023-05-25,20.68600082397461
2023-05-26,21.917999267578125
2023-05-30,23.40999984741211
2023-05-31,22.395000457763672
2023-06-01,23.101999282836914
2023-06-02,22.194000244140625
2023-06-05,22.365999221801758
2023-06-06,23.315000534057617
2023-06-07,23.97800064086914
2023-06-08,25.434999465942383
2023-06-09,26.166000366210938
2023-06-12,25.864999771118164
2023-06-13,24.423999786376953
2023-06-14,24.777000427246094
2023-06-15,24.392000198364258
2023-06-16,23.07699966430664
2023-06-20,22.239999771118164
2023-06-21,21.990999221801758
2023-06-22,22.645999908447266
2023-06-23,21.606000900268555
2023-06-26,21.649999618530273
2023-06-27,22.617000579833984
2023-06-28,23.5939998626709
2023-06-29,23.593000411987305
2023-06-30,24.924999237060547
2023-07-03,24.920000076293945
2023-07-05,25.5
2023-07-06,25.05299949645996
2023-07-07,26.000999450683594
2023-07-10,26.993000030517578
2023-07-11,27.094999313354492
2023-07-12,27.663999557495117
2023-07-13,29.405000686645508
2023-07-14,29.538000106811523
2023-07-17,30.204999923706055
2023-07-18,31.84000015258789
2023-07-19,30.367000579833984
2023-07-20,30.295000076293945
2023-07-21,30.315000534057617
2023-07-24,30.937000274658203
2023-07-25,32.1349983215332
2023-07-26,31.736000061035156
2023-07-27,32.73400115966797
2023-07-28,33.45000076293945
2023-07-31,33.027000427246094
2023-08-01,33.75600051879883
2023-08-02,31.961000442504883
2023-08-03,32.12099838256836
2023-08-04,33.808998107910156
2023-08-07,35.32899856567383
2023-08-08,34.7400016784668
2023-08-09,26.613000869750977
2023-08-10,27.711999893188477
2023-08-11,25.44300079345703
2023-08-14,26.945999145507812
2023-08-15,26.422000885009766
2023-08-16,25.37299919128418
2023-08-17,24.4060001373291
2023-08-18,24.354999542236328
2023-08-21,25.263999938964844
2023-08-22,25.80900001525879
2023-08-23,27.76099967956543
2023-08-24,26.25
2023-08-25,25.395999908447266
2023-08-28,25.516000747680664
2023-08-29,26.163000106811523
2023-08-30,26.79199981689453
2023-08-31,27.507999420166016
2023-09-01,28.215999603271484
2023-09-05,28.027999877929688
2023-09-06,27.402999877929688
2023-09-07,26.74799919128418
2023-09-08,28.06599998474121
2023-09-11,27.73200035095215
2023-09-12,26.76799964904785
2023-09-13,27.09600067138672
2023-09-14,27.07699966430664
2023-09-15,24.926000595092773
2023-09-18,24.43000030517578
2023-09-19,24.77400016784668
2023-09-20,24.30699920654297
2023-09-21,23.15399932861328
2023-09-22,23.575000762939453
2023-09-25,24.88599967956543
2023-09-26,24.92099952697754
2023-09-27,25.753999710083008
2023-09-28,26.937999725341797
2023-09-29,27.422000885009766
2023-10-02,28.88599967956543
2023-10-03,26.996999740600586
2023-10-04,28.040000915527344
2023-10-05,28.760000228881836
2023-10-06,28.966999053955078
2023-10-09,29.0
2023-10-10,31.0310001373291
2023-10-11,30.88599967956543
2023-10-12,29.320999145507812
2023-10-13,28.520000457763672
2023-10-16,29.16900062561035
2023-10-17,29.854000091552734
2023-10-18,28.503000259399414
2023-10-19,26.5049991607666
2023-10-20,24.857999801635742
2023-10-23,25.48900032043457
2023-10-24,26.261999130249023
2023-10-25,25.39900016784668
2023-10-26,23.945999145507812
2023-10-27,24.139999389648438
2023-10-30,23.66200065612793
2023-10-31,23.94700050354004
2023-11-01,25.226999282836914
2023-11-02,24.59000015258789
2023-11-03,25.5
2023-11-06,25.259000778198242
2023-11-07,25.437999725341797
2023-11-08,26.027000427246094
2023-11-09,26.488000869750977
2023-11-10,26.60300064086914
2023-11-13,25.579999923706055
2023-11-14,29.386999130249023
2023-11-15,28.777999877929688
2023-11-16,28.367000579833984
2023-11-17,28.858999252319336
2023-11-20,30.459999084472656
2023-11-21,28.985000610351562
2023-11-22,28.666000366210938
2023-11-24,28.566999435424805
2023-11-27,29.03700065612793
2023-11-28,28.56100082397461
2023-11-29,28.76300048828125
2023-11-30,27.347000122070312
2023-12-01,26.96299934387207
2023-12-04,26.635000228881836
2023-12-05,26.29599952697754
2023-12-06,25.341999053955078
2023-12-07,25.614999771118164
2023-12-08,27.264999389648438
2023-12-11,26.22599983215332
2023-12-12,26.53700065612793
2023-12-13,27.332000732421875
2023-12-14,29.440000534057617
2023-12-15,30.01099967956543
2023-12-18,32.21900177001953
2023-12-19,31.5939998626709
2023-12-20,30.20800018310547
2023-12-21,30.417999267578125
2023-12-22,28.972000122070312
2023-12-26,29.433000564575195
2023-12-27,29.5
2023-12-28,29.145000457763672
2023-12-29,28.426000595092773
2024-01-02,28.545000076293945
2024-01-03,28.06399917602539
2024-01-04,28.8799991607666
2024-01-05,29.21299934387207
2024-01-08,32.02799987792969
2024-01-09,34.37300109863281
2024-01-10,34.237998962402344
2024-01-11,34.33100128173828
2024-01-12,33.95600128173828
2024-01-16,32.63100051879883
2024-01-17,31.822999954223633
2024-01-18,31.143999099731445
2024-01-19,42.33599853515625
2024-01-22,43.624000549316406
2024-01-23,45.737998962402344
2024-01-24,47.01900100708008
2024-01-25,47.55799865722656
2024-01-26,47.415000915527344
2024-01-29,49.56700134277344
2024-01-30,51.297000885009766
2024-01-31,52.96099853515625
2024-02-01,58.349998474121094
2024-02-02,57.9630012512207
2024-02-05,66.33499908447266
2024-02-06,68.15899658203125
2024-02-07,68.36000061035156
2024-02-08,69.80000305175781
2024-02-09,74.02899932861328
2024-02-12,77.3010025024414
2024-02-13,79.14900207519531
2024-02-14,88.05500030517578
2024-02-15,100.4000015258789
2024-02-16,80.33200073242188
2024-02-20,78.75700378417969
2024-02-21,73.41699981689453
2024-02-22,97.552001953125
2024-02-23,86.0009994506836
2024-02-26,87.63400268554688
2024-02-27,85.11100006103516
2024-02-28,81.65399932861328
2024-02-29,86.61199951171875
2024-03-01,90.5479965209961
2024-03-04,107.43399810791016
2024-03-05,109.08300018310547
2024-03-06,112.47000122070312
2024-03-07,115.97599792480469
2024-03-08,114.0009994506836
2024-03-11,108.02200317382812
2024-03-12,116.30000305175781
2024-03-13,118.80699920654297
2024-03-14,113.01100158691406
2024-03-15,106.88300323486328
2024-03-18,100.06800079345703
2024-03-19,91.09700012207031
2024-03-20,89.64700317382812
2024-03-21,97.16100311279297
2024-03-22,97.27400207519531
2024-03-25,104.27899932861328
2024-03-26,102.50599670410156
2024-03-27,102.3290023803711
2024-03-28,101.00299835205078
2024-04-01,103.71499633789062
2024-04-02,100.99099731445312
2024-04-03,101.55699920654297
2024-04-04,95.79900360107422
2024-04-05,94.802001953125
2024-04-08,92.8499984741211
2024-04-09,90.41999816894531
2024-04-10,90.85399627685547
2024-04-11,93.72799682617188
2024-04-12,89.8489990234375
2024-04-15,88.2750015258789
2024-04-16,97.62999725341797
2024-04-17,96.00800323486328
2024-04-18,92.8479995727539
2024-04-19,71.36499786376953
2024-04-22,71.7020034790039
2024-04-23,76.18599700927734
2024-04-24,75.47200012207031
2024-04-25,78.73999786376953
2024-04-26,85.74400329589844
2024-04-29,89.03500366210938
2024-04-30,85.87999725341797
2024-05-01,73.83000183105469
2024-05-02,76.25199890136719
2024-05-03,78.2699966430664
2024-05-06,83.03500366210938
2024-05-07,81.92900085449219
2024-05-08,82.26399993896484
2024-05-09,79.97000122070312
2024-05-10,79.8499984741211
2024-05-13,78.2760009765625
2024-05-14,82.23699951171875
2024-05-15,95.23600006103516
2024-05-16,90.44000244140625
2024-05-17,88.78900146484375
2024-05-20,90.39399719238281
2024-05-21,89.8949966430664
2024-05-22,87.3270034790039
2024-05-23,84.73799896240234
2024-05-24,88.38800048828125
2024-05-28,87.47200012207031
2024-05-29,83.97200012207031
2024-05-30,82.79399871826172
2024-05-31,78.45099639892578
2024-06-03,77.05899810791016
2024-06-04,77.16100311279297
2024-06-05,80.25199890136719
2024-06-06,77.79199981689453
2024-06-07,76.91100311279297
2024-06-10,78.68599700927734
2024-06-11,76.76100158691406
2024-06-12,77.4739990234375
2024-06-13,87.11000061035156
2024-06-14,84.4540023803711
2024-06-17,88.74099731445312
2024-06-18,92.0009994506836
2024-06-20,91.76399993896484
2024-06-21,90.5260009765625
2024-06-24,82.697998046875
2024-06-25,84.31199645996094
2024-06-26,83.11599731445312
2024-06-27,89.03600311279297
2024-06-28,81.93499755859375
2024-07-01,81.23200225830078
2024-07-02,83.71700286865234
2024-07-03,84.69999694824219
2024-07-05,84.65799713134766
2024-07-08,89.93399810791016
2024-07-09,89.56099700927734
2024-07-10,89.99800109863281
2024-07-11,88.9219970703125
2024-07-12,90.99600219726562
2024-07-15,89.76799774169922
2024-07-16,87.69599914550781
2024-07-17,81.63099670410156
2024-07-18,80.16100311279297
2024-07-19,79.6780014038086
2024-07-22,78.62799835205078
2024-07-23,78.3219985961914
2024-07-24,71.15599822998047
2024-07-25,69.56099700927734
2024-07-26,71.21900177001953
2024-07-29,69.77300262451172
2024-07-30,66.63099670410156
2024-07-31,70.16500091552734
2024-08-01,67.2239990234375
2024-08-02,62.46500015258789
2024-08-05,60.882999420166016
2024-08-06,61.694000244140625
2024-08-07,49.27000045776367
2024-08-08,50.99399948120117
2024-08-09,50.875999450683594
2024-08-12,54.097999572753906
2024-08-13,56.74300003051758
2024-08-14,57.70899963378906
2024-08-15,62.66899871826172
2024-08-16,62.880001068115234
2024-08-19,62.36199951171875
2024-08-20,61.090999603271484
2024-08-21,62.37799835205078
2024-08-22,60.481998443603516
2024-08-23,61.32400131225586
2024-08-26,56.250999450683594
2024-08-27,54.763999938964844
2024-08-28,44.3489990234375
2024-08-29,44.88199996948242
2024-08-30,43.77000045776367
2024-09-03,44.178001403808594
2024-09-04,42.34700012207031
2024-09-05,41.459999084472656
2024-09-06,38.645999908447266
2024-09-09,40.98699951171875
2024-09-10,41.27199935913086
2024-09-11,44.540000915527344
2024-09-12,44.2130012512207
2024-09-13,45.715999603271484
2024-09-16,44.90999984741211
2024-09-17,43.9379997253418
2024-09-18,43.6879997253418
2024-09-19,43.720001220703125
2024-09-20,45.72700119018555
2024-09-23,46.59400177001953
2024-09-24,46.361000061035156
2024-09-25,45.814998626708984
2024-09-26,40.2400016784668
2024-09-27,41.9739990234375
2024-09-30,41.63999938964844
2024-10-01,40.54999923706055
2024-10-02,42.0
2024-10-03,41.54999923706055
2024-10-04,41.22999954223633
2024-10-07,47.7400016784668
2024-10-08,45.349998474121094
2024-10-09,47.290000915527344
2024-10-10,46.470001220703125
2024-10-11,47.79999923706055
2024-10-14,47.38999938964844
2024-10-15,47.7599983215332
2024-10-16,48.75
2024-10-17,47.59000015258789
2024-10-18,47.2599983215332
2024-10-21,47.79999923706055
2024-10-22,45.970001220703125
2024-10-23,45.36000061035156
2024-10-24,46.22999954223633
2024-10-25,47.27000045776367
2024-10-28,47.720001220703125
2024-10-29,49.119998931884766
2024-10-30,33.06999969482422
2024-10-31,29.110000610351562
2024-11-01,26.049999237060547
2024-11-04,26.030000686645508
2024-11-05,27.700000762939453
2024-11-06,22.700000762939453
2024-11-07,25.479999542236328
2024-11-08,24.520000457763672
2024-11-11,23.229999542236328
2024-11-12,21.700000762939453
2024-11-13,20.329999923706055
2024-11-14,18.010000228881836
2024-11-15,18.579999923706055
2024-11-18,21.540000915527344
2024-11-19,28.270000457763672
2024-11-20,25.799999237060547
2024-11-21,29.700000762939453
