Date,ENSG
2023-01-09,94.63999938964844
2023-01-10,94.19000244140625
2023-01-11,95.7300033569336
2023-01-12,97.75
2023-01-13,98.52999877929688
2023-01-17,94.62999725341797
2023-01-18,93.66999816894531
2023-01-19,93.66000366210938
2023-01-20,93.16000366210938
2023-01-23,93.12000274658203
2023-01-24,91.12000274658203
2023-01-25,91.80000305175781
2023-01-26,92.06999969482422
2023-01-27,91.37999725341797
2023-01-30,91.69999694824219
2023-01-31,93.25
2023-02-01,93.98999786376953
2023-02-02,93.9800033569336
2023-02-03,92.4000015258789
2023-02-06,90.36000061035156
2023-02-07,89.86000061035156
2023-02-08,89.81999969482422
2023-02-09,89.0
2023-02-10,90.47000122070312
2023-02-13,91.19999694824219
2023-02-14,90.08999633789062
2023-02-15,91.27999877929688
2023-02-16,92.54000091552734
2023-02-17,91.31999969482422
2023-02-21,90.6500015258789
2023-02-22,90.4800033569336
2023-02-23,89.7300033569336
2023-02-24,89.83000183105469
2023-02-27,90.62999725341797
2023-02-28,89.4800033569336
2023-03-01,90.4800033569336
2023-03-02,90.81999969482422
2023-03-03,91.44999694824219
2023-03-06,90.2699966430664
2023-03-07,88.18000030517578
2023-03-08,88.6500015258789
2023-03-09,88.86000061035156
2023-03-10,87.58999633789062
2023-03-13,86.76000213623047
2023-03-14,89.3499984741211
2023-03-15,88.23999786376953
2023-03-16,89.6500015258789
2023-03-17,90.27999877929688
2023-03-20,91.5999984741211
2023-03-21,91.76000213623047
2023-03-22,89.31999969482422
2023-03-23,87.83000183105469
2023-03-24,90.69000244140625
2023-03-27,91.56999969482422
2023-03-28,91.91000366210938
2023-03-29,91.58999633789062
2023-03-30,93.01000213623047
2023-03-31,95.54000091552734
2023-04-03,95.16000366210938
2023-04-04,94.83000183105469
2023-04-05,97.30000305175781
2023-04-06,97.2300033569336
2023-04-10,98.41000366210938
2023-04-11,99.12000274658203
2023-04-12,98.16000366210938
2023-04-13,98.4000015258789
2023-04-14,98.47000122070312
2023-04-17,98.30999755859375
2023-04-18,98.12999725341797
2023-04-19,98.33000183105469
2023-04-20,98.41000366210938
2023-04-21,99.0199966430664
2023-04-24,99.95999908447266
2023-04-25,101.88999938964844
2023-04-26,99.70999908447266
2023-04-27,96.12999725341797
2023-04-28,97.08999633789062
2023-05-01,97.25
2023-05-02,95.05000305175781
2023-05-03,93.7300033569336
2023-05-04,92.38999938964844
2023-05-05,92.4800033569336
2023-05-08,92.63999938964844
2023-05-09,91.80999755859375
2023-05-10,92.45999908447266
2023-05-11,92.55999755859375
2023-05-12,91.87999725341797
2023-05-15,92.02999877929688
2023-05-16,91.25
2023-05-17,91.29000091552734
2023-05-18,90.8499984741211
2023-05-19,91.86000061035156
2023-05-22,91.95999908447266
2023-05-23,91.7300033569336
2023-05-24,91.81999969482422
2023-05-25,88.91000366210938
2023-05-26,88.56999969482422
2023-05-30,88.05000305175781
2023-05-31,88.61000061035156
2023-06-01,88.47000122070312
2023-06-02,91.61000061035156
2023-06-05,91.55000305175781
2023-06-06,93.37999725341797
2023-06-07,94.12000274658203
2023-06-08,93.1500015258789
2023-06-09,92.86000061035156
2023-06-12,93.43000030517578
2023-06-13,93.12999725341797
2023-06-14,92.66999816894531
2023-06-15,94.5999984741211
2023-06-16,94.55000305175781
2023-06-20,94.37999725341797
2023-06-21,93.5199966430664
2023-06-22,92.58999633789062
2023-06-23,90.91000366210938
2023-06-26,91.9000015258789
2023-06-27,93.4000015258789
2023-06-28,94.04000091552734
2023-06-29,95.3499984741211
2023-06-30,95.45999908447266
2023-07-03,93.88999938964844
2023-07-05,91.79000091552734
2023-07-06,90.62999725341797
2023-07-07,89.02999877929688
2023-07-10,89.30000305175781
2023-07-11,89.68000030517578
2023-07-12,89.51000213623047
2023-07-13,89.83999633789062
2023-07-14,91.19999694824219
2023-07-17,89.94000244140625
2023-07-18,89.76000213623047
2023-07-19,92.30000305175781
2023-07-20,92.75
2023-07-21,93.37999725341797
2023-07-24,92.5999984741211
2023-07-25,93.3499984741211
2023-07-26,91.75
2023-07-27,90.38999938964844
2023-07-28,93.05000305175781
2023-07-31,96.87000274658203
2023-08-01,94.69999694824219
2023-08-02,97.0
2023-08-03,98.5
2023-08-04,96.94000244140625
2023-08-07,97.0199966430664
2023-08-08,96.97000122070312
2023-08-09,97.22000122070312
2023-08-10,97.72000122070312
2023-08-11,98.0999984741211
2023-08-14,98.30000305175781
2023-08-15,97.91000366210938
2023-08-16,98.0
2023-08-17,96.37000274658203
2023-08-18,96.98999786376953
2023-08-21,96.54000091552734
2023-08-22,97.0999984741211
2023-08-23,97.55999755859375
2023-08-24,97.31999969482422
2023-08-25,98.1500015258789
2023-08-28,98.0999984741211
2023-08-29,98.13999938964844
2023-08-30,101.7699966430664
2023-08-31,100.22000122070312
2023-09-01,99.12999725341797
2023-09-05,95.56999969482422
2023-09-06,95.41000366210938
2023-09-07,96.18000030517578
2023-09-08,96.01000213623047
2023-09-11,94.43000030517578
2023-09-12,93.66999816894531
2023-09-13,93.80999755859375
2023-09-14,93.27999877929688
2023-09-15,92.9800033569336
2023-09-18,93.80999755859375
2023-09-19,93.08000183105469
2023-09-20,94.20999908447266
2023-09-21,93.44999694824219
2023-09-22,93.5999984741211
2023-09-25,94.11000061035156
2023-09-26,92.73999786376953
2023-09-27,92.58999633789062
2023-09-28,93.97000122070312
2023-09-29,92.93000030517578
2023-10-02,92.04000091552734
2023-10-03,90.62000274658203
2023-10-04,91.37999725341797
2023-10-05,91.94999694824219
2023-10-06,93.0
2023-10-09,94.30000305175781
2023-10-10,96.93000030517578
2023-10-11,96.9000015258789
2023-10-12,94.5199966430664
2023-10-13,95.63999938964844
2023-10-16,96.26000213623047
2023-10-17,97.68000030517578
2023-10-18,97.80999755859375
2023-10-19,96.44000244140625
2023-10-20,96.11000061035156
2023-10-23,95.66000366210938
2023-10-24,96.69999694824219
2023-10-25,95.04000091552734
2023-10-26,95.3499984741211
2023-10-27,97.30000305175781
2023-10-30,95.31999969482422
2023-10-31,96.5999984741211
2023-11-01,96.51000213623047
2023-11-02,98.83000183105469
2023-11-03,102.0
2023-11-06,101.76000213623047
2023-11-07,102.98999786376953
2023-11-08,102.70999908447266
2023-11-09,101.70999908447266
2023-11-10,102.81999969482422
2023-11-13,102.7300033569336
2023-11-14,106.56999969482422
2023-11-15,105.16999816894531
2023-11-16,106.19000244140625
2023-11-17,107.38999938964844
2023-11-20,107.9000015258789
2023-11-21,107.94999694824219
2023-11-22,108.52999877929688
2023-11-24,109.5999984741211
2023-11-27,108.68000030517578
2023-11-28,107.25
2023-11-29,106.91000366210938
2023-11-30,107.06999969482422
2023-12-01,108.4800033569336
2023-12-04,109.55000305175781
2023-12-05,108.23999786376953
2023-12-06,106.75
2023-12-07,106.83999633789062
2023-12-08,106.69999694824219
2023-12-11,107.66000366210938
2023-12-12,109.08999633789062
2023-12-13,111.66999816894531
2023-12-14,111.16000366210938
2023-12-15,111.4800033569336
2023-12-18,111.76000213623047
2023-12-19,114.05000305175781
2023-12-20,110.37999725341797
2023-12-21,112.37000274658203
2023-12-22,113.30000305175781
2023-12-26,114.19000244140625
2023-12-27,114.2699966430664
2023-12-28,113.72000122070312
2023-12-29,112.20999908447266
2024-01-02,114.6500015258789
2024-01-03,112.77999877929688
2024-01-04,113.83999633789062
2024-01-05,114.01000213623047
2024-01-08,115.29000091552734
2024-01-09,114.2699966430664
2024-01-10,114.45999908447266
2024-01-11,115.7699966430664
2024-01-12,117.37000274658203
2024-01-16,116.6500015258789
2024-01-17,114.95999908447266
2024-01-18,116.0
2024-01-19,115.95999908447266
2024-01-22,117.47000122070312
2024-01-23,117.02999877929688
2024-01-24,115.18000030517578
2024-01-25,115.33999633789062
2024-01-26,114.88999938964844
2024-01-29,116.5199966430664
2024-01-30,116.20999908447266
2024-01-31,113.22000122070312
2024-02-01,115.3499984741211
2024-02-02,120.77999877929688
2024-02-05,117.97000122070312
2024-02-06,117.58000183105469
2024-02-07,117.38999938964844
2024-02-08,118.05999755859375
2024-02-09,118.9000015258789
2024-02-12,119.70999908447266
2024-02-13,117.45999908447266
2024-02-14,120.63999938964844
2024-02-15,119.91999816894531
2024-02-16,121.4800033569336
2024-02-20,121.33999633789062
2024-02-21,122.93000030517578
2024-02-22,123.69999694824219
2024-02-23,124.25
2024-02-26,124.19999694824219
2024-02-27,123.93000030517578
2024-02-28,124.5199966430664
2024-02-29,124.91999816894531
2024-03-01,121.9000015258789
2024-03-04,125.98999786376953
2024-03-05,125.6500015258789
2024-03-06,125.58999633789062
2024-03-07,124.30999755859375
2024-03-08,123.69999694824219
2024-03-11,124.75
2024-03-12,124.62999725341797
2024-03-13,123.4000015258789
2024-03-14,121.9800033569336
2024-03-15,122.69000244140625
2024-03-18,122.19000244140625
2024-03-19,123.72000122070312
2024-03-20,123.41999816894531
2024-03-21,123.73999786376953
2024-03-22,123.80000305175781
2024-03-25,123.11000061035156
2024-03-26,123.33000183105469
2024-03-27,125.62000274658203
2024-03-28,124.41999816894531
2024-04-01,123.87000274658203
2024-04-02,120.94000244140625
2024-04-03,121.33999633789062
2024-04-04,118.77999877929688
2024-04-05,119.72000122070312
2024-04-08,119.04000091552734
2024-04-09,119.75
2024-04-10,117.41000366210938
2024-04-11,120.20999908447266
2024-04-12,119.27999877929688
2024-04-15,118.69000244140625
2024-04-16,117.66999816894531
2024-04-17,117.81999969482422
2024-04-18,116.4800033569336
2024-04-19,118.26000213623047
2024-04-22,117.2300033569336
2024-04-23,118.62000274658203
2024-04-24,118.63999938964844
2024-04-25,117.29000091552734
2024-04-26,117.25
2024-04-29,118.69000244140625
2024-04-30,118.36000061035156
2024-05-01,119.44999694824219
2024-05-02,116.55000305175781
2024-05-03,116.88999938964844
2024-05-06,116.05000305175781
2024-05-07,117.94999694824219
2024-05-08,116.08999633789062
2024-05-09,117.69999694824219
2024-05-10,118.33999633789062
2024-05-13,117.73999786376953
2024-05-14,118.13999938964844
2024-05-15,119.27999877929688
2024-05-16,119.19000244140625
2024-05-17,119.79000091552734
2024-05-20,119.55999755859375
2024-05-21,119.38999938964844
2024-05-22,119.12999725341797
2024-05-23,118.5
2024-05-24,120.16000366210938
2024-05-28,118.93000030517578
2024-05-29,116.75
2024-05-30,118.48999786376953
2024-05-31,121.23999786376953
2024-06-03,119.7699966430664
2024-06-04,121.41000366210938
2024-06-05,120.41999816894531
2024-06-06,118.81999969482422
2024-06-07,119.02999877929688
2024-06-10,119.41000366210938
2024-06-11,119.12000274658203
2024-06-12,120.4800033569336
2024-06-13,119.61000061035156
2024-06-14,118.95999908447266
2024-06-17,122.1500015258789
2024-06-18,121.19999694824219
2024-06-20,119.87999725341797
2024-06-21,121.04000091552734
2024-06-24,121.37000274658203
2024-06-25,121.18000030517578
2024-06-26,120.66000366210938
2024-06-27,120.83999633789062
2024-06-28,123.69000244140625
2024-07-01,124.13999938964844
2024-07-02,125.93000030517578
2024-07-03,126.41000366210938
2024-07-05,126.5999984741211
2024-07-08,125.0199966430664
2024-07-09,126.44000244140625
2024-07-10,130.30999755859375
2024-07-11,133.11000061035156
2024-07-12,134.3300018310547
2024-07-15,135.17999267578125
2024-07-16,139.86000061035156
2024-07-17,138.52000427246094
2024-07-18,136.64999389648438
2024-07-19,135.47000122070312
2024-07-22,135.91000366210938
2024-07-23,135.92999267578125
2024-07-24,136.60000610351562
2024-07-25,136.1699981689453
2024-07-26,142.8000030517578
2024-07-29,146.00999450683594
2024-07-30,145.42999267578125
2024-07-31,140.75
2024-08-01,139.5399932861328
2024-08-02,139.60000610351562
2024-08-05,137.1999969482422
2024-08-06,141.05999755859375
2024-08-07,138.00999450683594
2024-08-08,140.80999755859375
2024-08-09,141.25
2024-08-12,140.02999877929688
2024-08-13,142.05999755859375
2024-08-14,140.17999267578125
2024-08-15,141.3699951171875
2024-08-16,141.25
2024-08-19,141.9199981689453
2024-08-20,143.72000122070312
2024-08-21,144.75
2024-08-22,146.3699951171875
2024-08-23,148.07000732421875
2024-08-26,147.02999877929688
2024-08-27,148.16000366210938
2024-08-28,148.66000366210938
2024-08-29,150.08999633789062
2024-08-30,151.36000061035156
2024-09-03,148.11000061035156
2024-09-04,149.8300018310547
2024-09-05,151.6699981689453
2024-09-06,149.0500030517578
2024-09-09,151.58999633789062
2024-09-10,151.66000366210938
2024-09-11,150.5500030517578
2024-09-12,151.91000366210938
2024-09-13,152.72999572753906
2024-09-16,153.6699981689453
2024-09-17,152.02999877929688
2024-09-18,151.0
2024-09-19,152.24000549316406
2024-09-20,150.86000061035156
2024-09-23,151.72999572753906
2024-09-24,152.24000549316406
2024-09-25,150.60000610351562
2024-09-26,147.42999267578125
2024-09-27,144.11000061035156
2024-09-30,143.82000732421875
2024-10-01,145.17999267578125
2024-10-02,145.33999633789062
2024-10-03,145.89999389648438
2024-10-04,144.25999450683594
2024-10-07,143.47000122070312
2024-10-08,145.27999877929688
2024-10-09,146.2899932861328
2024-10-10,145.57000732421875
2024-10-11,147.24000549316406
2024-10-14,147.8300018310547
2024-10-15,149.1199951171875
2024-10-16,150.82000732421875
2024-10-17,149.0399932861328
2024-10-18,148.42999267578125
2024-10-21,147.72000122070312
2024-10-22,148.7899932861328
2024-10-23,149.97999572753906
2024-10-24,148.85000610351562
2024-10-25,152.82000732421875
2024-10-28,151.8699951171875
2024-10-29,156.91000366210938
2024-10-30,156.00999450683594
2024-10-31,154.99000549316406
2024-11-01,154.3300018310547
2024-11-04,153.38999938964844
2024-11-05,153.3699951171875
2024-11-06,143.0
2024-11-07,148.55999755859375
2024-11-08,148.14999389648438
2024-11-11,151.58999633789062
2024-11-12,149.11000061035156
2024-11-13,148.7899932861328
2024-11-14,145.67999267578125
2024-11-15,143.49000549316406
2024-11-18,144.32000732421875
2024-11-19,144.55999755859375
2024-11-20,144.66000366210938
2024-11-21,147.35000610351562
