Date,OLLI
2022-07-15,68.58999633789062
2022-07-18,68.08000183105469
2022-07-19,66.88999938964844
2022-07-20,67.27999877929688
2022-07-21,66.5
2022-07-22,65.58000183105469
2022-07-25,63.59000015258789
2022-07-26,60.5
2022-07-27,61.58000183105469
2022-07-28,59.310001373291016
2022-07-29,58.95000076293945
2022-08-01,61.279998779296875
2022-08-02,60.189998626708984
2022-08-03,64.18000030517578
2022-08-04,62.41999816894531
2022-08-05,62.790000915527344
2022-08-08,63.790000915527344
2022-08-09,62.619998931884766
2022-08-10,63.72999954223633
2022-08-11,65.08000183105469
2022-08-12,65.66999816894531
2022-08-15,65.41999816894531
2022-08-16,66.48999786376953
2022-08-17,64.44999694824219
2022-08-18,65.7699966430664
2022-08-19,65.0
2022-08-22,64.68000030517578
2022-08-23,64.30999755859375
2022-08-24,64.75
2022-08-25,65.7699966430664
2022-08-26,61.130001068115234
2022-08-29,58.63999938964844
2022-08-30,56.40999984741211
2022-08-31,55.310001373291016
2022-09-01,54.81999969482422
2022-09-02,54.95000076293945
2022-09-06,55.29999923706055
2022-09-07,57.88999938964844
2022-09-08,58.5099983215332
2022-09-09,58.29999923706055
2022-09-12,58.459999084472656
2022-09-13,54.119998931884766
2022-09-14,55.02000045776367
2022-09-15,57.16999816894531
2022-09-16,57.709999084472656
2022-09-19,57.599998474121094
2022-09-20,57.540000915527344
2022-09-21,58.470001220703125
2022-09-22,58.91999816894531
2022-09-23,58.08000183105469
2022-09-26,58.02000045776367
2022-09-27,56.54999923706055
2022-09-28,56.709999084472656
2022-09-29,51.470001220703125
2022-09-30,51.599998474121094
2022-10-03,52.86000061035156
2022-10-04,55.04999923706055
2022-10-05,55.90999984741211
2022-10-06,53.34000015258789
2022-10-07,52.9900016784668
2022-10-10,53.529998779296875
2022-10-11,54.779998779296875
2022-10-12,54.4900016784668
2022-10-13,54.029998779296875
2022-10-14,53.209999084472656
2022-10-17,54.0099983215332
2022-10-18,55.880001068115234
2022-10-19,54.060001373291016
2022-10-20,52.47999954223633
2022-10-21,54.880001068115234
2022-10-24,54.630001068115234
2022-10-25,57.88999938964844
2022-10-26,56.880001068115234
2022-10-27,56.790000915527344
2022-10-28,58.18000030517578
2022-10-31,56.0
2022-11-01,56.09000015258789
2022-11-02,53.81999969482422
2022-11-03,52.59000015258789
2022-11-04,52.2400016784668
2022-11-07,53.36000061035156
2022-11-08,54.310001373291016
2022-11-09,50.959999084472656
2022-11-10,54.970001220703125
2022-11-11,57.70000076293945
2022-11-14,55.54999923706055
2022-11-15,57.060001373291016
2022-11-16,52.220001220703125
2022-11-17,54.41999816894531
2022-11-18,55.95000076293945
2022-11-21,57.540000915527344
2022-11-22,59.34000015258789
2022-11-23,60.75
2022-11-25,60.150001525878906
2022-11-28,62.220001220703125
2022-11-29,60.33000183105469
2022-11-30,60.900001525878906
2022-12-01,60.45000076293945
2022-12-02,60.470001220703125
2022-12-05,57.33000183105469
2022-12-06,57.75
2022-12-07,47.65999984741211
2022-12-08,52.11000061035156
2022-12-09,51.29999923706055
2022-12-12,52.72999954223633
2022-12-13,52.18000030517578
2022-12-14,51.25
2022-12-15,50.7599983215332
2022-12-16,50.16999816894531
2022-12-19,46.7599983215332
2022-12-20,46.619998931884766
2022-12-21,46.7400016784668
2022-12-22,45.529998779296875
2022-12-23,46.369998931884766
2022-12-27,46.20000076293945
2022-12-28,46.119998931884766
2022-12-29,46.93000030517578
2022-12-30,46.84000015258789
2023-01-03,46.77000045776367
2023-01-04,48.97999954223633
2023-01-05,48.970001220703125
2023-01-06,52.04999923706055
2023-01-09,50.380001068115234
2023-01-10,51.380001068115234
2023-01-11,51.939998626708984
2023-01-12,51.9900016784668
2023-01-13,53.900001525878906
2023-01-17,53.400001525878906
2023-01-18,53.0
2023-01-19,51.369998931884766
2023-01-20,53.2599983215332
2023-01-23,53.900001525878906
2023-01-24,53.470001220703125
2023-01-25,54.27000045776367
2023-01-26,53.72999954223633
2023-01-27,53.970001220703125
2023-01-30,53.459999084472656
2023-01-31,54.7599983215332
2023-02-01,56.45000076293945
2023-02-02,58.220001220703125
2023-02-03,56.150001525878906
2023-02-06,56.13999938964844
2023-02-07,56.75
2023-02-08,56.349998474121094
2023-02-09,55.0099983215332
2023-02-10,55.779998779296875
2023-02-13,56.540000915527344
2023-02-14,56.7599983215332
2023-02-15,59.34000015258789
2023-02-16,59.22999954223633
2023-02-17,58.0
2023-02-21,58.16999816894531
2023-02-22,58.689998626708984
2023-02-23,58.09000015258789
2023-02-24,59.189998626708984
2023-02-27,57.959999084472656
2023-02-28,57.540000915527344
2023-03-01,55.75
2023-03-02,56.79999923706055
2023-03-03,56.599998474121094
2023-03-06,55.27000045776367
2023-03-07,55.52000045776367
2023-03-08,56.29999923706055
2023-03-09,55.560001373291016
2023-03-10,53.68000030517578
2023-03-13,52.81999969482422
2023-03-14,52.5
2023-03-15,52.779998779296875
2023-03-16,52.22999954223633
2023-03-17,51.939998626708984
2023-03-20,52.2400016784668
2023-03-21,53.2599983215332
2023-03-22,58.470001220703125
2023-03-23,57.97999954223633
2023-03-24,58.099998474121094
2023-03-27,58.02000045776367
2023-03-28,57.02000045776367
2023-03-29,56.65999984741211
2023-03-30,56.540000915527344
2023-03-31,57.939998626708984
2023-04-03,59.7400016784668
2023-04-04,57.689998626708984
2023-04-05,57.77000045776367
2023-04-06,58.189998626708984
2023-04-10,59.099998474121094
2023-04-11,58.90999984741211
2023-04-12,59.43000030517578
2023-04-13,58.58000183105469
2023-04-14,57.540000915527344
2023-04-17,60.4900016784668
2023-04-18,61.33000183105469
2023-04-19,63.18000030517578
2023-04-20,63.7599983215332
2023-04-21,64.08999633789062
2023-04-24,65.44999694824219
2023-04-25,64.01000213623047
2023-04-26,64.37999725341797
2023-04-27,65.44999694824219
2023-04-28,65.25
2023-05-01,65.43000030517578
2023-05-02,66.5
2023-05-03,66.87000274658203
2023-05-04,66.5199966430664
2023-05-05,67.01000213623047
2023-05-08,67.5999984741211
2023-05-09,65.97000122070312
2023-05-10,66.44999694824219
2023-05-11,66.12999725341797
2023-05-12,66.95999908447266
2023-05-15,65.77999877929688
2023-05-16,65.75
2023-05-17,67.16000366210938
2023-05-18,66.29000091552734
2023-05-19,63.349998474121094
2023-05-22,62.630001068115234
2023-05-23,61.56999969482422
2023-05-24,60.77000045776367
2023-05-25,56.779998779296875
2023-05-26,54.56999969482422
2023-05-30,55.0099983215332
2023-05-31,55.119998931884766
2023-06-01,53.349998474121094
2023-06-02,57.689998626708984
2023-06-05,59.33000183105469
2023-06-06,62.0099983215332
2023-06-07,61.060001373291016
2023-06-08,60.439998626708984
2023-06-09,61.959999084472656
2023-06-12,63.95000076293945
2023-06-13,62.130001068115234
2023-06-14,61.33000183105469
2023-06-15,61.2400016784668
2023-06-16,59.689998626708984
2023-06-20,58.5
2023-06-21,59.43000030517578
2023-06-22,59.310001373291016
2023-06-23,59.31999969482422
2023-06-26,60.15999984741211
2023-06-27,59.91999816894531
2023-06-28,58.220001220703125
2023-06-29,57.75
2023-06-30,57.93000030517578
2023-07-03,60.369998931884766
2023-07-05,62.52000045776367
2023-07-06,62.7400016784668
2023-07-07,64.26000213623047
2023-07-10,66.94999694824219
2023-07-11,68.08999633789062
2023-07-12,69.05999755859375
2023-07-13,70.18000030517578
2023-07-14,69.0
2023-07-17,70.80000305175781
2023-07-18,71.22000122070312
2023-07-19,72.61000061035156
2023-07-20,71.58000183105469
2023-07-21,72.4000015258789
2023-07-24,71.9800033569336
2023-07-25,71.93000030517578
2023-07-26,73.19000244140625
2023-07-27,72.61000061035156
2023-07-28,71.68000030517578
2023-07-31,72.87999725341797
2023-08-01,71.9800033569336
2023-08-02,71.58000183105469
2023-08-03,71.38999938964844
2023-08-04,72.94000244140625
2023-08-07,72.48999786376953
2023-08-08,71.80000305175781
2023-08-09,73.19000244140625
2023-08-10,72.6500015258789
2023-08-11,73.26000213623047
2023-08-14,74.55000305175781
2023-08-15,76.26000213623047
2023-08-16,74.16000366210938
2023-08-17,73.0199966430664
2023-08-18,73.4000015258789
2023-08-21,73.30999755859375
2023-08-22,72.87999725341797
2023-08-23,73.77999877929688
2023-08-24,70.88999938964844
2023-08-25,71.0199966430664
2023-08-28,74.55000305175781
2023-08-29,74.69999694824219
2023-08-30,74.87999725341797
2023-08-31,77.08000183105469
2023-09-01,73.95999908447266
2023-09-05,74.4800033569336
2023-09-06,73.81999969482422
2023-09-07,74.2300033569336
2023-09-08,76.81500244140625
2023-09-11,78.19999694824219
2023-09-12,78.04000091552734
2023-09-13,78.5199966430664
2023-09-14,78.22000122070312
2023-09-15,77.97000122070312
2023-09-18,77.22000122070312
2023-09-19,75.4000015258789
2023-09-20,76.91000366210938
2023-09-21,74.5
2023-09-22,75.79000091552734
2023-09-25,77.12000274658203
2023-09-26,75.4000015258789
2023-09-27,74.8499984741211
2023-09-28,76.20999908447266
2023-09-29,77.18000030517578
2023-10-02,77.86000061035156
2023-10-03,75.27999877929688
2023-10-04,75.4000015258789
2023-10-05,72.72000122070312
2023-10-06,74.5999984741211
2023-10-09,73.48999786376953
2023-10-10,74.08000183105469
2023-10-11,72.80000305175781
2023-10-12,74.12999725341797
2023-10-13,73.83999633789062
2023-10-16,71.43000030517578
2023-10-17,72.9000015258789
2023-10-18,72.08999633789062
2023-10-19,72.5199966430664
2023-10-20,74.83000183105469
2023-10-23,74.51000213623047
2023-10-24,74.72000122070312
2023-10-25,74.83000183105469
2023-10-26,75.33999633789062
2023-10-27,75.43000030517578
2023-10-30,77.16000366210938
2023-10-31,77.23999786376953
2023-11-01,78.02999877929688
2023-11-02,78.5
2023-11-03,79.75
2023-11-06,80.22000122070312
2023-11-07,80.08999633789062
2023-11-08,79.27999877929688
2023-11-09,77.86000061035156
2023-11-10,78.66000366210938
2023-11-13,79.19999694824219
2023-11-14,81.62999725341797
2023-11-15,80.55000305175781
2023-11-16,77.62000274658203
2023-11-17,77.19000244140625
2023-11-20,77.54000091552734
2023-11-21,77.08999633789062
2023-11-22,78.20999908447266
2023-11-24,77.27999877929688
2023-11-27,76.54000091552734
2023-11-28,76.5199966430664
2023-11-29,75.5199966430664
2023-11-30,73.2699966430664
2023-12-01,74.7699966430664
2023-12-04,76.27999877929688
2023-12-05,76.25
2023-12-06,76.36000061035156
2023-12-07,73.08000183105469
2023-12-08,72.19999694824219
2023-12-11,73.31999969482422
2023-12-12,72.81999969482422
2023-12-13,75.18000030517578
2023-12-14,71.55000305175781
2023-12-15,68.77999877929688
2023-12-18,70.91999816894531
2023-12-19,70.9800033569336
2023-12-20,71.13999938964844
2023-12-21,70.8499984741211
2023-12-22,71.72000122070312
2023-12-26,74.12000274658203
2023-12-27,75.08000183105469
2023-12-28,76.16999816894531
2023-12-29,75.88999938964844
2024-01-02,75.12999725341797
2024-01-03,69.76000213623047
2024-01-04,70.77999877929688
2024-01-05,70.16999816894531
2024-01-08,70.7300033569336
2024-01-09,70.79000091552734
2024-01-10,71.06999969482422
2024-01-11,71.55999755859375
2024-01-12,71.69999694824219
2024-01-16,74.44999694824219
2024-01-17,74.41000366210938
2024-01-18,73.9800033569336
2024-01-19,74.7699966430664
2024-01-22,74.11000061035156
2024-01-23,74.0
2024-01-24,71.23999786376953
2024-01-25,72.05000305175781
2024-01-26,72.58000183105469
2024-01-29,72.83999633789062
2024-01-30,73.19999694824219
2024-01-31,71.93000030517578
2024-02-01,74.4000015258789
2024-02-02,75.06999969482422
2024-02-05,73.1500015258789
2024-02-06,75.01000213623047
2024-02-07,73.97000122070312
2024-02-08,75.62000274658203
2024-02-09,76.51000213623047
2024-02-12,78.83999633789062
2024-02-13,78.54000091552734
2024-02-14,77.9800033569336
2024-02-15,76.62000274658203
2024-02-16,77.81999969482422
2024-02-20,79.83000183105469
2024-02-21,79.68000030517578
2024-02-22,80.87999725341797
2024-02-23,82.66000366210938
2024-02-26,81.18000030517578
2024-02-27,81.16000366210938
2024-02-28,79.43000030517578
2024-02-29,80.16999816894531
2024-03-01,78.95999908447266
2024-03-04,77.0
2024-03-05,76.16999816894531
2024-03-06,74.91999816894531
2024-03-07,75.27999877929688
2024-03-08,74.55000305175781
2024-03-11,75.44999694824219
2024-03-12,74.5199966430664
2024-03-13,74.6500015258789
2024-03-14,74.6500015258789
2024-03-15,74.0
2024-03-18,75.0
2024-03-19,75.3499984741211
2024-03-20,76.29000091552734
2024-03-21,79.62999725341797
2024-03-22,78.16999816894531
2024-03-25,79.36000061035156
2024-03-26,76.0999984741211
2024-03-27,78.81999969482422
2024-03-28,79.56999969482422
2024-04-01,74.2300033569336
2024-04-02,71.41999816894531
2024-04-03,68.44999694824219
2024-04-04,71.16000366210938
2024-04-05,73.43000030517578
2024-04-08,72.97000122070312
2024-04-09,72.9000015258789
2024-04-10,72.81999969482422
2024-04-11,73.12000274658203
2024-04-12,71.5199966430664
2024-04-15,72.41000366210938
2024-04-16,71.88999938964844
2024-04-17,71.1500015258789
2024-04-18,72.29000091552734
2024-04-19,73.20999908447266
2024-04-22,73.69999694824219
2024-04-23,75.21499633789062
2024-04-24,74.70999908447266
2024-04-25,74.3499984741211
2024-04-26,74.45999908447266
2024-04-29,71.91000366210938
2024-04-30,73.13999938964844
2024-05-01,72.26000213623047
2024-05-02,74.62000274658203
2024-05-03,76.80000305175781
2024-05-06,78.68000030517578
2024-05-07,79.51000213623047
2024-05-08,78.5999984741211
2024-05-09,78.72000122070312
2024-05-10,77.83999633789062
2024-05-13,74.5
2024-05-14,73.2699966430664
2024-05-15,72.62000274658203
2024-05-16,73.51000213623047
2024-05-17,73.36000061035156
2024-05-20,73.16999816894531
2024-05-21,72.93000030517578
2024-05-22,73.87999725341797
2024-05-23,75.18000030517578
2024-05-24,78.37999725341797
2024-05-28,78.91999816894531
2024-05-29,79.37000274658203
2024-05-30,81.0999984741211
2024-05-31,82.43000030517578
2024-06-03,83.62000274658203
2024-06-04,82.04000091552734
2024-06-05,89.83000183105469
2024-06-06,84.3499984741211
2024-06-07,83.51000213623047
2024-06-10,84.61000061035156
2024-06-11,85.19999694824219
2024-06-12,84.8499984741211
2024-06-13,85.4000015258789
2024-06-14,87.70999908447266
2024-06-17,95.9800033569336
2024-06-18,98.04000091552734
2024-06-20,97.7300033569336
2024-06-21,98.2699966430664
2024-06-24,97.81999969482422
2024-06-25,98.41000366210938
2024-06-26,98.30999755859375
2024-06-27,98.33999633789062
2024-06-28,98.16999816894531
2024-07-01,98.37999725341797
2024-07-02,98.31999969482422
2024-07-03,96.91999816894531
2024-07-05,98.55000305175781
2024-07-08,99.86000061035156
2024-07-09,98.27999877929688
2024-07-10,98.80000305175781
2024-07-11,101.05000305175781
2024-07-12,101.76000213623047
2024-07-15,103.44999694824219
2024-07-16,103.97000122070312
2024-07-17,101.44999694824219
2024-07-18,101.02999877929688
2024-07-19,100.55000305175781
2024-07-22,98.95999908447266
2024-07-23,99.08000183105469
2024-07-24,97.08000183105469
2024-07-25,96.38999938964844
2024-07-26,96.0
2024-07-29,98.94999694824219
2024-07-30,99.13999938964844
2024-07-31,97.63999938964844
2024-08-01,97.6500015258789
2024-08-02,96.41000366210938
2024-08-05,93.69999694824219
2024-08-06,94.19000244140625
2024-08-07,90.62999725341797
2024-08-08,93.0199966430664
2024-08-09,91.86000061035156
2024-08-12,88.66999816894531
2024-08-13,87.47000122070312
2024-08-14,86.2300033569336
2024-08-15,94.44999694824219
2024-08-16,95.94000244140625
2024-08-19,97.37000274658203
2024-08-20,96.69000244140625
2024-08-21,99.11000061035156
2024-08-22,97.33999633789062
2024-08-23,98.88999938964844
2024-08-26,97.69999694824219
2024-08-27,95.02999877929688
2024-08-28,94.08999633789062
2024-08-29,86.9000015258789
2024-08-30,89.55999755859375
2024-09-03,89.01000213623047
2024-09-04,88.75
2024-09-05,87.73999786376953
2024-09-06,87.30999755859375
2024-09-09,92.4800033569336
2024-09-10,93.47000122070312
2024-09-11,96.3499984741211
2024-09-12,98.16000366210938
2024-09-13,98.16999816894531
2024-09-16,99.18000030517578
2024-09-17,99.0
2024-09-18,98.12999725341797
2024-09-19,97.80999755859375
2024-09-20,98.98999786376953
2024-09-23,101.68000030517578
2024-09-24,102.05999755859375
2024-09-25,100.76000213623047
2024-09-26,98.66000366210938
2024-09-27,96.9800033569336
2024-09-30,97.19999694824219
2024-10-01,95.5
2024-10-02,96.08000183105469
2024-10-03,95.91999816894531
2024-10-04,97.38999938964844
2024-10-07,93.20999908447266
2024-10-08,94.4800033569336
2024-10-09,94.30000305175781
2024-10-10,95.22000122070312
2024-10-11,96.08999633789062
2024-10-14,94.6500015258789
2024-10-15,94.68000030517578
2024-10-16,95.95999908447266
2024-10-17,94.37999725341797
2024-10-18,94.70999908447266
2024-10-21,93.0999984741211
2024-10-22,91.79000091552734
2024-10-23,90.79000091552734
2024-10-24,90.75
2024-10-25,90.70999908447266
2024-10-28,89.58999633789062
2024-10-29,90.05999755859375
2024-10-30,90.9000015258789
2024-10-31,91.83000183105469
2024-11-01,92.9800033569336
2024-11-04,95.5
2024-11-05,94.83999633789062
2024-11-06,95.7300033569336
2024-11-07,99.2300033569336
2024-11-08,99.0
2024-11-11,98.0999984741211
2024-11-12,92.20999908447266
2024-11-13,92.1500015258789
2024-11-14,92.52999877929688
2024-11-15,91.93000030517578
2024-11-18,90.23999786376953
2024-11-19,89.4000015258789
2024-11-20,87.55999755859375
2024-11-21,90.75
