Date,BSY
2022-12-12,39.79999923706055
2022-12-13,39.439998626708984
2022-12-14,39.369998931884766
2022-12-15,37.709999084472656
2022-12-16,37.33000183105469
2022-12-19,37.099998474121094
2022-12-20,37.0
2022-12-21,37.56999969482422
2022-12-22,36.880001068115234
2022-12-23,36.790000915527344
2022-12-27,36.43000030517578
2022-12-28,35.88999938964844
2022-12-29,37.099998474121094
2022-12-30,36.959999084472656
2023-01-03,36.72999954223633
2023-01-04,36.81999969482422
2023-01-05,34.70000076293945
2023-01-06,35.40999984741211
2023-01-09,36.43000030517578
2023-01-10,37.2400016784668
2023-01-11,38.20000076293945
2023-01-12,37.65999984741211
2023-01-13,37.97999954223633
2023-01-17,38.13999938964844
2023-01-18,37.77000045776367
2023-01-19,37.099998474121094
2023-01-20,38.29999923706055
2023-01-23,38.88999938964844
2023-01-24,38.31999969482422
2023-01-25,38.060001373291016
2023-01-26,38.59000015258789
2023-01-27,39.15999984741211
2023-01-30,38.79999923706055
2023-01-31,39.04999923706055
2023-02-01,40.59000015258789
2023-02-02,42.27000045776367
2023-02-03,41.380001068115234
2023-02-06,40.90999984741211
2023-02-07,41.540000915527344
2023-02-08,40.560001373291016
2023-02-09,40.2599983215332
2023-02-10,39.099998474121094
2023-02-13,39.290000915527344
2023-02-14,40.95000076293945
2023-02-15,41.70000076293945
2023-02-16,40.97999954223633
2023-02-17,40.88999938964844
2023-02-21,40.0099983215332
2023-02-22,40.0099983215332
2023-02-23,40.869998931884766
2023-02-24,39.4900016784668
2023-02-27,39.209999084472656
2023-02-28,40.459999084472656
2023-03-01,39.86000061035156
2023-03-02,41.709999084472656
2023-03-03,42.47999954223633
2023-03-06,40.97999954223633
2023-03-07,40.0099983215332
2023-03-08,39.97999954223633
2023-03-09,39.560001373291016
2023-03-10,38.279998779296875
2023-03-13,38.91999816894531
2023-03-14,40.0
2023-03-15,40.31999969482422
2023-03-16,40.9900016784668
2023-03-17,40.97999954223633
2023-03-20,41.279998779296875
2023-03-21,41.84000015258789
2023-03-22,40.439998626708984
2023-03-23,41.27000045776367
2023-03-24,41.43000030517578
2023-03-27,41.4900016784668
2023-03-28,41.4900016784668
2023-03-29,42.16999816894531
2023-03-30,42.27000045776367
2023-03-31,42.9900016784668
2023-04-03,43.279998779296875
2023-04-04,42.59000015258789
2023-04-05,41.86000061035156
2023-04-06,41.7599983215332
2023-04-10,42.0099983215332
2023-04-11,41.83000183105469
2023-04-12,41.709999084472656
2023-04-13,42.58000183105469
2023-04-14,42.5
2023-04-17,42.720001220703125
2023-04-18,43.54999923706055
2023-04-19,43.22999954223633
2023-04-20,42.349998474121094
2023-04-21,42.650001525878906
2023-04-24,42.20000076293945
2023-04-25,40.88999938964844
2023-04-26,41.380001068115234
2023-04-27,42.18000030517578
2023-04-28,42.560001373291016
2023-05-01,42.779998779296875
2023-05-02,41.5099983215332
2023-05-03,42.56999969482422
2023-05-04,42.2400016784668
2023-05-05,42.599998474121094
2023-05-08,42.06999969482422
2023-05-09,46.310001373291016
2023-05-10,45.88999938964844
2023-05-11,45.220001220703125
2023-05-12,45.06999969482422
2023-05-15,45.83000183105469
2023-05-16,45.47999954223633
2023-05-17,45.650001525878906
2023-05-18,46.58000183105469
2023-05-19,46.060001373291016
2023-05-22,46.900001525878906
2023-05-23,46.380001068115234
2023-05-24,47.060001373291016
2023-05-25,47.470001220703125
2023-05-26,47.81999969482422
2023-05-30,48.4900016784668
2023-05-31,48.779998779296875
2023-06-01,49.38999938964844
2023-06-02,49.959999084472656
2023-06-05,50.27000045776367
2023-06-06,50.220001220703125
2023-06-07,49.2400016784668
2023-06-08,50.060001373291016
2023-06-09,50.63999938964844
2023-06-12,51.869998931884766
2023-06-13,52.84000015258789
2023-06-14,53.41999816894531
2023-06-15,54.02000045776367
2023-06-16,53.290000915527344
2023-06-20,53.0
2023-06-21,52.58000183105469
2023-06-22,52.59000015258789
2023-06-23,51.720001220703125
2023-06-26,51.790000915527344
2023-06-27,52.720001220703125
2023-06-28,53.290000915527344
2023-06-29,53.150001525878906
2023-06-30,54.22999954223633
2023-07-03,53.130001068115234
2023-07-05,52.540000915527344
2023-07-06,51.38999938964844
2023-07-07,51.470001220703125
2023-07-10,52.529998779296875
2023-07-11,53.08000183105469
2023-07-12,53.34000015258789
2023-07-13,54.20000076293945
2023-07-14,53.91999816894531
2023-07-17,55.099998474121094
2023-07-18,54.810001373291016
2023-07-19,53.939998626708984
2023-07-20,53.970001220703125
2023-07-21,53.869998931884766
2023-07-24,53.18000030517578
2023-07-25,53.75
2023-07-26,53.09000015258789
2023-07-27,52.779998779296875
2023-07-28,53.29999923706055
2023-07-31,53.880001068115234
2023-08-01,53.810001373291016
2023-08-02,51.790000915527344
2023-08-03,51.619998931884766
2023-08-04,51.66999816894531
2023-08-07,51.040000915527344
2023-08-08,50.650001525878906
2023-08-09,47.849998474121094
2023-08-10,47.91999816894531
2023-08-11,46.7599983215332
2023-08-14,47.189998626708984
2023-08-15,46.869998931884766
2023-08-16,46.7599983215332
2023-08-17,45.439998626708984
2023-08-18,45.90999984741211
2023-08-21,46.13999938964844
2023-08-22,46.52000045776367
2023-08-23,47.40999984741211
2023-08-24,46.540000915527344
2023-08-25,47.349998474121094
2023-08-28,48.060001373291016
2023-08-29,49.150001525878906
2023-08-30,49.79999923706055
2023-08-31,49.90999984741211
2023-09-01,50.18000030517578
2023-09-05,49.72999954223633
2023-09-06,50.15999984741211
2023-09-07,49.77000045776367
2023-09-08,49.02000045776367
2023-09-11,49.4900016784668
2023-09-12,48.2599983215332
2023-09-13,48.61000061035156
2023-09-14,49.400001525878906
2023-09-15,49.540000915527344
2023-09-18,50.02000045776367
2023-09-19,48.939998626708984
2023-09-20,48.939998626708984
2023-09-21,48.130001068115234
2023-09-22,48.81999969482422
2023-09-25,49.279998779296875
2023-09-26,48.33000183105469
2023-09-27,49.220001220703125
2023-09-28,50.0099983215332
2023-09-29,50.15999984741211
2023-10-02,49.95000076293945
2023-10-03,49.005001068115234
2023-10-04,51.08000183105469
2023-10-05,51.43000030517578
2023-10-06,52.36000061035156
2023-10-09,52.95000076293945
2023-10-10,52.88999938964844
2023-10-11,53.709999084472656
2023-10-12,53.06999969482422
2023-10-13,52.380001068115234
2023-10-16,53.06999969482422
2023-10-17,53.97999954223633
2023-10-18,53.08000183105469
2023-10-19,51.36000061035156
2023-10-20,50.02000045776367
2023-10-23,49.7400016784668
2023-10-24,50.27000045776367
2023-10-25,48.900001525878906
2023-10-26,48.720001220703125
2023-10-27,48.33000183105469
2023-10-30,48.45000076293945
2023-10-31,48.63999938964844
2023-11-01,48.02000045776367
2023-11-02,47.95000076293945
2023-11-03,49.349998474121094
2023-11-06,48.0
2023-11-07,52.029998779296875
2023-11-08,51.36000061035156
2023-11-09,50.38999938964844
2023-11-10,51.900001525878906
2023-11-13,51.61000061035156
2023-11-14,53.2599983215332
2023-11-15,53.09000015258789
2023-11-16,53.09000015258789
2023-11-17,52.88999938964844
2023-11-20,53.0
2023-11-21,52.63999938964844
2023-11-22,52.08000183105469
2023-11-24,52.2599983215332
2023-11-27,51.66999816894531
2023-11-28,51.95000076293945
2023-11-29,52.630001068115234
2023-11-30,52.060001373291016
2023-12-01,52.959999084472656
2023-12-04,52.70000076293945
2023-12-05,52.130001068115234
2023-12-06,51.619998931884766
2023-12-07,50.63999938964844
2023-12-08,50.59000015258789
2023-12-11,50.439998626708984
2023-12-12,50.52000045776367
2023-12-13,51.529998779296875
2023-12-14,51.290000915527344
2023-12-15,50.25
2023-12-18,50.63999938964844
2023-12-19,51.119998931884766
2023-12-20,50.52000045776367
2023-12-21,51.36000061035156
2023-12-22,52.599998474121094
2023-12-26,53.02000045776367
2023-12-27,52.95000076293945
2023-12-28,52.72999954223633
2023-12-29,52.18000030517578
2024-01-02,49.36000061035156
2024-01-03,47.06999969482422
2024-01-04,46.95000076293945
2024-01-05,46.72999954223633
2024-01-08,48.38999938964844
2024-01-09,47.40999984741211
2024-01-10,47.56999969482422
2024-01-11,48.650001525878906
2024-01-12,48.650001525878906
2024-01-16,48.65999984741211
2024-01-17,48.59000015258789
2024-01-18,48.97999954223633
2024-01-19,50.27000045776367
2024-01-22,50.91999816894531
2024-01-23,50.810001373291016
2024-01-24,50.52000045776367
2024-01-25,50.04999923706055
2024-01-26,50.27000045776367
2024-01-29,51.709999084472656
2024-01-30,52.029998779296875
2024-01-31,50.400001525878906
2024-02-01,51.36000061035156
2024-02-02,51.5
2024-02-05,50.619998931884766
2024-02-06,50.939998626708984
2024-02-07,51.93000030517578
2024-02-08,52.33000183105469
2024-02-09,52.83000183105469
2024-02-12,51.4900016784668
2024-02-13,49.65999984741211
2024-02-14,51.560001373291016
2024-02-15,52.31999969482422
2024-02-16,53.15999984741211
2024-02-20,52.33000183105469
2024-02-21,51.529998779296875
2024-02-22,52.65999984741211
2024-02-23,52.18000030517578
2024-02-26,52.4900016784668
2024-02-27,49.459999084472656
2024-02-28,50.81999969482422
2024-02-29,51.369998931884766
2024-03-01,51.15999984741211
2024-03-04,51.25
2024-03-05,48.08000183105469
2024-03-06,49.84000015258789
2024-03-07,49.650001525878906
2024-03-08,49.400001525878906
2024-03-11,48.7400016784668
2024-03-12,48.88999938964844
2024-03-13,48.68000030517578
2024-03-14,48.81999969482422
2024-03-15,48.790000915527344
2024-03-18,48.869998931884766
2024-03-19,50.15999984741211
2024-03-20,50.790000915527344
2024-03-21,51.66999816894531
2024-03-22,51.86000061035156
2024-03-25,51.189998626708984
2024-03-26,51.09000015258789
2024-03-27,51.58000183105469
2024-03-28,52.220001220703125
2024-04-01,50.369998931884766
2024-04-02,50.130001068115234
2024-04-03,49.290000915527344
2024-04-04,49.08000183105469
2024-04-05,49.52000045776367
2024-04-08,50.40999984741211
2024-04-09,50.72999954223633
2024-04-10,49.83000183105469
2024-04-11,49.939998626708984
2024-04-12,48.16999816894531
2024-04-15,47.54999923706055
2024-04-16,48.900001525878906
2024-04-17,50.11000061035156
2024-04-18,52.060001373291016
2024-04-19,52.459999084472656
2024-04-22,53.20000076293945
2024-04-23,54.41999816894531
2024-04-24,54.439998626708984
2024-04-25,54.369998931884766
2024-04-26,53.9900016784668
2024-04-29,53.560001373291016
2024-04-30,52.529998779296875
2024-05-01,51.470001220703125
2024-05-02,51.7400016784668
2024-05-03,53.2400016784668
2024-05-06,53.540000915527344
2024-05-07,54.93000030517578
2024-05-08,54.36000061035156
2024-05-09,55.0099983215332
2024-05-10,55.47999954223633
2024-05-13,54.84000015258789
2024-05-14,55.4900016784668
2024-05-15,55.599998474121094
2024-05-16,56.08000183105469
2024-05-17,56.459999084472656
2024-05-20,57.04999923706055
2024-05-21,56.720001220703125
2024-05-22,53.25
2024-05-23,52.68000030517578
2024-05-24,53.290000915527344
2024-05-28,52.720001220703125
2024-05-29,51.970001220703125
2024-05-30,50.2400016784668
2024-05-31,50.2400016784668
2024-06-03,49.689998626708984
2024-06-04,49.59000015258789
2024-06-05,50.66999816894531
2024-06-06,50.380001068115234
2024-06-07,50.81999969482422
2024-06-10,48.95000076293945
2024-06-11,50.70000076293945
2024-06-12,51.380001068115234
2024-06-13,50.439998626708984
2024-06-14,50.189998626708984
2024-06-17,51.27000045776367
2024-06-18,51.869998931884766
2024-06-20,51.38999938964844
2024-06-21,51.56999969482422
2024-06-24,50.369998931884766
2024-06-25,50.2599983215332
2024-06-26,49.84000015258789
2024-06-27,49.68000030517578
2024-06-28,49.36000061035156
2024-07-01,49.029998779296875
2024-07-02,49.25
2024-07-03,49.459999084472656
2024-07-05,49.47999954223633
2024-07-08,49.349998474121094
2024-07-09,47.79999923706055
2024-07-10,48.40999984741211
2024-07-11,48.79999923706055
2024-07-12,49.93000030517578
2024-07-15,49.439998626708984
2024-07-16,49.66999816894531
2024-07-17,49.7599983215332
2024-07-18,48.83000183105469
2024-07-19,48.470001220703125
2024-07-22,49.459999084472656
2024-07-23,49.279998779296875
2024-07-24,48.5099983215332
2024-07-25,48.369998931884766
2024-07-26,48.52000045776367
2024-07-29,48.56999969482422
2024-07-30,47.86000061035156
2024-07-31,48.7400016784668
2024-08-01,47.599998474121094
2024-08-02,46.02000045776367
2024-08-05,44.790000915527344
2024-08-06,47.58000183105469
2024-08-07,46.86000061035156
2024-08-08,49.25
2024-08-09,48.380001068115234
2024-08-12,48.34000015258789
2024-08-13,49.81999969482422
2024-08-14,49.63999938964844
2024-08-15,49.91999816894531
2024-08-16,50.0
2024-08-19,50.279998779296875
2024-08-20,49.540000915527344
2024-08-21,50.290000915527344
2024-08-22,49.880001068115234
2024-08-23,50.220001220703125
2024-08-26,50.86000061035156
2024-08-27,51.95000076293945
2024-08-28,50.58000183105469
2024-08-29,51.400001525878906
2024-08-30,51.470001220703125
2024-09-03,48.689998626708984
2024-09-04,48.4900016784668
2024-09-05,48.63999938964844
2024-09-06,48.290000915527344
2024-09-09,46.34000015258789
2024-09-10,47.90999984741211
2024-09-11,48.90999984741211
2024-09-12,48.869998931884766
2024-09-13,49.56999969482422
2024-09-16,49.36000061035156
2024-09-17,50.130001068115234
2024-09-18,49.970001220703125
2024-09-19,50.790000915527344
2024-09-20,50.09000015258789
2024-09-23,50.20000076293945
2024-09-24,50.439998626708984
2024-09-25,50.0099983215332
2024-09-26,50.65999984741211
2024-09-27,50.84000015258789
2024-09-30,50.810001373291016
2024-10-01,49.779998779296875
2024-10-02,49.88999938964844
2024-10-03,49.33000183105469
2024-10-04,48.880001068115234
2024-10-07,47.75
2024-10-08,48.45000076293945
2024-10-09,48.97999954223633
2024-10-10,50.15999984741211
2024-10-11,50.650001525878906
2024-10-14,50.970001220703125
2024-10-15,49.9900016784668
2024-10-16,49.70000076293945
2024-10-17,50.04999923706055
2024-10-18,49.939998626708984
2024-10-21,49.529998779296875
2024-10-22,49.65999984741211
2024-10-23,49.189998626708984
2024-10-24,48.72999954223633
2024-10-25,49.150001525878906
2024-10-28,48.86000061035156
2024-10-29,49.5
2024-10-30,49.61000061035156
2024-10-31,48.2599983215332
2024-11-01,48.40999984741211
2024-11-04,49.04999923706055
2024-11-05,49.560001373291016
2024-11-06,49.939998626708984
2024-11-07,51.09000015258789
2024-11-08,48.58000183105469
2024-11-11,48.70000076293945
2024-11-12,49.400001525878906
2024-11-13,48.43000030517578
2024-11-14,48.09000015258789
2024-11-15,46.59000015258789
2024-11-18,46.97999954223633
2024-11-19,46.7599983215332
2024-11-20,46.689998626708984
2024-11-21,47.779998779296875
