Date,SWKS
2023-02-03,112.4800033569336
2023-02-06,109.27999877929688
2023-02-07,122.97000122070312
2023-02-08,119.70999908447266
2023-02-09,120.87000274658203
2023-02-10,119.61000061035156
2023-02-13,120.80000305175781
2023-02-14,121.7699966430664
2023-02-15,121.7300033569336
2023-02-16,119.20999908447266
2023-02-17,115.83999633789062
2023-02-21,112.48999786376953
2023-02-22,111.16000366210938
2023-02-23,113.05999755859375
2023-02-24,112.12000274658203
2023-02-27,111.31999969482422
2023-02-28,111.56999969482422
2023-03-01,111.83999633789062
2023-03-02,111.79000091552734
2023-03-03,113.7699966430664
2023-03-06,112.7699966430664
2023-03-07,112.04000091552734
2023-03-08,114.72000122070312
2023-03-09,113.37000274658203
2023-03-10,111.29000091552734
2023-03-13,111.2699966430664
2023-03-14,113.2300033569336
2023-03-15,111.69999694824219
2023-03-16,115.7300033569336
2023-03-17,114.06999969482422
2023-03-20,115.12999725341797
2023-03-21,116.7699966430664
2023-03-22,114.31999969482422
2023-03-23,116.36000061035156
2023-03-24,114.94000244140625
2023-03-27,113.11000061035156
2023-03-28,113.30000305175781
2023-03-29,116.4800033569336
2023-03-30,117.31999969482422
2023-03-31,117.9800033569336
2023-04-03,117.38999938964844
2023-04-04,114.05000305175781
2023-04-05,112.4800033569336
2023-04-06,111.3499984741211
2023-04-10,111.79000091552734
2023-04-11,110.44000244140625
2023-04-12,107.88999938964844
2023-04-13,108.72000122070312
2023-04-14,110.08000183105469
2023-04-17,110.5999984741211
2023-04-18,110.83999633789062
2023-04-19,109.26000213623047
2023-04-20,108.4800033569336
2023-04-21,106.72000122070312
2023-04-24,106.16000366210938
2023-04-25,101.69000244140625
2023-04-26,102.80000305175781
2023-04-27,103.91000366210938
2023-04-28,105.9000015258789
2023-05-01,105.56999969482422
2023-05-02,105.4000015258789
2023-05-03,105.22000122070312
2023-05-04,102.13999938964844
2023-05-05,104.12000274658203
2023-05-08,105.23999786376953
2023-05-09,99.81999969482422
2023-05-10,98.55999755859375
2023-05-11,96.91000366210938
2023-05-12,97.13999938964844
2023-05-15,99.48999786376953
2023-05-16,96.43000030517578
2023-05-17,99.08999633789062
2023-05-18,102.11000061035156
2023-05-19,101.66000366210938
2023-05-22,102.5
2023-05-23,100.83000183105469
2023-05-24,98.79000091552734
2023-05-25,99.9800033569336
2023-05-26,105.05000305175781
2023-05-30,104.97000122070312
2023-05-31,103.51000213623047
2023-06-01,105.88999938964844
2023-06-02,105.12000274658203
2023-06-05,102.62000274658203
2023-06-06,103.56999969482422
2023-06-07,105.01000213623047
2023-06-08,105.26000213623047
2023-06-09,104.48999786376953
2023-06-12,107.12000274658203
2023-06-13,109.69999694824219
2023-06-14,109.88999938964844
2023-06-15,109.56999969482422
2023-06-16,109.26000213623047
2023-06-20,107.30000305175781
2023-06-21,104.26000213623047
2023-06-22,103.73999786376953
2023-06-23,102.0199966430664
2023-06-26,104.5999984741211
2023-06-27,108.12000274658203
2023-06-28,108.1500015258789
2023-06-29,109.87999725341797
2023-06-30,110.69000244140625
2023-07-03,111.69999694824219
2023-07-05,107.30000305175781
2023-07-06,108.69000244140625
2023-07-07,108.33999633789062
2023-07-10,112.2300033569336
2023-07-11,111.19000244140625
2023-07-12,112.8499984741211
2023-07-13,114.25
2023-07-14,111.75
2023-07-17,114.91999816894531
2023-07-18,115.04000091552734
2023-07-19,114.5
2023-07-20,111.4800033569336
2023-07-21,112.9800033569336
2023-07-24,112.58999633789062
2023-07-25,112.87999725341797
2023-07-26,112.70999908447266
2023-07-27,112.48999786376953
2023-07-28,114.16000366210938
2023-07-31,114.37000274658203
2023-08-01,113.91999816894531
2023-08-02,110.75
2023-08-03,109.08000183105469
2023-08-04,109.30000305175781
2023-08-07,110.16999816894531
2023-08-08,108.76000213623047
2023-08-09,107.22000122070312
2023-08-10,107.94000244140625
2023-08-11,107.23999786376953
2023-08-14,108.83000183105469
2023-08-15,105.5
2023-08-16,103.55000305175781
2023-08-17,103.83999633789062
2023-08-18,104.69999694824219
2023-08-21,107.04000091552734
2023-08-22,105.2699966430664
2023-08-23,107.2300033569336
2023-08-24,104.2300033569336
2023-08-25,105.38999938964844
2023-08-28,106.19999694824219
2023-08-29,107.77999877929688
2023-08-30,107.9800033569336
2023-08-31,108.73999786376953
2023-09-01,109.68000030517578
2023-09-05,109.12999725341797
2023-09-06,106.18000030517578
2023-09-07,98.37999725341797
2023-09-08,99.37999725341797
2023-09-11,98.2300033569336
2023-09-12,96.91000366210938
2023-09-13,96.63999938964844
2023-09-14,99.23999786376953
2023-09-15,98.20999908447266
2023-09-18,98.5
2023-09-19,97.81999969482422
2023-09-20,96.33000183105469
2023-09-21,96.27999877929688
2023-09-22,96.41999816894531
2023-09-25,97.76000213623047
2023-09-26,95.93000030517578
2023-09-27,96.30000305175781
2023-09-28,97.88999938964844
2023-09-29,98.58999633789062
2023-10-02,98.25
2023-10-03,97.02999877929688
2023-10-04,97.56999969482422
2023-10-05,96.76000213623047
2023-10-06,98.31999969482422
2023-10-09,98.22000122070312
2023-10-10,98.30000305175781
2023-10-11,97.87999725341797
2023-10-12,96.94999694824219
2023-10-13,94.5999984741211
2023-10-16,95.83999633789062
2023-10-17,95.66000366210938
2023-10-18,94.22000122070312
2023-10-19,93.58000183105469
2023-10-20,92.19000244140625
2023-10-23,90.45999908447266
2023-10-24,91.5199966430664
2023-10-25,88.56999969482422
2023-10-26,88.61000061035156
2023-10-27,88.2300033569336
2023-10-30,86.44999694824219
2023-10-31,86.73999786376953
2023-11-01,87.05999755859375
2023-11-02,89.5
2023-11-03,91.05000305175781
2023-11-06,90.0
2023-11-07,89.36000061035156
2023-11-08,87.9000015258789
2023-11-09,86.5
2023-11-10,90.02999877929688
2023-11-13,88.91000366210938
2023-11-14,92.8499984741211
2023-11-15,94.04000091552734
2023-11-16,93.37000274658203
2023-11-17,94.19999694824219
2023-11-20,94.73999786376953
2023-11-21,93.68000030517578
2023-11-22,94.2699966430664
2023-11-24,94.9000015258789
2023-11-27,94.5999984741211
2023-11-28,94.77999877929688
2023-11-29,96.0
2023-11-30,96.93000030517578
2023-12-01,98.19000244140625
2023-12-04,98.94000244140625
2023-12-05,99.04000091552734
2023-12-06,100.30000305175781
2023-12-07,102.27999877929688
2023-12-08,103.77999877929688
2023-12-11,106.69000244140625
2023-12-12,106.66999816894531
2023-12-13,108.97000122070312
2023-12-14,113.41000366210938
2023-12-15,112.58999633789062
2023-12-18,111.2699966430664
2023-12-19,111.61000061035156
2023-12-20,109.56999969482422
2023-12-21,112.18000030517578
2023-12-22,112.83999633789062
2023-12-26,114.51000213623047
2023-12-27,114.41000366210938
2023-12-28,113.91999816894531
2023-12-29,112.41999816894531
2024-01-02,109.11000061035156
2024-01-03,105.20999908447266
2024-01-04,103.22000122070312
2024-01-05,103.2699966430664
2024-01-08,106.06999969482422
2024-01-09,104.58000183105469
2024-01-10,104.33000183105469
2024-01-11,103.08999633789062
2024-01-12,102.4800033569336
2024-01-16,102.30000305175781
2024-01-17,100.22000122070312
2024-01-18,103.7300033569336
2024-01-19,106.04000091552734
2024-01-22,108.58999633789062
2024-01-23,109.79000091552734
2024-01-24,107.80000305175781
2024-01-25,107.02999877929688
2024-01-26,104.58999633789062
2024-01-29,106.1500015258789
2024-01-30,104.33000183105469
2024-01-31,104.45999908447266
2024-02-01,102.95999908447266
2024-02-02,101.16000366210938
2024-02-05,100.79000091552734
2024-02-06,103.05000305175781
2024-02-07,103.70999908447266
2024-02-08,104.58999633789062
2024-02-09,105.05000305175781
2024-02-12,106.12000274658203
2024-02-13,103.37999725341797
2024-02-14,105.83000183105469
2024-02-15,105.56999969482422
2024-02-16,103.75
2024-02-20,103.91999816894531
2024-02-21,103.5199966430664
2024-02-22,104.93000030517578
2024-02-23,103.8499984741211
2024-02-26,103.7300033569336
2024-02-27,104.16999816894531
2024-02-28,101.81999969482422
2024-02-29,104.91999816894531
2024-03-01,106.44000244140625
2024-03-04,104.9000015258789
2024-03-05,100.33000183105469
2024-03-06,104.5
2024-03-07,107.80000305175781
2024-03-08,106.31999969482422
2024-03-11,107.6500015258789
2024-03-12,109.31999969482422
2024-03-13,107.37999725341797
2024-03-14,105.12999725341797
2024-03-15,104.06999969482422
2024-03-18,103.08999633789062
2024-03-19,103.52999877929688
2024-03-20,105.55999755859375
2024-03-21,106.16999816894531
2024-03-22,105.56999969482422
2024-03-25,104.95999908447266
2024-03-26,104.0199966430664
2024-03-27,107.88999938964844
2024-03-28,108.31999969482422
2024-04-01,107.04000091552734
2024-04-02,106.62999725341797
2024-04-03,106.94000244140625
2024-04-04,104.73999786376953
2024-04-05,105.4800033569336
2024-04-08,104.13999938964844
2024-04-09,106.9000015258789
2024-04-10,102.7699966430664
2024-04-11,104.33000183105469
2024-04-12,101.55000305175781
2024-04-15,100.23999786376953
2024-04-16,99.01000213623047
2024-04-17,98.47000122070312
2024-04-18,97.62000274658203
2024-04-19,96.11000061035156
2024-04-22,98.11000061035156
2024-04-23,99.30000305175781
2024-04-24,101.12000274658203
2024-04-25,102.94999694824219
2024-04-26,104.30000305175781
2024-04-29,107.86000061035156
2024-04-30,106.58999633789062
2024-05-01,90.30000305175781
2024-05-02,89.72000122070312
2024-05-03,92.51000213623047
2024-05-06,91.77999877929688
2024-05-07,92.55999755859375
2024-05-08,93.23999786376953
2024-05-09,92.25
2024-05-10,92.19999694824219
2024-05-13,93.9000015258789
2024-05-14,94.41999816894531
2024-05-15,94.38999938964844
2024-05-16,94.08999633789062
2024-05-17,93.62000274658203
2024-05-20,94.05000305175781
2024-05-21,92.44999694824219
2024-05-22,93.43000030517578
2024-05-23,91.20999908447266
2024-05-24,92.16000366210938
2024-05-28,91.3499984741211
2024-05-29,90.0199966430664
2024-05-30,90.68000030517578
2024-05-31,92.66000366210938
2024-06-03,91.38999938964844
2024-06-04,90.68000030517578
2024-06-05,92.27999877929688
2024-06-06,91.72000122070312
2024-06-07,90.80999755859375
2024-06-10,93.5199966430664
2024-06-11,96.22000122070312
2024-06-12,102.63999938964844
2024-06-13,106.33000183105469
2024-06-14,104.37000274658203
2024-06-17,106.30000305175781
2024-06-18,106.45999908447266
2024-06-20,105.80000305175781
2024-06-21,106.37999725341797
2024-06-24,104.95999908447266
2024-06-25,107.37999725341797
2024-06-26,106.13999938964844
2024-06-27,105.5999984741211
2024-06-28,106.58000183105469
2024-07-01,106.4000015258789
2024-07-02,106.95999908447266
2024-07-03,104.62999725341797
2024-07-05,105.55999755859375
2024-07-08,106.37999725341797
2024-07-09,106.41000366210938
2024-07-10,110.81999969482422
2024-07-11,109.94999694824219
2024-07-12,112.33000183105469
2024-07-15,115.87999725341797
2024-07-16,120.68000030517578
2024-07-17,116.55999755859375
2024-07-18,117.38999938964844
2024-07-19,114.26000213623047
2024-07-22,118.41000366210938
2024-07-23,117.5
2024-07-24,113.6500015258789
2024-07-25,112.68000030517578
2024-07-26,116.18000030517578
2024-07-29,117.41000366210938
2024-07-30,117.69000244140625
2024-07-31,113.62000274658203
2024-08-01,108.01000213623047
2024-08-02,104.69999694824219
2024-08-05,99.69999694824219
2024-08-06,99.2300033569336
2024-08-07,96.41999816894531
2024-08-08,102.77999877929688
2024-08-09,102.02999877929688
2024-08-12,102.47000122070312
2024-08-13,106.69999694824219
2024-08-14,104.87999725341797
2024-08-15,108.7699966430664
2024-08-16,107.31999969482422
2024-08-19,108.05000305175781
2024-08-20,106.22000122070312
2024-08-21,107.87000274658203
2024-08-22,105.18000030517578
2024-08-23,109.20999908447266
2024-08-26,107.44000244140625
2024-08-27,107.69999694824219
2024-08-28,106.7300033569336
2024-08-29,107.69999694824219
2024-08-30,109.58999633789062
2024-09-03,101.83999633789062
2024-09-04,102.5199966430664
2024-09-05,101.38999938964844
2024-09-06,98.79000091552734
2024-09-09,99.80999755859375
2024-09-10,99.44999694824219
2024-09-11,101.86000061035156
2024-09-12,100.44000244140625
2024-09-13,102.47000122070312
2024-09-16,97.25
2024-09-17,96.75
2024-09-18,96.2300033569336
2024-09-19,99.45999908447266
2024-09-20,97.76000213623047
2024-09-23,98.11000061035156
2024-09-24,98.7300033569336
2024-09-25,97.18000030517578
2024-09-26,100.06999969482422
2024-09-27,98.8499984741211
2024-09-30,98.7699966430664
2024-10-01,95.43000030517578
2024-10-02,97.36000061035156
2024-10-03,96.7300033569336
2024-10-04,96.83000183105469
2024-10-07,95.44999694824219
2024-10-08,96.13999938964844
2024-10-09,97.80000305175781
2024-10-10,96.44000244140625
2024-10-11,97.30000305175781
2024-10-14,99.1500015258789
2024-10-15,98.55999755859375
2024-10-16,98.20999908447266
2024-10-17,98.05999755859375
2024-10-18,98.61000061035156
2024-10-21,96.80999755859375
2024-10-22,95.63999938964844
2024-10-23,94.94000244140625
2024-10-24,95.08000183105469
2024-10-25,95.19999694824219
2024-10-28,96.13999938964844
2024-10-29,98.02999877929688
2024-10-30,89.98999786376953
2024-10-31,87.58000183105469
2024-11-01,88.91000366210938
2024-11-04,87.94999694824219
2024-11-05,88.58000183105469
2024-11-06,90.47000122070312
2024-11-07,91.16999816894531
2024-11-08,89.16000366210938
2024-11-11,87.9800033569336
2024-11-12,87.04000091552734
2024-11-13,83.18000030517578
2024-11-14,84.0
2024-11-15,83.69000244140625
2024-11-18,83.98999786376953
2024-11-19,83.55999755859375
2024-11-20,83.43000030517578
2024-11-21,85.05000305175781
