Date,RMBS
2023-01-06,36.779998779296875
2023-01-09,37.4900016784668
2023-01-10,37.9900016784668
2023-01-11,38.06999969482422
2023-01-12,39.040000915527344
2023-01-13,39.31999969482422
2023-01-17,39.41999816894531
2023-01-18,41.77000045776367
2023-01-19,40.880001068115234
2023-01-20,42.0099983215332
2023-01-23,42.84000015258789
2023-01-24,42.79999923706055
2023-01-25,43.150001525878906
2023-01-26,43.20000076293945
2023-01-27,42.279998779296875
2023-01-30,41.189998626708984
2023-01-31,40.470001220703125
2023-02-01,43.40999984741211
2023-02-02,44.34000015258789
2023-02-03,43.619998931884766
2023-02-06,43.119998931884766
2023-02-07,42.4900016784668
2023-02-08,43.709999084472656
2023-02-09,45.81999969482422
2023-02-10,45.29999923706055
2023-02-13,45.5
2023-02-14,45.5099983215332
2023-02-15,45.560001373291016
2023-02-16,45.02000045776367
2023-02-17,44.209999084472656
2023-02-21,43.20000076293945
2023-02-22,43.08000183105469
2023-02-23,43.650001525878906
2023-02-24,43.65999984741211
2023-02-27,44.0099983215332
2023-02-28,44.22999954223633
2023-03-01,45.029998779296875
2023-03-02,44.4900016784668
2023-03-03,44.689998626708984
2023-03-06,44.720001220703125
2023-03-07,43.15999984741211
2023-03-08,43.63999938964844
2023-03-09,42.75
2023-03-10,41.29999923706055
2023-03-13,41.2400016784668
2023-03-14,43.08000183105469
2023-03-15,42.060001373291016
2023-03-16,44.900001525878906
2023-03-17,44.08000183105469
2023-03-20,44.7400016784668
2023-03-21,45.52000045776367
2023-03-22,44.779998779296875
2023-03-23,45.599998474121094
2023-03-24,44.34000015258789
2023-03-27,45.529998779296875
2023-03-28,43.4900016784668
2023-03-29,47.70000076293945
2023-03-30,50.529998779296875
2023-03-31,51.2599983215332
2023-04-03,50.630001068115234
2023-04-04,48.79999923706055
2023-04-05,49.119998931884766
2023-04-06,48.59000015258789
2023-04-10,49.959999084472656
2023-04-11,49.970001220703125
2023-04-12,49.61000061035156
2023-04-13,50.689998626708984
2023-04-14,50.060001373291016
2023-04-17,49.41999816894531
2023-04-18,49.529998779296875
2023-04-19,49.119998931884766
2023-04-20,49.36000061035156
2023-04-21,49.29999923706055
2023-04-24,48.619998931884766
2023-04-25,45.290000915527344
2023-04-26,45.95000076293945
2023-04-27,44.88999938964844
2023-04-28,44.34000015258789
2023-05-01,45.279998779296875
2023-05-02,48.5099983215332
2023-05-03,47.150001525878906
2023-05-04,46.72999954223633
2023-05-05,48.33000183105469
2023-05-08,48.4900016784668
2023-05-09,47.47999954223633
2023-05-10,49.2599983215332
2023-05-11,49.290000915527344
2023-05-12,49.599998474121094
2023-05-15,50.79999923706055
2023-05-16,52.59000015258789
2023-05-17,53.54999923706055
2023-05-18,58.709999084472656
2023-05-19,59.470001220703125
2023-05-22,58.70000076293945
2023-05-23,57.90999984741211
2023-05-24,57.33000183105469
2023-05-25,63.2400016784668
2023-05-26,66.5199966430664
2023-05-30,65.54000091552734
2023-05-31,63.959999084472656
2023-06-01,66.06999969482422
2023-06-02,63.86000061035156
2023-06-05,63.220001220703125
2023-06-06,63.119998931884766
2023-06-07,64.02999877929688
2023-06-08,64.44999694824219
2023-06-09,63.66999816894531
2023-06-12,63.400001525878906
2023-06-13,63.34000015258789
2023-06-14,62.369998931884766
2023-06-15,60.59000015258789
2023-06-16,60.380001068115234
2023-06-20,59.84000015258789
2023-06-21,59.060001373291016
2023-06-22,61.0
2023-06-23,59.27000045776367
2023-06-26,57.63999938964844
2023-06-27,59.70000076293945
2023-06-28,59.83000183105469
2023-06-29,63.099998474121094
2023-06-30,64.16999816894531
2023-07-03,63.91999816894531
2023-07-05,62.599998474121094
2023-07-06,60.599998474121094
2023-07-07,60.29999923706055
2023-07-10,61.560001373291016
2023-07-11,61.13999938964844
2023-07-12,61.400001525878906
2023-07-13,64.88999938964844
2023-07-14,61.81999969482422
2023-07-17,63.72999954223633
2023-07-18,63.0
2023-07-19,60.25
2023-07-20,58.689998626708984
2023-07-21,60.529998779296875
2023-07-24,59.790000915527344
2023-07-25,60.560001373291016
2023-07-26,59.25
2023-07-27,60.970001220703125
2023-07-28,62.560001373291016
2023-07-31,62.61000061035156
2023-08-01,54.869998931884766
2023-08-02,53.959999084472656
2023-08-03,53.619998931884766
2023-08-04,53.77000045776367
2023-08-07,53.709999084472656
2023-08-08,51.439998626708984
2023-08-09,50.16999816894531
2023-08-10,49.279998779296875
2023-08-11,52.29999923706055
2023-08-14,54.689998626708984
2023-08-15,53.720001220703125
2023-08-16,52.849998474121094
2023-08-17,51.060001373291016
2023-08-18,51.7599983215332
2023-08-21,53.560001373291016
2023-08-22,53.56999969482422
2023-08-23,55.72999954223633
2023-08-24,52.959999084472656
2023-08-25,53.279998779296875
2023-08-28,54.15999984741211
2023-08-29,55.369998931884766
2023-08-30,56.41999816894531
2023-08-31,56.470001220703125
2023-09-01,57.2599983215332
2023-09-05,57.20000076293945
2023-09-06,57.029998779296875
2023-09-07,56.02000045776367
2023-09-08,55.25
2023-09-11,56.599998474121094
2023-09-12,56.849998474121094
2023-09-13,58.689998626708984
2023-09-14,59.290000915527344
2023-09-15,55.54999923706055
2023-09-18,56.81999969482422
2023-09-19,55.84000015258789
2023-09-20,54.470001220703125
2023-09-21,53.0099983215332
2023-09-22,53.65999984741211
2023-09-25,53.86000061035156
2023-09-26,52.59000015258789
2023-09-27,54.459999084472656
2023-09-28,55.7400016784668
2023-09-29,55.790000915527344
2023-10-02,56.16999816894531
2023-10-03,54.72999954223633
2023-10-04,57.099998474121094
2023-10-05,57.220001220703125
2023-10-06,59.36000061035156
2023-10-09,59.31999969482422
2023-10-10,60.849998474121094
2023-10-11,60.869998931884766
2023-10-12,60.290000915527344
2023-10-13,57.22999954223633
2023-10-16,58.88999938964844
2023-10-17,58.970001220703125
2023-10-18,58.2599983215332
2023-10-19,55.34000015258789
2023-10-20,54.77000045776367
2023-10-23,54.900001525878906
2023-10-24,55.630001068115234
2023-10-25,52.290000915527344
2023-10-26,48.22999954223633
2023-10-27,51.61000061035156
2023-10-30,49.619998931884766
2023-10-31,54.33000183105469
2023-11-01,54.189998626708984
2023-11-02,54.540000915527344
2023-11-03,58.06999969482422
2023-11-06,57.86000061035156
2023-11-07,58.099998474121094
2023-11-08,60.56999969482422
2023-11-09,59.31999969482422
2023-11-10,62.689998626708984
2023-11-13,62.61000061035156
2023-11-14,67.25
2023-11-15,66.5199966430664
2023-11-16,65.37999725341797
2023-11-17,66.22000122070312
2023-11-20,69.62000274658203
2023-11-21,66.93000030517578
2023-11-22,67.51000213623047
2023-11-24,67.4800033569336
2023-11-27,67.80000305175781
2023-11-28,67.70999908447266
2023-11-29,69.05000305175781
2023-11-30,67.66999816894531
2023-12-01,68.93000030517578
2023-12-04,64.8499984741211
2023-12-05,64.55999755859375
2023-12-06,64.0999984741211
2023-12-07,64.66999816894531
2023-12-08,65.5199966430664
2023-12-11,68.26000213623047
2023-12-12,67.37999725341797
2023-12-13,68.69999694824219
2023-12-14,69.98999786376953
2023-12-15,69.47000122070312
2023-12-18,68.62000274658203
2023-12-19,67.22000122070312
2023-12-20,64.91999816894531
2023-12-21,69.3499984741211
2023-12-22,69.6500015258789
2023-12-26,69.88999938964844
2023-12-27,68.48999786376953
2023-12-28,68.5999984741211
2023-12-29,68.25
2024-01-02,65.25
2024-01-03,63.90999984741211
2024-01-04,62.7400016784668
2024-01-05,63.400001525878906
2024-01-08,66.58999633789062
2024-01-09,66.69999694824219
2024-01-10,65.20999908447266
2024-01-11,66.27999877929688
2024-01-12,65.97000122070312
2024-01-16,68.87000274658203
2024-01-17,67.55999755859375
2024-01-18,69.18000030517578
2024-01-19,73.22000122070312
2024-01-22,73.98999786376953
2024-01-23,73.6500015258789
2024-01-24,73.37000274658203
2024-01-25,73.23999786376953
2024-01-26,71.27999877929688
2024-01-29,73.02999877929688
2024-01-30,71.43000030517578
2024-01-31,68.52999877929688
2024-02-01,68.1500015258789
2024-02-02,68.8499984741211
2024-02-05,68.37000274658203
2024-02-06,55.2599983215332
2024-02-07,53.619998931884766
2024-02-08,56.25
2024-02-09,58.70000076293945
2024-02-12,58.040000915527344
2024-02-13,55.220001220703125
2024-02-14,57.02000045776367
2024-02-15,56.34000015258789
2024-02-16,56.09000015258789
2024-02-20,55.060001373291016
2024-02-21,56.310001373291016
2024-02-22,57.90999984741211
2024-02-23,56.040000915527344
2024-02-26,58.619998931884766
2024-02-27,57.650001525878906
2024-02-28,56.86000061035156
2024-02-29,59.2400016784668
2024-03-01,64.48999786376953
2024-03-04,63.09000015258789
2024-03-05,61.400001525878906
2024-03-06,63.68000030517578
2024-03-07,65.4000015258789
2024-03-08,63.7599983215332
2024-03-11,62.52000045776367
2024-03-12,63.400001525878906
2024-03-13,61.5099983215332
2024-03-14,60.9900016784668
2024-03-15,60.54999923706055
2024-03-18,60.4900016784668
2024-03-19,58.84000015258789
2024-03-20,60.529998779296875
2024-03-21,64.7300033569336
2024-03-22,63.36000061035156
2024-03-25,61.65999984741211
2024-03-26,62.09000015258789
2024-03-27,63.099998474121094
2024-03-28,61.810001373291016
2024-04-01,62.22999954223633
2024-04-02,59.47999954223633
2024-04-03,60.310001373291016
2024-04-04,58.93000030517578
2024-04-05,60.060001373291016
2024-04-08,60.2599983215332
2024-04-09,61.4900016784668
2024-04-10,59.75
2024-04-11,62.33000183105469
2024-04-12,60.13999938964844
2024-04-15,59.0
2024-04-16,58.720001220703125
2024-04-17,57.25
2024-04-18,56.459999084472656
2024-04-19,54.68000030517578
2024-04-22,54.72999954223633
2024-04-23,56.439998626708984
2024-04-24,56.52000045776367
2024-04-25,58.119998931884766
2024-04-26,59.22999954223633
2024-04-29,60.47999954223633
2024-04-30,54.81999969482422
2024-05-01,52.75
2024-05-02,54.25
2024-05-03,56.08000183105469
2024-05-06,56.95000076293945
2024-05-07,56.34000015258789
2024-05-08,55.970001220703125
2024-05-09,55.91999816894531
2024-05-10,56.70000076293945
2024-05-13,56.939998626708984
2024-05-14,58.099998474121094
2024-05-15,59.52000045776367
2024-05-16,57.939998626708984
2024-05-17,57.970001220703125
2024-05-20,59.45000076293945
2024-05-21,58.81999969482422
2024-05-22,59.29999923706055
2024-05-23,55.150001525878906
2024-05-24,55.70000076293945
2024-05-28,56.38999938964844
2024-05-29,55.040000915527344
2024-05-30,55.20000076293945
2024-05-31,55.2599983215332
2024-06-03,55.58000183105469
2024-06-04,54.029998779296875
2024-06-05,56.970001220703125
2024-06-06,56.310001373291016
2024-06-07,55.56999969482422
2024-06-10,55.900001525878906
2024-06-11,56.099998474121094
2024-06-12,58.09000015258789
2024-06-13,56.95000076293945
2024-06-14,56.95000076293945
2024-06-17,56.52000045776367
2024-06-18,56.720001220703125
2024-06-20,54.56999969482422
2024-06-21,54.5099983215332
2024-06-24,53.41999816894531
2024-06-25,54.279998779296875
2024-06-26,55.880001068115234
2024-06-27,56.61000061035156
2024-06-28,58.7599983215332
2024-07-01,58.0
2024-07-02,59.93000030517578
2024-07-03,60.5099983215332
2024-07-05,61.95000076293945
2024-07-08,64.05000305175781
2024-07-09,63.880001068115234
2024-07-10,66.26000213623047
2024-07-11,65.22000122070312
2024-07-12,65.98999786376953
2024-07-15,64.88999938964844
2024-07-16,65.27999877929688
2024-07-17,59.58000183105469
2024-07-18,59.72999954223633
2024-07-19,57.970001220703125
2024-07-22,63.27000045776367
2024-07-23,63.189998626708984
2024-07-24,59.40999984741211
2024-07-25,56.79999923706055
2024-07-26,59.0
2024-07-29,55.83000183105469
2024-07-30,48.58000183105469
2024-07-31,51.439998626708984
2024-08-01,44.880001068115234
2024-08-02,42.099998474121094
2024-08-05,41.31999969482422
2024-08-06,41.29999923706055
2024-08-07,40.310001373291016
2024-08-08,43.380001068115234
2024-08-09,42.84000015258789
2024-08-12,42.83000183105469
2024-08-13,43.95000076293945
2024-08-14,43.560001373291016
2024-08-15,46.66999816894531
2024-08-16,46.31999969482422
2024-08-19,46.970001220703125
2024-08-20,46.2599983215332
2024-08-21,47.630001068115234
2024-08-22,45.54999923706055
2024-08-23,46.650001525878906
2024-08-26,44.869998931884766
2024-08-27,45.06999969482422
2024-08-28,43.93000030517578
2024-08-29,43.90999984741211
2024-08-30,44.720001220703125
2024-09-03,40.58000183105469
2024-09-04,40.65999984741211
2024-09-05,39.9900016784668
2024-09-06,37.86000061035156
2024-09-09,38.7599983215332
2024-09-10,39.56999969482422
2024-09-11,41.27000045776367
2024-09-12,39.619998931884766
2024-09-13,40.869998931884766
2024-09-16,39.779998779296875
2024-09-17,38.650001525878906
2024-09-18,38.290000915527344
2024-09-19,39.2400016784668
2024-09-20,38.58000183105469
2024-09-23,38.58000183105469
2024-09-24,38.65999984741211
2024-09-25,38.34000015258789
2024-09-26,42.470001220703125
2024-09-27,42.119998931884766
2024-09-30,42.220001220703125
2024-10-01,40.130001068115234
2024-10-02,40.33000183105469
2024-10-03,40.220001220703125
2024-10-04,41.04999923706055
2024-10-07,41.04999923706055
2024-10-08,41.16999816894531
2024-10-09,42.189998626708984
2024-10-10,42.439998626708984
2024-10-11,44.04999923706055
2024-10-14,45.060001373291016
2024-10-15,43.27000045776367
2024-10-16,43.2599983215332
2024-10-17,42.70000076293945
2024-10-18,41.18000030517578
2024-10-21,41.630001068115234
2024-10-22,41.59000015258789
2024-10-23,41.400001525878906
2024-10-24,42.040000915527344
2024-10-25,43.5
2024-10-28,44.79999923706055
2024-10-29,51.0
2024-10-30,49.88999938964844
2024-10-31,47.81999969482422
2024-11-01,47.95000076293945
2024-11-04,48.529998779296875
2024-11-05,50.2599983215332
2024-11-06,57.70000076293945
2024-11-07,56.689998626708984
2024-11-08,55.779998779296875
2024-11-11,55.88999938964844
2024-11-12,55.369998931884766
2024-11-13,54.31999969482422
2024-11-14,53.349998474121094
2024-11-15,51.310001373291016
2024-11-18,52.59000015258789
2024-11-19,52.290000915527344
2024-11-20,52.95000076293945
2024-11-21,54.4900016784668
