Date,VLY
2023-01-05,11.039999961853027
2023-01-06,11.319999694824219
2023-01-09,11.100000381469727
2023-01-10,11.039999961853027
2023-01-11,11.15999984741211
2023-01-12,11.319999694824219
2023-01-13,11.270000457763672
2023-01-17,11.220000267028809
2023-01-18,10.90999984741211
2023-01-19,10.819999694824219
2023-01-20,11.079999923706055
2023-01-23,11.239999771118164
2023-01-24,11.050000190734863
2023-01-25,11.100000381469727
2023-01-26,11.4399995803833
2023-01-27,11.430000305175781
2023-01-30,11.399999618530273
2023-01-31,11.880000114440918
2023-02-01,12.0600004196167
2023-02-02,12.59000015258789
2023-02-03,12.520000457763672
2023-02-06,12.40999984741211
2023-02-07,12.520000457763672
2023-02-08,12.34000015258789
2023-02-09,12.229999542236328
2023-02-10,12.149999618530273
2023-02-13,12.34000015258789
2023-02-14,12.34000015258789
2023-02-15,12.369999885559082
2023-02-16,12.289999961853027
2023-02-17,12.279999732971191
2023-02-21,11.920000076293945
2023-02-22,11.760000228881836
2023-02-23,11.739999771118164
2023-02-24,11.710000038146973
2023-02-27,11.649999618530273
2023-02-28,11.579999923706055
2023-03-01,11.479999542236328
2023-03-02,11.270000457763672
2023-03-03,11.399999618530273
2023-03-06,11.3100004196167
2023-03-07,10.949999809265137
2023-03-08,10.859999656677246
2023-03-09,10.149999618530273
2023-03-10,10.050000190734863
2023-03-13,10.119999885559082
2023-03-14,9.640000343322754
2023-03-15,9.739999771118164
2023-03-16,9.930000305175781
2023-03-17,9.520000457763672
2023-03-20,9.59000015258789
2023-03-21,9.970000267028809
2023-03-22,9.34000015258789
2023-03-23,9.0600004196167
2023-03-24,9.319999694824219
2023-03-27,9.359999656677246
2023-03-28,9.3100004196167
2023-03-29,9.649999618530273
2023-03-30,9.300000190734863
2023-03-31,9.239999771118164
2023-04-03,9.100000381469727
2023-04-04,8.640000343322754
2023-04-05,8.3100004196167
2023-04-06,8.449999809265137
2023-04-10,8.510000228881836
2023-04-11,8.5600004196167
2023-04-12,8.489999771118164
2023-04-13,8.569999694824219
2023-04-14,8.449999809265137
2023-04-17,8.59000015258789
2023-04-18,8.420000076293945
2023-04-19,8.800000190734863
2023-04-20,8.699999809265137
2023-04-21,8.59000015258789
2023-04-24,8.520000457763672
2023-04-25,8.329999923706055
2023-04-26,8.579999923706055
2023-04-27,8.90999984741211
2023-04-28,9.380000114440918
2023-05-01,7.53000020980835
2023-05-02,7.300000190734863
2023-05-03,7.320000171661377
2023-05-04,7.139999866485596
2023-05-05,7.599999904632568
2023-05-08,7.190000057220459
2023-05-09,7.079999923706055
2023-05-10,6.849999904632568
2023-05-11,6.659999847412109
2023-05-12,6.590000152587891
2023-05-15,6.880000114440918
2023-05-16,6.690000057220459
2023-05-17,7.340000152587891
2023-05-18,7.579999923706055
2023-05-19,7.159999847412109
2023-05-22,7.550000190734863
2023-05-23,7.800000190734863
2023-05-24,7.630000114440918
2023-05-25,7.550000190734863
2023-05-26,7.639999866485596
2023-05-30,7.730000019073486
2023-05-31,7.380000114440918
2023-06-01,7.440000057220459
2023-06-02,8.0
2023-06-05,7.869999885559082
2023-06-06,8.520000457763672
2023-06-07,8.65999984741211
2023-06-08,8.470000267028809
2023-06-09,8.369999885559082
2023-06-12,8.210000038146973
2023-06-13,8.579999923706055
2023-06-14,8.180000305175781
2023-06-15,8.430000305175781
2023-06-16,8.319999694824219
2023-06-20,8.15999984741211
2023-06-21,7.96999979019165
2023-06-22,7.639999866485596
2023-06-23,7.510000228881836
2023-06-26,7.619999885559082
2023-06-27,7.730000019073486
2023-06-28,7.639999866485596
2023-06-29,7.940000057220459
2023-06-30,7.75
2023-07-03,7.980000019073486
2023-07-05,7.760000228881836
2023-07-06,7.630000114440918
2023-07-07,7.710000038146973
2023-07-10,7.840000152587891
2023-07-11,8.010000228881836
2023-07-12,8.210000038146973
2023-07-13,8.470000267028809
2023-07-14,8.210000038146973
2023-07-17,8.479999542236328
2023-07-18,9.09000015258789
2023-07-19,9.520000457763672
2023-07-20,9.529999732971191
2023-07-21,9.40999984741211
2023-07-24,9.739999771118164
2023-07-25,9.75
2023-07-26,10.300000190734863
2023-07-27,10.039999961853027
2023-07-28,10.15999984741211
2023-07-31,10.260000228881836
2023-08-01,9.90999984741211
2023-08-02,9.880000114440918
2023-08-03,10.010000228881836
2023-08-04,10.079999923706055
2023-08-07,10.229999542236328
2023-08-08,10.170000076293945
2023-08-09,10.0600004196167
2023-08-10,9.899999618530273
2023-08-11,9.850000381469727
2023-08-14,9.670000076293945
2023-08-15,9.289999961853027
2023-08-16,9.149999618530273
2023-08-17,9.069999694824219
2023-08-18,9.069999694824219
2023-08-21,8.949999809265137
2023-08-22,8.550000190734863
2023-08-23,8.6899995803833
2023-08-24,8.760000228881836
2023-08-25,8.760000228881836
2023-08-28,9.069999694824219
2023-08-29,9.289999961853027
2023-08-30,9.119999885559082
2023-08-31,9.180000305175781
2023-09-01,9.4399995803833
2023-09-05,9.289999961853027
2023-09-06,8.949999809265137
2023-09-07,9.0600004196167
2023-09-08,9.119999885559082
2023-09-11,9.0600004196167
2023-09-12,9.119999885559082
2023-09-13,8.920000076293945
2023-09-14,9.130000114440918
2023-09-15,9.029999732971191
2023-09-18,8.850000381469727
2023-09-19,8.880000114440918
2023-09-20,8.729999542236328
2023-09-21,8.380000114440918
2023-09-22,8.390000343322754
2023-09-25,8.569999694824219
2023-09-26,8.479999542236328
2023-09-27,8.380000114440918
2023-09-28,8.460000038146973
2023-09-29,8.5600004196167
2023-10-02,8.289999961853027
2023-10-03,7.900000095367432
2023-10-04,7.849999904632568
2023-10-05,8.069999694824219
2023-10-06,8.09000015258789
2023-10-09,8.239999771118164
2023-10-10,8.399999618530273
2023-10-11,8.369999885559082
2023-10-12,8.279999732971191
2023-10-13,8.119999885559082
2023-10-16,8.34000015258789
2023-10-17,8.539999961853027
2023-10-18,8.210000038146973
2023-10-19,8.09000015258789
2023-10-20,7.820000171661377
2023-10-23,7.840000152587891
2023-10-24,7.789999961853027
2023-10-25,7.75
2023-10-26,7.880000114440918
2023-10-27,7.760000228881836
2023-10-30,7.710000038146973
2023-10-31,7.78000020980835
2023-11-01,7.75
2023-11-02,8.260000228881836
2023-11-03,8.569999694824219
2023-11-06,8.350000381469727
2023-11-07,8.1899995803833
2023-11-08,7.96999979019165
2023-11-09,7.849999904632568
2023-11-10,7.900000095367432
2023-11-13,7.829999923706055
2023-11-14,8.65999984741211
2023-11-15,8.850000381469727
2023-11-16,8.640000343322754
2023-11-17,8.930000305175781
2023-11-20,8.960000038146973
2023-11-21,8.619999885559082
2023-11-22,8.75
2023-11-24,8.770000457763672
2023-11-27,8.720000267028809
2023-11-28,8.649999618530273
2023-11-29,9.130000114440918
2023-11-30,9.100000381469727
2023-12-01,9.609999656677246
2023-12-04,9.8100004196167
2023-12-05,9.609999656677246
2023-12-06,9.770000457763672
2023-12-07,9.9399995803833
2023-12-08,9.949999809265137
2023-12-11,9.970000267028809
2023-12-12,9.8100004196167
2023-12-13,10.380000114440918
2023-12-14,11.029999732971191
2023-12-15,11.069999694824219
2023-12-18,10.979999542236328
2023-12-19,11.100000381469727
2023-12-20,10.800000190734863
2023-12-21,10.890000343322754
2023-12-22,10.90999984741211
2023-12-26,11.100000381469727
2023-12-27,11.039999961853027
2023-12-28,11.050000190734863
2023-12-29,10.859999656677246
2024-01-02,10.789999961853027
2024-01-03,10.380000114440918
2024-01-04,10.449999809265137
2024-01-05,10.479999542236328
2024-01-08,10.699999809265137
2024-01-09,10.600000381469727
2024-01-10,10.579999923706055
2024-01-11,10.380000114440918
2024-01-12,10.210000038146973
2024-01-16,10.050000190734863
2024-01-17,9.989999771118164
2024-01-18,10.0600004196167
2024-01-19,10.359999656677246
2024-01-22,10.699999809265137
2024-01-23,10.619999885559082
2024-01-24,10.800000190734863
2024-01-25,10.319999694824219
2024-01-26,10.34000015258789
2024-01-29,10.539999961853027
2024-01-30,10.430000305175781
2024-01-31,9.619999885559082
2024-02-01,8.960000038146973
2024-02-02,9.210000038146973
2024-02-05,8.880000114440918
2024-02-06,8.170000076293945
2024-02-07,7.980000019073486
2024-02-08,8.239999771118164
2024-02-09,8.430000305175781
2024-02-12,8.899999618530273
2024-02-13,8.149999618530273
2024-02-14,8.350000381469727
2024-02-15,8.640000343322754
2024-02-16,8.510000228881836
2024-02-20,8.329999923706055
2024-02-21,8.279999732971191
2024-02-22,8.470000267028809
2024-02-23,8.4399995803833
2024-02-26,8.199999809265137
2024-02-27,8.220000267028809
2024-02-28,8.0
2024-02-29,8.1899995803833
2024-03-01,8.020000457763672
2024-03-04,7.570000171661377
2024-03-05,7.869999885559082
2024-03-06,8.15999984741211
2024-03-07,8.229999542236328
2024-03-08,7.960000038146973
2024-03-11,8.140000343322754
2024-03-12,8.0
2024-03-13,7.860000133514404
2024-03-14,7.510000228881836
2024-03-15,7.539999961853027
2024-03-18,7.429999828338623
2024-03-19,7.489999771118164
2024-03-20,7.769999980926514
2024-03-21,8.050000190734863
2024-03-22,7.789999961853027
2024-03-25,7.739999771118164
2024-03-26,7.610000133514404
2024-03-27,7.900000095367432
2024-03-28,7.960000038146973
2024-04-01,7.880000114440918
2024-04-02,7.610000133514404
2024-04-03,7.639999866485596
2024-04-04,7.46999979019165
2024-04-05,7.510000228881836
2024-04-08,7.769999980926514
2024-04-09,8.0
2024-04-10,7.320000171661377
2024-04-11,7.380000114440918
2024-04-12,7.380000114440918
2024-04-15,7.420000076293945
2024-04-16,7.199999809265137
2024-04-17,7.199999809265137
2024-04-18,7.309999942779541
2024-04-19,7.710000038146973
2024-04-22,7.860000133514404
2024-04-23,7.900000095367432
2024-04-24,7.840000152587891
2024-04-25,7.769999980926514
2024-04-26,7.320000171661377
2024-04-29,7.119999885559082
2024-04-30,7.010000228881836
2024-05-01,7.300000190734863
2024-05-02,7.5
2024-05-03,7.730000019073486
2024-05-06,7.670000076293945
2024-05-07,7.630000114440918
2024-05-08,7.590000152587891
2024-05-09,7.75
2024-05-10,7.730000019073486
2024-05-13,7.829999923706055
2024-05-14,8.020000457763672
2024-05-15,7.989999771118164
2024-05-16,7.820000171661377
2024-05-17,7.920000076293945
2024-05-20,7.739999771118164
2024-05-21,7.739999771118164
2024-05-22,7.659999847412109
2024-05-23,7.349999904632568
2024-05-24,7.360000133514404
2024-05-28,7.210000038146973
2024-05-29,6.909999847412109
2024-05-30,6.949999809265137
2024-05-31,7.130000114440918
2024-06-03,6.96999979019165
2024-06-04,6.78000020980835
2024-06-05,6.769999980926514
2024-06-06,6.739999771118164
2024-06-07,6.949999809265137
2024-06-10,6.730000019073486
2024-06-11,6.699999809265137
2024-06-12,6.860000133514404
2024-06-13,6.690000057220459
2024-06-14,6.519999980926514
2024-06-17,6.739999771118164
2024-06-18,6.730000019073486
2024-06-20,6.659999847412109
2024-06-21,6.579999923706055
2024-06-24,6.739999771118164
2024-06-25,6.610000133514404
2024-06-26,6.610000133514404
2024-06-27,6.670000076293945
2024-06-28,6.980000019073486
2024-07-01,6.889999866485596
2024-07-02,6.909999847412109
2024-07-03,6.699999809265137
2024-07-05,6.579999923706055
2024-07-08,6.619999885559082
2024-07-09,6.730000019073486
2024-07-10,6.989999771118164
2024-07-11,7.480000019073486
2024-07-12,7.360000133514404
2024-07-15,7.570000171661377
2024-07-16,7.909999847412109
2024-07-17,8.0600004196167
2024-07-18,7.889999866485596
2024-07-19,8.020000457763672
2024-07-22,8.119999885559082
2024-07-23,8.170000076293945
2024-07-24,7.829999923706055
2024-07-25,8.069999694824219
2024-07-26,8.229999542236328
2024-07-29,8.029999732971191
2024-07-30,8.199999809265137
2024-07-31,8.399999618530273
2024-08-01,7.940000057220459
2024-08-02,7.75
2024-08-05,7.889999866485596
2024-08-06,7.860000133514404
2024-08-07,7.800000190734863
2024-08-08,7.989999771118164
2024-08-09,7.78000020980835
2024-08-12,7.760000228881836
2024-08-13,8.109999656677246
2024-08-14,8.010000228881836
2024-08-15,8.140000343322754
2024-08-16,8.399999618530273
2024-08-19,8.420000076293945
2024-08-20,8.180000305175781
2024-08-21,8.229999542236328
2024-08-22,8.210000038146973
2024-08-23,8.890000343322754
2024-08-26,8.739999771118164
2024-08-27,8.5600004196167
2024-08-28,8.619999885559082
2024-08-29,8.579999923706055
2024-08-30,8.680000305175781
2024-09-03,8.449999809265137
2024-09-04,8.380000114440918
2024-09-05,8.239999771118164
2024-09-06,8.119999885559082
2024-09-09,8.180000305175781
2024-09-10,8.149999618530273
2024-09-11,8.100000381469727
2024-09-12,8.15999984741211
2024-09-13,8.520000457763672
2024-09-16,8.720000267028809
2024-09-17,8.920000076293945
2024-09-18,9.039999961853027
2024-09-19,9.34000015258789
2024-09-20,9.0600004196167
2024-09-23,9.039999961853027
2024-09-24,8.829999923706055
2024-09-25,8.65999984741211
2024-09-26,8.8100004196167
2024-09-27,8.770000457763672
2024-09-30,9.0600004196167
2024-10-01,8.699999809265137
2024-10-02,8.739999771118164
2024-10-03,8.75
2024-10-04,8.880000114440918
2024-10-07,8.84000015258789
2024-10-08,8.75
2024-10-09,8.9399995803833
2024-10-10,8.859999656677246
2024-10-11,9.25
2024-10-14,9.210000038146973
2024-10-15,9.260000228881836
2024-10-16,9.40999984741211
2024-10-17,9.510000228881836
2024-10-18,9.380000114440918
2024-10-21,8.9399995803833
2024-10-22,8.989999771118164
2024-10-23,9.119999885559082
2024-10-24,9.600000381469727
2024-10-25,9.270000457763672
2024-10-28,9.550000190734863
2024-10-29,9.579999923706055
2024-10-30,9.6899995803833
2024-10-31,9.470000267028809
2024-11-01,9.420000076293945
2024-11-04,9.359999656677246
2024-11-05,9.520000457763672
2024-11-06,10.520000457763672
2024-11-07,10.050000190734863
2024-11-08,9.960000038146973
2024-11-11,10.239999771118164
2024-11-12,10.140000343322754
2024-11-13,10.180000305175781
2024-11-14,10.140000343322754
2024-11-15,10.1899995803833
2024-11-18,10.229999542236328
2024-11-19,10.1899995803833
2024-11-20,10.149999618530273
2024-11-21,10.25
