Date,FWONA
2022-10-03,53.791748046875
2022-10-04,55.333988189697266
2022-10-05,55.82514572143555
2022-10-06,55.3143424987793
2022-10-07,55.599212646484375
2022-10-10,53.457759857177734
2022-10-11,53.722984313964844
2022-10-12,53.212181091308594
2022-10-13,53.30059051513672
2022-10-14,51.787818908691406
2022-10-17,52.56385040283203
2022-10-18,53.3104133605957
2022-10-19,52.70137405395508
2022-10-20,52.053043365478516
2022-10-21,52.29862594604492
2022-10-24,51.45383071899414
2022-10-25,52.2691535949707
2022-10-26,51.827110290527344
2022-10-27,51.32612991333008
2022-10-28,51.561885833740234
2022-10-31,51.100196838378906
2022-11-01,50.333988189697266
2022-11-02,47.848724365234375
2022-11-03,48.172889709472656
2022-11-04,47.45579528808594
2022-11-07,50.1669921875
2022-11-08,52.003929138183594
2022-11-09,51.67976379394531
2022-11-10,51.45383071899414
2022-11-11,51.807464599609375
2022-11-14,50.11787796020508
2022-11-15,50.44204330444336
2022-11-16,50.3143424987793
2022-11-17,49.55795669555664
2022-11-18,50.952850341796875
2022-11-21,50.874263763427734
2022-11-22,51.964637756347656
2022-11-23,52.80942916870117
2022-11-25,52.77996063232422
2022-11-28,51.964637756347656
2022-11-29,52.12180709838867
2022-11-30,53.9980354309082
2022-12-01,55.49115753173828
2022-12-02,53.91944885253906
2022-12-05,53.722984313964844
2022-12-06,52.14145278930664
2022-12-07,51.71905517578125
2022-12-08,52.55402755737305
2022-12-09,54.09626770019531
2022-12-12,53.65422439575195
2022-12-13,54.28290939331055
2022-12-14,53.08448028564453
2022-12-15,51.208251953125
2022-12-16,50.98231887817383
2022-12-19,51.218074798583984
2022-12-20,51.640472412109375
2022-12-21,52.54420471191406
2022-12-22,52.406681060791016
2022-12-23,52.56385040283203
2022-12-27,52.01375198364258
2022-12-28,51.23772048950195
2022-12-29,52.04322052001953
2022-12-30,52.48526382446289
2023-01-03,52.2102165222168
2023-01-04,53.84086227416992
2023-01-05,54.4793701171875
2023-01-06,57.003929138183594
2023-01-09,55.82514572143555
2023-01-10,56.60117721557617
2023-01-11,57.43614959716797
2023-01-12,58.2711181640625
2023-01-13,58.90962600708008
2023-01-17,57.77996063232422
2023-01-18,57.45579528808594
2023-01-19,57.917484283447266
2023-01-20,61.640472412109375
2023-01-23,62.131629943847656
2023-01-24,61.5225944519043
2023-01-25,61.8958740234375
2023-01-26,62.053043365478516
2023-01-27,62.1021614074707
2023-01-30,61.5815315246582
2023-01-31,62.55402755737305
2023-02-01,62.79960632324219
2023-02-02,63.42829132080078
2023-02-03,63.4774055480957
2023-02-06,62.80942916870117
2023-02-07,63.59528350830078
2023-02-08,63.82121658325195
2023-02-09,64.34185028076172
2023-02-10,63.16306686401367
2023-02-13,63.48722839355469
2023-02-14,62.88801574707031
2023-02-15,63.16306686401367
2023-02-16,62.03339767456055
2023-02-17,61.984283447265625
2023-02-21,60.93320083618164
2023-02-22,61.87622833251953
2023-02-23,62.12180709838867
2023-02-24,60.74656295776367
2023-02-27,61.38507080078125
2023-02-28,59.6856575012207
2023-03-01,59.7937126159668
2023-03-02,64.54813385009766
2023-03-03,66.27701568603516
2023-03-06,64.8330078125
2023-03-07,63.16306686401367
2023-03-08,62.02357482910156
2023-03-09,60.8349723815918
2023-03-10,60.2062873840332
2023-03-13,60.60903549194336
2023-03-14,62.053043365478516
2023-03-15,62.28880310058594
2023-03-16,64.21414184570312
2023-03-17,63.98821258544922
2023-03-20,64.19449615478516
2023-03-21,65.15717315673828
2023-03-22,64.76424407958984
2023-03-23,64.86247253417969
2023-03-24,65.333984375
2023-03-27,66.90570068359375
2023-03-28,66.22789764404297
2023-03-29,66.9548110961914
2023-03-30,66.60118103027344
2023-03-31,66.30648040771484
2023-04-03,64.8330078125
2023-04-04,64.02750396728516
2023-04-05,64.45972442626953
2023-04-06,65.81532287597656
2023-04-10,66.12966918945312
2023-04-11,64.87229919433594
2023-04-12,65.12770080566406
2023-04-13,65.70726776123047
2023-04-14,65.50098419189453
2023-04-17,65.21611022949219
2023-04-18,65.92337799072266
2023-04-19,65.40274810791016
2023-04-20,64.8330078125
2023-04-21,64.92141723632812
2023-04-24,64.45972442626953
2023-04-25,62.88801574707031
2023-04-26,61.97446060180664
2023-04-27,62.88801574707031
2023-04-28,63.634578704833984
2023-05-01,63.67387008666992
2023-05-02,63.39882278442383
2023-05-03,62.56385040283203
2023-05-04,62.16109848022461
2023-05-05,64.5579605102539
2023-05-08,65.00982666015625
2023-05-09,63.39882278442383
2023-05-10,62.44597244262695
2023-05-11,62.88801574707031
2023-05-12,64.07662200927734
2023-05-15,66.05107879638672
2023-05-16,64.98035430908203
2023-05-17,65.1669921875
2023-05-18,64.5874252319336
2023-05-19,64.5874252319336
2023-05-22,63.82121658325195
2023-05-23,62.07269287109375
2023-05-24,62.95677947998047
2023-05-25,61.65029525756836
2023-05-26,62.83890151977539
2023-05-30,62.229862213134766
2023-05-31,62.03339767456055
2023-06-01,62.76031494140625
2023-06-02,63.261295318603516
2023-06-05,64.28290557861328
2023-06-06,64.44990539550781
2023-06-07,63.91944885253906
2023-06-08,66.53241729736328
2023-06-09,66.60118103027344
2023-06-12,67.77996063232422
2023-06-13,68.2121810913086
2023-06-14,68.96856689453125
2023-06-15,70.25540161132812
2023-06-16,69.07662200927734
2023-06-20,68.457763671875
2023-06-21,68.09429931640625
2023-06-22,67.40667724609375
2023-06-23,66.4538345336914
2023-06-26,65.40274810791016
2023-06-27,65.89391326904297
2023-06-28,66.00196838378906
2023-06-29,66.1001968383789
2023-06-30,66.42436218261719
2023-07-03,67.19056701660156
2023-07-05,68.3791732788086
2023-07-06,66.23772430419922
2023-07-07,65.70726776123047
2023-07-10,65.28487396240234
2023-07-11,65.36345672607422
2023-07-12,66.33595275878906
2023-07-13,66.542236328125
2023-07-14,66.02161407470703
2023-07-17,66.69940948486328
2023-07-18,65.61885833740234
2023-07-19,65.53044891357422
2023-07-20,64.83000183105469
2023-07-21,65.16999816894531
2023-07-24,63.310001373291016
2023-07-25,64.18000030517578
2023-07-26,63.560001373291016
2023-07-27,63.689998626708984
2023-07-28,64.31999969482422
2023-07-31,64.27999877929688
2023-08-01,65.1500015258789
2023-08-02,63.90999984741211
2023-08-03,65.68000030517578
2023-08-04,66.20999908447266
2023-08-07,64.16000366210938
2023-08-08,63.15999984741211
2023-08-09,61.779998779296875
2023-08-10,61.86000061035156
2023-08-11,62.369998931884766
2023-08-14,62.0099983215332
2023-08-15,62.290000915527344
2023-08-16,61.13999938964844
2023-08-17,58.650001525878906
2023-08-18,58.22999954223633
2023-08-21,57.88999938964844
2023-08-22,57.93000030517578
2023-08-23,58.15999984741211
2023-08-24,56.16999816894531
2023-08-25,56.66999816894531
2023-08-28,57.150001525878906
2023-08-29,58.31999969482422
2023-08-30,60.36000061035156
2023-08-31,60.650001525878906
2023-09-01,61.220001220703125
2023-09-05,59.279998779296875
2023-09-06,60.0
2023-09-07,59.689998626708984
2023-09-08,58.88999938964844
2023-09-11,59.20000076293945
2023-09-12,59.47999954223633
2023-09-13,58.75
2023-09-14,59.97999954223633
2023-09-15,59.029998779296875
2023-09-18,60.7599983215332
2023-09-19,60.220001220703125
2023-09-20,59.209999084472656
2023-09-21,56.810001373291016
2023-09-22,56.68000030517578
2023-09-25,56.58000183105469
2023-09-26,55.369998931884766
2023-09-27,55.459999084472656
2023-09-28,56.040000915527344
2023-09-29,56.540000915527344
2023-10-02,61.83000183105469
2023-10-03,59.63999938964844
2023-10-04,60.47999954223633
2023-10-05,60.34000015258789
2023-10-06,62.529998779296875
2023-10-09,62.66999816894531
2023-10-10,61.79999923706055
2023-10-11,61.70000076293945
2023-10-12,59.869998931884766
2023-10-13,59.720001220703125
2023-10-16,61.099998474121094
2023-10-17,62.869998931884766
2023-10-18,61.56999969482422
2023-10-19,60.380001068115234
2023-10-20,59.29999923706055
2023-10-23,59.790000915527344
2023-10-24,60.060001373291016
2023-10-25,57.650001525878906
2023-10-26,56.81999969482422
2023-10-27,56.72999954223633
2023-10-30,57.47999954223633
2023-10-31,57.54999923706055
2023-11-01,57.7400016784668
2023-11-02,58.66999816894531
2023-11-03,58.04999923706055
2023-11-06,57.40999984741211
2023-11-07,56.91999816894531
2023-11-08,58.16999816894531
2023-11-09,58.349998474121094
2023-11-10,60.58000183105469
2023-11-13,59.02000045776367
2023-11-14,58.900001525878906
2023-11-15,57.439998626708984
2023-11-16,57.150001525878906
2023-11-17,57.689998626708984
2023-11-20,59.150001525878906
2023-11-21,58.189998626708984
2023-11-22,58.91999816894531
2023-11-24,59.400001525878906
2023-11-27,59.31999969482422
2023-11-28,58.47999954223633
2023-11-29,57.20000076293945
2023-11-30,57.33000183105469
2023-12-01,57.279998779296875
2023-12-04,56.439998626708984
2023-12-05,56.220001220703125
2023-12-06,56.060001373291016
2023-12-07,56.20000076293945
2023-12-08,57.16999816894531
2023-12-11,57.43000030517578
2023-12-12,57.720001220703125
2023-12-13,57.290000915527344
2023-12-14,57.939998626708984
2023-12-15,58.630001068115234
2023-12-18,58.560001373291016
2023-12-19,59.880001068115234
2023-12-20,58.79999923706055
2023-12-21,59.130001068115234
2023-12-22,58.9900016784668
2023-12-26,57.56999969482422
2023-12-27,57.900001525878906
2023-12-28,58.290000915527344
2023-12-29,57.97999954223633
2024-01-02,57.16999816894531
2024-01-03,56.560001373291016
2024-01-04,56.2599983215332
2024-01-05,56.439998626708984
2024-01-08,57.040000915527344
2024-01-09,56.599998474121094
2024-01-10,56.63999938964844
2024-01-11,56.41999816894531
2024-01-12,57.52000045776367
2024-01-16,56.970001220703125
2024-01-17,56.810001373291016
2024-01-18,56.689998626708984
2024-01-19,56.7599983215332
2024-01-22,57.029998779296875
2024-01-23,60.939998626708984
2024-01-24,61.61000061035156
2024-01-25,61.47999954223633
2024-01-26,61.45000076293945
2024-01-29,61.52000045776367
2024-01-30,61.56999969482422
2024-01-31,61.09000015258789
2024-02-01,61.130001068115234
2024-02-02,59.849998474121094
2024-02-05,58.97999954223633
2024-02-06,59.41999816894531
2024-02-07,59.2400016784668
2024-02-08,59.38999938964844
2024-02-09,60.16999816894531
2024-02-12,61.189998626708984
2024-02-13,59.220001220703125
2024-02-14,60.65999984741211
2024-02-15,61.880001068115234
2024-02-16,62.59000015258789
2024-02-20,61.029998779296875
2024-02-21,61.08000183105469
2024-02-22,61.27000045776367
2024-02-23,61.84000015258789
2024-02-26,61.349998474121094
2024-02-27,62.15999984741211
2024-02-28,62.810001373291016
2024-02-29,65.55000305175781
2024-03-01,65.94000244140625
2024-03-04,66.33000183105469
2024-03-05,65.23999786376953
2024-03-06,63.439998626708984
2024-03-07,63.9900016784668
2024-03-08,63.959999084472656
2024-03-11,64.02999877929688
2024-03-12,63.61000061035156
2024-03-13,62.54999923706055
2024-03-14,61.810001373291016
2024-03-15,60.849998474121094
2024-03-18,59.59000015258789
2024-03-19,60.029998779296875
2024-03-20,59.97999954223633
2024-03-21,59.65999984741211
2024-03-22,59.220001220703125
2024-03-25,59.540000915527344
2024-03-26,60.290000915527344
2024-03-27,59.70000076293945
2024-03-28,58.7400016784668
2024-04-01,58.599998474121094
2024-04-02,59.25
2024-04-03,59.7599983215332
2024-04-04,59.95000076293945
2024-04-05,60.84000015258789
2024-04-08,61.560001373291016
2024-04-09,61.22999954223633
2024-04-10,59.689998626708984
2024-04-11,61.22999954223633
2024-04-12,59.4900016784668
2024-04-15,60.130001068115234
2024-04-16,60.040000915527344
2024-04-17,59.65999984741211
2024-04-18,59.65999984741211
2024-04-19,60.529998779296875
2024-04-22,61.130001068115234
2024-04-23,62.349998474121094
2024-04-24,61.689998626708984
2024-04-25,61.38999938964844
2024-04-26,61.630001068115234
2024-04-29,62.27000045776367
2024-04-30,62.27000045776367
2024-05-01,63.0099983215332
2024-05-02,63.119998931884766
2024-05-03,62.88999938964844
2024-05-06,62.95000076293945
2024-05-07,64.30999755859375
2024-05-08,64.26000213623047
2024-05-09,63.66999816894531
2024-05-10,62.63999938964844
2024-05-13,61.779998779296875
2024-05-14,62.70000076293945
2024-05-15,63.2599983215332
2024-05-16,65.0
2024-05-17,65.81999969482422
2024-05-20,66.08000183105469
2024-05-21,66.41000366210938
2024-05-22,65.83000183105469
2024-05-23,65.0
2024-05-24,65.69000244140625
2024-05-28,66.47000122070312
2024-05-29,66.94999694824219
2024-05-30,67.87000274658203
2024-05-31,68.41000366210938
2024-06-03,69.69999694824219
2024-06-04,68.7300033569336
2024-06-05,68.1500015258789
2024-06-06,65.56999969482422
2024-06-07,65.5
2024-06-10,65.4000015258789
2024-06-11,65.12999725341797
2024-06-12,64.7699966430664
2024-06-13,64.70999908447266
2024-06-14,65.43000030517578
2024-06-17,66.0199966430664
2024-06-18,66.04000091552734
2024-06-20,65.56999969482422
2024-06-21,65.37000274658203
2024-06-24,64.83000183105469
2024-06-25,65.5999984741211
2024-06-26,64.91000366210938
2024-06-27,64.94999694824219
2024-06-28,64.2300033569336
2024-07-01,63.2599983215332
2024-07-02,64.62999725341797
2024-07-03,65.11000061035156
2024-07-05,64.77999877929688
2024-07-08,65.91999816894531
2024-07-09,65.47000122070312
2024-07-10,66.27999877929688
2024-07-11,66.80999755859375
2024-07-12,68.62000274658203
2024-07-15,70.16999816894531
2024-07-16,71.83000183105469
2024-07-17,70.3499984741211
2024-07-18,70.91999816894531
2024-07-19,71.94000244140625
2024-07-22,72.12999725341797
2024-07-23,73.66999816894531
2024-07-24,72.86000061035156
2024-07-25,72.22000122070312
2024-07-26,73.80999755859375
2024-07-29,74.04000091552734
2024-07-30,74.52999877929688
2024-07-31,73.97000122070312
2024-08-01,71.54000091552734
2024-08-02,70.55000305175781
2024-08-05,69.1500015258789
2024-08-06,69.80000305175781
2024-08-07,70.66000366210938
2024-08-08,67.4000015258789
2024-08-09,67.37000274658203
2024-08-12,68.30000305175781
2024-08-13,69.66999816894531
2024-08-14,70.08000183105469
2024-08-15,69.8499984741211
2024-08-16,70.22000122070312
2024-08-19,71.69000244140625
2024-08-20,72.26000213623047
2024-08-21,70.97000122070312
2024-08-22,70.1500015258789
2024-08-23,70.44000244140625
2024-08-26,69.79000091552734
2024-08-27,69.9800033569336
2024-08-28,69.77999877929688
2024-08-29,70.2300033569336
2024-08-30,70.62000274658203
2024-09-03,69.73999786376953
2024-09-04,70.37000274658203
2024-09-05,69.86000061035156
2024-09-06,69.62000274658203
2024-09-09,69.18000030517578
2024-09-10,69.66999816894531
2024-09-11,69.36000061035156
2024-09-12,69.76000213623047
2024-09-13,70.02999877929688
2024-09-16,72.04000091552734
2024-09-17,71.98999786376953
2024-09-18,71.63999938964844
2024-09-19,72.80000305175781
2024-09-20,71.56999969482422
2024-09-23,70.98999786376953
2024-09-24,71.56999969482422
2024-09-25,70.94999694824219
2024-09-26,71.91000366210938
2024-09-27,72.29000091552734
2024-09-30,71.52999877929688
2024-10-01,70.37000274658203
2024-10-02,70.86000061035156
2024-10-03,70.4000015258789
2024-10-04,71.02999877929688
2024-10-07,68.6500015258789
2024-10-08,69.18000030517578
2024-10-09,70.62999725341797
2024-10-10,71.13999938964844
2024-10-11,72.5
2024-10-14,72.87999725341797
2024-10-15,73.88999938964844
2024-10-16,74.08999633789062
2024-10-17,74.26000213623047
2024-10-18,74.31999969482422
2024-10-21,73.16000366210938
2024-10-22,73.95999908447266
2024-10-23,72.98999786376953
2024-10-24,73.4800033569336
2024-10-25,73.4800033569336
2024-10-28,74.44999694824219
2024-10-29,75.1500015258789
2024-10-30,74.70999908447266
2024-10-31,74.23999786376953
2024-11-01,74.77999877929688
2024-11-04,74.02999877929688
2024-11-05,75.16999816894531
2024-11-06,76.73999786376953
2024-11-07,73.98999786376953
2024-11-08,75.0
2024-11-11,75.30999755859375
2024-11-12,74.9800033569336
2024-11-13,78.43000030517578
2024-11-14,77.23999786376953
2024-11-15,74.33000183105469
2024-11-18,73.62999725341797
2024-11-19,74.30999755859375
2024-11-20,77.0
2024-11-21,78.1500015258789
