Date,AAL
2023-01-05,13.989999771118164
2023-01-06,14.180000305175781
2023-01-09,14.609999656677246
2023-01-10,15.1899995803833
2023-01-11,15.34000015258789
2023-01-12,16.829999923706055
2023-01-13,17.020000457763672
2023-01-17,17.079999923706055
2023-01-18,16.639999389648438
2023-01-19,16.280000686645508
2023-01-20,16.34000015258789
2023-01-23,16.170000076293945
2023-01-24,16.020000457763672
2023-01-25,16.260000228881836
2023-01-26,16.610000610351562
2023-01-27,16.43000030517578
2023-01-30,15.960000038146973
2023-01-31,16.139999389648438
2023-02-01,16.690000534057617
2023-02-02,17.059999465942383
2023-02-03,17.020000457763672
2023-02-06,16.920000076293945
2023-02-07,16.959999084472656
2023-02-08,16.969999313354492
2023-02-09,16.65999984741211
2023-02-10,16.280000686645508
2023-02-13,16.510000228881836
2023-02-14,16.790000915527344
2023-02-15,16.799999237060547
2023-02-16,16.389999389648438
2023-02-17,16.360000610351562
2023-02-21,15.6899995803833
2023-02-22,15.5600004196167
2023-02-23,15.869999885559082
2023-02-24,15.5600004196167
2023-02-27,15.630000114440918
2023-02-28,15.979999542236328
2023-03-01,16.030000686645508
2023-03-02,16.1200008392334
2023-03-03,16.360000610351562
2023-03-06,16.1200008392334
2023-03-07,16.360000610351562
2023-03-08,16.59000015258789
2023-03-09,15.880000114440918
2023-03-10,15.460000038146973
2023-03-13,14.850000381469727
2023-03-14,14.65999984741211
2023-03-15,13.859999656677246
2023-03-16,14.119999885559082
2023-03-17,13.979999542236328
2023-03-20,13.960000038146973
2023-03-21,14.369999885559082
2023-03-22,13.819999694824219
2023-03-23,13.630000114440918
2023-03-24,13.720000267028809
2023-03-27,13.9399995803833
2023-03-28,13.979999542236328
2023-03-29,14.350000381469727
2023-03-30,14.470000267028809
2023-03-31,14.75
2023-04-03,14.420000076293945
2023-04-04,14.15999984741211
2023-04-05,13.890000343322754
2023-04-06,14.010000228881836
2023-04-10,14.149999618530273
2023-04-11,14.319999694824219
2023-04-12,13.0
2023-04-13,12.949999809265137
2023-04-14,12.789999961853027
2023-04-17,13.100000381469727
2023-04-18,13.289999961853027
2023-04-19,13.630000114440918
2023-04-20,13.319999694824219
2023-04-21,13.399999618530273
2023-04-24,13.319999694824219
2023-04-25,12.84000015258789
2023-04-26,12.739999771118164
2023-04-27,12.880000114440918
2023-04-28,13.640000343322754
2023-05-01,13.890000343322754
2023-05-02,13.770000457763672
2023-05-03,13.789999961853027
2023-05-04,13.510000228881836
2023-05-05,13.869999885559082
2023-05-08,14.359999656677246
2023-05-09,14.470000267028809
2023-05-10,14.34000015258789
2023-05-11,14.069999694824219
2023-05-12,14.020000457763672
2023-05-15,14.279999732971191
2023-05-16,14.199999809265137
2023-05-17,14.90999984741211
2023-05-18,15.050000190734863
2023-05-19,14.819999694824219
2023-05-22,14.380000114440918
2023-05-23,14.069999694824219
2023-05-24,13.800000190734863
2023-05-25,14.380000114440918
2023-05-26,14.350000381469727
2023-05-30,14.619999885559082
2023-05-31,14.779999732971191
2023-06-01,14.699999809265137
2023-06-02,14.869999885559082
2023-06-05,14.8100004196167
2023-06-06,14.930000305175781
2023-06-07,15.15999984741211
2023-06-08,15.300000190734863
2023-06-09,15.569999694824219
2023-06-12,16.020000457763672
2023-06-13,16.309999465942383
2023-06-14,16.59000015258789
2023-06-15,16.649999618530273
2023-06-16,16.479999542236328
2023-06-20,16.31999969482422
2023-06-21,16.299999237060547
2023-06-22,16.360000610351562
2023-06-23,16.260000228881836
2023-06-26,16.440000534057617
2023-06-27,17.350000381469727
2023-06-28,17.549999237060547
2023-06-29,17.600000381469727
2023-06-30,17.940000534057617
2023-07-03,18.100000381469727
2023-07-05,18.31999969482422
2023-07-06,17.8799991607666
2023-07-07,18.350000381469727
2023-07-10,18.56999969482422
2023-07-11,18.799999237060547
2023-07-12,18.56999969482422
2023-07-13,18.450000762939453
2023-07-14,18.139999389648438
2023-07-17,18.18000030517578
2023-07-18,18.68000030517578
2023-07-19,18.600000381469727
2023-07-20,17.440000534057617
2023-07-21,17.420000076293945
2023-07-24,16.8799991607666
2023-07-25,16.649999618530273
2023-07-26,16.760000228881836
2023-07-27,16.56999969482422
2023-07-28,16.790000915527344
2023-07-31,16.75
2023-08-01,16.229999542236328
2023-08-02,15.949999809265137
2023-08-03,15.979999542236328
2023-08-04,15.84000015258789
2023-08-07,15.989999771118164
2023-08-08,16.18000030517578
2023-08-09,15.760000228881836
2023-08-10,15.760000228881836
2023-08-11,15.649999618530273
2023-08-14,15.880000114440918
2023-08-15,15.550000190734863
2023-08-16,15.4399995803833
2023-08-17,15.050000190734863
2023-08-18,15.039999961853027
2023-08-21,15.15999984741211
2023-08-22,14.829999923706055
2023-08-23,14.779999732971191
2023-08-24,14.569999694824219
2023-08-25,14.579999923706055
2023-08-28,14.729999542236328
2023-08-29,14.899999618530273
2023-08-30,14.770000457763672
2023-08-31,14.729999542236328
2023-09-01,14.680000305175781
2023-09-05,14.300000190734863
2023-09-06,14.329999923706055
2023-09-07,14.0
2023-09-08,13.979999542236328
2023-09-11,14.09000015258789
2023-09-12,14.109999656677246
2023-09-13,13.3100004196167
2023-09-14,13.260000228881836
2023-09-15,13.3100004196167
2023-09-18,13.109999656677246
2023-09-19,13.1899995803833
2023-09-20,13.0600004196167
2023-09-21,13.0600004196167
2023-09-22,12.899999618530273
2023-09-25,12.90999984741211
2023-09-26,12.699999809265137
2023-09-27,12.609999656677246
2023-09-28,12.920000076293945
2023-09-29,12.8100004196167
2023-10-02,12.75
2023-10-03,12.289999961853027
2023-10-04,12.729999542236328
2023-10-05,12.850000381469727
2023-10-06,12.760000228881836
2023-10-09,12.239999771118164
2023-10-10,12.260000228881836
2023-10-11,12.479999542236328
2023-10-12,12.0600004196167
2023-10-13,11.720000267028809
2023-10-16,11.9399995803833
2023-10-17,11.9399995803833
2023-10-18,11.359999656677246
2023-10-19,11.449999809265137
2023-10-20,11.079999923706055
2023-10-23,11.289999961853027
2023-10-24,11.210000038146973
2023-10-25,11.039999961853027
2023-10-26,11.149999618530273
2023-10-27,10.920000076293945
2023-10-30,11.180000305175781
2023-10-31,11.149999618530273
2023-11-01,11.140000343322754
2023-11-02,11.399999618530273
2023-11-03,11.979999542236328
2023-11-06,11.65999984741211
2023-11-07,11.75
2023-11-08,12.010000228881836
2023-11-09,11.75
2023-11-10,11.800000190734863
2023-11-13,11.779999732971191
2023-11-14,12.25
2023-11-15,12.420000076293945
2023-11-16,12.1899995803833
2023-11-17,12.289999961853027
2023-11-20,12.399999618530273
2023-11-21,12.130000114440918
2023-11-22,12.3100004196167
2023-11-24,12.3100004196167
2023-11-27,12.180000305175781
2023-11-28,12.170000076293945
2023-11-29,12.229999542236328
2023-11-30,12.430000305175781
2023-12-01,13.020000457763672
2023-12-04,13.350000381469727
2023-12-05,13.130000114440918
2023-12-06,13.479999542236328
2023-12-07,13.90999984741211
2023-12-08,13.760000228881836
2023-12-11,13.720000267028809
2023-12-12,14.039999961853027
2023-12-13,14.09000015258789
2023-12-14,14.59000015258789
2023-12-15,14.489999771118164
2023-12-18,14.239999771118164
2023-12-19,14.300000190734863
2023-12-20,13.979999542236328
2023-12-21,14.350000381469727
2023-12-22,14.3100004196167
2023-12-26,14.109999656677246
2023-12-27,13.989999771118164
2023-12-28,13.979999542236328
2023-12-29,13.739999771118164
2024-01-02,13.4399995803833
2024-01-03,12.949999809265137
2024-01-04,13.09000015258789
2024-01-05,13.600000381469727
2024-01-08,14.579999923706055
2024-01-09,14.380000114440918
2024-01-10,14.350000381469727
2024-01-11,14.59000015258789
2024-01-12,13.210000038146973
2024-01-16,13.1899995803833
2024-01-17,12.930000305175781
2024-01-18,13.819999694824219
2024-01-19,13.65999984741211
2024-01-22,13.619999885559082
2024-01-23,14.0
2024-01-24,13.930000305175781
2024-01-25,15.359999656677246
2024-01-26,15.130000114440918
2024-01-29,14.9399995803833
2024-01-30,14.529999732971191
2024-01-31,14.229999542236328
2024-02-01,14.34000015258789
2024-02-02,14.5600004196167
2024-02-05,14.260000228881836
2024-02-06,14.899999618530273
2024-02-07,14.90999984741211
2024-02-08,14.949999809265137
2024-02-09,14.880000114440918
2024-02-12,14.930000305175781
2024-02-13,14.609999656677246
2024-02-14,14.859999656677246
2024-02-15,14.899999618530273
2024-02-16,14.640000343322754
2024-02-20,14.699999809265137
2024-02-21,14.789999961853027
2024-02-22,15.239999771118164
2024-02-23,15.130000114440918
2024-02-26,15.279999732971191
2024-02-27,15.539999961853027
2024-02-28,15.460000038146973
2024-02-29,15.680000305175781
2024-03-01,15.65999984741211
2024-03-04,14.8100004196167
2024-03-05,14.670000076293945
2024-03-06,14.880000114440918
2024-03-07,14.899999618530273
2024-03-08,14.680000305175781
2024-03-11,14.649999618530273
2024-03-12,13.960000038146973
2024-03-13,14.0
2024-03-14,13.989999771118164
2024-03-15,13.960000038146973
2024-03-18,14.109999656677246
2024-03-19,13.930000305175781
2024-03-20,14.569999694824219
2024-03-21,14.779999732971191
2024-03-22,14.819999694824219
2024-03-25,14.920000076293945
2024-03-26,14.920000076293945
2024-03-27,15.300000190734863
2024-03-28,15.350000381469727
2024-04-01,15.40999984741211
2024-04-02,14.399999618530273
2024-04-03,14.15999984741211
2024-04-04,13.829999923706055
2024-04-05,13.760000228881836
2024-04-08,13.899999618530273
2024-04-09,13.949999809265137
2024-04-10,13.40999984741211
2024-04-11,13.619999885559082
2024-04-12,13.149999618530273
2024-04-15,12.9399995803833
2024-04-16,13.029999732971191
2024-04-17,13.890000343322754
2024-04-18,14.020000457763672
2024-04-19,14.109999656677246
2024-04-22,14.529999732971191
2024-04-23,14.229999542236328
2024-04-24,13.920000076293945
2024-04-25,14.130000114440918
2024-04-26,13.880000114440918
2024-04-29,13.979999542236328
2024-04-30,13.510000228881836
2024-05-01,13.579999923706055
2024-05-02,13.859999656677246
2024-05-03,13.850000381469727
2024-05-06,14.649999618530273
2024-05-07,14.25
2024-05-08,14.420000076293945
2024-05-09,14.479999542236328
2024-05-10,14.399999618530273
2024-05-13,14.930000305175781
2024-05-14,15.1899995803833
2024-05-15,14.9399995803833
2024-05-16,14.789999961853027
2024-05-17,14.729999542236328
2024-05-20,14.520000457763672
2024-05-21,14.029999732971191
2024-05-22,14.100000381469727
2024-05-23,13.819999694824219
2024-05-24,13.84000015258789
2024-05-28,13.4399995803833
2024-05-29,11.619999885559082
2024-05-30,11.4399995803833
2024-05-31,11.5
2024-06-03,11.529999732971191
2024-06-04,11.5
2024-06-05,11.619999885559082
2024-06-06,11.430000305175781
2024-06-07,11.5
2024-06-10,11.489999771118164
2024-06-11,11.279999732971191
2024-06-12,11.5
2024-06-13,11.4399995803833
2024-06-14,11.279999732971191
2024-06-17,11.4399995803833
2024-06-18,11.279999732971191
2024-06-20,11.239999771118164
2024-06-21,11.199999809265137
2024-06-24,11.15999984741211
2024-06-25,11.130000114440918
2024-06-26,11.119999885559082
2024-06-27,11.279999732971191
2024-06-28,11.329999923706055
2024-07-01,11.039999961853027
2024-07-02,11.050000190734863
2024-07-03,11.119999885559082
2024-07-05,11.039999961853027
2024-07-08,10.930000305175781
2024-07-09,10.979999542236328
2024-07-10,11.149999618530273
2024-07-11,10.729999542236328
2024-07-12,10.680000305175781
2024-07-15,10.630000114440918
2024-07-16,11.1899995803833
2024-07-17,11.010000228881836
2024-07-18,10.619999885559082
2024-07-19,10.579999923706055
2024-07-22,10.6899995803833
2024-07-23,10.479999542236328
2024-07-24,10.170000076293945
2024-07-25,10.600000381469727
2024-07-26,10.619999885559082
2024-07-29,10.430000305175781
2024-07-30,10.760000228881836
2024-07-31,10.640000343322754
2024-08-01,10.140000343322754
2024-08-02,9.630000114440918
2024-08-05,9.279999732971191
2024-08-06,9.3100004196167
2024-08-07,9.260000228881836
2024-08-08,9.890000343322754
2024-08-09,9.859999656677246
2024-08-12,9.609999656677246
2024-08-13,9.8100004196167
2024-08-14,9.739999771118164
2024-08-15,10.09000015258789
2024-08-16,10.050000190734863
2024-08-19,10.3100004196167
2024-08-20,10.289999961853027
2024-08-21,10.399999618530273
2024-08-22,10.140000343322754
2024-08-23,10.390000343322754
2024-08-26,10.210000038146973
2024-08-27,10.170000076293945
2024-08-28,10.149999618530273
2024-08-29,10.390000343322754
2024-08-30,10.619999885559082
2024-09-03,10.600000381469727
2024-09-04,10.630000114440918
2024-09-05,10.800000190734863
2024-09-06,10.800000190734863
2024-09-09,11.220000267028809
2024-09-10,10.989999771118164
2024-09-11,10.770000457763672
2024-09-12,10.880000114440918
2024-09-13,10.6899995803833
2024-09-16,10.8100004196167
2024-09-17,11.170000076293945
2024-09-18,11.029999732971191
2024-09-19,11.109999656677246
2024-09-20,11.010000228881836
2024-09-23,10.979999542236328
2024-09-24,11.039999961853027
2024-09-25,11.0
2024-09-26,11.789999961853027
2024-09-27,11.5600004196167
2024-09-30,11.239999771118164
2024-10-01,10.899999618530273
2024-10-02,10.739999771118164
2024-10-03,10.819999694824219
2024-10-04,11.510000228881836
2024-10-07,11.529999732971191
2024-10-08,11.920000076293945
2024-10-09,11.930000305175781
2024-10-10,11.760000228881836
2024-10-11,11.789999961853027
2024-10-14,11.869999885559082
2024-10-15,12.029999732971191
2024-10-16,12.890000343322754
2024-10-17,12.8100004196167
2024-10-18,13.09000015258789
2024-10-21,12.970000267028809
2024-10-22,12.960000038146973
2024-10-23,12.829999923706055
2024-10-24,12.779999732971191
2024-10-25,13.149999618530273
2024-10-28,13.600000381469727
2024-10-29,13.819999694824219
2024-10-30,13.9399995803833
2024-10-31,13.399999618530273
2024-11-01,13.539999961853027
2024-11-04,12.989999771118164
2024-11-05,13.1899995803833
2024-11-06,14.0
2024-11-07,13.619999885559082
2024-11-08,13.8100004196167
2024-11-11,14.15999984741211
2024-11-12,13.90999984741211
2024-11-13,14.010000228881836
2024-11-14,14.260000228881836
2024-11-15,14.390000343322754
2024-11-18,14.289999961853027
2024-11-19,14.329999923706055
2024-11-20,14.460000038146973
2024-11-21,14.199999809265137
