Date,LBRDA
2022-12-29,75.44999694824219
2022-12-30,75.8499984741211
2023-01-03,76.86000061035156
2023-01-04,80.25
2023-01-05,82.66000366210938
2023-01-06,83.79000091552734
2023-01-09,83.06999969482422
2023-01-10,84.62999725341797
2023-01-11,85.9800033569336
2023-01-12,87.31999969482422
2023-01-13,87.95999908447266
2023-01-17,88.0999984741211
2023-01-18,87.11000061035156
2023-01-19,87.04000091552734
2023-01-20,90.88999938964844
2023-01-23,91.45999908447266
2023-01-24,90.37999725341797
2023-01-25,92.47000122070312
2023-01-26,94.8499984741211
2023-01-27,91.72000122070312
2023-01-30,90.76000213623047
2023-01-31,89.62000274658203
2023-02-01,93.47000122070312
2023-02-02,96.80000305175781
2023-02-03,94.19999694824219
2023-02-06,93.93000030517578
2023-02-07,93.88999938964844
2023-02-08,93.45999908447266
2023-02-09,91.22000122070312
2023-02-10,92.36000061035156
2023-02-13,92.9800033569336
2023-02-14,92.58000183105469
2023-02-15,94.43000030517578
2023-02-16,94.52999877929688
2023-02-17,92.73999786376953
2023-02-21,88.76000213623047
2023-02-22,90.01000213623047
2023-02-23,90.30999755859375
2023-02-24,88.4800033569336
2023-02-27,88.56999969482422
2023-02-28,86.7300033569336
2023-03-01,85.25
2023-03-02,85.37999725341797
2023-03-03,87.06999969482422
2023-03-06,86.94999694824219
2023-03-07,83.33000183105469
2023-03-08,82.75
2023-03-09,80.26000213623047
2023-03-10,76.66999816894531
2023-03-13,77.27999877929688
2023-03-14,77.36000061035156
2023-03-15,78.33000183105469
2023-03-16,79.19999694824219
2023-03-17,79.05999755859375
2023-03-20,78.94000244140625
2023-03-21,80.08000183105469
2023-03-22,77.70999908447266
2023-03-23,78.04000091552734
2023-03-24,78.68000030517578
2023-03-27,79.58000183105469
2023-03-28,78.9800033569336
2023-03-29,79.83999633789062
2023-03-30,80.08999633789062
2023-03-31,82.12000274658203
2023-04-03,81.41999816894531
2023-04-04,79.87000274658203
2023-04-05,80.68000030517578
2023-04-06,80.61000061035156
2023-04-10,81.12999725341797
2023-04-11,82.4000015258789
2023-04-12,78.91999816894531
2023-04-13,80.12999725341797
2023-04-14,78.11000061035156
2023-04-17,79.26000213623047
2023-04-18,78.43000030517578
2023-04-19,78.20999908447266
2023-04-20,76.54000091552734
2023-04-21,75.81999969482422
2023-04-24,75.44000244140625
2023-04-25,74.41000366210938
2023-04-26,74.26000213623047
2023-04-27,79.63999938964844
2023-04-28,84.52999877929688
2023-05-01,83.79000091552734
2023-05-02,81.29000091552734
2023-05-03,81.0
2023-05-04,78.9800033569336
2023-05-05,79.77999877929688
2023-05-08,79.70999908447266
2023-05-09,76.93000030517578
2023-05-10,77.12999725341797
2023-05-11,77.7699966430664
2023-05-12,76.51000213623047
2023-05-15,77.52999877929688
2023-05-16,75.83000183105469
2023-05-17,76.45999908447266
2023-05-18,77.83999633789062
2023-05-19,77.20999908447266
2023-05-22,77.58999633789062
2023-05-23,76.33000183105469
2023-05-24,75.2300033569336
2023-05-25,72.70999908447266
2023-05-26,74.5999984741211
2023-05-30,75.37000274658203
2023-05-31,73.87000274658203
2023-06-01,74.45999908447266
2023-06-02,74.43000030517578
2023-06-05,75.79000091552734
2023-06-06,74.45999908447266
2023-06-07,76.41999816894531
2023-06-08,76.08000183105469
2023-06-09,73.5999984741211
2023-06-12,75.0
2023-06-13,74.88999938964844
2023-06-14,74.88999938964844
2023-06-15,76.7699966430664
2023-06-16,76.2699966430664
2023-06-20,73.44000244140625
2023-06-21,72.5999984741211
2023-06-22,71.30000305175781
2023-06-23,70.33999633789062
2023-06-26,71.8499984741211
2023-06-27,77.69000244140625
2023-06-28,79.23999786376953
2023-06-29,79.23999786376953
2023-06-30,79.7300033569336
2023-07-03,79.9000015258789
2023-07-05,80.29000091552734
2023-07-06,80.63999938964844
2023-07-07,81.22000122070312
2023-07-10,80.86000061035156
2023-07-11,82.1500015258789
2023-07-12,82.79000091552734
2023-07-13,83.69000244140625
2023-07-14,81.87000274658203
2023-07-17,81.55999755859375
2023-07-18,84.58000183105469
2023-07-19,85.87000274658203
2023-07-20,87.41000366210938
2023-07-21,87.5999984741211
2023-07-24,88.33999633789062
2023-07-25,87.5
2023-07-26,86.54000091552734
2023-07-27,88.30999755859375
2023-07-28,87.13999938964844
2023-07-31,88.83000183105469
2023-08-01,89.9000015258789
2023-08-02,91.55000305175781
2023-08-03,92.55999755859375
2023-08-04,91.19000244140625
2023-08-07,91.58000183105469
2023-08-08,91.52999877929688
2023-08-09,91.5999984741211
2023-08-10,93.55999755859375
2023-08-11,93.41000366210938
2023-08-14,92.95999908447266
2023-08-15,92.5999984741211
2023-08-16,91.70999908447266
2023-08-17,90.9800033569336
2023-08-18,89.6500015258789
2023-08-21,89.36000061035156
2023-08-22,87.7699966430664
2023-08-23,88.2300033569336
2023-08-24,88.05000305175781
2023-08-25,89.02999877929688
2023-08-28,91.98999786376953
2023-08-29,95.29000091552734
2023-08-30,94.30999755859375
2023-08-31,93.63999938964844
2023-09-01,91.22000122070312
2023-09-05,88.80999755859375
2023-09-06,90.5199966430664
2023-09-07,89.19000244140625
2023-09-08,89.76000213623047
2023-09-11,91.58000183105469
2023-09-12,91.93000030517578
2023-09-13,91.91999816894531
2023-09-14,93.18000030517578
2023-09-15,91.44000244140625
2023-09-18,92.58000183105469
2023-09-19,92.2699966430664
2023-09-20,92.5199966430664
2023-09-21,92.58000183105469
2023-09-22,92.33000183105469
2023-09-25,90.91000366210938
2023-09-26,88.55000305175781
2023-09-27,89.23999786376953
2023-09-28,91.27999877929688
2023-09-29,90.91000366210938
2023-10-02,89.9000015258789
2023-10-03,88.45999908447266
2023-10-04,89.12999725341797
2023-10-05,89.19999694824219
2023-10-06,89.5199966430664
2023-10-09,91.4000015258789
2023-10-10,91.91000366210938
2023-10-11,92.97000122070312
2023-10-12,92.41000366210938
2023-10-13,92.66000366210938
2023-10-16,94.13999938964844
2023-10-17,94.27999877929688
2023-10-18,93.87999725341797
2023-10-19,91.06999969482422
2023-10-20,89.81999969482422
2023-10-23,89.3499984741211
2023-10-24,89.66999816894531
2023-10-25,87.0999984741211
2023-10-26,84.80999755859375
2023-10-27,77.61000061035156
2023-10-30,80.9800033569336
2023-10-31,83.31999969482422
2023-11-01,83.30000305175781
2023-11-02,85.66000366210938
2023-11-03,86.12000274658203
2023-11-06,84.7699966430664
2023-11-07,84.81999969482422
2023-11-08,84.20999908447266
2023-11-09,82.27999877929688
2023-11-10,82.9000015258789
2023-11-13,81.98999786376953
2023-11-14,83.8499984741211
2023-11-15,84.58000183105469
2023-11-16,83.51000213623047
2023-11-17,83.19999694824219
2023-11-20,84.1500015258789
2023-11-21,82.37000274658203
2023-11-22,83.37000274658203
2023-11-24,83.30000305175781
2023-11-27,81.87999725341797
2023-11-28,83.08999633789062
2023-11-29,82.3499984741211
2023-11-30,82.94000244140625
2023-12-01,84.11000061035156
2023-12-04,83.0
2023-12-05,75.5999984741211
2023-12-06,75.4000015258789
2023-12-07,76.13999938964844
2023-12-08,75.63999938964844
2023-12-11,76.4000015258789
2023-12-12,74.69000244140625
2023-12-13,77.4000015258789
2023-12-14,78.2300033569336
2023-12-15,77.44000244140625
2023-12-18,77.6500015258789
2023-12-19,78.48999786376953
2023-12-20,77.29000091552734
2023-12-21,78.2300033569336
2023-12-22,78.41999816894531
2023-12-26,79.69999694824219
2023-12-27,80.36000061035156
2023-12-28,81.0199966430664
2023-12-29,80.63999938964844
2024-01-02,81.18000030517578
2024-01-03,79.9800033569336
2024-01-04,77.31999969482422
2024-01-05,76.9000015258789
2024-01-08,78.27999877929688
2024-01-09,76.51000213623047
2024-01-10,76.44000244140625
2024-01-11,76.43000030517578
2024-01-12,76.0999984741211
2024-01-16,76.94000244140625
2024-01-17,74.94000244140625
2024-01-18,76.18000030517578
2024-01-19,77.61000061035156
2024-01-22,78.23999786376953
2024-01-23,79.05000305175781
2024-01-24,77.36000061035156
2024-01-25,77.47000122070312
2024-01-26,79.62000274658203
2024-01-29,80.23999786376953
2024-01-30,78.80000305175781
2024-01-31,77.81999969482422
2024-02-01,80.58999633789062
2024-02-02,66.63999938964844
2024-02-05,65.06999969482422
2024-02-06,62.36000061035156
2024-02-07,60.349998474121094
2024-02-08,59.84000015258789
2024-02-09,60.9900016784668
2024-02-12,62.099998474121094
2024-02-13,60.209999084472656
2024-02-14,59.81999969482422
2024-02-15,60.47999954223633
2024-02-16,60.459999084472656
2024-02-20,61.33000183105469
2024-02-21,59.70000076293945
2024-02-22,61.380001068115234
2024-02-23,61.93000030517578
2024-02-26,60.63999938964844
2024-02-27,60.43000030517578
2024-02-28,59.40999984741211
2024-02-29,60.150001525878906
2024-03-01,60.290000915527344
2024-03-04,57.0099983215332
2024-03-05,57.08000183105469
2024-03-06,56.15999984741211
2024-03-07,56.470001220703125
2024-03-08,56.61000061035156
2024-03-11,58.959999084472656
2024-03-12,58.060001373291016
2024-03-13,58.29999923706055
2024-03-14,57.38999938964844
2024-03-15,57.06999969482422
2024-03-18,57.83000183105469
2024-03-19,57.52000045776367
2024-03-20,57.08000183105469
2024-03-21,56.720001220703125
2024-03-22,55.900001525878906
2024-03-25,55.97999954223633
2024-03-26,55.439998626708984
2024-03-27,56.79999923706055
2024-03-28,57.119998931884766
2024-04-01,55.470001220703125
2024-04-02,54.08000183105469
2024-04-03,53.22999954223633
2024-04-04,52.2599983215332
2024-04-05,51.5
2024-04-08,52.38999938964844
2024-04-09,52.38999938964844
2024-04-10,49.70000076293945
2024-04-11,50.04999923706055
2024-04-12,48.61000061035156
2024-04-15,48.43000030517578
2024-04-16,48.34000015258789
2024-04-17,48.4900016784668
2024-04-18,49.119998931884766
2024-04-19,50.099998474121094
2024-04-22,50.119998931884766
2024-04-23,50.31999969482422
2024-04-24,50.290000915527344
2024-04-25,49.619998931884766
2024-04-26,49.560001373291016
2024-04-29,50.59000015258789
2024-04-30,50.130001068115234
2024-05-01,51.31999969482422
2024-05-02,51.630001068115234
2024-05-03,52.27000045776367
2024-05-06,52.880001068115234
2024-05-07,52.400001525878906
2024-05-08,53.150001525878906
2024-05-09,51.86000061035156
2024-05-10,53.290000915527344
2024-05-13,53.31999969482422
2024-05-14,53.88999938964844
2024-05-15,53.029998779296875
2024-05-16,54.279998779296875
2024-05-17,53.68000030517578
2024-05-20,53.650001525878906
2024-05-21,52.90999984741211
2024-05-22,52.2599983215332
2024-05-23,50.84000015258789
2024-05-24,51.599998474121094
2024-05-28,51.7400016784668
2024-05-29,51.68000030517578
2024-05-30,52.70000076293945
2024-05-31,54.2400016784668
2024-06-03,54.20000076293945
2024-06-04,52.880001068115234
2024-06-05,52.47999954223633
2024-06-06,52.380001068115234
2024-06-07,52.20000076293945
2024-06-10,51.25
2024-06-11,51.470001220703125
2024-06-12,51.349998474121094
2024-06-13,50.81999969482422
2024-06-14,50.22999954223633
2024-06-17,51.47999954223633
2024-06-18,49.86000061035156
2024-06-20,50.86000061035156
2024-06-21,52.22999954223633
2024-06-24,51.81999969482422
2024-06-25,52.290000915527344
2024-06-26,52.900001525878906
2024-06-27,53.2599983215332
2024-06-28,54.599998474121094
2024-07-01,53.91999816894531
2024-07-02,54.650001525878906
2024-07-03,54.220001220703125
2024-07-05,54.130001068115234
2024-07-08,52.400001525878906
2024-07-09,52.220001220703125
2024-07-10,52.220001220703125
2024-07-11,53.93000030517578
2024-07-12,54.83000183105469
2024-07-15,55.79999923706055
2024-07-16,56.83000183105469
2024-07-17,57.790000915527344
2024-07-18,56.720001220703125
2024-07-19,56.22999954223633
2024-07-22,55.31999969482422
2024-07-23,56.790000915527344
2024-07-24,54.810001373291016
2024-07-25,55.41999816894531
2024-07-26,63.7599983215332
2024-07-29,65.5999984741211
2024-07-30,66.69000244140625
2024-07-31,66.22000122070312
2024-08-01,65.83000183105469
2024-08-02,65.0199966430664
2024-08-05,63.529998779296875
2024-08-06,62.849998474121094
2024-08-07,62.93000030517578
2024-08-08,63.810001373291016
2024-08-09,63.63999938964844
2024-08-12,61.619998931884766
2024-08-13,62.349998474121094
2024-08-14,61.209999084472656
2024-08-15,62.029998779296875
2024-08-16,61.59000015258789
2024-08-19,61.59000015258789
2024-08-20,60.459999084472656
2024-08-21,60.4900016784668
2024-08-22,59.2599983215332
2024-08-23,60.869998931884766
2024-08-26,61.54999923706055
2024-08-27,62.5
2024-08-28,62.619998931884766
2024-08-29,61.93000030517578
2024-08-30,61.25
2024-09-03,60.459999084472656
2024-09-04,59.29999923706055
2024-09-05,60.16999816894531
2024-09-06,59.4900016784668
2024-09-09,58.63999938964844
2024-09-10,58.47999954223633
2024-09-11,58.459999084472656
2024-09-12,60.0
2024-09-13,60.09000015258789
2024-09-16,60.63999938964844
2024-09-17,60.72999954223633
2024-09-18,61.43000030517578
2024-09-19,59.849998474121094
2024-09-20,59.0099983215332
2024-09-23,59.869998931884766
2024-09-24,76.87000274658203
2024-09-25,74.05000305175781
2024-09-26,75.16999816894531
2024-09-27,77.73999786376953
2024-09-30,76.81999969482422
2024-10-01,78.5199966430664
2024-10-02,78.61000061035156
2024-10-03,76.75
2024-10-04,77.44000244140625
2024-10-07,76.91000366210938
2024-10-08,77.80000305175781
2024-10-09,79.51000213623047
2024-10-10,78.8499984741211
2024-10-11,78.55999755859375
2024-10-14,79.94000244140625
2024-10-15,79.68000030517578
2024-10-16,79.80999755859375
2024-10-17,79.61000061035156
2024-10-18,79.2300033569336
2024-10-21,77.0199966430664
2024-10-22,80.63999938964844
2024-10-23,80.6500015258789
2024-10-24,80.31999969482422
2024-10-25,81.41999816894531
2024-10-28,80.91999816894531
2024-10-29,79.70999908447266
2024-10-30,81.11000061035156
2024-10-31,80.2300033569336
2024-11-01,89.6500015258789
2024-11-04,91.1500015258789
2024-11-05,92.58999633789062
2024-11-06,100.25
2024-11-07,95.88999938964844
2024-11-08,96.8499984741211
2024-11-11,97.7699966430664
2024-11-12,96.75
2024-11-13,92.2300033569336
2024-11-14,89.29000091552734
2024-11-15,87.63999938964844
2024-11-18,86.51000213623047
2024-11-19,86.05000305175781
2024-11-20,86.87000274658203
2024-11-21,85.9000015258789
