Date,KRYS
2023-01-06,82.86000061035156
2023-01-09,73.81999969482422
2023-01-10,73.05999755859375
2023-01-11,75.8499984741211
2023-01-12,82.8499984741211
2023-01-13,82.94999694824219
2023-01-17,80.70999908447266
2023-01-18,78.16000366210938
2023-01-19,79.01000213623047
2023-01-20,81.2300033569336
2023-01-23,79.77999877929688
2023-01-24,83.23999786376953
2023-01-25,84.2699966430664
2023-01-26,83.9800033569336
2023-01-27,84.22000122070312
2023-01-30,82.79000091552734
2023-01-31,83.12000274658203
2023-02-01,81.70999908447266
2023-02-02,80.58000183105469
2023-02-03,80.20999908447266
2023-02-06,79.94999694824219
2023-02-07,80.36000061035156
2023-02-08,78.04000091552734
2023-02-09,76.73999786376953
2023-02-10,76.77999877929688
2023-02-13,77.80000305175781
2023-02-14,75.0
2023-02-15,73.51000213623047
2023-02-16,74.36000061035156
2023-02-17,78.25
2023-02-21,77.55999755859375
2023-02-22,78.25
2023-02-23,78.23999786376953
2023-02-24,78.45999908447266
2023-02-27,78.13999938964844
2023-02-28,81.91000366210938
2023-03-01,83.0
2023-03-02,81.81999969482422
2023-03-03,79.04000091552734
2023-03-06,76.91000366210938
2023-03-07,77.9800033569336
2023-03-08,77.12000274658203
2023-03-09,76.95999908447266
2023-03-10,73.16000366210938
2023-03-13,73.16000366210938
2023-03-14,73.77999877929688
2023-03-15,73.51000213623047
2023-03-16,78.41000366210938
2023-03-17,74.3499984741211
2023-03-20,74.81999969482422
2023-03-21,74.58000183105469
2023-03-22,72.38999938964844
2023-03-23,74.2300033569336
2023-03-24,77.88999938964844
2023-03-27,79.52999877929688
2023-03-28,79.18000030517578
2023-03-29,80.0
2023-03-30,79.3499984741211
2023-03-31,80.05999755859375
2023-04-03,80.3499984741211
2023-04-04,78.77999877929688
2023-04-05,78.4800033569336
2023-04-06,84.38999938964844
2023-04-10,82.06999969482422
2023-04-11,83.6500015258789
2023-04-12,83.4000015258789
2023-04-13,88.91999816894531
2023-04-14,86.37999725341797
2023-04-17,88.08000183105469
2023-04-18,89.0
2023-04-19,89.11000061035156
2023-04-20,87.2699966430664
2023-04-21,86.8499984741211
2023-04-24,85.0
2023-04-25,87.38999938964844
2023-04-26,85.5199966430664
2023-04-27,83.87000274658203
2023-04-28,84.0
2023-05-01,86.19000244140625
2023-05-02,82.81999969482422
2023-05-03,83.91000366210938
2023-05-04,82.18000030517578
2023-05-05,84.23999786376953
2023-05-08,87.6500015258789
2023-05-09,91.81999969482422
2023-05-10,90.12000274658203
2023-05-11,90.30999755859375
2023-05-12,88.16000366210938
2023-05-15,90.05000305175781
2023-05-16,88.55000305175781
2023-05-17,88.19000244140625
2023-05-18,87.44999694824219
2023-05-19,96.05999755859375
2023-05-22,117.52999877929688
2023-05-23,119.12999725341797
2023-05-24,118.52999877929688
2023-05-25,117.38999938964844
2023-05-26,120.4800033569336
2023-05-30,115.45999908447266
2023-05-31,117.8499984741211
2023-06-01,116.83999633789062
2023-06-02,124.19999694824219
2023-06-05,121.79000091552734
2023-06-06,125.52999877929688
2023-06-07,127.37000274658203
2023-06-08,128.0
2023-06-09,128.9199981689453
2023-06-12,129.25
2023-06-13,130.32000732421875
2023-06-14,129.3800048828125
2023-06-15,124.70999908447266
2023-06-16,121.44000244140625
2023-06-20,124.7699966430664
2023-06-21,120.0
2023-06-22,119.94999694824219
2023-06-23,119.5
2023-06-26,115.95999908447266
2023-06-27,115.37999725341797
2023-06-28,117.23999786376953
2023-06-29,115.66999816894531
2023-06-30,117.4000015258789
2023-07-03,116.88999938964844
2023-07-05,119.29000091552734
2023-07-06,121.33999633789062
2023-07-07,120.6500015258789
2023-07-10,123.3499984741211
2023-07-11,122.73999786376953
2023-07-12,124.87000274658203
2023-07-13,125.41000366210938
2023-07-14,126.2699966430664
2023-07-17,127.87999725341797
2023-07-18,128.86000061035156
2023-07-19,126.11000061035156
2023-07-20,123.25
2023-07-21,120.30999755859375
2023-07-24,116.58000183105469
2023-07-25,119.05000305175781
2023-07-26,120.91000366210938
2023-07-27,121.26000213623047
2023-07-28,126.31999969482422
2023-07-31,129.10000610351562
2023-08-01,130.22000122070312
2023-08-02,126.27999877929688
2023-08-03,124.58000183105469
2023-08-04,124.19999694824219
2023-08-07,108.51000213623047
2023-08-08,115.88999938964844
2023-08-09,118.5199966430664
2023-08-10,120.7699966430664
2023-08-11,118.94999694824219
2023-08-14,120.23999786376953
2023-08-15,121.95999908447266
2023-08-16,122.0
2023-08-17,117.80000305175781
2023-08-18,119.4000015258789
2023-08-21,125.56999969482422
2023-08-22,124.87999725341797
2023-08-23,126.68000030517578
2023-08-24,124.16000366210938
2023-08-25,126.0999984741211
2023-08-28,125.1500015258789
2023-08-29,125.68000030517578
2023-08-30,127.5199966430664
2023-08-31,124.4800033569336
2023-09-01,126.25
2023-09-05,124.08000183105469
2023-09-06,124.0
2023-09-07,121.19000244140625
2023-09-08,124.04000091552734
2023-09-11,128.44000244140625
2023-09-12,127.33999633789062
2023-09-13,123.4000015258789
2023-09-14,119.0
2023-09-15,120.16999816894531
2023-09-18,118.51000213623047
2023-09-19,121.13999938964844
2023-09-20,116.83999633789062
2023-09-21,118.7699966430664
2023-09-22,115.13999938964844
2023-09-25,112.98999786376953
2023-09-26,115.3499984741211
2023-09-27,115.68000030517578
2023-09-28,117.9000015258789
2023-09-29,116.0
2023-10-02,111.56999969482422
2023-10-03,111.98999786376953
2023-10-04,110.62999725341797
2023-10-05,114.72000122070312
2023-10-06,115.05999755859375
2023-10-09,117.11000061035156
2023-10-10,118.05000305175781
2023-10-11,113.0
2023-10-12,110.8499984741211
2023-10-13,113.77999877929688
2023-10-16,114.0
2023-10-17,115.9000015258789
2023-10-18,112.93000030517578
2023-10-19,110.0
2023-10-20,108.95999908447266
2023-10-23,112.36000061035156
2023-10-24,117.05000305175781
2023-10-25,114.91000366210938
2023-10-26,118.01000213623047
2023-10-27,114.1500015258789
2023-10-30,116.37000274658203
2023-10-31,116.87000274658203
2023-11-01,119.30999755859375
2023-11-02,119.05000305175781
2023-11-03,122.1500015258789
2023-11-06,103.7699966430664
2023-11-07,109.05000305175781
2023-11-08,102.25
2023-11-09,96.0
2023-11-10,98.55999755859375
2023-11-13,99.68000030517578
2023-11-14,102.79000091552734
2023-11-15,99.55999755859375
2023-11-16,98.33999633789062
2023-11-17,104.16000366210938
2023-11-20,104.77999877929688
2023-11-21,101.25
2023-11-22,102.0199966430664
2023-11-24,102.87000274658203
2023-11-27,100.66000366210938
2023-11-28,100.88999938964844
2023-11-29,100.41999816894531
2023-11-30,104.2300033569336
2023-12-01,106.26000213623047
2023-12-04,104.91999816894531
2023-12-05,104.04000091552734
2023-12-06,102.44000244140625
2023-12-07,103.4000015258789
2023-12-08,106.86000061035156
2023-12-11,106.01000213623047
2023-12-12,110.93000030517578
2023-12-13,114.62000274658203
2023-12-14,116.27999877929688
2023-12-15,115.76000213623047
2023-12-18,114.7300033569336
2023-12-19,119.12999725341797
2023-12-20,112.94000244140625
2023-12-21,116.76000213623047
2023-12-22,123.83000183105469
2023-12-26,127.06999969482422
2023-12-27,128.2899932861328
2023-12-28,127.76000213623047
2023-12-29,124.05999755859375
2024-01-02,124.95999908447266
2024-01-03,118.9000015258789
2024-01-04,120.12999725341797
2024-01-05,120.83999633789062
2024-01-08,126.44999694824219
2024-01-09,129.00999450683594
2024-01-10,128.32000732421875
2024-01-11,125.02999877929688
2024-01-12,128.36000061035156
2024-01-16,126.94999694824219
2024-01-17,125.98999786376953
2024-01-18,128.55999755859375
2024-01-19,128.4600067138672
2024-01-22,131.00999450683594
2024-01-23,130.3699951171875
2024-01-24,128.1999969482422
2024-01-25,120.69000244140625
2024-01-26,116.02999877929688
2024-01-29,119.08999633789062
2024-01-30,116.26000213623047
2024-01-31,111.25
2024-02-01,111.55999755859375
2024-02-02,111.80000305175781
2024-02-05,111.86000061035156
2024-02-06,114.7699966430664
2024-02-07,111.19000244140625
2024-02-08,111.02999877929688
2024-02-09,111.36000061035156
2024-02-12,115.87999725341797
2024-02-13,108.7300033569336
2024-02-14,110.12999725341797
2024-02-15,113.37999725341797
2024-02-16,113.56999969482422
2024-02-20,111.63999938964844
2024-02-21,108.01000213623047
2024-02-22,111.95999908447266
2024-02-23,111.33000183105469
2024-02-26,157.0
2024-02-27,170.14999389648438
2024-02-28,163.0800018310547
2024-02-29,159.47000122070312
2024-03-01,167.82000732421875
2024-03-04,159.9499969482422
2024-03-05,170.83999633789062
2024-03-06,174.36000061035156
2024-03-07,169.47999572753906
2024-03-08,171.83999633789062
2024-03-11,170.38999938964844
2024-03-12,178.9499969482422
2024-03-13,179.35000610351562
2024-03-14,171.83999633789062
2024-03-15,172.97999572753906
2024-03-18,168.52999877929688
2024-03-19,167.0
2024-03-20,171.3300018310547
2024-03-21,169.8000030517578
2024-03-22,167.2899932861328
2024-03-25,169.4600067138672
2024-03-26,174.1699981689453
2024-03-27,177.1999969482422
2024-03-28,177.92999267578125
2024-04-01,176.07000732421875
2024-04-02,176.91000366210938
2024-04-03,177.8699951171875
2024-04-04,178.47999572753906
2024-04-05,180.02000427246094
2024-04-08,180.4199981689453
2024-04-09,179.77000427246094
2024-04-10,175.6999969482422
2024-04-11,179.94000244140625
2024-04-12,173.6199951171875
2024-04-15,169.75
2024-04-16,170.08999633789062
2024-04-17,169.63999938964844
2024-04-18,163.97000122070312
2024-04-19,158.52999877929688
2024-04-22,157.25
2024-04-23,162.0399932861328
2024-04-24,159.0500030517578
2024-04-25,155.67999267578125
2024-04-26,156.8800048828125
2024-04-29,157.99000549316406
2024-04-30,153.1199951171875
2024-05-01,159.6699981689453
2024-05-02,160.22999572753906
2024-05-03,161.10000610351562
2024-05-06,156.94000244140625
2024-05-07,161.75999450683594
2024-05-08,157.67999267578125
2024-05-09,158.73500061035156
2024-05-10,154.75999450683594
2024-05-13,154.82000732421875
2024-05-14,159.47000122070312
2024-05-15,163.19000244140625
2024-05-16,163.77999877929688
2024-05-17,164.10000610351562
2024-05-20,164.4499969482422
2024-05-21,166.8300018310547
2024-05-22,169.25
2024-05-23,163.6199951171875
2024-05-24,162.8300018310547
2024-05-28,159.0
2024-05-29,156.35000610351562
2024-05-30,161.60000610351562
2024-05-31,160.0500030517578
2024-06-03,164.25999450683594
2024-06-04,161.08999633789062
2024-06-05,167.6300048828125
2024-06-06,165.67999267578125
2024-06-07,164.4199981689453
2024-06-10,176.8300018310547
2024-06-11,177.47999572753906
2024-06-12,181.9600067138672
2024-06-13,182.72000122070312
2024-06-14,177.77999877929688
2024-06-17,177.7100067138672
2024-06-18,173.0
2024-06-20,171.2100067138672
2024-06-21,174.82000732421875
2024-06-24,178.25999450683594
2024-06-25,180.7100067138672
2024-06-26,182.19000244140625
2024-06-27,182.8699951171875
2024-06-28,183.63999938964844
2024-07-01,182.27000427246094
2024-07-02,177.61000061035156
2024-07-03,177.55999755859375
2024-07-05,184.33999633789062
2024-07-08,191.2899932861328
2024-07-09,193.60000610351562
2024-07-10,193.4199981689453
2024-07-11,198.40499877929688
2024-07-12,203.1300048828125
2024-07-15,207.8800048828125
2024-07-16,208.5500030517578
2024-07-17,207.3000030517578
2024-07-18,200.8300018310547
2024-07-19,203.66000366210938
2024-07-22,206.85000610351562
2024-07-23,207.19000244140625
2024-07-24,206.63999938964844
2024-07-25,210.69000244140625
2024-07-26,213.66000366210938
2024-07-29,205.19000244140625
2024-07-30,202.88999938964844
2024-07-31,208.4600067138672
2024-08-01,198.77999877929688
2024-08-02,191.94000244140625
2024-08-05,180.7100067138672
2024-08-06,178.61000061035156
2024-08-07,174.6999969482422
2024-08-08,180.3699951171875
2024-08-09,182.1699981689453
2024-08-12,184.41000366210938
2024-08-13,187.47000122070312
2024-08-14,188.33999633789062
2024-08-15,193.97999572753906
2024-08-16,192.39999389648438
2024-08-19,198.69000244140625
2024-08-20,199.02000427246094
2024-08-21,201.6300048828125
2024-08-22,197.52000427246094
2024-08-23,201.5800018310547
2024-08-26,200.50999450683594
2024-08-27,198.22000122070312
2024-08-28,203.91000366210938
2024-08-29,195.22000122070312
2024-08-30,195.1199951171875
2024-09-03,186.77999877929688
2024-09-04,185.9499969482422
2024-09-05,186.05999755859375
2024-09-06,184.19000244140625
2024-09-09,187.69000244140625
2024-09-10,185.0
2024-09-11,198.7899932861328
2024-09-12,195.63999938964844
2024-09-13,201.5800018310547
2024-09-16,194.27000427246094
2024-09-17,189.25999450683594
2024-09-18,182.74000549316406
2024-09-19,184.47999572753906
2024-09-20,184.1699981689453
2024-09-23,180.17999267578125
2024-09-24,179.47000122070312
2024-09-25,179.52999877929688
2024-09-26,178.41000366210938
2024-09-27,177.13999938964844
2024-09-30,182.02999877929688
2024-10-01,181.47000122070312
2024-10-02,177.3800048828125
2024-10-03,175.92999267578125
2024-10-04,177.11000061035156
2024-10-07,175.0
2024-10-08,174.83999633789062
2024-10-09,171.97999572753906
2024-10-10,173.14999389648438
2024-10-11,178.7100067138672
2024-10-14,179.5800018310547
2024-10-15,178.4600067138672
2024-10-16,177.77999877929688
2024-10-17,176.82000732421875
2024-10-18,179.19000244140625
2024-10-21,178.97999572753906
2024-10-22,175.1999969482422
2024-10-23,172.75
2024-10-24,174.97500610351562
2024-10-25,175.50999450683594
2024-10-28,176.88999938964844
2024-10-29,176.21499633789062
2024-10-30,175.52999877929688
2024-10-31,172.52999877929688
2024-11-01,176.38999938964844
2024-11-04,170.85000610351562
2024-11-05,174.41000366210938
2024-11-06,183.08999633789062
2024-11-07,185.4499969482422
2024-11-08,199.61000061035156
2024-11-11,195.8699951171875
2024-11-12,187.22000122070312
2024-11-13,184.22000122070312
2024-11-14,177.38999938964844
2024-11-15,170.74000549316406
2024-11-18,175.63999938964844
2024-11-19,177.85000610351562
2024-11-20,178.10000610351562
2024-11-21,182.2899932861328
