Date,PPC
2022-06-08,31.68000030517578
2022-06-09,31.020000457763672
2022-06-10,30.40999984741211
2022-06-13,29.81999969482422
2022-06-14,29.510000228881836
2022-06-15,30.229999542236328
2022-06-16,29.350000381469727
2022-06-17,29.34000015258789
2022-06-21,30.049999237060547
2022-06-22,29.860000610351562
2022-06-23,30.40999984741211
2022-06-24,31.06999969482422
2022-06-27,32.13999938964844
2022-06-28,31.3799991607666
2022-06-29,31.739999771118164
2022-06-30,31.229999542236328
2022-07-01,31.469999313354492
2022-07-05,31.209999084472656
2022-07-06,30.260000228881836
2022-07-07,30.709999084472656
2022-07-08,30.010000228881836
2022-07-11,29.559999465942383
2022-07-12,30.139999389648438
2022-07-13,30.219999313354492
2022-07-14,30.31999969482422
2022-07-15,30.329999923706055
2022-07-18,30.1299991607666
2022-07-19,30.860000610351562
2022-07-20,31.170000076293945
2022-07-21,31.780000686645508
2022-07-22,31.68000030517578
2022-07-25,32.369998931884766
2022-07-26,32.900001525878906
2022-07-27,32.7400016784668
2022-07-28,32.47999954223633
2022-07-29,31.3700008392334
2022-08-01,30.690000534057617
2022-08-02,31.030000686645508
2022-08-03,30.8700008392334
2022-08-04,29.989999771118164
2022-08-05,30.1299991607666
2022-08-08,30.31999969482422
2022-08-09,30.170000076293945
2022-08-10,29.93000030517578
2022-08-11,30.100000381469727
2022-08-12,30.059999465942383
2022-08-15,30.25
2022-08-16,30.559999465942383
2022-08-17,30.059999465942383
2022-08-18,30.3799991607666
2022-08-19,30.489999771118164
2022-08-22,29.600000381469727
2022-08-23,29.559999465942383
2022-08-24,29.579999923706055
2022-08-25,29.940000534057617
2022-08-26,29.170000076293945
2022-08-29,29.059999465942383
2022-08-30,29.0
2022-08-31,28.469999313354492
2022-09-01,28.1200008392334
2022-09-02,27.959999084472656
2022-09-06,27.059999465942383
2022-09-07,27.760000228881836
2022-09-08,27.229999542236328
2022-09-09,27.56999969482422
2022-09-12,28.049999237060547
2022-09-13,26.639999389648438
2022-09-14,26.09000015258789
2022-09-15,25.649999618530273
2022-09-16,25.399999618530273
2022-09-19,25.600000381469727
2022-09-20,25.200000762939453
2022-09-21,24.8700008392334
2022-09-22,24.93000030517578
2022-09-23,24.059999465942383
2022-09-26,23.18000030517578
2022-09-27,23.389999389648438
2022-09-28,23.6200008392334
2022-09-29,23.229999542236328
2022-09-30,23.020000457763672
2022-10-03,23.200000762939453
2022-10-04,23.639999389648438
2022-10-05,22.68000030517578
2022-10-06,22.149999618530273
2022-10-07,21.610000610351562
2022-10-10,21.40999984741211
2022-10-11,21.43000030517578
2022-10-12,21.34000015258789
2022-10-13,21.610000610351562
2022-10-14,21.399999618530273
2022-10-17,22.059999465942383
2022-10-18,22.030000686645508
2022-10-19,21.729999542236328
2022-10-20,21.56999969482422
2022-10-21,21.81999969482422
2022-10-24,21.899999618530273
2022-10-25,22.450000762939453
2022-10-26,22.600000381469727
2022-10-27,23.260000228881836
2022-10-28,23.690000534057617
2022-10-31,23.049999237060547
2022-11-01,23.420000076293945
2022-11-02,24.329999923706055
2022-11-03,23.780000686645508
2022-11-04,24.700000762939453
2022-11-07,25.309999465942383
2022-11-08,25.34000015258789
2022-11-09,24.239999771118164
2022-11-10,25.079999923706055
2022-11-11,25.350000381469727
2022-11-14,24.920000076293945
2022-11-15,24.84000015258789
2022-11-16,24.780000686645508
2022-11-17,25.059999465942383
2022-11-18,25.329999923706055
2022-11-21,25.979999542236328
2022-11-22,26.079999923706055
2022-11-23,26.209999084472656
2022-11-25,26.079999923706055
2022-11-28,26.260000228881836
2022-11-29,26.219999313354492
2022-11-30,26.15999984741211
2022-12-01,25.489999771118164
2022-12-02,26.06999969482422
2022-12-05,25.209999084472656
2022-12-06,24.959999084472656
2022-12-07,25.200000762939453
2022-12-08,24.940000534057617
2022-12-09,24.530000686645508
2022-12-12,24.309999465942383
2022-12-13,23.780000686645508
2022-12-14,24.09000015258789
2022-12-15,23.3799991607666
2022-12-16,23.43000030517578
2022-12-19,22.799999237060547
2022-12-20,23.1299991607666
2022-12-21,23.43000030517578
2022-12-22,23.440000534057617
2022-12-23,23.799999237060547
2022-12-27,24.06999969482422
2022-12-28,23.639999389648438
2022-12-29,23.719999313354492
2022-12-30,23.729999542236328
2023-01-03,23.799999237060547
2023-01-04,24.059999465942383
2023-01-05,24.889999389648438
2023-01-06,25.559999465942383
2023-01-09,25.450000762939453
2023-01-10,25.239999771118164
2023-01-11,25.190000534057617
2023-01-12,25.450000762939453
2023-01-13,25.81999969482422
2023-01-17,26.270000457763672
2023-01-18,25.329999923706055
2023-01-19,25.729999542236328
2023-01-20,26.010000228881836
2023-01-23,26.170000076293945
2023-01-24,25.979999542236328
2023-01-25,25.559999465942383
2023-01-26,25.18000030517578
2023-01-27,24.8700008392334
2023-01-30,23.790000915527344
2023-01-31,24.280000686645508
2023-02-01,24.459999084472656
2023-02-02,24.84000015258789
2023-02-03,24.1200008392334
2023-02-06,23.899999618530273
2023-02-07,23.610000610351562
2023-02-08,23.510000228881836
2023-02-09,25.209999084472656
2023-02-10,24.360000610351562
2023-02-13,24.549999237060547
2023-02-14,24.100000381469727
2023-02-15,24.520000457763672
2023-02-16,24.440000534057617
2023-02-17,24.889999389648438
2023-02-21,24.719999313354492
2023-02-22,24.6200008392334
2023-02-23,24.790000915527344
2023-02-24,24.719999313354492
2023-02-27,24.229999542236328
2023-02-28,23.389999389648438
2023-03-01,23.719999313354492
2023-03-02,24.329999923706055
2023-03-03,24.209999084472656
2023-03-06,23.850000381469727
2023-03-07,23.670000076293945
2023-03-08,23.889999389648438
2023-03-09,23.700000762939453
2023-03-10,23.780000686645508
2023-03-13,23.600000381469727
2023-03-14,24.290000915527344
2023-03-15,23.739999771118164
2023-03-16,23.649999618530273
2023-03-17,23.139999389648438
2023-03-20,23.059999465942383
2023-03-21,22.690000534057617
2023-03-22,22.030000686645508
2023-03-23,21.34000015258789
2023-03-24,21.989999771118164
2023-03-27,22.239999771118164
2023-03-28,22.110000610351562
2023-03-29,22.469999313354492
2023-03-30,22.690000534057617
2023-03-31,23.18000030517578
2023-04-03,23.59000015258789
2023-04-04,22.959999084472656
2023-04-05,22.649999618530273
2023-04-06,22.889999389648438
2023-04-10,23.15999984741211
2023-04-11,23.420000076293945
2023-04-12,23.399999618530273
2023-04-13,23.459999084472656
2023-04-14,23.3700008392334
2023-04-17,23.229999542236328
2023-04-18,22.959999084472656
2023-04-19,22.860000610351562
2023-04-20,22.59000015258789
2023-04-21,22.309999465942383
2023-04-24,22.290000915527344
2023-04-25,21.81999969482422
2023-04-26,21.510000228881836
2023-04-27,22.06999969482422
2023-04-28,22.809999465942383
2023-05-01,22.290000915527344
2023-05-02,21.770000457763672
2023-05-03,21.809999465942383
2023-05-04,22.0
2023-05-05,22.75
2023-05-08,22.68000030517578
2023-05-09,22.40999984741211
2023-05-10,22.40999984741211
2023-05-11,22.600000381469727
2023-05-12,22.639999389648438
2023-05-15,22.829999923706055
2023-05-16,22.6200008392334
2023-05-17,23.3700008392334
2023-05-18,23.610000610351562
2023-05-19,23.75
2023-05-22,23.420000076293945
2023-05-23,23.670000076293945
2023-05-24,23.790000915527344
2023-05-25,23.209999084472656
2023-05-26,22.65999984741211
2023-05-30,22.540000915527344
2023-05-31,22.200000762939453
2023-06-01,22.020000457763672
2023-06-02,22.719999313354492
2023-06-05,22.56999969482422
2023-06-06,22.84000015258789
2023-06-07,23.1200008392334
2023-06-08,22.8799991607666
2023-06-09,22.56999969482422
2023-06-12,23.059999465942383
2023-06-13,22.899999618530273
2023-06-14,22.40999984741211
2023-06-15,22.079999923706055
2023-06-16,21.65999984741211
2023-06-20,21.5
2023-06-21,21.3700008392334
2023-06-22,21.389999389648438
2023-06-23,20.850000381469727
2023-06-26,20.860000610351562
2023-06-27,20.3799991607666
2023-06-28,21.059999465942383
2023-06-29,20.90999984741211
2023-06-30,21.489999771118164
2023-07-03,21.65999984741211
2023-07-05,21.770000457763672
2023-07-06,21.780000686645508
2023-07-07,21.850000381469727
2023-07-10,21.709999084472656
2023-07-11,22.489999771118164
2023-07-12,23.1299991607666
2023-07-13,25.15999984741211
2023-07-14,24.84000015258789
2023-07-17,24.8799991607666
2023-07-18,24.489999771118164
2023-07-19,24.6200008392334
2023-07-20,24.6200008392334
2023-07-21,24.350000381469727
2023-07-24,24.3799991607666
2023-07-25,24.15999984741211
2023-07-26,24.190000534057617
2023-07-27,24.600000381469727
2023-07-28,24.579999923706055
2023-07-31,24.770000457763672
2023-08-01,24.649999618530273
2023-08-02,24.75
2023-08-03,24.950000762939453
2023-08-04,25.239999771118164
2023-08-07,25.1200008392334
2023-08-08,24.969999313354492
2023-08-09,25.010000228881836
2023-08-10,25.520000457763672
2023-08-11,25.989999771118164
2023-08-14,25.770000457763672
2023-08-15,25.549999237060547
2023-08-16,25.209999084472656
2023-08-17,25.43000030517578
2023-08-18,25.479999542236328
2023-08-21,25.43000030517578
2023-08-22,24.940000534057617
2023-08-23,25.059999465942383
2023-08-24,25.06999969482422
2023-08-25,24.940000534057617
2023-08-28,25.020000457763672
2023-08-29,25.200000762939453
2023-08-30,25.290000915527344
2023-08-31,25.15999984741211
2023-09-01,25.049999237060547
2023-09-05,24.3700008392334
2023-09-06,24.139999389648438
2023-09-07,24.209999084472656
2023-09-08,24.530000686645508
2023-09-11,24.68000030517578
2023-09-12,24.780000686645508
2023-09-13,24.950000762939453
2023-09-14,25.290000915527344
2023-09-15,24.760000228881836
2023-09-18,24.399999618530273
2023-09-19,24.010000228881836
2023-09-20,23.809999465942383
2023-09-21,23.5
2023-09-22,22.809999465942383
2023-09-25,22.829999923706055
2023-09-26,22.84000015258789
2023-09-27,22.579999923706055
2023-09-28,22.579999923706055
2023-09-29,22.829999923706055
2023-10-02,22.56999969482422
2023-10-03,23.06999969482422
2023-10-04,23.399999618530273
2023-10-05,23.520000457763672
2023-10-06,23.190000534057617
2023-10-09,23.770000457763672
2023-10-10,24.149999618530273
2023-10-11,24.030000686645508
2023-10-12,23.56999969482422
2023-10-13,24.010000228881836
2023-10-16,24.270000457763672
2023-10-17,24.469999313354492
2023-10-18,24.690000534057617
2023-10-19,24.459999084472656
2023-10-20,24.34000015258789
2023-10-23,23.3799991607666
2023-10-24,23.420000076293945
2023-10-25,23.510000228881836
2023-10-26,24.3799991607666
2023-10-27,24.540000915527344
2023-10-30,25.350000381469727
2023-10-31,25.5
2023-11-01,25.6200008392334
2023-11-02,25.610000610351562
2023-11-03,26.170000076293945
2023-11-06,26.450000762939453
2023-11-07,26.450000762939453
2023-11-08,25.639999389648438
2023-11-09,26.040000915527344
2023-11-10,25.93000030517578
2023-11-13,26.1299991607666
2023-11-14,26.600000381469727
2023-11-15,26.209999084472656
2023-11-16,25.959999084472656
2023-11-17,26.030000686645508
2023-11-20,26.149999618530273
2023-11-21,25.979999542236328
2023-11-22,26.010000228881836
2023-11-24,26.079999923706055
2023-11-27,25.84000015258789
2023-11-28,25.420000076293945
2023-11-29,25.389999389648438
2023-11-30,25.559999465942383
2023-12-01,25.600000381469727
2023-12-04,26.209999084472656
2023-12-05,26.520000457763672
2023-12-06,26.229999542236328
2023-12-07,26.399999618530273
2023-12-08,26.280000686645508
2023-12-11,26.200000762939453
2023-12-12,25.799999237060547
2023-12-13,26.959999084472656
2023-12-14,26.420000076293945
2023-12-15,25.979999542236328
2023-12-18,26.149999618530273
2023-12-19,26.549999237060547
2023-12-20,26.469999313354492
2023-12-21,26.780000686645508
2023-12-22,26.829999923706055
2023-12-26,26.969999313354492
2023-12-27,27.190000534057617
2023-12-28,27.56999969482422
2023-12-29,27.65999984741211
2024-01-02,28.399999618530273
2024-01-03,28.0
2024-01-04,28.0
2024-01-05,28.309999465942383
2024-01-08,28.899999618530273
2024-01-09,28.709999084472656
2024-01-10,28.510000228881836
2024-01-11,28.239999771118164
2024-01-12,28.299999237060547
2024-01-16,28.25
2024-01-17,28.34000015258789
2024-01-18,28.31999969482422
2024-01-19,27.889999389648438
2024-01-22,27.950000762939453
2024-01-23,27.899999618530273
2024-01-24,27.399999618530273
2024-01-25,27.309999465942383
2024-01-26,27.549999237060547
2024-01-29,27.75
2024-01-30,27.760000228881836
2024-01-31,27.170000076293945
2024-02-01,27.5
2024-02-02,27.040000915527344
2024-02-05,26.950000762939453
2024-02-06,26.920000076293945
2024-02-07,27.139999389648438
2024-02-08,27.290000915527344
2024-02-09,27.309999465942383
2024-02-12,28.030000686645508
2024-02-13,28.010000228881836
2024-02-14,28.079999923706055
2024-02-15,28.59000015258789
2024-02-16,28.549999237060547
2024-02-20,29.1299991607666
2024-02-21,28.979999542236328
2024-02-22,28.760000228881836
2024-02-23,28.8700008392334
2024-02-26,31.190000534057617
2024-02-27,32.209999084472656
2024-02-28,32.36000061035156
2024-02-29,31.84000015258789
2024-03-01,32.09000015258789
2024-03-04,31.850000381469727
2024-03-05,32.29999923706055
2024-03-06,31.969999313354492
2024-03-07,32.38999938964844
2024-03-08,32.38999938964844
2024-03-11,32.86000061035156
2024-03-12,33.380001068115234
2024-03-13,32.97999954223633
2024-03-14,33.7599983215332
2024-03-15,33.689998626708984
2024-03-18,33.7599983215332
2024-03-19,33.56999969482422
2024-03-20,33.720001220703125
2024-03-21,33.900001525878906
2024-03-22,33.849998474121094
2024-03-25,34.15999984741211
2024-03-26,34.310001373291016
2024-03-27,34.59000015258789
2024-03-28,34.31999969482422
2024-04-01,34.5099983215332
2024-04-02,35.099998474121094
2024-04-03,34.709999084472656
2024-04-04,34.81999969482422
2024-04-05,35.08000183105469
2024-04-08,35.25
2024-04-09,35.310001373291016
2024-04-10,35.189998626708984
2024-04-11,36.0
2024-04-12,35.13999938964844
2024-04-15,35.43000030517578
2024-04-16,35.56999969482422
2024-04-17,35.279998779296875
2024-04-18,35.54999923706055
2024-04-19,35.77000045776367
2024-04-22,35.9900016784668
2024-04-23,35.720001220703125
2024-04-24,36.0
2024-04-25,35.880001068115234
2024-04-26,35.7599983215332
2024-04-29,36.13999938964844
2024-04-30,36.02000045776367
2024-05-01,35.38999938964844
2024-05-02,35.95000076293945
2024-05-03,36.279998779296875
2024-05-06,36.650001525878906
2024-05-07,36.54999923706055
2024-05-08,37.11000061035156
2024-05-09,37.47999954223633
2024-05-10,37.130001068115234
2024-05-13,37.779998779296875
2024-05-14,38.5
2024-05-15,38.31999969482422
2024-05-16,37.70000076293945
2024-05-17,37.36000061035156
2024-05-20,38.11000061035156
2024-05-21,37.790000915527344
2024-05-22,36.400001525878906
2024-05-23,35.709999084472656
2024-05-24,36.439998626708984
2024-05-28,36.099998474121094
2024-05-29,36.40999984741211
2024-05-30,35.779998779296875
2024-05-31,35.93000030517578
2024-06-03,34.86000061035156
2024-06-04,34.65999984741211
2024-06-05,34.15999984741211
2024-06-06,34.2400016784668
2024-06-07,34.099998474121094
2024-06-10,34.189998626708984
2024-06-11,35.02000045776367
2024-06-12,35.0099983215332
2024-06-13,34.869998931884766
2024-06-14,34.779998779296875
2024-06-17,34.720001220703125
2024-06-18,35.529998779296875
2024-06-20,36.13999938964844
2024-06-21,36.84000015258789
2024-06-24,37.650001525878906
2024-06-25,38.16999816894531
2024-06-26,38.0099983215332
2024-06-27,38.290000915527344
2024-06-28,38.4900016784668
2024-07-01,38.2400016784668
2024-07-02,38.7599983215332
2024-07-03,38.66999816894531
2024-07-05,38.06999969482422
2024-07-08,38.25
2024-07-09,37.93000030517578
2024-07-10,38.04999923706055
2024-07-11,37.91999816894531
2024-07-12,38.08000183105469
2024-07-15,38.290000915527344
2024-07-16,39.119998931884766
2024-07-17,38.9900016784668
2024-07-18,39.79999923706055
2024-07-19,39.349998474121094
2024-07-22,39.91999816894531
2024-07-23,39.470001220703125
2024-07-24,40.099998474121094
2024-07-25,41.060001373291016
2024-07-26,41.630001068115234
2024-07-29,41.2400016784668
2024-07-30,41.459999084472656
2024-07-31,41.22999954223633
2024-08-01,42.209999084472656
2024-08-02,41.470001220703125
2024-08-05,43.310001373291016
2024-08-06,43.709999084472656
2024-08-07,44.04999923706055
2024-08-08,44.41999816894531
2024-08-09,44.66999816894531
2024-08-12,43.959999084472656
2024-08-13,44.220001220703125
2024-08-14,45.689998626708984
2024-08-15,44.189998626708984
2024-08-16,43.29999923706055
2024-08-19,43.7400016784668
2024-08-20,43.540000915527344
2024-08-21,43.970001220703125
2024-08-22,43.970001220703125
2024-08-23,44.66999816894531
2024-08-26,45.130001068115234
2024-08-27,44.72999954223633
2024-08-28,45.689998626708984
2024-08-29,46.5099983215332
2024-08-30,46.58000183105469
2024-09-03,45.810001373291016
2024-09-04,46.20000076293945
2024-09-05,45.47999954223633
2024-09-06,45.27000045776367
2024-09-09,45.119998931884766
2024-09-10,43.04999923706055
2024-09-11,42.0099983215332
2024-09-12,41.27000045776367
2024-09-13,40.369998931884766
2024-09-16,41.04999923706055
2024-09-17,41.470001220703125
2024-09-18,42.15999984741211
2024-09-19,43.25
2024-09-20,41.77000045776367
2024-09-23,43.0099983215332
2024-09-24,43.06999969482422
2024-09-25,42.630001068115234
2024-09-26,43.099998474121094
2024-09-27,44.060001373291016
2024-09-30,46.04999923706055
2024-10-01,48.119998931884766
2024-10-02,47.86000061035156
2024-10-03,43.56999969482422
2024-10-04,44.599998474121094
2024-10-07,45.5099983215332
2024-10-08,46.119998931884766
2024-10-09,45.61000061035156
2024-10-10,44.77000045776367
2024-10-11,44.58000183105469
2024-10-14,45.119998931884766
2024-10-15,45.27000045776367
2024-10-16,45.560001373291016
2024-10-17,45.439998626708984
2024-10-18,45.38999938964844
2024-10-21,44.650001525878906
2024-10-22,44.7400016784668
2024-10-23,45.84000015258789
2024-10-24,46.54999923706055
2024-10-25,46.209999084472656
2024-10-28,47.45000076293945
2024-10-29,48.09000015258789
2024-10-30,47.689998626708984
2024-10-31,48.439998626708984
2024-11-01,50.16999816894531
2024-11-04,51.25
2024-11-05,53.779998779296875
2024-11-06,52.84000015258789
2024-11-07,52.349998474121094
2024-11-08,53.81999969482422
2024-11-11,53.27000045776367
2024-11-12,53.27000045776367
2024-11-13,52.720001220703125
2024-11-14,50.33000183105469
2024-11-15,51.34000015258789
2024-11-18,51.70000076293945
2024-11-19,52.209999084472656
2024-11-20,52.209999084472656
2024-11-21,52.25
