Date,LSCC
2022-07-11,47.849998474121094
2022-07-12,47.54999923706055
2022-07-13,48.91999816894531
2022-07-14,50.77000045776367
2022-07-15,52.68000030517578
2022-07-18,52.459999084472656
2022-07-19,56.130001068115234
2022-07-20,58.04999923706055
2022-07-21,59.310001373291016
2022-07-22,57.22999954223633
2022-07-25,56.81999969482422
2022-07-26,56.02000045776367
2022-07-27,59.13999938964844
2022-07-28,60.13999938964844
2022-07-29,61.5
2022-08-01,62.02000045776367
2022-08-02,63.59000015258789
2022-08-03,65.06999969482422
2022-08-04,64.55000305175781
2022-08-05,64.5199966430664
2022-08-08,63.97999954223633
2022-08-09,61.369998931884766
2022-08-10,64.37000274658203
2022-08-11,61.70000076293945
2022-08-12,63.5099983215332
2022-08-15,64.02999877929688
2022-08-16,62.9900016784668
2022-08-17,61.52000045776367
2022-08-18,62.209999084472656
2022-08-19,61.04999923706055
2022-08-22,58.90999984741211
2022-08-23,59.61000061035156
2022-08-24,59.36000061035156
2022-08-25,60.97999954223633
2022-08-26,57.27000045776367
2022-08-29,56.02000045776367
2022-08-30,54.900001525878906
2022-08-31,53.900001525878906
2022-09-01,52.16999816894531
2022-09-02,52.25
2022-09-06,51.29999923706055
2022-09-07,51.83000183105469
2022-09-08,53.04999923706055
2022-09-09,55.279998779296875
2022-09-12,54.5099983215332
2022-09-13,51.70000076293945
2022-09-14,52.380001068115234
2022-09-15,50.779998779296875
2022-09-16,51.689998626708984
2022-09-19,51.900001525878906
2022-09-20,51.15999984741211
2022-09-21,51.40999984741211
2022-09-22,49.349998474121094
2022-09-23,48.59000015258789
2022-09-26,47.93000030517578
2022-09-27,49.0099983215332
2022-09-28,51.189998626708984
2022-09-29,50.209999084472656
2022-09-30,49.209999084472656
2022-10-03,50.970001220703125
2022-10-04,53.869998931884766
2022-10-05,55.0
2022-10-06,55.33000183105469
2022-10-07,51.31999969482422
2022-10-10,49.290000915527344
2022-10-11,48.130001068115234
2022-10-12,47.40999984741211
2022-10-13,48.34000015258789
2022-10-14,45.349998474121094
2022-10-17,47.40999984741211
2022-10-18,47.63999938964844
2022-10-19,47.439998626708984
2022-10-20,47.689998626708984
2022-10-21,49.5099983215332
2022-10-24,49.5099983215332
2022-10-25,51.529998779296875
2022-10-26,50.4900016784668
2022-10-27,50.029998779296875
2022-10-28,51.130001068115234
2022-10-31,48.5099983215332
2022-11-01,52.58000183105469
2022-11-02,50.2400016784668
2022-11-03,50.400001525878906
2022-11-04,52.40999984741211
2022-11-07,53.22999954223633
2022-11-08,54.869998931884766
2022-11-09,54.7400016784668
2022-11-10,62.2400016784668
2022-11-11,64.66999816894531
2022-11-14,64.62999725341797
2022-11-15,69.86000061035156
2022-11-16,65.93000030517578
2022-11-17,66.55000305175781
2022-11-18,67.1500015258789
2022-11-21,66.97000122070312
2022-11-22,69.4800033569336
2022-11-23,70.23999786376953
2022-11-25,68.98999786376953
2022-11-28,67.52999877929688
2022-11-29,67.81999969482422
2022-11-30,72.83000183105469
2022-12-01,71.06999969482422
2022-12-02,71.18000030517578
2022-12-05,70.30999755859375
2022-12-06,68.87000274658203
2022-12-07,69.44999694824219
2022-12-08,71.73999786376953
2022-12-09,70.23999786376953
2022-12-12,71.97000122070312
2022-12-13,74.13999938964844
2022-12-14,73.0999984741211
2022-12-15,70.2300033569336
2022-12-16,69.70999908447266
2022-12-19,67.0
2022-12-20,66.48999786376953
2022-12-21,68.79000091552734
2022-12-22,66.12000274658203
2022-12-23,66.30999755859375
2022-12-27,63.939998626708984
2022-12-28,62.5
2022-12-29,64.29000091552734
2022-12-30,64.87999725341797
2023-01-03,64.11000061035156
2023-01-04,65.47000122070312
2023-01-05,64.58999633789062
2023-01-06,66.52999877929688
2023-01-09,68.6500015258789
2023-01-10,70.13999938964844
2023-01-11,72.08000183105469
2023-01-12,72.08000183105469
2023-01-13,72.62000274658203
2023-01-17,73.08999633789062
2023-01-18,73.30999755859375
2023-01-19,70.20999908447266
2023-01-20,72.4800033569336
2023-01-23,75.22000122070312
2023-01-24,75.20999908447266
2023-01-25,75.87999725341797
2023-01-26,76.94999694824219
2023-01-27,75.58999633789062
2023-01-30,73.83000183105469
2023-01-31,75.79000091552734
2023-02-01,80.73999786376953
2023-02-02,81.95999908447266
2023-02-03,79.52999877929688
2023-02-06,78.37999725341797
2023-02-07,82.11000061035156
2023-02-08,81.41000366210938
2023-02-09,82.58999633789062
2023-02-10,81.05999755859375
2023-02-13,82.69999694824219
2023-02-14,89.2699966430664
2023-02-15,92.43000030517578
2023-02-16,89.6500015258789
2023-02-17,87.0999984741211
2023-02-21,82.62999725341797
2023-02-22,82.38999938964844
2023-02-23,84.86000061035156
2023-02-24,82.5999984741211
2023-02-27,83.6500015258789
2023-02-28,84.95999908447266
2023-03-01,85.56999969482422
2023-03-02,86.69000244140625
2023-03-03,88.61000061035156
2023-03-06,88.4800033569336
2023-03-07,88.01000213623047
2023-03-08,91.16999816894531
2023-03-09,89.02999877929688
2023-03-10,86.56999969482422
2023-03-13,88.05999755859375
2023-03-14,92.4800033569336
2023-03-15,89.38999938964844
2023-03-16,92.73999786376953
2023-03-17,89.45999908447266
2023-03-20,92.06999969482422
2023-03-21,93.04000091552734
2023-03-22,91.61000061035156
2023-03-23,94.08999633789062
2023-03-24,90.77999877929688
2023-03-27,90.44000244140625
2023-03-28,89.66999816894531
2023-03-29,93.5999984741211
2023-03-30,94.5
2023-03-31,95.5
2023-04-03,95.44999694824219
2023-04-04,93.02999877929688
2023-04-05,91.12000274658203
2023-04-06,89.16000366210938
2023-04-10,91.44000244140625
2023-04-11,91.94999694824219
2023-04-12,90.4000015258789
2023-04-13,92.33000183105469
2023-04-14,92.41000366210938
2023-04-17,93.66999816894531
2023-04-18,94.61000061035156
2023-04-19,92.11000061035156
2023-04-20,90.75
2023-04-21,90.4000015258789
2023-04-24,90.47000122070312
2023-04-25,85.18000030517578
2023-04-26,85.80000305175781
2023-04-27,79.31999969482422
2023-04-28,79.69999694824219
2023-05-01,81.63999938964844
2023-05-02,83.68000030517578
2023-05-03,82.1500015258789
2023-05-04,81.52999877929688
2023-05-05,84.33999633789062
2023-05-08,84.58000183105469
2023-05-09,81.18000030517578
2023-05-10,83.62000274658203
2023-05-11,80.94999694824219
2023-05-12,81.61000061035156
2023-05-15,83.95999908447266
2023-05-16,82.44999694824219
2023-05-17,81.72000122070312
2023-05-18,84.6500015258789
2023-05-19,83.37000274658203
2023-05-22,83.98999786376953
2023-05-23,80.55999755859375
2023-05-24,76.05000305175781
2023-05-25,77.16000366210938
2023-05-26,83.12999725341797
2023-05-30,84.43000030517578
2023-05-31,81.30999755859375
2023-06-01,83.08999633789062
2023-06-02,79.55000305175781
2023-06-05,78.62000274658203
2023-06-06,80.94999694824219
2023-06-07,81.25
2023-06-08,81.1500015258789
2023-06-09,80.55000305175781
2023-06-12,87.19999694824219
2023-06-13,90.80999755859375
2023-06-14,92.06999969482422
2023-06-15,89.6500015258789
2023-06-16,88.66000366210938
2023-06-20,87.2699966430664
2023-06-21,85.23999786376953
2023-06-22,88.30000305175781
2023-06-23,85.3499984741211
2023-06-26,86.27999877929688
2023-06-27,90.98999786376953
2023-06-28,91.68000030517578
2023-06-29,93.06999969482422
2023-06-30,96.06999969482422
2023-07-03,95.08999633789062
2023-07-05,93.30999755859375
2023-07-06,91.76000213623047
2023-07-07,91.6500015258789
2023-07-10,95.23999786376953
2023-07-11,93.61000061035156
2023-07-12,95.55000305175781
2023-07-13,95.93000030517578
2023-07-14,92.1500015258789
2023-07-17,96.44999694824219
2023-07-18,96.79000091552734
2023-07-19,93.27999877929688
2023-07-20,86.02999877929688
2023-07-21,87.44999694824219
2023-07-24,86.47000122070312
2023-07-25,89.41999816894531
2023-07-26,85.01000213623047
2023-07-27,89.25
2023-07-28,90.94999694824219
2023-07-31,90.94000244140625
2023-08-01,92.9800033569336
2023-08-02,91.16000366210938
2023-08-03,90.98999786376953
2023-08-04,92.68000030517578
2023-08-07,93.16999816894531
2023-08-08,91.0999984741211
2023-08-09,90.30999755859375
2023-08-10,87.6500015258789
2023-08-11,85.4000015258789
2023-08-14,88.33000183105469
2023-08-15,87.51000213623047
2023-08-16,86.98999786376953
2023-08-17,86.56999969482422
2023-08-18,87.4800033569336
2023-08-21,91.19000244140625
2023-08-22,91.08000183105469
2023-08-23,95.33000183105469
2023-08-24,89.91999816894531
2023-08-25,88.54000091552734
2023-08-28,90.41000366210938
2023-08-29,94.3499984741211
2023-08-30,94.9000015258789
2023-08-31,97.26000213623047
2023-09-01,97.0199966430664
2023-09-05,95.63999938964844
2023-09-06,95.87000274658203
2023-09-07,92.44000244140625
2023-09-08,91.66000366210938
2023-09-11,89.98999786376953
2023-09-12,88.94999694824219
2023-09-13,89.87000274658203
2023-09-14,92.13999938964844
2023-09-15,87.44999694824219
2023-09-18,86.83999633789062
2023-09-19,86.16000366210938
2023-09-20,84.61000061035156
2023-09-21,82.87000274658203
2023-09-22,82.72000122070312
2023-09-25,83.87000274658203
2023-09-26,82.66000366210938
2023-09-27,83.48999786376953
2023-09-28,84.63999938964844
2023-09-29,85.93000030517578
2023-10-02,85.70999908447266
2023-10-03,83.83999633789062
2023-10-04,79.0
2023-10-05,76.37999725341797
2023-10-06,79.05999755859375
2023-10-09,79.66999816894531
2023-10-10,82.08999633789062
2023-10-11,80.91999816894531
2023-10-12,79.69999694824219
2023-10-13,75.08000183105469
2023-10-16,77.11000061035156
2023-10-17,76.44000244140625
2023-10-18,75.04000091552734
2023-10-19,73.9800033569336
2023-10-20,73.12000274658203
2023-10-23,71.43000030517578
2023-10-24,72.80999755859375
2023-10-25,68.83999633789062
2023-10-26,69.12000274658203
2023-10-27,70.12999725341797
2023-10-30,67.29000091552734
2023-10-31,55.61000061035156
2023-11-01,54.61000061035156
2023-11-02,56.45000076293945
2023-11-03,57.630001068115234
2023-11-06,56.5099983215332
2023-11-07,55.56999969482422
2023-11-08,55.5099983215332
2023-11-09,54.34000015258789
2023-11-10,56.95000076293945
2023-11-13,54.86000061035156
2023-11-14,58.58000183105469
2023-11-15,60.650001525878906
2023-11-16,58.90999984741211
2023-11-17,58.06999969482422
2023-11-20,59.720001220703125
2023-11-21,57.47999954223633
2023-11-22,58.08000183105469
2023-11-24,57.959999084472656
2023-11-27,57.90999984741211
2023-11-28,57.09000015258789
2023-11-29,59.060001373291016
2023-11-30,58.54999923706055
2023-12-01,60.2599983215332
2023-12-04,61.599998474121094
2023-12-05,60.709999084472656
2023-12-06,59.72999954223633
2023-12-07,61.27000045776367
2023-12-08,61.709999084472656
2023-12-11,63.86000061035156
2023-12-12,64.76000213623047
2023-12-13,65.41000366210938
2023-12-14,69.5199966430664
2023-12-15,69.6500015258789
2023-12-18,68.7699966430664
2023-12-19,70.95999908447266
2023-12-20,67.91999816894531
2023-12-21,70.43000030517578
2023-12-22,70.16000366210938
2023-12-26,71.12999725341797
2023-12-27,71.30000305175781
2023-12-28,70.94999694824219
2023-12-29,68.98999786376953
2024-01-02,68.4000015258789
2024-01-03,65.77999877929688
2024-01-04,64.86000061035156
2024-01-05,64.58999633789062
2024-01-08,66.30000305175781
2024-01-09,66.80999755859375
2024-01-10,66.30000305175781
2024-01-11,65.12999725341797
2024-01-12,65.1500015258789
2024-01-16,66.20999908447266
2024-01-17,63.95000076293945
2024-01-18,66.7699966430664
2024-01-19,68.45999908447266
2024-01-22,69.0199966430664
2024-01-23,70.45999908447266
2024-01-24,68.83999633789062
2024-01-25,66.88999938964844
2024-01-26,62.529998779296875
2024-01-29,63.720001220703125
2024-01-30,61.189998626708984
2024-01-31,60.86000061035156
2024-02-01,61.130001068115234
2024-02-02,61.68000030517578
2024-02-05,62.84000015258789
2024-02-06,61.54999923706055
2024-02-07,63.91999816894531
2024-02-08,68.05000305175781
2024-02-09,69.73999786376953
2024-02-12,71.0
2024-02-13,72.30000305175781
2024-02-14,76.26000213623047
2024-02-15,74.4800033569336
2024-02-16,73.23999786376953
2024-02-20,72.16999816894531
2024-02-21,72.20999908447266
2024-02-22,74.75
2024-02-23,74.75
2024-02-26,75.08999633789062
2024-02-27,74.20999908447266
2024-02-28,73.27999877929688
2024-02-29,76.61000061035156
2024-03-01,78.19999694824219
2024-03-04,79.29000091552734
2024-03-05,77.29000091552734
2024-03-06,80.76000213623047
2024-03-07,83.56999969482422
2024-03-08,80.44999694824219
2024-03-11,80.08000183105469
2024-03-12,81.2300033569336
2024-03-13,77.94000244140625
2024-03-14,76.5
2024-03-15,75.6500015258789
2024-03-18,75.80000305175781
2024-03-19,76.87000274658203
2024-03-20,77.55999755859375
2024-03-21,79.05999755859375
2024-03-22,79.68000030517578
2024-03-25,78.58999633789062
2024-03-26,77.66999816894531
2024-03-27,79.62999725341797
2024-03-28,78.2300033569336
2024-04-01,77.95999908447266
2024-04-02,74.51000213623047
2024-04-03,75.11000061035156
2024-04-04,74.01000213623047
2024-04-05,74.9800033569336
2024-04-08,75.7300033569336
2024-04-09,77.56999969482422
2024-04-10,75.73999786376953
2024-04-11,77.6500015258789
2024-04-12,74.76000213623047
2024-04-15,74.37999725341797
2024-04-16,75.06999969482422
2024-04-17,70.22000122070312
2024-04-18,68.69000244140625
2024-04-19,66.51000213623047
2024-04-22,66.08000183105469
2024-04-23,67.97000122070312
2024-04-24,71.58000183105469
2024-04-25,73.91000366210938
2024-04-26,73.87999725341797
2024-04-29,76.86000061035156
2024-04-30,68.5999984741211
2024-05-01,67.19000244140625
2024-05-02,69.86000061035156
2024-05-03,70.91999816894531
2024-05-06,71.12999725341797
2024-05-07,71.80000305175781
2024-05-08,69.36000061035156
2024-05-09,70.08999633789062
2024-05-10,69.55000305175781
2024-05-13,70.79000091552734
2024-05-14,71.45999908447266
2024-05-15,72.33999633789062
2024-05-16,71.58000183105469
2024-05-17,72.95999908447266
2024-05-20,73.41000366210938
2024-05-21,73.29000091552734
2024-05-22,76.5
2024-05-23,74.0199966430664
2024-05-24,76.56999969482422
2024-05-28,77.48999786376953
2024-05-29,76.23999786376953
2024-05-30,75.86000061035156
2024-05-31,74.23999786376953
2024-06-03,62.7400016784668
2024-06-04,61.54999923706055
2024-06-05,63.88999938964844
2024-06-06,61.56999969482422
2024-06-07,60.77000045776367
2024-06-10,61.45000076293945
2024-06-11,60.939998626708984
2024-06-12,63.060001373291016
2024-06-13,61.91999816894531
2024-06-14,60.220001220703125
2024-06-17,60.029998779296875
2024-06-18,60.029998779296875
2024-06-20,59.7599983215332
2024-06-21,58.560001373291016
2024-06-24,56.650001525878906
2024-06-25,56.86000061035156
2024-06-26,56.529998779296875
2024-06-27,56.9900016784668
2024-06-28,57.9900016784668
2024-07-01,57.709999084472656
2024-07-02,60.220001220703125
2024-07-03,62.369998931884766
2024-07-05,61.33000183105469
2024-07-08,61.66999816894531
2024-07-09,59.75
2024-07-10,61.599998474121094
2024-07-11,58.66999816894531
2024-07-12,60.349998474121094
2024-07-15,59.83000183105469
2024-07-16,62.95000076293945
2024-07-17,59.9900016784668
2024-07-18,58.060001373291016
2024-07-19,56.22999954223633
2024-07-22,59.040000915527344
2024-07-23,57.16999816894531
2024-07-24,54.869998931884766
2024-07-25,54.18000030517578
2024-07-26,55.06999969482422
2024-07-29,54.959999084472656
2024-07-30,49.77000045776367
2024-07-31,53.0
2024-08-01,48.45000076293945
2024-08-02,45.08000183105469
2024-08-05,44.41999816894531
2024-08-06,43.75
2024-08-07,41.779998779296875
2024-08-08,47.33000183105469
2024-08-09,46.25
2024-08-12,46.0
2024-08-13,47.75
2024-08-14,46.61000061035156
2024-08-15,49.880001068115234
2024-08-16,48.91999816894531
2024-08-19,49.52000045776367
2024-08-20,48.189998626708984
2024-08-21,49.31999969482422
2024-08-22,46.060001373291016
2024-08-23,47.779998779296875
2024-08-26,46.9900016784668
2024-08-27,46.88999938964844
2024-08-28,46.31999969482422
2024-08-29,47.04999923706055
2024-08-30,47.36000061035156
2024-09-03,43.04999923706055
2024-09-04,43.31999969482422
2024-09-05,42.88999938964844
2024-09-06,41.63999938964844
2024-09-09,42.4900016784668
2024-09-10,42.75
2024-09-11,44.810001373291016
2024-09-12,43.439998626708984
2024-09-13,44.790000915527344
2024-09-16,50.310001373291016
2024-09-17,51.220001220703125
2024-09-18,52.06999969482422
2024-09-19,54.2599983215332
2024-09-20,52.81999969482422
2024-09-23,52.310001373291016
2024-09-24,52.27000045776367
2024-09-25,51.689998626708984
2024-09-26,54.38999938964844
2024-09-27,53.52000045776367
2024-09-30,53.06999969482422
2024-10-01,51.310001373291016
2024-10-02,51.95000076293945
2024-10-03,51.68000030517578
2024-10-04,53.0099983215332
2024-10-07,51.77000045776367
2024-10-08,51.91999816894531
2024-10-09,51.79999923706055
2024-10-10,51.310001373291016
2024-10-11,52.06999969482422
2024-10-14,52.13999938964844
2024-10-15,48.93000030517578
2024-10-16,49.68000030517578
2024-10-17,50.720001220703125
2024-10-18,53.310001373291016
2024-10-21,52.25
2024-10-22,53.029998779296875
2024-10-23,53.06999969482422
2024-10-24,53.869998931884766
2024-10-25,54.34000015258789
2024-10-28,54.54999923706055
2024-10-29,55.47999954223633
2024-10-30,52.54999923706055
2024-10-31,50.65999984741211
2024-11-01,52.27000045776367
2024-11-04,51.88999938964844
2024-11-05,51.18000030517578
2024-11-06,54.16999816894531
2024-11-07,55.04999923706055
2024-11-08,54.529998779296875
2024-11-11,52.560001373291016
2024-11-12,52.810001373291016
2024-11-13,50.619998931884766
2024-11-14,50.630001068115234
2024-11-15,49.22999954223633
2024-11-18,50.150001525878906
2024-11-19,48.58000183105469
2024-11-20,50.75
2024-11-21,52.2599983215332
