Date,AVAV
2023-01-04,82.69000244140625
2023-01-05,82.44999694824219
2023-01-06,86.11000061035156
2023-01-09,89.7300033569336
2023-01-10,89.81999969482422
2023-01-11,89.7300033569336
2023-01-12,88.19999694824219
2023-01-13,88.30999755859375
2023-01-17,87.38999938964844
2023-01-18,84.13999938964844
2023-01-19,82.19000244140625
2023-01-20,82.91000366210938
2023-01-23,85.55999755859375
2023-01-24,85.72000122070312
2023-01-25,85.83000183105469
2023-01-26,88.30000305175781
2023-01-27,88.5999984741211
2023-01-30,87.69000244140625
2023-01-31,88.97000122070312
2023-02-01,90.54000091552734
2023-02-02,94.0
2023-02-03,91.95999908447266
2023-02-06,91.77999877929688
2023-02-07,91.22000122070312
2023-02-08,89.01000213623047
2023-02-09,86.73999786376953
2023-02-10,88.23999786376953
2023-02-13,90.80999755859375
2023-02-14,90.48999786376953
2023-02-15,91.30999755859375
2023-02-16,88.62999725341797
2023-02-17,87.7300033569336
2023-02-21,84.8499984741211
2023-02-22,85.19000244140625
2023-02-23,86.11000061035156
2023-02-24,85.12999725341797
2023-02-27,85.5999984741211
2023-02-28,85.73999786376953
2023-03-01,84.76000213623047
2023-03-02,86.87000274658203
2023-03-03,89.2699966430664
2023-03-06,87.56999969482422
2023-03-07,91.27999877929688
2023-03-08,93.69999694824219
2023-03-09,91.47000122070312
2023-03-10,90.54000091552734
2023-03-13,89.87000274658203
2023-03-14,92.55999755859375
2023-03-15,90.94000244140625
2023-03-16,91.43000030517578
2023-03-17,90.38999938964844
2023-03-20,91.4800033569336
2023-03-21,91.55000305175781
2023-03-22,89.31999969482422
2023-03-23,89.44000244140625
2023-03-24,90.05999755859375
2023-03-27,90.5999984741211
2023-03-28,90.2300033569336
2023-03-29,90.93000030517578
2023-03-30,90.94999694824219
2023-03-31,91.66000366210938
2023-04-03,91.94999694824219
2023-04-04,101.55999755859375
2023-04-05,101.76000213623047
2023-04-06,103.79000091552734
2023-04-10,107.08000183105469
2023-04-11,106.30999755859375
2023-04-12,106.83000183105469
2023-04-13,108.29000091552734
2023-04-14,106.31999969482422
2023-04-17,106.93000030517578
2023-04-18,106.47000122070312
2023-04-19,104.79000091552734
2023-04-20,103.6500015258789
2023-04-21,102.7300033569336
2023-04-24,101.66999816894531
2023-04-25,100.97000122070312
2023-04-26,99.61000061035156
2023-04-27,100.19000244140625
2023-04-28,100.69000244140625
2023-05-01,101.66000366210938
2023-05-02,101.63999938964844
2023-05-03,101.9000015258789
2023-05-04,100.79000091552734
2023-05-05,102.81999969482422
2023-05-08,103.08999633789062
2023-05-09,104.5199966430664
2023-05-10,105.9000015258789
2023-05-11,107.19000244140625
2023-05-12,106.62000274658203
2023-05-15,104.38999938964844
2023-05-16,104.0999984741211
2023-05-17,106.33999633789062
2023-05-18,109.26000213623047
2023-05-19,106.5199966430664
2023-05-22,109.23999786376953
2023-05-23,109.33999633789062
2023-05-24,108.94000244140625
2023-05-25,92.04000091552734
2023-05-26,92.31999969482422
2023-05-30,91.73999786376953
2023-05-31,93.41000366210938
2023-06-01,97.5999984741211
2023-06-02,98.83999633789062
2023-06-05,95.18000030517578
2023-06-06,98.75
2023-06-07,98.16999816894531
2023-06-08,97.69000244140625
2023-06-09,97.94999694824219
2023-06-12,96.86000061035156
2023-06-13,96.37999725341797
2023-06-14,94.22000122070312
2023-06-15,94.54000091552734
2023-06-16,93.87999725341797
2023-06-20,95.19000244140625
2023-06-21,97.19000244140625
2023-06-22,95.5999984741211
2023-06-23,90.88999938964844
2023-06-26,90.26000213623047
2023-06-27,90.31999969482422
2023-06-28,94.70999908447266
2023-06-29,100.06999969482422
2023-06-30,102.27999877929688
2023-07-03,101.20999908447266
2023-07-05,98.41999816894531
2023-07-06,96.55000305175781
2023-07-07,96.19999694824219
2023-07-10,97.97000122070312
2023-07-11,99.66999816894531
2023-07-12,99.88999938964844
2023-07-13,99.91000366210938
2023-07-14,96.44999694824219
2023-07-17,95.83000183105469
2023-07-18,93.77999877929688
2023-07-19,93.06999969482422
2023-07-20,92.55000305175781
2023-07-21,96.47000122070312
2023-07-24,96.41000366210938
2023-07-25,96.27999877929688
2023-07-26,95.76000213623047
2023-07-27,94.26000213623047
2023-07-28,95.02999877929688
2023-07-31,95.26000213623047
2023-08-01,97.9800033569336
2023-08-02,96.94999694824219
2023-08-03,95.76000213623047
2023-08-04,96.62000274658203
2023-08-07,98.0999984741211
2023-08-08,96.86000061035156
2023-08-09,97.11000061035156
2023-08-10,96.98999786376953
2023-08-11,95.66000366210938
2023-08-14,95.77999877929688
2023-08-15,94.41000366210938
2023-08-16,93.75
2023-08-17,92.48999786376953
2023-08-18,93.4800033569336
2023-08-21,94.06999969482422
2023-08-22,95.62000274658203
2023-08-23,97.47000122070312
2023-08-24,94.12000274658203
2023-08-25,94.41000366210938
2023-08-28,95.4000015258789
2023-08-29,95.05000305175781
2023-08-30,96.51000213623047
2023-08-31,97.02999877929688
2023-09-01,98.05000305175781
2023-09-05,95.29000091552734
2023-09-06,115.05000305175781
2023-09-07,113.08000183105469
2023-09-08,113.4800033569336
2023-09-11,113.31999969482422
2023-09-12,113.2300033569336
2023-09-13,111.93000030517578
2023-09-14,111.16999816894531
2023-09-15,111.37999725341797
2023-09-18,112.0
2023-09-19,111.87000274658203
2023-09-20,112.30000305175781
2023-09-21,111.3499984741211
2023-09-22,112.33000183105469
2023-09-25,112.08999633789062
2023-09-26,110.9000015258789
2023-09-27,110.16000366210938
2023-09-28,110.11000061035156
2023-09-29,111.52999877929688
2023-10-02,109.05999755859375
2023-10-03,107.05999755859375
2023-10-04,107.19000244140625
2023-10-05,105.97000122070312
2023-10-06,105.0199966430664
2023-10-09,108.93000030517578
2023-10-10,108.8499984741211
2023-10-11,108.05999755859375
2023-10-12,105.66000366210938
2023-10-13,111.5199966430664
2023-10-16,115.2699966430664
2023-10-17,115.77999877929688
2023-10-18,116.23999786376953
2023-10-19,117.4800033569336
2023-10-20,116.87000274658203
2023-10-23,117.4000015258789
2023-10-24,118.52999877929688
2023-10-25,120.9000015258789
2023-10-26,114.63999938964844
2023-10-27,113.93000030517578
2023-10-30,113.05999755859375
2023-10-31,114.66000366210938
2023-11-01,116.91000366210938
2023-11-02,118.76000213623047
2023-11-03,119.81999969482422
2023-11-06,118.77999877929688
2023-11-07,121.69000244140625
2023-11-08,123.45999908447266
2023-11-09,120.37999725341797
2023-11-10,121.58999633789062
2023-11-13,125.9000015258789
2023-11-14,129.2100067138672
2023-11-15,128.4199981689453
2023-11-16,126.27999877929688
2023-11-17,125.0199966430664
2023-11-20,128.3300018310547
2023-11-21,128.82000732421875
2023-11-22,130.6999969482422
2023-11-24,133.3699951171875
2023-11-27,134.41000366210938
2023-11-28,135.55999755859375
2023-11-29,134.7899932861328
2023-11-30,137.61000061035156
2023-12-01,139.7100067138672
2023-12-04,140.14999389648438
2023-12-05,141.22999572753906
2023-12-06,126.88999938964844
2023-12-07,123.93000030517578
2023-12-08,124.79000091552734
2023-12-11,123.30000305175781
2023-12-12,125.12999725341797
2023-12-13,126.9000015258789
2023-12-14,128.77000427246094
2023-12-15,126.18000030517578
2023-12-18,125.81999969482422
2023-12-19,130.5
2023-12-20,126.41999816894531
2023-12-21,126.94999694824219
2023-12-22,127.56999969482422
2023-12-26,128.22999572753906
2023-12-27,128.22999572753906
2023-12-28,127.16999816894531
2023-12-29,126.04000091552734
2024-01-02,123.55999755859375
2024-01-03,120.88999938964844
2024-01-04,120.54000091552734
2024-01-05,118.30000305175781
2024-01-08,121.33000183105469
2024-01-09,119.68000030517578
2024-01-10,122.0
2024-01-11,124.81999969482422
2024-01-12,126.80000305175781
2024-01-16,122.41000366210938
2024-01-17,121.80000305175781
2024-01-18,123.7300033569336
2024-01-19,122.95999908447266
2024-01-22,125.06999969482422
2024-01-23,124.33000183105469
2024-01-24,121.48999786376953
2024-01-25,122.58999633789062
2024-01-26,122.0999984741211
2024-01-29,123.87999725341797
2024-01-30,122.55999755859375
2024-01-31,120.63999938964844
2024-02-01,121.91999816894531
2024-02-02,121.70999908447266
2024-02-05,121.5
2024-02-06,125.01000213623047
2024-02-07,124.3499984741211
2024-02-08,124.56999969482422
2024-02-09,125.19000244140625
2024-02-12,126.36000061035156
2024-02-13,122.1500015258789
2024-02-14,126.01000213623047
2024-02-15,126.52999877929688
2024-02-16,124.44000244140625
2024-02-20,124.62999725341797
2024-02-21,125.27999877929688
2024-02-22,123.75
2024-02-23,123.23999786376953
2024-02-26,122.23999786376953
2024-02-27,126.8499984741211
2024-02-28,126.61000061035156
2024-02-29,126.79000091552734
2024-03-01,128.72999572753906
2024-03-04,130.64999389648438
2024-03-05,167.14999389648438
2024-03-06,182.25
2024-03-07,177.6699981689453
2024-03-08,166.22999572753906
2024-03-11,159.88999938964844
2024-03-12,162.00999450683594
2024-03-13,161.2100067138672
2024-03-14,158.10000610351562
2024-03-15,148.60000610351562
2024-03-18,144.36000061035156
2024-03-19,145.67999267578125
2024-03-20,149.17999267578125
2024-03-21,149.66000366210938
2024-03-22,148.91000366210938
2024-03-25,152.1300048828125
2024-03-26,150.75999450683594
2024-03-27,149.27999877929688
2024-03-28,153.27999877929688
2024-04-01,149.4199981689453
2024-04-02,145.85000610351562
2024-04-03,146.89999389648438
2024-04-04,146.4199981689453
2024-04-05,148.52999877929688
2024-04-08,152.30999755859375
2024-04-09,149.85000610351562
2024-04-10,147.44000244140625
2024-04-11,148.49000549316406
2024-04-12,147.1199951171875
2024-04-15,146.1199951171875
2024-04-16,149.4600067138672
2024-04-17,146.6199951171875
2024-04-18,146.6999969482422
2024-04-19,150.02000427246094
2024-04-22,149.72000122070312
2024-04-23,158.3000030517578
2024-04-24,157.99000549316406
2024-04-25,155.63999938964844
2024-04-26,158.08999633789062
2024-04-29,159.24000549316406
2024-04-30,159.7899932861328
2024-05-01,162.52999877929688
2024-05-02,165.72000122070312
2024-05-03,168.77000427246094
2024-05-06,179.88999938964844
2024-05-07,179.58999633789062
2024-05-08,181.4600067138672
2024-05-09,187.3300018310547
2024-05-10,186.47000122070312
2024-05-13,187.27999877929688
2024-05-14,194.25999450683594
2024-05-15,193.0399932861328
2024-05-16,192.72999572753906
2024-05-17,193.8300018310547
2024-05-20,197.14999389648438
2024-05-21,196.77999877929688
2024-05-22,196.17999267578125
2024-05-23,197.2100067138672
2024-05-24,199.77000427246094
2024-05-28,198.8000030517578
2024-05-29,197.75
2024-05-30,200.44000244140625
2024-05-31,202.14999389648438
2024-06-03,203.27000427246094
2024-06-04,202.7100067138672
2024-06-05,204.41000366210938
2024-06-06,203.86000061035156
2024-06-07,202.2899932861328
2024-06-10,204.88999938964844
2024-06-11,211.35000610351562
2024-06-12,217.57000732421875
2024-06-13,215.50999450683594
2024-06-14,215.24000549316406
2024-06-17,215.11000061035156
2024-06-18,219.30999755859375
2024-06-20,203.58999633789062
2024-06-21,189.47999572753906
2024-06-24,190.49000549316406
2024-06-25,192.7100067138672
2024-06-26,192.80999755859375
2024-06-27,177.91000366210938
2024-06-28,182.16000366210938
2024-07-01,175.6699981689453
2024-07-02,171.1999969482422
2024-07-03,170.30999755859375
2024-07-05,168.89999389648438
2024-07-08,170.1300048828125
2024-07-09,167.83999633789062
2024-07-10,175.4499969482422
2024-07-11,175.33999633789062
2024-07-12,173.25
2024-07-15,174.1699981689453
2024-07-16,169.5500030517578
2024-07-17,165.92999267578125
2024-07-18,165.38999938964844
2024-07-19,164.22999572753906
2024-07-22,168.4199981689453
2024-07-23,171.52000427246094
2024-07-24,170.30999755859375
2024-07-25,169.94000244140625
2024-07-26,173.82000732421875
2024-07-29,175.14999389648438
2024-07-30,173.52000427246094
2024-07-31,178.5399932861328
2024-08-01,174.33999633789062
2024-08-02,166.5
2024-08-05,164.13999938964844
2024-08-06,169.6199951171875
2024-08-07,167.02000427246094
2024-08-08,176.42999267578125
2024-08-09,176.02000427246094
2024-08-12,178.0500030517578
2024-08-13,181.52000427246094
2024-08-14,184.07000732421875
2024-08-15,186.8300018310547
2024-08-16,190.44000244140625
2024-08-19,189.8000030517578
2024-08-20,187.24000549316406
2024-08-21,188.25999450683594
2024-08-22,184.00999450683594
2024-08-23,185.6199951171875
2024-08-26,177.38999938964844
2024-08-27,177.75999450683594
2024-08-28,193.86000061035156
2024-08-29,203.61000061035156
2024-08-30,203.75999450683594
2024-09-03,192.25999450683594
2024-09-04,194.0399932861328
2024-09-05,183.72999572753906
2024-09-06,179.47000122070312
2024-09-09,180.9199981689453
2024-09-10,180.7100067138672
2024-09-11,183.99000549316406
2024-09-12,185.5
2024-09-13,192.11000061035156
2024-09-16,173.52000427246094
2024-09-17,174.9600067138672
2024-09-18,174.44000244140625
2024-09-19,179.69000244140625
2024-09-20,182.75999450683594
2024-09-23,204.5
2024-09-24,197.82000732421875
2024-09-25,196.75
2024-09-26,194.6999969482422
2024-09-27,199.22999572753906
2024-09-30,200.5
2024-10-01,211.08999633789062
2024-10-02,204.0
2024-10-03,201.11000061035156
2024-10-04,207.9499969482422
2024-10-07,205.27999877929688
2024-10-08,207.82000732421875
2024-10-09,208.32000732421875
2024-10-10,206.6699981689453
2024-10-11,215.38999938964844
2024-10-14,215.1699981689453
2024-10-15,214.11000061035156
2024-10-16,220.22999572753906
2024-10-17,215.6300048828125
2024-10-18,216.97000122070312
2024-10-21,220.50999450683594
2024-10-22,216.47999572753906
2024-10-23,214.67999267578125
2024-10-24,215.66000366210938
2024-10-25,220.89999389648438
2024-10-28,220.8000030517578
2024-10-29,220.85000610351562
2024-10-30,216.60000610351562
2024-10-31,214.9600067138672
2024-11-01,216.0
2024-11-04,215.47999572753906
2024-11-05,219.6699981689453
2024-11-06,216.32000732421875
2024-11-07,223.69000244140625
2024-11-08,227.8699951171875
2024-11-11,235.1699981689453
2024-11-12,218.02999877929688
2024-11-13,217.55999755859375
2024-11-14,204.25
2024-11-15,200.05999755859375
2024-11-18,197.07000732421875
2024-11-19,194.88999938964844
2024-11-20,198.33999633789062
2024-11-21,194.25999450683594
