Date,ITRI
2022-12-16,49.75
2022-12-19,49.54999923706055
2022-12-20,51.0
2022-12-21,52.130001068115234
2022-12-22,51.540000915527344
2022-12-23,49.59000015258789
2022-12-27,50.290000915527344
2022-12-28,49.27000045776367
2022-12-29,51.22999954223633
2022-12-30,50.650001525878906
2023-01-03,51.7400016784668
2023-01-04,52.65999984741211
2023-01-05,51.79999923706055
2023-01-06,53.290000915527344
2023-01-09,53.650001525878906
2023-01-10,55.56999969482422
2023-01-11,56.029998779296875
2023-01-12,57.689998626708984
2023-01-13,58.369998931884766
2023-01-17,57.81999969482422
2023-01-18,56.70000076293945
2023-01-19,55.709999084472656
2023-01-20,56.79999923706055
2023-01-23,57.290000915527344
2023-01-24,56.47999954223633
2023-01-25,55.58000183105469
2023-01-26,55.27000045776367
2023-01-27,56.439998626708984
2023-01-30,55.54999923706055
2023-01-31,57.470001220703125
2023-02-01,58.7599983215332
2023-02-02,59.869998931884766
2023-02-03,59.27000045776367
2023-02-06,58.08000183105469
2023-02-07,58.5
2023-02-08,57.029998779296875
2023-02-09,56.70000076293945
2023-02-10,56.97999954223633
2023-02-13,57.65999984741211
2023-02-14,57.4900016784668
2023-02-15,58.560001373291016
2023-02-16,57.91999816894531
2023-02-17,57.2400016784668
2023-02-21,55.33000183105469
2023-02-22,55.220001220703125
2023-02-23,55.59000015258789
2023-02-24,54.630001068115234
2023-02-27,51.7400016784668
2023-02-28,55.77000045776367
2023-03-01,55.59000015258789
2023-03-02,56.779998779296875
2023-03-03,56.77000045776367
2023-03-06,55.16999816894531
2023-03-07,53.689998626708984
2023-03-08,54.18000030517578
2023-03-09,53.91999816894531
2023-03-10,52.83000183105469
2023-03-13,52.130001068115234
2023-03-14,53.86000061035156
2023-03-15,52.40999984741211
2023-03-16,52.77000045776367
2023-03-17,50.95000076293945
2023-03-20,52.209999084472656
2023-03-21,52.33000183105469
2023-03-22,51.22999954223633
2023-03-23,51.34000015258789
2023-03-24,51.31999969482422
2023-03-27,52.47999954223633
2023-03-28,52.900001525878906
2023-03-29,53.88999938964844
2023-03-30,54.220001220703125
2023-03-31,55.45000076293945
2023-04-03,55.349998474121094
2023-04-04,53.61000061035156
2023-04-05,52.66999816894531
2023-04-06,52.70000076293945
2023-04-10,53.599998474121094
2023-04-11,53.97999954223633
2023-04-12,53.5099983215332
2023-04-13,54.290000915527344
2023-04-14,53.68000030517578
2023-04-17,53.439998626708984
2023-04-18,52.58000183105469
2023-04-19,52.02000045776367
2023-04-20,51.939998626708984
2023-04-21,52.369998931884766
2023-04-24,52.77000045776367
2023-04-25,51.18000030517578
2023-04-26,51.150001525878906
2023-04-27,52.31999969482422
2023-04-28,53.400001525878906
2023-05-01,53.34000015258789
2023-05-02,54.33000183105469
2023-05-03,54.02000045776367
2023-05-04,65.5999984741211
2023-05-05,68.5
2023-05-08,67.16999816894531
2023-05-09,66.26000213623047
2023-05-10,66.6500015258789
2023-05-11,66.51000213623047
2023-05-12,66.20999908447266
2023-05-15,66.47000122070312
2023-05-16,65.94000244140625
2023-05-17,67.62999725341797
2023-05-18,68.0199966430664
2023-05-19,67.91999816894531
2023-05-22,66.80000305175781
2023-05-23,67.27999877929688
2023-05-24,65.0
2023-05-25,65.05000305175781
2023-05-26,65.02999877929688
2023-05-30,67.87000274658203
2023-05-31,67.7300033569336
2023-06-01,66.97000122070312
2023-06-02,69.62000274658203
2023-06-05,68.94000244140625
2023-06-06,70.66999816894531
2023-06-07,73.26000213623047
2023-06-08,72.66000366210938
2023-06-09,71.5999984741211
2023-06-12,72.18000030517578
2023-06-13,73.02999877929688
2023-06-14,71.26000213623047
2023-06-15,72.43000030517578
2023-06-16,72.20999908447266
2023-06-20,72.18000030517578
2023-06-21,71.33000183105469
2023-06-22,69.55000305175781
2023-06-23,68.12999725341797
2023-06-26,67.87999725341797
2023-06-27,68.5999984741211
2023-06-28,69.2699966430664
2023-06-29,70.87999725341797
2023-06-30,72.0999984741211
2023-07-03,71.31999969482422
2023-07-05,69.94999694824219
2023-07-06,69.41000366210938
2023-07-07,70.20999908447266
2023-07-10,71.75
2023-07-11,71.97000122070312
2023-07-12,72.77999877929688
2023-07-13,71.98999786376953
2023-07-14,71.38999938964844
2023-07-17,73.58000183105469
2023-07-18,75.88999938964844
2023-07-19,74.44999694824219
2023-07-20,75.05999755859375
2023-07-21,75.3499984741211
2023-07-24,75.43000030517578
2023-07-25,76.37000274658203
2023-07-26,76.30999755859375
2023-07-27,75.7699966430664
2023-07-28,76.52999877929688
2023-07-31,78.66999816894531
2023-08-01,78.51000213623047
2023-08-02,76.75
2023-08-03,76.55999755859375
2023-08-04,71.80000305175781
2023-08-07,69.0999984741211
2023-08-08,68.97000122070312
2023-08-09,69.0
2023-08-10,70.20999908447266
2023-08-11,70.98999786376953
2023-08-14,71.04000091552734
2023-08-15,68.37000274658203
2023-08-16,67.26000213623047
2023-08-17,66.36000061035156
2023-08-18,67.19000244140625
2023-08-21,66.98999786376953
2023-08-22,66.97000122070312
2023-08-23,67.97000122070312
2023-08-24,66.6500015258789
2023-08-25,67.38999938964844
2023-08-28,68.16000366210938
2023-08-29,68.6500015258789
2023-08-30,68.45999908447266
2023-08-31,68.41000366210938
2023-09-01,68.48999786376953
2023-09-05,65.38999938964844
2023-09-06,65.4000015258789
2023-09-07,64.33000183105469
2023-09-08,64.0199966430664
2023-09-11,63.540000915527344
2023-09-12,62.880001068115234
2023-09-13,62.59000015258789
2023-09-14,62.95000076293945
2023-09-15,63.34000015258789
2023-09-18,62.540000915527344
2023-09-19,62.54999923706055
2023-09-20,61.02000045776367
2023-09-21,59.689998626708984
2023-09-22,59.90999984741211
2023-09-25,60.84000015258789
2023-09-26,59.45000076293945
2023-09-27,59.08000183105469
2023-09-28,59.779998779296875
2023-09-29,60.58000183105469
2023-10-02,58.79999923706055
2023-10-03,58.369998931884766
2023-10-04,58.459999084472656
2023-10-05,57.810001373291016
2023-10-06,58.790000915527344
2023-10-09,58.150001525878906
2023-10-10,58.84000015258789
2023-10-11,58.720001220703125
2023-10-12,58.43000030517578
2023-10-13,57.540000915527344
2023-10-16,58.7400016784668
2023-10-17,59.939998626708984
2023-10-18,58.72999954223633
2023-10-19,58.529998779296875
2023-10-20,57.310001373291016
2023-10-23,56.810001373291016
2023-10-24,57.47999954223633
2023-10-25,57.68000030517578
2023-10-26,57.72999954223633
2023-10-27,57.18000030517578
2023-10-30,56.81999969482422
2023-10-31,57.279998779296875
2023-11-01,56.849998474121094
2023-11-02,64.0999984741211
2023-11-03,64.27999877929688
2023-11-06,64.98999786376953
2023-11-07,63.310001373291016
2023-11-08,64.22000122070312
2023-11-09,62.650001525878906
2023-11-10,63.34000015258789
2023-11-13,63.529998779296875
2023-11-14,65.61000061035156
2023-11-15,66.19000244140625
2023-11-16,66.02999877929688
2023-11-17,65.98999786376953
2023-11-20,66.76000213623047
2023-11-21,65.0199966430664
2023-11-22,66.44999694824219
2023-11-24,66.55000305175781
2023-11-27,66.63999938964844
2023-11-28,65.66000366210938
2023-11-29,66.05999755859375
2023-11-30,67.37999725341797
2023-12-01,69.04000091552734
2023-12-04,70.1500015258789
2023-12-05,69.93000030517578
2023-12-06,70.12999725341797
2023-12-07,69.80999755859375
2023-12-08,70.2300033569336
2023-12-11,69.5199966430664
2023-12-12,70.44999694824219
2023-12-13,73.37999725341797
2023-12-14,76.5199966430664
2023-12-15,73.01000213623047
2023-12-18,73.0199966430664
2023-12-19,74.30999755859375
2023-12-20,73.9800033569336
2023-12-21,74.33999633789062
2023-12-22,75.19999694824219
2023-12-26,76.04000091552734
2023-12-27,76.51000213623047
2023-12-28,76.37000274658203
2023-12-29,75.51000213623047
2024-01-02,75.12000274658203
2024-01-03,72.48999786376953
2024-01-04,71.51000213623047
2024-01-05,70.87999725341797
2024-01-08,72.37999725341797
2024-01-09,70.5999984741211
2024-01-10,70.79000091552734
2024-01-11,72.5
2024-01-12,72.56999969482422
2024-01-16,70.8499984741211
2024-01-17,69.33999633789062
2024-01-18,70.95999908447266
2024-01-19,75.88999938964844
2024-01-22,76.86000061035156
2024-01-23,76.0999984741211
2024-01-24,74.5999984741211
2024-01-25,74.1500015258789
2024-01-26,73.93000030517578
2024-01-29,74.2699966430664
2024-01-30,73.2699966430664
2024-01-31,72.13999938964844
2024-02-01,73.2300033569336
2024-02-02,73.41000366210938
2024-02-05,71.33000183105469
2024-02-06,72.6500015258789
2024-02-07,74.04000091552734
2024-02-08,75.43000030517578
2024-02-09,76.38999938964844
2024-02-12,76.01000213623047
2024-02-13,72.43000030517578
2024-02-14,75.7300033569336
2024-02-15,77.37000274658203
2024-02-16,76.5
2024-02-20,75.4000015258789
2024-02-21,74.41999816894531
2024-02-22,75.08999633789062
2024-02-23,74.93000030517578
2024-02-26,91.45999908447266
2024-02-27,91.02999877929688
2024-02-28,94.1500015258789
2024-02-29,92.68000030517578
2024-03-01,93.18000030517578
2024-03-04,93.76000213623047
2024-03-05,92.3499984741211
2024-03-06,95.30000305175781
2024-03-07,95.8499984741211
2024-03-08,94.94999694824219
2024-03-11,92.7300033569336
2024-03-12,91.5199966430664
2024-03-13,89.18000030517578
2024-03-14,87.2300033569336
2024-03-15,86.97000122070312
2024-03-18,87.41000366210938
2024-03-19,87.06999969482422
2024-03-20,88.87999725341797
2024-03-21,90.12000274658203
2024-03-22,89.43000030517578
2024-03-25,89.20999908447266
2024-03-26,89.37000274658203
2024-03-27,91.54000091552734
2024-03-28,92.5199966430664
2024-04-01,89.5
2024-04-02,90.06999969482422
2024-04-03,89.55000305175781
2024-04-04,91.51000213623047
2024-04-05,91.5
2024-04-08,91.68000030517578
2024-04-09,91.05999755859375
2024-04-10,90.48999786376953
2024-04-11,92.19999694824219
2024-04-12,91.44000244140625
2024-04-15,89.94000244140625
2024-04-16,90.76000213623047
2024-04-17,90.5199966430664
2024-04-18,90.48999786376953
2024-04-19,89.68000030517578
2024-04-22,91.45999908447266
2024-04-23,94.83999633789062
2024-04-24,94.41999816894531
2024-04-25,94.38999938964844
2024-04-26,95.75
2024-04-29,94.97000122070312
2024-04-30,92.12000274658203
2024-05-01,91.54000091552734
2024-05-02,99.81999969482422
2024-05-03,107.01000213623047
2024-05-06,107.37000274658203
2024-05-07,108.25
2024-05-08,109.05999755859375
2024-05-09,108.54000091552734
2024-05-10,107.31999969482422
2024-05-13,106.38999938964844
2024-05-14,107.2699966430664
2024-05-15,108.86000061035156
2024-05-16,108.62000274658203
2024-05-17,109.05000305175781
2024-05-20,109.63999938964844
2024-05-21,107.04000091552734
2024-05-22,107.79000091552734
2024-05-23,107.0999984741211
2024-05-24,109.54000091552734
2024-05-28,110.04000091552734
2024-05-29,108.25
2024-05-30,108.22000122070312
2024-05-31,107.55000305175781
2024-06-03,105.5
2024-06-04,105.11000061035156
2024-06-05,108.11000061035156
2024-06-06,108.05000305175781
2024-06-07,107.1500015258789
2024-06-10,108.5999984741211
2024-06-11,106.4800033569336
2024-06-12,108.22000122070312
2024-06-13,108.06999969482422
2024-06-14,105.9800033569336
2024-06-17,102.93000030517578
2024-06-18,102.86000061035156
2024-06-20,98.47000122070312
2024-06-21,99.12000274658203
2024-06-24,98.63999938964844
2024-06-25,97.33000183105469
2024-06-26,97.86000061035156
2024-06-27,99.41999816894531
2024-06-28,98.95999908447266
2024-07-01,98.18000030517578
2024-07-02,98.79000091552734
2024-07-03,99.47000122070312
2024-07-05,99.43000030517578
2024-07-08,98.79000091552734
2024-07-09,98.26000213623047
2024-07-10,100.0
2024-07-11,103.41999816894531
2024-07-12,104.58999633789062
2024-07-15,105.18000030517578
2024-07-16,107.43000030517578
2024-07-17,102.94000244140625
2024-07-18,102.5
2024-07-19,101.6500015258789
2024-07-22,104.20999908447266
2024-07-23,107.0
2024-07-24,102.02999877929688
2024-07-25,101.19000244140625
2024-07-26,103.55999755859375
2024-07-29,103.83000183105469
2024-07-30,101.54000091552734
2024-07-31,103.44000244140625
2024-08-01,108.08999633789062
2024-08-02,101.1500015258789
2024-08-05,97.38999938964844
2024-08-06,97.7699966430664
2024-08-07,95.1500015258789
2024-08-08,98.7300033569336
2024-08-09,98.44999694824219
2024-08-12,94.5199966430664
2024-08-13,96.80999755859375
2024-08-14,96.55000305175781
2024-08-15,96.70999908447266
2024-08-16,97.06999969482422
2024-08-19,98.5199966430664
2024-08-20,97.1500015258789
2024-08-21,99.52999877929688
2024-08-22,100.19000244140625
2024-08-23,101.95999908447266
2024-08-26,101.69000244140625
2024-08-27,101.70999908447266
2024-08-28,100.30999755859375
2024-08-29,101.61000061035156
2024-08-30,102.22000122070312
2024-09-03,97.7699966430664
2024-09-04,97.30000305175781
2024-09-05,98.47000122070312
2024-09-06,96.73999786376953
2024-09-09,96.69000244140625
2024-09-10,97.47000122070312
2024-09-11,99.6500015258789
2024-09-12,99.54000091552734
2024-09-13,102.54000091552734
2024-09-16,103.41000366210938
2024-09-17,104.30000305175781
2024-09-18,102.93000030517578
2024-09-19,106.37999725341797
2024-09-20,107.22000122070312
2024-09-23,107.2300033569336
2024-09-24,106.9000015258789
2024-09-25,103.06999969482422
2024-09-26,103.05000305175781
2024-09-27,107.27999877929688
2024-09-30,106.80999755859375
2024-10-01,105.08000183105469
2024-10-02,105.58999633789062
2024-10-03,103.58999633789062
2024-10-04,104.93000030517578
2024-10-07,105.2699966430664
2024-10-08,105.7699966430664
2024-10-09,108.4800033569336
2024-10-10,106.44000244140625
2024-10-11,108.30000305175781
2024-10-14,110.05999755859375
2024-10-15,109.11000061035156
2024-10-16,109.5999984741211
2024-10-17,105.0
2024-10-18,104.19000244140625
2024-10-21,103.1500015258789
2024-10-22,101.23999786376953
2024-10-23,102.36000061035156
2024-10-24,101.72000122070312
2024-10-25,102.88999938964844
2024-10-28,104.83000183105469
2024-10-29,104.3499984741211
2024-10-30,103.86000061035156
2024-10-31,111.76000213623047
2024-11-01,111.80999755859375
2024-11-04,114.97000122070312
2024-11-05,117.68000030517578
2024-11-06,122.12000274658203
2024-11-07,122.93000030517578
2024-11-08,123.7300033569336
2024-11-11,124.44999694824219
2024-11-12,121.2300033569336
2024-11-13,119.2699966430664
2024-11-14,117.58999633789062
2024-11-15,114.9000015258789
2024-11-18,115.36000061035156
2024-11-19,115.02999877929688
2024-11-20,114.11000061035156
2024-11-21,116.37000274658203
