Date,IPAR
2022-06-10,70.29000091552734
2022-06-13,67.69999694824219
2022-06-14,67.0
2022-06-15,67.16999816894531
2022-06-16,64.73999786376953
2022-06-17,66.33999633789062
2022-06-21,69.0199966430664
2022-06-22,69.36000061035156
2022-06-23,70.66000366210938
2022-06-24,73.70999908447266
2022-06-27,73.08999633789062
2022-06-28,72.02999877929688
2022-06-29,71.61000061035156
2022-06-30,73.05999755859375
2022-07-01,73.62999725341797
2022-07-05,75.2300033569336
2022-07-06,72.93000030517578
2022-07-07,71.88999938964844
2022-07-08,71.58999633789062
2022-07-11,70.0199966430664
2022-07-12,71.0199966430664
2022-07-13,72.0999984741211
2022-07-14,70.73999786376953
2022-07-15,72.20999908447266
2022-07-18,72.11000061035156
2022-07-19,75.04000091552734
2022-07-20,76.26000213623047
2022-07-21,80.5199966430664
2022-07-22,80.83000183105469
2022-07-25,81.33000183105469
2022-07-26,81.98999786376953
2022-07-27,82.20999908447266
2022-07-28,82.55999755859375
2022-07-29,83.47000122070312
2022-08-01,83.26000213623047
2022-08-02,84.58999633789062
2022-08-03,85.52999877929688
2022-08-04,86.77999877929688
2022-08-05,85.33999633789062
2022-08-08,85.80000305175781
2022-08-09,84.13999938964844
2022-08-10,81.13999938964844
2022-08-11,81.25
2022-08-12,82.86000061035156
2022-08-15,85.41999816894531
2022-08-16,85.29000091552734
2022-08-17,84.30000305175781
2022-08-18,85.27999877929688
2022-08-19,83.66000366210938
2022-08-22,82.62000274658203
2022-08-23,82.37999725341797
2022-08-24,81.26000213623047
2022-08-25,83.06999969482422
2022-08-26,81.47000122070312
2022-08-29,80.13999938964844
2022-08-30,79.06999969482422
2022-08-31,78.5199966430664
2022-09-01,79.04000091552734
2022-09-02,78.12000274658203
2022-09-06,76.97000122070312
2022-09-07,78.37000274658203
2022-09-08,78.30000305175781
2022-09-09,81.7699966430664
2022-09-12,83.58000183105469
2022-09-13,78.27999877929688
2022-09-14,78.18000030517578
2022-09-15,76.69999694824219
2022-09-16,78.93000030517578
2022-09-19,79.58999633789062
2022-09-20,79.81999969482422
2022-09-21,79.2300033569336
2022-09-22,79.13999938964844
2022-09-23,77.31999969482422
2022-09-26,76.69999694824219
2022-09-27,74.52999877929688
2022-09-28,75.33000183105469
2022-09-29,73.77999877929688
2022-09-30,75.45999908447266
2022-10-03,76.27999877929688
2022-10-04,78.30000305175781
2022-10-05,77.01000213623047
2022-10-06,76.8499984741211
2022-10-07,74.26000213623047
2022-10-10,75.19000244140625
2022-10-11,76.0199966430664
2022-10-12,76.22000122070312
2022-10-13,78.01000213623047
2022-10-14,76.73999786376953
2022-10-17,78.94999694824219
2022-10-18,79.54000091552734
2022-10-19,78.25
2022-10-20,74.76000213623047
2022-10-21,74.75
2022-10-24,74.94999694824219
2022-10-25,79.83000183105469
2022-10-26,78.93000030517578
2022-10-27,78.93000030517578
2022-10-28,81.19000244140625
2022-10-31,80.87999725341797
2022-11-01,81.91999816894531
2022-11-02,79.05000305175781
2022-11-03,79.0999984741211
2022-11-04,82.48999786376953
2022-11-07,83.62999725341797
2022-11-08,84.05999755859375
2022-11-09,79.56999969482422
2022-11-10,82.5999984741211
2022-11-11,87.01000213623047
2022-11-14,86.06999969482422
2022-11-15,88.88999938964844
2022-11-16,88.55999755859375
2022-11-17,88.0999984741211
2022-11-18,88.0199966430664
2022-11-21,88.51000213623047
2022-11-22,91.91999816894531
2022-11-23,90.94000244140625
2022-11-25,91.66000366210938
2022-11-28,91.77999877929688
2022-11-29,91.58000183105469
2022-11-30,95.29000091552734
2022-12-01,96.44000244140625
2022-12-02,99.3499984741211
2022-12-05,98.9000015258789
2022-12-06,98.44999694824219
2022-12-07,97.20999908447266
2022-12-08,97.51000213623047
2022-12-09,96.83000183105469
2022-12-12,96.62000274658203
2022-12-13,95.55000305175781
2022-12-14,95.0199966430664
2022-12-15,93.25
2022-12-16,92.37000274658203
2022-12-19,93.66000366210938
2022-12-20,93.36000061035156
2022-12-21,96.66999816894531
2022-12-22,96.47000122070312
2022-12-23,98.66000366210938
2022-12-27,99.27999877929688
2022-12-28,96.08999633789062
2022-12-29,97.83999633789062
2022-12-30,96.5199966430664
2023-01-03,97.44000244140625
2023-01-04,96.6500015258789
2023-01-05,105.11000061035156
2023-01-06,110.72000122070312
2023-01-09,110.56999969482422
2023-01-10,111.55000305175781
2023-01-11,111.29000091552734
2023-01-12,112.0999984741211
2023-01-13,111.58000183105469
2023-01-17,110.68000030517578
2023-01-18,109.98999786376953
2023-01-19,110.58000183105469
2023-01-20,113.0199966430664
2023-01-23,113.79000091552734
2023-01-24,114.22000122070312
2023-01-25,113.87999725341797
2023-01-26,112.61000061035156
2023-01-27,112.98999786376953
2023-01-30,115.94999694824219
2023-01-31,118.22000122070312
2023-02-01,120.01000213623047
2023-02-02,120.87000274658203
2023-02-03,118.4800033569336
2023-02-06,116.58000183105469
2023-02-07,117.12999725341797
2023-02-08,113.37000274658203
2023-02-09,114.62000274658203
2023-02-10,113.94999694824219
2023-02-13,118.91000366210938
2023-02-14,117.44999694824219
2023-02-15,117.72000122070312
2023-02-16,115.33999633789062
2023-02-17,118.16000366210938
2023-02-21,117.76000213623047
2023-02-22,120.05999755859375
2023-02-23,120.3499984741211
2023-02-24,120.13999938964844
2023-02-27,120.20999908447266
2023-02-28,120.41000366210938
2023-03-01,131.33999633789062
2023-03-02,138.75999450683594
2023-03-03,140.00999450683594
2023-03-06,138.38999938964844
2023-03-07,137.6999969482422
2023-03-08,135.9199981689453
2023-03-09,133.8000030517578
2023-03-10,133.72999572753906
2023-03-13,133.69000244140625
2023-03-14,136.63999938964844
2023-03-15,139.75999450683594
2023-03-16,141.72999572753906
2023-03-17,136.94000244140625
2023-03-20,139.24000549316406
2023-03-21,140.52000427246094
2023-03-22,138.4199981689453
2023-03-23,139.02000427246094
2023-03-24,139.72000122070312
2023-03-27,140.92999267578125
2023-03-28,143.8699951171875
2023-03-29,142.60000610351562
2023-03-30,142.07000732421875
2023-03-31,142.24000549316406
2023-04-03,146.4199981689453
2023-04-04,145.08999633789062
2023-04-05,138.91000366210938
2023-04-06,138.4199981689453
2023-04-10,139.02999877929688
2023-04-11,140.2100067138672
2023-04-12,144.99000549316406
2023-04-13,146.30999755859375
2023-04-14,147.02999877929688
2023-04-17,149.83999633789062
2023-04-18,149.4199981689453
2023-04-19,151.55999755859375
2023-04-20,157.58999633789062
2023-04-21,157.30999755859375
2023-04-24,156.5500030517578
2023-04-25,153.94000244140625
2023-04-26,152.6699981689453
2023-04-27,154.27000427246094
2023-04-28,151.7899932861328
2023-05-01,151.55999755859375
2023-05-02,152.52999877929688
2023-05-03,151.77999877929688
2023-05-04,148.72999572753906
2023-05-05,152.66000366210938
2023-05-08,152.74000549316406
2023-05-09,134.33999633789062
2023-05-10,135.24000549316406
2023-05-11,135.91000366210938
2023-05-12,136.89999389648438
2023-05-15,136.17999267578125
2023-05-16,135.9199981689453
2023-05-17,134.8000030517578
2023-05-18,133.1999969482422
2023-05-19,134.22999572753906
2023-05-22,133.05999755859375
2023-05-23,131.57000732421875
2023-05-24,130.94000244140625
2023-05-25,129.7100067138672
2023-05-26,128.38999938964844
2023-05-30,128.30999755859375
2023-05-31,125.5999984741211
2023-06-01,127.0999984741211
2023-06-02,131.8300018310547
2023-06-05,128.63999938964844
2023-06-06,135.13999938964844
2023-06-07,134.52999877929688
2023-06-08,134.8699951171875
2023-06-09,133.86000061035156
2023-06-12,136.2899932861328
2023-06-13,136.30999755859375
2023-06-14,136.02000427246094
2023-06-15,139.77999877929688
2023-06-16,137.7899932861328
2023-06-20,137.0399932861328
2023-06-21,139.05999755859375
2023-06-22,136.75
2023-06-23,134.0
2023-06-26,134.52999877929688
2023-06-27,133.60000610351562
2023-06-28,132.4600067138672
2023-06-29,133.24000549316406
2023-06-30,135.22999572753906
2023-07-03,137.13999938964844
2023-07-05,135.13999938964844
2023-07-06,130.82000732421875
2023-07-07,130.25
2023-07-10,134.77999877929688
2023-07-11,134.89999389648438
2023-07-12,134.41000366210938
2023-07-13,133.58999633789062
2023-07-14,133.6300048828125
2023-07-17,134.57000732421875
2023-07-18,136.11000061035156
2023-07-19,133.5500030517578
2023-07-20,130.77000427246094
2023-07-21,132.0399932861328
2023-07-24,130.9499969482422
2023-07-25,143.99000549316406
2023-07-26,150.6999969482422
2023-07-27,149.2899932861328
2023-07-28,150.32000732421875
2023-07-31,149.55999755859375
2023-08-01,148.49000549316406
2023-08-02,148.69000244140625
2023-08-03,147.97999572753906
2023-08-04,146.82000732421875
2023-08-07,148.6199951171875
2023-08-08,146.5800018310547
2023-08-09,134.9600067138672
2023-08-10,136.8300018310547
2023-08-11,134.24000549316406
2023-08-14,137.1699981689453
2023-08-15,135.89999389648438
2023-08-16,132.1199951171875
2023-08-17,129.05999755859375
2023-08-18,130.94000244140625
2023-08-21,130.2899932861328
2023-08-22,131.60000610351562
2023-08-23,135.49000549316406
2023-08-24,133.36000061035156
2023-08-25,135.02999877929688
2023-08-28,135.38999938964844
2023-08-29,138.66000366210938
2023-08-30,139.17999267578125
2023-08-31,139.72999572753906
2023-09-01,140.72999572753906
2023-09-05,137.6699981689453
2023-09-06,134.5
2023-09-07,132.05999755859375
2023-09-08,129.77000427246094
2023-09-11,130.83999633789062
2023-09-12,132.1300048828125
2023-09-13,131.57000732421875
2023-09-14,133.77999877929688
2023-09-15,138.52000427246094
2023-09-18,139.7899932861328
2023-09-19,139.35000610351562
2023-09-20,144.82000732421875
2023-09-21,143.6300048828125
2023-09-22,135.89999389648438
2023-09-25,135.75
2023-09-26,132.2899932861328
2023-09-27,132.1199951171875
2023-09-28,135.49000549316406
2023-09-29,134.33999633789062
2023-10-02,136.3699951171875
2023-10-03,129.89999389648438
2023-10-04,131.63999938964844
2023-10-05,131.52999877929688
2023-10-06,132.67999267578125
2023-10-09,132.17999267578125
2023-10-10,132.58999633789062
2023-10-11,129.57000732421875
2023-10-12,121.4800033569336
2023-10-13,122.51000213623047
2023-10-16,124.44000244140625
2023-10-17,126.05999755859375
2023-10-18,127.56999969482422
2023-10-19,127.4800033569336
2023-10-20,124.1500015258789
2023-10-23,124.88999938964844
2023-10-24,130.42999267578125
2023-10-25,127.11000061035156
2023-10-26,126.25
2023-10-27,123.97000122070312
2023-10-30,126.69000244140625
2023-10-31,127.11000061035156
2023-11-01,125.31999969482422
2023-11-02,127.8499984741211
2023-11-03,129.89999389648438
2023-11-06,128.0
2023-11-07,127.5
2023-11-08,128.11000061035156
2023-11-09,122.16000366210938
2023-11-10,122.66000366210938
2023-11-13,125.16999816894531
2023-11-14,131.2100067138672
2023-11-15,129.66000366210938
2023-11-16,126.91999816894531
2023-11-17,126.83000183105469
2023-11-20,124.87999725341797
2023-11-21,123.62000274658203
2023-11-22,123.6500015258789
2023-11-24,123.77999877929688
2023-11-27,125.0
2023-11-28,122.5999984741211
2023-11-29,123.08999633789062
2023-11-30,125.16000366210938
2023-12-01,127.62999725341797
2023-12-04,132.9600067138672
2023-12-05,131.52999877929688
2023-12-06,131.74000549316406
2023-12-07,132.6699981689453
2023-12-08,131.77000427246094
2023-12-11,133.27000427246094
2023-12-12,135.10000610351562
2023-12-13,138.69000244140625
2023-12-14,142.10000610351562
2023-12-15,141.16000366210938
2023-12-18,141.2899932861328
2023-12-19,143.00999450683594
2023-12-20,139.13999938964844
2023-12-21,141.77999877929688
2023-12-22,143.0500030517578
2023-12-26,144.38999938964844
2023-12-27,145.27000427246094
2023-12-28,147.7100067138672
2023-12-29,144.00999450683594
2024-01-02,142.1300048828125
2024-01-03,135.33999633789062
2024-01-04,134.83999633789062
2024-01-05,133.88999938964844
2024-01-08,137.83999633789062
2024-01-09,138.32000732421875
2024-01-10,138.33999633789062
2024-01-11,140.25
2024-01-12,139.5500030517578
2024-01-16,137.49000549316406
2024-01-17,136.41000366210938
2024-01-18,135.6300048828125
2024-01-19,136.25999450683594
2024-01-22,137.8699951171875
2024-01-23,139.69000244140625
2024-01-24,137.17999267578125
2024-01-25,134.25999450683594
2024-01-26,137.00999450683594
2024-01-29,138.8800048828125
2024-01-30,139.47000122070312
2024-01-31,139.14999389648438
2024-02-01,143.52999877929688
2024-02-02,144.3000030517578
2024-02-05,144.77999877929688
2024-02-06,146.47999572753906
2024-02-07,147.5
2024-02-08,150.75
2024-02-09,152.19000244140625
2024-02-12,155.1199951171875
2024-02-13,145.8000030517578
2024-02-14,146.9499969482422
2024-02-15,150.9199981689453
2024-02-16,151.99000549316406
2024-02-20,152.64999389648438
2024-02-21,152.22000122070312
2024-02-22,150.33999633789062
2024-02-23,152.22000122070312
2024-02-26,152.4600067138672
2024-02-27,153.5800018310547
2024-02-28,145.16000366210938
2024-02-29,146.72000122070312
2024-03-01,145.60000610351562
2024-03-04,140.44000244140625
2024-03-05,138.64999389648438
2024-03-06,139.99000549316406
2024-03-07,139.75999450683594
2024-03-08,138.94000244140625
2024-03-11,138.7899932861328
2024-03-12,136.86000061035156
2024-03-13,136.9199981689453
2024-03-14,134.02000427246094
2024-03-15,135.32000732421875
2024-03-18,133.3300018310547
2024-03-19,136.75999450683594
2024-03-20,138.8800048828125
2024-03-21,140.3000030517578
2024-03-22,138.8000030517578
2024-03-25,135.47999572753906
2024-03-26,134.8300018310547
2024-03-27,139.22000122070312
2024-03-28,140.50999450683594
2024-04-01,138.30999755859375
2024-04-02,135.11000061035156
2024-04-03,130.0800018310547
2024-04-04,131.27000427246094
2024-04-05,131.2100067138672
2024-04-08,132.35000610351562
2024-04-09,132.47999572753906
2024-04-10,129.1199951171875
2024-04-11,128.67999267578125
2024-04-12,126.37999725341797
2024-04-15,124.93000030517578
2024-04-16,125.08999633789062
2024-04-17,123.63999938964844
2024-04-18,123.91999816894531
2024-04-19,127.87999725341797
2024-04-22,129.52000427246094
2024-04-23,131.11000061035156
2024-04-24,130.52000427246094
2024-04-25,118.01000213623047
2024-04-26,119.55999755859375
2024-04-29,117.79000091552734
2024-04-30,116.37999725341797
2024-05-01,115.63999938964844
2024-05-02,118.55999755859375
2024-05-03,119.11000061035156
2024-05-06,119.79000091552734
2024-05-07,123.2699966430664
2024-05-08,118.4800033569336
2024-05-09,120.58999633789062
2024-05-10,122.0199966430664
2024-05-13,119.98999786376953
2024-05-14,122.41999816894531
2024-05-15,124.38999938964844
2024-05-16,125.31999969482422
2024-05-17,124.5
2024-05-20,118.9800033569336
2024-05-21,121.02999877929688
2024-05-22,118.2699966430664
2024-05-23,117.97000122070312
2024-05-24,118.87999725341797
2024-05-28,120.86000061035156
2024-05-29,119.55999755859375
2024-05-30,119.19999694824219
2024-05-31,119.77999877929688
2024-06-03,121.27999877929688
2024-06-04,120.95999908447266
2024-06-05,120.55999755859375
2024-06-06,119.98999786376953
2024-06-07,116.5
2024-06-10,114.79000091552734
2024-06-11,115.0
2024-06-12,114.20999908447266
2024-06-13,113.55999755859375
2024-06-14,109.62999725341797
2024-06-17,111.95999908447266
2024-06-18,111.2300033569336
2024-06-20,112.2300033569336
2024-06-21,112.51000213623047
2024-06-24,114.5
2024-06-25,119.27999877929688
2024-06-26,116.55999755859375
2024-06-27,118.55999755859375
2024-06-28,116.02999877929688
2024-07-01,115.23999786376953
2024-07-02,114.9000015258789
2024-07-03,114.27999877929688
2024-07-05,113.8499984741211
2024-07-08,115.44000244140625
2024-07-09,115.41000366210938
2024-07-10,115.79000091552734
2024-07-11,121.87999725341797
2024-07-12,129.42999267578125
2024-07-15,125.0199966430664
2024-07-16,127.08000183105469
2024-07-17,126.01000213623047
2024-07-18,123.8499984741211
2024-07-19,123.94000244140625
2024-07-22,127.0
2024-07-23,138.35000610351562
2024-07-24,135.2899932861328
2024-07-25,136.0399932861328
2024-07-26,137.97999572753906
2024-07-29,136.49000549316406
2024-07-30,140.07000732421875
2024-07-31,140.67999267578125
2024-08-01,137.3800048828125
2024-08-02,135.10000610351562
2024-08-05,127.91999816894531
2024-08-06,130.27999877929688
2024-08-07,132.6999969482422
2024-08-08,134.22000122070312
2024-08-09,130.9600067138672
2024-08-12,126.7300033569336
2024-08-13,127.72000122070312
2024-08-14,123.5199966430664
2024-08-15,128.2100067138672
2024-08-16,127.44999694824219
2024-08-19,125.66000366210938
2024-08-20,124.04000091552734
2024-08-21,125.16999816894531
2024-08-22,122.54000091552734
2024-08-23,125.66000366210938
2024-08-26,124.94999694824219
2024-08-27,124.12000274658203
2024-08-28,124.56999969482422
2024-08-29,126.05000305175781
2024-08-30,128.83999633789062
2024-09-03,125.54000091552734
2024-09-04,123.55999755859375
2024-09-05,122.33999633789062
2024-09-06,118.6500015258789
2024-09-09,117.4000015258789
2024-09-10,114.87999725341797
2024-09-11,115.4000015258789
2024-09-12,115.80000305175781
2024-09-13,117.54000091552734
2024-09-16,119.12999725341797
2024-09-17,117.8499984741211
2024-09-18,118.87999725341797
2024-09-19,119.23999786376953
2024-09-20,119.48999786376953
2024-09-23,120.86000061035156
2024-09-24,123.5199966430664
2024-09-25,123.0
2024-09-26,127.18000030517578
2024-09-27,128.24000549316406
2024-09-30,129.47999572753906
2024-10-01,131.14999389648438
2024-10-02,125.7699966430664
2024-10-03,122.30999755859375
2024-10-04,123.9800033569336
2024-10-07,123.0
2024-10-08,121.51000213623047
2024-10-09,122.98999786376953
2024-10-10,122.33999633789062
2024-10-11,124.12999725341797
2024-10-14,121.91999816894531
2024-10-15,118.25
2024-10-16,118.08000183105469
2024-10-17,120.4000015258789
2024-10-18,120.62000274658203
2024-10-21,119.30000305175781
2024-10-22,120.2300033569336
2024-10-23,121.25
2024-10-24,121.30999755859375
2024-10-25,121.69999694824219
2024-10-28,124.41000366210938
2024-10-29,125.0
2024-10-30,124.08000183105469
2024-10-31,121.06999969482422
2024-11-01,121.69000244140625
2024-11-04,123.91000366210938
2024-11-05,126.44999694824219
2024-11-06,128.05999755859375
2024-11-07,125.87999725341797
2024-11-08,128.22999572753906
2024-11-11,128.8000030517578
2024-11-12,126.0
2024-11-13,128.1999969482422
2024-11-14,130.72000122070312
2024-11-15,124.6500015258789
2024-11-18,124.9000015258789
2024-11-19,125.05000305175781
2024-11-20,127.12000274658203
2024-11-21,130.66000366210938
