Date,EXAS
2022-11-16,43.61000061035156
2022-11-17,43.0099983215332
2022-11-18,42.529998779296875
2022-11-21,42.33000183105469
2022-11-22,42.22999954223633
2022-11-23,43.09000015258789
2022-11-25,42.650001525878906
2022-11-28,41.5
2022-11-29,41.189998626708984
2022-11-30,44.95000076293945
2022-12-01,46.0
2022-12-02,46.36000061035156
2022-12-05,45.54999923706055
2022-12-06,46.18000030517578
2022-12-07,45.900001525878906
2022-12-08,45.959999084472656
2022-12-09,44.599998474121094
2022-12-12,45.43000030517578
2022-12-13,45.2400016784668
2022-12-14,45.540000915527344
2022-12-15,44.61000061035156
2022-12-16,51.91999816894531
2022-12-19,50.0
2022-12-20,51.09000015258789
2022-12-21,52.380001068115234
2022-12-22,53.150001525878906
2022-12-23,50.45000076293945
2022-12-27,49.18000030517578
2022-12-28,48.79999923706055
2022-12-29,49.95000076293945
2022-12-30,49.5099983215332
2023-01-03,48.20000076293945
2023-01-04,48.93000030517578
2023-01-05,48.310001373291016
2023-01-06,47.189998626708984
2023-01-09,58.81999969482422
2023-01-10,60.09000015258789
2023-01-11,67.19999694824219
2023-01-12,68.54000091552734
2023-01-13,68.95999908447266
2023-01-17,68.37999725341797
2023-01-18,67.91999816894531
2023-01-19,66.19000244140625
2023-01-20,68.2300033569336
2023-01-23,67.81999969482422
2023-01-24,65.30000305175781
2023-01-25,64.25
2023-01-26,65.04000091552734
2023-01-27,67.4800033569336
2023-01-30,66.20999908447266
2023-01-31,67.5199966430664
2023-02-01,68.11000061035156
2023-02-02,70.7699966430664
2023-02-03,67.44999694824219
2023-02-06,67.13999938964844
2023-02-07,68.56999969482422
2023-02-08,67.81999969482422
2023-02-09,66.55999755859375
2023-02-10,64.05000305175781
2023-02-13,65.41000366210938
2023-02-14,65.5199966430664
2023-02-15,66.13999938964844
2023-02-16,63.77000045776367
2023-02-17,63.47999954223633
2023-02-21,61.2599983215332
2023-02-22,64.66000366210938
2023-02-23,61.630001068115234
2023-02-24,60.04999923706055
2023-02-27,60.209999084472656
2023-02-28,62.33000183105469
2023-03-01,62.45000076293945
2023-03-02,62.93000030517578
2023-03-03,67.51000213623047
2023-03-06,67.02999877929688
2023-03-07,66.08000183105469
2023-03-08,65.0
2023-03-09,64.72000122070312
2023-03-10,61.9900016784668
2023-03-13,63.540000915527344
2023-03-14,64.45999908447266
2023-03-15,64.36000061035156
2023-03-16,66.1500015258789
2023-03-17,63.439998626708984
2023-03-20,63.439998626708984
2023-03-21,66.44999694824219
2023-03-22,64.16999816894531
2023-03-23,65.41000366210938
2023-03-24,66.27999877929688
2023-03-27,66.81999969482422
2023-03-28,66.29000091552734
2023-03-29,67.11000061035156
2023-03-30,66.26000213623047
2023-03-31,67.80999755859375
2023-04-03,66.73999786376953
2023-04-04,65.97000122070312
2023-04-05,64.43000030517578
2023-04-06,66.36000061035156
2023-04-10,65.91000366210938
2023-04-11,66.77999877929688
2023-04-12,64.91000366210938
2023-04-13,67.0199966430664
2023-04-14,66.79000091552734
2023-04-17,66.0999984741211
2023-04-18,65.4000015258789
2023-04-19,68.68000030517578
2023-04-20,66.33000183105469
2023-04-21,67.44000244140625
2023-04-24,66.20999908447266
2023-04-25,63.54999923706055
2023-04-26,62.68000030517578
2023-04-27,63.439998626708984
2023-04-28,64.06999969482422
2023-05-01,63.40999984741211
2023-05-02,63.09000015258789
2023-05-03,63.689998626708984
2023-05-04,65.75
2023-05-05,67.30000305175781
2023-05-08,68.55000305175781
2023-05-09,71.0
2023-05-10,78.7300033569336
2023-05-11,78.06999969482422
2023-05-12,79.19000244140625
2023-05-15,80.93000030517578
2023-05-16,79.94000244140625
2023-05-17,78.62999725341797
2023-05-18,81.27999877929688
2023-05-19,83.18000030517578
2023-05-22,83.61000061035156
2023-05-23,82.0
2023-05-24,82.5
2023-05-25,80.83000183105469
2023-05-26,82.01000213623047
2023-05-30,81.13999938964844
2023-05-31,81.58000183105469
2023-06-01,83.83999633789062
2023-06-02,83.83999633789062
2023-06-05,84.94999694824219
2023-06-06,85.22000122070312
2023-06-07,87.76000213623047
2023-06-08,90.6500015258789
2023-06-09,87.80999755859375
2023-06-12,91.08999633789062
2023-06-13,93.56999969482422
2023-06-14,93.05999755859375
2023-06-15,93.38999938964844
2023-06-16,93.41999816894531
2023-06-20,94.33999633789062
2023-06-21,89.77999877929688
2023-06-22,95.05000305175781
2023-06-23,92.62000274658203
2023-06-26,93.76000213623047
2023-06-27,94.5
2023-06-28,94.45999908447266
2023-06-29,94.27999877929688
2023-06-30,93.9000015258789
2023-07-03,93.36000061035156
2023-07-05,94.05000305175781
2023-07-06,91.47000122070312
2023-07-07,90.56999969482422
2023-07-10,94.91000366210938
2023-07-11,95.29000091552734
2023-07-12,97.06999969482422
2023-07-13,98.63999938964844
2023-07-14,96.87000274658203
2023-07-17,97.56999969482422
2023-07-18,98.0999984741211
2023-07-19,98.62000274658203
2023-07-20,94.93000030517578
2023-07-21,95.02999877929688
2023-07-24,93.83999633789062
2023-07-25,96.16999816894531
2023-07-26,95.94999694824219
2023-07-27,97.20999908447266
2023-07-28,99.04000091552734
2023-07-31,97.54000091552734
2023-08-01,96.44000244140625
2023-08-02,85.12999725341797
2023-08-03,87.81999969482422
2023-08-04,85.2699966430664
2023-08-07,85.06999969482422
2023-08-08,84.5
2023-08-09,82.23999786376953
2023-08-10,82.55999755859375
2023-08-11,82.37000274658203
2023-08-14,85.08000183105469
2023-08-15,86.0199966430664
2023-08-16,84.41999816894531
2023-08-17,84.61000061035156
2023-08-18,83.37000274658203
2023-08-21,82.30999755859375
2023-08-22,81.86000061035156
2023-08-23,84.58999633789062
2023-08-24,79.6500015258789
2023-08-25,80.45999908447266
2023-08-28,80.12999725341797
2023-08-29,83.12000274658203
2023-08-30,82.81999969482422
2023-08-31,83.66999816894531
2023-09-01,85.16000366210938
2023-09-05,82.69999694824219
2023-09-06,82.16999816894531
2023-09-07,78.88999938964844
2023-09-08,78.33000183105469
2023-09-11,79.7699966430664
2023-09-12,78.58999633789062
2023-09-13,78.4000015258789
2023-09-14,77.37999725341797
2023-09-15,76.68000030517578
2023-09-18,75.30000305175781
2023-09-19,75.62999725341797
2023-09-20,72.94999694824219
2023-09-21,69.52999877929688
2023-09-22,66.8499984741211
2023-09-25,65.94000244140625
2023-09-26,66.43000030517578
2023-09-27,67.45999908447266
2023-09-28,69.16000366210938
2023-09-29,68.22000122070312
2023-10-02,66.43000030517578
2023-10-03,65.5999984741211
2023-10-04,65.05000305175781
2023-10-05,64.94999694824219
2023-10-06,62.70000076293945
2023-10-09,64.45999908447266
2023-10-10,66.0999984741211
2023-10-11,66.88999938964844
2023-10-12,64.58999633789062
2023-10-13,65.2699966430664
2023-10-16,66.93000030517578
2023-10-17,68.55000305175781
2023-10-18,65.4800033569336
2023-10-19,64.44999694824219
2023-10-20,64.25
2023-10-23,64.04000091552734
2023-10-24,65.76000213623047
2023-10-25,61.810001373291016
2023-10-26,61.380001068115234
2023-10-27,59.720001220703125
2023-10-30,59.060001373291016
2023-10-31,61.59000015258789
2023-11-01,63.52000045776367
2023-11-02,62.459999084472656
2023-11-03,67.0199966430664
2023-11-06,65.19999694824219
2023-11-07,65.30000305175781
2023-11-08,62.84000015258789
2023-11-09,59.63999938964844
2023-11-10,59.7599983215332
2023-11-13,59.27000045776367
2023-11-14,63.459999084472656
2023-11-15,63.119998931884766
2023-11-16,61.16999816894531
2023-11-17,66.30000305175781
2023-11-20,67.29000091552734
2023-11-21,65.13999938964844
2023-11-22,65.37999725341797
2023-11-24,65.98999786376953
2023-11-27,65.81999969482422
2023-11-28,64.97000122070312
2023-11-29,65.05999755859375
2023-11-30,64.0
2023-12-01,67.02999877929688
2023-12-04,65.66000366210938
2023-12-05,64.7699966430664
2023-12-06,65.16000366210938
2023-12-07,64.95999908447266
2023-12-08,64.72000122070312
2023-12-11,65.05999755859375
2023-12-12,65.5199966430664
2023-12-13,67.70999908447266
2023-12-14,67.80000305175781
2023-12-15,65.9000015258789
2023-12-18,64.5999984741211
2023-12-19,69.43000030517578
2023-12-20,67.30000305175781
2023-12-21,71.43000030517578
2023-12-22,73.51000213623047
2023-12-26,75.6500015258789
2023-12-27,75.68000030517578
2023-12-28,75.72000122070312
2023-12-29,73.9800033569336
2024-01-02,73.7699966430664
2024-01-03,69.94000244140625
2024-01-04,71.2300033569336
2024-01-05,73.19999694824219
2024-01-08,70.56999969482422
2024-01-09,69.58000183105469
2024-01-10,70.11000061035156
2024-01-11,68.63999938964844
2024-01-12,67.12000274658203
2024-01-16,66.01000213623047
2024-01-17,64.06999969482422
2024-01-18,65.19999694824219
2024-01-19,65.8499984741211
2024-01-22,66.01000213623047
2024-01-23,65.66000366210938
2024-01-24,64.22000122070312
2024-01-25,64.26000213623047
2024-01-26,64.27999877929688
2024-01-29,66.86000061035156
2024-01-30,65.68000030517578
2024-01-31,65.4000015258789
2024-02-01,63.93000030517578
2024-02-02,64.05000305175781
2024-02-05,62.439998626708984
2024-02-06,64.5999984741211
2024-02-07,61.13999938964844
2024-02-08,60.97999954223633
2024-02-09,60.63999938964844
2024-02-12,62.09000015258789
2024-02-13,59.45000076293945
2024-02-14,62.09000015258789
2024-02-15,61.09000015258789
2024-02-16,60.970001220703125
2024-02-20,62.7400016784668
2024-02-21,63.290000915527344
2024-02-22,59.4900016784668
2024-02-23,57.529998779296875
2024-02-26,57.5099983215332
2024-02-27,56.900001525878906
2024-02-28,56.310001373291016
2024-02-29,57.529998779296875
2024-03-01,59.439998626708984
2024-03-04,59.20000076293945
2024-03-05,58.5
2024-03-06,56.27000045776367
2024-03-07,61.459999084472656
2024-03-08,60.040000915527344
2024-03-11,60.70000076293945
2024-03-12,60.70000076293945
2024-03-13,61.08000183105469
2024-03-14,58.529998779296875
2024-03-15,57.709999084472656
2024-03-18,58.86000061035156
2024-03-19,61.900001525878906
2024-03-20,62.65999984741211
2024-03-21,62.0
2024-03-22,62.099998474121094
2024-03-25,63.7599983215332
2024-03-26,65.23999786376953
2024-03-27,66.87999725341797
2024-03-28,69.05999755859375
2024-04-01,70.41000366210938
2024-04-02,73.73999786376953
2024-04-03,72.81999969482422
2024-04-04,70.16000366210938
2024-04-05,70.2300033569336
2024-04-08,71.33000183105469
2024-04-09,74.26000213623047
2024-04-10,73.5999984741211
2024-04-11,72.94999694824219
2024-04-12,71.33999633789062
2024-04-15,65.3499984741211
2024-04-16,63.86000061035156
2024-04-17,63.220001220703125
2024-04-18,63.47999954223633
2024-04-19,60.959999084472656
2024-04-22,62.40999984741211
2024-04-23,63.529998779296875
2024-04-24,63.2400016784668
2024-04-25,58.790000915527344
2024-04-26,58.849998474121094
2024-04-29,58.779998779296875
2024-04-30,59.349998474121094
2024-05-01,60.0099983215332
2024-05-02,60.540000915527344
2024-05-03,62.06999969482422
2024-05-06,63.349998474121094
2024-05-07,61.40999984741211
2024-05-08,59.47999954223633
2024-05-09,54.150001525878906
2024-05-10,53.5099983215332
2024-05-13,55.59000015258789
2024-05-14,54.0
2024-05-15,53.34000015258789
2024-05-16,51.95000076293945
2024-05-17,50.380001068115234
2024-05-20,51.0
2024-05-21,53.52000045776367
2024-05-22,53.4900016784668
2024-05-23,54.08000183105469
2024-05-24,49.84000015258789
2024-05-28,47.02000045776367
2024-05-29,44.81999969482422
2024-05-30,45.25
2024-05-31,45.45000076293945
2024-06-03,44.81999969482422
2024-06-04,43.45000076293945
2024-06-05,45.54999923706055
2024-06-06,44.66999816894531
2024-06-07,42.93000030517578
2024-06-10,42.88999938964844
2024-06-11,42.13999938964844
2024-06-12,42.13999938964844
2024-06-13,42.75
2024-06-14,41.880001068115234
2024-06-17,41.33000183105469
2024-06-18,41.91999816894531
2024-06-20,44.0
2024-06-21,44.849998474121094
2024-06-24,41.95000076293945
2024-06-25,41.369998931884766
2024-06-26,44.15999984741211
2024-06-27,44.4900016784668
2024-06-28,42.25
2024-07-01,42.43000030517578
2024-07-02,43.16999816894531
2024-07-03,43.189998626708984
2024-07-05,44.56999969482422
2024-07-08,45.189998626708984
2024-07-09,44.09000015258789
2024-07-10,45.33000183105469
2024-07-11,44.84000015258789
2024-07-12,46.36000061035156
2024-07-15,47.04999923706055
2024-07-16,49.66999816894531
2024-07-17,49.369998931884766
2024-07-18,47.560001373291016
2024-07-19,46.810001373291016
2024-07-22,48.16999816894531
2024-07-23,49.400001525878906
2024-07-24,47.849998474121094
2024-07-25,48.36000061035156
2024-07-26,45.29999923706055
2024-07-29,45.560001373291016
2024-07-30,46.58000183105469
2024-07-31,45.68000030517578
2024-08-01,57.90999984741211
2024-08-02,57.349998474121094
2024-08-05,55.77000045776367
2024-08-06,55.959999084472656
2024-08-07,55.9900016784668
2024-08-08,57.2599983215332
2024-08-09,57.0099983215332
2024-08-12,57.5099983215332
2024-08-13,58.81999969482422
2024-08-14,56.36000061035156
2024-08-15,58.470001220703125
2024-08-16,58.75
2024-08-19,58.970001220703125
2024-08-20,58.81999969482422
2024-08-21,59.68000030517578
2024-08-22,59.060001373291016
2024-08-23,59.70000076293945
2024-08-26,59.84000015258789
2024-08-27,59.88999938964844
2024-08-28,61.150001525878906
2024-08-29,62.2599983215332
2024-08-30,61.689998626708984
2024-09-03,60.0099983215332
2024-09-04,57.130001068115234
2024-09-05,60.90999984741211
2024-09-06,59.11000061035156
2024-09-09,58.790000915527344
2024-09-10,58.380001068115234
2024-09-11,64.12000274658203
2024-09-12,67.38999938964844
2024-09-13,65.54000091552734
2024-09-16,69.4800033569336
2024-09-17,67.98999786376953
2024-09-18,69.20999908447266
2024-09-19,70.83000183105469
2024-09-20,70.08999633789062
2024-09-23,69.63999938964844
2024-09-24,68.7300033569336
2024-09-25,67.7699966430664
2024-09-26,67.94000244140625
2024-09-27,65.95999908447266
2024-09-30,68.12000274658203
2024-10-01,68.04000091552734
2024-10-02,66.9000015258789
2024-10-03,66.41000366210938
2024-10-04,68.36000061035156
2024-10-07,69.25
2024-10-08,68.56999969482422
2024-10-09,68.5199966430664
2024-10-10,69.33999633789062
2024-10-11,70.95999908447266
2024-10-14,70.88999938964844
2024-10-15,69.94999694824219
2024-10-16,70.62000274658203
2024-10-17,69.2300033569336
2024-10-18,71.93000030517578
2024-10-21,69.4800033569336
2024-10-22,70.58000183105469
2024-10-23,70.2699966430664
2024-10-24,70.26000213623047
2024-10-25,69.11000061035156
2024-10-28,69.3499984741211
2024-10-29,69.63999938964844
2024-10-30,70.45999908447266
2024-10-31,68.93000030517578
2024-11-01,69.80000305175781
2024-11-04,71.12999725341797
2024-11-05,71.51000213623047
2024-11-06,54.720001220703125
2024-11-07,53.22999954223633
2024-11-08,51.47999954223633
2024-11-11,51.33000183105469
2024-11-12,50.15999984741211
2024-11-13,50.72999954223633
2024-11-14,50.93000030517578
2024-11-15,49.33000183105469
2024-11-18,49.540000915527344
2024-11-19,53.91999816894531
2024-11-20,52.70000076293945
2024-11-21,53.06999969482422
