Date,GSHD
2022-09-09,54.150001525878906
2022-09-12,42.279998779296875
2022-09-13,40.0
2022-09-14,38.380001068115234
2022-09-15,42.58000183105469
2022-09-16,40.56999969482422
2022-09-19,41.189998626708984
2022-09-20,38.91999816894531
2022-09-21,39.189998626708984
2022-09-22,37.18000030517578
2022-09-23,36.779998779296875
2022-09-26,36.0
2022-09-27,36.0099983215332
2022-09-28,36.689998626708984
2022-09-29,35.95000076293945
2022-09-30,35.63999938964844
2022-10-03,37.060001373291016
2022-10-04,38.040000915527344
2022-10-05,36.9900016784668
2022-10-06,35.209999084472656
2022-10-07,32.77000045776367
2022-10-10,32.86000061035156
2022-10-11,31.18000030517578
2022-10-12,31.40999984741211
2022-10-13,31.579999923706055
2022-10-14,29.420000076293945
2022-10-17,30.690000534057617
2022-10-18,32.9900016784668
2022-10-19,34.68000030517578
2022-10-20,32.2599983215332
2022-10-21,32.9900016784668
2022-10-24,33.310001373291016
2022-10-25,34.54999923706055
2022-10-26,34.959999084472656
2022-10-27,39.79999923706055
2022-10-28,39.459999084472656
2022-10-31,41.5099983215332
2022-11-01,40.58000183105469
2022-11-02,38.45000076293945
2022-11-03,39.150001525878906
2022-11-04,36.58000183105469
2022-11-07,36.0
2022-11-08,37.59000015258789
2022-11-09,34.869998931884766
2022-11-10,41.16999816894531
2022-11-11,41.2599983215332
2022-11-14,38.79999923706055
2022-11-15,40.529998779296875
2022-11-16,39.77000045776367
2022-11-17,39.599998474121094
2022-11-18,39.65999984741211
2022-11-21,38.79999923706055
2022-11-22,39.34000015258789
2022-11-23,40.06999969482422
2022-11-25,39.720001220703125
2022-11-28,39.560001373291016
2022-11-29,38.86000061035156
2022-11-30,40.61000061035156
2022-12-01,40.400001525878906
2022-12-02,40.86000061035156
2022-12-05,40.13999938964844
2022-12-06,39.29999923706055
2022-12-07,40.2599983215332
2022-12-08,40.59000015258789
2022-12-09,40.31999969482422
2022-12-12,39.83000183105469
2022-12-13,40.709999084472656
2022-12-14,41.08000183105469
2022-12-15,39.0
2022-12-16,39.060001373291016
2022-12-19,38.86000061035156
2022-12-20,38.849998474121094
2022-12-21,39.77000045776367
2022-12-22,37.91999816894531
2022-12-23,38.25
2022-12-27,35.959999084472656
2022-12-28,34.18000030517578
2022-12-29,35.41999816894531
2022-12-30,34.34000015258789
2023-01-03,35.25
2023-01-04,35.189998626708984
2023-01-05,32.47999954223633
2023-01-06,32.40999984741211
2023-01-09,31.950000762939453
2023-01-10,34.56999969482422
2023-01-11,36.970001220703125
2023-01-12,37.0
2023-01-13,37.13999938964844
2023-01-17,37.77000045776367
2023-01-18,38.31999969482422
2023-01-19,37.599998474121094
2023-01-20,36.65999984741211
2023-01-23,38.36000061035156
2023-01-24,37.38999938964844
2023-01-25,35.939998626708984
2023-01-26,36.689998626708984
2023-01-27,36.83000183105469
2023-01-30,37.709999084472656
2023-01-31,39.04999923706055
2023-02-01,40.91999816894531
2023-02-02,44.790000915527344
2023-02-03,44.790000915527344
2023-02-06,45.220001220703125
2023-02-07,45.58000183105469
2023-02-08,44.619998931884766
2023-02-09,41.779998779296875
2023-02-10,40.310001373291016
2023-02-13,40.70000076293945
2023-02-14,39.779998779296875
2023-02-15,42.56999969482422
2023-02-16,41.5
2023-02-17,40.65999984741211
2023-02-21,38.130001068115234
2023-02-22,38.630001068115234
2023-02-23,44.810001373291016
2023-02-24,45.15999984741211
2023-02-27,44.119998931884766
2023-02-28,46.650001525878906
2023-03-01,47.61000061035156
2023-03-02,48.880001068115234
2023-03-03,50.619998931884766
2023-03-06,52.54999923706055
2023-03-07,54.0
2023-03-08,53.150001525878906
2023-03-09,50.72999954223633
2023-03-10,49.689998626708984
2023-03-13,50.33000183105469
2023-03-14,51.2400016784668
2023-03-15,50.400001525878906
2023-03-16,49.20000076293945
2023-03-17,47.90999984741211
2023-03-20,48.630001068115234
2023-03-21,50.15999984741211
2023-03-22,48.619998931884766
2023-03-23,48.66999816894531
2023-03-24,49.349998474121094
2023-03-27,50.529998779296875
2023-03-28,49.29999923706055
2023-03-29,50.810001373291016
2023-03-30,50.86000061035156
2023-03-31,52.20000076293945
2023-04-03,51.83000183105469
2023-04-04,50.790000915527344
2023-04-05,50.119998931884766
2023-04-06,51.27000045776367
2023-04-10,52.34000015258789
2023-04-11,53.029998779296875
2023-04-12,52.2599983215332
2023-04-13,53.4900016784668
2023-04-14,52.40999984741211
2023-04-17,52.970001220703125
2023-04-18,55.189998626708984
2023-04-19,55.22999954223633
2023-04-20,55.08000183105469
2023-04-21,54.77000045776367
2023-04-24,55.43000030517578
2023-04-25,54.880001068115234
2023-04-26,53.72999954223633
2023-04-27,58.869998931884766
2023-04-28,57.5
2023-05-01,58.0
2023-05-02,58.0
2023-05-03,58.45000076293945
2023-05-04,58.0
2023-05-05,60.060001373291016
2023-05-08,59.5
2023-05-09,59.279998779296875
2023-05-10,60.25
2023-05-11,59.02000045776367
2023-05-12,58.72999954223633
2023-05-15,57.54999923706055
2023-05-16,56.5099983215332
2023-05-17,58.4900016784668
2023-05-18,57.88999938964844
2023-05-19,58.0
2023-05-22,57.619998931884766
2023-05-23,56.13999938964844
2023-05-24,56.290000915527344
2023-05-25,55.459999084472656
2023-05-26,55.22999954223633
2023-05-30,54.88999938964844
2023-05-31,55.18000030517578
2023-06-01,55.959999084472656
2023-06-02,58.130001068115234
2023-06-05,59.11000061035156
2023-06-06,60.06999969482422
2023-06-07,59.16999816894531
2023-06-08,61.77000045776367
2023-06-09,60.34000015258789
2023-06-12,62.099998474121094
2023-06-13,60.560001373291016
2023-06-14,60.40999984741211
2023-06-15,61.630001068115234
2023-06-16,61.75
2023-06-20,60.599998474121094
2023-06-21,60.279998779296875
2023-06-22,61.02000045776367
2023-06-23,61.20000076293945
2023-06-26,62.15999984741211
2023-06-27,61.720001220703125
2023-06-28,61.97999954223633
2023-06-29,62.849998474121094
2023-06-30,62.88999938964844
2023-07-03,62.16999816894531
2023-07-05,61.5
2023-07-06,59.91999816894531
2023-07-07,59.91999816894531
2023-07-10,60.0
2023-07-11,62.77000045776367
2023-07-12,62.459999084472656
2023-07-13,63.40999984741211
2023-07-14,63.41999816894531
2023-07-17,64.22000122070312
2023-07-18,65.9800033569336
2023-07-19,66.77999877929688
2023-07-20,67.52999877929688
2023-07-21,67.87999725341797
2023-07-24,67.62000274658203
2023-07-25,66.43000030517578
2023-07-26,68.9000015258789
2023-07-27,69.41999816894531
2023-07-28,68.0
2023-07-31,66.87000274658203
2023-08-01,66.0
2023-08-02,64.16999816894531
2023-08-03,63.959999084472656
2023-08-04,66.4800033569336
2023-08-07,66.45999908447266
2023-08-08,65.3499984741211
2023-08-09,64.56999969482422
2023-08-10,64.26000213623047
2023-08-11,63.84000015258789
2023-08-14,62.810001373291016
2023-08-15,62.84000015258789
2023-08-16,62.689998626708984
2023-08-17,61.2599983215332
2023-08-18,60.5
2023-08-21,59.56999969482422
2023-08-22,59.7400016784668
2023-08-23,59.97999954223633
2023-08-24,58.459999084472656
2023-08-25,59.689998626708984
2023-08-28,59.58000183105469
2023-08-29,68.61000061035156
2023-08-30,69.58000183105469
2023-08-31,69.86000061035156
2023-09-01,70.0
2023-09-05,69.87000274658203
2023-09-06,70.94999694824219
2023-09-07,72.62999725341797
2023-09-08,71.9800033569336
2023-09-11,72.94000244140625
2023-09-12,71.95999908447266
2023-09-13,70.8499984741211
2023-09-14,70.30000305175781
2023-09-15,72.30000305175781
2023-09-18,72.04000091552734
2023-09-19,74.68000030517578
2023-09-20,78.47000122070312
2023-09-21,77.16000366210938
2023-09-22,76.41999816894531
2023-09-25,75.9000015258789
2023-09-26,75.12999725341797
2023-09-27,76.5199966430664
2023-09-28,76.16000366210938
2023-09-29,74.52999877929688
2023-10-02,73.56999969482422
2023-10-03,71.98999786376953
2023-10-04,71.83000183105469
2023-10-05,70.44000244140625
2023-10-06,70.0
2023-10-09,71.5
2023-10-10,72.37999725341797
2023-10-11,73.0199966430664
2023-10-12,69.5
2023-10-13,69.3499984741211
2023-10-16,70.66999816894531
2023-10-17,73.25
2023-10-18,72.62000274658203
2023-10-19,72.58000183105469
2023-10-20,71.18000030517578
2023-10-23,68.66000366210938
2023-10-24,70.5
2023-10-25,67.55999755859375
2023-10-26,66.44000244140625
2023-10-27,65.5
2023-10-30,65.01000213623047
2023-10-31,64.87000274658203
2023-11-01,65.08999633789062
2023-11-02,70.68000030517578
2023-11-03,71.12000274658203
2023-11-06,71.16000366210938
2023-11-07,71.62000274658203
2023-11-08,71.5
2023-11-09,71.55999755859375
2023-11-10,72.05000305175781
2023-11-13,74.79000091552734
2023-11-14,73.94999694824219
2023-11-15,72.20999908447266
2023-11-16,70.81999969482422
2023-11-17,73.01000213623047
2023-11-20,73.16000366210938
2023-11-21,71.33999633789062
2023-11-22,72.25
2023-11-24,73.55000305175781
2023-11-27,74.68000030517578
2023-11-28,71.80999755859375
2023-11-29,73.55999755859375
2023-11-30,73.27999877929688
2023-12-01,72.33000183105469
2023-12-04,74.55999755859375
2023-12-05,73.94999694824219
2023-12-06,72.0999984741211
2023-12-07,71.88999938964844
2023-12-08,71.19999694824219
2023-12-11,71.73999786376953
2023-12-12,73.91000366210938
2023-12-13,74.91999816894531
2023-12-14,73.37999725341797
2023-12-15,72.98999786376953
2023-12-18,73.80000305175781
2023-12-19,77.27999877929688
2023-12-20,76.18000030517578
2023-12-21,78.12999725341797
2023-12-22,78.5
2023-12-26,78.5999984741211
2023-12-27,77.77999877929688
2023-12-28,77.12000274658203
2023-12-29,75.80000305175781
2024-01-02,73.61000061035156
2024-01-03,69.88999938964844
2024-01-04,71.0199966430664
2024-01-05,69.62999725341797
2024-01-08,69.04000091552734
2024-01-09,68.6500015258789
2024-01-10,73.05000305175781
2024-01-11,72.77999877929688
2024-01-12,72.8499984741211
2024-01-16,73.43000030517578
2024-01-17,74.69999694824219
2024-01-18,74.57499694824219
2024-01-19,75.47000122070312
2024-01-22,77.44000244140625
2024-01-23,77.63999938964844
2024-01-24,78.36000061035156
2024-01-25,78.5999984741211
2024-01-26,78.1500015258789
2024-01-29,79.33999633789062
2024-01-30,79.33999633789062
2024-01-31,77.19999694824219
2024-02-01,78.44999694824219
2024-02-02,77.7699966430664
2024-02-05,78.12999725341797
2024-02-06,79.0999984741211
2024-02-07,78.7699966430664
2024-02-08,80.11000061035156
2024-02-09,82.94000244140625
2024-02-12,85.08999633789062
2024-02-13,84.0
2024-02-14,89.80999755859375
2024-02-15,91.30000305175781
2024-02-16,91.79000091552734
2024-02-20,88.0999984741211
2024-02-21,87.30999755859375
2024-02-22,71.66999816894531
2024-02-23,75.54000091552734
2024-02-26,74.72000122070312
2024-02-27,74.29000091552734
2024-02-28,76.0
2024-02-29,75.6500015258789
2024-03-01,74.8499984741211
2024-03-04,73.94000244140625
2024-03-05,76.58999633789062
2024-03-06,80.12999725341797
2024-03-07,81.0999984741211
2024-03-08,79.29000091552734
2024-03-11,75.61000061035156
2024-03-12,75.91000366210938
2024-03-13,75.75
2024-03-14,73.79000091552734
2024-03-15,74.9800033569336
2024-03-18,75.20999908447266
2024-03-19,75.12999725341797
2024-03-20,76.05999755859375
2024-03-21,72.5
2024-03-22,70.73999786376953
2024-03-25,69.8499984741211
2024-03-26,62.939998626708984
2024-03-27,64.98999786376953
2024-03-28,66.62000274658203
2024-04-01,68.87000274658203
2024-04-02,66.33000183105469
2024-04-03,62.790000915527344
2024-04-04,60.43000030517578
2024-04-05,59.529998779296875
2024-04-08,60.029998779296875
2024-04-09,60.61000061035156
2024-04-10,58.869998931884766
2024-04-11,59.119998931884766
2024-04-12,58.08000183105469
2024-04-15,56.900001525878906
2024-04-16,56.45000076293945
2024-04-17,56.5
2024-04-18,56.70000076293945
2024-04-19,57.810001373291016
2024-04-22,58.939998626708984
2024-04-23,60.040000915527344
2024-04-24,60.20000076293945
2024-04-25,53.15999984741211
2024-04-26,55.5
2024-04-29,56.849998474121094
2024-04-30,56.90999984741211
2024-05-01,59.560001373291016
2024-05-02,59.04999923706055
2024-05-03,58.630001068115234
2024-05-06,60.279998779296875
2024-05-07,61.0099983215332
2024-05-08,59.0
2024-05-09,61.41999816894531
2024-05-10,60.7599983215332
2024-05-13,60.34000015258789
2024-05-14,60.869998931884766
2024-05-15,60.66999816894531
2024-05-16,63.470001220703125
2024-05-17,63.380001068115234
2024-05-20,64.37000274658203
2024-05-21,64.69000244140625
2024-05-22,63.709999084472656
2024-05-23,59.869998931884766
2024-05-24,64.36000061035156
2024-05-28,65.13999938964844
2024-05-29,64.52999877929688
2024-05-30,63.9900016784668
2024-05-31,64.5
2024-06-03,63.75
2024-06-04,61.810001373291016
2024-06-05,62.47999954223633
2024-06-06,62.119998931884766
2024-06-07,61.540000915527344
2024-06-10,60.27000045776367
2024-06-11,58.34000015258789
2024-06-12,58.16999816894531
2024-06-13,57.75
2024-06-14,58.16999816894531
2024-06-17,58.25
2024-06-18,58.15999984741211
2024-06-20,56.720001220703125
2024-06-21,56.189998626708984
2024-06-24,56.400001525878906
2024-06-25,55.34000015258789
2024-06-26,55.97999954223633
2024-06-27,57.540000915527344
2024-06-28,57.439998626708984
2024-07-01,55.77000045776367
2024-07-02,57.459999084472656
2024-07-03,56.83000183105469
2024-07-05,56.709999084472656
2024-07-08,56.29999923706055
2024-07-09,56.06999969482422
2024-07-10,57.060001373291016
2024-07-11,59.33000183105469
2024-07-12,61.0
2024-07-15,62.599998474121094
2024-07-16,61.84000015258789
2024-07-17,63.369998931884766
2024-07-18,64.27999877929688
2024-07-19,63.04999923706055
2024-07-22,66.05999755859375
2024-07-23,67.4800033569336
2024-07-24,65.69999694824219
2024-07-25,84.88999938964844
2024-07-26,88.68000030517578
2024-07-29,88.48999786376953
2024-07-30,90.45999908447266
2024-07-31,90.29000091552734
2024-08-01,87.12000274658203
2024-08-02,88.05000305175781
2024-08-05,85.68000030517578
2024-08-06,84.48999786376953
2024-08-07,84.68000030517578
2024-08-08,84.55000305175781
2024-08-09,83.75
2024-08-12,81.7300033569336
2024-08-13,84.18000030517578
2024-08-14,84.54000091552734
2024-08-15,85.41999816894531
2024-08-16,85.77999877929688
2024-08-19,83.91000366210938
2024-08-20,82.33999633789062
2024-08-21,82.66000366210938
2024-08-22,80.51000213623047
2024-08-23,80.30000305175781
2024-08-26,83.0
2024-08-27,83.41000366210938
2024-08-28,84.94999694824219
2024-08-29,85.05000305175781
2024-08-30,84.33999633789062
2024-09-03,83.77999877929688
2024-09-04,88.30000305175781
2024-09-05,87.5
2024-09-06,85.44999694824219
2024-09-09,85.72000122070312
2024-09-10,81.7699966430664
2024-09-11,81.16000366210938
2024-09-12,85.31999969482422
2024-09-13,89.19999694824219
2024-09-16,87.22000122070312
2024-09-17,87.41999816894531
2024-09-18,87.63999938964844
2024-09-19,89.04000091552734
2024-09-20,88.69999694824219
2024-09-23,88.05999755859375
2024-09-24,87.80000305175781
2024-09-25,89.68000030517578
2024-09-26,89.36000061035156
2024-09-27,88.94999694824219
2024-09-30,89.30000305175781
2024-10-01,89.4800033569336
2024-10-02,89.41000366210938
2024-10-03,89.12999725341797
2024-10-04,90.3499984741211
2024-10-07,87.62999725341797
2024-10-08,88.47000122070312
2024-10-09,90.44000244140625
2024-10-10,90.56999969482422
2024-10-11,90.4800033569336
2024-10-14,94.36000061035156
2024-10-15,95.97000122070312
2024-10-16,99.4000015258789
2024-10-17,97.5199966430664
2024-10-18,96.45999908447266
2024-10-21,96.4000015258789
2024-10-22,95.55000305175781
2024-10-23,96.02999877929688
2024-10-24,108.12999725341797
2024-10-25,108.58999633789062
2024-10-28,109.48999786376953
2024-10-29,109.70999908447266
2024-10-30,109.0
2024-10-31,108.9000015258789
2024-11-01,107.68000030517578
2024-11-04,106.73999786376953
2024-11-05,107.53500366210938
2024-11-06,109.08000183105469
2024-11-07,111.0199966430664
2024-11-08,113.0
2024-11-11,118.72000122070312
2024-11-12,118.44999694824219
2024-11-13,121.30999755859375
2024-11-14,119.19000244140625
2024-11-15,119.08000183105469
2024-11-18,118.4000015258789
2024-11-19,117.31999969482422
2024-11-20,120.43000030517578
2024-11-21,122.18000030517578
