Date,GLPI
2022-02-28,45.40999984741211
2022-03-01,44.900001525878906
2022-03-02,46.209999084472656
2022-03-03,46.16999816894531
2022-03-04,46.38999938964844
2022-03-07,44.290000915527344
2022-03-08,44.54999923706055
2022-03-09,45.470001220703125
2022-03-10,45.060001373291016
2022-03-11,44.4900016784668
2022-03-14,44.08000183105469
2022-03-15,44.529998779296875
2022-03-16,44.68000030517578
2022-03-17,45.2400016784668
2022-03-18,45.02000045776367
2022-03-21,44.060001373291016
2022-03-22,45.029998779296875
2022-03-23,44.310001373291016
2022-03-24,44.459999084472656
2022-03-25,45.06999969482422
2022-03-28,45.25
2022-03-29,47.0
2022-03-30,47.33000183105469
2022-03-31,46.93000030517578
2022-04-01,47.119998931884766
2022-04-04,47.0
2022-04-05,46.5
2022-04-06,46.470001220703125
2022-04-07,46.099998474121094
2022-04-08,46.31999969482422
2022-04-11,46.27000045776367
2022-04-12,46.209999084472656
2022-04-13,46.56999969482422
2022-04-14,46.720001220703125
2022-04-18,46.290000915527344
2022-04-19,46.81999969482422
2022-04-20,47.880001068115234
2022-04-21,47.4900016784668
2022-04-22,46.63999938964844
2022-04-25,46.5
2022-04-26,45.540000915527344
2022-04-27,45.0099983215332
2022-04-28,46.209999084472656
2022-04-29,44.380001068115234
2022-05-02,43.56999969482422
2022-05-03,44.779998779296875
2022-05-04,45.72999954223633
2022-05-05,45.31999969482422
2022-05-06,44.400001525878906
2022-05-09,42.529998779296875
2022-05-10,42.52000045776367
2022-05-11,42.529998779296875
2022-05-12,43.22999954223633
2022-05-13,44.81999969482422
2022-05-16,45.15999984741211
2022-05-17,45.34000015258789
2022-05-18,44.4900016784668
2022-05-19,44.16999816894531
2022-05-20,44.459999084472656
2022-05-23,44.650001525878906
2022-05-24,44.849998474121094
2022-05-25,45.599998474121094
2022-05-26,46.529998779296875
2022-05-27,47.63999938964844
2022-05-31,46.81999969482422
2022-06-01,46.88999938964844
2022-06-02,47.619998931884766
2022-06-03,47.11000061035156
2022-06-06,48.09000015258789
2022-06-07,48.439998626708984
2022-06-08,47.77000045776367
2022-06-09,46.59000015258789
2022-06-10,46.02000045776367
2022-06-13,43.43000030517578
2022-06-14,43.27000045776367
2022-06-15,44.83000183105469
2022-06-16,43.599998474121094
2022-06-17,44.130001068115234
2022-06-21,45.290000915527344
2022-06-22,45.20000076293945
2022-06-23,45.59000015258789
2022-06-24,46.9900016784668
2022-06-27,46.720001220703125
2022-06-28,46.68000030517578
2022-06-29,46.119998931884766
2022-06-30,45.86000061035156
2022-07-01,46.81999969482422
2022-07-05,46.470001220703125
2022-07-06,46.630001068115234
2022-07-07,47.31999969482422
2022-07-08,47.20000076293945
2022-07-11,47.75
2022-07-12,47.86000061035156
2022-07-13,47.88999938964844
2022-07-14,48.060001373291016
2022-07-15,49.83000183105469
2022-07-18,49.439998626708984
2022-07-19,50.790000915527344
2022-07-20,50.41999816894531
2022-07-21,50.43000030517578
2022-07-22,50.79999923706055
2022-07-25,51.189998626708984
2022-07-26,51.16999816894531
2022-07-27,51.810001373291016
2022-07-28,52.650001525878906
2022-07-29,51.9900016784668
2022-08-01,51.58000183105469
2022-08-02,51.59000015258789
2022-08-03,50.93000030517578
2022-08-04,50.47999954223633
2022-08-05,50.68000030517578
2022-08-08,51.20000076293945
2022-08-09,50.790000915527344
2022-08-10,51.720001220703125
2022-08-11,51.4900016784668
2022-08-12,52.04999923706055
2022-08-15,52.470001220703125
2022-08-16,52.599998474121094
2022-08-17,52.040000915527344
2022-08-18,52.68000030517578
2022-08-19,52.2599983215332
2022-08-22,51.029998779296875
2022-08-23,51.029998779296875
2022-08-24,51.0099983215332
2022-08-25,51.54999923706055
2022-08-26,50.31999969482422
2022-08-29,50.18000030517578
2022-08-30,48.83000183105469
2022-08-31,48.27000045776367
2022-09-01,48.2400016784668
2022-09-02,48.130001068115234
2022-09-06,48.79999923706055
2022-09-07,49.58000183105469
2022-09-08,49.40999984741211
2022-09-09,49.97999954223633
2022-09-12,50.209999084472656
2022-09-13,48.84000015258789
2022-09-14,48.630001068115234
2022-09-15,47.70000076293945
2022-09-16,48.689998626708984
2022-09-19,49.11000061035156
2022-09-20,47.81999969482422
2022-09-21,46.83000183105469
2022-09-22,46.560001373291016
2022-09-23,45.689998626708984
2022-09-26,45.040000915527344
2022-09-27,44.939998626708984
2022-09-28,45.59000015258789
2022-09-29,43.56999969482422
2022-09-30,44.2400016784668
2022-10-03,45.47999954223633
2022-10-04,47.15999984741211
2022-10-05,47.34000015258789
2022-10-06,46.459999084472656
2022-10-07,46.349998474121094
2022-10-10,46.0099983215332
2022-10-11,46.70000076293945
2022-10-12,46.61000061035156
2022-10-13,47.2400016784668
2022-10-14,45.709999084472656
2022-10-17,46.619998931884766
2022-10-18,47.349998474121094
2022-10-19,45.540000915527344
2022-10-20,45.77000045776367
2022-10-21,46.40999984741211
2022-10-24,45.95000076293945
2022-10-25,47.650001525878906
2022-10-26,47.619998931884766
2022-10-27,47.869998931884766
2022-10-28,49.95000076293945
2022-10-31,50.119998931884766
2022-11-01,51.11000061035156
2022-11-02,50.130001068115234
2022-11-03,49.81999969482422
2022-11-04,49.9900016784668
2022-11-07,50.45000076293945
2022-11-08,49.970001220703125
2022-11-09,50.04999923706055
2022-11-10,51.36000061035156
2022-11-11,50.5
2022-11-14,49.70000076293945
2022-11-15,49.31999969482422
2022-11-16,49.47999954223633
2022-11-17,49.439998626708984
2022-11-18,50.13999938964844
2022-11-21,50.5
2022-11-22,51.15999984741211
2022-11-23,51.20000076293945
2022-11-25,51.27000045776367
2022-11-28,50.970001220703125
2022-11-29,51.56999969482422
2022-11-30,52.61000061035156
2022-12-01,52.72999954223633
2022-12-02,53.099998474121094
2022-12-05,52.36000061035156
2022-12-06,52.400001525878906
2022-12-07,51.95000076293945
2022-12-08,51.939998626708984
2022-12-09,52.099998474121094
2022-12-12,51.7599983215332
2022-12-13,52.68000030517578
2022-12-14,52.56999969482422
2022-12-15,53.02000045776367
2022-12-16,52.31999969482422
2022-12-19,51.720001220703125
2022-12-20,52.06999969482422
2022-12-21,52.209999084472656
2022-12-22,51.88999938964844
2022-12-23,52.459999084472656
2022-12-27,52.2400016784668
2022-12-28,51.72999954223633
2022-12-29,52.029998779296875
2022-12-30,52.09000015258789
2023-01-03,51.189998626708984
2023-01-04,50.939998626708984
2023-01-05,49.81999969482422
2023-01-06,50.560001373291016
2023-01-09,50.84000015258789
2023-01-10,51.13999938964844
2023-01-11,52.97999954223633
2023-01-12,53.83000183105469
2023-01-13,53.08000183105469
2023-01-17,53.16999816894531
2023-01-18,51.810001373291016
2023-01-19,51.869998931884766
2023-01-20,52.20000076293945
2023-01-23,51.779998779296875
2023-01-24,52.15999984741211
2023-01-25,52.43000030517578
2023-01-26,52.88999938964844
2023-01-27,52.95000076293945
2023-01-30,52.619998931884766
2023-01-31,53.560001373291016
2023-02-01,53.70000076293945
2023-02-02,53.77000045776367
2023-02-03,53.81999969482422
2023-02-06,53.900001525878906
2023-02-07,53.66999816894531
2023-02-08,53.310001373291016
2023-02-09,53.2599983215332
2023-02-10,53.68000030517578
2023-02-13,53.7400016784668
2023-02-14,53.189998626708984
2023-02-15,53.25
2023-02-16,52.849998474121094
2023-02-17,52.68000030517578
2023-02-21,52.52000045776367
2023-02-22,52.810001373291016
2023-02-23,52.5
2023-02-24,52.77000045776367
2023-02-27,53.7599983215332
2023-02-28,53.880001068115234
2023-03-01,53.90999984741211
2023-03-02,54.63999938964844
2023-03-03,54.91999816894531
2023-03-06,54.560001373291016
2023-03-07,54.060001373291016
2023-03-08,54.34000015258789
2023-03-09,51.689998626708984
2023-03-10,50.5
2023-03-13,50.43000030517578
2023-03-14,50.779998779296875
2023-03-15,50.2400016784668
2023-03-16,50.220001220703125
2023-03-17,49.79999923706055
2023-03-20,50.36000061035156
2023-03-21,50.560001373291016
2023-03-22,48.779998779296875
2023-03-23,48.529998779296875
2023-03-24,49.52000045776367
2023-03-27,49.58000183105469
2023-03-28,50.02000045776367
2023-03-29,50.54999923706055
2023-03-30,50.90999984741211
2023-03-31,52.060001373291016
2023-04-03,51.52000045776367
2023-04-04,51.34000015258789
2023-04-05,51.08000183105469
2023-04-06,51.310001373291016
2023-04-10,51.540000915527344
2023-04-11,51.2400016784668
2023-04-12,51.099998474121094
2023-04-13,51.45000076293945
2023-04-14,50.849998474121094
2023-04-17,51.65999984741211
2023-04-18,51.619998931884766
2023-04-19,51.59000015258789
2023-04-20,52.189998626708984
2023-04-21,51.849998474121094
2023-04-24,51.56999969482422
2023-04-25,51.18000030517578
2023-04-26,50.81999969482422
2023-04-27,51.459999084472656
2023-04-28,52.0
2023-05-01,52.029998779296875
2023-05-02,50.779998779296875
2023-05-03,50.38999938964844
2023-05-04,50.54999923706055
2023-05-05,51.04999923706055
2023-05-08,51.36000061035156
2023-05-09,50.939998626708984
2023-05-10,50.790000915527344
2023-05-11,49.5099983215332
2023-05-12,49.099998474121094
2023-05-15,48.70000076293945
2023-05-16,48.2400016784668
2023-05-17,49.08000183105469
2023-05-18,48.79999923706055
2023-05-19,48.619998931884766
2023-05-22,48.45000076293945
2023-05-23,47.86000061035156
2023-05-24,47.16999816894531
2023-05-25,46.83000183105469
2023-05-26,47.08000183105469
2023-05-30,47.529998779296875
2023-05-31,48.13999938964844
2023-06-01,48.630001068115234
2023-06-02,50.25
2023-06-05,49.61000061035156
2023-06-06,49.599998474121094
2023-06-07,50.279998779296875
2023-06-08,50.130001068115234
2023-06-09,49.790000915527344
2023-06-12,49.459999084472656
2023-06-13,49.560001373291016
2023-06-14,50.130001068115234
2023-06-15,49.95000076293945
2023-06-16,49.83000183105469
2023-06-20,49.04999923706055
2023-06-21,48.709999084472656
2023-06-22,48.16999816894531
2023-06-23,47.220001220703125
2023-06-26,47.900001525878906
2023-06-27,47.709999084472656
2023-06-28,47.599998474121094
2023-06-29,48.560001373291016
2023-06-30,48.459999084472656
2023-07-03,48.97999954223633
2023-07-05,48.150001525878906
2023-07-06,47.349998474121094
2023-07-07,47.95000076293945
2023-07-10,48.349998474121094
2023-07-11,48.630001068115234
2023-07-12,48.5099983215332
2023-07-13,48.38999938964844
2023-07-14,48.56999969482422
2023-07-17,48.310001373291016
2023-07-18,48.22999954223633
2023-07-19,48.900001525878906
2023-07-20,49.38999938964844
2023-07-21,49.72999954223633
2023-07-24,49.459999084472656
2023-07-25,49.09000015258789
2023-07-26,49.209999084472656
2023-07-27,47.95000076293945
2023-07-28,47.459999084472656
2023-07-31,47.459999084472656
2023-08-01,48.060001373291016
2023-08-02,47.7400016784668
2023-08-03,47.66999816894531
2023-08-04,47.619998931884766
2023-08-07,48.540000915527344
2023-08-08,48.099998474121094
2023-08-09,48.310001373291016
2023-08-10,47.939998626708984
2023-08-11,47.790000915527344
2023-08-14,47.369998931884766
2023-08-15,46.68000030517578
2023-08-16,46.189998626708984
2023-08-17,45.58000183105469
2023-08-18,45.939998626708984
2023-08-21,45.72999954223633
2023-08-22,46.060001373291016
2023-08-23,46.29999923706055
2023-08-24,45.81999969482422
2023-08-25,45.83000183105469
2023-08-28,46.04999923706055
2023-08-29,46.41999816894531
2023-08-30,47.41999816894531
2023-08-31,47.400001525878906
2023-09-01,47.41999816894531
2023-09-05,47.97999954223633
2023-09-06,48.33000183105469
2023-09-07,48.59000015258789
2023-09-08,49.040000915527344
2023-09-11,48.720001220703125
2023-09-12,48.939998626708984
2023-09-13,48.66999816894531
2023-09-14,48.5
2023-09-15,48.279998779296875
2023-09-18,47.72999954223633
2023-09-19,48.099998474121094
2023-09-20,48.4900016784668
2023-09-21,47.130001068115234
2023-09-22,46.61000061035156
2023-09-25,46.47999954223633
2023-09-26,45.2599983215332
2023-09-27,44.88999938964844
2023-09-28,46.099998474121094
2023-09-29,45.54999923706055
2023-10-02,44.90999984741211
2023-10-03,44.2599983215332
2023-10-04,45.029998779296875
2023-10-05,45.400001525878906
2023-10-06,45.52000045776367
2023-10-09,46.630001068115234
2023-10-10,46.47999954223633
2023-10-11,47.209999084472656
2023-10-12,46.15999984741211
2023-10-13,46.18000030517578
2023-10-16,47.0099983215332
2023-10-17,47.189998626708984
2023-10-18,46.380001068115234
2023-10-19,45.650001525878906
2023-10-20,45.08000183105469
2023-10-23,44.84000015258789
2023-10-24,45.93000030517578
2023-10-25,45.11000061035156
2023-10-26,45.20000076293945
2023-10-27,44.59000015258789
2023-10-30,44.16999816894531
2023-10-31,45.38999938964844
2023-11-01,45.099998474121094
2023-11-02,45.95000076293945
2023-11-03,46.25
2023-11-06,45.84000015258789
2023-11-07,45.45000076293945
2023-11-08,45.25
2023-11-09,44.9900016784668
2023-11-10,45.25
2023-11-13,45.04999923706055
2023-11-14,46.099998474121094
2023-11-15,45.7599983215332
2023-11-16,45.5
2023-11-17,45.40999984741211
2023-11-20,45.220001220703125
2023-11-21,44.7400016784668
2023-11-22,44.79999923706055
2023-11-24,44.84000015258789
2023-11-27,44.790000915527344
2023-11-28,45.349998474121094
2023-11-29,45.880001068115234
2023-11-30,46.72999954223633
2023-12-01,47.68000030517578
2023-12-04,47.790000915527344
2023-12-05,47.40999984741211
2023-12-06,47.20000076293945
