Date,BPMC
2022-06-13,45.22999954223633
2022-06-14,45.599998474121094
2022-06-15,47.970001220703125
2022-06-16,46.779998779296875
2022-06-17,48.630001068115234
2022-06-21,50.63999938964844
2022-06-22,53.029998779296875
2022-06-23,56.380001068115234
2022-06-24,60.150001525878906
2022-06-27,57.380001068115234
2022-06-28,53.459999084472656
2022-06-29,52.209999084472656
2022-06-30,50.5099983215332
2022-07-01,49.93000030517578
2022-07-05,54.40999984741211
2022-07-06,54.279998779296875
2022-07-07,54.810001373291016
2022-07-08,56.58000183105469
2022-07-11,53.810001373291016
2022-07-12,55.11000061035156
2022-07-13,55.400001525878906
2022-07-14,52.220001220703125
2022-07-15,53.54999923706055
2022-07-18,52.459999084472656
2022-07-19,55.52000045776367
2022-07-20,55.150001525878906
2022-07-21,55.2400016784668
2022-07-22,51.880001068115234
2022-07-25,51.040000915527344
2022-07-26,50.66999816894531
2022-07-27,51.709999084472656
2022-07-28,51.970001220703125
2022-07-29,51.060001373291016
2022-08-01,50.599998474121094
2022-08-02,56.290000915527344
2022-08-03,59.70000076293945
2022-08-04,64.72000122070312
2022-08-05,68.13999938964844
2022-08-08,71.08999633789062
2022-08-09,68.16999816894531
2022-08-10,70.9800033569336
2022-08-11,69.72000122070312
2022-08-12,72.22000122070312
2022-08-15,69.94999694824219
2022-08-16,68.55000305175781
2022-08-17,61.16999816894531
2022-08-18,64.08999633789062
2022-08-19,69.66000366210938
2022-08-22,71.5
2022-08-23,71.68000030517578
2022-08-24,74.87999725341797
2022-08-25,73.68000030517578
2022-08-26,72.2300033569336
2022-08-29,72.16000366210938
2022-08-30,71.58999633789062
2022-08-31,73.22000122070312
2022-09-01,73.83000183105469
2022-09-02,72.91999816894531
2022-09-06,70.66000366210938
2022-09-07,75.87000274658203
2022-09-08,77.69999694824219
2022-09-09,76.06999969482422
2022-09-12,75.47000122070312
2022-09-13,70.73999786376953
2022-09-14,72.5199966430664
2022-09-15,72.58999633789062
2022-09-16,69.2300033569336
2022-09-19,70.11000061035156
2022-09-20,70.23999786376953
2022-09-21,68.08999633789062
2022-09-22,67.0999984741211
2022-09-23,65.56999969482422
2022-09-26,63.119998931884766
2022-09-27,66.33999633789062
2022-09-28,67.91000366210938
2022-09-29,65.86000061035156
2022-09-30,65.88999938964844
2022-10-03,66.41999816894531
2022-10-04,66.4800033569336
2022-10-05,65.0
2022-10-06,62.83000183105469
2022-10-07,59.0
2022-10-10,55.18000030517578
2022-10-11,52.349998474121094
2022-10-12,53.0
2022-10-13,52.09000015258789
2022-10-14,51.97999954223633
2022-10-17,53.810001373291016
2022-10-18,52.27000045776367
2022-10-19,49.88999938964844
2022-10-20,49.04999923706055
2022-10-21,49.65999984741211
2022-10-24,48.43000030517578
2022-10-25,49.2400016784668
2022-10-26,49.93000030517578
2022-10-27,50.560001373291016
2022-10-28,53.040000915527344
2022-10-31,51.84000015258789
2022-11-01,48.2400016784668
2022-11-02,46.099998474121094
2022-11-03,43.970001220703125
2022-11-04,42.02000045776367
2022-11-07,42.77000045776367
2022-11-08,42.7599983215332
2022-11-09,41.060001373291016
2022-11-10,43.470001220703125
2022-11-11,43.63999938964844
2022-11-14,41.83000183105469
2022-11-15,43.630001068115234
2022-11-16,42.54999923706055
2022-11-17,42.54999923706055
2022-11-18,42.470001220703125
2022-11-21,43.20000076293945
2022-11-22,43.56999969482422
2022-11-23,44.83000183105469
2022-11-25,44.88999938964844
2022-11-28,45.22999954223633
2022-11-29,46.599998474121094
2022-11-30,47.790000915527344
2022-12-01,47.4900016784668
2022-12-02,48.93000030517578
2022-12-05,50.189998626708984
2022-12-06,48.5099983215332
2022-12-07,46.849998474121094
2022-12-08,46.779998779296875
2022-12-09,47.2400016784668
2022-12-12,45.41999816894531
2022-12-13,46.599998474121094
2022-12-14,46.72999954223633
2022-12-15,45.11000061035156
2022-12-16,45.220001220703125
2022-12-19,42.970001220703125
2022-12-20,43.790000915527344
2022-12-21,44.540000915527344
2022-12-22,44.599998474121094
2022-12-23,44.150001525878906
2022-12-27,41.91999816894531
2022-12-28,42.18000030517578
2022-12-29,43.0
2022-12-30,43.810001373291016
2023-01-03,43.29999923706055
2023-01-04,47.369998931884766
2023-01-05,47.0099983215332
2023-01-06,46.869998931884766
2023-01-09,45.779998779296875
2023-01-10,47.189998626708984
2023-01-11,46.81999969482422
2023-01-12,50.0
2023-01-13,47.849998474121094
2023-01-17,47.369998931884766
2023-01-18,46.650001525878906
2023-01-19,46.400001525878906
2023-01-20,46.689998626708984
2023-01-23,46.5099983215332
2023-01-24,47.970001220703125
2023-01-25,46.650001525878906
2023-01-26,47.75
2023-01-27,47.779998779296875
2023-01-30,46.709999084472656
2023-01-31,46.7400016784668
2023-02-01,46.04999923706055
2023-02-02,49.060001373291016
2023-02-03,45.650001525878906
2023-02-06,45.66999816894531
2023-02-07,45.849998474121094
2023-02-08,44.06999969482422
2023-02-09,44.290000915527344
2023-02-10,43.060001373291016
2023-02-13,43.970001220703125
2023-02-14,44.459999084472656
2023-02-15,44.029998779296875
2023-02-16,44.709999084472656
2023-02-17,46.220001220703125
2023-02-21,43.5099983215332
2023-02-22,42.84000015258789
2023-02-23,41.56999969482422
2023-02-24,37.970001220703125
2023-02-27,40.52000045776367
2023-02-28,42.369998931884766
2023-03-01,43.150001525878906
2023-03-02,43.209999084472656
2023-03-03,47.45000076293945
2023-03-06,43.41999816894531
2023-03-07,44.43000030517578
2023-03-08,43.900001525878906
2023-03-09,43.15999984741211
2023-03-10,42.0
2023-03-13,43.81999969482422
2023-03-14,46.36000061035156
2023-03-15,45.15999984741211
2023-03-16,44.9900016784668
2023-03-17,45.09000015258789
2023-03-20,45.310001373291016
2023-03-21,45.52000045776367
2023-03-22,43.52000045776367
2023-03-23,43.61000061035156
2023-03-24,43.47999954223633
2023-03-27,43.31999969482422
2023-03-28,42.56999969482422
2023-03-29,44.970001220703125
2023-03-30,44.290000915527344
2023-03-31,44.9900016784668
2023-04-03,44.52000045776367
2023-04-04,42.20000076293945
2023-04-05,42.38999938964844
2023-04-06,43.83000183105469
2023-04-10,42.380001068115234
2023-04-11,44.189998626708984
2023-04-12,43.79999923706055
2023-04-13,46.95000076293945
2023-04-14,46.86000061035156
2023-04-17,48.27000045776367
2023-04-18,48.959999084472656
2023-04-19,48.459999084472656
2023-04-20,48.15999984741211
2023-04-21,49.04999923706055
2023-04-24,48.04999923706055
2023-04-25,48.849998474121094
2023-04-26,49.02000045776367
2023-04-27,48.619998931884766
2023-04-28,51.04999923706055
2023-05-01,51.5
2023-05-02,49.88999938964844
2023-05-03,51.880001068115234
2023-05-04,58.40999984741211
2023-05-05,56.22999954223633
2023-05-08,54.70000076293945
2023-05-09,54.22999954223633
2023-05-10,53.93000030517578
2023-05-11,53.40999984741211
2023-05-12,54.02000045776367
2023-05-15,55.13999938964844
2023-05-16,53.84000015258789
2023-05-17,54.459999084472656
2023-05-18,53.959999084472656
2023-05-19,54.7400016784668
2023-05-22,56.25
2023-05-23,58.5
2023-05-24,58.0
2023-05-25,54.279998779296875
2023-05-26,57.75
2023-05-30,56.40999984741211
2023-05-31,56.52000045776367
2023-06-01,56.790000915527344
2023-06-02,58.220001220703125
2023-06-05,56.02000045776367
2023-06-06,58.0
2023-06-07,60.029998779296875
2023-06-08,56.61000061035156
2023-06-09,58.470001220703125
2023-06-12,57.630001068115234
2023-06-13,58.29999923706055
2023-06-14,58.7599983215332
2023-06-15,60.88999938964844
2023-06-16,61.310001373291016
2023-06-20,64.0
2023-06-21,63.65999984741211
2023-06-22,64.08000183105469
2023-06-23,63.81999969482422
2023-06-26,62.720001220703125
2023-06-27,62.9900016784668
2023-06-28,65.08999633789062
2023-06-29,66.37000274658203
2023-06-30,63.20000076293945
2023-07-03,62.90999984741211
2023-07-05,61.619998931884766
2023-07-06,59.47999954223633
2023-07-07,59.79999923706055
2023-07-10,59.06999969482422
2023-07-11,58.25
2023-07-12,59.58000183105469
2023-07-13,59.09000015258789
2023-07-14,57.61000061035156
2023-07-17,57.88999938964844
2023-07-18,57.279998779296875
2023-07-19,57.56999969482422
2023-07-20,58.400001525878906
2023-07-21,58.13999938964844
2023-07-24,57.810001373291016
2023-07-25,58.86000061035156
2023-07-26,59.099998474121094
2023-07-27,59.7400016784668
2023-07-28,63.119998931884766
2023-07-31,66.0
2023-08-01,64.13999938964844
2023-08-02,54.29999923706055
2023-08-03,50.875
2023-08-04,49.84000015258789
2023-08-07,47.13999938964844
2023-08-08,46.900001525878906
2023-08-09,48.0
2023-08-10,49.400001525878906
2023-08-11,49.380001068115234
2023-08-14,51.2599983215332
2023-08-15,51.45000076293945
2023-08-16,49.599998474121094
2023-08-17,48.560001373291016
2023-08-18,49.290000915527344
2023-08-21,50.54999923706055
2023-08-22,49.34000015258789
2023-08-23,49.7599983215332
2023-08-24,49.650001525878906
2023-08-25,50.56999969482422
2023-08-28,49.029998779296875
2023-08-29,48.849998474121094
2023-08-30,49.29999923706055
2023-08-31,49.86000061035156
2023-09-01,50.63999938964844
2023-09-05,49.689998626708984
2023-09-06,50.04999923706055
2023-09-07,50.650001525878906
2023-09-08,53.38999938964844
2023-09-11,53.54999923706055
2023-09-12,52.810001373291016
2023-09-13,51.93000030517578
2023-09-14,51.369998931884766
2023-09-15,50.619998931884766
2023-09-18,52.189998626708984
2023-09-19,51.33000183105469
2023-09-20,50.56999969482422
2023-09-21,49.369998931884766
2023-09-22,49.52000045776367
2023-09-25,49.33000183105469
2023-09-26,49.93000030517578
2023-09-27,49.93000030517578
2023-09-28,51.06999969482422
2023-09-29,50.220001220703125
2023-10-02,48.86000061035156
2023-10-03,48.529998779296875
2023-10-04,46.2400016784668
2023-10-05,49.349998474121094
2023-10-06,49.5099983215332
2023-10-09,50.4900016784668
2023-10-10,50.36000061035156
2023-10-11,50.349998474121094
2023-10-12,48.40999984741211
2023-10-13,48.93000030517578
2023-10-16,48.40999984741211
2023-10-17,50.66999816894531
2023-10-18,48.619998931884766
2023-10-19,46.060001373291016
2023-10-20,46.220001220703125
2023-10-23,44.150001525878906
2023-10-24,46.22999954223633
2023-10-25,43.959999084472656
2023-10-26,55.220001220703125
2023-10-27,54.810001373291016
2023-10-30,54.34000015258789
2023-10-31,58.86000061035156
2023-11-01,59.900001525878906
2023-11-02,59.400001525878906
2023-11-03,59.77000045776367
2023-11-06,58.72999954223633
2023-11-07,60.619998931884766
2023-11-08,59.2599983215332
2023-11-09,57.25
2023-11-10,58.849998474121094
2023-11-13,58.86000061035156
2023-11-14,64.7300033569336
2023-11-15,63.66999816894531
2023-11-16,62.619998931884766
2023-11-17,63.65999984741211
2023-11-20,65.87999725341797
2023-11-21,66.30000305175781
2023-11-22,67.01000213623047
2023-11-24,68.44999694824219
2023-11-27,69.12000274658203
2023-11-28,68.37000274658203
2023-11-29,68.4800033569336
2023-11-30,69.63999938964844
2023-12-01,72.05000305175781
2023-12-04,72.72000122070312
2023-12-05,73.30999755859375
2023-12-06,72.41999816894531
2023-12-07,73.77999877929688
2023-12-08,73.9800033569336
2023-12-11,80.98999786376953
2023-12-12,85.0
2023-12-13,85.16999816894531
2023-12-14,83.81999969482422
2023-12-15,87.93000030517578
2023-12-18,87.61000061035156
2023-12-19,87.95999908447266
2023-12-20,84.12000274658203
2023-12-21,85.93000030517578
2023-12-22,88.83000183105469
2023-12-26,90.80999755859375
2023-12-27,92.83999633789062
2023-12-28,91.3499984741211
2023-12-29,92.23999786376953
2024-01-02,91.06999969482422
2024-01-03,88.73999786376953
2024-01-04,85.20999908447266
2024-01-05,82.97000122070312
2024-01-08,85.30999755859375
2024-01-09,82.9800033569336
2024-01-10,83.19000244140625
2024-01-11,81.94999694824219
2024-01-12,82.93000030517578
2024-01-16,80.5199966430664
2024-01-17,79.37999725341797
2024-01-18,79.68000030517578
2024-01-19,81.05000305175781
2024-01-22,83.0199966430664
2024-01-23,83.0999984741211
2024-01-24,81.87999725341797
2024-01-25,81.69000244140625
2024-01-26,81.55999755859375
2024-01-29,85.05000305175781
2024-01-30,83.5199966430664
2024-01-31,79.52999877929688
2024-02-01,79.87999725341797
2024-02-02,79.58000183105469
2024-02-05,76.66000366210938
2024-02-06,77.16999816894531
2024-02-07,74.19999694824219
2024-02-08,74.16000366210938
2024-02-09,76.54000091552734
2024-02-12,77.54000091552734
2024-02-13,73.16999816894531
2024-02-14,76.80000305175781
2024-02-15,87.56999969482422
2024-02-16,90.26000213623047
2024-02-20,91.25
2024-02-21,87.26000213623047
2024-02-22,86.0
2024-02-23,89.48999786376953
2024-02-26,95.05000305175781
2024-02-27,99.79000091552734
2024-02-28,95.44999694824219
2024-02-29,93.5199966430664
2024-03-01,95.12000274658203
2024-03-04,90.80000305175781
2024-03-05,89.66999816894531
2024-03-06,90.37999725341797
2024-03-07,92.04000091552734
2024-03-08,92.30000305175781
2024-03-11,89.47000122070312
2024-03-12,89.69999694824219
2024-03-13,90.5999984741211
2024-03-14,87.70999908447266
2024-03-15,90.5
2024-03-18,86.81999969482422
2024-03-19,87.97000122070312
2024-03-20,88.26000213623047
2024-03-21,90.05000305175781
2024-03-22,87.04000091552734
2024-03-25,88.22000122070312
2024-03-26,89.66999816894531
2024-03-27,94.79000091552734
2024-03-28,94.86000061035156
2024-04-01,96.41999816894531
2024-04-02,91.55999755859375
2024-04-03,92.2300033569336
2024-04-04,90.68000030517578
2024-04-05,91.6500015258789
2024-04-08,91.54000091552734
2024-04-09,92.19999694824219
2024-04-10,90.48999786376953
2024-04-11,92.25
2024-04-12,87.25
2024-04-15,85.18000030517578
2024-04-16,86.08999633789062
2024-04-17,88.37999725341797
2024-04-18,88.9000015258789
2024-04-19,86.8499984741211
2024-04-22,90.61000061035156
2024-04-23,92.29000091552734
2024-04-24,92.26000213623047
2024-04-25,90.7300033569336
2024-04-26,93.0
2024-04-29,93.0999984741211
2024-04-30,91.33999633789062
2024-05-01,94.86000061035156
2024-05-02,107.0
2024-05-03,107.19000244140625
2024-05-06,106.25
2024-05-07,108.55000305175781
2024-05-08,108.77999877929688
2024-05-09,108.33999633789062
2024-05-10,106.69999694824219
2024-05-13,108.05000305175781
2024-05-14,105.45999908447266
2024-05-15,106.79000091552734
2024-05-16,106.63999938964844
2024-05-17,104.95999908447266
2024-05-20,104.26000213623047
2024-05-21,103.62999725341797
2024-05-22,102.70999908447266
2024-05-23,102.38999938964844
2024-05-24,102.80999755859375
2024-05-28,102.36000061035156
2024-05-29,100.56999969482422
2024-05-30,106.36000061035156
2024-05-31,105.55999755859375
2024-06-03,104.83999633789062
2024-06-04,101.88999938964844
2024-06-05,105.81999969482422
2024-06-06,104.41999816894531
2024-06-07,103.33999633789062
2024-06-10,104.02999877929688
2024-06-11,105.3949966430664
2024-06-12,106.13999938964844
2024-06-13,106.38999938964844
2024-06-14,105.55000305175781
2024-06-17,103.87000274658203
2024-06-18,106.70999908447266
2024-06-20,105.20999908447266
2024-06-21,104.2300033569336
2024-06-24,106.0999984741211
2024-06-25,106.55000305175781
2024-06-26,103.91999816894531
2024-06-27,108.5199966430664
2024-06-28,107.77999877929688
2024-07-01,109.18000030517578
2024-07-02,110.36000061035156
2024-07-03,109.02999877929688
2024-07-05,111.69999694824219
2024-07-08,116.31999969482422
2024-07-09,115.25
2024-07-10,115.94999694824219
2024-07-11,117.79000091552734
2024-07-12,117.77999877929688
2024-07-15,119.52999877929688
2024-07-16,120.5
2024-07-17,114.36000061035156
2024-07-18,113.45999908447266
2024-07-19,114.97000122070312
2024-07-22,116.80999755859375
2024-07-23,116.94999694824219
2024-07-24,114.9800033569336
2024-07-25,113.69000244140625
2024-07-26,112.19000244140625
2024-07-29,110.33999633789062
2024-07-30,107.02999877929688
2024-07-31,108.30000305175781
2024-08-01,100.29000091552734
2024-08-02,96.72000122070312
2024-08-05,92.97000122070312
2024-08-06,92.73999786376953
2024-08-07,90.8499984741211
2024-08-08,91.44000244140625
2024-08-09,93.9000015258789
2024-08-12,93.70999908447266
2024-08-13,92.81999969482422
2024-08-14,93.36000061035156
2024-08-15,95.5199966430664
2024-08-16,93.48999786376953
2024-08-19,95.69999694824219
2024-08-20,93.19999694824219
2024-08-21,94.77999877929688
2024-08-22,93.51000213623047
2024-08-23,94.55000305175781
2024-08-26,95.08000183105469
2024-08-27,93.13999938964844
2024-08-28,92.75
2024-08-29,93.61000061035156
2024-08-30,95.54000091552734
2024-09-03,92.52999877929688
2024-09-04,92.61000061035156
2024-09-05,91.41000366210938
2024-09-06,86.43000030517578
2024-09-09,86.55000305175781
2024-09-10,85.98999786376953
2024-09-11,86.55999755859375
2024-09-12,84.0999984741211
2024-09-13,88.9000015258789
2024-09-16,86.30000305175781
2024-09-17,86.51000213623047
2024-09-18,89.33000183105469
2024-09-19,90.94000244140625
2024-09-20,91.68000030517578
2024-09-23,90.05999755859375
2024-09-24,90.2699966430664
2024-09-25,87.0
2024-09-26,89.05999755859375
2024-09-27,92.55000305175781
2024-09-30,92.5
2024-10-01,90.0
2024-10-02,90.76000213623047
2024-10-03,88.06999969482422
2024-10-04,88.61000061035156
2024-10-07,89.31999969482422
2024-10-08,87.4800033569336
2024-10-09,87.58000183105469
2024-10-10,86.97000122070312
2024-10-11,88.80999755859375
2024-10-14,88.6500015258789
2024-10-15,89.18000030517578
2024-10-16,89.33000183105469
2024-10-17,86.0
2024-10-18,86.0
2024-10-21,85.61000061035156
2024-10-22,86.47000122070312
2024-10-23,84.4000015258789
2024-10-24,83.08999633789062
2024-10-25,82.47000122070312
2024-10-28,82.7699966430664
2024-10-29,83.4000015258789
2024-10-30,89.23999786376953
2024-10-31,87.51000213623047
2024-11-01,90.69999694824219
2024-11-04,91.87999725341797
2024-11-05,97.55000305175781
2024-11-06,99.62999725341797
2024-11-07,101.38999938964844
2024-11-08,100.83000183105469
2024-11-11,99.87000274658203
2024-11-12,96.62000274658203
2024-11-13,96.87999725341797
2024-11-14,95.6500015258789
2024-11-15,88.69000244140625
2024-11-18,90.18000030517578
2024-11-19,94.5999984741211
2024-11-20,94.80999755859375
2024-11-21,96.62000274658203
