Date,RYAAY
2022-12-30,29.915966033935547
2023-01-03,29.819927215576172
2023-01-04,32.90916442871094
2023-01-05,33.77350997924805
2023-01-06,34.7899169921875
2023-01-09,35.22208786010742
2023-01-10,36.110443115234375
2023-01-11,35.51820755004883
2023-01-12,36.8187255859375
2023-01-13,37.03081130981445
2023-01-17,37.679073333740234
2023-01-18,36.70668411254883
2023-01-19,37.13885498046875
2023-01-20,37.4789924621582
2023-01-23,37.911163330078125
2023-01-24,38.05522155761719
2023-01-25,38.6274528503418
2023-01-26,38.25930404663086
2023-01-27,38.291316986083984
2023-01-30,36.686676025390625
2023-01-31,36.22649002075195
2023-02-01,37.15886306762695
2023-02-02,38.0072021484375
2023-02-03,37.93917465209961
2023-02-06,37.975189208984375
2023-02-07,38.61544418334961
2023-02-08,38.95158004760742
2023-02-09,38.231292724609375
2023-02-10,37.354942321777344
2023-02-13,37.791114807128906
2023-02-14,38.4113655090332
2023-02-15,38.363346099853516
2023-02-16,37.79511642456055
2023-02-17,37.723087310791016
2023-02-21,36.854740142822266
2023-02-22,36.34653854370117
2023-02-23,37.32292938232422
2023-02-24,36.374549865722656
2023-02-27,36.91876983642578
2023-02-28,37.12284851074219
2023-03-01,37.79511642456055
2023-03-02,38.06322479248047
2023-03-03,38.93157196044922
2023-03-06,38.9195671081543
2023-03-07,38.53541564941406
2023-03-08,38.487396240234375
2023-03-09,37.08683395385742
2023-03-10,36.294517517089844
2023-03-13,36.19447708129883
2023-03-14,36.618648529052734
2023-03-15,35.114044189453125
2023-03-16,35.426170349121094
2023-03-17,35.114044189453125
2023-03-20,35.71828842163086
2023-03-21,36.9667854309082
2023-03-22,36.814727783203125
2023-03-23,36.878753662109375
2023-03-24,35.84634017944336
2023-03-27,36.25450134277344
2023-03-28,36.562625885009766
2023-03-29,37.098838806152344
2023-03-30,37.21888732910156
2023-03-31,37.7310905456543
2023-04-03,37.14285659790039
2023-04-04,37.20688247680664
2023-04-05,36.21448516845703
2023-04-06,37.615047454833984
2023-04-10,37.615047454833984
2023-04-11,37.66306686401367
2023-04-12,37.202880859375
2023-04-13,37.68307113647461
2023-04-14,37.40696334838867
2023-04-17,37.651058197021484
2023-04-18,38.80752182006836
2023-04-19,38.6834716796875
2023-04-20,37.80311965942383
2023-04-21,37.919166564941406
2023-04-24,37.88315200805664
2023-04-25,37.1828727722168
2023-04-26,36.20248031616211
2023-04-27,37.32693099975586
2023-04-28,38.25130081176758
2023-05-01,38.835533142089844
2023-05-02,39.13165283203125
2023-05-03,38.25130081176758
2023-05-04,37.3309326171875
2023-05-05,38.17927169799805
2023-05-08,38.50740432739258
2023-05-09,39.355743408203125
2023-05-10,39.8519401550293
2023-05-11,39.93597412109375
2023-05-12,39.66386413574219
2023-05-15,40.26010513305664
2023-05-16,40.33613586425781
2023-05-17,42.04481887817383
2023-05-18,40.85634231567383
2023-05-19,40.13205337524414
2023-05-22,39.975990295410156
2023-05-23,42.11284637451172
2023-05-24,41.568626403808594
2023-05-25,42.94117736816406
2023-05-26,42.62104797363281
2023-05-30,42.13285446166992
2023-05-31,42.04882049560547
2023-06-01,42.573028564453125
2023-06-02,42.78911590576172
2023-06-05,42.71708679199219
2023-06-06,42.444976806640625
2023-06-07,42.641056060791016
2023-06-08,43.32933044433594
2023-06-09,42.99720001220703
2023-06-12,42.961185455322266
2023-06-13,43.1612663269043
2023-06-14,42.889156341552734
2023-06-15,42.80112075805664
2023-06-16,43.17326736450195
2023-06-20,42.41696548461914
2023-06-21,43.04521942138672
2023-06-22,43.67747116088867
2023-06-23,41.888755798339844
2023-06-26,41.54061508178711
2023-06-27,43.27330780029297
2023-06-28,43.80952453613281
2023-06-29,43.305320739746094
2023-06-30,44.2577018737793
2023-07-03,44.41776657104492
2023-07-05,43.817527770996094
2023-07-06,42.765106201171875
2023-07-07,43.145259857177734
2023-07-10,43.34133529663086
2023-07-11,44.20968246459961
2023-07-12,43.46538543701172
2023-07-13,44.57783126831055
2023-07-14,44.437774658203125
2023-07-17,43.90556335449219
2023-07-18,44.021610260009766
2023-07-19,43.769508361816406
2023-07-20,42.67707061767578
2023-07-21,43.025211334228516
2023-07-24,39.14365768432617
2023-07-25,40.472190856933594
2023-07-26,40.88835525512695
2023-07-27,40.13205337524414
2023-07-28,40.27210998535156
2023-07-31,41.028411865234375
2023-08-01,40.780311584472656
2023-08-02,39.655860900878906
2023-08-03,40.05602264404297
2023-08-04,40.4041633605957
2023-08-07,40.896358489990234
2023-08-08,40.41616439819336
2023-08-09,39.719886779785156
2023-08-10,39.88795471191406
2023-08-11,39.767906188964844
2023-08-14,39.959983825683594
2023-08-15,39.31172561645508
2023-08-16,40.39215850830078
2023-08-17,39.49579620361328
2023-08-18,39.31972885131836
2023-08-21,39.8519401550293
2023-08-22,39.82392883300781
2023-08-23,39.907962799072266
2023-08-24,39.2156867980957
2023-08-25,39.07162857055664
2023-08-28,39.39976119995117
2023-08-29,39.4717903137207
2023-08-30,39.543819427490234
2023-08-31,39.715885162353516
2023-09-01,39.231693267822266
2023-09-05,39.515804290771484
2023-09-06,38.851539611816406
2023-09-07,38.37935256958008
2023-09-08,38.43537521362305
2023-09-11,39.227691650390625
2023-09-12,40.216087341308594
2023-09-13,39.59183883666992
2023-09-14,39.50780487060547
2023-09-15,39.775909423828125
2023-09-18,39.575828552246094
2023-09-19,40.484195709228516
2023-09-20,40.74029541015625
2023-09-21,40.216087341308594
2023-09-22,40.11204528808594
2023-09-25,39.72789001464844
2023-09-26,38.835533142089844
2023-09-27,39.01560592651367
2023-09-28,39.33973693847656
2023-09-29,38.899559020996094
2023-10-02,38.655460357666016
2023-10-03,38.419368743896484
2023-10-04,38.53141403198242
2023-10-05,39.0476188659668
2023-10-06,39.19968032836914
2023-10-09,38.355342864990234
2023-10-10,39.415767669677734
2023-10-11,38.76350402832031
2023-10-12,37.83113098144531
2023-10-13,36.63865661621094
2023-10-16,37.298919677734375
2023-10-17,36.93077087402344
2023-10-18,35.96638870239258
2023-10-19,36.13445281982422
2023-10-20,35.77831268310547
2023-10-23,35.83833312988281
2023-10-24,35.954383850097656
2023-10-25,35.38215255737305
2023-10-26,35.046016693115234
2023-10-27,35.682273864746094
2023-10-30,35.77431106567383
2023-10-31,35.09403610229492
2023-11-01,35.814327239990234
2023-11-02,37.40696334838867
2023-11-03,37.7310905456543
2023-11-06,39.32773208618164
2023-11-07,40.896358489990234
2023-11-08,42.61704635620117
2023-11-09,42.9051628112793
2023-11-10,42.84113693237305
2023-11-13,42.90916442871094
2023-11-14,44.34173583984375
2023-11-15,45.67827224731445
2023-11-16,45.87834930419922
2023-11-17,46.09843826293945
2023-11-20,46.19047546386719
2023-11-21,46.38255310058594
2023-11-22,47.03081130981445
2023-11-24,47.00279998779297
2023-11-27,47.02280807495117
2023-11-28,47.038814544677734
2023-11-29,47.33893585205078
2023-11-30,47.306922912597656
2023-12-01,48.08723449707031
2023-12-04,48.60343933105469
2023-12-05,48.351341247558594
2023-12-06,49.66786575317383
2023-12-07,50.48019027709961
2023-12-08,49.9799919128418
2023-12-11,49.767906188964844
2023-12-12,50.640254974365234
2023-12-13,50.900360107421875
2023-12-14,52.03681564331055
2023-12-15,52.24089431762695
2023-12-18,52.509002685546875
2023-12-19,53.257301330566406
2023-12-20,53.157264709472656
2023-12-21,53.53741455078125
2023-12-22,53.953582763671875
2023-12-26,54.317726135253906
2023-12-27,53.97759246826172
2023-12-28,53.949581146240234
2023-12-29,53.3653450012207
2024-01-02,51.74869918823242
2024-01-03,48.479393005371094
2024-01-04,49.07963180541992
2024-01-05,50.36814880371094
2024-01-08,49.66386413574219
2024-01-09,49.219688415527344
2024-01-10,49.26370620727539
2024-01-11,50.17206954956055
2024-01-12,49.0476188659668
2024-01-16,50.0200080871582
2024-01-17,49.87594985961914
2024-01-18,50.82032775878906
2024-01-19,50.68827438354492
2024-01-22,50.82032775878906
2024-01-23,51.3365364074707
2024-01-24,51.49659729003906
2024-01-25,52.016807556152344
2024-01-26,52.06482696533203
2024-01-29,53.437374114990234
2024-01-30,54.177669525146484
2024-01-31,53.46138381958008
2024-02-01,55.01000213623047
2024-02-02,55.09403610229492
2024-02-05,54.54981994628906
2024-02-06,55.22608947753906
2024-02-07,56.06242370605469
2024-02-08,55.618247985839844
2024-02-09,55.97038650512695
2024-02-12,55.46218490600586
2024-02-13,55.00600051879883
2024-02-14,55.502201080322266
2024-02-15,56.28251266479492
2024-02-16,55.750301361083984
2024-02-20,55.366146087646484
2024-02-21,55.53421401977539
2024-02-22,56.778709411621094
2024-02-23,56.5066032409668
2024-02-26,55.89435958862305
2024-02-27,56.35454177856445
2024-02-28,55.16206359863281
2024-02-29,55.32212829589844
2024-03-01,54.47779083251953
2024-03-04,55.298118591308594
2024-03-05,55.04201889038086
2024-03-06,55.90636444091797
2024-03-07,56.77471160888672
2024-03-08,56.69868087768555
2024-03-11,56.57463073730469
2024-03-12,55.53021240234375
2024-03-13,55.554222106933594
2024-03-14,54.501800537109375
2024-03-15,56.806724548339844
2024-03-18,57.54301834106445
2024-03-19,57.19087600708008
2024-03-20,58.427371978759766
2024-03-21,58.46338653564453
2024-03-22,58.30732345581055
2024-03-25,58.303321838378906
2024-03-26,58.69547653198242
2024-03-27,58.431373596191406
2024-03-28,58.25930404663086
2024-04-01,58.62344741821289
2024-04-02,57.098838806152344
2024-04-03,58.51140594482422
2024-04-04,57.69107437133789
2024-04-05,58.31932830810547
2024-04-08,59.45578384399414
2024-04-09,59.25570297241211
2024-04-10,58.367347717285156
2024-04-11,58.27531051635742
2024-04-12,55.746299743652344
2024-04-15,55.26610565185547
2024-04-16,54.34573745727539
2024-04-17,54.561824798583984
2024-04-18,54.181671142578125
2024-04-19,55.5742301940918
2024-04-22,56.33453369140625
2024-04-23,57.042816162109375
2024-04-24,55.362144470214844
2024-04-25,56.02240753173828
2024-04-26,55.98639678955078
2024-04-29,55.96638870239258
2024-04-30,54.501800537109375
2024-05-01,54.65786361694336
2024-05-02,55.93837356567383
2024-05-03,56.1424560546875
2024-05-06,56.558624267578125
2024-05-07,51.284515380859375
2024-05-08,52.66106414794922
2024-05-09,52.092838287353516
2024-05-10,51.760704040527344
2024-05-13,51.444576263427734
2024-05-14,51.4605827331543
2024-05-15,51.30852127075195
2024-05-16,50.588233947753906
2024-05-17,50.256103515625
2024-05-20,49.0876350402832
2024-05-21,48.72748947143555
2024-05-22,49.37575149536133
2024-05-23,51.100440979003906
2024-05-24,49.07563018798828
2024-05-28,48.99559783935547
2024-05-29,48.047218322753906
2024-05-30,48.13525390625
2024-05-31,48.67546844482422
2024-06-03,49.359745025634766
2024-06-04,50.12405014038086
2024-06-05,50.01200485229492
2024-06-06,49.4717903137207
2024-06-07,48.647457122802734
2024-06-10,47.8591423034668
2024-06-11,47.15085983276367
2024-06-12,48.291316986083984
2024-06-13,47.40696334838867
2024-06-14,47.00680160522461
2024-06-17,47.38295364379883
2024-06-18,47.110843658447266
2024-06-20,45.07802963256836
2024-06-21,45.71428680419922
2024-06-24,46.39455795288086
2024-06-25,47.366947174072266
2024-06-26,45.84634017944336
2024-06-27,46.686676025390625
2024-06-28,46.59463882446289
2024-07-01,45.626251220703125
2024-07-02,45.40616226196289
2024-07-03,47.15886306762695
2024-07-05,47.47098922729492
2024-07-08,47.63905715942383
2024-07-09,47.64706039428711
2024-07-10,47.71908950805664
2024-07-11,48.59944152832031
2024-07-12,47.81112289428711
2024-07-15,47.4389762878418
2024-07-16,48.19527816772461
2024-07-17,48.08723449707031
2024-07-18,46.34253692626953
2024-07-19,45.746299743652344
2024-07-22,38.69547653198242
2024-07-23,38.07522964477539
2024-07-24,38.02320861816406
2024-07-25,39.11164474487305
2024-07-26,40.98439407348633
2024-07-29,39.8919563293457
2024-07-30,40.74829864501953
2024-07-31,40.53621292114258
2024-08-01,40.01600646972656
2024-08-02,39.51980972290039
2024-08-05,39.40776443481445
2024-08-06,38.87554931640625
2024-08-07,39.13565444946289
2024-08-08,40.86434555053711
2024-08-09,41.66066360473633
2024-08-12,40.62825012207031
2024-08-13,41.23649597167969
2024-08-14,40.45218276977539
2024-08-15,41.084434509277344
2024-08-16,41.07242965698242
2024-08-19,41.284515380859375
2024-08-20,40.92837142944336
2024-08-21,40.9123649597168
2024-08-22,40.8243293762207
2024-08-23,42.312923431396484
2024-08-26,41.74069595336914
2024-08-27,43.317325592041016
2024-08-28,43.55342102050781
2024-08-29,43.885555267333984
2024-08-30,44.60184097290039
2024-09-03,44.61784744262695
2024-09-04,43.92156982421875
2024-09-05,45.21808624267578
2024-09-06,44.97399139404297
2024-09-09,45.242095947265625
2024-09-10,44.96998977661133
2024-09-11,44.98999786376953
2024-09-12,42.80912399291992
2024-09-13,42.705081939697266
2024-09-16,42.78911590576172
2024-09-17,44.45778274536133
2024-09-18,44.10164260864258
2024-09-19,46.06642532348633
2024-09-20,45.51420593261719
2024-09-23,45.366146087646484
2024-09-24,45.87834930419922
2024-09-25,46.430572509765625
2024-09-26,47.098838806152344
2024-09-27,45.09003448486328
2024-09-30,45.18000030517578
2024-10-01,44.349998474121094
2024-10-02,43.0099983215332
2024-10-03,42.79999923706055
2024-10-04,43.150001525878906
2024-10-07,42.099998474121094
2024-10-08,43.41999816894531
2024-10-09,43.79999923706055
2024-10-10,43.29999923706055
2024-10-11,43.529998779296875
2024-10-14,44.189998626708984
2024-10-15,44.52000045776367
2024-10-16,44.83000183105469
2024-10-17,44.75
2024-10-18,45.43000030517578
2024-10-21,45.099998474121094
2024-10-22,45.61000061035156
2024-10-23,45.209999084472656
2024-10-24,44.59000015258789
2024-10-25,45.060001373291016
2024-10-28,45.43000030517578
2024-10-29,44.619998931884766
2024-10-30,44.880001068115234
2024-10-31,44.2599983215332
2024-11-01,45.540000915527344
2024-11-04,44.060001373291016
2024-11-05,46.290000915527344
2024-11-06,45.880001068115234
2024-11-07,47.29999923706055
2024-11-08,45.68000030517578
2024-11-11,46.349998474121094
2024-11-12,45.470001220703125
2024-11-13,44.58000183105469
2024-11-14,45.08000183105469
2024-11-15,44.869998931884766
2024-11-18,44.75
2024-11-19,45.02000045776367
2024-11-20,43.939998626708984
2024-11-21,42.880001068115234
