Date,IBOC
2023-01-05,45.290000915527344
2023-01-06,46.56999969482422
2023-01-09,45.4900016784668
2023-01-10,45.36000061035156
2023-01-11,45.15999984741211
2023-01-12,45.77000045776367
2023-01-13,45.7599983215332
2023-01-17,45.68000030517578
2023-01-18,43.45000076293945
2023-01-19,43.47999954223633
2023-01-20,44.040000915527344
2023-01-23,44.09000015258789
2023-01-24,44.209999084472656
2023-01-25,44.540000915527344
2023-01-26,44.90999984741211
2023-01-27,45.310001373291016
2023-01-30,45.2400016784668
2023-01-31,46.869998931884766
2023-02-01,47.02000045776367
2023-02-02,47.56999969482422
2023-02-03,48.310001373291016
2023-02-06,47.5
2023-02-07,47.43000030517578
2023-02-08,46.81999969482422
2023-02-09,46.31999969482422
2023-02-10,46.470001220703125
2023-02-13,46.630001068115234
2023-02-14,46.11000061035156
2023-02-15,46.08000183105469
2023-02-16,45.61000061035156
2023-02-17,46.2599983215332
2023-02-21,45.560001373291016
2023-02-22,45.83000183105469
2023-02-23,46.36000061035156
2023-02-24,47.52000045776367
2023-02-27,48.0
2023-02-28,48.529998779296875
2023-03-01,48.630001068115234
2023-03-02,48.16999816894531
2023-03-03,49.16999816894531
2023-03-06,48.95000076293945
2023-03-07,47.83000183105469
2023-03-08,47.59000015258789
2023-03-09,44.880001068115234
2023-03-10,45.040000915527344
2023-03-13,43.31999969482422
2023-03-14,43.33000183105469
2023-03-15,43.560001373291016
2023-03-16,45.15999984741211
2023-03-17,42.81999969482422
2023-03-20,42.970001220703125
2023-03-21,44.0
2023-03-22,42.5099983215332
2023-03-23,41.61000061035156
2023-03-24,43.33000183105469
2023-03-27,43.4900016784668
2023-03-28,43.08000183105469
2023-03-29,42.869998931884766
2023-03-30,41.9900016784668
2023-03-31,42.81999969482422
2023-04-03,42.2400016784668
2023-04-04,41.95000076293945
2023-04-05,41.880001068115234
2023-04-06,42.2400016784668
2023-04-10,42.75
2023-04-11,42.939998626708984
2023-04-12,42.77000045776367
2023-04-13,43.08000183105469
2023-04-14,41.61000061035156
2023-04-17,42.68000030517578
2023-04-18,41.79999923706055
2023-04-19,42.61000061035156
2023-04-20,41.95000076293945
2023-04-21,41.95000076293945
2023-04-24,42.060001373291016
2023-04-25,40.779998779296875
2023-04-26,40.97999954223633
2023-04-27,42.060001373291016
2023-04-28,42.66999816894531
2023-05-01,42.310001373291016
2023-05-02,41.34000015258789
2023-05-03,40.900001525878906
2023-05-04,40.33000183105469
2023-05-05,41.97999954223633
2023-05-08,41.0099983215332
2023-05-09,41.58000183105469
2023-05-10,41.630001068115234
2023-05-11,40.900001525878906
2023-05-12,41.130001068115234
2023-05-15,41.9900016784668
2023-05-16,42.20000076293945
2023-05-17,44.470001220703125
2023-05-18,44.279998779296875
2023-05-19,43.369998931884766
2023-05-22,44.209999084472656
2023-05-23,44.70000076293945
2023-05-24,43.88999938964844
2023-05-25,43.27000045776367
2023-05-26,43.790000915527344
2023-05-30,43.70000076293945
2023-05-31,42.720001220703125
2023-06-01,44.0
2023-06-02,46.2400016784668
2023-06-05,44.7400016784668
2023-06-06,46.97999954223633
2023-06-07,48.56999969482422
2023-06-08,48.75
2023-06-09,47.7400016784668
2023-06-12,47.40999984741211
2023-06-13,48.02000045776367
2023-06-14,46.7599983215332
2023-06-15,47.400001525878906
2023-06-16,46.31999969482422
2023-06-20,45.81999969482422
2023-06-21,44.84000015258789
2023-06-22,43.939998626708984
2023-06-23,43.20000076293945
2023-06-26,43.29999923706055
2023-06-27,43.68000030517578
2023-06-28,43.41999816894531
2023-06-29,44.68000030517578
2023-06-30,44.20000076293945
2023-07-03,45.08000183105469
2023-07-05,44.790000915527344
2023-07-06,43.970001220703125
2023-07-07,44.68000030517578
2023-07-10,44.959999084472656
2023-07-11,45.040000915527344
2023-07-12,45.86000061035156
2023-07-13,46.130001068115234
2023-07-14,45.86000061035156
2023-07-17,47.06999969482422
2023-07-18,48.36000061035156
2023-07-19,48.04999923706055
2023-07-20,49.11000061035156
2023-07-21,48.18000030517578
2023-07-24,48.720001220703125
2023-07-25,48.11000061035156
2023-07-26,49.54999923706055
2023-07-27,48.939998626708984
2023-07-28,48.97999954223633
2023-07-31,49.63999938964844
2023-08-01,49.810001373291016
2023-08-02,49.189998626708984
2023-08-03,49.279998779296875
2023-08-04,48.290000915527344
2023-08-07,48.18000030517578
2023-08-08,47.54999923706055
2023-08-09,46.970001220703125
2023-08-10,46.189998626708984
2023-08-11,46.630001068115234
2023-08-14,46.27000045776367
2023-08-15,44.97999954223633
2023-08-16,44.939998626708984
2023-08-17,45.52000045776367
2023-08-18,45.15999984741211
2023-08-21,45.09000015258789
2023-08-22,44.279998779296875
2023-08-23,44.72999954223633
2023-08-24,45.400001525878906
2023-08-25,45.119998931884766
2023-08-28,45.959999084472656
2023-08-29,45.61000061035156
2023-08-30,44.90999984741211
2023-08-31,44.779998779296875
2023-09-01,46.33000183105469
2023-09-05,45.34000015258789
2023-09-06,44.90999984741211
2023-09-07,44.63999938964844
2023-09-08,44.58000183105469
2023-09-11,44.20000076293945
2023-09-12,44.31999969482422
2023-09-13,43.72999954223633
2023-09-14,44.15999984741211
2023-09-15,43.560001373291016
2023-09-18,43.31999969482422
2023-09-19,43.36000061035156
2023-09-20,42.91999816894531
2023-09-21,42.34000015258789
2023-09-22,42.130001068115234
2023-09-25,42.77000045776367
2023-09-26,42.7400016784668
2023-09-27,42.900001525878906
2023-09-28,43.220001220703125
2023-09-29,43.34000015258789
2023-10-02,43.02000045776367
2023-10-03,42.40999984741211
2023-10-04,42.810001373291016
2023-10-05,43.470001220703125
2023-10-06,43.59000015258789
2023-10-09,43.619998931884766
2023-10-10,43.560001373291016
2023-10-11,43.34000015258789
2023-10-12,43.119998931884766
2023-10-13,42.34000015258789
2023-10-16,42.84000015258789
2023-10-17,43.790000915527344
2023-10-18,42.79999923706055
2023-10-19,42.709999084472656
2023-10-20,42.310001373291016
2023-10-23,42.2599983215332
2023-10-24,42.7400016784668
2023-10-25,42.939998626708984
2023-10-26,43.650001525878906
2023-10-27,42.95000076293945
2023-10-30,43.439998626708984
2023-10-31,43.83000183105469
2023-11-01,44.16999816894531
2023-11-02,45.400001525878906
2023-11-03,47.54999923706055
2023-11-06,46.31999969482422
2023-11-07,45.650001525878906
2023-11-08,45.029998779296875
2023-11-09,44.25
2023-11-10,44.5
2023-11-13,44.779998779296875
2023-11-14,47.529998779296875
2023-11-15,47.130001068115234
2023-11-16,47.06999969482422
2023-11-17,46.88999938964844
2023-11-20,46.25
2023-11-21,45.310001373291016
2023-11-22,45.2400016784668
2023-11-24,45.58000183105469
2023-11-27,44.810001373291016
2023-11-28,44.5
2023-11-29,44.79999923706055
2023-11-30,44.869998931884766
2023-12-01,46.689998626708984
2023-12-04,48.369998931884766
2023-12-05,48.279998779296875
2023-12-06,48.970001220703125
2023-12-07,49.310001373291016
2023-12-08,48.75
2023-12-11,49.36000061035156
2023-12-12,49.2400016784668
2023-12-13,50.779998779296875
2023-12-14,52.02000045776367
2023-12-15,51.040000915527344
2023-12-18,50.84000015258789
2023-12-19,52.119998931884766
2023-12-20,51.09000015258789
2023-12-21,51.81999969482422
2023-12-22,52.619998931884766
2023-12-26,53.9900016784668
2023-12-27,54.380001068115234
2023-12-28,54.630001068115234
2023-12-29,54.31999969482422
2024-01-02,53.90999984741211
2024-01-03,51.93000030517578
2024-01-04,51.88999938964844
2024-01-05,51.66999816894531
2024-01-08,52.25
2024-01-09,52.040000915527344
2024-01-10,52.720001220703125
2024-01-11,52.63999938964844
2024-01-12,52.619998931884766
2024-01-16,51.459999084472656
2024-01-17,51.27000045776367
2024-01-18,51.47999954223633
2024-01-19,52.86000061035156
2024-01-22,54.38999938964844
2024-01-23,53.83000183105469
2024-01-24,53.84000015258789
2024-01-25,53.95000076293945
2024-01-26,54.31999969482422
2024-01-29,54.88999938964844
2024-01-30,55.18000030517578
2024-01-31,52.86000061035156
2024-02-01,52.810001373291016
2024-02-02,53.380001068115234
2024-02-05,52.5
2024-02-06,52.439998626708984
2024-02-07,52.4900016784668
2024-02-08,52.810001373291016
2024-02-09,53.68000030517578
2024-02-12,54.72999954223633
2024-02-13,51.939998626708984
2024-02-14,52.220001220703125
2024-02-15,53.400001525878906
2024-02-16,52.13999938964844
2024-02-20,51.2400016784668
2024-02-21,51.27000045776367
2024-02-22,51.79999923706055
2024-02-23,51.81999969482422
2024-02-26,51.20000076293945
2024-02-27,51.4900016784668
2024-02-28,51.08000183105469
2024-02-29,51.88999938964844
2024-03-01,51.34000015258789
2024-03-04,52.41999816894531
2024-03-05,54.650001525878906
2024-03-06,54.150001525878906
2024-03-07,54.13999938964844
2024-03-08,53.86000061035156
2024-03-11,54.130001068115234
2024-03-12,53.91999816894531
2024-03-13,53.41999816894531
2024-03-14,52.959999084472656
2024-03-15,53.41999816894531
2024-03-18,52.529998779296875
2024-03-19,53.34000015258789
2024-03-20,55.22999954223633
2024-03-21,56.0099983215332
2024-03-22,54.56999969482422
2024-03-25,54.41999816894531
2024-03-26,53.86000061035156
2024-03-27,55.84000015258789
2024-03-28,56.13999938964844
2024-04-01,55.84000015258789
2024-04-02,54.56999969482422
2024-04-03,54.5
2024-04-04,54.939998626708984
2024-04-05,55.40999984741211
2024-04-08,55.93000030517578
2024-04-09,55.810001373291016
2024-04-10,53.22999954223633
2024-04-11,53.209999084472656
2024-04-12,52.47999954223633
2024-04-15,52.66999816894531
2024-04-16,52.5099983215332
2024-04-17,52.18000030517578
2024-04-18,52.540000915527344
2024-04-19,54.41999816894531
2024-04-22,55.25
2024-04-23,56.16999816894531
2024-04-24,56.2599983215332
2024-04-25,55.970001220703125
2024-04-26,56.150001525878906
2024-04-29,56.459999084472656
2024-04-30,55.650001525878906
2024-05-01,57.16999816894531
2024-05-02,58.380001068115234
2024-05-03,59.41999816894531
2024-05-06,60.15999984741211
2024-05-07,59.86000061035156
2024-05-08,60.04999923706055
2024-05-09,60.18000030517578
2024-05-10,59.880001068115234
2024-05-13,59.65999984741211
2024-05-14,60.34000015258789
2024-05-15,60.720001220703125
2024-05-16,60.52000045776367
2024-05-17,60.689998626708984
2024-05-20,59.66999816894531
2024-05-21,59.63999938964844
2024-05-22,58.369998931884766
2024-05-23,57.25
2024-05-24,57.90999984741211
2024-05-28,57.36000061035156
2024-05-29,55.9900016784668
2024-05-30,56.540000915527344
2024-05-31,56.83000183105469
2024-06-03,56.349998474121094
2024-06-04,55.2599983215332
2024-06-05,55.220001220703125
2024-06-06,54.970001220703125
2024-06-07,54.689998626708984
2024-06-10,53.97999954223633
2024-06-11,54.130001068115234
2024-06-12,55.5
2024-06-13,54.45000076293945
2024-06-14,53.90999984741211
2024-06-17,54.689998626708984
2024-06-18,54.810001373291016
2024-06-20,54.75
2024-06-21,55.029998779296875
2024-06-24,55.459999084472656
2024-06-25,54.95000076293945
2024-06-26,55.369998931884766
2024-06-27,56.279998779296875
2024-06-28,57.209999084472656
2024-07-01,57.77000045776367
2024-07-02,58.34000015258789
2024-07-03,57.20000076293945
2024-07-05,56.5
2024-07-08,56.189998626708984
2024-07-09,56.540000915527344
2024-07-10,57.560001373291016
2024-07-11,60.95000076293945
2024-07-12,61.119998931884766
2024-07-15,62.720001220703125
2024-07-16,65.41000366210938
2024-07-17,66.18000030517578
2024-07-18,65.61000061035156
2024-07-19,65.83000183105469
2024-07-22,66.58999633789062
2024-07-23,67.55999755859375
2024-07-24,66.7300033569336
2024-07-25,68.44999694824219
2024-07-26,69.25
2024-07-29,67.37000274658203
2024-07-30,67.80999755859375
2024-07-31,67.44000244140625
2024-08-01,63.66999816894531
2024-08-02,61.27000045776367
2024-08-05,58.15999984741211
2024-08-06,57.810001373291016
2024-08-07,56.95000076293945
2024-08-08,58.220001220703125
2024-08-09,58.04999923706055
2024-08-12,57.77000045776367
2024-08-13,58.869998931884766
2024-08-14,57.83000183105469
2024-08-15,59.31999969482422
2024-08-16,60.18000030517578
2024-08-19,61.20000076293945
2024-08-20,59.970001220703125
2024-08-21,60.40999984741211
2024-08-22,60.290000915527344
2024-08-23,62.45000076293945
2024-08-26,62.2400016784668
2024-08-27,61.88999938964844
2024-08-28,62.619998931884766
2024-08-29,62.209999084472656
2024-08-30,63.18000030517578
2024-09-03,63.04999923706055
2024-09-04,61.810001373291016
2024-09-05,61.34000015258789
2024-09-06,59.869998931884766
2024-09-09,60.58000183105469
2024-09-10,60.41999816894531
2024-09-11,59.65999984741211
2024-09-12,59.900001525878906
2024-09-13,60.939998626708984
2024-09-16,61.66999816894531
2024-09-17,62.29999923706055
2024-09-18,62.13999938964844
2024-09-19,63.65999984741211
2024-09-20,61.560001373291016
2024-09-23,60.900001525878906
2024-09-24,60.099998474121094
2024-09-25,59.060001373291016
2024-09-26,59.41999816894531
2024-09-27,59.5099983215332
2024-09-30,59.790000915527344
2024-10-01,58.060001373291016
2024-10-02,57.33000183105469
2024-10-03,57.25
2024-10-04,58.58000183105469
2024-10-07,58.4900016784668
2024-10-08,58.41999816894531
2024-10-09,59.619998931884766
2024-10-10,59.540000915527344
2024-10-11,62.0099983215332
2024-10-14,62.72999954223633
2024-10-15,63.4900016784668
2024-10-16,65.16999816894531
2024-10-17,65.72000122070312
2024-10-18,64.41999816894531
2024-10-21,62.0099983215332
2024-10-22,62.779998779296875
2024-10-23,62.36000061035156
2024-10-24,61.689998626708984
2024-10-25,60.810001373291016
2024-10-28,62.709999084472656
2024-10-29,62.060001373291016
2024-10-30,63.13999938964844
2024-10-31,61.2599983215332
2024-11-01,61.83000183105469
2024-11-04,61.63999938964844
2024-11-05,62.900001525878906
2024-11-06,72.5199966430664
2024-11-07,69.95999908447266
2024-11-08,71.0999984741211
2024-11-11,73.08000183105469
2024-11-12,71.8499984741211
2024-11-13,71.25
2024-11-14,71.8499984741211
2024-11-15,70.88999938964844
2024-11-18,70.81999969482422
2024-11-19,70.66000366210938
2024-11-20,69.9000015258789
2024-11-21,71.66000366210938
