Date,SRPT
2022-09-01,110.08000183105469
2022-09-02,109.37999725341797
2022-09-06,108.68000030517578
2022-09-07,112.9000015258789
2022-09-08,119.23999786376953
2022-09-09,118.44000244140625
2022-09-12,116.55000305175781
2022-09-13,105.16000366210938
2022-09-14,107.56999969482422
2022-09-15,110.68000030517578
2022-09-16,111.98999786376953
2022-09-19,115.25
2022-09-20,113.9000015258789
2022-09-21,110.13999938964844
2022-09-22,110.87000274658203
2022-09-23,108.19000244140625
2022-09-26,106.1500015258789
2022-09-27,108.33000183105469
2022-09-28,109.91000366210938
2022-09-29,109.62999725341797
2022-09-30,110.54000091552734
2022-10-03,109.94000244140625
2022-10-04,111.47000122070312
2022-10-05,110.62000274658203
2022-10-06,114.81999969482422
2022-10-07,111.33999633789062
2022-10-10,108.69999694824219
2022-10-11,108.9800033569336
2022-10-12,112.12999725341797
2022-10-13,112.97000122070312
2022-10-14,112.44999694824219
2022-10-17,114.41000366210938
2022-10-18,116.83000183105469
2022-10-19,112.25
2022-10-20,112.11000061035156
2022-10-21,112.69999694824219
2022-10-24,110.5999984741211
2022-10-25,112.0999984741211
2022-10-26,114.30999755859375
2022-10-27,111.73999786376953
2022-10-28,115.27999877929688
2022-10-31,114.0199966430664
2022-11-01,114.08000183105469
2022-11-02,113.41999816894531
2022-11-03,105.01000213623047
2022-11-04,103.62999725341797
2022-11-07,100.38999938964844
2022-11-08,105.16000366210938
2022-11-09,103.94000244140625
2022-11-10,106.87999725341797
2022-11-11,106.9000015258789
2022-11-14,108.2300033569336
2022-11-15,109.68000030517578
2022-11-16,109.2699966430664
2022-11-17,109.95999908447266
2022-11-18,112.0
2022-11-21,110.55000305175781
2022-11-22,111.9800033569336
2022-11-23,114.73999786376953
2022-11-25,114.56999969482422
2022-11-28,118.12999725341797
2022-11-29,117.0999984741211
2022-11-30,122.80999755859375
2022-12-01,122.9800033569336
2022-12-02,126.25
2022-12-05,122.95999908447266
2022-12-06,120.0999984741211
2022-12-07,119.76000213623047
2022-12-08,119.33999633789062
2022-12-09,118.36000061035156
2022-12-12,121.51000213623047
2022-12-13,122.87999725341797
2022-12-14,126.31999969482422
2022-12-15,124.6500015258789
2022-12-16,123.55999755859375
2022-12-19,123.0
2022-12-20,127.44000244140625
2022-12-21,131.41000366210938
2022-12-22,132.1300048828125
2022-12-23,129.9499969482422
2022-12-27,126.62999725341797
2022-12-28,126.37000274658203
2022-12-29,127.26000213623047
2022-12-30,129.5800018310547
2023-01-03,124.83999633789062
2023-01-04,124.9800033569336
2023-01-05,121.61000061035156
2023-01-06,122.2699966430664
2023-01-09,117.52999877929688
2023-01-10,119.12999725341797
2023-01-11,120.12999725341797
2023-01-12,121.5999984741211
2023-01-13,126.69999694824219
2023-01-17,130.0
2023-01-18,128.75
2023-01-19,127.80000305175781
2023-01-20,130.22000122070312
2023-01-23,128.3300018310547
2023-01-24,128.3699951171875
2023-01-25,123.16000366210938
2023-01-26,124.47000122070312
2023-01-27,122.88999938964844
2023-01-30,120.86000061035156
2023-01-31,124.97000122070312
2023-02-01,122.36000061035156
2023-02-02,120.25
2023-02-03,119.0
2023-02-06,117.83999633789062
2023-02-07,120.79000091552734
2023-02-08,121.36000061035156
2023-02-09,121.12999725341797
2023-02-10,120.44999694824219
2023-02-13,120.19999694824219
2023-02-14,120.36000061035156
2023-02-15,124.72000122070312
2023-02-16,122.05000305175781
2023-02-17,124.56999969482422
2023-02-21,121.91000366210938
2023-02-22,126.48999786376953
2023-02-23,124.81999969482422
2023-02-24,123.05999755859375
2023-02-27,118.12999725341797
2023-02-28,122.12999725341797
2023-03-01,145.6300048828125
2023-03-02,153.0
2023-03-03,155.61000061035156
2023-03-06,155.99000549316406
2023-03-07,155.61000061035156
2023-03-08,152.9600067138672
2023-03-09,148.44000244140625
2023-03-10,143.9199981689453
2023-03-13,142.77000427246094
2023-03-14,144.89999389648438
2023-03-15,145.47000122070312
2023-03-16,149.6699981689453
2023-03-17,122.69000244140625
2023-03-20,131.3800048828125
2023-03-21,131.1699981689453
2023-03-22,129.11000061035156
2023-03-23,128.3800048828125
2023-03-24,130.19000244140625
2023-03-27,131.13999938964844
2023-03-28,133.89999389648438
2023-03-29,136.55999755859375
2023-03-30,136.02999877929688
2023-03-31,137.8300018310547
2023-04-03,137.5500030517578
2023-04-04,138.5800018310547
2023-04-05,137.5399932861328
2023-04-06,142.5500030517578
2023-04-10,140.3800048828125
2023-04-11,139.10000610351562
2023-04-12,137.67999267578125
2023-04-13,124.72000122070312
2023-04-14,122.62999725341797
2023-04-17,125.20999908447266
2023-04-18,125.55000305175781
2023-04-19,124.12000274658203
2023-04-20,126.2699966430664
2023-04-21,127.9800033569336
2023-04-24,126.68000030517578
2023-04-25,123.30000305175781
2023-04-26,122.27999877929688
2023-04-27,122.12999725341797
2023-04-28,122.7699966430664
2023-05-01,125.11000061035156
2023-05-02,123.69000244140625
2023-05-03,125.43000030517578
2023-05-04,130.1699981689453
2023-05-05,131.0
2023-05-08,126.80999755859375
2023-05-09,125.37000274658203
2023-05-10,121.2699966430664
2023-05-11,120.19999694824219
2023-05-12,120.19999694824219
2023-05-15,157.19000244140625
2023-05-16,149.13999938964844
2023-05-17,148.77000427246094
2023-05-18,146.42999267578125
2023-05-19,149.10000610351562
2023-05-22,149.07000732421875
2023-05-23,146.91000366210938
2023-05-24,131.36000061035156
2023-05-25,128.86000061035156
2023-05-26,126.81999969482422
2023-05-30,124.81999969482422
2023-05-31,123.5999984741211
2023-06-01,124.27999877929688
2023-06-02,125.16000366210938
2023-06-05,126.16999816894531
2023-06-06,128.60000610351562
2023-06-07,127.9000015258789
2023-06-08,125.91000366210938
2023-06-09,127.66999816894531
2023-06-12,130.07000732421875
2023-06-13,129.85000610351562
2023-06-14,130.4199981689453
2023-06-15,131.61000061035156
2023-06-16,130.44000244140625
2023-06-20,131.39999389648438
2023-06-21,126.87000274658203
2023-06-22,123.91999816894531
2023-06-23,114.08999633789062
2023-06-26,108.27999877929688
2023-06-27,106.4000015258789
2023-06-28,111.91000366210938
2023-06-29,112.23999786376953
2023-06-30,114.5199966430664
2023-07-03,113.48999786376953
2023-07-05,111.88999938964844
2023-07-06,110.0
2023-07-07,109.0
2023-07-10,109.5
2023-07-11,108.5
2023-07-12,107.98999786376953
2023-07-13,108.5
2023-07-14,107.83999633789062
2023-07-17,107.29000091552734
2023-07-18,106.62000274658203
2023-07-19,105.91000366210938
2023-07-20,104.80999755859375
2023-07-21,105.87000274658203
2023-07-24,104.48999786376953
2023-07-25,104.26000213623047
2023-07-26,104.12999725341797
2023-07-27,105.5199966430664
2023-07-28,108.52999877929688
2023-07-31,108.38999938964844
2023-08-01,107.52999877929688
2023-08-02,105.19000244140625
2023-08-03,107.3499984741211
2023-08-04,105.30999755859375
2023-08-07,102.5
2023-08-08,103.0999984741211
2023-08-09,103.36000061035156
2023-08-10,106.0
2023-08-11,108.0199966430664
2023-08-14,112.41000366210938
2023-08-15,114.08000183105469
2023-08-16,113.97000122070312
2023-08-17,110.91999816894531
2023-08-18,111.88999938964844
2023-08-21,113.76000213623047
2023-08-22,113.69000244140625
2023-08-23,114.45999908447266
2023-08-24,116.0
2023-08-25,119.0
2023-08-28,118.5999984741211
2023-08-29,120.0199966430664
2023-08-30,119.7300033569336
2023-08-31,121.01000213623047
2023-09-01,122.51000213623047
2023-09-05,120.56999969482422
2023-09-06,122.86000061035156
2023-09-07,122.0
2023-09-08,119.91000366210938
2023-09-11,118.4000015258789
2023-09-12,119.8499984741211
2023-09-13,118.9800033569336
2023-09-14,119.72000122070312
2023-09-15,118.4000015258789
2023-09-18,118.05000305175781
2023-09-19,119.11000061035156
2023-09-20,117.97000122070312
2023-09-21,119.55000305175781
2023-09-22,119.93000030517578
2023-09-25,114.73999786376953
2023-09-26,119.41000366210938
2023-09-27,123.44000244140625
2023-09-28,123.58999633789062
2023-09-29,121.22000122070312
2023-10-02,118.58999633789062
2023-10-03,120.44999694824219
2023-10-04,117.80999755859375
2023-10-05,121.41000366210938
2023-10-06,123.94000244140625
2023-10-09,123.43000030517578
2023-10-10,122.86000061035156
2023-10-11,124.76000213623047
2023-10-12,117.20999908447266
2023-10-13,117.95999908447266
2023-10-16,117.55000305175781
2023-10-17,118.6500015258789
2023-10-18,113.81999969482422
2023-10-19,113.0
2023-10-20,111.19999694824219
2023-10-23,111.4000015258789
2023-10-24,113.41999816894531
2023-10-25,107.23999786376953
2023-10-26,111.5999984741211
2023-10-27,106.83000183105469
2023-10-30,107.6500015258789
2023-10-31,67.30999755859375
2023-11-01,76.5199966430664
2023-11-02,77.76000213623047
2023-11-03,78.01000213623047
2023-11-06,80.0999984741211
2023-11-07,82.93000030517578
2023-11-08,80.69000244140625
2023-11-09,79.1500015258789
2023-11-10,79.44999694824219
2023-11-13,79.66999816894531
2023-11-14,82.5
2023-11-15,83.76000213623047
2023-11-16,82.9800033569336
2023-11-17,83.1500015258789
2023-11-20,83.05999755859375
2023-11-21,84.08000183105469
2023-11-22,83.7699966430664
2023-11-24,82.87000274658203
2023-11-27,82.58000183105469
2023-11-28,82.61000061035156
2023-11-29,80.4000015258789
2023-11-30,81.27999877929688
2023-12-01,84.44000244140625
2023-12-04,86.12000274658203
2023-12-05,88.13999938964844
2023-12-06,87.37999725341797
2023-12-07,88.41000366210938
2023-12-08,87.02999877929688
2023-12-11,87.70999908447266
2023-12-12,86.80999755859375
2023-12-13,92.11000061035156
2023-12-14,94.5199966430664
2023-12-15,92.98999786376953
2023-12-18,93.93000030517578
2023-12-19,95.54000091552734
2023-12-20,90.29000091552734
2023-12-21,90.75
2023-12-22,94.54000091552734
2023-12-26,96.30999755859375
2023-12-27,96.83999633789062
2023-12-28,97.77999877929688
2023-12-29,96.43000030517578
2024-01-02,96.20999908447266
2024-01-03,93.69999694824219
2024-01-04,94.27999877929688
2024-01-05,97.33999633789062
2024-01-08,102.61000061035156
2024-01-09,119.7699966430664
2024-01-10,119.19000244140625
2024-01-11,116.05999755859375
2024-01-12,116.80000305175781
2024-01-16,115.38999938964844
2024-01-17,117.05000305175781
2024-01-18,116.80000305175781
2024-01-19,115.63999938964844
2024-01-22,121.05000305175781
2024-01-23,121.12999725341797
2024-01-24,120.22000122070312
2024-01-25,120.0199966430664
2024-01-26,118.7300033569336
2024-01-29,120.5
2024-01-30,119.08999633789062
2024-01-31,118.98999786376953
2024-02-01,122.83000183105469
2024-02-02,121.2699966430664
2024-02-05,125.55000305175781
2024-02-06,126.41000366210938
2024-02-07,126.05000305175781
2024-02-08,127.37999725341797
2024-02-09,126.87000274658203
2024-02-12,127.31999969482422
2024-02-13,124.19000244140625
2024-02-14,124.30000305175781
2024-02-15,124.88999938964844
2024-02-16,134.61000061035156
2024-02-20,136.13999938964844
2024-02-21,132.2899932861328
2024-02-22,134.77999877929688
2024-02-23,136.52999877929688
2024-02-26,137.64999389648438
2024-02-27,141.52999877929688
2024-02-28,137.5
2024-02-29,127.9000015258789
2024-03-01,128.6699981689453
2024-03-04,123.87999725341797
2024-03-05,122.8499984741211
2024-03-06,120.30999755859375
2024-03-07,120.77999877929688
2024-03-08,124.37000274658203
2024-03-11,121.58000183105469
2024-03-12,122.0
2024-03-13,121.95999908447266
2024-03-14,123.76000213623047
2024-03-15,123.05000305175781
2024-03-18,123.97000122070312
2024-03-19,124.05999755859375
2024-03-20,126.08000183105469
2024-03-21,124.94000244140625
2024-03-22,127.54000091552734
2024-03-25,127.94000244140625
2024-03-26,128.25
2024-03-27,130.22999572753906
2024-03-28,129.4600067138672
2024-04-01,128.39999389648438
2024-04-02,127.0
2024-04-03,126.91999816894531
2024-04-04,125.79000091552734
2024-04-05,126.08000183105469
2024-04-08,126.38999938964844
2024-04-09,126.9800033569336
2024-04-10,126.30999755859375
2024-04-11,124.44999694824219
2024-04-12,122.87000274658203
2024-04-15,118.30999755859375
2024-04-16,117.29000091552734
2024-04-17,117.88999938964844
2024-04-18,116.55000305175781
2024-04-19,115.62000274658203
2024-04-22,116.95999908447266
2024-04-23,117.12000274658203
2024-04-24,124.25
2024-04-25,127.38999938964844
2024-04-26,128.77000427246094
2024-04-29,128.8000030517578
2024-04-30,126.66000366210938
2024-05-01,130.89999389648438
2024-05-02,130.6300048828125
2024-05-03,133.66000366210938
2024-05-06,135.0399932861328
2024-05-07,136.0399932861328
2024-05-08,132.5800018310547
2024-05-09,132.3000030517578
2024-05-10,131.82000732421875
2024-05-13,131.6999969482422
2024-05-14,132.66000366210938
2024-05-15,132.5
2024-05-16,132.74000549316406
2024-05-17,131.3800048828125
2024-05-20,130.8300018310547
2024-05-21,129.1199951171875
2024-05-22,128.3000030517578
2024-05-23,127.12999725341797
2024-05-24,123.45999908447266
2024-05-28,113.33000183105469
2024-05-29,116.25
2024-05-30,124.44999694824219
2024-05-31,129.86000061035156
2024-06-03,124.2300033569336
2024-06-04,119.72000122070312
2024-06-05,119.79000091552734
2024-06-06,117.44000244140625
2024-06-07,123.31999969482422
2024-06-10,122.58999633789062
2024-06-11,121.37999725341797
2024-06-12,119.9800033569336
2024-06-13,125.0
2024-06-14,122.83999633789062
2024-06-17,116.83000183105469
2024-06-18,117.5199966430664
2024-06-20,123.5
2024-06-21,160.72000122070312
2024-06-24,163.85000610351562
2024-06-25,158.05999755859375
2024-06-26,156.91000366210938
2024-06-27,157.9600067138672
2024-06-28,158.0
2024-07-01,156.75
2024-07-02,154.1999969482422
2024-07-03,153.11000061035156
2024-07-05,151.72999572753906
2024-07-08,151.47999572753906
2024-07-09,150.25
2024-07-10,149.25
2024-07-11,152.11000061035156
2024-07-12,152.11000061035156
2024-07-15,152.6699981689453
2024-07-16,148.97999572753906
2024-07-17,146.89999389648438
2024-07-18,143.77999877929688
2024-07-19,145.61000061035156
2024-07-22,146.35000610351562
2024-07-23,147.63999938964844
2024-07-24,146.0
2024-07-25,147.55999755859375
2024-07-26,144.24000549316406
2024-07-29,146.02999877929688
2024-07-30,143.0399932861328
2024-07-31,142.24000549316406
2024-08-01,144.00999450683594
2024-08-02,143.94000244140625
2024-08-05,140.64999389648438
2024-08-06,142.85000610351562
2024-08-07,140.05999755859375
2024-08-08,136.39999389648438
2024-08-09,125.33999633789062
2024-08-12,128.64999389648438
2024-08-13,133.4600067138672
2024-08-14,133.0800018310547
2024-08-15,133.33999633789062
2024-08-16,133.4600067138672
2024-08-19,137.27999877929688
2024-08-20,140.49000549316406
2024-08-21,143.4499969482422
2024-08-22,141.42999267578125
2024-08-23,140.55999755859375
2024-08-26,140.35000610351562
2024-08-27,140.64999389648438
2024-08-28,138.91000366210938
2024-08-29,137.25
2024-08-30,135.77999877929688
2024-09-03,135.10000610351562
2024-09-04,134.7899932861328
2024-09-05,133.77000427246094
2024-09-06,128.9199981689453
2024-09-09,127.69000244140625
2024-09-10,126.94000244140625
2024-09-11,128.38999938964844
2024-09-12,125.33999633789062
2024-09-13,124.6500015258789
2024-09-16,124.33000183105469
2024-09-17,125.69000244140625
2024-09-18,125.01000213623047
2024-09-19,127.0999984741211
2024-09-20,127.20999908447266
2024-09-23,124.79000091552734
2024-09-24,125.48999786376953
2024-09-25,124.62000274658203
2024-09-26,124.83999633789062
2024-09-27,124.52999877929688
2024-09-30,124.88999938964844
2024-10-01,122.33000183105469
2024-10-02,122.5199966430664
2024-10-03,118.76000213623047
2024-10-04,120.4000015258789
2024-10-07,117.79000091552734
2024-10-08,119.72000122070312
2024-10-09,117.98999786376953
2024-10-10,122.41000366210938
2024-10-11,124.51000213623047
2024-10-14,124.37000274658203
2024-10-15,123.7300033569336
2024-10-16,125.91999816894531
2024-10-17,124.25
2024-10-18,127.08000183105469
2024-10-21,127.30999755859375
2024-10-22,128.4199981689453
2024-10-23,129.8800048828125
2024-10-24,132.02000427246094
2024-10-25,131.13999938964844
2024-10-28,130.25999450683594
2024-10-29,130.2100067138672
2024-10-30,127.77999877929688
2024-10-31,126.0
2024-11-01,123.29000091552734
2024-11-04,123.06999969482422
2024-11-05,125.01000213623047
2024-11-06,127.97000122070312
2024-11-07,120.41999816894531
2024-11-08,121.61000061035156
2024-11-11,117.83999633789062
2024-11-12,114.31999969482422
2024-11-13,112.4800033569336
2024-11-14,109.11000061035156
2024-11-15,104.54000091552734
2024-11-18,104.66999816894531
2024-11-19,106.62000274658203
2024-11-20,110.86000061035156
2024-11-21,110.5
